ticker,filing_date,accession
MRK,2025-10-30,0001104659-25-103974
MRK,2026-02-03,0001104659-26-009495
MRK,2026-04-30,0001104659-26-052081
MRK,2026-08-04,0001104659-26-090045
MS,2012-01-19,0001157523-12-000193
MS,2012-04-19,0001157523-12-001895
MS,2012-07-19,0001157523-12-003677
MS,2012-10-18,0001157523-12-005171
MS,2013-01-18,0001157523-13-000173
MS,2013-04-18,0001157523-13-001842
MS,2013-07-18,0001157523-13-003385
MS,2013-10-18,0001157523-13-004770
MS,2014-01-17,0001157523-14-000120
MS,2014-04-17,0001157523-14-001437
MS,2014-07-17,0001157523-14-002840
MS,2014-10-17,0001157523-14-003939
MS,2015-01-20,0001157523-15-000138
MS,2015-02-25,0000950103-15-001485
MS,2015-04-20,0001157523-15-001193
MS,2015-07-20,0001157523-15-002400
MS,2015-10-19,0001157523-15-003325
MS,2016-01-19,0001157523-16-004228
MS,2016-04-18,0001157523-16-005111
MS,2016-07-20,0001157523-16-006117
MS,2016-10-19,0001157523-16-006891
MS,2017-01-17,0001157523-17-000079
MS,2017-04-19,0001157523-17-001064
MS,2017-07-19,0001157523-17-001988
MS,2017-10-17,0001157523-17-002698
MS,2018-01-18,0001157523-18-000071
MS,2018-04-18,0001157523-18-000724
MS,2018-07-18,0001157523-18-001439
MS,2018-10-16,0001157523-18-002043
MS,2019-01-17,0001157523-19-000085
MS,2019-04-17,0001157523-19-000821
MS,2019-10-17,0001157523-19-002059
MS,2020-01-16,0001157523-20-000072
MS,2020-04-16,0001157523-20-000518
MS,2020-07-16,0001157523-20-000980
MS,2020-10-15,0001157523-20-001312
MS,2021-01-20,0001157523-21-000058
MS,2021-04-16,0001157523-21-000468
MS,2021-07-15,0001157523-21-000874
MS,2021-10-14,0001157523-21-001199
MS,2022-01-19,0001157523-22-000068
MS,2022-04-14,0001157523-22-000424
MS,2022-07-14,0001157523-22-000850
MS,2022-10-14,0001157523-22-001315
MS,2023-01-17,0001157523-23-000051
MS,2023-04-19,0001157523-23-000576
MS,2023-07-18,0001157523-23-001098
MS,2023-10-18,0001157523-23-001495
MS,2024-01-16,0001157523-24-000060
MS,2024-04-16,0000895421-24-000315
MS,2024-07-16,0000895421-24-000398
MS,2024-10-16,0000895421-24-000484
MS,2025-01-16,0000895421-25-000079
MS,2025-04-11,0000895421-25-000322
MS,2025-07-16,0000895421-25-000419
MS,2025-10-15,0000895421-25-000535
MS,2026-01-15,0000895421-26-000007
MS,2026-04-15,0000895421-26-000111
MS,2026-07-15,0000895421-26-000207
MSFT,2012-01-19,0001193125-12-017015
MSFT,2012-04-19,0001193125-12-170657
MSFT,2012-07-19,0001193125-12-307447
MSFT,2012-10-18,0001193125-12-427207
MSFT,2013-01-24,0001193125-13-022190
MSFT,2013-04-18,0001193125-13-160734
MSFT,2013-07-18,0001193125-13-294305
MSFT,2013-10-24,0001193125-13-409837
MSFT,2014-01-23,0001193125-14-018629
MSFT,2014-04-24,0001193125-14-157077
MSFT,2014-07-22,0001193125-14-275529
MSFT,2014-10-23,0001193125-14-380219
MSFT,2015-01-26,0001193125-15-020342
MSFT,2015-04-23,0001193125-15-144132
MSFT,2015-07-21,0001193125-15-258359
MSFT,2015-10-22,0001193125-15-350712
MSFT,2016-01-28,0001193125-16-441813
MSFT,2016-04-21,0001193125-16-550250
MSFT,2016-07-19,0001193125-16-651176
MSFT,2016-10-20,0001193125-16-742793
MSFT,2017-01-26,0001193125-17-019726
MSFT,2017-04-27,0001193125-17-142963
MSFT,2017-07-20,0001193125-17-232047
MSFT,2017-10-26,0001193125-17-321202
MSFT,2018-01-31,0001193125-18-027377
MSFT,2018-04-26,0001193125-18-134732
MSFT,2018-07-19,0001193125-18-221458
MSFT,2018-10-24,0001193125-18-306365
MSFT,2019-01-30,0001193125-19-022553
MSFT,2019-04-24,0001193125-19-117108
MSFT,2019-07-18,0001193125-19-196501
MSFT,2019-10-23,0001193125-19-272562
MSFT,2020-01-29,0001193125-20-018383
MSFT,2020-04-29,0001193125-20-126089
MSFT,2020-07-22,0001193125-20-197109
MSFT,2020-10-27,0001193125-20-278410
MSFT,2021-01-26,0001193125-21-017683
MSFT,2021-04-27,0001193125-21-134213
MSFT,2021-07-27,0001193125-21-225746
MSFT,2021-10-26,0001193125-21-307941
MSFT,2022-01-25,0001193125-22-017041
MSFT,2022-04-26,0001193125-22-120207
MSFT,2022-07-26,0001193125-22-202034
MSFT,2022-10-25,0001193125-22-268356
MSFT,2023-01-24,0001193125-23-014230
MSFT,2023-04-25,0001193125-23-115280
MSFT,2023-07-25,0000950170-23-034400
MSFT,2023-10-24,0000950170-23-054848
MSFT,2024-01-30,0000950170-24-008809
MSFT,2024-04-25,0000950170-24-048268
MSFT,2024-07-30,0000950170-24-087835
MSFT,2024-10-30,0000950170-24-118955
MSFT,2025-01-29,0000950170-25-010484
MSFT,2025-04-30,0000950170-25-061032
MSFT,2025-07-30,0000950170-25-100226
MSFT,2025-10-29,0001193125-25-256310
MSFT,2026-01-28,0001193125-26-027198
MSFT,2026-04-29,0001193125-26-191457
MSFT,2026-07-29,0001193125-26-323632
MU,2012-03-22,0000723125-12-000034
MU,2012-03-30,0000723125-12-000046
MU,2012-06-20,0000723125-12-000074
MU,2012-09-27,0000723125-12-000101
MU,2012-12-20,0000723125-12-000177
MU,2013-03-21,0000723125-13-000032
MU,2013-06-19,0000723125-13-000087
MU,2013-10-10,0000723125-13-000189
MU,2014-01-07,0000723125-14-000012
MU,2014-04-03,0000723125-14-000065
MU,2014-06-23,0000723125-14-000114
MU,2014-09-25,0000723125-14-000145
MU,2015-01-06,0000723125-15-000005
MU,2015-04-01,0000723125-15-000034
MU,2015-06-25,0000723125-15-000060
MU,2015-10-01,0000723125-15-000077
MU,2015-12-22,0000723125-15-000136
MU,2016-03-30,0000723125-16-000168
MU,2016-06-30,0000723125-16-000198
MU,2016-10-04,0000723125-16-000225
MU,2016-12-21,0000723125-16-000306
MU,2017-03-23,0000723125-17-000031
MU,2017-06-29,0000723125-17-000080
MU,2017-09-26,0000723125-17-000106
MU,2017-12-19,0000723125-17-000162
MU,2018-03-22,0000723125-18-000031
MU,2018-06-20,0000723125-18-000061
MU,2018-09-20,0000723125-18-000085
MU,2018-12-18,0000723125-18-000152
MU,2019-03-20,0000723125-19-000012
MU,2019-06-25,0000723125-19-000032
MU,2019-09-26,0000723125-19-000068
MU,2019-12-18,0000723125-19-000172
MU,2020-03-25,0000723125-20-000030
MU,2020-06-29,0000723125-20-000063
MU,2020-09-29,0000723125-20-000079
MU,2021-01-07,0000723125-21-000009
MU,2021-03-31,0000723125-21-000028
MU,2021-06-30,0000723125-21-000049
MU,2021-09-28,0000723125-21-000060
MU,2021-12-20,0000723125-21-000086
MU,2022-03-29,0000723125-22-000012
MU,2022-06-30,0000723125-22-000034
MU,2022-09-29,0000723125-22-000044
MU,2022-12-21,0000723125-22-000070
MU,2023-03-28,0000723125-23-000018
MU,2023-06-28,0000723125-23-000038
MU,2023-09-27,0000723125-23-000051
MU,2023-12-20,0000723125-23-000071
MU,2024-03-20,0000723125-24-000004
MU,2024-06-26,0000723125-24-000016
MU,2024-09-25,0000723125-24-000023
MU,2024-12-18,0000723125-24-000046
MU,2025-03-20,0000723125-25-000006
MU,2025-06-25,0000723125-25-000019
MU,2025-09-23,0000723125-25-000024
MU,2025-12-17,0000723125-25-000044
MU,2026-03-18,0000723125-26-000004
MU,2026-06-24,0000723125-26-000013
NEE,2012-01-27,0000753308-12-000008
NEE,2012-04-25,0000753308-12-000040
NEE,2012-07-26,0000753308-12-000078
NEE,2012-10-24,0000753308-12-000115
NEE,2013-01-29,0000753308-13-000006
NEE,2013-04-30,0000753308-13-000030
NEE,2013-07-30,0000753308-13-000061
NEE,2013-11-01,0000753308-13-000085
NEE,2014-01-28,0000753308-14-000003
NEE,2014-04-30,0000753308-14-000031
NEE,2014-07-29,0000753308-14-000069
NEE,2014-10-31,0000753308-14-000096
NEE,2015-01-27,0000753308-15-000006
NEE,2015-04-29,0000753308-15-000163
NEE,2015-08-03,0000753308-15-000203
NEE,2015-10-28,0000753308-15-000246
NEE,2016-01-28,0000753308-16-000277
NEE,2016-04-28,0000753308-16-000369
NEE,2016-07-27,0000753308-16-000400
NEE,2016-10-31,0000753308-16-000437
NEE,2017-01-27,0000753308-17-000003
NEE,2017-04-21,0000753308-17-000079
NEE,2017-07-26,0000753308-17-000106
NEE,2017-10-26,0000753308-17-000139
NEE,2018-01-26,0000753308-18-000003
NEE,2018-04-24,0000753308-18-000079
NEE,2018-07-25,0000753308-18-000112
NEE,2018-10-23,0000753308-18-000156
NEE,2019-01-25,0000753308-19-000007
NEE,2019-04-23,0000753308-19-000115
NEE,2019-07-24,0000753308-19-000162
NEE,2019-10-22,0000753308-19-000201
NEE,2020-01-24,0000753308-20-000009
NEE,2020-04-22,0000753308-20-000110
NEE,2020-07-24,0000753308-20-000146
NEE,2020-10-21,0000753308-20-000182
NEE,2021-01-26,0000753308-21-000007
NEE,2021-04-21,0000753308-21-000106
NEE,2021-07-23,0000753308-21-000143
NEE,2021-10-20,0000753308-21-000164
NEE,2022-01-25,0000753308-22-000007
NEE,2022-04-21,0000753308-22-000030
NEE,2022-07-22,0000753308-22-000052
NEE,2022-10-28,0000753308-22-000076
NEE,2023-01-25,0000753308-23-000009
NEE,2023-04-25,0000753308-23-000029
NEE,2023-07-25,0000753308-23-000042
NEE,2023-10-24,0000753308-23-000053
NEE,2024-01-25,0000753308-24-000002
NEE,2024-04-23,0000753308-24-000021
NEE,2024-07-24,0000753308-24-000048
NEE,2024-10-23,0000753308-24-000055
NEE,2025-01-24,0000753308-25-000003
NEE,2025-04-23,0000753308-25-000021
NEE,2025-07-23,0000753308-25-000039
NEE,2025-10-28,0000753308-25-000055
NEE,2026-01-02,0000753308-26-000004
NEE,2026-01-27,0000753308-26-000007
NEE,2026-04-23,0000753308-26-000028
NEE,2026-07-24,0000753308-26-000058
NFLX,2012-01-25,0001193125-12-023436
NFLX,2012-04-23,0001445305-12-001133
NFLX,2012-07-24,0001065280-12-000007
NFLX,2012-10-23,0001065280-12-000015
NFLX,2013-01-23,0001065280-13-000005
NFLX,2013-04-22,0001065280-13-000011
NFLX,2013-07-22,0001065280-13-000027
NFLX,2013-10-21,0001065280-13-000033
NFLX,2014-01-22,0001065280-14-000003
NFLX,2014-04-21,0001065280-14-000009
NFLX,2014-07-21,0001065280-14-000018
NFLX,2014-10-15,0001065280-14-000024
NFLX,2015-01-20,0001065280-15-000003
NFLX,2015-04-15,0001065280-15-000014
NFLX,2015-07-15,0001065280-15-000029
NFLX,2015-10-14,0001065280-15-000035
NFLX,2016-01-19,0001065280-16-000044
NFLX,2016-04-18,0001065280-16-000051
NFLX,2016-07-18,0001065280-16-000069
NFLX,2016-10-17,0001065280-16-000076
NFLX,2017-01-18,0001628280-17-000276
NFLX,2017-04-17,0001628280-17-003667
NFLX,2017-07-17,0001065280-17-000041
NFLX,2017-10-16,0001065280-17-000172
NFLX,2018-01-22,0001065280-18-000052
NFLX,2018-04-16,0001065280-18-000202
NFLX,2018-07-16,0001065280-18-000354
NFLX,2018-10-16,0001065280-18-000534
NFLX,2019-01-03,0001065280-19-000001
NFLX,2019-01-17,0001065280-19-000040
NFLX,2019-04-16,0001065280-19-000156
NFLX,2019-07-17,0001065280-19-000253
NFLX,2019-10-16,0001065280-19-000366
NFLX,2019-12-16,0001065280-19-000441
NFLX,2020-01-21,0001065280-20-000035
NFLX,2020-04-21,0001065280-20-000153
NFLX,2020-07-16,0001065280-20-000306
NFLX,2020-10-20,0001065280-20-000448
NFLX,2021-01-19,0001065280-21-000037
NFLX,2021-04-20,0001065280-21-000143
NFLX,2021-07-20,0001065280-21-000249
NFLX,2021-10-19,0001065280-21-000362
NFLX,2022-01-20,0001065280-22-000035
NFLX,2022-04-19,0001065280-22-000144
NFLX,2022-07-19,0001065280-22-000256
NFLX,2022-10-18,0001065280-22-000367
NFLX,2023-01-19,0001065280-23-000034
NFLX,2023-04-18,0001065280-23-000119
NFLX,2023-07-19,0001065280-23-000197
NFLX,2023-10-18,0001065280-23-000272
NFLX,2024-01-23,0001065280-24-000029
NFLX,2024-04-18,0001065280-24-000127
NFLX,2024-07-18,0001065280-24-000199
NFLX,2024-10-17,0001065280-24-000286
NFLX,2025-01-21,0001065280-25-000033
NFLX,2025-04-17,0001065280-25-000175
NFLX,2025-07-17,0001065280-25-000322
NFLX,2025-10-21,0001065280-25-000404
NFLX,2026-01-20,0001065280-26-000033
NFLX,2026-04-16,0001065280-26-000137
NFLX,2026-07-16,0001065280-26-000211
NOW,2012-08-01,0001193125-12-328807
NOW,2012-10-24,0001193125-12-433309
NOW,2013-01-30,0001193125-13-029975
NOW,2013-04-24,0001193125-13-170354
NOW,2013-07-31,0001373715-13-000054
NOW,2013-10-23,0001157523-13-004854
NOW,2014-01-29,0001157523-14-000280
NOW,2014-04-23,0001157523-14-001511
NOW,2014-07-30,0001157523-14-003123
NOW,2014-10-22,0001157523-14-004003
NOW,2015-01-28,0001157523-15-000240
NOW,2015-04-16,0001157523-15-001170
NOW,2015-07-29,0001157523-15-002595
NOW,2015-10-21,0001157523-15-003365
NOW,2016-01-27,0001157523-16-004310
NOW,2016-04-13,0001373715-16-000345
NOW,2016-04-20,0001157523-16-005153
NOW,2016-07-27,0001157523-16-006252
NOW,2016-10-26,0001157523-16-007027
NOW,2017-01-25,0001157523-17-000160
NOW,2017-04-26,0001157523-17-001198
NOW,2017-07-26,0001157523-17-002102
NOW,2017-10-25,0001157523-17-002789
NOW,2018-01-31,0001157523-18-000166
NOW,2018-04-25,0001157523-18-000805
NOW,2018-07-25,0001373715-18-000153
NOW,2018-10-24,0001373715-18-000191
NOW,2019-01-30,0001373715-19-000006
NOW,2019-04-24,0001373715-19-000105
NOW,2019-07-24,0001373715-19-000200
NOW,2019-10-23,0001373715-19-000265
NOW,2019-10-23,0001193125-19-271896
NOW,2020-01-29,0001373715-20-000008
NOW,2020-04-29,0001373715-20-000098
NOW,2020-07-29,0001373715-20-000189
NOW,2020-10-28,0001373715-20-000255
NOW,2021-01-27,0001373715-21-000008
NOW,2021-04-28,0001373715-21-000111
NOW,2021-07-28,0001373715-21-000200
NOW,2021-10-27,0001373715-21-000288
NOW,2022-01-26,0001373715-22-000006
NOW,2022-04-27,0001373715-22-000132
NOW,2022-07-27,0001373715-22-000239
NOW,2022-10-26,0001373715-22-000329
NOW,2023-01-25,0001373715-23-000016
NOW,2023-04-26,0001373715-23-000162
NOW,2023-07-26,0001373715-23-000323
NOW,2023-10-25,0001373715-23-000417
NOW,2024-01-24,0001373715-24-000009
NOW,2024-04-24,0001373715-24-000163
NOW,2024-07-24,0001373715-24-000269
NOW,2024-10-23,0001373715-24-000342
NOW,2025-01-29,0001373715-25-000007
NOW,2025-04-23,0001373715-25-000124
NOW,2025-07-23,0001373715-25-000274
NOW,2025-10-29,0001373715-25-000305
NOW,2026-01-28,0001373715-26-000005
NOW,2026-04-22,0001373715-26-000054
NOW,2026-07-22,0001373715-26-000072
NVDA,2012-02-15,0001045810-12-000008
NVDA,2012-05-11,0001045810-12-000024
NVDA,2012-08-09,0001045810-12-000032
NVDA,2012-11-08,0001045810-12-000055
NVDA,2013-02-13,0001045810-13-000003
NVDA,2013-05-09,0001045810-13-000029
NVDA,2013-08-08,0001045810-13-000069
NVDA,2013-11-07,0001045810-13-000104
NVDA,2014-02-12,0001045810-14-000004
NVDA,2014-05-06,0001045810-14-000071
NVDA,2014-05-08,0001045810-14-000076
NVDA,2014-08-07,0001045810-14-000149
NVDA,2014-11-06,0001045810-14-000182
NVDA,2015-02-11,0001045810-15-000013
NVDA,2015-05-07,0001045810-15-000087
NVDA,2015-08-06,0001045810-15-000131
NVDA,2015-11-05,0001045810-15-000165
NVDA,2016-02-17,0001045810-16-000189
NVDA,2016-05-12,0001045810-16-000243
NVDA,2016-08-11,0001045810-16-000292
NVDA,2016-11-10,0001045810-16-000343
NVDA,2017-02-09,0001045810-17-000016
NVDA,2017-05-09,0001045810-17-000068
NVDA,2017-08-10,0001045810-17-000117
NVDA,2017-11-09,0001045810-17-000164
NVDA,2018-02-08,0001045810-18-000004
NVDA,2018-05-10,0001045810-18-000052
NVDA,2018-08-16,0001045810-18-000113
NVDA,2018-11-15,0001045810-18-000148
NVDA,2019-01-28,0001045810-19-000004
NVDA,2019-02-14,0001045810-19-000007
NVDA,2019-05-16,0001045810-19-000077
NVDA,2019-08-15,0001045810-19-000140
NVDA,2019-11-14,0001045810-19-000168
NVDA,2020-02-13,0001045810-20-000007
NVDA,2020-05-21,0001045810-20-000063
NVDA,2020-08-19,0001045810-20-000145
NVDA,2020-11-18,0001045810-20-000187
NVDA,2021-02-24,0001045810-21-000007
NVDA,2021-05-26,0001045810-21-000063
NVDA,2021-08-18,0001045810-21-000128
NVDA,2021-11-17,0001045810-21-000160
NVDA,2022-02-16,0001045810-22-000008
NVDA,2022-05-25,0001045810-22-000073
NVDA,2022-08-08,0001045810-22-000133
NVDA,2022-08-24,0001045810-22-000136
NVDA,2022-11-16,0001045810-22-000163
NVDA,2023-02-22,0001045810-23-000014
NVDA,2023-05-24,0001045810-23-000087
NVDA,2023-08-23,0001045810-23-000171
NVDA,2023-11-21,0001045810-23-000225
NVDA,2024-02-21,0001045810-24-000028
NVDA,2024-05-22,0001045810-24-000113
NVDA,2024-08-28,0001045810-24-000262
NVDA,2024-11-20,0001045810-24-000315
NVDA,2025-02-26,0001045810-25-000021
NVDA,2025-05-28,0001045810-25-000115
NVDA,2025-08-27,0001045810-25-000207
NVDA,2025-11-19,0001045810-25-000228
NVDA,2026-02-25,0001045810-26-000019
NVDA,2026-05-20,0001045810-26-000051
NVDA,2026-08-26,0001045810-26-000073
ORCL,2012-03-20,0001193125-12-123530
ORCL,2012-06-18,0001193125-12-274031
ORCL,2012-09-20,0001193125-12-398408
ORCL,2012-12-18,0001193125-12-506536
ORCL,2013-03-20,0001193125-13-117200
ORCL,2013-06-20,0001193125-13-265781
ORCL,2013-09-18,0001193125-13-370408
ORCL,2013-12-18,0001193125-13-477656
ORCL,2014-03-18,0001193125-14-104432
ORCL,2014-06-19,0001193125-14-242424
ORCL,2014-09-18,0001193125-14-345688
ORCL,2014-12-17,0001193125-14-445350
ORCL,2015-03-17,0001193125-15-095415
ORCL,2015-06-17,0001193125-15-225867
ORCL,2015-09-16,0001193125-15-321413
ORCL,2015-12-16,0001193125-15-404914
ORCL,2016-03-15,0001193125-16-505164
ORCL,2016-06-16,0001193125-16-623620
ORCL,2016-09-15,0001193125-16-710982
ORCL,2016-12-15,0001193125-16-794455
ORCL,2017-03-15,0001193125-17-083638
ORCL,2017-06-21,0001193125-17-209415
ORCL,2017-09-14,0001193125-17-285108
ORCL,2017-12-14,0001193125-17-369491
ORCL,2018-03-19,0001564590-18-006208
ORCL,2018-06-19,0001564590-18-015818
ORCL,2018-09-17,0001564590-18-023209
ORCL,2018-12-17,0001564590-18-030992
ORCL,2019-03-14,0001564590-19-007818
ORCL,2019-06-19,0001564590-19-022864
ORCL,2019-09-11,0001564590-19-034522
ORCL,2019-12-12,0001564590-19-045836
ORCL,2020-03-12,0001564590-20-010464
ORCL,2020-06-16,0001564590-20-029533
ORCL,2020-09-10,0001564590-20-043143
ORCL,2020-12-10,0001564590-20-056722
ORCL,2021-03-10,0001564590-21-012058
ORCL,2021-06-15,0001564590-21-032994
ORCL,2021-09-13,0001564590-21-047736
ORCL,2021-12-09,0001564590-21-059893
ORCL,2022-03-10,0001564590-22-009640
ORCL,2022-06-13,0001564590-22-023099
ORCL,2022-07-11,0001193125-22-191296
ORCL,2022-09-12,0001564590-22-031466
ORCL,2022-12-12,0001564590-22-039236
ORCL,2023-03-09,0001564590-23-003362
ORCL,2023-06-12,0000950170-23-027490
ORCL,2023-09-11,0000950170-23-047471
ORCL,2023-12-11,0000950170-23-069410
ORCL,2024-03-11,0000950170-24-029250
ORCL,2024-06-11,0000950170-24-071916
ORCL,2024-09-09,0000950170-24-104753
ORCL,2024-12-09,0000950170-24-134537
ORCL,2025-03-10,0000950170-25-036295
ORCL,2025-06-11,0000950170-25-084831
ORCL,2025-09-09,0001193125-25-199175
ORCL,2025-12-10,0001193125-25-314207
ORCL,2026-03-10,0001193125-26-100148
ORCL,2026-06-10,0001193125-26-265848
PANW,2012-09-10,0001193125-12-386605
PANW,2012-12-06,0001193125-12-493700
PANW,2013-02-28,0001193125-13-084193
PANW,2013-05-30,0001193125-13-241542
PANW,2013-09-09,0001193125-13-361421
PANW,2013-11-25,0001327567-13-000033
PANW,2014-02-24,0001193125-14-063754
PANW,2014-05-28,0001193125-14-215060
PANW,2014-05-30,0001193125-14-218158
PANW,2014-09-09,0001327567-14-000025
PANW,2014-11-24,0001327567-14-000040
PANW,2015-03-02,0001327567-15-000006
PANW,2015-05-27,0001327567-15-000015
PANW,2015-09-09,0001327567-15-000022
PANW,2015-11-23,0001327567-15-000033
PANW,2016-02-25,0001327567-16-000044
PANW,2016-05-26,0001327567-16-000051
PANW,2016-08-30,0001327567-16-000057
PANW,2016-11-21,0001327567-16-000071
PANW,2017-02-28,0001327567-17-000005
PANW,2017-05-31,0001327567-17-000016
PANW,2017-08-31,0001327567-17-000021
PANW,2017-11-20,0001327567-17-000032
PANW,2018-02-26,0001327567-18-000004
PANW,2018-06-04,0001327567-18-000011
PANW,2018-09-06,0001327567-18-000018
PANW,2018-11-29,0001327567-18-000029
PANW,2019-02-26,0001327567-19-000006
PANW,2019-05-29,0001327567-19-000014
PANW,2019-09-04,0001327567-19-000023
PANW,2019-11-25,0001327567-19-000036
PANW,2020-02-24,0001327567-20-000002
PANW,2020-05-21,0001327567-20-000015
PANW,2020-08-24,0001327567-20-000025
PANW,2020-11-16,0001327567-20-000037
PANW,2021-02-22,0001628280-21-002659
PANW,2021-05-20,0001327567-21-000012
PANW,2021-08-23,0001327567-21-000020
PANW,2021-11-18,0001327567-21-000037
PANW,2022-02-22,0001327567-22-000006
PANW,2022-05-19,0001327567-22-000014
PANW,2022-08-22,0001327567-22-000020
PANW,2022-11-17,0001327567-22-000035
PANW,2023-02-21,0001327567-23-000005
PANW,2023-05-23,0001327567-23-000012
PANW,2023-08-18,0001327567-23-000020
PANW,2023-11-15,0001327567-23-000030
PANW,2024-02-20,0001327567-24-000003
PANW,2024-05-20,0001327567-24-000015
PANW,2024-08-19,0001327567-24-000023
PANW,2024-11-20,0001327567-24-000036
PANW,2025-02-13,0001327567-25-000006
PANW,2025-05-20,0001327567-25-000015
PANW,2025-08-18,0001327567-25-000024
PANW,2025-11-19,0001327567-25-000032
PANW,2026-02-17,0001327567-26-000003
PANW,2026-06-02,0001327567-26-000012
PANW,2026-09-01,0001327567-26-000019
PEP,2012-02-09,0001193125-12-047883
PEP,2012-04-26,0001193125-12-183942
PEP,2012-07-25,0001193125-12-313401
PEP,2012-10-17,0001193125-12-425311
PEP,2013-02-14,0001193125-13-057536
PEP,2013-04-18,0001193125-13-159932
PEP,2013-07-24,0001299933-13-001335
PEP,2013-07-24,0001193125-13-299684
PEP,2013-10-16,0001193125-13-400530
PEP,2014-02-13,0001193125-14-049582
PEP,2014-04-17,0000077476-14-000021
PEP,2014-07-23,0000077476-14-000040
PEP,2014-10-09,0000077476-14-000053
PEP,2015-02-11,0000077476-15-000005
PEP,2015-04-23,0000077476-15-000017
PEP,2015-07-09,0000077476-15-000032
PEP,2015-10-06,0000077476-15-000046
PEP,2016-02-11,0000077476-16-000060
PEP,2016-04-18,0000077476-16-000071
PEP,2016-07-07,0000077476-16-000091
PEP,2016-09-29,0000077476-16-000103
PEP,2017-02-15,0000077476-17-000005
PEP,2017-04-26,0000077476-17-000014
PEP,2017-07-11,0000077476-17-000030
PEP,2017-10-04,0000077476-17-000044
PEP,2018-02-13,0000077476-18-000007
PEP,2018-04-26,0000077476-18-000027
PEP,2018-07-10,0000077476-18-000051
PEP,2018-10-02,0000077476-18-000072
PEP,2019-02-15,0000077476-19-000013
PEP,2019-04-17,0000077476-19-000039
PEP,2019-07-09,0000077476-19-000072
PEP,2019-10-03,0000077476-19-000095
PEP,2020-02-13,0000077476-20-000016
PEP,2020-04-28,0000077476-20-000042
PEP,2020-07-13,0000077476-20-000061
