panel,theta,cad,phase,family,ident_max_err,window,c_bar,c_sd,gap0_pp,pred0_pp,resid0_pp,share,CAGR_rs0,CAGR_dg0
U56,0.0,W,calendar,MA-THRESH,2.0816681711721685e-17,FULL,0.707359609760574,0.2002877297862291,-3.8989700353108114,-3.6686416294197333,-0.23032840589107817,0.9409258332828615,0.12445964293046075,0.08546994257735263
U56,0.0,W,calendar,MA-THRESH,2.0816681711721685e-17,IS,0.7005799616964405,0.19764864502174787,-3.916556012744099,-3.4325073387398097,-0.4840486740042893,0.8764096128258497,0.11395361874532184,0.07478805861788085
U56,0.0,W,calendar,MA-THRESH,2.0816681711721685e-17,OOS,0.7129521924423314,0.20230837966216927,-3.883931039952615,-3.8561663243877,-0.02776471556491522,0.9928513881221603,0.13320068095277726,0.09436137055325111
U56,0.0,W,calendar,QUANTILE-M,2.0816681711721685e-17,FULL,0.7151694151337922,0.006214326220578296,-3.957357537729811,-3.9413941509478523,-0.015963386781958633,0.9959661499801921,0.13716955319028545,0.09759597781298734
U56,0.0,W,calendar,QUANTILE-M,2.0816681711721685e-17,IS,0.7170279462645961,0.005955124759478392,-3.7571131321974205,-3.73988697747607,-0.017226154721350362,0.995415055625095,0.1310583864565078,0.0934872551345336
U56,0.0,W,calendar,QUANTILE-M,2.0816681711721685e-17,OOS,0.7136362988249048,0.006002800397450988,-4.123863402646899,-4.110542706161602,-0.013320696485297212,0.996769850214547,0.14223554580126474,0.10099691177479575
U56,0.0,M,calendar,MA-THRESH,1.734723475976807e-17,FULL,0.7087034618202079,0.1997908084523501,-3.922293084533446,-3.8251285321222905,-0.09716455241115529,0.9752276155001525,0.13012591284589714,0.09090298200056268
U56,0.0,M,calendar,MA-THRESH,1.734723475976807e-17,IS,0.7055641354653036,0.20135204007539112,-3.3584299600232015,-3.4792078367907653,0.1207778767675638,1.0359626010383522,0.11746323953691551,0.0838789399366835
U56,0.0,M,calendar,MA-THRESH,1.734723475976807e-17,OOS,0.7112931157430575,0.19849776449249518,-4.3947962631831095,-4.109685851934697,-0.28511041124841263,0.9351254542475855,0.14067937857997403,0.09673141594814294
U56,0.0,M,calendar,QUANTILE-M,1.734723475976807e-17,FULL,0.7162242849380904,0.007241769310850425,-4.24369352668974,-4.188835456191176,-0.054858070498564615,0.9870730366946747,0.14574429364195907,0.10330735837506166
U56,0.0,M,calendar,QUANTILE-M,1.734723475976807e-17,IS,0.7179033359314939,0.0068796320204547925,-4.067245983735246,-4.008264097016134,-0.05898188671911164,0.9854983232007659,0.14031240401266087,0.09963994417530841
U56,0.0,M,calendar,QUANTILE-M,1.734723475976807e-17,OOS,0.7148392231445184,0.007241351450309271,-4.390273014295554,-4.3401098159305596,-0.050163198364994166,0.9885740139162978,0.1502445705948534,0.10634184045189787
U56,0.0,Q,calendar,MA-THRESH,2.7755575615628914e-17,FULL,0.6980598150120662,0.21807287777234202,-4.395714755538682,-3.8575029409456896,-0.5382118145929926,0.8775598862699552,0.1271393788186439,0.08318223126325708
U56,0.0,Q,calendar,MA-THRESH,2.7755575615628914e-17,IS,0.690721773802667,0.22037105077261362,-4.681787087103695,-4.008245126555643,-0.6735419605480519,0.8561357131332671,0.1281738456689847,0.08135597479794776
U56,0.0,Q,calendar,MA-THRESH,2.7755575615628914e-17,OOS,0.7041130203993511,0.216016481170276,-4.159570808882296,-3.734827848568978,-0.42474296031331793,0.8978877918350789,0.12628675333016903,0.08469104524134607
U56,0.0,Q,calendar,QUANTILE-M,2.0816681711721685e-17,FULL,0.7189641347217871,0.009466382670876902,-3.861438604671208,-3.8042083537791482,-0.057230250892059686,0.9851790338391427,0.1349968896026923,0.09638250355598021
U56,0.0,Q,calendar,QUANTILE-M,2.0816681711721685e-17,IS,0.7199330052091707,0.008767717773561261,-3.8542165670794715,-3.785291786104339,-0.06892478097513255,0.982117045117846,0.13417663776312905,0.09563447209233433
U56,0.0,Q,calendar,QUANTILE-M,2.0816681711721685e-17,OOS,0.7181649061693092,0.009936979689607627,-3.8674023277106118,-3.8198868609001346,-0.047515466810477136,0.9877138547313734,0.13567396800452358,0.09699994472741746
U56,0.0,A,calendar,MA-THRESH,2.7755575615628914e-17,FULL,0.6859713406051274,0.22727498946378236,-4.322094809901911,-4.155900200578011,-0.16619460932389973,0.9615476715265134,0.13186960293650896,0.08864865483748985
U56,0.0,A,calendar,MA-THRESH,2.7755575615628914e-17,IS,0.6452387963144849,0.23605292130898892,-5.074548879953866,-4.687829449822201,-0.38671943013166565,0.9237923529204075,0.13118144332513815,0.08043595452559948
U56,0.0,A,calendar,MA-THRESH,2.7755575615628914e-17,OOS,0.7195719227634996,0.21406036659591188,-3.696724555085562,-3.7143628671539197,0.017638312068357642,1.0047713352200105,0.13243758607481082,0.0954703405239552
U56,0.0,A,calendar,QUANTILE-M,2.42861286636753e-17,FULL,0.7275113165734444,0.015447667850300347,-4.1292857199612065,-4.062470047546274,-0.06681567241493269,0.9838190726081409,0.14827858464462063,0.10698572744500856
U56,0.0,A,calendar,QUANTILE-M,2.42861286636753e-17,IS,0.7287397832478877,0.012701418798897263,-3.992161981648912,-3.892450030455774,-0.0997119511931377,0.9750230697923853,0.1423353222094179,0.1024137023929288
U56,0.0,A,calendar,QUANTILE-M,2.42861286636753e-17,OOS,0.7264979451736877,0.017326835599466496,-4.243299956698787,-4.204783983759897,-0.03851597293889064,0.9909231085872008,0.1532044935438024,0.11077149397681452
U56,-0.06,D,calendar,MA-THRESH,5.551115123125783e-17,FULL,0.8574999229762721,0.16089725010166187,-2.08501411368307,-1.7038376911469477,-0.3811764225361225,0.817182809442573,0.11872591055070814,0.09787576941387743
U56,-0.06,D,calendar,MA-THRESH,5.551115123125783e-17,IS,0.8487327742396739,0.1595617388045989,-2.616241655918272,-1.75521920916355,-0.8610224467547223,0.6708933806603913,0.11506660198012941,0.08890418542094669
U56,-0.06,D,calendar,MA-THRESH,5.551115123125783e-17,OOS,0.8647320099118874,0.16166578073247198,-1.6421431868857583,-1.6569612926731203,0.01481810578736198,1.0090236380759607,0.12175353883909179,0.10533210697023421
U56,-0.06,D,calendar,QUANTILE-M,4.163336342344337e-17,FULL,0.8687187282102983,0.004265136668726152,-1.7668573525657427,-1.7743944454468474,0.007537092881104712,1.0042658185564102,0.13402366367445961,0.11635509014880219
U56,-0.06,D,calendar,QUANTILE-M,4.163336342344337e-17,IS,0.865417603515922,0.004065347275011442,-1.7400306279331312,-1.7550251566896824,0.014994528756551162,1.00861739357678,0.12936061969212265,0.11196031341279133
U56,-0.06,D,calendar,QUANTILE-M,4.163336342344337e-17,OOS,0.8714418508003572,0.0017776867706165002,-1.7891286766185566,-1.7883507514698582,-0.0007779251486983441,0.999565193292766,0.13788473204695229,0.11999344528076672
U56,-0.06,W,calendar,MA-THRESH,5.551115123125783e-17,FULL,0.8571565037683351,0.16102827594810665,-2.199898351398377,-1.7559179022115012,-0.44398044918687596,0.798181380105741,0.12183222128062066,0.09983323776663688
U56,-0.06,W,calendar,MA-THRESH,5.551115123125783e-17,IS,0.8481738556428776,0.15932428743993976,-2.5456203313847237,-1.8092232408579267,-0.7363970905267969,0.7107199838688341,0.11798510743137447,0.09252890411752723
U56,-0.06,W,calendar,MA-THRESH,5.551115123125783e-17,OOS,0.8645663577707162,0.16207871706806273,-1.9120316223452338,-1.7070623728699275,-0.20496924947530637,0.8928002826522827,0.12501569680989144,0.1058953805864391
U56,-0.06,W,calendar,QUANTILE-M,4.163336342344337e-17,FULL,0.8688223846287652,0.004400431777844012,-1.7873960545053302,-1.788032359264391,0.0006363047590607351,1.0003559953919876,0.1350491560928282,0.11717519554777489
U56,-0.06,W,calendar,QUANTILE-M,4.163336342344337e-17,IS,0.8655030189602962,0.004170197055369711,-1.7636168212562753,-1.770551058130554,0.006934236874278632,1.0039318273622153,0.13047312660435373,0.11283695839179098
U56,-0.06,W,calendar,QUANTILE-M,4.163336342344337e-17,OOS,0.871560554335554,0.002099045942102288,-1.8071329607732167,-1.8004498280749237,-0.006683132698293015,0.9963018035510605,0.13883789621770393,0.12076656660997176
U56,-0.06,M,calendar,MA-THRESH,3.122502256758253e-17,FULL,0.8572796625598478,0.1608761344049141,-2.247045839290296,-1.8251872521592771,-0.42185858713101876,0.8122608004898297,0.12665237600385493,0.10418191761095197
U56,-0.06,M,calendar,MA-THRESH,3.122502256758253e-17,IS,0.8477498311240952,0.16397699970580842,-2.1697715063786926,-1.829130651035249,-0.3406408553434437,0.8430061163850535,0.11900123315065003,0.0973035180868631
U56,-0.06,M,calendar,MA-THRESH,3.122502256758253e-17,OOS,0.8651408921905733,0.15787375677358284,-2.3114819248741147,-1.8117828780402245,-0.4996990468338902,0.7838187521794685,0.13300322220724503,0.10988840295850388
U56,-0.06,M,calendar,QUANTILE-M,5.551115123125783e-17,FULL,0.8693820827937815,0.0049249201833900585,-1.8087630371000696,-1.7912364023026761,-0.01752663479739347,0.9903101542668113,0.13579014201060602,0.11770251163960532
U56,-0.06,M,calendar,QUANTILE-M,5.551115123125783e-17,IS,0.8661122502406976,0.00479100589541263,-1.8364016465774569,-1.8233082368913855,-0.013093409686071311,0.9928700729982062,0.13459302578384902,0.11622900931807445
U56,-0.06,M,calendar,QUANTILE-M,5.551115123125783e-17,OOS,0.8720793922611219,0.0030391051060165097,-1.7859124089218303,-1.764306187048259,-0.021606221873571307,0.9879018580275081,0.13677860284303178,0.11891947875381348
U56,-0.06,Q,calendar,MA-THRESH,3.122502256758253e-17,FULL,0.8361820349444976,0.19731790787307055,-2.4834904946930525,-2.0325257404313124,-0.4509647542617401,0.8184149465337587,0.12323862654984552,0.098403721602915
U56,-0.06,Q,calendar,MA-THRESH,3.122502256758253e-17,IS,0.8250845323180366,0.1957192473866031,-2.488526899864385,-2.1387617620295174,-0.3497651378348676,0.8594489222302847,0.12088708155172023,0.09600181255307638
U56,-0.06,Q,calendar,MA-THRESH,3.122502256758253e-17,OOS,0.8453364483318002,0.19819981501932543,-2.479311058891942,-1.9417613588362581,-0.5375497000556839,0.7831858579713968,0.12518214655870352,0.1003890359697841
U56,-0.06,Q,calendar,QUANTILE-M,2.7755575615628914e-17,FULL,0.870870633838947,0.006021710874785656,-1.7442219488129629,-1.724504829703144,-0.01971711910981888,0.9886957510635401,0.13278881965059286,0.11534660016246323
U56,-0.06,Q,calendar,QUANTILE-M,2.7755575615628914e-17,IS,0.8674606519849142,0.005936223157997946,-1.8064779932501551,-1.7912060270533603,-0.015271966196794828,0.9915459993125529,0.13379398443758062,0.11572920450507906
U56,-0.06,Q,calendar,QUANTILE-M,2.7755575615628914e-17,OOS,0.8736835535187841,0.004428022752596615,-1.6929236716677787,-1.670276521103231,-0.02264715056454758,0.9866224621088576,0.13196032243565758,0.1150310857189798
U56,-0.06,A,calendar,MA-THRESH,3.122502256758253e-17,FULL,0.8342481641197083,0.19311557443466432,-2.054224447273234,-2.0563960078068266,0.002171560533592576,1.0010571194089697,0.12361161591769809,0.10306937144496575
U56,-0.06,A,calendar,MA-THRESH,3.122502256758253e-17,IS,0.7899805108763842,0.22571823406973587,-2.2403594764266233,-2.3938168537418036,0.1534573773151804,1.068496765331582,0.11354087116924161,0.09113727640497538
U56,-0.06,A,calendar,MA-THRESH,3.122502256758253e-17,OOS,0.8707648842427462,0.1519689373545981,-1.8977169800765248,-1.712334698095419,-0.18538228198110573,0.9023129982355798,0.13198756697315672,0.11301039717239147
U56,-0.06,A,calendar,QUANTILE-M,2.7755575615628914e-17,FULL,0.8753106236022193,0.008965986474897242,-1.7816322419840214,-1.7632636858569084,-0.018368556127112967,0.9896900405738853,0.14048691165072458,0.12267058923088436
U56,-0.06,A,calendar,QUANTILE-M,2.7755575615628914e-17,IS,0.872104256565014,0.008200653966767415,-1.7471523029452873,-1.7160767771389196,-0.031075525806367743,0.9822136136878383,0.1335401268921541,0.11606860386270124
U56,-0.06,A,calendar,QUANTILE-M,2.7755575615628914e-17,OOS,0.8779555798881507,0.00870493849645349,-1.8103397674595678,-1.7994383894471166,-0.010901378012451168,0.993978269599773,0.14624939922220626,0.12814600154761058
U56,-0.12,D,calendar,MA-THRESH,5.551115123125783e-17,FULL,0.9219032620301184,0.11385111965637025,-1.4540003142026858,-0.9543862444867601,-0.4996140697159257,0.6563865462505807,0.12147667770950021,0.10693667456747336
U56,-0.12,D,calendar,MA-THRESH,5.551115123125783e-17,IS,0.9141636936820946,0.12277768873056273,-1.620465972869245,-1.0260415628463138,-0.5944244100229312,0.6331768639544922,0.11856590567365144,0.10236124594495899
U56,-0.12,D,calendar,MA-THRESH,5.551115123125783e-17,OOS,0.9282876901741727,0.10552208364817976,-1.3158225191978623,-0.8922054328696971,-0.4236170863281652,0.6780590998044279,0.12388349585145164,0.11072527065947302
U56,-0.12,D,calendar,QUANTILE-M,1.249000902703301e-16,FULL,0.9283858277921755,0.0060663530664950005,-0.9871853519036744,-0.9889611567615697,0.0017758048578953023,1.0017988565718392,0.13673754994607035,0.1268656964270336
U56,-0.12,D,calendar,QUANTILE-M,1.249000902703301e-16,IS,0.9306256271472508,0.008427580187571221,-0.9259322808263581,-0.9313667349124088,0.0054344540860507,1.0058691701311036,0.13289463262353451,0.12363530981527093
U56,-0.12,D,calendar,QUANTILE-M,1.249000902703301e-16,OOS,0.9265382004573475,0.0010158210117813414,-1.0379955377607164,-1.037900080206211,-9.545755450535154e-05,0.9999080366427092,0.13991741120975099,0.12953745583214382
U56,-0.12,W,calendar,MA-THRESH,5.551115123125783e-17,FULL,0.9211940392733365,0.1142901374364669,-1.4757762753943249,-0.9904593825021291,-0.4853168928921958,0.6711446707851975,0.12464167845692087,0.10988391570297762
U56,-0.12,W,calendar,MA-THRESH,5.551115123125783e-17,IS,0.9134667440743491,0.12306084579469992,-1.6366567317927405,-1.0803919310484966,-0.5562648007442439,0.6601212765398096,0.12344728545683337,0.10708071813890596
U56,-0.12,W,calendar,MA-THRESH,5.551115123125783e-17,OOS,0.9275683432044372,0.10611593491813329,-1.3426261781366078,-0.9152757540105139,-0.4273504241260939,0.6817055774085968,0.12562789794710483,0.11220163616573875
U56,-0.12,W,calendar,QUANTILE-M,1.249000902703301e-16,FULL,0.9284631496004238,0.0061123662992801815,-0.9847259586368562,-0.9822477602820623,-0.0024781983547939035,0.9974833624186932,0.1359984342374505,0.12615117465108194
U56,-0.12,W,calendar,QUANTILE-M,1.249000902703301e-16,IS,0.9307116387393242,0.00846329647847605,-0.9438139667612644,-0.9436462887739472,-0.00016767798731720518,0.9998223400021378,0.13462725511855944,0.1251891154509468
U56,-0.12,W,calendar,QUANTILE-M,1.249000902703301e-16,OOS,0.926608353997558,0.0012240851658799096,-1.018537372356021,-1.0144897024331412,-0.004047669922879749,0.9960259976386365,0.13713077736175872,0.1269454036381985
U56,-0.12,M,calendar,MA-THRESH,4.163336342344337e-17,FULL,0.9229080585476318,0.11601160066177695,-1.4536634277118043,-0.9935580341015715,-0.46010539361023284,0.6834856096404106,0.12770830763002938,0.11317167335291134
U56,-0.12,M,calendar,MA-THRESH,4.163336342344337e-17,IS,0.9143251634775961,0.13157501325964807,-1.3882882879140857,-1.0709809005824855,-0.31730738733160013,0.7714398442355536,0.12355797141211866,0.1096750885329778
U56,-0.12,M,calendar,MA-THRESH,4.163336342344337e-17,OOS,0.9299881532478217,0.10087096603516454,-1.5079164328590133,-0.9247864923072724,-0.5831299405517409,0.6132876279847119,0.13114348821377875,0.11606432388518861
U56,-0.12,M,calendar,QUANTILE-M,4.163336342344337e-17,FULL,0.9287620509107308,0.0062284844762399965,-0.9982683985448659,-0.9857973345477333,-0.012471063997132603,0.9875073036316574,0.13690371697317993,0.12692103298773127
U56,-0.12,M,calendar,QUANTILE-M,4.163336342344337e-17,IS,0.9309897889746567,0.008529235567134322,-0.9576974074076094,-0.9451196425973807,-0.012577764810228764,0.9868666608962893,0.13527605478862692,0.12569908071455083
U56,-0.12,M,calendar,QUANTILE-M,4.163336342344337e-17,OOS,0.9269243730256919,0.0018247299962975657,-1.0318115144405615,-1.0198583769621017,-0.01195313747845983,0.9884153866174475,0.1382481440848473,0.1279300289404417
U56,-0.12,Q,calendar,MA-THRESH,3.122502256758253e-17,FULL,0.9015410961272631,0.14668708004910996,-1.466093227209475,-1.2530036443903603,-0.21308958281911483,0.854654820809244,0.12619809414284688,0.11153716187075213
U56,-0.12,Q,calendar,MA-THRESH,3.122502256758253e-17,IS,0.892529086523753,0.15206921917457866,-1.5277529134416934,-1.3219017175655434,-0.20585119587614997,0.8652588425359882,0.12168588905662725,0.10640835992221032
U56,-0.12,Q,calendar,MA-THRESH,3.122502256758253e-17,OOS,0.9089751706337342,0.14169453994644152,-1.414806573883709,-1.1905540985233776,-0.22425247536033144,0.8414960182544614,0.1299339051131403,0.1157858393743032
U56,-0.12,Q,calendar,QUANTILE-M,3.469446951953614e-17,FULL,0.9297197763034735,0.006455450274895084,-0.9979755289242886,-0.9838423125987816,-0.014133216325507014,0.9858381133445816,0.13836928160398831,0.12838952631474543
U56,-0.12,Q,calendar,QUANTILE-M,3.469446951953614e-17,IS,0.9318563933077096,0.008682894162254259,-0.9549715491870892,-0.9406991544021359,-0.014272394784953235,0.9850546387511727,0.13621078470589887,0.12666106921402798
U56,-0.12,Q,calendar,QUANTILE-M,3.469446951953614e-17,OOS,0.9279572648659467,0.0026460517196128775,-1.0335588739353918,-1.0200992508869744,-0.013459623048417413,0.9869774007191594,0.14015292804442714,0.12981733930507322
U56,-0.12,A,calendar,MA-THRESH,3.122502256758253e-17,FULL,0.897149091967005,0.1443907539550794,-1.3859531815990866,-1.3333228930908936,-0.05263028850819307,0.9620259261229378,0.12875077527926337,0.11489124346327251
U56,-0.12,A,calendar,MA-THRESH,3.122502256758253e-17,IS,0.8537648386740516,0.1862513251951368,-1.7532602912578632,-1.729087884657332,-0.024172406600531104,0.9862128819542312,0.11756413858170744,0.10003153566912881
U56,-0.12,A,calendar,MA-THRESH,3.122502256758253e-17,OOS,0.9329370888264203,0.08127879758657404,-1.0762852386879684,-0.9335178592261073,-0.14276737946186113,0.8673517257972433,0.1380629504711135,0.12730009808423381
U56,-0.12,A,calendar,QUANTILE-M,2.7755575615628914e-17,FULL,0.9328815891914687,0.0072970568864020695,-1.0184808755111963,-1.0012455337263138,-0.017235341784882507,0.9830774026304306,0.1470058862964312,0.13682107754131922
U56,-0.12,A,calendar,QUANTILE-M,2.7755575615628914e-17,IS,0.9355779961230324,0.008387693144737179,-0.957778143547916,-0.925910333655966,-0.03186780989195004,0.9667273573670188,0.14176220538287287,0.13218442394739371
