panel,book,grid,gridkind,n_phases,i,j,sep,sep_lin,TE_pp,dCAGR_pp
U56,TOP10,M,CAL,21,4,11,7,7,5.81276801768743,1.031212431232742
U56,TOP10,M,CAL,21,4,12,8,8,6.902074395714243,2.0959847115295425
U56,TOP10,M,CAL,21,4,13,9,9,7.091156737383993,0.9317445080398343
U56,TOP10,M,CAL,21,4,14,10,10,7.295138089279083,0.9999529108750025
U56,TOP10,M,CAL,21,4,15,10,11,6.4297144666729755,0.3987878576652726
U56,TOP10,M,CAL,21,4,16,9,12,6.712723340134069,0.8596583007200813
U56,TOP10,M,CAL,21,4,17,8,13,6.22457982261787,1.0628889013147393
U56,TOP10,M,CAL,21,4,18,7,14,5.833472007413964,0.33100429438852785
U56,TOP10,M,CAL,21,4,19,6,15,5.580313533011733,0.552034579644566
U56,TOP10,M,CAL,21,4,20,5,16,5.547739758894176,0.3937194668306212
U56,TOP10,M,CAL,21,5,6,1,1,3.5550747559314027,1.455217995390523
U56,TOP10,M,CAL,21,5,7,2,2,4.232336041022268,0.09679950314491492
U56,TOP10,M,CAL,21,5,8,3,3,4.889037876570545,0.5486758021269651
U56,TOP10,M,CAL,21,5,9,4,4,5.101196876441942,1.4735933375240151
U56,TOP10,M,CAL,21,5,10,5,5,5.386931420872335,0.2957375969620415
U56,TOP10,M,CAL,21,5,11,6,6,5.854511391469677,0.11255113457333721
U56,TOP10,M,CAL,21,5,12,7,7,6.747856263513902,0.9522211457234633
U56,TOP10,M,CAL,21,5,13,8,8,7.0536642136369805,0.21201905776624486
U56,TOP10,M,CAL,21,5,14,9,9,7.078619281907914,0.1438106549310767
U56,TOP10,M,CAL,21,5,15,10,10,6.342343812522248,1.5425514234713518
U56,TOP10,M,CAL,21,5,16,10,11,6.717898613317923,0.28410526508599787
U56,TOP10,M,CAL,21,5,17,9,12,6.312247122244997,0.08087466449133984
U56,TOP10,M,CAL,21,5,18,8,13,5.929086189540189,0.8127592714175513
U56,TOP10,M,CAL,21,5,19,7,14,5.664332160068257,1.6957981454506452
U56,TOP10,M,CAL,21,5,20,6,15,5.714530942047801,1.5374830326367004
U56,TOP10,M,CAL,21,6,7,1,1,2.8321046363356794,1.3584184922456082
U56,TOP10,M,CAL,21,6,8,2,2,3.6769209872114526,2.003893797517488
U56,TOP10,M,CAL,21,6,9,3,3,4.116392283554773,2.928811332914538
U56,TOP10,M,CAL,21,6,10,4,4,4.598667208219689,1.1594803984284816
U56,TOP10,M,CAL,21,6,11,5,5,5.110980255338057,1.5677691299638603
U56,TOP10,M,CAL,21,6,12,6,6,6.233461968665479,0.5029968496670598
U56,TOP10,M,CAL,21,6,13,7,7,6.577515937850433,1.667237053156768
U56,TOP10,M,CAL,21,6,14,8,8,6.688844738310813,1.5990286503215998
U56,TOP10,M,CAL,21,6,15,9,9,6.34090863544822,2.997769418861875
U56,TOP10,M,CAL,21,6,16,10,10,6.543398779878763,1.739323260476521
U56,TOP10,M,CAL,21,6,17,10,11,6.3622650899187505,1.536092659881863
U56,TOP10,M,CAL,21,6,18,9,12,6.040045823668634,2.2679772668080744
U56,TOP10,M,CAL,21,6,19,8,13,5.907096834758635,3.1510161408411683
U56,TOP10,M,CAL,21,6,20,7,14,5.9095874658060055,2.9927010280272235
U56,TOP10,M,CAL,21,7,8,1,1,2.8879633696864726,0.64547530527188
U56,TOP10,M,CAL,21,7,9,2,2,3.658007936269631,1.57039284066893
U56,TOP10,M,CAL,21,7,10,3,3,4.041140511857337,0.19893809381712657
U56,TOP10,M,CAL,21,7,11,4,4,4.784450024933169,0.20935063771825213
U56,TOP10,M,CAL,21,7,12,5,5,5.998887850321059,0.8554216425785484
U56,TOP10,M,CAL,21,7,13,6,6,6.482590757703738,0.3088185609111598
U56,TOP10,M,CAL,21,7,14,7,7,6.561549377367082,0.24061015807599162
U56,TOP10,M,CAL,21,7,15,8,8,6.316207068500755,1.6393509266162667
U56,TOP10,M,CAL,21,7,16,9,9,6.429841937295026,0.3809047682309128
U56,TOP10,M,CAL,21,7,17,10,10,6.366570958945859,0.17767416763625477
U56,TOP10,M,CAL,21,7,18,10,11,6.060076386705504,0.9095587745624663
U56,TOP10,M,CAL,21,7,19,9,12,6.012620856859503,1.7925976485955601
U56,TOP10,M,CAL,21,7,20,8,13,5.969674555790725,1.6342825357816153
U56,TOP10,M,CAL,21,8,9,1,1,2.8121206863529333,0.92491753539705
U56,TOP10,M,CAL,21,8,10,2,2,3.4985416257435156,0.8444133990890066
U56,TOP10,M,CAL,21,8,11,3,3,4.2983011907581234,0.4361246675536279
U56,TOP10,M,CAL,21,8,12,4,4,5.649435692966075,1.5008969478504284
U56,TOP10,M,CAL,21,8,13,5,5,6.248501322729272,0.33665674436072024
U56,TOP10,M,CAL,21,8,14,6,6,6.360843764875043,0.4048651471958884
U56,TOP10,M,CAL,21,8,15,7,7,6.185483347947831,0.9938756213443867
U56,TOP10,M,CAL,21,8,16,8,8,6.369337376783665,0.2645705370409672
U56,TOP10,M,CAL,21,8,17,9,9,6.360473190219373,0.46780113763562525
U56,TOP10,M,CAL,21,8,18,10,10,6.133527978252126,0.26408346929058624
U56,TOP10,M,CAL,21,8,19,10,11,6.093658551883722,1.1471223433236801
U56,TOP10,M,CAL,21,8,20,9,12,6.026362783169079,0.9888072305097353
U56,TOP10,M,CAL,21,9,10,1,1,3.2857407291488423,1.7693309344860566
U56,TOP10,M,CAL,21,9,11,2,2,3.757935190643049,1.361042202950678
U56,TOP10,M,CAL,21,9,12,3,3,5.455971262266926,2.4258144832474784
U56,TOP10,M,CAL,21,9,13,4,4,5.88259183141214,1.2615742797577703
U56,TOP10,M,CAL,21,9,14,5,5,6.087562253893751,1.3297826825929384
U56,TOP10,M,CAL,21,9,15,6,6,5.930579135958635,0.06895808594733666
U56,TOP10,M,CAL,21,9,16,7,7,6.1853502413963115,1.1894880724380172
U56,TOP10,M,CAL,21,9,17,8,8,6.198261458260932,1.3927186730326753
U56,TOP10,M,CAL,21,9,18,9,9,6.00943640997833,0.6608340661064638
U56,TOP10,M,CAL,21,9,19,10,10,6.0721014257768395,0.2222048079266301
U56,TOP10,M,CAL,21,9,20,10,11,6.033455868814445,0.06388969511268527
U56,TOP10,M,CAL,21,10,11,1,1,3.2554777512154764,0.4082887315353787
U56,TOP10,M,CAL,21,10,12,2,2,5.211816515532665,0.6564835487614218
U56,TOP10,M,CAL,21,10,13,3,3,5.7558110943662575,0.5077566547282863
U56,TOP10,M,CAL,21,10,14,4,4,5.954124550216344,0.4395482518931182
U56,TOP10,M,CAL,21,10,15,5,5,5.8982064679845365,1.8382890204333933
U56,TOP10,M,CAL,21,10,16,6,6,6.076559020760016,0.5798428620480394
U56,TOP10,M,CAL,21,10,17,7,7,6.079005079378958,0.37661226145338134
U56,TOP10,M,CAL,21,10,18,8,8,6.02918121626671,1.1084968683795928
U56,TOP10,M,CAL,21,10,19,9,9,5.981829567322359,1.9915357424126867
U56,TOP10,M,CAL,21,10,20,10,10,6.019702267675563,1.8332206295987419
U56,TOP10,M,CAL,21,11,12,1,1,4.530163975461956,1.0647722802968005
U56,TOP10,M,CAL,21,11,13,2,2,5.055656855850977,0.09946792319290765
U56,TOP10,M,CAL,21,11,14,3,3,5.480886628080899,0.03125952035773949
U56,TOP10,M,CAL,21,11,15,4,4,5.7630118993261386,1.4300002888980146
U56,TOP10,M,CAL,21,11,16,5,5,5.921498984334809,0.17155413051266066
U56,TOP10,M,CAL,21,11,17,6,6,6.034249834504799,0.031676470081997365
U56,TOP10,M,CAL,21,11,18,7,7,6.027848006614185,0.7002081368442141
U56,TOP10,M,CAL,21,11,19,8,8,6.098887607029347,1.583247010877308
U56,TOP10,M,CAL,21,11,20,9,9,5.928701787230903,1.4249318980633632
U56,TOP10,M,CAL,21,12,13,1,1,3.655098036526979,1.1642402034897081
U56,TOP10,M,CAL,21,12,14,2,2,4.536126160570584,1.09603180065454
U56,TOP10,M,CAL,21,12,15,3,3,5.435633614367966,2.494772569194815
U56,TOP10,M,CAL,21,12,16,4,4,5.406863981222181,1.2363264108094612
U56,TOP10,M,CAL,21,12,17,5,5,6.292076170450782,1.0330958102148031
U56,TOP10,M,CAL,21,12,18,6,6,6.431787361635416,1.7649804171410146
U56,TOP10,M,CAL,21,12,19,7,7,6.731103970077178,2.6480192911741085
U56,TOP10,M,CAL,21,12,20,8,8,6.4386860573418065,2.4897041783601637
U56,TOP10,M,CAL,21,13,14,1,1,3.4678018551057432,0.06820840283516816
U56,TOP10,M,CAL,21,13,15,2,2,4.717527573749149,1.330532365705107
U56,TOP10,M,CAL,21,13,16,3,3,4.676162826867789,0.07208620731975302
U56,TOP10,M,CAL,21,13,17,4,4,5.905886524997818,0.131144393274905
U56,TOP10,M,CAL,21,13,18,5,5,6.193682794211643,0.6007402136513065
U56,TOP10,M,CAL,21,13,19,6,6,6.63543052850694,1.4837790876844004
U56,TOP10,M,CAL,21,13,20,7,7,6.196859930581896,1.3254639748704555
U56,TOP10,M,CAL,21,14,15,1,1,4.231658511648298,1.398740768540275
U56,TOP10,M,CAL,21,14,16,2,2,4.278699822935168,0.14029461015492117
U56,TOP10,M,CAL,21,14,17,3,3,5.671866732857947,0.06293599043973686
U56,TOP10,M,CAL,21,14,18,4,4,6.028412318827625,0.6689486164864746
U56,TOP10,M,CAL,21,14,19,5,5,6.405029484807716,1.5519874905195685
U56,TOP10,M,CAL,21,14,20,6,6,6.013112658187574,1.3936723777056237
U56,TOP10,M,CAL,21,15,16,1,1,3.560134571568442,1.258446158385354
U56,TOP10,M,CAL,21,15,17,2,2,4.233731731690585,1.461676758980012
U56,TOP10,M,CAL,21,15,18,3,3,4.889575465334593,0.7297921520538004
U56,TOP10,M,CAL,21,15,19,4,4,5.233199537921994,0.15324672197929345
U56,TOP10,M,CAL,21,15,20,5,5,5.196427940539081,0.005068390834651382
U56,TOP10,M,CAL,21,16,17,1,1,3.77628988905015,0.20323060059465803
U56,TOP10,M,CAL,21,16,18,2,2,4.612482442137781,0.5286540063315535
U56,TOP10,M,CAL,21,16,19,3,3,5.3346343814975565,1.4116928803646474
U56,TOP10,M,CAL,21,16,20,4,4,4.991354538013457,1.2533777675507025
U56,TOP10,M,CAL,21,17,18,1,1,3.4018309425707027,0.7318846069262115
U56,TOP10,M,CAL,21,17,19,2,2,4.329298854466211,1.6149234809593054
U56,TOP10,M,CAL,21,17,20,3,3,4.393440650983015,1.4566083681453605
U56,TOP10,M,CAL,21,18,19,1,1,3.0945873832057846,0.8830388740330939
U56,TOP10,M,CAL,21,18,20,2,2,3.4137477603103745,0.724723761219149
U56,TOP10,M,CAL,21,19,20,1,1,2.655465489542053,0.15831511281394484
U56,TOP20,M,CAL,21,0,1,1,1,1.7872888207662667,0.2919846881356065
U56,TOP20,M,CAL,21,0,2,2,2,2.6506004498439166,0.15200656301675153
U56,TOP20,M,CAL,21,0,3,3,3,3.0658024210806167,0.9506214444063179
U56,TOP20,M,CAL,21,0,4,4,4,3.4324009564967417,1.1327478026478701
U56,TOP20,M,CAL,21,0,5,5,5,3.8283554507453585,0.7565214789370991
U56,TOP20,M,CAL,21,0,6,6,6,3.7893727690041463,0.6679405346194933
U56,TOP20,M,CAL,21,0,7,7,7,3.9205455247877428,1.181187638575576
U56,TOP20,M,CAL,21,0,8,8,8,3.9577778897534555,1.9105083258521987
U56,TOP20,M,CAL,21,0,9,9,9,4.065285394695009,1.8509512547780762
U56,TOP20,M,CAL,21,0,10,10,10,3.8387070347875465,1.1585491664192205
U56,TOP20,M,CAL,21,0,11,10,11,4.085006629986394,1.9049361395552467
U56,TOP20,M,CAL,21,0,12,9,12,4.415653953025216,0.9935049481983427
U56,TOP20,M,CAL,21,0,13,8,13,4.41594686969874,2.3553879063841876
U56,TOP20,M,CAL,21,0,14,7,14,4.288544275005175,1.1039345355712484
U56,TOP20,M,CAL,21,0,15,6,15,3.515847482522523,1.187480608178392
U56,TOP20,M,CAL,21,0,16,5,16,3.863286197397057,1.410609239221472
U56,TOP20,M,CAL,21,0,17,4,17,3.3243118500400617,1.2472903226671264
U56,TOP20,M,CAL,21,0,18,3,18,2.780479775256439,1.6940658467814451
U56,TOP20,M,CAL,21,0,19,2,19,2.5300616810774,1.716171781411056
U56,TOP20,M,CAL,21,0,20,1,20,2.0824050008803625,1.4784680596415125
U56,TOP20,M,CAL,21,1,2,1,1,2.087785386329606,0.139978125118855
U56,TOP20,M,CAL,21,1,3,2,2,2.646113665676249,1.2426061325419244
U56,TOP20,M,CAL,21,1,4,3,3,3.069293929066379,1.4247324907834766
U56,TOP20,M,CAL,21,1,5,4,4,3.5618985010503526,1.0485061670727056
U56,TOP20,M,CAL,21,1,6,5,5,3.6988182362742714,0.9599252227550998
U56,TOP20,M,CAL,21,1,7,6,6,3.8208663646378476,1.4731723267111825
U56,TOP20,M,CAL,21,1,8,7,7,3.9202958165348627,2.202493013987805
U56,TOP20,M,CAL,21,1,9,8,8,4.075755864892983,2.1429359429136827
U56,TOP20,M,CAL,21,1,10,9,9,3.975864745493192,1.450533854554827
U56,TOP20,M,CAL,21,1,11,10,10,4.322361945855454,2.196920827690853
U56,TOP20,M,CAL,21,1,12,10,11,4.573097224021255,1.2854896363339492
U56,TOP20,M,CAL,21,1,13,9,12,4.550922817901772,2.647372594519794
U56,TOP20,M,CAL,21,1,14,8,13,4.569214067357963,1.395919223706855
U56,TOP20,M,CAL,21,1,15,7,14,3.5466936768948694,1.4794652963139985
U56,TOP20,M,CAL,21,1,16,6,15,4.06845618385493,1.7025939273570785
U56,TOP20,M,CAL,21,1,17,5,16,3.3517824650618646,1.5392750108027329
U56,TOP20,M,CAL,21,1,18,4,17,2.9597852376360922,1.9860505349170516
U56,TOP20,M,CAL,21,1,19,3,18,2.6680105956995357,2.0081564695466625
U56,TOP20,M,CAL,21,1,20,2,19,2.3546684742139368,1.770452747777119
U56,TOP20,M,CAL,21,2,3,1,1,1.82242472997424,1.1026280074230694
U56,TOP20,M,CAL,21,2,4,2,2,2.5822376925552257,1.2847543656646216
U56,TOP20,M,CAL,21,2,5,3,3,3.021930668114768,0.9085280419538506
U56,TOP20,M,CAL,21,2,6,4,4,3.6106143730817477,0.8199470976362448
U56,TOP20,M,CAL,21,2,7,5,5,3.7453733564397087,1.3331942015923275
U56,TOP20,M,CAL,21,2,8,6,6,3.852438017576984,2.06251488886895
U56,TOP20,M,CAL,21,2,9,7,7,3.960785125921265,2.0029578177948277
U56,TOP20,M,CAL,21,2,10,8,8,3.9427873766763564,1.310555729435972
U56,TOP20,M,CAL,21,2,11,9,9,4.38180481646863,2.056942702571998
U56,TOP20,M,CAL,21,2,12,10,10,5.0275883320018755,1.1455115112150942
U56,TOP20,M,CAL,21,2,13,10,11,5.082773613709785,2.507394469400939
U56,TOP20,M,CAL,21,2,14,9,12,5.199774528489169,1.255941098588
U56,TOP20,M,CAL,21,2,15,8,13,3.885428960645215,1.3394871711951435
U56,TOP20,M,CAL,21,2,16,7,14,4.805614602830435,1.5626158022382235
U56,TOP20,M,CAL,21,2,17,6,15,3.635965467949679,1.399296885683878
U56,TOP20,M,CAL,21,2,18,5,16,3.320560471319441,1.8460724097981966
U56,TOP20,M,CAL,21,2,19,4,17,2.9087292818119104,1.8681783444278075
U56,TOP20,M,CAL,21,2,20,3,18,2.792474938161295,1.630474622658264
U56,TOP20,M,CAL,21,3,4,1,1,2.151433308048421,0.1821263582415522
U56,TOP20,M,CAL,21,3,5,2,2,2.477796237227026,0.19409996546921882
U56,TOP20,M,CAL,21,3,6,3,3,3.29504180059656,0.2826809097868246
U56,TOP20,M,CAL,21,3,7,4,4,3.475628309829748,0.23056619416925805
U56,TOP20,M,CAL,21,3,8,5,5,3.645993438383082,0.9598868814458807
U56,TOP20,M,CAL,21,3,9,6,6,3.7863886206469903,0.9003298103717583
U56,TOP20,M,CAL,21,3,10,7,7,3.797202538319778,0.20792772201290255
U56,TOP20,M,CAL,21,3,11,8,8,4.309351352213713,0.9543146951489287
U56,TOP20,M,CAL,21,3,12,9,9,5.114486385415709,0.04288350379202477
U56,TOP20,M,CAL,21,3,13,10,10,5.2203364539927595,1.4047664619778697
U56,TOP20,M,CAL,21,3,14,10,11,5.4096465656163915,0.15331309116493053
U56,TOP20,M,CAL,21,3,15,9,12,4.017892700828475,0.23685916377207406
U56,TOP20,M,CAL,21,3,16,8,13,5.046620867650275,0.45998779481515406
U56,TOP20,M,CAL,21,3,17,7,14,3.8070216431335817,0.29666887826080846
U56,TOP20,M,CAL,21,3,18,6,15,3.618696167421397,0.7434444023751272
U56,TOP20,M,CAL,21,3,19,5,16,3.185479210829291,0.7655503370047381
U56,TOP20,M,CAL,21,3,20,4,17,3.127864216316436,0.5278466152351946
U56,TOP20,M,CAL,21,4,5,1,1,1.7777077732165996,0.376226323710771
U56,TOP20,M,CAL,21,4,6,2,2,2.7850345811238553,0.4648072680283768
U56,TOP20,M,CAL,21,4,7,3,3,3.118853141293039,0.04843983592770584
U56,TOP20,M,CAL,21,4,8,4,4,3.3179115053861064,0.7777605232043285
U56,TOP20,M,CAL,21,4,9,5,5,3.504053869110092,0.7182034521302061
U56,TOP20,M,CAL,21,4,10,6,6,3.5883284129603203,0.02580136377135034
U56,TOP20,M,CAL,21,4,11,7,7,4.148534536926049,0.7721883369073765
U56,TOP20,M,CAL,21,4,12,8,8,5.004266111520134,0.13924285444952744
U56,TOP20,M,CAL,21,4,13,9,9,5.103094629095455,1.2226401037363175
U56,TOP20,M,CAL,21,4,14,10,10,5.332406567816857,0.028813267076621685
U56,TOP20,M,CAL,21,4,15,10,11,4.1825840737542,0.054732805530521844
U56,TOP20,M,CAL,21,4,16,9,12,5.045417168452895,0.27786143657360185
U56,TOP20,M,CAL,21,4,17,8,13,4.039936285455653,0.11454252001925624
U56,TOP20,M,CAL,21,4,18,7,14,3.9157213958621573,0.561318044133575
U56,TOP20,M,CAL,21,4,19,6,15,3.5765050399852996,0.5834239787631859
U56,TOP20,M,CAL,21,4,20,5,16,3.5491900220115786,0.3457202569936424
U56,TOP20,M,CAL,21,5,6,1,1,2.5398555932457567,0.08858094431760577
U56,TOP20,M,CAL,21,5,7,2,2,2.8755860622158935,0.42466615963847687
U56,TOP20,M,CAL,21,5,8,3,3,3.122400721951136,1.1539868469150996
U56,TOP20,M,CAL,21,5,9,4,4,3.3744632511340447,1.0944297758409771
U56,TOP20,M,CAL,21,5,10,5,5,3.4875955927554525,0.40202768748212137
U56,TOP20,M,CAL,21,5,11,6,6,4.013283030541524,1.1484146606181476
U56,TOP20,M,CAL,21,5,12,7,7,5.139297279954297,0.23698346926124358
U56,TOP20,M,CAL,21,5,13,8,8,5.435216167407437,1.5988664274470885
U56,TOP20,M,CAL,21,5,14,9,9,5.640319040696065,0.34741305663414934
U56,TOP20,M,CAL,21,5,15,10,10,4.464005006479471,0.43095912924129287
U56,TOP20,M,CAL,21,5,16,10,11,5.432786948952362,0.6540877602843729
U56,TOP20,M,CAL,21,5,17,9,12,4.32952565416484,0.49076884373002727
U56,TOP20,M,CAL,21,5,18,8,13,4.198804485021355,0.937544367844346
U56,TOP20,M,CAL,21,5,19,7,14,3.8960216033544888,0.9596503024739569
U56,TOP20,M,CAL,21,5,20,6,15,3.8971268365969673,0.7219465807044134
U56,TOP20,M,CAL,21,6,7,1,1,1.66591604714271,0.5132471039560826
U56,TOP20,M,CAL,21,6,8,2,2,2.156180144147352,1.2425677912327053
U56,TOP20,M,CAL,21,6,9,3,3,2.4452585861237757,1.1830107201585829
U56,TOP20,M,CAL,21,6,10,4,4,2.6854350812891945,0.49060863179972714
U56,TOP20,M,CAL,21,6,11,5,5,3.278827145151059,1.2369956049357533
U56,TOP20,M,CAL,21,6,12,6,6,4.4751741389084465,0.32556441357884935
U56,TOP20,M,CAL,21,6,13,7,7,4.80512736805447,1.6874473717646943
U56,TOP20,M,CAL,21,6,14,8,8,4.983228377687929,0.4359940009517551
U56,TOP20,M,CAL,21,6,15,9,9,4.211222635227436,0.5195400735588986
U56,TOP20,M,CAL,21,6,16,10,10,4.884616364191555,0.7426687046019786
U56,TOP20,M,CAL,21,6,17,10,11,4.2736734167537795,0.579349788047633
U56,TOP20,M,CAL,21,6,18,9,12,4.161142060810124,1.0261253121619518
U56,TOP20,M,CAL,21,6,19,8,13,4.023181860308671,1.0482312467915627
U56,TOP20,M,CAL,21,6,20,7,14,3.9828410054197185,0.8105275250220192
U56,TOP20,M,CAL,21,7,8,1,1,1.7553800584863788,0.7293206872766227
U56,TOP20,M,CAL,21,7,9,2,2,2.165438089107468,0.6697636162025002
U56,TOP20,M,CAL,21,7,10,3,3,2.473972316637817,0.022638472156355505
U56,TOP20,M,CAL,21,7,11,4,4,3.045487963834921,0.7237485009796707
U56,TOP20,M,CAL,21,7,12,5,5,4.367754014509826,0.18768269037723329
U56,TOP20,M,CAL,21,7,13,6,6,4.7687860605470656,1.1742002678086116
U56,TOP20,M,CAL,21,7,14,7,7,5.004727831874876,0.07725310300432753
U56,TOP20,M,CAL,21,7,15,8,8,4.178566081792105,0.006292969602816001
U56,TOP20,M,CAL,21,7,16,9,9,4.970458875570702,0.229421600645896
U56,TOP20,M,CAL,21,7,17,10,10,4.311009199839195,0.0661026840915504
U56,TOP20,M,CAL,21,7,18,10,11,4.187958896117648,0.5128782082058692
U56,TOP20,M,CAL,21,7,19,9,12,4.084004546188758,0.53498414283548
U56,TOP20,M,CAL,21,7,20,8,13,4.064628418429527,0.29728042106593655
U56,TOP20,M,CAL,21,8,9,1,1,1.522637545400222,0.05955707107412245
U56,TOP20,M,CAL,21,8,10,2,2,2.034686005689678,0.7519591594329782
U56,TOP20,M,CAL,21,8,11,3,3,2.72598022231981,0.0055721862969519975
U56,TOP20,M,CAL,21,8,12,4,4,4.229431813158463,0.917003377653856
U56,TOP20,M,CAL,21,8,13,5,5,4.688695267656815,0.44487958053198895
U56,TOP20,M,CAL,21,8,14,6,6,4.944183320323635,0.8065737902809502
U56,TOP20,M,CAL,21,8,15,7,7,4.211943791741735,0.7230277176738067
U56,TOP20,M,CAL,21,8,16,8,8,4.94812472991506,0.4998990866307267
U56,TOP20,M,CAL,21,8,17,9,9,4.380241358522191,0.6632180031850723
U56,TOP20,M,CAL,21,8,18,10,10,4.234989138881013,0.21644247907075354
U56,TOP20,M,CAL,21,8,19,10,11,4.16524509929376,0.19433654444114268
U56,TOP20,M,CAL,21,8,20,9,12,4.141765255753194,0.43204026621068614
U56,TOP20,M,CAL,21,9,10,1,1,1.7741590540414298,0.6924020883588557
U56,TOP20,M,CAL,21,9,11,2,2,2.5432764078930266,0.05398488477717045
U56,TOP20,M,CAL,21,9,12,3,3,4.170293579390105,0.8574463065797335
U56,TOP20,M,CAL,21,9,13,4,4,4.656121361025942,0.5044366516061114
U56,TOP20,M,CAL,21,9,14,5,5,4.9921540483272615,0.7470167192068278
U56,TOP20,M,CAL,21,9,15,6,6,4.211956975240433,0.6634706465996842
U56,TOP20,M,CAL,21,9,16,7,7,5.014568763524683,0.44034201555660424
U56,TOP20,M,CAL,21,9,17,8,8,4.438808631524955,0.6036609321109498
U56,TOP20,M,CAL,21,9,18,9,9,4.308863605072291,0.1568854079966311
U56,TOP20,M,CAL,21,9,19,10,10,4.26300762499771,0.13477947336702023
U56,TOP20,M,CAL,21,9,20,10,11,4.220931999673856,0.3724831951365637
U56,TOP20,M,CAL,21,10,11,1,1,2.183499914108462,0.7463869731360262
U56,TOP20,M,CAL,21,10,12,2,2,3.777977566859468,0.16504421822087778
U56,TOP20,M,CAL,21,10,13,3,3,4.195677180728617,1.1968387399649671
U56,TOP20,M,CAL,21,10,14,4,4,4.558252587357092,0.05461463084797202
U56,TOP20,M,CAL,21,10,15,5,5,4.05780940849815,0.028931441759171506
U56,TOP20,M,CAL,21,10,16,6,6,4.670655798521546,0.2520600728022515
U56,TOP20,M,CAL,21,10,17,7,7,4.285366760528589,0.0887411562479059
U56,TOP20,M,CAL,21,10,18,8,8,4.163217755037017,0.5355166803622247
U56,TOP20,M,CAL,21,10,19,9,9,4.159981913265273,0.5576226149918355
U56,TOP20,M,CAL,21,10,20,10,10,4.1251374883869785,0.31991889322229206
U56,TOP20,M,CAL,21,11,12,1,1,3.4241073227500953,0.911431191356904
U56,TOP20,M,CAL,21,11,13,2,2,4.093283197643355,0.45045176682894095
U56,TOP20,M,CAL,21,11,14,3,3,4.573833145436853,0.8010016039839982
U56,TOP20,M,CAL,21,11,15,4,4,4.210740825645046,0.7174555313768547
U56,TOP20,M,CAL,21,11,16,5,5,4.80269993780644,0.4943269003337747
U56,TOP20,M,CAL,21,11,17,6,6,4.529690235869403,0.6576458168881203
U56,TOP20,M,CAL,21,11,18,7,7,4.421568592257584,0.21087029277380154
U56,TOP20,M,CAL,21,11,19,8,8,4.536192058108089,0.18876435814419068
U56,TOP20,M,CAL,21,11,20,9,9,4.472249162826925,0.42646807991373414
U56,TOP20,M,CAL,21,12,13,1,1,2.6005592412818324,1.361882958185845
U56,TOP20,M,CAL,21,12,14,2,2,3.470179484742117,0.11042958737290576
U56,TOP20,M,CAL,21,12,15,3,3,4.02149627868462,0.1939756599800493
U56,TOP20,M,CAL,21,12,16,4,4,3.929858778953462,0.4171042910231293
U56,TOP20,M,CAL,21,12,17,5,5,4.691138692167885,0.2537853744687837
U56,TOP20,M,CAL,21,12,18,6,6,4.5873100713866215,0.7005608985831024
U56,TOP20,M,CAL,21,12,19,7,7,4.907667915161042,0.7226668332127133
U56,TOP20,M,CAL,21,12,20,8,8,4.811606850905186,0.48496311144316984
U56,TOP20,M,CAL,21,13,14,1,1,2.7575920594555026,1.2514533708129392
U56,TOP20,M,CAL,21,13,15,2,2,3.8605080570419235,1.1679072982057956
U56,TOP20,M,CAL,21,13,16,3,3,3.4388429630283532,0.9447786671627156
U56,TOP20,M,CAL,21,13,17,4,4,4.656162565915868,1.1080975837170612
U56,TOP20,M,CAL,21,13,18,5,5,4.582473129783712,0.6613220596027425
U56,TOP20,M,CAL,21,13,19,6,6,4.883989869226189,0.6392161249731316
U56,TOP20,M,CAL,21,13,20,7,7,4.760073393295596,0.8769198467426751
U56,TOP20,M,CAL,21,14,15,1,1,3.4562789840107584,0.08354607260714353
U56,TOP20,M,CAL,21,14,16,2,2,2.762030397519909,0.30667470365022353
U56,TOP20,M,CAL,21,14,17,3,3,4.565669531558747,0.14335578709587793
U56,TOP20,M,CAL,21,14,18,4,4,4.491801873727743,0.5901313112101967
U56,TOP20,M,CAL,21,14,19,5,5,4.87253164898981,0.6122372458398075
U56,TOP20,M,CAL,21,14,20,6,6,4.723872932147797,0.3745335240702641
U56,TOP20,M,CAL,21,15,16,1,1,2.947947371007418,0.22312863104308
U56,TOP20,M,CAL,21,15,17,2,2,2.356241192292675,0.0598097144887344
U56,TOP20,M,CAL,21,15,18,3,3,3.0397152397934843,0.5065852386030532
U56,TOP20,M,CAL,21,15,19,4,4,3.3974644666903413,0.528691173232664
U56,TOP20,M,CAL,21,15,20,5,5,3.4359171329853706,0.29098745146312055
U56,TOP20,M,CAL,21,16,17,1,1,3.4869488879200836,0.1633189165543456
U56,TOP20,M,CAL,21,16,18,2,2,3.7104927211183343,0.28345660755997315
U56,TOP20,M,CAL,21,16,19,3,3,4.292931013546181,0.305562542189584
U56,TOP20,M,CAL,21,16,20,4,4,4.14189912903863,0.06785882042004054
U56,TOP20,M,CAL,21,17,18,1,1,2.2663312295157425,0.44677552411431876
U56,TOP20,M,CAL,21,17,19,2,2,2.7857948366740612,0.4688814587439296
U56,TOP20,M,CAL,21,17,20,3,3,2.9215755868246607,0.23117773697438615
U56,TOP20,M,CAL,21,18,19,1,1,1.9548025800338182,0.022105934629610857
U56,TOP20,M,CAL,21,18,20,2,2,2.25038852357419,0.2155977871399326
