panel,book,cut,stat,pre,post,D,k,n,p,sd,t,sign,claimset,sign_nat,p_nat,D_nat,reversed,both_sig,pathology
B136,V1,2019-01-01,MaxDD,-0.0947220962157959,-0.21192366476841631,-0.11720156855262041,2509,4443,0.2885,0.07704447248031897,-1.521219690128446,-1,LIVE,-1,0.2315,-0.11720156855262039,False,False,False
B136,V1,2020-01-01,SH,0.739771343774769,0.49302596184840014,-0.2467453819263689,2761,4443,0.5815,0.4462852255034865,-0.5528871847549909,-1,LIVE,-1,0.5015,-0.2895667178343807,False,False,False
B136,V1,2020-01-01,EXSH,-0.2102497174013307,-0.3217782299040734,-0.1115285125027427,2761,4443,0.7995,0.4541187058220868,-0.24559330208792807,-1,LIVE,-1,0.7205,-0.1559174210794788,False,False,False
B136,V1,2020-01-01,CAGR,0.07205374894501053,0.05121850447373604,-0.020835244471274487,2761,4443,0.686,0.051267904242936674,-0.4063993794742452,-1,LIVE,-1,0.612,-0.024540008882409904,False,False,False
B136,V1,2020-01-01,MaxDD,-0.0947220962157959,-0.21192366476841626,-0.11720156855262036,2761,4443,0.295,0.08319851949981057,-1.4086977659847326,-1,LIVE,-1,0.2315,-0.11720156855262039,False,False,False
B136,EWELIG075,CALMID,SH,1.1445465416156753,0.906014310793988,-0.23853223082168729,2225,4443,0.578,0.454219009085935,-0.5251480586462173,-1,SHELF,-1,0.5985,-0.24973541261228172,False,False,False
B136,EWELIG075,CALMID,EXSH,0.1876852082848196,0.07736029833266678,-0.11032490995215283,2225,4443,0.525,0.17121321318301147,-0.6443714705256157,-1,SHELF,-1,0.5095,-0.11608611585737982,False,False,False
B136,EWELIG075,CALMID,CAGR,0.11708908612437714,0.09610590798091068,-0.020983178143466466,2225,4443,0.648,0.04759022634447013,-0.4409136025448776,-1,SHELF,-1,0.654,-0.022436859721818206,False,False,False
B136,EWELIG075,CALMID,MaxDD,-0.11418657295686495,-0.17688085212974547,-0.06269427917288052,2225,4443,0.3605,0.07119376794231809,-0.8806147080693364,-1,SHELF,-1,0.3605,-0.06269427917288055,False,False,False
B136,EWELIG075,2013-01-01,SH,0.8510143311102761,1.0800877431938218,0.2290734120835457,999,4443,0.6795,0.5610557169245937,0.4082899526257449,1,SHELF,-1,0.5985,-0.24973541261228172,True,False,False
B136,EWELIG075,2013-01-01,EXSH,0.040161195213767376,0.1620408618923298,0.12187966667856243,999,4443,0.5805,0.22874333788542756,0.532822803956849,1,SHELF,-1,0.5095,-0.11608611585737982,True,False,False
B136,EWELIG075,2013-01-01,CAGR,0.09605173238191507,0.10963248772734514,0.013580755345430073,999,4443,0.833,0.06500302841025933,0.20892496361425897,1,SHELF,-1,0.654,-0.022436859721818206,True,False,False
B136,EWELIG075,2013-01-01,MaxDD,-0.11418657295686495,-0.17688085212974555,-0.0626942791728806,999,4443,0.398,0.07241789385736555,-0.865729115187517,-1,SHELF,-1,0.3605,-0.06269427917288055,False,False,False
B136,EWELIG075,2014-01-01,SH,1.1625991916716858,0.9622708138328773,-0.20032837783880852,1251,4443,0.685,0.5083792649182802,-0.3940530066091709,-1,SHELF,-1,0.5985,-0.24973541261228172,False,False,False
B136,EWELIG075,2014-01-01,EXSH,0.16090432720968528,0.12492026477140605,-0.03598406243827923,1251,4443,0.858,0.20309058122809145,-0.1771823302719561,-1,SHELF,-1,0.5095,-0.11608611585737982,False,False,False
B136,EWELIG075,2014-01-01,CAGR,0.1302270244474488,0.09742616093044289,-0.03280086351700591,1251,4443,0.565,0.05675307784512077,-0.5779574388285955,-1,SHELF,-1,0.654,-0.022436859721818206,False,False,False
B136,EWELIG075,2014-01-01,MaxDD,-0.11418657295686495,-0.17688085212974544,-0.0626942791728805,1251,4443,0.342,0.07060291580452037,-0.8879842773981649,-1,SHELF,-1,0.3605,-0.06269427917288055,False,False,False
B136,EWELIG075,2015-01-01,SH,1.1660643197644402,0.9451292805810483,-0.22093503918339197,1503,4443,0.6595,0.48588699052629036,-0.4547045784125344,-1,SHELF,-1,0.5985,-0.24973541261228172,False,False,False
B136,EWELIG075,2015-01-01,EXSH,0.1589581693176585,0.12226591367421613,-0.03669225564344236,1503,4443,0.8475,0.18031926907251547,-0.203484939974366,-1,SHELF,-1,0.5095,-0.11608611585737982,False,False,False
B136,EWELIG075,2015-01-01,CAGR,0.12598172074192804,0.09676733910189658,-0.029214381640031456,1503,4443,0.587,0.052512074897534025,-0.5563364558920403,-1,SHELF,-1,0.654,-0.022436859721818206,False,False,False
B136,EWELIG075,2015-01-01,MaxDD,-0.11418657295686495,-0.1768808521297455,-0.06269427917288055,1503,4443,0.363,0.07105078627878322,-0.8823868454725596,-1,SHELF,-1,0.3605,-0.06269427917288055,False,False,False
B136,EWELIG075,2016-01-01,SH,1.0410316884105424,1.0082270736626315,-0.032804614747910854,1755,4443,0.9445,0.4726446194455274,-0.06940651262759505,-1,SHELF,-1,0.5985,-0.24973541261228172,False,False,False
B136,EWELIG075,2016-01-01,EXSH,0.1419407835957749,0.13044461863819723,-0.01149616495757766,1755,4443,0.9475,0.1827223627877211,-0.06291602616223502,-1,SHELF,-1,0.5095,-0.11608611585737982,False,False,False
B136,EWELIG075,2016-01-01,CAGR,0.11219464606916858,0.10290361005168598,-0.009291036017482601,1755,4443,0.8525,0.049974196570469684,-0.18591666610149726,-1,SHELF,-1,0.654,-0.022436859721818206,False,False,False
B136,EWELIG075,2016-01-01,MaxDD,-0.11418657295686495,-0.1768808521297455,-0.06269427917288055,1755,4443,0.3895,0.07051356093809771,-0.8891095321071426,-1,SHELF,-1,0.3605,-0.06269427917288055,False,False,False
B136,EWELIG075,2017-01-01,SH,1.034027788442757,1.0106635759396654,-0.023364212503091508,2007,4443,0.959,0.4605469708461572,-0.050731443223184666,-1,SHELF,-1,0.5985,-0.24973541261228172,False,False,False
B136,EWELIG075,2017-01-01,EXSH,0.13513828595371824,0.13375572477822928,-0.001382561175488961,2007,4443,0.994,0.17915874894359143,-0.00771696154187962,-1,SHELF,-1,0.5095,-0.11608611585737982,False,False,False
B136,EWELIG075,2017-01-01,CAGR,0.10863624322174592,0.10486013549341923,-0.0037761077283266914,2007,4443,0.9295,0.048306019540040185,-0.07817054197969528,-1,SHELF,-1,0.654,-0.022436859721818206,False,False,False
B136,EWELIG075,2017-01-01,MaxDD,-0.11418657295686495,-0.17688085212974547,-0.06269427917288052,2007,4443,0.3985,0.07080398843380464,-0.8854625362170667,-1,SHELF,-1,0.3605,-0.06269427917288055,False,False,False
B136,EWELIG075,2018-01-01,SH,1.1611331663737938,0.8883262259746549,-0.2728069403991389,2258,4443,0.574,0.472471364600228,-0.577404179044732,-1,SHELF,-1,0.5985,-0.24973541261228172,False,False,False
B136,EWELIG075,2018-01-01,EXSH,0.18585173993302184,0.07622187402095582,-0.10962986591206603,2258,4443,0.519,0.17215463589331906,-0.6368104195579233,-1,SHELF,-1,0.5095,-0.11608611585737982,False,False,False
B136,EWELIG075,2018-01-01,CAGR,0.1183097674043391,0.09455599868590811,-0.02375376871843099,2258,4443,0.646,0.04950043922554809,-0.4798698575218143,-1,SHELF,-1,0.654,-0.022436859721818206,False,False,False
B136,EWELIG075,2018-01-01,MaxDD,-0.11418657295686495,-0.1768808521297455,-0.06269427917288055,2258,4443,0.369,0.07470057946184365,-0.8392743352801459,-1,SHELF,-1,0.3605,-0.06269427917288055,False,False,False
B136,EWELIG075,2019-01-01,SH,1.0178011018676787,1.025887573438007,0.00808647157032838,2509,4443,0.986,0.49569480732271215,0.01631340786885396,1,SHELF,-1,0.5985,-0.24973541261228172,True,False,False
B136,EWELIG075,2019-01-01,EXSH,0.16380807632412708,0.0980699606286336,-0.06573811569549348,2509,4443,0.6945,0.17060674358522926,-0.3853195619002773,-1,SHELF,-1,0.5095,-0.11608611585737982,False,False,False
B136,EWELIG075,2019-01-01,CAGR,0.10474060584032913,0.10893466369935696,0.004194057859027836,2509,4443,0.9415,0.05136920879131192,0.08164536611934692,1,SHELF,-1,0.654,-0.022436859721818206,True,False,False
B136,EWELIG075,2019-01-01,MaxDD,-0.1267120911092515,-0.17688085212974544,-0.050168761020493946,2509,4443,0.5325,0.07451731176133672,-0.6732497433774038,-1,SHELF,-1,0.3605,-0.06269427917288055,False,False,False
B136,EWELIG075,2020-01-01,SH,1.0959934966659994,0.9092698712729284,-0.18672362539307108,2761,4443,0.702,0.4863937257166448,-0.38389398448336365,-1,SHELF,-1,0.5985,-0.24973541261228172,False,False,False
B136,EWELIG075,2020-01-01,EXSH,0.1459724354898997,0.09446567952045481,-0.05150675596944487,2761,4443,0.783,0.1797189842057677,-0.2865960777436437,-1,SHELF,-1,0.5095,-0.11608611585737982,False,False,False
B136,EWELIG075,2020-01-01,CAGR,0.11184036498783605,0.09795784818276715,-0.013882516805068898,2761,4443,0.786,0.0514071776298241,-0.270050165076849,-1,SHELF,-1,0.654,-0.022436859721818206,False,False,False
B136,EWELIG075,2020-01-01,MaxDD,-0.1267120911092515,-0.17688085212974547,-0.050168761020493974,2761,4443,0.5155,0.07465007328945952,-0.672052401421791,-1,SHELF,-1,0.3605,-0.06269427917288055,False,False,False
B136,CAND20,CALMID,SH,1.1420078560025597,0.7948999129287584,-0.34710794307380133,2225,4443,0.393,0.417304831970355,-0.8317851040326789,-1,KEEP4B,-1,0.427,-0.3468640781932979,False,False,False
B136,CAND20,CALMID,EXSH,0.18514652267170406,-0.03375409953256281,-0.21890062220426687,2225,4443,0.4165,0.27116825837294295,-0.8072501682818961,-1,KEEP4B,-1,0.465,-0.213214781438396,False,False,False
B136,CAND20,CALMID,CAGR,0.15022234260364717,0.11155486882099383,-0.03866747378265334,2225,4443,0.521,0.06135652418036432,-0.6302096525055103,-1,KEEP4B,-1,0.5375,-0.03877724077169263,False,False,False
B136,CAND20,CALMID,MaxDD,-0.13695783220667163,-0.20052393396044912,-0.0635661017537775,2225,4443,0.368,0.07826519272136802,-0.8121886568410971,-1,KEEP4B,-1,0.396,-0.0635661017537775,False,False,False
B136,CAND20,2013-01-01,SH,0.9548072712417734,0.9571808966586295,0.00237362541685604,999,4443,0.9955,0.5238502276838145,0.004531114603788457,1,KEEP4B,-1,0.427,-0.3468640781932979,True,False,False
B136,CAND20,2013-01-01,EXSH,0.1439541353452647,0.03913401535713745,-0.10482011998812724,999,4443,0.7395,0.32168072701211964,-0.32585141472954343,-1,KEEP4B,-1,0.465,-0.213214781438396,False,False,False
B136,CAND20,2013-01-01,CAGR,0.13400934590354202,0.12981119893165913,-0.004198146971882893,999,4443,0.959,0.07911795000405168,-0.05306187750905962,-1,KEEP4B,-1,0.5375,-0.03877724077169263,False,False,False
B136,CAND20,2013-01-01,MaxDD,-0.13695783220667163,-0.20052393396044907,-0.06356610175377744,999,4443,0.3625,0.0778614737758209,-0.8163999301733904,-1,KEEP4B,-1,0.396,-0.0635661017537775,False,False,False
B136,CAND20,2014-01-01,SH,1.2369912136012449,0.8470077915318471,-0.38998342206939773,1251,4443,0.4145,0.4691190709071684,-0.831310100685652,-1,KEEP4B,-1,0.427,-0.3468640781932979,False,False,False
B136,CAND20,2014-01-01,EXSH,0.23529634913924435,0.009657242470375915,-0.22563910666886844,1251,4443,0.432,0.2923701797514391,-0.7717582787023539,-1,KEEP4B,-1,0.465,-0.213214781438396,False,False,False
B136,CAND20,2014-01-01,CAGR,0.17516349377505966,0.11381017407501051,-0.06135331970004915,1251,4443,0.3925,0.07022088963749894,-0.8737189177860489,-1,KEEP4B,-1,0.5375,-0.03877724077169263,False,False,False
B136,CAND20,2014-01-01,MaxDD,-0.13695783220667163,-0.20052393396044912,-0.0635661017537775,1251,4443,0.348,0.07527363897634794,-0.8444669690241877,-1,KEEP4B,-1,0.396,-0.0635661017537775,False,False,False
B136,CAND20,2015-01-01,SH,1.1309287324243655,0.8697441908103088,-0.2611845416140567,1503,4443,0.5955,0.4544213368577648,-0.5747629356933304,-1,KEEP4B,-1,0.427,-0.3468640781932979,False,False,False
B136,CAND20,2015-01-01,EXSH,0.12382258197758378,0.0468808239034767,-0.07694175807410708,1503,4443,0.782,0.2927133905593045,-0.26285698077252284,-1,KEEP4B,-1,0.465,-0.213214781438396,False,False,False
B136,CAND20,2015-01-01,CAGR,0.15572545168446608,0.11819682682516712,-0.03752862485929896,1503,4443,0.5945,0.06701753827073137,-0.5599821453854994,-1,KEEP4B,-1,0.5375,-0.03877724077169263,False,False,False
B136,CAND20,2015-01-01,MaxDD,-0.13695783220667163,-0.20052393396044907,-0.06356610175377744,1503,4443,0.389,0.07727585992430822,-0.8225867925124418,-1,KEEP4B,-1,0.396,-0.0635661017537775,False,False,False
B136,CAND20,2016-01-01,SH,1.0585796030376833,0.8918750808875077,-0.16670452215017562,1755,4443,0.6995,0.42925186404520477,-0.3883606248769134,-1,KEEP4B,-1,0.427,-0.3468640781932979,False,False,False
B136,CAND20,2016-01-01,EXSH,0.15948869822291578,0.01409262586307336,-0.14539607235984242,1755,4443,0.6125,0.29617130368581374,-0.4909188383560697,-1,KEEP4B,-1,0.465,-0.213214781438396,False,False,False
B136,CAND20,2016-01-01,CAGR,0.14440066823298656,0.12193164870802951,-0.022469019524957043,1755,4443,0.726,0.06308475939579285,-0.3561719144236843,-1,KEEP4B,-1,0.5375,-0.03877724077169263,False,False,False
B136,CAND20,2016-01-01,MaxDD,-0.13695783220667163,-0.20052393396044915,-0.06356610175377753,1755,4443,0.3815,0.0751387264071474,-0.845983220547786,-1,KEEP4B,-1,0.396,-0.0635661017537775,False,False,False
B136,CAND20,2017-01-01,SH,1.0531753432161974,0.8843389109021593,-0.1688364323140381,2007,4443,0.6795,0.4203539950297807,-0.4016529741844766,-1,KEEP4B,-1,0.427,-0.3468640781932979,False,False,False
B136,CAND20,2017-01-01,EXSH,0.15428584072715879,0.007431059740723223,-0.14685478098643556,2007,4443,0.6005,0.28324458970394234,-0.5184733842222143,-1,KEEP4B,-1,0.465,-0.213214781438396,False,False,False
B136,CAND20,2017-01-01,CAGR,0.13955847036031394,0.12355081955533297,-0.01600765080498097,2007,4443,0.8005,0.06126976621305484,-0.26126508707928114,-1,KEEP4B,-1,0.5375,-0.03877724077169263,False,False,False
B136,CAND20,2017-01-01,MaxDD,-0.13695783220667163,-0.20052393396044924,-0.06356610175377761,2007,4443,0.3975,0.07597732979886174,-0.8366456405095976,-1,KEEP4B,-1,0.396,-0.0635661017537775,False,False,False
B136,CAND20,2018-01-01,SH,1.1294625796936437,0.8027257095166723,-0.3267368701769714,2258,4443,0.4445,0.42497799697824656,-0.7688324395620325,-1,KEEP4B,-1,0.427,-0.3468640781932979,False,False,False
B136,CAND20,2018-01-01,EXSH,0.15418115325287174,-0.009378642437026796,-0.16355979568989854,2258,4443,0.5565,0.28367675871232934,-0.5765710114298123,-1,KEEP4B,-1,0.465,-0.213214781438396,False,False,False
B136,CAND20,2018-01-01,CAGR,0.14799163554996808,0.11321193807873778,-0.0347796974712303,2258,4443,0.6035,0.06247871429544005,-0.5566647435600106,-1,KEEP4B,-1,0.5375,-0.03877724077169263,False,False,False
B136,CAND20,2018-01-01,MaxDD,-0.13695783220667163,-0.20052393396044912,-0.0635661017537775,2258,4443,0.3915,0.08091742534034557,-0.7855675274690596,-1,KEEP4B,-1,0.396,-0.0635661017537775,False,False,False
B136,CAND20,2019-01-01,SH,1.020289850276233,0.8842849599132284,-0.13600489036300456,2509,4443,0.7575,0.4343245917245718,-0.3131411229167803,-1,KEEP4B,-1,0.427,-0.3468640781932979,False,False,False
B136,CAND20,2019-01-01,EXSH,0.16629682473268137,-0.04353265289614505,-0.20982947762882642,2509,4443,0.4655,0.2851077283574362,-0.7359655904022555,-1,KEEP4B,-1,0.465,-0.213214781438396,False,False,False
B136,CAND20,2019-01-01,CAGR,0.13450944253583308,0.12590005505845042,-0.008609387477382657,2509,4443,0.907,0.06460810034237667,-0.1332555427532936,-1,KEEP4B,-1,0.5375,-0.03877724077169263,False,False,False
B136,CAND20,2019-01-01,MaxDD,-0.1471235565160682,-0.20052393396044912,-0.05340037744438092,2509,4443,0.4765,0.07821312185933761,-0.6827547114206595,-1,KEEP4B,-1,0.396,-0.0635661017537775,False,False,False
B136,CAND20,2020-01-01,SH,1.0561907891315,0.824130503031479,-0.23206028610002116,2761,4443,0.5795,0.4217449115964568,-0.5502384965869278,-1,KEEP4B,-1,0.427,-0.3468640781932979,False,False,False
B136,CAND20,2020-01-01,EXSH,0.10616972795540036,0.009326311279005406,-0.09684341667639496,2761,4443,0.745,0.29934510081579646,-0.32351762702135567,-1,KEEP4B,-1,0.465,-0.213214781438396,False,False,False
B136,CAND20,2020-01-01,CAGR,0.1371029488719274,0.12040841810318707,-0.01669453076874032,2761,4443,0.793,0.06477048170002334,-0.2577490599199034,-1,KEEP4B,-1,0.5375,-0.03877724077169263,False,False,False
B136,CAND20,2020-01-01,MaxDD,-0.1471235565160682,-0.20052393396044912,-0.05340037744438092,2761,4443,0.5015,0.07996922748831868,-0.667761576816298,-1,KEEP4B,-1,0.396,-0.0635661017537775,False,False,False
B136,CAND10,CALMID,SH,1.1275760666366954,0.6927628873509017,-0.43481317928579366,2225,4443,0.281,0.4070487635015819,-1.06820906553154,-1,KEEP4B,-1,0.3125,-0.423815762011578,False,False,False
B136,CAND10,CALMID,EXSH,0.17071473330583975,-0.13589112511041945,-0.3066058584162592,2225,4443,0.32,0.310123798453612,-0.9886563364214727,-1,KEEP4B,-1,0.389,-0.2901664652566761,False,False,False
B136,CAND10,CALMID,CAGR,0.17054879369231096,0.1121024007054063,-0.05844639298690467,2225,4443,0.4075,0.07187526270833922,-0.8131642346000568,-1,KEEP4B,-1,0.446,-0.05651091599103257,False,False,False
B136,CAND10,CALMID,MaxDD,-0.18638446763203623,-0.21445763823418756,-0.028073170602151337,2225,4443,0.7375,0.08904582634987818,-0.31526655153770433,-1,KEEP4B,-1,0.733,-0.028073170602151337,False,False,False
B136,CAND10,2013-01-01,SH,0.8111509266267117,0.9127914489730713,0.10164052234635956,999,4443,0.8365,0.5145785663110418,0.19752187323892928,1,KEEP4B,-1,0.3125,-0.423815762011578,True,False,False
B136,CAND10,2013-01-01,EXSH,0.00029779073020297364,-0.005255432328420739,-0.005553223058623713,999,4443,0.9865,0.35567395367362886,-0.015613240725857099,-1,KEEP4B,-1,0.389,-0.2901664652566761,False,False,False
B136,CAND10,2013-01-01,CAGR,0.125230111898033,0.1456122783299632,0.02038216643193022,999,4443,0.8155,0.09036445479331862,0.22555513092563073,1,KEEP4B,-1,0.446,-0.05651091599103257,True,False,False
B136,CAND10,2013-01-01,MaxDD,-0.18638446763203623,-0.21445763823418731,-0.028073170602151087,999,4443,0.742,0.08979257268038636,-0.31264468501283055,-1,KEEP4B,-1,0.733,-0.028073170602151337,False,False,False
B136,CAND10,2014-01-01,SH,1.1431646395144788,0.7954820017888958,-0.34768263772558294,1251,4443,0.472,0.4664074132419092,-0.7454483523512353,-1,KEEP4B,-1,0.3125,-0.423815762011578,False,False,False
B136,CAND10,2014-01-01,EXSH,0.14146977505247826,-0.041868547272575385,-0.18333832232505365,1251,4443,0.5645,0.33159527981206305,-0.5528978652198052,-1,KEEP4B,-1,0.389,-0.2901664652566761,False,False,False
B136,CAND10,2014-01-01,CAGR,0.18317420690232097,0.12488074109707005,-0.058293465805250924,1251,4443,0.4925,0.08287214856805027,-0.7034144379324664,-1,KEEP4B,-1,0.446,-0.05651091599103257,False,False,False
B136,CAND10,2014-01-01,MaxDD,-0.18638446763203623,-0.21445763823418765,-0.02807317060215142,1251,4443,0.7835,0.08634913930717464,-0.32511233843669424,-1,KEEP4B,-1,0.733,-0.028073170602151337,False,False,False
B136,CAND10,2015-01-01,SH,1.040368505504707,0.8189156563988356,-0.22145284910587137,1503,4443,0.643,0.45310121308096374,-0.4887491860815222,-1,KEEP4B,-1,0.3125,-0.423815762011578,False,False,False
B136,CAND10,2015-01-01,EXSH,0.033262355057925186,-0.003947710507996582,-0.03721006556592177,1503,4443,0.9105,0.33762536747702443,-0.11021110719251252,-1,KEEP4B,-1,0.389,-0.2901664652566761,False,False,False
B136,CAND10,2015-01-01,CAGR,0.1619891252922963,0.13041291231411137,-0.03157621297818494,1503,4443,0.709,0.07950107879310908,-0.39717967928910514,-1,KEEP4B,-1,0.446,-0.05651091599103257,False,False,False
B136,CAND10,2015-01-01,MaxDD,-0.18638446763203623,-0.21445763823418756,-0.028073170602151337,1503,4443,0.7365,0.08862650503321125,-0.31675818189639093,-1,KEEP4B,-1,0.733,-0.028073170602151337,False,False,False
B136,CAND10,2016-01-01,SH,1.033529794050431,0.8050837916186279,-0.22844600243180324,1755,4443,0.59,0.4280078147413316,-0.5337425966623194,-1,KEEP4B,-1,0.3125,-0.423815762011578,False,False,False
B136,CAND10,2016-01-01,EXSH,0.1344388892356636,-0.07269866340580644,-0.20713755264147005,1755,4443,0.5405,0.34265357395019014,-0.6045101186412275,-1,KEEP4B,-1,0.389,-0.2901664652566761,False,False,False
B136,CAND10,2016-01-01,CAGR,0.15969535861307593,0.12895252537184274,-0.030742833241233197,1755,4443,0.6885,0.07520163005175498,-0.40880541046883534,-1,KEEP4B,-1,0.446,-0.05651091599103257,False,False,False
B136,CAND10,2016-01-01,MaxDD,-0.18638446763203623,-0.21445763823418756,-0.028073170602151337,1755,4443,0.73,0.08696148844022084,-0.3228230232219338,-1,KEEP4B,-1,0.733,-0.028073170602151337,False,False,False
B136,CAND10,2017-01-01,SH,1.0484161838794834,0.7781256096482188,-0.2702905742312647,2007,4443,0.514,0.41566293926771936,-0.6502638284458082,-1,KEEP4B,-1,0.3125,-0.423815762011578,False,False,False
B136,CAND10,2017-01-01,EXSH,0.14952668139044478,-0.09878224151321735,-0.24830892290366213,2007,4443,0.4355,0.3231529649023383,-0.7683943824519909,-1,KEEP4B,-1,0.389,-0.2901664652566761,False,False,False
B136,CAND10,2017-01-01,CAGR,0.15897588811791635,0.12639489607157237,-0.03258099204634399,2007,4443,0.6505,0.07255189902249996,-0.449071526525307,-1,KEEP4B,-1,0.446,-0.05651091599103257,False,False,False
B136,CAND10,2017-01-01,MaxDD,-0.18638446763203623,-0.21445763823418756,-0.028073170602151337,2007,4443,0.744,0.08874812598376822,-0.3163240946325542,-1,KEEP4B,-1,0.733,-0.028073170602151337,False,False,False
B136,CAND10,2018-01-01,SH,1.1149443974716478,0.6988162498586156,-0.4161281476130322,2258,4443,0.315,0.41450857526862345,-1.0039072107093543,-1,KEEP4B,-1,0.3125,-0.423815762011578,False,False,False
B136,CAND10,2018-01-01,EXSH,0.13966297103087577,-0.11328810209508355,-0.2529510731259593,2258,4443,0.442,0.3250117320622856,-0.7782828992692593,-1,KEEP4B,-1,0.389,-0.2901664652566761,False,False,False
B136,CAND10,2018-01-01,CAGR,0.16817905968906507,0.11357205848669645,-0.054607001202368624,2258,4443,0.474,0.0733034843971271,-0.7449441408068833,-1,KEEP4B,-1,0.446,-0.05651091599103257,False,False,False
B136,CAND10,2018-01-01,MaxDD,-0.18638446763203623,-0.21445763823418756,-0.028073170602151337,2258,4443,0.7625,0.09340896544972581,-0.3005404295721567,-1,KEEP4B,-1,0.733,-0.028073170602151337,False,False,False
B136,CAND10,2019-01-01,SH,1.0033946263194755,0.7709481926348557,-0.2324464336846198,2509,4443,0.5915,0.42055021843291523,-0.5527198025262681,-1,KEEP4B,-1,0.3125,-0.423815762011578,False,False,False
B136,CAND10,2019-01-01,EXSH,0.1494016007759239,-0.15686942017451777,-0.3062710209504417,2509,4443,0.3725,0.33408416392879786,-0.9167480952964777,-1,KEEP4B,-1,0.389,-0.2901664652566761,False,False,False
B136,CAND10,2019-01-01,CAGR,0.15060059101819284,0.12865852188793886,-0.021942069130253983,2509,4443,0.7695,0.07598839424559933,-0.28875553100037643,-1,KEEP4B,-1,0.446,-0.05651091599103257,False,False,False
B136,CAND10,2019-01-01,MaxDD,-0.18638446763203623,-0.21445763823418756,-0.028073170602151337,2509,4443,0.7275,0.08978410881310477,-0.3126741577464298,-1,KEEP4B,-1,0.733,-0.028073170602151337,False,False,False
B136,CAND10,2020-01-01,SH,1.0349412967757983,0.7108710155899839,-0.3240702811858144,2761,4443,0.426,0.4043045393002816,-0.8015499448674843,-1,KEEP4B,-1,0.3125,-0.423815762011578,False,False,False
B136,CAND10,2020-01-01,EXSH,0.08492023559969852,-0.10393317616248965,-0.18885341176218817,2761,4443,0.598,0.3438171304806117,-0.5492844742732732,-1,KEEP4B,-1,0.389,-0.2901664652566761,False,False,False
B136,CAND10,2020-01-01,CAGR,0.15339779319160673,0.12093067508238318,-0.03246711810922355,2761,4443,0.6635,0.07545779578722576,-0.4302685729221884,-1,KEEP4B,-1,0.446,-0.05651091599103257,False,False,False
B136,CAND10,2020-01-01,MaxDD,-0.18638446763203623,-0.21445763823418756,-0.028073170602151337,2761,4443,0.732,0.09125938629246373,-0.30761954186480917,-1,KEEP4B,-1,0.733,-0.028073170602151337,False,False,False
B136,EWALL075,CALMID,SH,1.2326344676173837,1.0126129464900926,-0.22002152112729112,2225,4443,0.621,0.45683800768788274,-0.48161824853595037,-1,CONTROL,-1,0.657,-0.22630685331107103,False,False,False
B136,EWALL075,CALMID,EXSH,0.27577313428652805,0.1839589340287714,-0.09181420025775666,2225,4443,0.316,0.09204384083145292,-0.9975050957063301,-1,CONTROL,-1,0.3265,-0.09265755655616914,False,False,False
B136,EWALL075,CALMID,CAGR,0.14996553497940646,0.13159002306770642,-0.018375511911700032,2225,4443,0.74,0.05785001473574739,-0.317640574434378,-1,CONTROL,-1,0.7645,-0.01949928558528613,False,False,False
B136,EWALL075,CALMID,MaxDD,-0.1532802479138509,-0.25371340295019534,-0.10043315503634445,2225,4443,0.287,0.08235136549854027,-1.219568788305334,-1,CONTROL,-1,0.29,-0.10043315503634445,False,False,False
B136,EWALL075,2013-01-01,SH,1.0497997702287534,1.1503253041314812,0.10052553390272778,999,4443,0.862,0.5404205025550256,0.18601354579898136,1,CONTROL,-1,0.657,-0.22630685331107103,True,False,False
B136,EWALL075,2013-01-01,EXSH,0.2389466343322446,0.23227842282998912,-0.006668211502255494,999,4443,0.951,0.09018990861741626,-0.07393522850258016,-1,CONTROL,-1,0.3265,-0.09265755655616914,False,False,False
B136,EWALL075,2013-01-01,CAGR,0.15664503202006713,0.1361870891972534,-0.02045794282281374,999,4443,0.8105,0.08191443837014845,-0.2497477029674551,-1,CONTROL,-1,0.7645,-0.01949928558528613,False,False,False
B136,EWALL075,2013-01-01,MaxDD,-0.1532802479138509,-0.2537134029501953,-0.1004331550363444,999,4443,0.3225,0.08384180859421164,-1.1978886992101243,-1,CONTROL,-1,0.29,-0.10043315503634445,False,False,False
B136,EWALL075,2014-01-01,SH,1.250018706230466,1.0598884094395706,-0.19013029679089533,1251,4443,0.7095,0.4982579219982082,-0.3815901130651347,-1,CONTROL,-1,0.657,-0.22630685331107103,False,False,False
B136,EWALL075,2014-01-01,EXSH,0.24832384176846545,0.22253786037809942,-0.02578598139036603,1251,4443,0.78,0.0918347754391522,-0.2807866765836574,-1,CONTROL,-1,0.3265,-0.09265755655616914,False,False,False
B136,EWALL075,2014-01-01,CAGR,0.1774245438641931,0.1266974119334438,-0.05072713193074929,1251,4443,0.46,0.06935941892789142,-0.7313661607154908,-1,CONTROL,-1,0.7645,-0.01949928558528613,False,False,False
B136,EWALL075,2014-01-01,MaxDD,-0.1532802479138509,-0.25371340295019534,-0.10043315503634445,1251,4443,0.264,0.08292221092479957,-1.211173145484811,-1,CONTROL,-1,0.29,-0.10043315503634445,False,False,False
B136,EWALL075,2015-01-01,SH,1.2487075883352774,1.0452043255086811,-0.20350326282659625,1503,4443,0.68,0.47764259078824667,-0.426057614524613,-1,CONTROL,-1,0.657,-0.22630685331107103,False,False,False
