base,state,side,family,form,q,w,depth,cadence,gross,gbar,gt,alpha,S0,S10,S25,decay,CAGR,Sharpe,MaxDD,H1,H2,IS_S,OOS_CAGR,OOS_S,OOS_MaxDD,OOS_H1,OOS_H2,keep4a,keep4b,oos4a,oos4b
TOP20,CORR,HI,CORR-HI,RATIO,0.07,2016,0.25,D,0.75,0.9854860486048604,0.8052917548482194,2.4053775155567,1.2351335733568949,1.2298783858218663,1.221985145094634,0.013148428262260925,0.1453196035742792,1.2298783858218663,-0.13836241365127244,1.225334206930419,1.236976182388008,1.110531967947305,0.16253713431369943,1.3228221174217651,-0.1383624136512721,1.5506468544866863,1.0934856109765154,False,True,False,True
TOP20,CORR,HI,CORR-HI,RATIO,0.07,2016,0.25,D,1.0,0.9854860486048604,0.8052917548482194,2.4053775155567,1.2378798823374049,1.2326298275761292,1.2247442764446403,0.013135605892764524,0.19540622495471216,1.2326298275761292,-0.1798426732292615,1.228537800600982,1.2392177718574178,1.1138951088331046,0.21894087190404798,1.3252407714583403,-0.17984267322926162,1.5526557440489894,1.0965305713600593,False,True,False,True
EWALL,CORR,HI,CORR-HI,BINARY,0.07,2016,0.25,W,0.75,0.9860486048604861,0.45364536453645365,1.0,1.0571753159974508,1.053561582032391,1.048128528554621,0.00904678744282994,0.1015270480141286,1.053561582032391,-0.13856868301884984,1.0766758303211963,1.0330605546234237,0.9715279939543695,0.10900996054493595,1.120438708098116,-0.13856868301885017,1.2770180099472894,0.9639374505945697,False,False,False,True
EWALL,CORR,HI,CORR-HI,BINARY,0.07,2016,0.25,W,1.0,0.9860486048604861,0.45364536453645365,1.0,1.057492393887981,1.0538814007127186,1.0484524714821384,0.009039922405842615,0.13539966268901638,1.0538814007127186,-0.1825990589239651,1.0769069631912778,1.0334840144576,0.9717772675872832,0.14570703847520527,1.1207975824220342,-0.1825990589239651,1.2759191647833674,0.9655042051364708,False,True,False,True
TOP20,CORR,HI,CORR-HI,BINARY,0.07,2016,0.25,W,0.75,0.9860486048604861,0.45364536453645365,1.0,1.2154112155859749,1.2124584599155817,1.2080192252868944,0.007391990299080442,0.14439977814114124,1.2124584599155817,-0.17553768927677182,1.227011118895362,1.2037454230032774,1.112243821736636,0.16074038515431255,1.289992584091498,-0.1755376892767717,1.45608077227189,1.1163607029882499,False,True,False,True
TOP20,CORR,HI,CORR-HI,BINARY,0.07,2016,0.25,W,1.0,0.9860486048604861,0.45364536453645365,1.0,1.2181975449577993,1.2152489624219005,1.2108159831683203,0.007381561789479019,0.19412714391757557,1.2152489624219005,-0.22740588697621333,1.2301315201737177,1.2061351637030213,1.1155230369715283,0.2164310647324026,1.2924797096226108,-0.22740588697621322,1.4578999965543622,1.1195015794443606,False,False,False,False
EWALL,CORR,HI,CORR-HI,RAMP,0.07,2016,0.25,W,0.75,0.9860486048604861,0.5128113643133387,2.4605381189225914,1.065126381139174,1.0610623770881746,1.0549526982748716,0.010173682864302425,0.1021129337519906,1.0610623770881746,-0.15270734448372658,1.0750380495837792,1.0489308514415958,0.9697253721639588,0.11026976888846995,1.1357710730176105,-0.15270734448372725,1.3625235609436817,0.9202991951600356,False,False,False,True
EWALL,CORR,HI,CORR-HI,RAMP,0.07,2016,0.25,W,1.0,0.9860486048604861,0.5128113643133387,2.4605381189225914,1.0655687064289268,1.0615067900023298,1.055400248977441,0.010168457451485757,0.13620176400086326,1.0615067900023298,-0.19980589875850374,1.0752730255839158,1.0495673980960518,0.9699789340500767,0.14743506392088723,1.136382303251942,-0.1998058987585023,1.3620981384417952,0.9217291818019554,False,True,False,True
TOP20,CORR,HI,CORR-HI,RAMP,0.07,2016,0.25,W,0.75,0.9860486048604861,0.5128113643133387,2.4605381189225914,1.2280031722238207,1.2246421929024323,1.2195897182256117,0.00841345399820903,0.14488920902029312,1.2246421929024323,-0.14376958670290219,1.2210003492546062,1.2313439910775767,1.1054892885200973,0.16253485675947665,1.3170452257910976,-0.14376958670290219,1.5475187428117143,1.083872711702395,False,True,False,True
TOP20,CORR,HI,CORR-HI,RAMP,0.07,2016,0.25,W,1.0,0.9860486048604861,0.5128113643133387,2.4605381189225914,1.2308064614480727,1.2274492133907822,1.2224023242001876,0.008404137247885135,0.19480950022699806,1.2274492133907822,-0.18674648761362367,1.2240162321965127,1.2338592878006847,1.1086473819749554,0.21896416302938615,1.3197093042110886,-0.18674648761362356,1.5500170439861045,1.0868861566457837,False,True,False,True
EWALL,CORR,HI,CORR-HI,RATIO,0.07,2016,0.25,W,0.75,0.9860486048604861,0.46056212825688503,2.365991004626212,1.0645648839460096,1.0609225440342993,1.0554478280459139,0.009117055900095705,0.10197460957428461,1.0609225440342993,-0.15290517070581222,1.0768096660008726,1.0466960371947374,0.9719489634938278,0.10964291284986905,1.1341564365234411,-0.152905170705812,1.3633637396462381,0.9163967993506472,False,False,False,True
EWALL,CORR,HI,CORR-HI,RATIO,0.07,2016,0.25,W,1.0,0.9860486048604861,0.46056212825688503,2.365991004626212,1.0650166494231497,1.0613761572292402,1.0559042178298943,0.009112431593255366,0.13601738461131885,1.0613761572292402,-0.2000040804154113,1.0770683411660726,1.0473292574169832,0.9722269877087587,0.1465883679979938,1.134765730706209,-0.2000040804154124,1.362909609379284,0.9178534938300651,False,True,False,True
TOP20,CORR,HI,CORR-HI,RATIO,0.07,2016,0.25,W,0.75,0.9860486048604861,0.46056212825688503,2.365991004626212,1.227912591236744,1.2249035715611059,1.2203810668277772,0.00753152440896665,0.14488438379473956,1.2249035715611059,-0.14353728430663537,1.2263944935920639,1.2266174796570195,1.1118256792138514,0.16148300110668545,1.3129674652335428,-0.14353728430663548,1.5430661418474025,1.080526981714661,False,True,False,True
TOP20,CORR,HI,CORR-HI,RATIO,0.07,2016,0.25,W,1.0,0.9860486048604861,0.46056212825688503,2.365991004626212,1.2307110024200774,1.2277053230836377,1.223187819799908,0.0075231826201693774,0.19480162927949096,1.2277053230836377,-0.18643011138907084,1.2295143893193161,1.2290154620278093,1.1151054164070229,0.2174780846964841,1.3155312839154976,-0.18643011138907062,1.545374827977823,1.0835358526876884,False,True,False,True
EWALL,PORTVOL,LO,PORTVOL-LO,BINARY,0.07,2016,0.25,D,0.75,0.9711971197119712,1.5594059405940595,1.0,1.0455400219701252,1.0335633520200784,1.0155553662381025,0.02998465573202269,0.10086102407043218,1.0335633520200784,-0.15844264747951053,1.0553163482072474,1.0188672170475785,0.958620027494189,0.11024703479011322,1.0921954110205514,-0.15844264747951053,1.240635730035042,0.9413792742332051,False,False,False,True
EWALL,PORTVOL,LO,PORTVOL-LO,BINARY,0.07,2016,0.25,D,1.0,0.9711971197119712,1.5594059405940595,1.0,1.0456345438696228,1.0336699862180811,1.0156802364028221,0.029954307466800723,0.13441484778611668,1.0336699862180811,-0.20841177877563244,1.0555411431927713,1.0189323256881966,0.958864413692723,0.14721602719040305,1.0921763390245478,-0.20841177877563233,1.2389318510242222,0.942750204437509,False,False,False,False
TOP20,PORTVOL,LO,PORTVOL-LO,BINARY,0.07,2016,0.25,D,0.75,0.9711971197119712,1.5594059405940595,1.0,1.2091431960190293,1.1992254584067814,1.1843142039799872,0.024828992039042097,0.14367803791732303,1.1992254584067814,-0.1964748652167172,1.2073581078265274,1.2013911683010599,1.1004384692256426,0.16270561575964249,1.2748013637785924,-0.19647486521671687,1.4217149311339106,1.1182914589956734,False,True,False,True
TOP20,PORTVOL,LO,PORTVOL-LO,BINARY,0.07,2016,0.25,D,1.0,0.9711971197119712,1.5594059405940595,1.0,1.2115694838620137,1.2016710635251682,1.1867888405172542,0.02478064334475949,0.19313895011431925,1.2016710635251682,-0.25430421363550937,1.2100831784920187,1.203502188494443,1.103451983507884,0.21908963855506536,1.2768562840148157,-0.25430421363550915,1.4229213849726758,1.1211639534993012,False,False,False,False
EWALL,PORTVOL,LO,PORTVOL-LO,RAMP,0.07,2016,0.25,D,0.75,0.9711971197119712,2.1217324995981492,2.6869666535549124,1.0335882797321272,1.0173048895640358,0.9928394860486938,0.040748793683433426,0.09928718194146424,1.0173048895640358,-0.15844264747951076,1.0169682957569546,1.021717616201879,0.9362410721525639,0.109068492073505,1.080721449857269,-0.15844264747951076,1.2205818131126653,0.9386160654072159,False,False,False,True
EWALL,PORTVOL,LO,PORTVOL-LO,RAMP,0.07,2016,0.25,D,1.0,0.9711971197119712,2.1217324995981492,2.6869666535549124,1.0336929205082561,1.0174256089029692,0.9929843946746245,0.040708525833631604,0.13224436547558427,1.0174256089029692,-0.20841177877563233,1.0172032132141322,1.0217843675750622,0.9364958985690972,0.1455872032905583,1.0807152185409408,-0.20841177877563233,1.2189200345409894,0.9399898281490139,False,False,False,False
TOP20,PORTVOL,LO,PORTVOL-LO,RAMP,0.07,2016,0.25,D,0.75,0.9711971197119712,2.1217324995981492,2.6869666535549124,1.1950369874480373,1.1815453396745286,1.1612752949180902,0.033761692529947096,0.14157213806967972,1.1815453396745286,-0.19647486521671698,1.1667704761051005,1.202544248878438,1.0766176063533017,0.16104988522670416,1.261518099917878,-0.19647486521671675,1.4021805352634884,1.1115933463766785,False,True,False,True
TOP20,PORTVOL,LO,PORTVOL-LO,RAMP,0.07,2016,0.25,D,1.0,0.9711971197119712,2.1217324995981492,2.6869666535549124,1.197539771952217,1.184073822955676,1.163842379457523,0.033697392494693945,0.19020425098573224,1.184073822955676,-0.25430421363550926,1.1697167701140758,1.204647794054341,1.079775445874587,0.21676609304282546,1.2636202864916666,-0.25430421363550915,1.4034762908756355,1.1144747691136423,False,False,False,False
EWALL,PORTVOL,LO,PORTVOL-LO,RATIO,0.07,2016,0.25,D,0.75,0.9711971197119714,1.9963485266128633,1.981921978384376,1.0390325849591864,1.0237141561452658,1.000698876080345,0.038333708878841355,0.09996278309216322,1.0237141561452658,-0.15844264747951053,1.0322814177514092,1.020318140398216,0.9544909521055182,0.10868351017887679,1.078007115078347,-0.15844264747951053,1.2160989396200215,0.9377134716405674,False,False,False,True
EWALL,PORTVOL,LO,PORTVOL-LO,RATIO,0.07,2016,0.25,D,1.0,0.9711971197119714,1.9963485266128633,1.981921978384376,1.0391271574016832,1.0238238489721756,1.0008313161023217,0.03829584129936148,0.13317195551059924,1.0238238489721756,-0.20841177877563222,1.0325070132283318,1.0203785107510608,0.9547353227474943,0.14505990447241124,1.0779947685920617,-0.20841177877563233,1.2144383731920179,0.9390770316195278,False,False,False,False
TOP20,PORTVOL,LO,PORTVOL-LO,RATIO,0.07,2016,0.25,D,0.75,0.9711971197119714,1.9963485266128633,1.981921978384376,1.200346149252342,1.1876592761093971,1.168598320413709,0.03174782883863303,0.1423395054859915,1.1876592761093971,-0.19647486521671687,1.1809063300070899,1.2019375741521439,1.0953566128627075,0.1604178087313386,1.2585095859700515,-0.19647486521671687,1.3960219015825308,1.1119636947776592,False,True,False,True
TOP20,PORTVOL,LO,PORTVOL-LO,RATIO,0.07,2016,0.25,D,1.0,0.9711971197119714,1.9963485266128633,1.981921978384376,1.202837069213647,1.190174344131754,1.1711496584995522,0.031687410714094755,0.19127125566712366,1.190174344131754,-0.25430421363550926,1.1838641966717016,1.204002496907069,1.098496413013935,0.2158891762045554,1.2605867474834773,-0.25430421363550937,1.3973383074338046,1.1147746129281015,False,False,False,False
EWALL,PORTVOL,LO,PORTVOL-LO,BINARY,0.07,2016,0.25,W,0.75,0.971984698469847,0.9072907290729073,1.0,1.0499439369626455,1.042951258386537,1.0324372231804053,0.017506713782240224,0.10187121462283999,1.042951258386537,-0.15844264747951065,1.0589320549666494,1.0333253334231678,0.9706031282884119,0.11108867572212988,1.0995752999257342,-0.15844264747951076,1.2421204597198536,0.9545556230985476,False,False,False,True
EWALL,PORTVOL,LO,PORTVOL-LO,BINARY,0.07,2016,0.25,W,1.0,0.971984698469847,0.9072907290729073,1.0,1.0500222274678102,1.0430364296904764,1.0325327608698303,0.017489466597979897,0.1357994925407544,1.0430364296904764,-0.2084117787756321,1.0591333657730477,1.0333694229357482,0.9708143857568224,0.1483740761516763,1.0995448882645358,-0.20841177877563233,1.2404205415763345,0.9559180541024114,False,False,False,False
TOP20,PORTVOL,LO,PORTVOL-LO,BINARY,0.07,2016,0.25,W,0.75,0.971984698469847,0.9072907290729073,1.0,1.2120740018219802,1.2063063625911443,1.1976343054450032,0.014439696376977063,0.1445791823106346,1.2063063625911443,-0.1964748652167172,1.2054059784881344,1.2161031988880115,1.1108899898928284,0.16344525368866747,1.2794566102360656,-0.1964748652167172,1.418387905842283,1.1312573170987021,False,True,False,True
TOP20,PORTVOL,LO,PORTVOL-LO,BINARY,0.07,2016,0.25,W,1.0,0.971984698469847,0.9072907290729073,1.0,1.2144915890178027,1.2087350349750485,1.200079640968674,0.014411948049128709,0.1943898931380772,1.2087350349750485,-0.25430421363550915,1.208148162648709,1.2181817679527303,1.113817321175951,0.2201230506349714,1.2815396594693662,-0.2543042136355096,1.4196760038097573,1.1341174123868814,False,False,False,False
EWALL,PORTVOL,LO,PORTVOL-LO,RAMP,0.07,2016,0.25,W,0.75,0.9719846984698474,1.1907585810940295,2.6194716992527884,1.038504028218459,1.0293215769653143,1.0155121162213732,0.022991911997085834,0.10053115798117052,1.0293215769653143,-0.15844264747951087,1.0308549327615262,1.0321638501856811,0.9515950076248205,0.11009925421710443,1.0901398204705532,-0.15844264747951065,1.2250444361178972,0.9528277418294596,False,False,False,True
EWALL,PORTVOL,LO,PORTVOL-LO,RAMP,0.07,2016,0.25,W,1.0,0.9719846984698474,1.1907585810940295,2.6194716992527884,1.0385793170927027,1.0294059217406022,1.015610109595448,0.02296920749725473,0.13395083954092035,1.0294059217406022,-0.20841177877563233,1.0310387879143885,1.032210079115991,0.9518045966663383,0.14700574834071767,1.0901056838109209,-0.20841177877563233,1.2233663596204745,0.9541791303802074,False,False,False,False
TOP20,PORTVOL,LO,PORTVOL-LO,RAMP,0.07,2016,0.25,W,0.75,0.9719846984698474,1.1907585810940295,2.6194716992527884,1.197127790424988,1.1895519838307527,1.1781585495658828,0.01896924085910512,0.14251109214619673,1.1895519838307527,-0.1964748652167173,1.1760479396645247,1.2096419473475344,1.0921138406504498,0.16140019177702092,1.2641073701866044,-0.1964748652167172,1.3989145692576725,1.120234975032573,False,True,False,True
TOP20,PORTVOL,LO,PORTVOL-LO,RAMP,0.07,2016,0.25,W,1.0,0.9719846984698474,1.1907585810940295,2.6194716992527884,1.1995756148812942,1.1920143300848889,1.180642730276694,0.018932884604600186,0.1915083507364308,1.1920143300848889,-0.25430421363550904,1.1788162519943395,1.2117691082420299,1.0950117215369253,0.2172703900033497,1.2662741219224338,-0.25430421363550937,1.400313340996331,1.1231516321560555,False,False,False,False
EWALL,PORTVOL,LO,PORTVOL-LO,RATIO,0.07,2016,0.25,W,0.75,0.9719846984698466,1.1158219378409895,1.9475038431369263,1.0419678061604667,1.033379499071949,1.020464968085183,0.021502838075283748,0.10094023305479927,1.033379499071949,-0.15844264747951098,1.0376697892232916,1.0337854922695988,0.9631140897024966,0.10981920060470585,1.0884643888616081,-0.15844264747951076,1.2180960647011245,0.9564777459939124,False,False,False,True
EWALL,PORTVOL,LO,PORTVOL-LO,RATIO,0.07,2016,0.25,W,1.0,0.9719846984698466,1.1158219378409895,1.9475038431369263,1.0420448940152234,1.0334650478503606,1.0205632669325824,0.02148162708264101,0.13451495078458886,1.0334650478503606,-0.20841177877563233,1.0378741842995123,1.0338181305816954,0.963333197913946,0.1466242297557978,1.0884282904723106,-0.20841177877563233,1.2164446855173863,0.9578105797253121,False,False,False,False
TOP20,PORTVOL,LO,PORTVOL-LO,RATIO,0.07,2016,0.25,W,0.75,0.9719846984698466,1.1158219378409895,1.9475038431369263,1.200049288076096,1.1929659205645384,1.182314346925521,0.017734941150574945,0.14292027214285197,1.1929659205645384,-0.19647486521671698,1.1820776699529543,1.2107953096968664,1.1030114693917406,0.16089759569915452,1.2621233745519038,-0.1964748652167173,1.3924902191396733,1.1229836669786768,False,True,False,True
TOP20,PORTVOL,LO,PORTVOL-LO,RATIO,0.07,2016,0.25,W,1.0,0.9719846984698466,1.1158219378409895,1.9475038431369263,1.2025167586227112,1.1954469363198712,1.1848157250448672,0.017701033577844028,0.19208068938309508,1.1954469363198712,-0.25430421363550915,1.1849263032844533,1.2128930197295773,1.1059874786003936,0.2165735219620435,1.2642572932876417,-0.25430421363550926,1.393882676061132,1.1258450632870178,False,False,False,False
EWALL,NAMEVOL,LO,NAMEVOL-LO,BINARY,0.07,2016,0.25,D,0.75,0.9717596759675967,1.3042304230423043,1.0,1.0221172170542963,1.0121290156264522,0.9971107796883342,0.025006437365962086,0.09868037157521248,1.0121290156264522,-0.15844264747951087,1.0246829902464272,1.005357906621416,0.9409047201615798,0.10763167332150303,1.0678960602509817,-0.15844264747951053,1.1916208219453401,0.9426482260905485,False,False,False,True
EWALL,NAMEVOL,LO,NAMEVOL-LO,BINARY,0.07,2016,0.25,D,1.0,0.9717596759675967,1.3042304230423043,1.0,1.0222540457498468,1.0122757320365603,0.9972723907062456,0.02498165504360117,0.13141643102820977,1.0122757320365603,-0.20841177877563244,1.024920672873941,1.0054796089993805,0.9411682694682366,0.1436138779704237,1.0679344517022995,-0.20841177877563222,1.1900448602211833,0.9440474610574296,False,False,False,False
TOP20,NAMEVOL,LO,NAMEVOL-LO,BINARY,0.07,2016,0.25,D,0.75,0.9717596759675967,1.3042304230423043,1.0,1.1812448685890986,1.172970569420953,1.160530333464148,0.020714535124950695,0.14026374488033455,1.172970569420953,-0.1964748652167171,1.1738053873560828,1.181227730885619,1.086246397682289,0.15789370899442923,1.239715631460153,-0.1964748652167173,1.3620964307423873,1.110023589030445,False,True,False,True
TOP20,NAMEVOL,LO,NAMEVOL-LO,BINARY,0.07,2016,0.25,D,1.0,0.9717596759675967,1.3042304230423043,1.0,1.184018867484456,1.1757598961905857,1.1633426996003142,0.02067616788414184,0.18843332052653916,1.1757598961905857,-0.25430421363550937,1.1769529319702843,1.183635840506112,1.0896008122094267,0.2124081549702328,1.2421054405476792,-0.25430421363550926,1.3637642877421565,1.1131027846182409,False,False,False,False
EWALL,NAMEVOL,LO,NAMEVOL-LO,RAMP,0.07,2016,0.25,D,0.75,0.9717596759675969,1.6137075422299154,2.7141397079874072,1.025629438322526,1.0132967881188037,0.9947766184509992,0.03085281987152677,0.0990101224686677,1.0132967881188037,-0.15844264747951087,1.0111379084228116,1.0192104610454238,0.922508894252951,0.10960448796856337,1.0842670433240964,-0.15844264747951065,1.2238647884539657,0.9426482260905485,False,False,False,True
