panel,flag,arm,cost,end,depth,published,turnover_yr,FULL_CAGR,FULL_Sharpe,FULL_MaxDD,H1_Sharpe,H2_Sharpe,H1_CAGR,H2_CAGR,R8_IS_CAGR,R8_IS_Sharpe,R8_IS_MaxDD,R8_OOS_CAGR,R8_OOS_Sharpe,R8_OOS_MaxDD,mean_held,BindSharpe,Sharpe,CAGR,MaxDD,OOS_Sharpe,pass4a,pass4b
SMALL439,m,1.1,25,pub,0,1,26.916605175744106,0.02313384757466541,0.23148632566988653,-0.40248682400881564,0.5361700243746245,-0.011109792181705545,0.06189925195559587,-0.014216397530044333,0.05965288662878243,0.5082322629657043,-0.1579595926954609,0.0012112014827794226,0.08375122479473412,-0.4024868240088162,18.794706723891274,-0.011109792181705545,0.23148632566988653,0.02313384757466541,-0.40248682400881564,0.08375122479473412,0.0,0.0
SMALL439,m,1.15,10,pub,0,1,28.141772567684605,0.06786280828818958,0.5138864645608487,-0.3613502999447873,0.8464070121327234,0.25231968925850795,0.10890498256931802,0.02833966412794675,0.10543370777211925,0.8024170790915229,-0.15583718782448142,0.045299715177926636,0.3608188484809893,-0.3613502999447872,18.794706723891274,0.25231968925850795,0.5138864645608487,0.06786280828818958,-0.3613502999447873,0.3608188484809893,0.0,0.0
SMALL439,m,1.15,25,pub,0,1,28.141772567684605,0.023683160508126244,0.23141047364380918,-0.41742538450916655,0.5362092525290539,-0.011234965687631625,0.06440119643627007,-0.015477231126309166,0.06201629911026618,0.5082248690155877,-0.16506045651786005,0.0007030226848032672,0.08365885468870375,-0.4174253845091672,18.794706723891274,-0.011234965687631625,0.23141047364380918,0.023683160508126244,-0.41742538450916655,0.08365885468870375,0.0,0.0
SMALL439,m,1.2,10,pub,0,1,29.36777869133046,0.07035791964079041,0.5137759556971486,-0.37459780080941785,0.846431910115683,0.25215170149301935,0.11346555820319604,0.028919186316392897,0.10979406650514045,0.8023898117755798,-0.1622378870456751,0.04670541046570498,0.36068643054114663,-0.3745978008094193,18.794706723891274,0.25215170149301935,0.5137759556971486,0.07035791964079041,-0.37459780080941785,0.36068643054114663,0.0,0.0
SMALL439,m,1.2,25,pub,0,1,29.36777869133046,0.02418591711437168,0.23132546280827193,-0.4320889442931395,0.5362397281326402,-0.011368681916294704,0.06687265752396643,-0.016792880183226,0.06434590576579602,0.5082087287239074,-0.17215112071436622,0.00014377248859509528,0.08355759816175734,-0.43208894429313927,18.794706723891274,-0.011368681916294704,0.23132546280827193,0.02418591711437168,-0.4320889442931395,0.08355759816175734,0.0,0.0
SMALL439,m,1.25,10,pub,0,1,30.594683027597082,0.07281124177399079,0.5136622359739229,-0.3876513179019433,0.8464535749689855,0.251981632776816,0.11800792486297285,0.02944168362466093,0.11413187530214164,0.8023596286917205,-0.16860760748251857,0.04806083773435188,0.360551192553731,-0.38765131790194207,18.794706723891274,0.251981632776816,0.5136622359739229,0.07281124177399079,-0.3876513179019433,0.360551192553731,0.0,0.0
SMALL439,m,1.25,25,pub,0,1,30.594683027597082,0.024641844907787203,0.23123171926490557,-0.44647977422736895,0.5362611252555586,-0.011509871117938787,0.06931316621581796,-0.01816330004475397,0.0666412372383911,0.5081836605553981,-0.17923131372322942,-0.0004666548604678189,0.08344824834524436,-0.4464797742273696,18.794706723891274,-0.011509871117938787,0.23123171926490557,0.024641844907787203,-0.44647977422736895,0.08344824834524436,0.0,0.0
SMALL439,m,1.3,10,pub,0,1,31.822568295977057,0.07522232361576786,0.5135453152025258,-0.40051217825905394,0.8464713216904552,0.2518100731698003,0.12253151877447466,0.029906978882755952,0.11844645272533061,0.8023253170009346,-0.1749467720725647,0.049365744302561465,0.36041380733854794,-0.40051217825905516,18.794706723891274,0.2518100731698003,0.5135453152025258,0.07522232361576786,-0.40051217825905394,0.36041380733854794,0.0,0.0
SMALL439,m,1.3,25,pub,0,1,31.822568295977057,0.02505061531236419,0.23112926952382976,-0.46060004691251044,0.5362717510984458,-0.011657105246554974,0.07172202641711989,-0.019588346555725833,0.06890136156705862,0.5081466593893488,-0.18630126354214482,-0.0011281870031194519,0.08333245798168981,-0.4606000469125108,18.794706723891274,-0.011657105246554974,0.23112926952382976,0.02505061531236419,-0.46060004691251044,0.08333245798168981,0.0,0.0
SMALL439,m,0.066667,10,lo,1,0,1.6371659353780055,0.004431733254323111,0.5155087904115806,-0.024046846311232772,0.8450125210537274,0.2554798925270301,0.006476035288174753,0.0023915835009618025,0.006330886964398985,0.8022365208475424,-0.009487790440739885,0.003260609155989691,0.3630245240902064,-0.024046846311236547,18.794706723891274,0.2554798925270301,0.5155087904115806,0.004431733254323111,-0.024046846311232772,0.3630245240902064,0.0,0.0
SMALL439,m,0.066667,25,lo,1,0,1.6371659353780055,0.001968011233310696,0.23117061702809227,-0.02860001983381244,0.5331768173439412,-0.010006109347997973,0.004081444394829603,-0.00014097348455555103,0.003987161557063468,0.5062603078550415,-0.00994740417822293,0.0007230155830810769,0.08398988749188373,-0.02860001983381444,18.794706723891274,-0.010006109347997973,0.23117061702809227,0.001968011233310696,-0.02860001983381244,0.08398988749188373,0.0,0.0
SMALL439,m,0.044444,10,lo,2,0,1.0916179474095553,0.002960571992573602,0.5155266491185735,-0.016075041526534162,0.8449678657955142,0.25553386127818645,0.004318910108589424,0.0016040710245186496,0.004222871055096,0.8022192993164262,-0.006331321997079753,0.0021817704567028695,0.3630552947979552,-0.01607504152653616,18.794706723891274,0.25553386127818645,0.5155266491185735,0.002960571992573602,-0.016075041526534162,0.3630552947979552,0.0,0.0
SMALL439,m,0.044444,25,lo,2,0,1.0916179474095553,0.0013195897231725873,0.23112482033303922,-0.019128853876645424,0.5330698776253157,-0.01001538729858297,0.0027250694934830566,-8.392004215262983e-05,0.0026627981521860633,0.5061785532581543,-0.00663870426095392,0.0004909249514692959,0.0839578642321552,-0.019128853876645424,18.794706723891274,-0.01001538729858297,0.23112482033303922,0.0013195897231725873,-0.019128853876645424,0.0839578642321552,0.0,0.0
SMALL439,m,0.02963,10,lo,3,0,0.7278474795760024,0.0019764725033977193,0.5155383184401579,-0.010736534902040296,0.8449379213204468,0.2555696367561937,0.002880049116555927,0.0010737099962701002,0.0028163430860921324,0.802207665047181,-0.004223742183886547,0.001458120932657847,0.36307556750138237,-0.010736534902040185,18.794706723891274,0.2555696367561937,0.5155383184401579,0.0019764725033977193,-0.010736534902040296,0.36307556750138237,0.0,0.0
SMALL439,m,0.02963,25,lo,3,0,0.7278474795760024,0.0008831175538046576,0.23109365927057451,-0.012780634551406655,0.532998043628106,-0.010022205401765483,0.0018185895739775138,-5.148094704110484e-05,0.0017773328927563892,0.5061234962202584,-0.0044291041803175,0.00033125009525014626,0.08393588128476026,-0.012780634551406322,18.794706723891274,-0.010022205401765483,0.23109365927057451,0.0008831175538046576,-0.012780634551406655,0.08393588128476026,0.0,0.0
SMALL439,volcap,0.3,10,pub,0,1,22.807672621072772,0.02634697274146225,0.2964966727039385,-0.28088513291475725,0.5664550537186631,0.0609472967334111,0.05291988590339569,0.00044468962780186416,0.05549036925283213,0.5748111358067067,-0.13991347576730695,0.00875142884557878,0.13444828248514018,-0.28088513291475903,58.19957081545064,0.0609472967334111,0.2964966727039385,0.02634697274146225,-0.28088513291475725,0.13444828248514018,0.0,0.0
SMALL439,volcap,0.3,25,pub,0,1,22.807672621072772,-0.008204983885917838,-0.02288886882872214,-0.40564943465000647,0.27367014809631107,-0.2829153902666482,0.022630655525050836,-0.03811082850465464,0.024597299470710432,0.28663078945607856,-0.15326165153561078,-0.027936897831138174,-0.203159586058786,-0.40564943465000547,58.19957081545064,-0.2829153902666482,-0.02288886882872214,-0.008204983885917838,-0.40564943465000647,-0.203159586058786,0.0,0.0
SMALL439,volcap,0.45,10,pub,0,1,16.0652561231123,0.03692787795871921,0.3572039227092003,-0.3365328263922459,0.49959364247294347,0.2408066450339759,0.05058347349162595,0.02344977930641612,0.053348712605143955,0.5069946330391661,-0.1781333163148915,0.026914516606012073,0.2731130077494666,-0.336532826392244,108.58512160228898,0.2408066450339759,0.3572039227092003,0.03692787795871921,-0.3365328263922459,0.2731130077494666,0.0,0.0
SMALL439,volcap,0.45,25,pub,0,1,16.0652561231123,0.012222223493995044,0.16045741218905724,-0.3616412219130386,0.32044187316748124,0.027838731084382715,0.02990762362828958,-0.005159485929856822,0.032005408783365,0.32980004227828014,-0.18830924899774448,0.0001940541291785003,0.06500869477425018,-0.3616412219130385,108.58512160228898,0.027838731084382715,0.16045741218905724,0.012222223493995044,-0.3616412219130386,0.06500869477425018,0.0,0.0
SMALL439,volcap,0.6,10,pub,0,1,13.32833305880927,0.0368005602215038,0.3374257701205312,-0.3990333063570768,0.44000703527528817,0.2606696960368373,0.045665084778855336,0.028011183813183793,0.04518054185662779,0.42099167842317087,-0.2085121956928505,0.03165869053202308,0.29301897981506714,-0.39903330635707657,135.6316165951359,0.2606696960368373,0.3374257701205312,0.0368005602215038,-0.3990333063570768,0.29301897981506714,0.0,0.0
SMALL439,volcap,0.6,25,pub,0,1,13.32833305880927,0.016252703899414245,0.18765998096158054,-0.4188875491618269,0.29854018550180017,0.10252672676278107,0.028516069260324794,0.004135559034683212,0.02736787102781335,0.2809661276517829,-0.2182263197479416,0.009448143839988044,0.13754645765136708,-0.4188875491618269,135.6316165951359,0.10252672676278107,0.18765998096158054,0.016252703899414245,-0.4188875491618269,0.13754645765136708,0.0,0.0
SMALL439,volcap,0.9,10,pub,0,1,11.284038066869766,0.051155641477457214,0.4252042564822108,-0.39467654993078927,0.47422372584524863,0.39401177801594034,0.05137116705101974,0.05094016008550617,0.051861735904440875,0.4604363404152293,-0.20421199996845596,0.050719795271811474,0.4081126420444761,-0.3946765499307896,155.9866475917978,0.39401177801594034,0.4252042564822108,0.051155641477457214,-0.39467654993078927,0.4081126420444761,0.0,0.0
SMALL439,volcap,0.9,25,pub,0,1,11.284038066869766,0.03349528425948267,0.30466589530461663,-0.412247817159037,0.3544636594516132,0.2710160116078078,0.03626601799315199,0.0307319588218391,0.03619704392529344,0.34247071584942046,-0.21056871132214183,0.031830201044929174,0.28572865954218263,-0.41224781715903913,155.9866475917978,0.2710160116078078,0.30466589530461663,0.03349528425948267,-0.412247817159037,0.28572865954218263,0.0,0.0
SMALL439,volcap,9.99,10,pub,0,1,10.32286364888034,0.06481348961510291,0.504035380060774,-0.38170483012378864,0.4982483180182877,0.5185041871210565,0.054721908886949944,0.07500162660205167,0.05027415273350133,0.4466470612841359,-0.20518872138458155,0.07389332717175678,0.5363510801022425,-0.38170483012378875,165.11492608488317,0.4982483180182877,0.504035380060774,0.06481348961510291,-0.38170483012378864,0.5363510801022425,0.0,0.0
SMALL439,volcap,9.99,25,pub,0,1,10.32286364888034,0.04843980816226057,0.39758090554071013,-0.3988173144267968,0.3840371681003399,0.41553723339101817,0.04018321561284921,0.05676193851261302,0.0351959855646764,0.33367104994031904,-0.21836802994219062,0.05670367340963156,0.4325684768984172,-0.39881731442679536,165.11492608488317,0.3840371681003399,0.39758090554071013,0.04843980816226057,-0.3988173144267968,0.4325684768984172,0.0,0.0
SMALL439,volcap,0.2,10,lo,1,0,29.828188699802446,0.013457371221695213,0.1859435125454294,-0.2967956336737252,0.5741013659735286,-0.11858841944473641,0.046632403093863184,-0.018666114055444383,0.04673383766796668,0.5616957555116685,-0.13426388756693053,-0.00656353808925747,-0.01146062630964831,-0.29679563367372497,18.61635670004769,-0.11858841944473641,0.1859435125454294,0.013457371221695213,-0.2967956336737252,-0.01146062630964831,0.0,0.0
SMALL439,volcap,0.2,25,lo,1,0,29.828188699802446,-0.0309372341440024,-0.26987648712880463,-0.4790970304534614,0.0729275935022484,-0.5448542982495181,0.00256701417104499,-0.06332182198818914,0.0025599450454116823,0.07324670272298575,-0.18600031077655554,-0.051063585675876544,-0.4522633172362389,-0.4790970304534624,18.61635670004769,-0.5448542982495181,-0.26987648712880463,-0.0309372341440024,-0.4790970304534614,-0.4522633172362389,0.0,0.0
SMALL439,volcap,0.133333,10,lo,2,0,25.141528351882492,0.019837521748931053,0.2674971927894734,-0.15457679766943666,0.4104236263911585,0.1087709732730855,0.034265832077716496,0.005610490561819947,0.04106676368180562,0.46202112285773644,-0.15457679766943666,0.006943176687705721,0.1255903249887963,-0.12560849923150752,3.8412017167381975,0.1087709732730855,0.2674971927894734,0.019837521748931053,-0.15457679766943666,0.1255903249887963,0.0,0.0
SMALL439,volcap,0.133333,25,lo,2,0,25.141528351882492,-0.01794732883892125,-0.16144972678502295,-0.36702716838313654,-0.11326633613157676,-0.21594818343862948,-0.014736271952682678,-0.02114792062223081,-0.009101613823859322,-0.04492022731474448,-0.23349158659072355,-0.023370941501167253,-0.24872239845959837,-0.24284172654537417,3.8412017167381975,-0.21594818343862948,-0.16144972678502295,-0.01794732883892125,-0.36702716838313654,-0.24872239845959837,0.0,0.0
SMALL439,volcap,0.088889,10,lo,3,0,12.323865331198986,-0.01566331292719414,-0.08431345885521828,-0.3439126076730671,-0.0449082928918312,-0.13924566556513537,-0.01412300028827751,-0.017201219015369307,-0.042479139373053254,-0.23294249423943844,-0.34150127173708833,0.0012719094166342426,0.059003888470803866,-0.25020421942472626,1.3087744396757273,-0.13924566556513537,-0.08431345885521828,-0.01566331292719414,-0.3439126076730671,0.059003888470803866,0.0,0.0
SMALL439,volcap,0.088889,25,lo,3,0,12.323865331198986,-0.03371274530427726,-0.252213927836143,-0.5032697716131005,-0.23127001201923345,-0.28650805461552575,-0.036818743981939295,-0.03059673062212509,-0.06410763990961965,-0.3958420644548526,-0.4213031212272197,-0.014449831230517907,-0.12354749240421445,-0.2818392578832206,1.3087744396757273,-0.28650805461552575,-0.252213927836143,-0.03371274530427726,-0.5032697716131005,-0.12354749240421445,0.0,0.0
SMALL439,quantile,0.1,10,pub,0,1,27.469266324638692,0.057408747466787036,0.5128356852967371,-0.2901977861667079,0.8105240896365168,0.26529878573233495,0.08881715460915851,0.02690635841482214,0.079256072923922,0.7177498003074074,-0.13450248390249964,0.044137354007919516,0.40010352125547416,-0.29019778616670844,15.744873628993801,0.26529878573233495,0.5128356852967371,0.057408747466787036,-0.2901977861667079,0.40010352125547416,0.0,0.0
SMALL439,quantile,0.1,25,pub,0,1,27.469266324638692,0.014695336934786418,0.179680734969449,-0.3340431964677858,0.4434648718272751,-0.041829409926379346,0.044759018821495244,-0.014503241179375737,0.03592947434971938,0.3626185127296787,-0.17768376275983067,0.0017991470740734705,0.0784556794753574,-0.3340431964677856,15.744873628993801,-0.041829409926379346,0.179680734969449,0.014695336934786418,-0.3340431964677858,0.0784556794753574,0.0,0.0
SMALL439,quantile,0.25,10,pub,0,1,21.256554999937165,0.05725135454642993,0.49019330421532153,-0.3639307789500297,0.734619306546789,0.3122928486539211,0.07915765226873117,0.035789742435068383,0.07501232150394332,0.6799777560446069,-0.1363503747701984,0.04642909255561989,0.39521522515459884,-0.3639307789500301,40.05937052932761,0.3122928486539211,0.49019330421532153,0.05725135454642993,-0.3639307789500297,0.39521522515459884,0.0,0.0
SMALL439,quantile,0.25,25,pub,0,1,21.256554999937165,0.024057540964251833,0.24696695072768968,-0.3960962246185652,0.4618033257238862,0.08733181015837913,0.04668296280757689,0.0019211972198154292,0.042367143421513154,0.41440985421368887,-0.14936297340291593,0.012910567789093275,0.16205312495934385,-0.39609622461856353,40.05937052932761,0.08733181015837913,0.24696695072768968,0.024057540964251833,-0.3960962246185652,0.16205312495934385,0.0,0.0
SMALL439,quantile,0.5,10,pub,0,1,15.804025134256674,0.0686552584355129,0.5609655347241419,-0.3450263945444594,0.6293812480203058,0.5159358461243808,0.06879038189369124,0.06852015206052497,0.06517993849591419,0.5793850428638518,-0.1548043139592603,0.07080727298083644,0.5533704562149383,-0.3450263945444594,80.59036719122555,0.5159358461243808,0.5609655347241419,0.0686552584355129,-0.3450263945444594,0.5533704562149383,0.0,0.0
SMALL439,quantile,0.5,25,pub,0,1,15.804025134256674,0.04360650716626724,0.3845239503931156,-0.37054900288519077,0.4415359228637556,0.34576516071159463,0.04570634939680396,0.04151088154720606,0.041626126112503936,0.3954913032973185,-0.16113305359778918,0.044831468201357305,0.3801831200618866,-0.3705490028851893,80.59036719122555,0.34576516071159463,0.3845239503931156,0.04360650716626724,-0.37054900288519077,0.3801831200618866,0.0,0.0
SMALL439,quantile,0.75,10,pub,0,1,12.553010503436061,0.0686599736527036,0.5464577452380212,-0.35864224708314385,0.6268826054050906,0.4958368098800062,0.06940676791878309,0.06791370089227766,0.07262321661678883,0.6287762543318869,-0.17275913508208052,0.06621959824381429,0.5070024919006215,-0.35864224708314396,120.87744396757272,0.4958368098800062,0.5464577452380212,0.0686599736527036,-0.35864224708314385,0.5070024919006215,0.0,0.0
SMALL439,quantile,0.75,25,pub,0,1,12.553010503436061,0.048714746379057816,0.41111301653901705,-0.3793358038945166,0.481484865263362,0.36554795310125926,0.051238666263951904,0.046196886175747354,0.053834533537094664,0.48547830288738025,-0.17858370986167627,0.045565204762915146,0.37497774109139187,-0.3793358038945158,120.87744396757272,0.36554795310125926,0.41111301653901705,0.048714746379057816,-0.3793358038945166,0.37497774109139187,0.0,0.0
