panel,cadence,cost_bps,phi,book,gross,cal,f_bp,bill_yr_bp,flat_bill_yr_bp,bill_ratio
B136,W,10.0,0.75,CAP0.030,0.75,SELF,0.007180290228332615,47.920146363460866,47.92014636346087,0.9999999999999999
B136,W,10.0,0.75,CAP0.030,0.75,PANEL,0.00700514500958824,47.043477289141315,47.92014636346087,0.981705626112444
B136,W,10.0,0.75,CAP0.030,1.0,SELF,0.009113589873154127,60.75522236622381,60.75522236622382,0.9999999999999999
B136,W,10.0,0.75,CAP0.030,1.0,PANEL,0.00700514500958824,50.21335261601084,60.75522236622382,0.8264861959245561
B136,W,10.0,0.75,CAND,0.75,SELF,0.007351118384737941,49.06022705624986,49.06022705624986,1.0
B136,W,10.0,0.75,CAND,0.75,PANEL,0.00700514500958824,47.32849746233857,49.06022705624986,0.9647019653633934
B136,W,10.0,0.75,CAND,1.0,SELF,0.009476723287215107,63.16743996025917,63.16743996025917,1.0
B136,W,10.0,0.75,CAND,1.0,PANEL,0.00700514500958824,50.811644523847676,63.16743996025917,0.8043961343979595
B136,W,10.0,1.0,CAP0.015,0.75,SELF,0.00902630977355019,45.18014645463427,45.18014645463427,1.0
B136,W,10.0,1.0,CAP0.015,0.75,PANEL,0.009340193346117654,46.75125426436813,45.18014645463427,1.0347742965222881
B136,W,10.0,1.0,CAP0.015,1.0,SELF,0.011065830490284706,55.33606859547995,55.33606859547995,1.0
B136,W,10.0,1.0,CAP0.015,1.0,PANEL,0.009340193346117654,46.7068043514296,55.33606859547995,0.8440571500094746
B136,W,10.0,1.0,CAP2,0.75,SELF,0.009340193346117654,46.75125426436813,46.75125426436813,1.0
B136,W,10.0,1.0,CAP2,0.75,PANEL,0.009340193346117654,46.75125426436813,46.75125426436813,1.0
B136,W,10.0,1.0,CAP2,1.0,SELF,0.01165846139999884,58.29629100658772,58.296291006587715,1.0000000000000002
B136,W,10.0,1.0,CAP2,1.0,PANEL,0.009340193346117654,46.704158523278494,58.296291006587715,0.8011514577831501
B136,W,10.0,1.0,CAP0.030,0.75,SELF,0.009573720304443487,47.920146363460866,47.92014636346087,0.9999999999999999
B136,W,10.0,1.0,CAP0.030,0.75,PANEL,0.009340193346117654,46.75125426436813,47.92014636346087,0.9756075014832587
B136,W,10.0,1.0,CAP0.030,1.0,SELF,0.012151453164205505,60.75522236622382,60.75522236622382,1.0
B136,W,10.0,1.0,CAP0.030,1.0,PANEL,0.009340193346117654,46.699396032606515,60.75522236622382,0.7686482612327414
B136,W,10.0,1.0,CAND,0.75,SELF,0.009801491179650589,49.06022705624986,49.06022705624986,1.0
B136,W,10.0,1.0,CAND,0.75,PANEL,0.009340193346117654,46.75125426436813,49.06022705624986,0.9529359538178578
B136,W,10.0,1.0,CAND,1.0,SELF,0.012635631049620143,63.16743996025917,63.16743996025917,1.0
B136,W,10.0,1.0,CAND,1.0,PANEL,0.009340193346117654,46.69304604504386,63.16743996025917,0.7391948458639461
B136,W,25.0,0.0,CAP0.015,0.75,SELF,0.0,112.95036613658566,112.95036613658569,0.9999999999999999
B136,W,25.0,0.0,CAP0.015,0.75,PANEL,0.0,112.95036613658566,112.95036613658569,0.9999999999999999
B136,W,25.0,0.0,CAP0.015,1.0,SELF,0.0,138.3401714886999,138.3401714886999,1.0000000000000002
B136,W,25.0,0.0,CAP0.015,1.0,PANEL,0.0,138.3401714886999,138.3401714886999,1.0000000000000002
B136,W,25.0,0.0,CAP2,0.75,SELF,0.0,116.87813566092031,116.87813566092032,0.9999999999999999
B136,W,25.0,0.0,CAP2,0.75,PANEL,0.0,116.87813566092031,116.87813566092032,0.9999999999999999
B136,W,25.0,0.0,CAP2,1.0,SELF,0.0,145.7407275164693,145.7407275164693,1.0
B136,W,25.0,0.0,CAP2,1.0,PANEL,0.0,145.7407275164693,145.7407275164693,1.0
B136,W,25.0,0.0,CAP0.030,0.75,SELF,0.0,119.80036590865217,119.8003659086522,0.9999999999999999
B136,W,25.0,0.0,CAP0.030,0.75,PANEL,0.0,119.80036590865217,119.8003659086522,0.9999999999999999
B136,W,25.0,0.0,CAP0.030,1.0,SELF,0.0,151.88805591555956,151.88805591555956,1.0
B136,W,25.0,0.0,CAP0.030,1.0,PANEL,0.0,151.88805591555956,151.88805591555956,1.0
B136,W,25.0,0.0,CAND,0.75,SELF,0.0,122.65056764062467,122.65056764062466,1.0000000000000002
B136,W,25.0,0.0,CAND,0.75,PANEL,0.0,122.65056764062467,122.65056764062466,1.0000000000000002
B136,W,25.0,0.0,CAND,1.0,SELF,0.0,157.91859990064793,157.91859990064796,0.9999999999999998
B136,W,25.0,0.0,CAND,1.0,PANEL,0.0,157.91859990064793,157.91859990064796,0.9999999999999998
B136,W,25.0,0.25,CAP0.015,0.75,SELF,0.005641443608468869,112.95036613658569,112.95036613658569,1.0
B136,W,25.0,0.25,CAP0.015,0.75,PANEL,0.005837620841323533,113.93230851766933,112.95036613658569,1.008693574130572
B136,W,25.0,0.25,CAP0.015,1.0,SELF,0.00691614405642794,138.3401714886999,138.3401714886999,1.0
B136,W,25.0,0.25,CAP0.015,1.0,PANEL,0.005837620841323533,132.94688133616842,138.3401714886999,0.9610142875023686
B136,W,25.0,0.25,CAP2,0.75,SELF,0.005837620841323533,116.87813566092031,116.87813566092032,0.9999999999999999
B136,W,25.0,0.25,CAP2,0.75,PANEL,0.005837620841323533,116.87813566092031,116.87813566092032,0.9999999999999999
B136,W,25.0,0.25,CAP2,1.0,SELF,0.007286538374999275,145.7407275164693,145.7407275164693,1.0
B136,W,25.0,0.25,CAP2,1.0,PANEL,0.005837620841323533,138.495644714401,145.7407275164693,0.9502878644457875
B136,W,25.0,0.25,CAP0.030,0.75,SELF,0.00598357519027718,119.80036590865217,119.8003659086522,0.9999999999999999
B136,W,25.0,0.25,CAP0.030,0.75,PANEL,0.005837620841323533,119.06980834671921,119.8003659086522,0.9939018753708145
B136,W,25.0,0.25,CAP0.030,1.0,SELF,0.00759465822762844,151.88805591555956,151.88805591555956,1.0
B136,W,25.0,0.25,CAP0.030,1.0,PANEL,0.005837620841323533,143.10316445704873,151.88805591555956,0.9421620653081854
B136,W,25.0,0.25,CAND,0.75,SELF,0.006125931987281619,122.65056764062466,122.65056764062466,1.0
B136,W,25.0,0.25,CAND,0.75,PANEL,0.005837620841323533,121.20745964569859,122.65056764062466,0.9882339884544644
B136,W,25.0,0.25,CAND,1.0,SELF,0.00789726940601259,157.91859990064793,157.91859990064796,0.9999999999999998
B136,W,25.0,0.25,CAND,1.0,PANEL,0.005837620841323533,147.62210370363837,157.91859990064796,0.9347987114659865
B136,W,25.0,0.5,CAP0.015,0.75,SELF,0.011282887216937739,112.95036613658569,112.95036613658569,1.0
B136,W,25.0,0.5,CAP0.015,0.75,PANEL,0.011675241682647067,114.91425089875298,112.95036613658569,1.017387148261144
B136,W,25.0,0.5,CAP0.015,1.0,SELF,0.01383228811285588,138.3401714886999,138.3401714886999,1.0
B136,W,25.0,0.5,CAP0.015,1.0,PANEL,0.011675241682647067,127.55359118363693,138.3401714886999,0.9220285750047373
B136,W,25.0,0.5,CAP2,0.75,SELF,0.011675241682647067,116.87813566092031,116.87813566092032,0.9999999999999999
B136,W,25.0,0.5,CAP2,0.75,PANEL,0.011675241682647067,116.87813566092031,116.87813566092032,0.9999999999999999
B136,W,25.0,0.5,CAP2,1.0,SELF,0.01457307674999855,145.7407275164693,145.7407275164693,1.0
B136,W,25.0,0.5,CAP2,1.0,PANEL,0.011675241682647067,131.25056191233276,145.7407275164693,0.9005757288915749
B136,W,25.0,0.5,CAP0.030,0.75,SELF,0.01196715038055436,119.80036590865217,119.8003659086522,0.9999999999999999
B136,W,25.0,0.5,CAP0.030,0.75,PANEL,0.011675241682647067,118.33925078478623,119.8003659086522,0.9878037507416293
B136,W,25.0,0.5,CAP0.030,1.0,SELF,0.01518931645525688,151.88805591555953,151.88805591555956,0.9999999999999998
B136,W,25.0,0.5,CAP0.030,1.0,PANEL,0.011675241682647067,134.3182729985379,151.88805591555956,0.8843241306163706
B136,W,25.0,0.5,CAND,0.75,SELF,0.012251863974563237,122.65056764062466,122.65056764062466,1.0
B136,W,25.0,0.5,CAND,0.75,PANEL,0.011675241682647067,119.7643516507725,122.65056764062466,0.976467976908929
B136,W,25.0,0.5,CAND,1.0,SELF,0.01579453881202518,157.91859990064796,157.91859990064796,1.0
B136,W,25.0,0.5,CAND,1.0,PANEL,0.011675241682647067,137.32560750662876,157.91859990064796,0.8695974229319728
B136,W,25.0,0.75,CAP0.015,0.75,SELF,0.01692433082540661,112.95036613658569,112.95036613658569,1.0
B136,W,25.0,0.75,CAP0.015,0.75,PANEL,0.0175128625239706,115.89619327983665,112.95036613658569,1.026080722391716
B136,W,25.0,0.75,CAP0.015,1.0,SELF,0.02074843216928382,138.34017148869987,138.3401714886999,0.9999999999999999
B136,W,25.0,0.75,CAP0.015,1.0,PANEL,0.0175128625239706,122.16030103110543,138.3401714886999,0.8830428625071058
B136,W,25.0,0.75,CAP2,0.75,SELF,0.0175128625239706,116.87813566092031,116.87813566092032,0.9999999999999999
B136,W,25.0,0.75,CAP2,0.75,PANEL,0.0175128625239706,116.87813566092031,116.87813566092032,0.9999999999999999
B136,W,25.0,0.75,CAP2,1.0,SELF,0.02185961512499782,145.7407275164693,145.7407275164693,1.0
B136,W,25.0,0.75,CAP2,1.0,PANEL,0.0175128625239706,124.0054791102645,145.7407275164693,0.8508635933373625
B136,W,25.0,0.75,CAP0.030,0.75,SELF,0.017950725570831536,119.80036590865217,119.8003659086522,0.9999999999999999
B136,W,25.0,0.75,CAP0.030,0.75,PANEL,0.0175128625239706,117.60869322285328,119.8003659086522,0.9817056261124439
B136,W,25.0,0.75,CAP0.030,1.0,SELF,0.02278397468288532,151.88805591555953,151.88805591555956,0.9999999999999998
B136,W,25.0,0.75,CAP0.030,1.0,PANEL,0.0175128625239706,125.53338154002707,151.88805591555956,0.826486195924556
B136,W,25.0,0.75,CAND,0.75,SELF,0.018377795961844856,122.65056764062466,122.65056764062466,1.0
B136,W,25.0,0.75,CAND,0.75,PANEL,0.0175128625239706,118.32124365584639,122.65056764062466,0.9647019653633931
B136,W,25.0,0.75,CAND,1.0,SELF,0.023691808218037767,157.91859990064793,157.91859990064796,0.9999999999999998
B136,W,25.0,0.75,CAND,1.0,PANEL,0.0175128625239706,127.02911130961921,157.91859990064796,0.8043961343979595
B136,W,25.0,1.0,CAP0.015,0.75,SELF,0.022565774433875477,112.95036613658569,112.95036613658569,1.0
B136,W,25.0,1.0,CAP0.015,0.75,PANEL,0.023350483365294133,116.87813566092031,112.95036613658569,1.0347742965222881
B136,W,25.0,1.0,CAP0.015,1.0,SELF,0.02766457622571176,138.34017148869987,138.3401714886999,0.9999999999999999
B136,W,25.0,1.0,CAP0.015,1.0,PANEL,0.023350483365294133,116.76701087857398,138.3401714886999,0.8440571500094745
B136,W,25.0,1.0,CAP2,0.75,SELF,0.023350483365294133,116.87813566092031,116.87813566092032,0.9999999999999999
B136,W,25.0,1.0,CAP2,0.75,PANEL,0.023350483365294133,116.87813566092031,116.87813566092032,0.9999999999999999
B136,W,25.0,1.0,CAP2,1.0,SELF,0.0291461534999971,145.7407275164693,145.7407275164693,1.0
B136,W,25.0,1.0,CAP2,1.0,PANEL,0.023350483365294133,116.76039630819619,145.7407275164693,0.8011514577831499
B136,W,25.0,1.0,CAP0.030,0.75,SELF,0.02393430076110872,119.8003659086522,119.8003659086522,1.0
B136,W,25.0,1.0,CAP0.030,0.75,PANEL,0.023350483365294133,116.87813566092031,119.8003659086522,0.9756075014832587
B136,W,25.0,1.0,CAP0.030,1.0,SELF,0.03037863291051376,151.88805591555956,151.88805591555956,1.0
B136,W,25.0,1.0,CAP0.030,1.0,PANEL,0.023350483365294133,116.74849008151625,151.88805591555956,0.7686482612327413
B136,W,25.0,1.0,CAND,0.75,SELF,0.024503727949126475,122.65056764062464,122.65056764062466,0.9999999999999999
B136,W,25.0,1.0,CAND,0.75,PANEL,0.023350483365294133,116.87813566092031,122.65056764062466,0.9529359538178576
B136,W,25.0,1.0,CAND,1.0,SELF,0.03158907762405036,157.91859990064796,157.91859990064796,1.0
B136,W,25.0,1.0,CAND,1.0,PANEL,0.023350483365294133,116.73261511260961,157.91859990064796,0.739194845863946
B136,W,50.0,0.0,CAP0.015,0.75,SELF,0.0,225.90073227317131,225.90073227317137,0.9999999999999999
B136,W,50.0,0.0,CAP0.015,0.75,PANEL,0.0,225.90073227317131,225.90073227317137,0.9999999999999999
B136,W,50.0,0.0,CAP0.015,1.0,SELF,0.0,276.6803429773998,276.6803429773998,1.0000000000000002
B136,W,50.0,0.0,CAP0.015,1.0,PANEL,0.0,276.6803429773998,276.6803429773998,1.0000000000000002
B136,W,50.0,0.0,CAP2,0.75,SELF,0.0,233.75627132184061,233.75627132184064,0.9999999999999999
B136,W,50.0,0.0,CAP2,0.75,PANEL,0.0,233.75627132184061,233.75627132184064,0.9999999999999999
B136,W,50.0,0.0,CAP2,1.0,SELF,0.0,291.4814550329386,291.4814550329386,1.0
B136,W,50.0,0.0,CAP2,1.0,PANEL,0.0,291.4814550329386,291.4814550329386,1.0
B136,W,50.0,0.0,CAP0.030,0.75,SELF,0.0,239.60073181730434,239.6007318173044,0.9999999999999999
B136,W,50.0,0.0,CAP0.030,0.75,PANEL,0.0,239.60073181730434,239.6007318173044,0.9999999999999999
B136,W,50.0,0.0,CAP0.030,1.0,SELF,0.0,303.7761118311191,303.7761118311191,1.0
B136,W,50.0,0.0,CAP0.030,1.0,PANEL,0.0,303.7761118311191,303.7761118311191,1.0
B136,W,50.0,0.0,CAND,0.75,SELF,0.0,245.30113528124934,245.30113528124932,1.0000000000000002
B136,W,50.0,0.0,CAND,0.75,PANEL,0.0,245.30113528124934,245.30113528124932,1.0000000000000002
B136,W,50.0,0.0,CAND,1.0,SELF,0.0,315.83719980129587,315.8371998012959,0.9999999999999998
B136,W,50.0,0.0,CAND,1.0,PANEL,0.0,315.83719980129587,315.8371998012959,0.9999999999999998
B136,W,50.0,0.25,CAP0.015,0.75,SELF,0.011282887216937739,225.90073227317137,225.90073227317137,1.0
B136,W,50.0,0.25,CAP0.015,0.75,PANEL,0.011675241682647067,227.86461703533865,225.90073227317137,1.008693574130572
B136,W,50.0,0.25,CAP0.015,1.0,SELF,0.01383228811285588,276.6803429773998,276.6803429773998,1.0
B136,W,50.0,0.25,CAP0.015,1.0,PANEL,0.011675241682647067,265.89376267233683,276.6803429773998,0.9610142875023686
B136,W,50.0,0.25,CAP2,0.75,SELF,0.011675241682647067,233.75627132184061,233.75627132184064,0.9999999999999999
B136,W,50.0,0.25,CAP2,0.75,PANEL,0.011675241682647067,233.75627132184061,233.75627132184064,0.9999999999999999
B136,W,50.0,0.25,CAP2,1.0,SELF,0.01457307674999855,291.4814550329386,291.4814550329386,1.0
B136,W,50.0,0.25,CAP2,1.0,PANEL,0.011675241682647067,276.991289428802,291.4814550329386,0.9502878644457875
B136,W,50.0,0.25,CAP0.030,0.75,SELF,0.01196715038055436,239.60073181730434,239.6007318173044,0.9999999999999999
B136,W,50.0,0.25,CAP0.030,0.75,PANEL,0.011675241682647067,238.13961669343843,239.6007318173044,0.9939018753708145
B136,W,50.0,0.25,CAP0.030,1.0,SELF,0.01518931645525688,303.7761118311191,303.7761118311191,1.0
B136,W,50.0,0.25,CAP0.030,1.0,PANEL,0.011675241682647067,286.20632891409747,303.7761118311191,0.9421620653081854
B136,W,50.0,0.25,CAND,0.75,SELF,0.012251863974563237,245.30113528124932,245.30113528124932,1.0
B136,W,50.0,0.25,CAND,0.75,PANEL,0.011675241682647067,242.41491929139718,245.30113528124932,0.9882339884544644
B136,W,50.0,0.25,CAND,1.0,SELF,0.01579453881202518,315.83719980129587,315.8371998012959,0.9999999999999998
B136,W,50.0,0.25,CAND,1.0,PANEL,0.011675241682647067,295.24420740727675,315.8371998012959,0.9347987114659865
B136,W,50.0,0.5,CAP0.015,0.75,SELF,0.022565774433875477,225.90073227317137,225.90073227317137,1.0
B136,W,50.0,0.5,CAP0.015,0.75,PANEL,0.023350483365294133,229.82850179750596,225.90073227317137,1.017387148261144
B136,W,50.0,0.5,CAP0.015,1.0,SELF,0.02766457622571176,276.6803429773998,276.6803429773998,1.0
B136,W,50.0,0.5,CAP0.015,1.0,PANEL,0.023350483365294133,255.10718236727385,276.6803429773998,0.9220285750047373
B136,W,50.0,0.5,CAP2,0.75,SELF,0.023350483365294133,233.75627132184061,233.75627132184064,0.9999999999999999
B136,W,50.0,0.5,CAP2,0.75,PANEL,0.023350483365294133,233.75627132184061,233.75627132184064,0.9999999999999999
B136,W,50.0,0.5,CAP2,1.0,SELF,0.0291461534999971,291.4814550329386,291.4814550329386,1.0
B136,W,50.0,0.5,CAP2,1.0,PANEL,0.023350483365294133,262.5011238246655,291.4814550329386,0.9005757288915749
B136,W,50.0,0.5,CAP0.030,0.75,SELF,0.02393430076110872,239.60073181730434,239.6007318173044,0.9999999999999999
B136,W,50.0,0.5,CAP0.030,0.75,PANEL,0.023350483365294133,236.67850156957246,239.6007318173044,0.9878037507416293
B136,W,50.0,0.5,CAP0.030,1.0,SELF,0.03037863291051376,303.77611183111907,303.7761118311191,0.9999999999999998
B136,W,50.0,0.5,CAP0.030,1.0,PANEL,0.023350483365294133,268.6365459970758,303.7761118311191,0.8843241306163706
B136,W,50.0,0.5,CAND,0.75,SELF,0.024503727949126475,245.30113528124932,245.30113528124932,1.0
B136,W,50.0,0.5,CAND,0.75,PANEL,0.023350483365294133,239.528703301545,245.30113528124932,0.976467976908929
B136,W,50.0,0.5,CAND,1.0,SELF,0.03158907762405036,315.8371998012959,315.8371998012959,1.0
B136,W,50.0,0.5,CAND,1.0,PANEL,0.023350483365294133,274.6512150132575,315.8371998012959,0.8695974229319728
B136,W,50.0,0.75,CAP0.015,0.75,SELF,0.03384866165081322,225.90073227317137,225.90073227317137,1.0
B136,W,50.0,0.75,CAP0.015,0.75,PANEL,0.0350257250479412,231.7923865596733,225.90073227317137,1.026080722391716
B136,W,50.0,0.75,CAP0.015,1.0,SELF,0.04149686433856764,276.68034297739973,276.6803429773998,0.9999999999999999
B136,W,50.0,0.75,CAP0.015,1.0,PANEL,0.0350257250479412,244.32060206221087,276.6803429773998,0.8830428625071058
B136,W,50.0,0.75,CAP2,0.75,SELF,0.0350257250479412,233.75627132184061,233.75627132184064,0.9999999999999999
B136,W,50.0,0.75,CAP2,0.75,PANEL,0.0350257250479412,233.75627132184061,233.75627132184064,0.9999999999999999
B136,W,50.0,0.75,CAP2,1.0,SELF,0.04371923024999564,291.4814550329386,291.4814550329386,1.0
B136,W,50.0,0.75,CAP2,1.0,PANEL,0.0350257250479412,248.010958220529,291.4814550329386,0.8508635933373625
B136,W,50.0,0.75,CAP0.030,0.75,SELF,0.03590145114166307,239.60073181730434,239.6007318173044,0.9999999999999999
B136,W,50.0,0.75,CAP0.030,0.75,PANEL,0.0350257250479412,235.21738644570655,239.6007318173044,0.9817056261124439
B136,W,50.0,0.75,CAP0.030,1.0,SELF,0.04556794936577064,303.77611183111907,303.7761118311191,0.9999999999999998
B136,W,50.0,0.75,CAP0.030,1.0,PANEL,0.0350257250479412,251.06676308005413,303.7761118311191,0.826486195924556
B136,W,50.0,0.75,CAND,0.75,SELF,0.03675559192368971,245.30113528124932,245.30113528124932,1.0
B136,W,50.0,0.75,CAND,0.75,PANEL,0.0350257250479412,236.64248731169278,245.30113528124932,0.9647019653633931
B136,W,50.0,0.75,CAND,1.0,SELF,0.04738361643607553,315.83719980129587,315.8371998012959,0.9999999999999998
B136,W,50.0,0.75,CAND,1.0,PANEL,0.0350257250479412,254.05822261923842,315.8371998012959,0.8043961343979595
B136,W,50.0,1.0,CAP0.015,0.75,SELF,0.045131548867750955,225.90073227317137,225.90073227317137,1.0
B136,W,50.0,1.0,CAP0.015,0.75,PANEL,0.04670096673058827,233.75627132184061,225.90073227317137,1.0347742965222881
B136,W,50.0,1.0,CAP0.015,1.0,SELF,0.05532915245142352,276.68034297739973,276.6803429773998,0.9999999999999999
B136,W,50.0,1.0,CAP0.015,1.0,PANEL,0.04670096673058827,233.53402175714797,276.6803429773998,0.8440571500094745
B136,W,50.0,1.0,CAP2,0.75,SELF,0.04670096673058827,233.75627132184061,233.75627132184064,0.9999999999999999
B136,W,50.0,1.0,CAP2,0.75,PANEL,0.04670096673058827,233.75627132184061,233.75627132184064,0.9999999999999999
B136,W,50.0,1.0,CAP2,1.0,SELF,0.0582923069999942,291.4814550329386,291.4814550329386,1.0
B136,W,50.0,1.0,CAP2,1.0,PANEL,0.04670096673058827,233.52079261639238,291.4814550329386,0.8011514577831499
B136,W,50.0,1.0,CAP0.030,0.75,SELF,0.04786860152221744,239.6007318173044,239.6007318173044,1.0
B136,W,50.0,1.0,CAP0.030,0.75,PANEL,0.04670096673058827,233.75627132184061,239.6007318173044,0.9756075014832587
B136,W,50.0,1.0,CAP0.030,1.0,SELF,0.06075726582102752,303.7761118311191,303.7761118311191,1.0
B136,W,50.0,1.0,CAP0.030,1.0,PANEL,0.04670096673058827,233.4969801630325,303.7761118311191,0.7686482612327413
B136,W,50.0,1.0,CAND,0.75,SELF,0.04900745589825295,245.3011352812493,245.30113528124932,0.9999999999999999
B136,W,50.0,1.0,CAND,0.75,PANEL,0.04670096673058827,233.75627132184061,245.30113528124932,0.9529359538178576
B136,W,50.0,1.0,CAND,1.0,SELF,0.06317815524810072,315.8371998012959,315.8371998012959,1.0
B136,W,50.0,1.0,CAND,1.0,PANEL,0.04670096673058827,233.46523022521922,315.8371998012959,0.739194845863946
B136,M,0.0,0.0,CAP0.015,0.75,SELF,0.0,0.0,0.0,1.0
B136,M,0.0,0.0,CAP0.015,0.75,PANEL,0.0,0.0,0.0,1.0
B136,M,0.0,0.0,CAP0.015,1.0,SELF,0.0,0.0,0.0,1.0
B136,M,0.0,0.0,CAP0.015,1.0,PANEL,0.0,0.0,0.0,1.0
B136,M,0.0,0.0,CAP2,0.75,SELF,0.0,0.0,0.0,1.0
B136,M,0.0,0.0,CAP2,0.75,PANEL,0.0,0.0,0.0,1.0
B136,M,0.0,0.0,CAP2,1.0,SELF,0.0,0.0,0.0,1.0
B136,M,0.0,0.0,CAP2,1.0,PANEL,0.0,0.0,0.0,1.0
B136,M,0.0,0.0,CAP0.030,0.75,SELF,0.0,0.0,0.0,1.0
B136,M,0.0,0.0,CAP0.030,0.75,PANEL,0.0,0.0,0.0,1.0
B136,M,0.0,0.0,CAP0.030,1.0,SELF,0.0,0.0,0.0,1.0
B136,M,0.0,0.0,CAP0.030,1.0,PANEL,0.0,0.0,0.0,1.0
B136,M,0.0,0.0,CAND,0.75,SELF,0.0,0.0,0.0,1.0
B136,M,0.0,0.0,CAND,0.75,PANEL,0.0,0.0,0.0,1.0
B136,M,0.0,0.0,CAND,1.0,SELF,0.0,0.0,0.0,1.0
B136,M,0.0,0.0,CAND,1.0,PANEL,0.0,0.0,0.0,1.0
B136,M,0.0,0.25,CAP0.015,0.75,SELF,0.0,0.0,0.0,1.0
B136,M,0.0,0.25,CAP0.015,0.75,PANEL,0.0,0.0,0.0,1.0
B136,M,0.0,0.25,CAP0.015,1.0,SELF,0.0,0.0,0.0,1.0
B136,M,0.0,0.25,CAP0.015,1.0,PANEL,0.0,0.0,0.0,1.0
B136,M,0.0,0.25,CAP2,0.75,SELF,0.0,0.0,0.0,1.0
B136,M,0.0,0.25,CAP2,0.75,PANEL,0.0,0.0,0.0,1.0
B136,M,0.0,0.25,CAP2,1.0,SELF,0.0,0.0,0.0,1.0
B136,M,0.0,0.25,CAP2,1.0,PANEL,0.0,0.0,0.0,1.0
B136,M,0.0,0.25,CAP0.030,0.75,SELF,0.0,0.0,0.0,1.0
B136,M,0.0,0.25,CAP0.030,0.75,PANEL,0.0,0.0,0.0,1.0
B136,M,0.0,0.25,CAP0.030,1.0,SELF,0.0,0.0,0.0,1.0
B136,M,0.0,0.25,CAP0.030,1.0,PANEL,0.0,0.0,0.0,1.0
B136,M,0.0,0.25,CAND,0.75,SELF,0.0,0.0,0.0,1.0
B136,M,0.0,0.25,CAND,0.75,PANEL,0.0,0.0,0.0,1.0
B136,M,0.0,0.25,CAND,1.0,SELF,0.0,0.0,0.0,1.0
B136,M,0.0,0.25,CAND,1.0,PANEL,0.0,0.0,0.0,1.0
B136,M,0.0,0.5,CAP0.015,0.75,SELF,0.0,0.0,0.0,1.0
B136,M,0.0,0.5,CAP0.015,0.75,PANEL,0.0,0.0,0.0,1.0
B136,M,0.0,0.5,CAP0.015,1.0,SELF,0.0,0.0,0.0,1.0
B136,M,0.0,0.5,CAP0.015,1.0,PANEL,0.0,0.0,0.0,1.0
B136,M,0.0,0.5,CAP2,0.75,SELF,0.0,0.0,0.0,1.0
B136,M,0.0,0.5,CAP2,0.75,PANEL,0.0,0.0,0.0,1.0
B136,M,0.0,0.5,CAP2,1.0,SELF,0.0,0.0,0.0,1.0
B136,M,0.0,0.5,CAP2,1.0,PANEL,0.0,0.0,0.0,1.0
B136,M,0.0,0.5,CAP0.030,0.75,SELF,0.0,0.0,0.0,1.0
B136,M,0.0,0.5,CAP0.030,0.75,PANEL,0.0,0.0,0.0,1.0
B136,M,0.0,0.5,CAP0.030,1.0,SELF,0.0,0.0,0.0,1.0
B136,M,0.0,0.5,CAP0.030,1.0,PANEL,0.0,0.0,0.0,1.0
B136,M,0.0,0.5,CAND,0.75,SELF,0.0,0.0,0.0,1.0
B136,M,0.0,0.5,CAND,0.75,PANEL,0.0,0.0,0.0,1.0
B136,M,0.0,0.5,CAND,1.0,SELF,0.0,0.0,0.0,1.0
B136,M,0.0,0.5,CAND,1.0,PANEL,0.0,0.0,0.0,1.0
B136,M,0.0,0.75,CAP0.015,0.75,SELF,0.0,0.0,0.0,1.0
B136,M,0.0,0.75,CAP0.015,0.75,PANEL,0.0,0.0,0.0,1.0
B136,M,0.0,0.75,CAP0.015,1.0,SELF,0.0,0.0,0.0,1.0
B136,M,0.0,0.75,CAP0.015,1.0,PANEL,0.0,0.0,0.0,1.0
B136,M,0.0,0.75,CAP2,0.75,SELF,0.0,0.0,0.0,1.0
B136,M,0.0,0.75,CAP2,0.75,PANEL,0.0,0.0,0.0,1.0
B136,M,0.0,0.75,CAP2,1.0,SELF,0.0,0.0,0.0,1.0
B136,M,0.0,0.75,CAP2,1.0,PANEL,0.0,0.0,0.0,1.0
B136,M,0.0,0.75,CAP0.030,0.75,SELF,0.0,0.0,0.0,1.0
B136,M,0.0,0.75,CAP0.030,0.75,PANEL,0.0,0.0,0.0,1.0
B136,M,0.0,0.75,CAP0.030,1.0,SELF,0.0,0.0,0.0,1.0
B136,M,0.0,0.75,CAP0.030,1.0,PANEL,0.0,0.0,0.0,1.0
B136,M,0.0,0.75,CAND,0.75,SELF,0.0,0.0,0.0,1.0
B136,M,0.0,0.75,CAND,0.75,PANEL,0.0,0.0,0.0,1.0
B136,M,0.0,0.75,CAND,1.0,SELF,0.0,0.0,0.0,1.0
B136,M,0.0,0.75,CAND,1.0,PANEL,0.0,0.0,0.0,1.0
B136,M,0.0,1.0,CAP0.015,0.75,SELF,0.0,0.0,0.0,1.0
B136,M,0.0,1.0,CAP0.015,0.75,PANEL,0.0,0.0,0.0,1.0
B136,M,0.0,1.0,CAP0.015,1.0,SELF,0.0,0.0,0.0,1.0
B136,M,0.0,1.0,CAP0.015,1.0,PANEL,0.0,0.0,0.0,1.0
B136,M,0.0,1.0,CAP2,0.75,SELF,0.0,0.0,0.0,1.0
B136,M,0.0,1.0,CAP2,0.75,PANEL,0.0,0.0,0.0,1.0
B136,M,0.0,1.0,CAP2,1.0,SELF,0.0,0.0,0.0,1.0
B136,M,0.0,1.0,CAP2,1.0,PANEL,0.0,0.0,0.0,1.0
