panel,dialset,dial,split,spacing,arm,x,z_IS_Sharpe,z_IS_CAGR
S6_M120,C,n,CAL,ORD,N5,-1.0,1.7393527118022776,1.8469088842531307
S6_M120,C,n,CAL,ORD,N10,-0.5,-0.03589347177760656,-0.11900565846507757
S6_M120,C,n,CAL,ORD,N20,0.0,0.2504573921287503,0.04475252595248698
S6_M120,C,n,CAL,ORD,N30,0.5,-1.0064523379709076,-0.914684804931914
S6_M120,C,n,CAL,ORD,N50,1.0,-0.9474642941825152,-0.857970946808625
S6_M120,C,n,CAL,VAL,N5,-1.0,1.7393527118022776,1.8469088842531307
S6_M120,C,n,CAL,VAL,N10,-0.7777777777777778,-0.03589347177760656,-0.11900565846507757
S6_M120,C,n,CAL,VAL,N20,-0.33333333333333337,0.2504573921287503,0.04475252595248698
S6_M120,C,n,CAL,VAL,N30,0.11111111111111116,-1.0064523379709076,-0.914684804931914
S6_M120,C,n,CAL,VAL,N50,1.0,-0.9474642941825152,-0.857970946808625
S6_M120,C,quantile,CAL,ORD,Q0.10,-1.0,1.033325826765524,1.6279394843417812
S6_M120,C,quantile,CAL,ORD,Q0.25,-0.5,-1.2270835827284974,-1.1024749286123348
S6_M120,C,quantile,CAL,ORD,Q0.50,0.0,0.204621856266859,-0.20491557660559717
S6_M120,C,quantile,CAL,ORD,Q0.75,0.5,1.0864870169811816,0.5611809316381545
S6_M120,C,quantile,CAL,ORD,Q1.00,1.0,-1.0973511172850643,-0.8817299107620038
S6_M120,C,quantile,CAL,VAL,Q0.10,-1.0,1.033325826765524,1.6279394843417812
S6_M120,C,quantile,CAL,VAL,Q0.25,-0.6666666666666667,-1.2270835827284974,-1.1024749286123348
S6_M120,C,quantile,CAL,VAL,Q0.50,-0.11111111111111105,0.204621856266859,-0.20491557660559717
S6_M120,C,quantile,CAL,VAL,Q0.75,0.4444444444444444,1.0864870169811816,0.5611809316381545
S6_M120,C,quantile,CAL,VAL,Q1.00,1.0,-1.0973511172850643,-0.8817299107620038
S6_M120,C,volcap,CAL,ORD,V0.30,-1.0,0.7472398728279113,-0.6087152996506542
S6_M120,C,volcap,CAL,ORD,V0.45,-0.5,1.1597027578580126,1.2952636555058485
S6_M120,C,volcap,CAL,ORD,V0.60,0.0,0.39772158459468193,1.0090078258761468
S6_M120,C,volcap,CAL,ORD,V0.90,0.5,-0.7762994930823094,-0.34967891835388826
S6_M120,C,volcap,CAL,ORD,V9.99,1.0,-1.5283647221983019,-1.3458772633774547
S6_M120,C,volcap,CAL,VAL,V0.30,-1.0,0.7472398728279113,-0.6087152996506542
S6_M120,C,volcap,CAL,VAL,V0.45,-0.9690402476780186,1.1597027578580126,1.2952636555058485
S6_M120,C,volcap,CAL,VAL,V0.60,-0.9380804953560371,0.39772158459468193,1.0090078258761468
S6_M120,C,volcap,CAL,VAL,V0.90,-0.8761609907120743,-0.7762994930823094,-0.34967891835388826
S6_M120,C,volcap,CAL,VAL,V9.99,1.0,-1.5283647221983019,-1.3458772633774547
S7_M120,B,cadence,CAL,ORD,FREQ_D,-1.0,-1.4696301279166604,-1.4568667476824648
S7_M120,B,cadence,CAL,ORD,FREQ_W,-0.33333333333333337,-0.3742471719083571,-0.39722637665379
S7_M120,B,cadence,CAL,ORD,FREQ_M,0.33333333333333326,0.9315457575224835,0.9484921716503864
S7_M120,B,cadence,CAL,ORD,FREQ_Q,1.0,0.9123315423025338,0.9056009526858686
S7_M120,B,cadence,CAL,VAL,FREQ_D,-1.0,-1.4696301279166604,-1.4568667476824648
S7_M120,B,cadence,CAL,VAL,FREQ_W,-0.22308202908195462,-0.3742471719083571,-0.39722637665379
S7_M120,B,cadence,CAL,VAL,FREQ_M,0.4696709804438597,0.9315457575224835,0.9484921716503864
S7_M120,B,cadence,CAL,VAL,FREQ_Q,1.0,0.9123315423025338,0.9056009526858686
S7_M120,B,gross,CAL,ORD,G0.25,-1.0,-1.4563218188007714,-1.5391463826883585
S7_M120,B,gross,CAL,ORD,G0.40,-0.6,-0.8801210020499048,-0.8619339738918875
S7_M120,B,gross,CAL,ORD,G0.55,-0.19999999999999996,-0.29885222314618953,-0.2300040643991472
S7_M120,B,gross,CAL,ORD,G0.70,0.20000000000000018,0.2872641073124991,0.35545256986768553
S7_M120,B,gross,CAL,ORD,G0.85,0.6000000000000001,0.8773204874337962,0.8932758702013505
S7_M120,B,gross,CAL,ORD,G1.00,1.0,1.4707104492506147,1.3823559809103558
S7_M120,B,gross,CAL,VAL,G0.25,-1.0,-1.4563218188007714,-1.5391463826883585
S7_M120,B,gross,CAL,VAL,G0.40,-0.5999999999999999,-0.8801210020499048,-0.8619339738918875
S7_M120,B,gross,CAL,VAL,G0.55,-0.19999999999999984,-0.29885222314618953,-0.2300040643991472
S7_M120,B,gross,CAL,VAL,G0.70,0.19999999999999996,0.2872641073124991,0.35545256986768553
S7_M120,B,gross,CAL,VAL,G0.85,0.5999999999999999,0.8773204874337962,0.8932758702013505
S7_M120,B,gross,CAL,VAL,G1.00,1.0,1.4707104492506147,1.3823559809103558
S7_M120,B,n,CAL,ORD,FWD5,-1.0,-1.2573017091443481,-1.3482118114784
S7_M120,B,n,CAL,ORD,FWD10,-0.33333333333333337,-0.4497436017443016,-0.28331209101803834
S7_M120,B,n,CAL,ORD,FWD20,0.33333333333333326,0.23711319000787615,0.19482554215928827
S7_M120,B,n,CAL,ORD,EWall,1.0,1.4699321208807745,1.4366983603371501
S7_M120,B,n,CAL,VAL,FWD5,-1.0,-1.2573017091443481,-1.3482118114784
S7_M120,B,n,CAL,VAL,FWD10,-0.33333333333333315,-0.4497436017443016,-0.28331209101803834
S7_M120,B,n,CAL,VAL,FWD20,0.33333333333333304,0.23711319000787615,0.19482554215928827
S7_M120,B,n,CAL,VAL,EWall,1.0,1.4699321208807745,1.4366983603371501
S7_M120,B,trim,CAL,ORD,B0.00,-1.0,-1.2596187758302153,-1.2259426795546973
S7_M120,B,trim,CAL,ORD,B0.01,-0.6,-0.6263992914831383,-0.6414287182962516
S7_M120,B,trim,CAL,ORD,B0.02,-0.19999999999999996,-0.23969848433258428,-0.26456252925740115
S7_M120,B,trim,CAL,ORD,B0.03,0.20000000000000018,-0.49163956640544865,-0.4843076213600923
S7_M120,B,trim,CAL,ORD,B0.05,0.6000000000000001,0.9236175987027662,0.8846077155038772
S7_M120,B,trim,CAL,ORD,B0.08,1.0,1.6937385193486247,1.731633832964563
S7_M120,B,trim,CAL,VAL,B0.00,-1.0,-1.2596187758302153,-1.2259426795546973
S7_M120,B,trim,CAL,VAL,B0.01,-0.75,-0.6263992914831383,-0.6414287182962516
S7_M120,B,trim,CAL,VAL,B0.02,-0.5,-0.23969848433258428,-0.26456252925740115
S7_M120,B,trim,CAL,VAL,B0.03,-0.25,-0.49163956640544865,-0.4843076213600923
S7_M120,B,trim,CAL,VAL,B0.05,0.25,0.9236175987027662,0.8846077155038772
S7_M120,B,trim,CAL,VAL,B0.08,1.0,1.6937385193486247,1.731633832964563
S7_M120,B,volgate,CAL,ORD,V0.30,-1.0,-0.6133381281318385,-0.6847276194302225
S7_M120,B,volgate,CAL,ORD,V0.40,-0.6,2.078065963402032,2.016799940637527
S7_M120,B,volgate,CAL,ORD,V0.50,-0.19999999999999996,-1.0605442863257624,-1.1348585365148631
S7_M120,B,volgate,CAL,ORD,V0.60,0.20000000000000018,-0.2726859364531407,-0.25696890205236583
S7_M120,B,volgate,CAL,ORD,V0.80,0.6000000000000001,0.155272208690396,0.2621961277676285
S7_M120,B,volgate,CAL,ORD,V1.00,1.0,-0.28676982118168703,-0.2024410104077053
S7_M120,B,volgate,CAL,VAL,V0.30,-1.0,-0.6133381281318385,-0.6847276194302225
S7_M120,B,volgate,CAL,VAL,V0.40,-0.7142857142857142,2.078065963402032,2.016799940637527
S7_M120,B,volgate,CAL,VAL,V0.50,-0.4285714285714285,-1.0605442863257624,-1.1348585365148631
S7_M120,B,volgate,CAL,VAL,V0.60,-0.1428571428571428,-0.2726859364531407,-0.25696890205236583
S7_M120,B,volgate,CAL,VAL,V0.80,0.4285714285714286,0.155272208690396,0.2621961277676285
S7_M120,B,volgate,CAL,VAL,V1.00,1.0,-0.28676982118168703,-0.2024410104077053
S7_M120,C,band,CAL,ORD,B0.00,-1.0,-1.2733935113625034,-1.2232081332180693
S7_M120,C,band,CAL,ORD,B0.01,-0.6,-0.8025643161947039,-0.8095553619408267
S7_M120,C,band,CAL,ORD,B0.03,-0.19999999999999996,-0.7023639678671636,-0.6983628473363289
S7_M120,C,band,CAL,ORD,B0.05,0.20000000000000018,0.3499479215726271,0.27040036495472614
S7_M120,C,band,CAL,ORD,B0.08,0.6000000000000001,0.9225699305486342,0.8698295044700031
S7_M120,C,band,CAL,ORD,B0.12,1.0,1.5058039433031054,1.5908964730704942
S7_M120,C,band,CAL,VAL,B0.00,-1.0,-1.2733935113625034,-1.2232081332180693
S7_M120,C,band,CAL,VAL,B0.01,-0.8333333333333333,-0.8025643161947039,-0.8095553619408267
S7_M120,C,band,CAL,VAL,B0.03,-0.5,-0.7023639678671636,-0.6983628473363289
S7_M120,C,band,CAL,VAL,B0.05,-0.16666666666666663,0.3499479215726271,0.27040036495472614
S7_M120,C,band,CAL,VAL,B0.08,0.3333333333333335,0.9225699305486342,0.8698295044700031
S7_M120,C,band,CAL,VAL,B0.12,1.0,1.5058039433031054,1.5908964730704942
S7_M120,C,cadence,CAL,ORD,FREQ_D,-1.0,-1.1262734662942977,-1.1103007492951822
S7_M120,C,cadence,CAL,ORD,FREQ_W,-0.33333333333333337,-0.854722438795711,-0.8528361735789302
S7_M120,C,cadence,CAL,ORD,FREQ_M,0.33333333333333326,0.8512405582191576,0.7439243807470599
S7_M120,C,cadence,CAL,ORD,FREQ_Q,1.0,1.1297553468708508,1.2192125421270525
S7_M120,C,cadence,CAL,VAL,FREQ_D,-1.0,-1.1262734662942977,-1.1103007492951822
S7_M120,C,cadence,CAL,VAL,FREQ_W,-0.22308202908195462,-0.854722438795711,-0.8528361735789302
S7_M120,C,cadence,CAL,VAL,FREQ_M,0.4696709804438597,0.8512405582191576,0.7439243807470599
S7_M120,C,cadence,CAL,VAL,FREQ_Q,1.0,1.1297553468708508,1.2192125421270525
S7_M120,C,gross,CAL,ORD,G0.25,-1.0,-1.3646653240829831,-1.3565505257975787
S7_M120,C,gross,CAL,ORD,G0.50,-0.33333333333333337,-0.4239230392007517,-0.432259730355548
S7_M120,C,gross,CAL,ORD,G0.75,0.33333333333333326,0.47094229287654854,0.4625480161680326
S7_M120,C,gross,CAL,ORD,G1.00,1.0,1.3176460704075519,1.326262239985094
S7_M120,C,gross,CAL,VAL,G0.25,-1.0,-1.3646653240829831,-1.3565505257975787
S7_M120,C,gross,CAL,VAL,G0.50,-0.33333333333333337,-0.4239230392007517,-0.432259730355548
S7_M120,C,gross,CAL,VAL,G0.75,0.33333333333333326,0.47094229287654854,0.4625480161680326
S7_M120,C,gross,CAL,VAL,G1.00,1.0,1.3176460704075519,1.326262239985094
S7_M120,C,n,CAL,ORD,N5,-1.0,1.4439221535475386,1.6423105130707119
S7_M120,C,n,CAL,ORD,N10,-0.5,-1.5850868065920565,-1.408722722849421
S7_M120,C,n,CAL,ORD,N20,0.0,0.024907392455168754,-0.06177269237649882
S7_M120,C,n,CAL,ORD,N30,0.5,0.5026566814588553,0.30122317146671207
S7_M120,C,n,CAL,ORD,N50,1.0,-0.38639942086950824,-0.47303826931150356
S7_M120,C,n,CAL,VAL,N5,-1.0,1.4439221535475386,1.6423105130707119
S7_M120,C,n,CAL,VAL,N10,-0.7777777777777778,-1.5850868065920565,-1.408722722849421
S7_M120,C,n,CAL,VAL,N20,-0.33333333333333337,0.024907392455168754,-0.06177269237649882
S7_M120,C,n,CAL,VAL,N30,0.11111111111111116,0.5026566814588553,0.30122317146671207
S7_M120,C,n,CAL,VAL,N50,1.0,-0.38639942086950824,-0.47303826931150356
S7_M120,C,quantile,CAL,ORD,Q0.10,-1.0,0.7410312357962626,1.22679778522628
S7_M120,C,quantile,CAL,ORD,Q0.25,-0.5,-1.789039690019823,-1.6558078916829722
S7_M120,C,quantile,CAL,ORD,Q0.50,0.0,0.4507873416917011,0.3022310917640877
S7_M120,C,quantile,CAL,ORD,Q0.75,0.5,0.9576492270022047,0.6351793847891261
S7_M120,C,quantile,CAL,ORD,Q1.00,1.0,-0.36042811447034495,-0.5084003700965221
S7_M120,C,quantile,CAL,VAL,Q0.10,-1.0,0.7410312357962626,1.22679778522628
S7_M120,C,quantile,CAL,VAL,Q0.25,-0.6666666666666667,-1.789039690019823,-1.6558078916829722
S7_M120,C,quantile,CAL,VAL,Q0.50,-0.11111111111111105,0.4507873416917011,0.3022310917640877
S7_M120,C,quantile,CAL,VAL,Q0.75,0.4444444444444444,0.9576492270022047,0.6351793847891261
S7_M120,C,quantile,CAL,VAL,Q1.00,1.0,-0.36042811447034495,-0.5084003700965221
S7_M120,C,volcap,CAL,ORD,V0.30,-1.0,-1.7723489143824431,-1.6845585867729738
S7_M120,C,volcap,CAL,ORD,V0.45,-0.5,0.17444714006869982,-0.1627453275669614
S7_M120,C,volcap,CAL,ORD,V0.60,0.0,-0.19457409341629925,-0.14375169860196832
S7_M120,C,volcap,CAL,ORD,V0.90,0.5,0.5929199695246393,0.7376901169064914
S7_M120,C,volcap,CAL,ORD,V9.99,1.0,1.1995558982053955,1.253365496035414
S7_M120,C,volcap,CAL,VAL,V0.30,-1.0,-1.7723489143824431,-1.6845585867729738
S7_M120,C,volcap,CAL,VAL,V0.45,-0.9690402476780186,0.17444714006869982,-0.1627453275669614
S7_M120,C,volcap,CAL,VAL,V0.60,-0.9380804953560371,-0.19457409341629925,-0.14375169860196832
S7_M120,C,volcap,CAL,VAL,V0.90,-0.8761609907120743,0.5929199695246393,0.7376901169064914
S7_M120,C,volcap,CAL,VAL,V9.99,1.0,1.1995558982053955,1.253365496035414
SMALL439,B,cadence,CAL,ORD,FREQ_D,-1.0,-1.4823316031125793,-1.4644209887317512
SMALL439,B,cadence,CAL,ORD,FREQ_W,-0.33333333333333337,-0.2922864863163824,-0.3331475884858513
SMALL439,B,cadence,CAL,ORD,FREQ_M,0.33333333333333326,1.1543548709936655,1.1526124363268238
SMALL439,B,cadence,CAL,ORD,FREQ_Q,1.0,0.6202632184352961,0.6449561408907789
SMALL439,B,cadence,CAL,VAL,FREQ_D,-1.0,-1.4823316031125793,-1.4644209887317512
SMALL439,B,cadence,CAL,VAL,FREQ_W,-0.22308202908195462,-0.2922864863163824,-0.3331475884858513
SMALL439,B,cadence,CAL,VAL,FREQ_M,0.4696709804438597,1.1543548709936655,1.1526124363268238
SMALL439,B,cadence,CAL,VAL,FREQ_Q,1.0,0.6202632184352961,0.6449561408907789
SMALL439,B,gross,CAL,ORD,G0.25,-1.0,-1.4560887682516286,-1.519022251354473
SMALL439,B,gross,CAL,ORD,G0.40,-0.6,-0.8800039385615273,-0.8668265168679501
SMALL439,B,gross,CAL,ORD,G0.55,-0.19999999999999996,-0.29895524418077357,-0.24729385692922504
SMALL439,B,gross,CAL,ORD,G0.70,0.20000000000000018,0.2868430042723608,0.33853082190205736
SMALL439,B,gross,CAL,ORD,G0.85,0.6000000000000001,0.8768549468269973,0.8896198943545283
SMALL439,B,gross,CAL,ORD,G1.00,1.0,1.4713499998944843,1.4049919088950615
SMALL439,B,gross,CAL,VAL,G0.25,-1.0,-1.4560887682516286,-1.519022251354473
SMALL439,B,gross,CAL,VAL,G0.40,-0.5999999999999999,-0.8800039385615273,-0.8668265168679501
SMALL439,B,gross,CAL,VAL,G0.55,-0.19999999999999984,-0.29895524418077357,-0.24729385692922504
SMALL439,B,gross,CAL,VAL,G0.70,0.19999999999999996,0.2868430042723608,0.33853082190205736
SMALL439,B,gross,CAL,VAL,G0.85,0.5999999999999999,0.8768549468269973,0.8896198943545283
SMALL439,B,gross,CAL,VAL,G1.00,1.0,1.4713499998944843,1.4049919088950615
SMALL439,B,n,CAL,ORD,FWD5,-1.0,-2.2590199695647257,-2.281460224839468
SMALL439,B,n,CAL,ORD,FWD10,-0.6666666666666667,0.07933801169232542,0.5511297019967643
SMALL439,B,n,CAL,ORD,FWD20,-0.33333333333333337,0.9308928384958117,1.1018110603842104
SMALL439,B,n,CAL,ORD,FWD30,0.0,-0.004315235132721306,0.04252059793424486
SMALL439,B,n,CAL,ORD,FWD40,0.33333333333333326,-0.09156634491985201,-0.11101808458269874
SMALL439,B,n,CAL,ORD,FWD60,0.6666666666666665,0.43622084516455417,0.2481133769561548
SMALL439,B,n,CAL,ORD,EWall,1.0,0.9084498542646117,0.44890357215079146
SMALL439,B,n,CAL,VAL,FWD5,-1.0,-2.2590199695647257,-2.281460224839468
SMALL439,B,n,CAL,VAL,FWD10,-0.53509509058145,0.07933801169232542,0.5511297019967643
SMALL439,B,n,CAL,VAL,FWD20,-0.07019018116290032,0.9308928384958117,1.1018110603842104
SMALL439,B,n,CAL,VAL,FWD30,0.2017617572481174,-0.004315235132721306,0.04252059793424486
SMALL439,B,n,CAL,VAL,FWD40,0.3947147282556498,-0.09156634491985201,-0.11101808458269874
SMALL439,B,n,CAL,VAL,FWD60,0.6666666666666667,0.43622084516455417,0.2481133769561548
SMALL439,B,n,CAL,VAL,EWall,1.0,0.9084498542646117,0.44890357215079146
SMALL439,B,trim,CAL,ORD,B0.00,-1.0,-1.5209208517473738,-1.4653637952646772
SMALL439,B,trim,CAL,ORD,B0.01,-0.6,-0.8039499331968468,-0.7972994804181992
SMALL439,B,trim,CAL,ORD,B0.02,-0.19999999999999996,-0.10951941549097423,-0.1744600693445774
SMALL439,B,trim,CAL,ORD,B0.03,0.20000000000000018,-0.024980732453542997,-0.06318633706017589
SMALL439,B,trim,CAL,ORD,B0.05,0.6000000000000001,1.1873001181479976,1.0816030628049167
SMALL439,B,trim,CAL,ORD,B0.08,1.0,1.2720708147407431,1.4187066192827176
SMALL439,B,trim,CAL,VAL,B0.00,-1.0,-1.5209208517473738,-1.4653637952646772
SMALL439,B,trim,CAL,VAL,B0.01,-0.75,-0.8039499331968468,-0.7972994804181992
SMALL439,B,trim,CAL,VAL,B0.02,-0.5,-0.10951941549097423,-0.1744600693445774
SMALL439,B,trim,CAL,VAL,B0.03,-0.25,-0.024980732453542997,-0.06318633706017589
SMALL439,B,trim,CAL,VAL,B0.05,0.25,1.1873001181479976,1.0816030628049167
SMALL439,B,trim,CAL,VAL,B0.08,1.0,1.2720708147407431,1.4187066192827176
SMALL439,B,volgate,CAL,ORD,V0.30,-1.0,0.973857661556815,0.31292913626004937
SMALL439,B,volgate,CAL,ORD,V0.40,-0.6,1.6618455998845132,1.936027740918664
SMALL439,B,volgate,CAL,ORD,V0.50,-0.19999999999999996,-0.10918295185970182,-0.057857187687341535
SMALL439,B,volgate,CAL,ORD,V0.60,0.20000000000000018,-1.1571173349002466,-1.3359639465229254
SMALL439,B,volgate,CAL,ORD,V0.80,0.6000000000000001,-0.6582746077005703,-0.42063057930292475
SMALL439,B,volgate,CAL,ORD,V1.00,1.0,-0.7111283669808055,-0.43450516366552366
SMALL439,B,volgate,CAL,VAL,V0.30,-1.0,0.973857661556815,0.31292913626004937
SMALL439,B,volgate,CAL,VAL,V0.40,-0.7142857142857142,1.6618455998845132,1.936027740918664
SMALL439,B,volgate,CAL,VAL,V0.50,-0.4285714285714285,-0.10918295185970182,-0.057857187687341535
SMALL439,B,volgate,CAL,VAL,V0.60,-0.1428571428571428,-1.1571173349002466,-1.3359639465229254
SMALL439,B,volgate,CAL,VAL,V0.80,0.4285714285714286,-0.6582746077005703,-0.42063057930292475
SMALL439,B,volgate,CAL,VAL,V1.00,1.0,-0.7111283669808055,-0.43450516366552366
SMALL439,C,band,CAL,ORD,B0.00,-1.0,-1.4281012566475273,-1.3265165533798577
SMALL439,C,band,CAL,ORD,B0.01,-0.6,-0.9075447839335055,-0.8858447468032115
SMALL439,C,band,CAL,ORD,B0.03,-0.19999999999999996,-0.34197448114971357,-0.40160549329723394
SMALL439,C,band,CAL,ORD,B0.05,0.20000000000000018,0.53820158624739,0.35352601392041255
SMALL439,C,band,CAL,ORD,B0.08,0.6000000000000001,0.5997493194483989,0.5758878882717203
SMALL439,C,band,CAL,ORD,B0.12,1.0,1.5396696160349468,1.6845528912881733
SMALL439,C,band,CAL,VAL,B0.00,-1.0,-1.4281012566475273,-1.3265165533798577
SMALL439,C,band,CAL,VAL,B0.01,-0.8333333333333333,-0.9075447839335055,-0.8858447468032115
SMALL439,C,band,CAL,VAL,B0.03,-0.5,-0.34197448114971357,-0.40160549329723394
SMALL439,C,band,CAL,VAL,B0.05,-0.16666666666666663,0.53820158624739,0.35352601392041255
SMALL439,C,band,CAL,VAL,B0.08,0.3333333333333335,0.5997493194483989,0.5758878882717203
SMALL439,C,band,CAL,VAL,B0.12,1.0,1.5396696160349468,1.6845528912881733
SMALL439,C,cadence,CAL,ORD,FREQ_D,-1.0,-1.1496633676736425,-1.2115392321273344
SMALL439,C,cadence,CAL,ORD,FREQ_W,-0.33333333333333337,-0.42811161133866854,-0.5606996984878393
SMALL439,C,cadence,CAL,ORD,FREQ_M,0.33333333333333326,1.5795541851079302,1.455054050096536
SMALL439,C,cadence,CAL,ORD,FREQ_Q,1.0,-0.0017792060956219593,0.31718488051863747
SMALL439,C,cadence,CAL,VAL,FREQ_D,-1.0,-1.1496633676736425,-1.2115392321273344
SMALL439,C,cadence,CAL,VAL,FREQ_W,-0.22308202908195462,-0.42811161133866854,-0.5606996984878393
SMALL439,C,cadence,CAL,VAL,FREQ_M,0.4696709804438597,1.5795541851079302,1.455054050096536
SMALL439,C,cadence,CAL,VAL,FREQ_Q,1.0,-0.0017792060956219593,0.31718488051863747
SMALL439,C,gross,CAL,ORD,G0.25,-1.0,-1.3578999764396826,-1.3531240945830547
SMALL439,C,gross,CAL,ORD,G0.50,-0.33333333333333337,-0.4307570403521803,-0.4357485146314876
SMALL439,C,gross,CAL,ORD,G0.75,0.33333333333333326,0.4636841862963784,0.45903659706475447
SMALL439,C,gross,CAL,ORD,G1.00,1.0,1.3249728304953294,1.3298360121497879
SMALL439,C,gross,CAL,VAL,G0.25,-1.0,-1.3578999764396826,-1.3531240945830547
SMALL439,C,gross,CAL,VAL,G0.50,-0.33333333333333337,-0.4307570403521803,-0.4357485146314876
SMALL439,C,gross,CAL,VAL,G0.75,0.33333333333333326,0.4636841862963784,0.45903659706475447
SMALL439,C,gross,CAL,VAL,G1.00,1.0,1.3249728304953294,1.3298360121497879
SMALL439,C,n,CAL,ORD,N5,-1.0,-0.3472784491845172,0.9441002848642619
SMALL439,C,n,CAL,ORD,N10,-0.5,-1.0305975526261142,-1.2712953993167246
SMALL439,C,n,CAL,ORD,N20,0.0,1.7366808847691186,1.279500796894471
SMALL439,C,n,CAL,ORD,N30,0.5,0.4275717736704516,-0.027868715840626928
SMALL439,C,n,CAL,ORD,N50,1.0,-0.7863766566289438,-0.924436966601378
SMALL439,C,n,CAL,VAL,N5,-1.0,-0.3472784491845172,0.9441002848642619
SMALL439,C,n,CAL,VAL,N10,-0.7777777777777778,-1.0305975526261142,-1.2712953993167246
SMALL439,C,n,CAL,VAL,N20,-0.33333333333333337,1.7366808847691186,1.279500796894471
SMALL439,C,n,CAL,VAL,N30,0.11111111111111116,0.4275717736704516,-0.027868715840626928
SMALL439,C,n,CAL,VAL,N50,1.0,-0.7863766566289438,-0.924436966601378
SMALL439,C,quantile,CAL,ORD,Q0.10,-1.0,1.1414369762478678,1.0854091201857656
SMALL439,C,quantile,CAL,ORD,Q0.25,-0.5,0.7502800234957934,0.6528527198467746
SMALL439,C,quantile,CAL,ORD,Q0.50,0.0,-0.3555809096551236,-0.3627659548305452
SMALL439,C,quantile,CAL,ORD,Q0.75,0.5,0.18794102621234368,0.38883850653309404
SMALL439,C,quantile,CAL,ORD,Q1.00,1.0,-1.7240771163008812,-1.764334391735089
SMALL439,C,quantile,CAL,VAL,Q0.10,-1.0,1.1414369762478678,1.0854091201857656
SMALL439,C,quantile,CAL,VAL,Q0.25,-0.6666666666666667,0.7502800234957934,0.6528527198467746
SMALL439,C,quantile,CAL,VAL,Q0.50,-0.11111111111111105,-0.3555809096551236,-0.3627659548305452
SMALL439,C,quantile,CAL,VAL,Q0.75,0.4444444444444444,0.18794102621234368,0.38883850653309404
SMALL439,C,quantile,CAL,VAL,Q1.00,1.0,-1.7240771163008812,-1.764334391735089
SMALL439,C,volcap,CAL,ORD,V0.30,-1.0,1.7246139101327833,1.2883066521780269
SMALL439,C,volcap,CAL,ORD,V0.45,-0.5,0.4469610669235902,0.5852793104421959
SMALL439,C,volcap,CAL,ORD,V0.60,0.0,-1.1094755838866324,-1.698463636768286
SMALL439,C,volcap,CAL,ORD,V0.90,0.5,-0.4066128975568203,0.13334770832200293
SMALL439,C,volcap,CAL,ORD,V9.99,1.0,-0.6554864956129158,-0.30847003417393787
SMALL439,C,volcap,CAL,VAL,V0.30,-1.0,1.7246139101327833,1.2883066521780269
SMALL439,C,volcap,CAL,VAL,V0.45,-0.9690402476780186,0.4469610669235902,0.5852793104421959
SMALL439,C,volcap,CAL,VAL,V0.60,-0.9380804953560371,-1.1094755838866324,-1.698463636768286
SMALL439,C,volcap,CAL,VAL,V0.90,-0.8761609907120743,-0.4066128975568203,0.13334770832200293
SMALL439,C,volcap,CAL,VAL,V9.99,1.0,-0.6554864956129158,-0.30847003417393787
U56,B,cadence,CAL,ORD,FREQ_D,-1.0,-1.4100169571564076,-1.3487932950732895
U56,B,cadence,CAL,ORD,FREQ_W,-0.33333333333333337,-0.310046687376673,-0.4120942757002157
U56,B,cadence,CAL,ORD,FREQ_M,0.33333333333333326,0.39290562863363626,0.4005623226023768
U56,B,cadence,CAL,ORD,FREQ_Q,1.0,1.3271580158994423,1.3603252481711283
U56,B,cadence,CAL,VAL,FREQ_D,-1.0,-1.4100169571564076,-1.3487932950732895
U56,B,cadence,CAL,VAL,FREQ_W,-0.22308202908195462,-0.310046687376673,-0.4120942757002157
U56,B,cadence,CAL,VAL,FREQ_M,0.4696709804438597,0.39290562863363626,0.4005623226023768
U56,B,cadence,CAL,VAL,FREQ_Q,1.0,1.3271580158994423,1.3603252481711283
U56,B,gross,CAL,ORD,G0.25,-1.0,-1.5555879581725272,-1.4671043464785791
U56,B,gross,CAL,ORD,G0.40,-0.6,-0.8576641728362648,-0.8779593897210108
U56,B,gross,CAL,ORD,G0.55,-0.19999999999999996,-0.21610691207280666,-0.2901648768137592
U56,B,gross,CAL,ORD,G0.70,0.20000000000000018,0.3694264162499946,0.29578281928141326
U56,B,gross,CAL,ORD,G0.85,0.6000000000000001,0.8978753208643636,0.8793733629237337
U56,B,gross,CAL,ORD,G1.00,1.0,1.3620573059660415,1.4600724308082011
U56,B,gross,CAL,VAL,G0.25,-1.0,-1.5555879581725272,-1.4671043464785791
U56,B,gross,CAL,VAL,G0.40,-0.5999999999999999,-0.8576641728362648,-0.8779593897210108
U56,B,gross,CAL,VAL,G0.55,-0.19999999999999984,-0.21610691207280666,-0.2901648768137592
U56,B,gross,CAL,VAL,G0.70,0.19999999999999996,0.3694264162499946,0.29578281928141326
U56,B,gross,CAL,VAL,G0.85,0.5999999999999999,0.8978753208643636,0.8793733629237337
U56,B,gross,CAL,VAL,G1.00,1.0,1.3620573059660415,1.4600724308082011
U56,B,n,CAL,ORD,FWD5,-1.0,-0.8432112067313375,1.8397234177867228
U56,B,n,CAL,ORD,FWD10,-0.5,-1.3843370198831748,0.01836186168156887
U56,B,n,CAL,ORD,FWD20,0.0,1.152230631119614,-0.0662266901974109
U56,B,n,CAL,ORD,FWD30,0.5,0.054535374933524706,-0.8443734432880687
