window,W,panel,anchor,ladder,chooser,keying,rung,L,f,clamped,obs_rung,P_pick,RESOLVED
W252,252,SMALL,B,H,CH_ISCAGR,ABS,63,63,0.25,False,126,0.737,False
W252,252,SMALL,B,H,CH_ISCAGR,ABS,126,126,0.5,False,126,0.723,False
W252,252,SMALL,B,H,CH_ISCAGR,ABS,252,252,1.0,False,126,1.0,True
W252,252,SMALL,B,H,CH_ISCAGR,ABS,504,252,1.0,True,126,1.0,True
W252,252,SMALL,B,H,CH_ISCAGR,ABS,1008,252,1.0,True,126,1.0,True
W252,252,SMALL,B,H,CH_ISCAGR,ABS,T,252,1.0,False,126,1.0,True
W252,252,SMALL,B,H,CH_ISCAGR,FRAC,f0.0006,1,0.003968253968253968,False,126,0.551,False
W252,252,SMALL,B,H,CH_ISCAGR,FRAC,f0.002,1,0.003968253968253968,False,126,0.551,False
W252,252,SMALL,B,H,CH_ISCAGR,FRAC,f0.005,1,0.003968253968253968,False,126,0.551,False
W252,252,SMALL,B,H,CH_ISCAGR,FRAC,f0.01,3,0.011904761904761904,False,126,0.523,False
W252,252,SMALL,B,H,CH_ISCAGR,FRAC,f0.02,5,0.01984126984126984,False,126,0.572,False
W252,252,SMALL,B,H,CH_ISCAGR,FRAC,f0.04,10,0.03968253968253968,False,126,0.582,False
W252,252,SMALL,B,H,CH_ISCAGR,FRAC,f0.08,20,0.07936507936507936,False,126,0.579,False
W252,252,SMALL,B,H,CH_ISCAGR,FRAC,f0.15,38,0.15079365079365079,False,126,0.677,False
W252,252,SMALL,B,H,CH_ISCAGR,FRAC,f0.3,76,0.30158730158730157,False,126,0.743,False
W252,252,SMALL,B,H,CH_ISCAGR,FRAC,f0.6,151,0.5992063492063492,False,126,0.692,False
W252,252,SMALL,B,H,CH_ISCAGR,FRAC,f1,252,1.0,False,126,1.0,True
W252,252,SMALL,B,H,CH_ISDD,ABS,1,1,0.003968253968253968,False,63,0.215,False
W252,252,SMALL,B,H,CH_ISDD,ABS,2,2,0.007936507936507936,False,63,0.225,False
W252,252,SMALL,B,H,CH_ISDD,ABS,5,5,0.01984126984126984,False,63,0.225,False
W252,252,SMALL,B,H,CH_ISDD,ABS,10,10,0.03968253968253968,False,63,0.171,False
W252,252,SMALL,B,H,CH_ISDD,ABS,21,21,0.08333333333333333,False,63,0.073,False
W252,252,SMALL,B,H,CH_ISDD,ABS,42,42,0.16666666666666666,False,63,0.049,False
W252,252,SMALL,B,H,CH_ISDD,ABS,63,63,0.25,False,63,0.034,False
W252,252,SMALL,B,H,CH_ISDD,ABS,126,126,0.5,False,63,0.032,False
W252,252,SMALL,B,H,CH_ISDD,ABS,252,252,1.0,False,63,1.0,True
W252,252,SMALL,B,H,CH_ISDD,ABS,504,252,1.0,True,63,1.0,True
W252,252,SMALL,B,H,CH_ISDD,ABS,1008,252,1.0,True,63,1.0,True
W252,252,SMALL,B,H,CH_ISDD,ABS,T,252,1.0,False,63,1.0,True
W252,252,SMALL,B,H,CH_ISDD,FRAC,f0.0006,1,0.003968253968253968,False,63,0.215,False
W252,252,SMALL,B,H,CH_ISDD,FRAC,f0.002,1,0.003968253968253968,False,63,0.215,False
W252,252,SMALL,B,H,CH_ISDD,FRAC,f0.005,1,0.003968253968253968,False,63,0.215,False
W252,252,SMALL,B,H,CH_ISDD,FRAC,f0.01,3,0.011904761904761904,False,63,0.233,False
W252,252,SMALL,B,H,CH_ISDD,FRAC,f0.02,5,0.01984126984126984,False,63,0.225,False
W252,252,SMALL,B,H,CH_ISDD,FRAC,f0.04,10,0.03968253968253968,False,63,0.171,False
W252,252,SMALL,B,H,CH_ISDD,FRAC,f0.08,20,0.07936507936507936,False,63,0.091,False
W252,252,SMALL,B,H,CH_ISDD,FRAC,f0.15,38,0.15079365079365079,False,63,0.056,False
W252,252,SMALL,B,H,CH_ISDD,FRAC,f0.3,76,0.30158730158730157,False,63,0.041,False
W252,252,SMALL,B,H,CH_ISDD,FRAC,f0.6,151,0.5992063492063492,False,63,0.034,False
W252,252,SMALL,B,H,CH_ISDD,FRAC,f1,252,1.0,False,63,1.0,True
W252,252,SMALL,B,GROSS,CH_ISSHARPE,ABS,1,1,0.003968253968253968,False,0.75,0.693,False
W252,252,SMALL,B,GROSS,CH_ISSHARPE,ABS,2,2,0.007936507936507936,False,0.75,0.721,False
W252,252,SMALL,B,GROSS,CH_ISSHARPE,ABS,5,5,0.01984126984126984,False,0.75,0.729,False
W252,252,SMALL,B,GROSS,CH_ISSHARPE,ABS,10,10,0.03968253968253968,False,0.75,0.747,False
W252,252,SMALL,B,GROSS,CH_ISSHARPE,ABS,21,21,0.08333333333333333,False,0.75,0.825,False
W252,252,SMALL,B,GROSS,CH_ISSHARPE,ABS,42,42,0.16666666666666666,False,0.75,0.798,False
W252,252,SMALL,B,GROSS,CH_ISSHARPE,ABS,63,63,0.25,False,0.75,0.899,False
W252,252,SMALL,B,GROSS,CH_ISSHARPE,ABS,126,126,0.5,False,0.75,0.923,True
W252,252,SMALL,B,GROSS,CH_ISSHARPE,ABS,252,252,1.0,False,0.75,1.0,True
W252,252,SMALL,B,GROSS,CH_ISSHARPE,ABS,504,252,1.0,True,0.75,1.0,True
W252,252,SMALL,B,GROSS,CH_ISSHARPE,ABS,1008,252,1.0,True,0.75,1.0,True
W252,252,SMALL,B,GROSS,CH_ISSHARPE,ABS,T,252,1.0,False,0.75,1.0,True
W252,252,SMALL,B,GROSS,CH_ISSHARPE,FRAC,f0.0006,1,0.003968253968253968,False,0.75,0.693,False
W252,252,SMALL,B,GROSS,CH_ISSHARPE,FRAC,f0.002,1,0.003968253968253968,False,0.75,0.693,False
W252,252,SMALL,B,GROSS,CH_ISSHARPE,FRAC,f0.005,1,0.003968253968253968,False,0.75,0.693,False
W252,252,SMALL,B,GROSS,CH_ISSHARPE,FRAC,f0.01,3,0.011904761904761904,False,0.75,0.743,False
W252,252,SMALL,B,GROSS,CH_ISSHARPE,FRAC,f0.02,5,0.01984126984126984,False,0.75,0.729,False
W252,252,SMALL,B,GROSS,CH_ISSHARPE,FRAC,f0.04,10,0.03968253968253968,False,0.75,0.747,False
W252,252,SMALL,B,GROSS,CH_ISSHARPE,FRAC,f0.08,20,0.07936507936507936,False,0.75,0.837,False
W252,252,SMALL,B,GROSS,CH_ISSHARPE,FRAC,f0.15,38,0.15079365079365079,False,0.75,0.81,False
W252,252,SMALL,B,GROSS,CH_ISSHARPE,FRAC,f0.3,76,0.30158730158730157,False,0.75,0.937,True
W252,252,SMALL,B,GROSS,CH_ISSHARPE,FRAC,f0.6,151,0.5992063492063492,False,0.75,0.988,True
W252,252,SMALL,B,GROSS,CH_ISSHARPE,FRAC,f1,252,1.0,False,0.75,1.0,True
W252,252,SMALL,B,GROSS,CH_ISCAGR,ABS,1,1,0.003968253968253968,False,0.75,0.628,False
W252,252,SMALL,B,GROSS,CH_ISCAGR,ABS,2,2,0.007936507936507936,False,0.75,0.642,False
W252,252,SMALL,B,GROSS,CH_ISCAGR,ABS,5,5,0.01984126984126984,False,0.75,0.653,False
W252,252,SMALL,B,GROSS,CH_ISCAGR,ABS,10,10,0.03968253968253968,False,0.75,0.673,False
W252,252,SMALL,B,GROSS,CH_ISCAGR,ABS,21,21,0.08333333333333333,False,0.75,0.768,False
W252,252,SMALL,B,GROSS,CH_ISCAGR,ABS,42,42,0.16666666666666666,False,0.75,0.91,True
W252,252,SMALL,B,GROSS,CH_ISCAGR,ABS,63,63,0.25,False,0.75,0.888,False
W252,252,SMALL,B,GROSS,CH_ISCAGR,ABS,126,126,0.5,False,0.75,0.965,True
W252,252,SMALL,B,GROSS,CH_ISCAGR,ABS,252,252,1.0,False,0.75,1.0,True
W252,252,SMALL,B,GROSS,CH_ISCAGR,ABS,504,252,1.0,True,0.75,1.0,True
W252,252,SMALL,B,GROSS,CH_ISCAGR,ABS,1008,252,1.0,True,0.75,1.0,True
W252,252,SMALL,B,GROSS,CH_ISCAGR,ABS,T,252,1.0,False,0.75,1.0,True
W252,252,SMALL,B,GROSS,CH_ISCAGR,FRAC,f0.0006,1,0.003968253968253968,False,0.75,0.628,False
W252,252,SMALL,B,GROSS,CH_ISCAGR,FRAC,f0.002,1,0.003968253968253968,False,0.75,0.628,False
W252,252,SMALL,B,GROSS,CH_ISCAGR,FRAC,f0.005,1,0.003968253968253968,False,0.75,0.628,False
W252,252,SMALL,B,GROSS,CH_ISCAGR,FRAC,f0.01,3,0.011904761904761904,False,0.75,0.64,False
W252,252,SMALL,B,GROSS,CH_ISCAGR,FRAC,f0.02,5,0.01984126984126984,False,0.75,0.653,False
W252,252,SMALL,B,GROSS,CH_ISCAGR,FRAC,f0.04,10,0.03968253968253968,False,0.75,0.673,False
W252,252,SMALL,B,GROSS,CH_ISCAGR,FRAC,f0.08,20,0.07936507936507936,False,0.75,0.74,False
W252,252,SMALL,B,GROSS,CH_ISCAGR,FRAC,f0.15,38,0.15079365079365079,False,0.75,0.89,False
W252,252,SMALL,B,GROSS,CH_ISCAGR,FRAC,f0.3,76,0.30158730158730157,False,0.75,0.89,False
W252,252,SMALL,B,GROSS,CH_ISCAGR,FRAC,f0.6,151,0.5992063492063492,False,0.75,0.987,True
W252,252,SMALL,B,GROSS,CH_ISCAGR,FRAC,f1,252,1.0,False,0.75,1.0,True
W252,252,SMALL,B,GROSS,CH_ISDD,ABS,1,1,0.003968253968253968,False,0.3,1.0,True
W252,252,SMALL,B,GROSS,CH_ISDD,ABS,2,2,0.007936507936507936,False,0.3,1.0,True
W252,252,SMALL,B,GROSS,CH_ISDD,ABS,5,5,0.01984126984126984,False,0.3,1.0,True
W252,252,SMALL,B,GROSS,CH_ISDD,ABS,10,10,0.03968253968253968,False,0.3,1.0,True
W252,252,SMALL,B,GROSS,CH_ISDD,ABS,21,21,0.08333333333333333,False,0.3,1.0,True
W252,252,SMALL,B,GROSS,CH_ISDD,ABS,42,42,0.16666666666666666,False,0.3,1.0,True
W252,252,SMALL,B,GROSS,CH_ISDD,ABS,63,63,0.25,False,0.3,1.0,True
W252,252,SMALL,B,GROSS,CH_ISDD,ABS,126,126,0.5,False,0.3,1.0,True
W252,252,SMALL,B,GROSS,CH_ISDD,ABS,252,252,1.0,False,0.3,1.0,True
W252,252,SMALL,B,GROSS,CH_ISDD,ABS,504,252,1.0,True,0.3,1.0,True
W252,252,SMALL,B,GROSS,CH_ISDD,ABS,1008,252,1.0,True,0.3,1.0,True
W252,252,SMALL,B,GROSS,CH_ISDD,ABS,T,252,1.0,False,0.3,1.0,True
W252,252,SMALL,B,GROSS,CH_ISDD,FRAC,f0.0006,1,0.003968253968253968,False,0.3,1.0,True
W252,252,SMALL,B,GROSS,CH_ISDD,FRAC,f0.002,1,0.003968253968253968,False,0.3,1.0,True
W252,252,SMALL,B,GROSS,CH_ISDD,FRAC,f0.005,1,0.003968253968253968,False,0.3,1.0,True
W252,252,SMALL,B,GROSS,CH_ISDD,FRAC,f0.01,3,0.011904761904761904,False,0.3,1.0,True
W252,252,SMALL,B,GROSS,CH_ISDD,FRAC,f0.02,5,0.01984126984126984,False,0.3,1.0,True
W252,252,SMALL,B,GROSS,CH_ISDD,FRAC,f0.04,10,0.03968253968253968,False,0.3,1.0,True
W252,252,SMALL,B,GROSS,CH_ISDD,FRAC,f0.08,20,0.07936507936507936,False,0.3,1.0,True
W252,252,SMALL,B,GROSS,CH_ISDD,FRAC,f0.15,38,0.15079365079365079,False,0.3,1.0,True
W252,252,SMALL,B,GROSS,CH_ISDD,FRAC,f0.3,76,0.30158730158730157,False,0.3,1.0,True
W252,252,SMALL,B,GROSS,CH_ISDD,FRAC,f0.6,151,0.5992063492063492,False,0.3,1.0,True
W252,252,SMALL,B,GROSS,CH_ISDD,FRAC,f1,252,1.0,False,0.3,1.0,True
W252,252,SMALL,B,CADENCE,CH_ISSHARPE,ABS,1,1,0.003968253968253968,False,W,0.376,False
W252,252,SMALL,B,CADENCE,CH_ISSHARPE,ABS,2,2,0.007936507936507936,False,W,0.373,False
W252,252,SMALL,B,CADENCE,CH_ISSHARPE,ABS,5,5,0.01984126984126984,False,W,0.39,False
W252,252,SMALL,B,CADENCE,CH_ISSHARPE,ABS,10,10,0.03968253968253968,False,W,0.354,False
W252,252,SMALL,B,CADENCE,CH_ISSHARPE,ABS,21,21,0.08333333333333333,False,W,0.401,False
W252,252,SMALL,B,CADENCE,CH_ISSHARPE,ABS,42,42,0.16666666666666666,False,W,0.465,False
W252,252,SMALL,B,CADENCE,CH_ISSHARPE,ABS,63,63,0.25,False,W,0.554,False
W252,252,SMALL,B,CADENCE,CH_ISSHARPE,ABS,126,126,0.5,False,W,0.68,False
W252,252,SMALL,B,CADENCE,CH_ISSHARPE,ABS,252,252,1.0,False,W,1.0,True
W252,252,SMALL,B,CADENCE,CH_ISSHARPE,ABS,504,252,1.0,True,W,1.0,True
W252,252,SMALL,B,CADENCE,CH_ISSHARPE,ABS,1008,252,1.0,True,W,1.0,True
W252,252,SMALL,B,CADENCE,CH_ISSHARPE,ABS,T,252,1.0,False,W,1.0,True
W252,252,SMALL,B,CADENCE,CH_ISSHARPE,FRAC,f0.0006,1,0.003968253968253968,False,W,0.376,False
W252,252,SMALL,B,CADENCE,CH_ISSHARPE,FRAC,f0.002,1,0.003968253968253968,False,W,0.376,False
W252,252,SMALL,B,CADENCE,CH_ISSHARPE,FRAC,f0.005,1,0.003968253968253968,False,W,0.376,False
W252,252,SMALL,B,CADENCE,CH_ISSHARPE,FRAC,f0.01,3,0.011904761904761904,False,W,0.393,False
W252,252,SMALL,B,CADENCE,CH_ISSHARPE,FRAC,f0.02,5,0.01984126984126984,False,W,0.39,False
W252,252,SMALL,B,CADENCE,CH_ISSHARPE,FRAC,f0.04,10,0.03968253968253968,False,W,0.354,False
W252,252,SMALL,B,CADENCE,CH_ISSHARPE,FRAC,f0.08,20,0.07936507936507936,False,W,0.439,False
W252,252,SMALL,B,CADENCE,CH_ISSHARPE,FRAC,f0.15,38,0.15079365079365079,False,W,0.439,False
W252,252,SMALL,B,CADENCE,CH_ISSHARPE,FRAC,f0.3,76,0.30158730158730157,False,W,0.587,False
W252,252,SMALL,B,CADENCE,CH_ISSHARPE,FRAC,f0.6,151,0.5992063492063492,False,W,0.512,False
W252,252,SMALL,B,CADENCE,CH_ISSHARPE,FRAC,f1,252,1.0,False,W,1.0,True
W252,252,SMALL,B,CADENCE,CH_ISCAGR,ABS,1,1,0.003968253968253968,False,W,0.331,False
W252,252,SMALL,B,CADENCE,CH_ISCAGR,ABS,2,2,0.007936507936507936,False,W,0.372,False
W252,252,SMALL,B,CADENCE,CH_ISCAGR,ABS,5,5,0.01984126984126984,False,W,0.371,False
W252,252,SMALL,B,CADENCE,CH_ISCAGR,ABS,10,10,0.03968253968253968,False,W,0.391,False
W252,252,SMALL,B,CADENCE,CH_ISCAGR,ABS,21,21,0.08333333333333333,False,W,0.39,False
W252,252,SMALL,B,CADENCE,CH_ISCAGR,ABS,42,42,0.16666666666666666,False,W,0.434,False
W252,252,SMALL,B,CADENCE,CH_ISCAGR,ABS,63,63,0.25,False,W,0.475,False
W252,252,SMALL,B,CADENCE,CH_ISCAGR,ABS,126,126,0.5,False,W,0.6,False
W252,252,SMALL,B,CADENCE,CH_ISCAGR,ABS,252,252,1.0,False,W,1.0,True
W252,252,SMALL,B,CADENCE,CH_ISCAGR,ABS,504,252,1.0,True,W,1.0,True
W252,252,SMALL,B,CADENCE,CH_ISCAGR,ABS,1008,252,1.0,True,W,1.0,True
W252,252,SMALL,B,CADENCE,CH_ISCAGR,ABS,T,252,1.0,False,W,1.0,True
W252,252,SMALL,B,CADENCE,CH_ISCAGR,FRAC,f0.0006,1,0.003968253968253968,False,W,0.331,False
W252,252,SMALL,B,CADENCE,CH_ISCAGR,FRAC,f0.002,1,0.003968253968253968,False,W,0.331,False
W252,252,SMALL,B,CADENCE,CH_ISCAGR,FRAC,f0.005,1,0.003968253968253968,False,W,0.331,False
W252,252,SMALL,B,CADENCE,CH_ISCAGR,FRAC,f0.01,3,0.011904761904761904,False,W,0.385,False
W252,252,SMALL,B,CADENCE,CH_ISCAGR,FRAC,f0.02,5,0.01984126984126984,False,W,0.371,False
W252,252,SMALL,B,CADENCE,CH_ISCAGR,FRAC,f0.04,10,0.03968253968253968,False,W,0.391,False
W252,252,SMALL,B,CADENCE,CH_ISCAGR,FRAC,f0.08,20,0.07936507936507936,False,W,0.412,False
W252,252,SMALL,B,CADENCE,CH_ISCAGR,FRAC,f0.15,38,0.15079365079365079,False,W,0.389,False
W252,252,SMALL,B,CADENCE,CH_ISCAGR,FRAC,f0.3,76,0.30158730158730157,False,W,0.492,False
W252,252,SMALL,B,CADENCE,CH_ISCAGR,FRAC,f0.6,151,0.5992063492063492,False,W,0.43,False
W252,252,SMALL,B,CADENCE,CH_ISCAGR,FRAC,f1,252,1.0,False,W,1.0,True
W252,252,SMALL,B,CADENCE,CH_ISDD,ABS,1,1,0.003968253968253968,False,M,0.284,False
W252,252,SMALL,B,CADENCE,CH_ISDD,ABS,2,2,0.007936507936507936,False,M,0.325,False
W252,252,SMALL,B,CADENCE,CH_ISDD,ABS,5,5,0.01984126984126984,False,M,0.404,False
W252,252,SMALL,B,CADENCE,CH_ISDD,ABS,10,10,0.03968253968253968,False,M,0.401,False
W252,252,SMALL,B,CADENCE,CH_ISDD,ABS,21,21,0.08333333333333333,False,M,0.495,False
W252,252,SMALL,B,CADENCE,CH_ISDD,ABS,42,42,0.16666666666666666,False,M,0.705,False
W252,252,SMALL,B,CADENCE,CH_ISDD,ABS,63,63,0.25,False,M,0.621,False
W252,252,SMALL,B,CADENCE,CH_ISDD,ABS,126,126,0.5,False,M,0.626,False
W252,252,SMALL,B,CADENCE,CH_ISDD,ABS,252,252,1.0,False,M,1.0,True
W252,252,SMALL,B,CADENCE,CH_ISDD,ABS,504,252,1.0,True,M,1.0,True
W252,252,SMALL,B,CADENCE,CH_ISDD,ABS,1008,252,1.0,True,M,1.0,True
W252,252,SMALL,B,CADENCE,CH_ISDD,ABS,T,252,1.0,False,M,1.0,True
W252,252,SMALL,B,CADENCE,CH_ISDD,FRAC,f0.0006,1,0.003968253968253968,False,M,0.284,False
W252,252,SMALL,B,CADENCE,CH_ISDD,FRAC,f0.002,1,0.003968253968253968,False,M,0.284,False
W252,252,SMALL,B,CADENCE,CH_ISDD,FRAC,f0.005,1,0.003968253968253968,False,M,0.284,False
W252,252,SMALL,B,CADENCE,CH_ISDD,FRAC,f0.01,3,0.011904761904761904,False,M,0.365,False
W252,252,SMALL,B,CADENCE,CH_ISDD,FRAC,f0.02,5,0.01984126984126984,False,M,0.404,False
W252,252,SMALL,B,CADENCE,CH_ISDD,FRAC,f0.04,10,0.03968253968253968,False,M,0.401,False
W252,252,SMALL,B,CADENCE,CH_ISDD,FRAC,f0.08,20,0.07936507936507936,False,M,0.431,False
W252,252,SMALL,B,CADENCE,CH_ISDD,FRAC,f0.15,38,0.15079365079365079,False,M,0.66,False
W252,252,SMALL,B,CADENCE,CH_ISDD,FRAC,f0.3,76,0.30158730158730157,False,M,0.614,False
W252,252,SMALL,B,CADENCE,CH_ISDD,FRAC,f0.6,151,0.5992063492063492,False,M,0.51,False
W252,252,SMALL,B,CADENCE,CH_ISDD,FRAC,f1,252,1.0,False,M,1.0,True
W504,504,U56,A,N,CH_ISSHARPE,ABS,1,1,0.001984126984126984,False,15,0.206,False
W504,504,U56,A,N,CH_ISSHARPE,ABS,2,2,0.003968253968253968,False,15,0.228,False
W504,504,U56,A,N,CH_ISSHARPE,ABS,5,5,0.00992063492063492,False,15,0.248,False
W504,504,U56,A,N,CH_ISSHARPE,ABS,10,10,0.01984126984126984,False,15,0.313,False
W504,504,U56,A,N,CH_ISSHARPE,ABS,21,21,0.041666666666666664,False,15,0.292,False
W504,504,U56,A,N,CH_ISSHARPE,ABS,42,42,0.08333333333333333,False,15,0.228,False
W504,504,U56,A,N,CH_ISSHARPE,ABS,63,63,0.125,False,15,0.17,False
W504,504,U56,A,N,CH_ISSHARPE,ABS,126,126,0.25,False,15,0.186,False
W504,504,U56,A,N,CH_ISSHARPE,ABS,252,252,0.5,False,15,0.145,False
W504,504,U56,A,N,CH_ISSHARPE,ABS,504,504,1.0,False,15,1.0,True
W504,504,U56,A,N,CH_ISSHARPE,ABS,1008,504,1.0,True,15,1.0,True
W504,504,U56,A,N,CH_ISSHARPE,ABS,T,504,1.0,False,15,1.0,True
W504,504,U56,A,N,CH_ISSHARPE,FRAC,f0.0006,1,0.001984126984126984,False,15,0.206,False
W504,504,U56,A,N,CH_ISSHARPE,FRAC,f0.002,1,0.001984126984126984,False,15,0.206,False
W504,504,U56,A,N,CH_ISSHARPE,FRAC,f0.005,3,0.005952380952380952,False,15,0.23,False
W504,504,U56,A,N,CH_ISSHARPE,FRAC,f0.01,5,0.00992063492063492,False,15,0.248,False
W504,504,U56,A,N,CH_ISSHARPE,FRAC,f0.02,10,0.01984126984126984,False,15,0.313,False
W504,504,U56,A,N,CH_ISSHARPE,FRAC,f0.04,20,0.03968253968253968,False,15,0.273,False
W504,504,U56,A,N,CH_ISSHARPE,FRAC,f0.08,40,0.07936507936507936,False,15,0.237,False
W504,504,U56,A,N,CH_ISSHARPE,FRAC,f0.15,76,0.15079365079365079,False,15,0.152,False
W504,504,U56,A,N,CH_ISSHARPE,FRAC,f0.3,151,0.2996031746031746,False,15,0.181,False
W504,504,U56,A,N,CH_ISSHARPE,FRAC,f0.6,302,0.5992063492063492,False,15,0.166,False
W504,504,U56,A,N,CH_ISSHARPE,FRAC,f1,504,1.0,False,15,1.0,True
W504,504,U56,A,N,CH_ISCAGR,ABS,1,1,0.001984126984126984,False,12,0.237,False
W504,504,U56,A,N,CH_ISCAGR,ABS,2,2,0.003968253968253968,False,12,0.233,False
W504,504,U56,A,N,CH_ISCAGR,ABS,5,5,0.00992063492063492,False,12,0.266,False
W504,504,U56,A,N,CH_ISCAGR,ABS,10,10,0.01984126984126984,False,12,0.308,False
W504,504,U56,A,N,CH_ISCAGR,ABS,21,21,0.041666666666666664,False,12,0.258,False
W504,504,U56,A,N,CH_ISCAGR,ABS,42,42,0.08333333333333333,False,12,0.234,False
W504,504,U56,A,N,CH_ISCAGR,ABS,63,63,0.125,False,12,0.236,False
W504,504,U56,A,N,CH_ISCAGR,ABS,126,126,0.25,False,12,0.234,False
W504,504,U56,A,N,CH_ISCAGR,ABS,252,252,0.5,False,12,0.054,False
W504,504,U56,A,N,CH_ISCAGR,ABS,504,504,1.0,False,12,1.0,True
W504,504,U56,A,N,CH_ISCAGR,ABS,1008,504,1.0,True,12,1.0,True
W504,504,U56,A,N,CH_ISCAGR,ABS,T,504,1.0,False,12,1.0,True
W504,504,U56,A,N,CH_ISCAGR,FRAC,f0.0006,1,0.001984126984126984,False,12,0.237,False
W504,504,U56,A,N,CH_ISCAGR,FRAC,f0.002,1,0.001984126984126984,False,12,0.237,False
W504,504,U56,A,N,CH_ISCAGR,FRAC,f0.005,3,0.005952380952380952,False,12,0.243,False
W504,504,U56,A,N,CH_ISCAGR,FRAC,f0.01,5,0.00992063492063492,False,12,0.266,False
W504,504,U56,A,N,CH_ISCAGR,FRAC,f0.02,10,0.01984126984126984,False,12,0.308,False
W504,504,U56,A,N,CH_ISCAGR,FRAC,f0.04,20,0.03968253968253968,False,12,0.261,False
W504,504,U56,A,N,CH_ISCAGR,FRAC,f0.08,40,0.07936507936507936,False,12,0.189,False
W504,504,U56,A,N,CH_ISCAGR,FRAC,f0.15,76,0.15079365079365079,False,12,0.255,False
W504,504,U56,A,N,CH_ISCAGR,FRAC,f0.3,151,0.2996031746031746,False,12,0.252,False
W504,504,U56,A,N,CH_ISCAGR,FRAC,f0.6,302,0.5992063492063492,False,12,0.132,False
W504,504,U56,A,N,CH_ISCAGR,FRAC,f1,504,1.0,False,12,1.0,True
W504,504,U56,A,N,CH_ISDD,ABS,1,1,0.001984126984126984,False,40,0.519,False
W504,504,U56,A,N,CH_ISDD,ABS,2,2,0.003968253968253968,False,40,0.616,False
W504,504,U56,A,N,CH_ISDD,ABS,5,5,0.00992063492063492,False,40,0.737,False
W504,504,U56,A,N,CH_ISDD,ABS,10,10,0.01984126984126984,False,40,0.758,False
W504,504,U56,A,N,CH_ISDD,ABS,21,21,0.041666666666666664,False,40,0.859,False
W504,504,U56,A,N,CH_ISDD,ABS,42,42,0.08333333333333333,False,40,0.922,True
W504,504,U56,A,N,CH_ISDD,ABS,63,63,0.125,False,40,0.953,True
W504,504,U56,A,N,CH_ISDD,ABS,126,126,0.25,False,40,0.987,True
W504,504,U56,A,N,CH_ISDD,ABS,252,252,0.5,False,40,0.999,True
W504,504,U56,A,N,CH_ISDD,ABS,504,504,1.0,False,40,1.0,True
W504,504,U56,A,N,CH_ISDD,ABS,1008,504,1.0,True,40,1.0,True
W504,504,U56,A,N,CH_ISDD,ABS,T,504,1.0,False,40,1.0,True
W504,504,U56,A,N,CH_ISDD,FRAC,f0.0006,1,0.001984126984126984,False,40,0.519,False
W504,504,U56,A,N,CH_ISDD,FRAC,f0.002,1,0.001984126984126984,False,40,0.519,False
W504,504,U56,A,N,CH_ISDD,FRAC,f0.005,3,0.005952380952380952,False,40,0.641,False
W504,504,U56,A,N,CH_ISDD,FRAC,f0.01,5,0.00992063492063492,False,40,0.737,False
W504,504,U56,A,N,CH_ISDD,FRAC,f0.02,10,0.01984126984126984,False,40,0.758,False
W504,504,U56,A,N,CH_ISDD,FRAC,f0.04,20,0.03968253968253968,False,40,0.863,False
W504,504,U56,A,N,CH_ISDD,FRAC,f0.08,40,0.07936507936507936,False,40,0.919,True
W504,504,U56,A,N,CH_ISDD,FRAC,f0.15,76,0.15079365079365079,False,40,0.977,True
W504,504,U56,A,N,CH_ISDD,FRAC,f0.3,151,0.2996031746031746,False,40,0.984,True
W504,504,U56,A,N,CH_ISDD,FRAC,f0.6,302,0.5992063492063492,False,40,1.0,True
W504,504,U56,A,N,CH_ISDD,FRAC,f1,504,1.0,False,40,1.0,True
W504,504,U56,A,H,CH_ISSHARPE,ABS,1,1,0.001984126984126984,False,126,0.462,False
W504,504,U56,A,H,CH_ISSHARPE,ABS,2,2,0.003968253968253968,False,126,0.441,False
W504,504,U56,A,H,CH_ISSHARPE,ABS,5,5,0.00992063492063492,False,126,0.379,False
W504,504,U56,A,H,CH_ISSHARPE,ABS,10,10,0.01984126984126984,False,126,0.379,False
W504,504,U56,A,H,CH_ISSHARPE,ABS,21,21,0.041666666666666664,False,126,0.297,False
W504,504,U56,A,H,CH_ISSHARPE,ABS,42,42,0.08333333333333333,False,126,0.261,False
W504,504,U56,A,H,CH_ISSHARPE,ABS,63,63,0.125,False,126,0.209,False
W504,504,U56,A,H,CH_ISSHARPE,ABS,126,126,0.25,False,126,0.097,False
W504,504,U56,A,H,CH_ISSHARPE,ABS,252,252,0.5,False,126,0.015,False
W504,504,U56,A,H,CH_ISSHARPE,ABS,504,504,1.0,False,126,1.0,True
W504,504,U56,A,H,CH_ISSHARPE,ABS,1008,504,1.0,True,126,1.0,True
W504,504,U56,A,H,CH_ISSHARPE,ABS,T,504,1.0,False,126,1.0,True
W504,504,U56,A,H,CH_ISSHARPE,FRAC,f0.0006,1,0.001984126984126984,False,126,0.462,False
W504,504,U56,A,H,CH_ISSHARPE,FRAC,f0.002,1,0.001984126984126984,False,126,0.462,False
W504,504,U56,A,H,CH_ISSHARPE,FRAC,f0.005,3,0.005952380952380952,False,126,0.436,False
W504,504,U56,A,H,CH_ISSHARPE,FRAC,f0.01,5,0.00992063492063492,False,126,0.379,False
W504,504,U56,A,H,CH_ISSHARPE,FRAC,f0.02,10,0.01984126984126984,False,126,0.379,False
