window,arm,char,outcome,strata,resid,b,t,ctrl_t,n,r2,sig
OOS,top20,breadth,Sharpe,7,residx,0.006115915052415801,0.5436054862869385,,168,0.0017769988509374057,False
OOS,top20,breadth,Sharpe,7,ratio,-0.016910259558401017,-1.5517586099193523,,168,0.014298343487129439,False
OOS,top20,breadth,Sharpe,7,logx,0.211107112973847,1.13945071421692,3.7573869497983727,168,0.10241790849218857,False
OOS,top20,breadth,Sharpe,7,loglog,,,,0,,False
OOS,top20,breadth,Sharpe,21,none,0.013171179443701289,1.2773613398094494,,168,0.009733555525142323,False
OOS,top20,breadth,Sharpe,21,partial,0.0031908840687935643,0.31822046390839837,4.448229114827975,168,0.11577009615648037,False
OOS,top20,breadth,Sharpe,21,residx,0.003190884068793572,0.3002207097238889,,168,0.0005426720612733416,False
OOS,top20,breadth,Sharpe,21,ratio,-0.023420252987260744,-2.295855374162481,,168,0.0307755158748515,True
OOS,top20,breadth,Sharpe,21,logx,0.1499586105935412,0.694793493685049,4.334176834942259,168,0.12030970470086333,False
OOS,top20,breadth,Sharpe,21,loglog,,,,0,,False
OOS,top20,breadth,CAGR,3,none,0.01145477381133033,7.8933878651448985,,168,0.2729042985970155,True
OOS,top20,breadth,CAGR,3,partial,0.009080043409837112,6.5270131137500975,5.751866963241756,168,0.39434377969281853,True
OOS,top20,breadth,CAGR,3,residx,0.009080043409837115,5.547090963576166,,168,0.15637639906183076,True
OOS,top20,breadth,CAGR,3,ratio,0.0060370173673392515,3.6898838015558932,,168,0.07580226645483967,True
OOS,top20,breadth,CAGR,3,logx,0.10597195552159708,7.378538869247922,5.605068625482296,168,0.42619832773504096,True
OOS,top20,breadth,CAGR,3,loglog,,,,0,,False
OOS,top20,breadth,CAGR,5,none,0.005700073350369191,4.1317148571763065,,168,0.09324830995480704,True
OOS,top20,breadth,CAGR,5,partial,0.003537937072809084,2.7932844952188245,6.740766515953515,168,0.2890348875494989,True
OOS,top20,breadth,CAGR,5,residx,0.0035379370728090827,2.4031305721425493,,168,0.03361976607813966,True
OOS,top20,breadth,CAGR,5,ratio,-0.0010254250082046548,-0.708849901026117,,168,0.0030177821846757436,False
OOS,top20,breadth,CAGR,5,logx,0.057361108442420886,3.163578535290474,6.546441396492932,168,0.29635253078238655,True
OOS,top20,breadth,CAGR,5,loglog,,,,0,,False
OOS,top20,breadth,CAGR,7,none,0.0021193114856013283,1.583019050825267,,168,0.01487157768291647,False
OOS,top20,breadth,CAGR,7,partial,0.0002690944154911546,0.22105264719463533,6.8054428938809455,168,0.230783814949302,False
OOS,top20,breadth,CAGR,7,residx,0.00026909441549115374,0.19448292198214426,,168,0.0002278011486844811,False
OOS,top20,breadth,CAGR,7,ratio,-0.004129583247688581,-3.151846145155561,,168,0.05646507525254829,True
OOS,top20,breadth,CAGR,7,logx,0.014698435342092253,0.6968841201169265,6.570736602861349,168,0.22969468640227308,False
OOS,top20,breadth,CAGR,7,loglog,,,,0,,False
OOS,top20,breadth,CAGR,21,none,0.0016818159619184877,1.3330645532519223,,168,0.010591800162981446,False
OOS,top20,breadth,CAGR,21,partial,-0.00016719887160662923,-0.14825628900410148,7.327348588088119,168,0.2534989020750419,False
OOS,top20,breadth,CAGR,21,residx,-0.00016719887160662888,-0.12848783672310002,,168,9.944266550887537e-05,False
OOS,top20,breadth,CAGR,21,ratio,-0.00497043935083931,-4.113722737167057,,168,0.09251292153982593,True
OOS,top20,breadth,CAGR,21,logx,0.002700375599087146,0.11089161919672585,7.1566964518020795,168,0.25262247821123307,False
OOS,top20,breadth,CAGR,21,loglog,,,,0,,False
OOS,top20,breadth,MaxDD,3,none,0.0042640316849915,1.884964967143818,,168,0.020955636172804826,False
OOS,top20,breadth,MaxDD,3,partial,0.006155153191301745,2.648906874466303,-2.7423016038950556,168,0.06363253059255713,True
OOS,top20,breadth,MaxDD,3,residx,0.006155153191301748,2.6237682905445987,,168,0.039819495555731166,True
OOS,top20,breadth,MaxDD,3,ratio,0.007168273866376179,3.232624431927008,,168,0.059222833474483094,True
OOS,top20,breadth,MaxDD,3,logx,0.0905525865020014,3.747001001610917,-3.104333900072843,168,0.09972038722356891,True
OOS,top20,breadth,MaxDD,3,loglog,-0.38803297408678805,-3.19581111745124,3.2481365060639162,168,0.08792664913228876,True
OOS,top20,breadth,MaxDD,5,none,0.0039031782460273853,1.775095964824735,,168,0.01862812707919892,False
OOS,top20,breadth,MaxDD,5,partial,0.005332604736510754,2.3837387866432103,-2.5231452336714457,168,0.05508612217623665,True
OOS,top20,breadth,MaxDD,5,residx,0.005332604736510754,2.362927927701318,,168,0.03254060397237679,True
OOS,top20,breadth,MaxDD,5,ratio,0.0067338568665293455,3.121551079890689,,168,0.055444718712104546,True
OOS,top20,breadth,MaxDD,5,logx,0.10443654369707774,3.29181838061552,-2.8119722920617107,168,0.08216864129446944,True
OOS,top20,breadth,MaxDD,5,loglog,-0.4456804845706509,-2.7918155322818894,2.9295848657973425,168,0.07226414806859471,True
OOS,top20,breadth,MaxDD,7,none,0.00045684447594409846,0.2105101858461815,,168,0.0002668838042918509,False
OOS,top20,breadth,MaxDD,7,partial,0.0016862051711610997,0.7693778355727386,-2.5116045050002493,168,0.037080505222045645,False
OOS,top20,breadth,MaxDD,7,residx,0.0016862051711610986,0.758574372601711,,168,0.0034545014305140676,False
OOS,top20,breadth,MaxDD,7,ratio,0.004184997274439649,1.9501163879328571,,168,0.02239627661678234,False
OOS,top20,breadth,MaxDD,7,logx,0.06124959569087103,1.623875464757297,-2.741473496369793,168,0.0486050680014104,False
OOS,top20,breadth,MaxDD,7,loglog,-0.2415115765192501,-1.2711572769439174,2.879021228260847,168,0.049520825434578586,False
OOS,top20,breadth,MaxDD,21,none,0.00022274531494417813,0.11127067217802851,,168,7.457975363178715e-05,False
OOS,top20,breadth,MaxDD,21,partial,0.0008487417647212816,0.41430767566328786,-1.3656705710863948,168,0.011250778394593208,False
OOS,top20,breadth,MaxDD,21,residx,0.0008487417647212821,0.41342963307020314,,168,0.0010286039056827123,False
OOS,top20,breadth,MaxDD,21,ratio,0.0024547566411938235,1.2318000305517045,,168,0.009057757208485562,False
OOS,top20,breadth,MaxDD,21,logx,0.04670391659259571,1.0592162553088371,-1.51617409866876,168,0.016402511020136012,False
OOS,top20,breadth,MaxDD,21,loglog,-0.1766874223561225,-0.7942798853229758,1.6415761472663892,168,0.016838765556240975,False
OOS,top20,breadth,DDnorm,3,none,0.06715808605420458,3.179829904344536,,168,0.05741435770698322,True
OOS,top20,breadth,DDnorm,3,partial,0.061805519277255236,2.7917172812897784,0.8146559416731596,168,0.0611904449149232,True
OOS,top20,breadth,DDnorm,3,residx,0.06180551927725527,2.775373889959481,,168,0.04434415941094161,True
OOS,top20,breadth,DDnorm,3,ratio,0.053831193888409866,2.5215160327368618,,168,0.03688857792111655,True
OOS,top20,breadth,DDnorm,3,logx,0.8939386743814413,3.8886572494558638,0.5320887597334004,168,0.10024696124699994,True
OOS,top20,breadth,DDnorm,3,loglog,-0.38803297408678805,-3.19581111745124,-0.6347459142819531,168,0.07342397418508084,True
OOS,top20,breadth,DDnorm,5,none,0.05994508057585091,2.9090520532330184,,168,0.04850658325553603,True
OOS,top20,breadth,DDnorm,5,partial,0.05415016755438149,2.543359701142929,1.0747712904664513,168,0.055121496282393156,True
OOS,top20,breadth,DDnorm,5,residx,0.054150167554381505,2.5269952323579163,,168,0.03704312319807779,True
OOS,top20,breadth,DDnorm,5,ratio,0.0352777599755875,1.6841500677839374,,168,0.016799470365528424,False
OOS,top20,breadth,DDnorm,5,logx,1.0380285752036555,3.4426737303355472,0.8362602701774089,168,0.08479645304132066,True
OOS,top20,breadth,DDnorm,5,loglog,-0.44568048457065135,-2.791815532281892,-0.956618488195075,168,0.06254371505227851,True
OOS,top20,breadth,DDnorm,7,none,0.02402725362810134,1.1811653912295965,,168,0.008334480822321466,False
OOS,top20,breadth,DDnorm,7,partial,0.018693045283842746,0.8965702457229117,1.1455575547387808,168,0.016159306393972783,False
OOS,top20,breadth,DDnorm,7,residx,0.018693045283842746,0.8941329071539965,,168,0.00479302265249415,False
OOS,top20,breadth,DDnorm,7,ratio,0.004138713825799723,0.20263212048953014,,168,0.0002472868837951614,False
OOS,top20,breadth,DDnorm,7,logx,0.6225624168312426,1.736461767015677,0.926428927584821,168,0.029534744966675852,False
OOS,top20,breadth,DDnorm,7,loglog,-0.24151157651924982,-1.2711572769439161,-1.0323526857447725,168,0.021263664159976603,False
OOS,top20,breadth,DDnorm,21,none,0.021920785474932966,1.135738807160687,,168,0.007710582753349127,False
OOS,top20,breadth,DDnorm,21,partial,0.012269329939435518,0.6267211066205554,2.2032966016260263,168,0.03607064572904839,False
OOS,top20,breadth,DDnorm,21,residx,0.012269329939435508,0.6178852640875246,,168,0.0022946153991699747,False
OOS,top20,breadth,DDnorm,21,ratio,-0.012845908390633182,-0.6638685650095024,,168,0.0026479185364681745,False
OOS,top20,breadth,DDnorm,21,logx,0.5326397283894087,1.2663472057840923,2.0309236686753422,168,0.044539380049348765,False
OOS,top20,breadth,DDnorm,21,loglog,-0.1766874223561224,-0.7942798853229753,-2.178425786105518,168,0.039683845502707205,False
OOS,top20,breadth,CAGRnorm,3,none,0.0991833697872494,7.755742221923048,,168,0.26597890114313893,True
OOS,top20,breadth,CAGRnorm,3,partial,0.08717801551013908,6.676287284411582,3.0979255621875836,168,0.30632609802871924,True
OOS,top20,breadth,CAGRnorm,3,residx,0.08717801551013908,6.187042680937679,,168,0.18738785669864666,True
OOS,top20,breadth,CAGRnorm,3,ratio,0.06727950781162655,4.811384285805923,,168,0.12238694096556091,True
OOS,top20,breadth,CAGRnorm,3,logx,1.030356916795471,7.703334392150844,2.923308768192778,168,0.3530500850478726,True
OOS,top20,breadth,CAGRnorm,3,loglog,,,,0,,False
OOS,top20,breadth,CAGRnorm,5,none,0.04824372960524447,4.044464527519275,,168,0.08970114184414002,True
OOS,top20,breadth,CAGRnorm,5,partial,0.036490692843828616,3.085093410765658,3.9237150253583333,168,0.1673889946027719,True
OOS,top20,breadth,CAGRnorm,5,residx,0.03649069284382862,2.8939390808322094,,168,0.048028037295860804,True
OOS,top20,breadth,CAGRnorm,5,ratio,0.008294447631131175,0.6643182056852396,,168,0.0026514971276909716,False
OOS,top20,breadth,CAGRnorm,5,logx,0.6023287744153484,3.574817413761898,3.7705803771909645,168,0.18403236373909093,True
OOS,top20,breadth,CAGRnorm,5,loglog,,,,0,,False
OOS,top20,breadth,CAGRnorm,7,none,0.015193950793721957,1.3151768708799132,,168,0.010312367474222928,False
OOS,top20,breadth,CAGRnorm,7,partial,0.005277838367722764,0.46401016343154944,3.9035120536028494,168,0.09398130681446648,False
OOS,top20,breadth,CAGRnorm,7,residx,0.005277838367722756,0.4432666093913303,,168,0.0011822469450059048,False
OOS,top20,breadth,CAGRnorm,7,ratio,-0.018805610817301577,-1.6323292342643196,,168,0.015797626347643923,False
OOS,top20,breadth,CAGRnorm,7,logx,0.2000707963299545,1.0186006397851033,3.731280971102721,168,0.09873850092343306,False
OOS,top20,breadth,CAGRnorm,7,loglog,,,,0,,False
OOS,top20,breadth,CAGRnorm,21,none,0.012836398340099585,1.1768452243641307,,168,0.008274128352799837,False
OOS,top20,breadth,CAGRnorm,21,partial,0.002337811853204086,0.2202544253757159,4.420512182844345,168,0.11328738490774726,False
OOS,top20,breadth,CAGRnorm,21,residx,0.0023378118532040824,0.20805817137372803,,168,0.000260704320806715,False
OOS,top20,breadth,CAGRnorm,21,ratio,-0.02546667804007075,-2.363926014852156,,168,0.03256720424650439,True
OOS,top20,breadth,CAGRnorm,21,logx,0.13257381396228052,0.5799849475753873,4.306477923236305,168,0.11693182831985205,False
OOS,top20,breadth,CAGRnorm,21,loglog,,,,0,,False
OOS,top20,disp,Sharpe,3,none,-0.039932606878816106,-2.8901596036584354,,168,0.04790867639223484,True
OOS,top20,disp,Sharpe,3,partial,-0.04807318555226063,-3.7298366152975695,5.336043329401918,168,0.18802738690393894,True
OOS,top20,disp,Sharpe,3,residx,-0.048073185552260644,-3.4927847514107633,,168,0.06846002495574122,True
OOS,top20,disp,Sharpe,3,ratio,-0.07075919163648843,-5.421455174490859,,168,0.15042657684293648,True
OOS,top20,disp,Sharpe,3,logx,-0.6218095630045862,-3.435865606852718,5.366956168960774,168,0.1800364882112918,True
OOS,top20,disp,Sharpe,3,loglog,,,,0,,False
OOS,top20,disp,Sharpe,5,none,0.012420201942123463,1.0536240231852545,,168,0.006643066012016807,False
OOS,top20,disp,Sharpe,5,partial,0.0006398151737653963,0.05607543756023494,4.631597603060872,168,0.12093106519947328,False
OOS,top20,disp,Sharpe,5,residx,0.0006398151737653818,0.05273510891289515,,168,1.6752681463727548e-05,False
OOS,top20,disp,Sharpe,5,ratio,-0.021752808132713318,-1.858213157561478,,168,0.020377078202775678,False
OOS,top20,disp,Sharpe,5,logx,0.02182287796298002,0.11691664347430569,4.622614363823381,168,0.12291571465608775,False
OOS,top20,disp,Sharpe,5,loglog,,,,0,,False
OOS,top20,disp,Sharpe,7,none,0.03835242290602001,3.6301784486112627,,168,0.07354798683472841,True
OOS,top20,disp,Sharpe,7,partial,0.02756409885977721,2.55255089720508,3.2449055445595385,168,0.12912268983008224,True
OOS,top20,disp,Sharpe,7,residx,0.0275640988597772,2.431441970785995,,168,0.03438918254895307,True
OOS,top20,disp,Sharpe,7,ratio,0.006236884289836129,0.5687705269680946,,168,0.0019450042388361455,False
OOS,top20,disp,Sharpe,7,logx,0.4889187706639264,2.555691242585055,3.1526421616076905,168,0.12980199721259045,True
OOS,top20,disp,Sharpe,7,loglog,,,,0,,False
OOS,top20,disp,Sharpe,21,none,0.042506823483987856,4.3274795258877665,,168,0.1013770105801074,True
OOS,top20,disp,Sharpe,21,partial,0.030035361909437192,2.937794530556067,3.3687811925557343,168,0.1592067057073394,True
OOS,top20,disp,Sharpe,21,residx,0.030035361909437164,2.7634044806864413,,168,0.043979281612132715,True
OOS,top20,disp,Sharpe,21,ratio,0.008496597378297431,0.8216588177579223,,168,0.004050533755642682,False
OOS,top20,disp,Sharpe,21,logx,0.5532405800196485,2.8089574514414863,3.321768924991974,168,0.15800014504324789,True
OOS,top20,disp,Sharpe,21,loglog,,,,0,,False
OOS,top20,disp,CAGR,3,none,-0.0039038815444811985,-2.3311161365363757,,168,0.03169790820270513,True
OOS,top20,disp,CAGR,3,partial,-0.005243428303580981,-3.63092528090352,7.836768518894208,168,0.29434937213588763,True
OOS,top20,disp,CAGR,3,residx,-0.00524342830358098,-3.1493877914893003,,168,0.056381991504899975,True
OOS,top20,disp,CAGR,3,ratio,-0.009148194681305294,-5.9147286839082955,,168,0.17406367035648473,True
OOS,top20,disp,CAGR,3,logx,-0.0673063187714697,-3.3124692437816625,7.775374432465683,168,0.2844523992704622,True
OOS,top20,disp,CAGR,3,loglog,,,,0,,False
OOS,top20,disp,CAGR,5,none,0.00235303506813996,1.6371963448404325,,168,0.015890475022078188,False
OOS,top20,disp,CAGR,5,partial,0.0002631563387413239,0.20460951889025525,7.289306641094482,168,0.2556039952885908,False
OOS,top20,disp,CAGR,5,residx,0.00026315633874132374,0.17708465927346925,,168,0.00018887381723120544,False
OOS,top20,disp,CAGR,5,ratio,-0.003475972571591942,-2.4419341078863197,,168,0.03467630085751294,True
OOS,top20,disp,CAGR,5,logx,0.0070993552342056565,0.3367228880876179,7.164725419076411,168,0.2541846347338267,False
OOS,top20,disp,CAGR,5,loglog,,,,0,,False
OOS,top20,disp,CAGR,7,none,0.005522951050664636,4.318455762405091,,168,0.10099731975073889,True
OOS,top20,disp,CAGR,7,partial,0.003263129256888691,2.6720511027359524,6.010382901236853,168,0.26247029674036315,True
OOS,top20,disp,CAGR,7,residx,0.003263129256888693,2.3393202658245547,,168,0.03191428293974574,True
OOS,top20,disp,CAGR,7,ratio,-0.0003248676251366386,-0.24089073815366052,,168,0.0003494462044720814,False
OOS,top20,disp,CAGR,7,logx,0.06055526711626244,2.7978145530623566,5.786484529841259,168,0.26241901793723965,True
OOS,top20,disp,CAGR,7,loglog,,,,0,,False
OOS,top20,disp,CAGR,21,none,0.006047443663695879,5.132321772583837,,168,0.13694825437480662,True
OOS,top20,disp,CAGR,21,partial,0.0035318131838583105,3.079776327858729,6.058082780457811,168,0.29398473506053446,True
OOS,top20,disp,CAGR,21,residx,0.003531813183858309,2.649934286230517,,168,0.040585275651001784,True
OOS,top20,disp,CAGR,21,ratio,0.00015079171955668472,0.1188930441834386,,168,8.514670095938204e-05,False
OOS,top20,disp,CAGR,21,logx,0.06826557368245129,3.091167852887976,5.858957250530383,168,0.2934819604337229,True
OOS,top20,disp,CAGR,21,loglog,,,,0,,False
OOS,top20,disp,MaxDD,3,none,-0.002564915119393478,-1.1261851900623283,,168,0.007582387904751409,False
OOS,top20,disp,MaxDD,3,partial,-0.0020556936693365982,-0.9031730125577221,-1.890150588877397,168,0.02861533411328232,False
OOS,top20,disp,MaxDD,3,residx,-0.0020556936693365995,-0.8950019132695786,,168,0.004802299076456573,False
OOS,top20,disp,MaxDD,3,ratio,-0.0002222133917870449,-0.09720008228699806,,168,5.691155605092035e-05,False
OOS,top20,disp,MaxDD,3,logx,-0.019091906545481555,-0.5992751103039612,-1.8770250990758826,168,0.025236307844963002,False
OOS,top20,disp,MaxDD,3,loglog,0.0010773928995205795,0.006796732019212561,2.292612173465925,168,0.03147119010836785,False
OOS,top20,disp,MaxDD,5,none,-0.0011235407453560702,-0.506575883506842,,168,0.0015435122348821384,False
OOS,top20,disp,MaxDD,5,partial,-0.00017502019889137382,-0.07751540061922138,-1.8845154460992968,168,0.022581111874291904,False
OOS,top20,disp,MaxDD,5,residx,-0.00017502019889137365,-0.07686845650981057,,168,3.559367043226569e-05,False
OOS,top20,disp,MaxDD,5,ratio,0.0013310444810174361,0.6003212817404239,,168,0.0021662948178508,False
OOS,top20,disp,MaxDD,5,logx,0.002863944052856709,0.07742380785381922,-1.879231800648928,168,0.021927306495467036,False
OOS,top20,disp,MaxDD,5,loglog,-0.12029848795161718,-0.6528170635823837,2.2940465128154983,168,0.03094289287654084,False
OOS,top20,disp,MaxDD,7,none,0.001445542631683674,0.6668968848044111,,168,0.002672066563073172,False
OOS,top20,disp,MaxDD,7,partial,0.0033410431067860628,1.495346004851523,-2.7555035721390797,168,0.046547080306675426,False
OOS,top20,disp,MaxDD,7,residx,0.0033410431067860645,1.4741017228279596,,168,0.012921076515143737,False
OOS,top20,disp,MaxDD,7,ratio,0.004796130948278325,2.2429572717667234,,168,0.029414910278272477,True
OOS,top20,disp,MaxDD,7,logx,0.060933247796414125,1.5392449304103815,-2.7811450386270615,168,0.047083371983058675,False
OOS,top20,disp,MaxDD,7,loglog,-0.4080299062393631,-2.0640669452006986,3.199941374169363,168,0.0643711540274513,True
OOS,top20,disp,MaxDD,21,none,0.002217102595999924,1.111609240584806,,168,0.0073888248006108714,False
OOS,top20,disp,MaxDD,21,partial,0.0036384587675471636,1.7127713097754416,-1.847786303710864,168,0.027512330751853442,False
OOS,top20,disp,MaxDD,21,residx,0.0036384587675471615,1.7089952277594063,,168,0.017290156262942724,False
OOS,top20,disp,MaxDD,21,ratio,0.0037786247003403525,1.9080988144021325,,168,0.0214620551408804,False
OOS,top20,disp,MaxDD,21,logx,0.06827348412502615,1.6683309769192565,-1.8333096950462464,168,0.026142085481298594,False
OOS,top20,disp,MaxDD,21,loglog,-0.4508800233392305,-2.200487506412109,2.2415309681157995,168,0.04121641471798432,True
OOS,top20,disp,DDnorm,3,none,-0.017249382702649,-0.7944445462964926,,168,0.0037876601519108988,False
OOS,top20,disp,DDnorm,3,partial,-0.021861558851405265,-1.0064437715931087,1.7938719490104635,168,0.022845004873337293,False
OOS,top20,disp,DDnorm,3,residx,-0.02186155885140528,-1.0008980536819714,,168,0.005998719369355476,False
OOS,top20,disp,DDnorm,3,ratio,-0.03920361029746892,-1.8200470316497201,,168,0.01956482719499042,False
