panel,book,cost,direction,k,phase,lam,turnover,bracketed,dSharpe,dCAGR,dMaxDD,TE_cad,TE_lam,dTE
small,TOP20,50.0,CAD->LAM,21.0,4.0,,7.510076675016401,True,-0.08034135245470947,-0.016411465246758558,0.04827851692826218,0.06860656704070393,0.05558839648333037,0.013018170557373566
small,TOP20,50.0,CAD->LAM,21.0,8.0,,7.601126449266697,True,0.031612887904978404,0.00963845264656106,8.343440940628e-05,0.06947950304046188,0.05498877632754066,0.014490726712921224
small,TOP20,50.0,CAD->LAM,21.0,13.0,,7.510596716319532,True,0.04045633726849118,0.012459558397542425,0.016487847563760483,0.07084893004927914,0.0555849716835462,0.015263958365732938
small,TOP20,50.0,CAD->LAM,21.0,17.0,,7.4627233817690035,True,-0.026397480735371848,-0.0045126436003668086,-0.0032578651772579015,0.07180383335455519,0.055900247768058485,0.015903585586496703
small,TOP20,50.0,CAD->LAM,63.0,0.0,,4.332915087718159,False,,,,0.09928175833126088,,
small,TOP20,50.0,CAD->LAM,63.0,13.0,,4.327879394439664,False,,,,0.10036274256178818,,
small,TOP20,50.0,CAD->LAM,63.0,25.0,,4.199506901582802,False,,,,0.09973345997373781,,
small,TOP20,50.0,CAD->LAM,63.0,38.0,,4.1573906710775965,False,,,,0.10396123195785614,,
small,TOP20,50.0,CAD->LAM,63.0,50.0,,4.211133330303752,False,,,,0.10077542656177228,,
small,TOP20,50.0,LAM->CAD,,,1.0,16.012642575941204,True,-0.0007035435790086475,6.550267669311327e-06,-0.02768280090619074,0.04090726756780855,0.0,0.04090726756780855
small,TOP20,50.0,LAM->CAD,,,0.7,15.154800753475207,True,0.025534765713318697,0.005428295213057016,-0.05056316327393445,0.04374616774709126,0.01266150510918646,0.031084662637904797
small,TOP20,50.0,LAM->CAD,,,0.5,14.14375135724681,True,0.031123848068174143,0.006334454966425512,-0.04857387366409355,0.047214403346050815,0.02108168610126343,0.026132717244787385
small,TOP20,50.0,LAM->CAD,,,0.35,12.843425292261411,True,0.028335319505742973,0.005379774333861012,-0.04219364575238305,0.05167495410218674,0.028365682428287995,0.023309271673898745
small,TOP20,50.0,LAM->CAD,,,0.25,11.520458463122315,True,0.02258345326721589,0.0038050740837538566,-0.0349416118662052,0.05621317020733374,0.03452813376908594,0.021685036438247797
small,TOP20,50.0,LAM->CAD,,,0.15,9.588799167121493,True,0.013720909509672086,0.0014184390509036915,-0.02300946462071146,0.06283940386163661,0.04351665973511041,0.019322744126526202
small,TOP20,50.0,LAM->CAD,,,0.1,8.223186904365626,True,0.009545638601603401,0.0001487857380274571,-0.013939527884713254,0.0675239079835259,0.05089211612087545,0.016631791862650444
small,TOP20,50.0,LAM->CAD,,,0.06,6.709438536351085,True,0.01822673225867355,0.001083582023618232,-0.011329837554200084,0.07758785709982301,0.06086110330100948,0.016726753798813526
u56,EWALL,0.0,CAD->LAM,1.0,0.0,,1.7759618826134844,False,,,,0.0025230288303815436,,
u56,EWALL,0.0,CAD->LAM,5.0,0.0,,0.8080964609499989,True,0.0,0.0,0.0,0.0,0.0,0.0
u56,EWALL,0.0,CAD->LAM,5.0,1.0,,0.8121815768163201,False,,,,0.002118478228706183,,
u56,EWALL,0.0,CAD->LAM,5.0,2.0,,0.8129301623331335,False,,,,0.002467024182438475,,
u56,EWALL,0.0,CAD->LAM,5.0,3.0,,0.8095364158087834,False,,,,0.002467129662918588,,
u56,EWALL,0.0,CAD->LAM,5.0,4.0,,0.8143726482986376,False,,,,0.0023610031532682756,,
u56,EWALL,0.0,CAD->LAM,21.0,0.0,,0.40696528295880663,False,,,,0.0042626158826481585,,
u56,EWALL,0.0,CAD->LAM,21.0,4.0,,0.40492701006595294,False,,,,0.0046147738042412985,,
u56,EWALL,0.0,CAD->LAM,21.0,8.0,,0.39709505939650447,False,,,,0.004901423082927523,,
u56,EWALL,0.0,CAD->LAM,21.0,13.0,,0.4074864525887406,False,,,,0.004568296693484487,,
u56,EWALL,0.0,CAD->LAM,21.0,17.0,,0.40786856357548557,False,,,,0.004589497618415779,,
u56,EWALL,0.0,CAD->LAM,63.0,0.0,,0.2435298323598503,False,,,,0.008058923212388063,,
u56,EWALL,0.0,CAD->LAM,63.0,13.0,,0.24269064954980687,False,,,,0.007900579893689573,,
u56,EWALL,0.0,CAD->LAM,63.0,25.0,,0.23691717443521448,False,,,,0.008345527078463921,,
u56,EWALL,0.0,CAD->LAM,63.0,38.0,,0.24019410031541433,False,,,,0.007324592625043044,,
u56,EWALL,0.0,CAD->LAM,63.0,50.0,,0.24291921587310575,False,,,,0.007701543548871375,,
u56,EWALL,0.0,LAM->CAD,,,1.0,0.8080964609499989,True,0.0003270432830699832,-0.00014840771562887878,0.0005737092980989122,0.0019048597556860902,0.0,0.0019048597556860902
u56,EWALL,0.0,LAM->CAD,,,0.7,0.8078984166706554,True,0.00040490757415567735,-0.00013668799562882583,0.0005756973131024745,0.0019061772391030943,5.389739529689068e-05,0.0018522798438062036
u56,EWALL,0.0,LAM->CAD,,,0.5,0.8075519997606297,True,0.0005526579028019007,-0.00011460086552306237,0.0005791747274304926,0.0019084817668372036,0.0001548377731017133,0.0017536439937354902
u56,EWALL,0.0,LAM->CAD,,,0.35,0.8072684090575206,True,0.0007065229183211841,-9.167569320575608e-05,0.0005820214775334731,0.0019103683451812056,0.0002800216384243668,0.0016303467067568388
u56,EWALL,0.0,LAM->CAD,,,0.25,0.8069958846449303,True,0.0007763195561185654,-8.01070822756822e-05,0.0005847571416126018,0.001912181305371254,0.000403197457849196,0.0015089838475220582
u56,EWALL,0.0,LAM->CAD,,,0.15,0.8065135591926558,True,0.0006403777751951001,-9.488933096576946e-05,0.0005895988378174233,0.0019153899604613047,0.0005874033228753204,0.0013279866375859842
u56,EWALL,0.0,LAM->CAD,,,0.1,0.8059681046342276,True,0.00028943764949374007,-0.00013998638957765652,0.0005950742388203256,0.0019190185799692287,0.0007298500155640629,0.0011891685644051658
u56,EWALL,0.0,LAM->CAD,,,0.06,0.8053046109608086,True,-0.00041075861374206823,-0.00023517966559416514,0.0006017345441903799,0.0019234324510232913,0.0009242040787461708,0.0009992283722771206
u56,EWALL,5.0,CAD->LAM,1.0,0.0,,1.7759618826134844,False,,,,0.0025230288303815436,,
u56,EWALL,5.0,CAD->LAM,5.0,0.0,,0.8080964609499989,True,0.0,0.0,0.0,0.0,0.0,0.0
u56,EWALL,5.0,CAD->LAM,5.0,1.0,,0.8121815768163201,False,,,,0.002118478228706183,,
u56,EWALL,5.0,CAD->LAM,5.0,2.0,,0.8129301623331335,False,,,,0.002467024182438475,,
u56,EWALL,5.0,CAD->LAM,5.0,3.0,,0.8095364158087834,False,,,,0.002467129662918588,,
u56,EWALL,5.0,CAD->LAM,5.0,4.0,,0.8143726482986376,False,,,,0.0023610031532682756,,
u56,EWALL,5.0,CAD->LAM,21.0,0.0,,0.40696528295880663,False,,,,0.0042626158826481585,,
u56,EWALL,5.0,CAD->LAM,21.0,4.0,,0.40492701006595294,False,,,,0.0046147738042412985,,
u56,EWALL,5.0,CAD->LAM,21.0,8.0,,0.39709505939650447,False,,,,0.004901423082927523,,
u56,EWALL,5.0,CAD->LAM,21.0,13.0,,0.4074864525887406,False,,,,0.004568296693484487,,
u56,EWALL,5.0,CAD->LAM,21.0,17.0,,0.40786856357548557,False,,,,0.004589497618415779,,
u56,EWALL,5.0,CAD->LAM,63.0,0.0,,0.2435298323598503,False,,,,0.008058923212388063,,
u56,EWALL,5.0,CAD->LAM,63.0,13.0,,0.24269064954980687,False,,,,0.007900579893689573,,
u56,EWALL,5.0,CAD->LAM,63.0,25.0,,0.23691717443521448,False,,,,0.008345527078463921,,
u56,EWALL,5.0,CAD->LAM,63.0,38.0,,0.24019410031541433,False,,,,0.007324592625043044,,
u56,EWALL,5.0,CAD->LAM,63.0,50.0,,0.24291921587310575,False,,,,0.007701543548871375,,
u56,EWALL,5.0,LAM->CAD,,,1.0,0.8080964609499989,True,0.0002964834636474123,-0.00014869774509335132,0.0005838563322520529,0.0019048597556860902,0.0,0.0019048597556860902
u56,EWALL,5.0,LAM->CAD,,,0.7,0.8078984166706554,True,0.0003744370071692149,-0.00013698192830718936,0.0005858603040077015,0.0019061772391030943,5.389739529689068e-05,0.0018522798438062036
u56,EWALL,5.0,LAM->CAD,,,0.5,0.8075519997606297,True,0.0005223534055229795,-0.00011490214215797989,0.0005893656297139283,0.0019084817668372036,0.0001548377731017133,0.0017536439937354902
u56,EWALL,5.0,LAM->CAD,,,0.35,0.8072684090575206,True,0.0006764397413479006,-9.198393009740569e-05,0.0005922352291849176,0.0019103683451812056,0.0002800216384243668,0.0016303467067568388
u56,EWALL,5.0,LAM->CAD,,,0.25,0.8069958846449303,True,0.0007464224733049196,-8.041812450323982e-05,0.0005949928510027014,0.001912181305371254,0.000403197457849196,0.0015089838475220582
u56,EWALL,5.0,LAM->CAD,,,0.15,0.8065135591926558,True,0.0006106174200539716,-9.519350658954151e-05,0.0005998734089593949,0.0019153899604613047,0.0005874033228753204,0.0013279866375859842
u56,EWALL,5.0,LAM->CAD,,,0.1,0.8059681046342276,True,0.00025965994813659243,-0.0001402729885118248,0.0006053927581304019,0.0019190185799692287,0.0007298500155640629,0.0011891685644051658
u56,EWALL,5.0,LAM->CAD,,,0.06,0.8053046109608086,True,-0.0004406864319292936,-0.00023542907665730084,0.0006121065222731981,0.0019234324510232913,0.0009242040787461708,0.0009992283722771206
u56,EWALL,10.0,CAD->LAM,1.0,0.0,,1.7759618826134844,False,,,,0.0025230288303815436,,
u56,EWALL,10.0,CAD->LAM,5.0,0.0,,0.8080964609499989,True,0.0,0.0,0.0,0.0,0.0,0.0
u56,EWALL,10.0,CAD->LAM,5.0,1.0,,0.8121815768163201,False,,,,0.002118478228706183,,
u56,EWALL,10.0,CAD->LAM,5.0,2.0,,0.8129301623331335,False,,,,0.002467024182438475,,
u56,EWALL,10.0,CAD->LAM,5.0,3.0,,0.8095364158087834,False,,,,0.002467129662918588,,
u56,EWALL,10.0,CAD->LAM,5.0,4.0,,0.8143726482986376,False,,,,0.0023610031532682756,,
u56,EWALL,10.0,CAD->LAM,21.0,0.0,,0.40696528295880663,False,,,,0.0042626158826481585,,
u56,EWALL,10.0,CAD->LAM,21.0,4.0,,0.40492701006595294,False,,,,0.0046147738042412985,,
u56,EWALL,10.0,CAD->LAM,21.0,8.0,,0.39709505939650447,False,,,,0.004901423082927523,,
u56,EWALL,10.0,CAD->LAM,21.0,13.0,,0.4074864525887406,False,,,,0.004568296693484487,,
u56,EWALL,10.0,CAD->LAM,21.0,17.0,,0.40786856357548557,False,,,,0.004589497618415779,,
u56,EWALL,10.0,CAD->LAM,63.0,0.0,,0.2435298323598503,False,,,,0.008058923212388063,,
u56,EWALL,10.0,CAD->LAM,63.0,13.0,,0.24269064954980687,False,,,,0.007900579893689573,,
u56,EWALL,10.0,CAD->LAM,63.0,25.0,,0.23691717443521448,False,,,,0.008345527078463921,,
u56,EWALL,10.0,CAD->LAM,63.0,38.0,,0.24019410031541433,False,,,,0.007324592625043044,,
u56,EWALL,10.0,CAD->LAM,63.0,50.0,,0.24291921587310575,False,,,,0.007701543548871375,,
u56,EWALL,10.0,LAM->CAD,,,1.0,0.8080964609499989,True,0.0002660831789200735,-0.0001489878663799571,0.0005940019616743619,0.0019048597556860902,0.0,0.0019048597556860902
u56,EWALL,10.0,LAM->CAD,,,0.7,0.8078984166706554,True,0.00034412594055477363,-0.00013727596866563996,0.0005960218884460688,0.0019061772391030943,5.389739529689068e-05,0.0018522798438062036
u56,EWALL,10.0,LAM->CAD,,,0.5,0.8075519997606297,True,0.0004922082514857706,-0.0001152035545800012,0.0005995551224936835,0.0019084817668372036,0.0001548377731017133,0.0017536439937354902
u56,EWALL,10.0,LAM->CAD,,,0.35,0.8072684090575206,True,0.0006465153981514149,-9.2292324628096e-05,0.0006024475688464481,0.0019103683451812056,0.0002800216384243668,0.0016303467067568388
u56,EWALL,10.0,LAM->CAD,,,0.25,0.8069958846449303,True,0.000716683830194853,-8.072934776648388e-05,0.0006052271460140479,0.001912181305371254,0.000403197457849196,0.0015089838475220582
u56,EWALL,10.0,LAM->CAD,,,0.15,0.8065135591926558,True,0.0005810157402246219,-9.549791108395822e-05,0.0006101465614952173,0.0019153899604613047,0.0005874033228753204,0.0013279866375859842
u56,EWALL,10.0,LAM->CAD,,,0.1,0.8059681046342276,True,0.0002300417540053168,-0.00014055987620545385,0.0006157098540525707,0.0019190185799692287,0.0007298500155640629,0.0011891685644051658
u56,EWALL,10.0,LAM->CAD,,,0.06,0.8053046109608086,True,-0.0004704535595767556,-0.00023567885569086844,0.0006224770711522054,0.0019234324510232913,0.0009242040787461708,0.0009992283722771206
u56,EWALL,15.0,CAD->LAM,1.0,0.0,,1.7759618826134844,False,,,,0.0025230288303815436,,
u56,EWALL,15.0,CAD->LAM,5.0,0.0,,0.8080964609499989,True,0.0,0.0,0.0,0.0,0.0,0.0
u56,EWALL,15.0,CAD->LAM,5.0,1.0,,0.8121815768163201,False,,,,0.002118478228706183,,
u56,EWALL,15.0,CAD->LAM,5.0,2.0,,0.8129301623331335,False,,,,0.002467024182438475,,
u56,EWALL,15.0,CAD->LAM,5.0,3.0,,0.8095364158087834,False,,,,0.002467129662918588,,
u56,EWALL,15.0,CAD->LAM,5.0,4.0,,0.8143726482986376,False,,,,0.0023610031532682756,,
u56,EWALL,15.0,CAD->LAM,21.0,0.0,,0.40696528295880663,False,,,,0.0042626158826481585,,
u56,EWALL,15.0,CAD->LAM,21.0,4.0,,0.40492701006595294,False,,,,0.0046147738042412985,,
u56,EWALL,15.0,CAD->LAM,21.0,8.0,,0.39709505939650447,False,,,,0.004901423082927523,,
u56,EWALL,15.0,CAD->LAM,21.0,13.0,,0.4074864525887406,False,,,,0.004568296693484487,,
u56,EWALL,15.0,CAD->LAM,21.0,17.0,,0.40786856357548557,False,,,,0.004589497618415779,,
u56,EWALL,15.0,CAD->LAM,63.0,0.0,,0.2435298323598503,False,,,,0.008058923212388063,,
u56,EWALL,15.0,CAD->LAM,63.0,13.0,,0.24269064954980687,False,,,,0.007900579893689573,,
u56,EWALL,15.0,CAD->LAM,63.0,25.0,,0.23691717443521448,False,,,,0.008345527078463921,,
u56,EWALL,15.0,CAD->LAM,63.0,38.0,,0.24019410031541433,False,,,,0.007324592625043044,,
u56,EWALL,15.0,CAD->LAM,63.0,50.0,,0.24291921587310575,False,,,,0.007701543548871375,,
u56,EWALL,15.0,LAM->CAD,,,1.0,0.8080964609499989,True,0.00023584245877183996,-0.00014927807929554504,0.0006041461864690068,0.0019048597556860902,0.0,0.0019048597556860902
u56,EWALL,15.0,LAM->CAD,,,0.7,0.8078984166706554,True,0.00031397440058444914,-0.00013757011649417894,0.0006061820665208273,0.0019061772391030943,5.389739529689068e-05,0.0018522798438062036
u56,EWALL,15.0,LAM->CAD,,,0.5,0.8075519997606297,True,0.0004622224610240089,-0.0001155051025502618,0.0006097432058738694,0.0019084817668372036,0.0001548377731017133,0.0017536439937354902
u56,EWALL,15.0,LAM->CAD,,,0.35,0.8072684090575206,True,0.0006167499033433721,-9.26008765393116e-05,0.0006126584966225646,0.0019103683451812056,0.0002800216384243668,0.0016303467067568388
u56,EWALL,15.0,LAM->CAD,,,0.25,0.8069958846449303,True,0.0006871036366333794,-8.104075178222425e-05,0.0006154600267511412,0.001912181305371254,0.000403197457849196,0.0015089838475220582
u56,EWALL,15.0,LAM->CAD,,,0.15,0.8065135591926558,True,0.0005515727392146896,-9.580254412014377e-05,0.0006204182955286686,0.0019153899604613047,0.0005874033228753204,0.0013279866375859842
u56,EWALL,15.0,LAM->CAD,,,0.1,0.8059681046342276,True,0.00020058306550962968,-0.00014084705227315752,0.0006260255266911652,0.0019190185799692287,0.0007298500155640629,0.0011891685644051658
u56,EWALL,15.0,LAM->CAD,,,0.06,0.8053046109608086,True,-0.0005000600038764791,-0.00023592900224156388,0.0006328461909316518,0.0019234324510232913,0.0009242040787461708,0.0009992283722771206
u56,EWALL,25.0,CAD->LAM,1.0,0.0,,1.7759618826134844,False,,,,0.0025230288303815436,,
u56,EWALL,25.0,CAD->LAM,5.0,0.0,,0.8080964609499989,True,0.0,0.0,0.0,0.0,0.0,0.0
u56,EWALL,25.0,CAD->LAM,5.0,1.0,,0.8121815768163201,False,,,,0.002118478228706183,,
u56,EWALL,25.0,CAD->LAM,5.0,2.0,,0.8129301623331335,False,,,,0.002467024182438475,,
u56,EWALL,25.0,CAD->LAM,5.0,3.0,,0.8095364158087834,False,,,,0.002467129662918588,,
u56,EWALL,25.0,CAD->LAM,5.0,4.0,,0.8143726482986376,False,,,,0.0023610031532682756,,
u56,EWALL,25.0,CAD->LAM,21.0,0.0,,0.40696528295880663,False,,,,0.0042626158826481585,,
u56,EWALL,25.0,CAD->LAM,21.0,4.0,,0.40492701006595294,False,,,,0.0046147738042412985,,
u56,EWALL,25.0,CAD->LAM,21.0,8.0,,0.39709505939650447,False,,,,0.004901423082927523,,
u56,EWALL,25.0,CAD->LAM,21.0,13.0,,0.4074864525887406,False,,,,0.004568296693484487,,
u56,EWALL,25.0,CAD->LAM,21.0,17.0,,0.40786856357548557,False,,,,0.004589497618415779,,
u56,EWALL,25.0,CAD->LAM,63.0,0.0,,0.2435298323598503,False,,,,0.008058923212388063,,
u56,EWALL,25.0,CAD->LAM,63.0,13.0,,0.24269064954980687,False,,,,0.007900579893689573,,
u56,EWALL,25.0,CAD->LAM,63.0,25.0,,0.23691717443521448,False,,,,0.008345527078463921,,
u56,EWALL,25.0,CAD->LAM,63.0,38.0,,0.24019410031541433,False,,,,0.007324592625043044,,
u56,EWALL,25.0,CAD->LAM,63.0,50.0,,0.24291921587310575,False,,,,0.007701543548871375,,
u56,EWALL,25.0,LAM->CAD,,,1.0,0.8080964609499989,True,0.00017583982851254731,-0.000149858779243367,0.0006244304225900554,0.0019048597556860902,0.0,0.0019048597556860902
u56,EWALL,25.0,LAM->CAD,,,0.7,0.8078984166706554,True,0.0002541500024275667,-0.0001381587337296042,0.0006264982039946299,0.0019061772391030943,5.389739529689068e-05,0.0018522798438062036
u56,EWALL,25.0,LAM->CAD,,,0.5,0.8075519997606297,True,0.0004027290489361235,-0.00011610860418703739,0.0006301151448488418,0.0019084817668372036,0.0001548377731017133,0.0017536439937354902
u56,EWALL,25.0,LAM->CAD,,,0.35,0.8072684090575206,True,0.0005576955141344264,-9.32184514580714e-05,0.0006330761169328625,0.0019103683451812056,0.0002800216384243668,0.0016303467067568388
u56,EWALL,25.0,LAM->CAD,,,0.25,0.8069958846449303,True,0.0006284186343397113,-8.166410093785048e-05,0.0006359215458168754,0.001912181305371254,0.000403197457849196,0.0015089838475220582
u56,EWALL,25.0,LAM->CAD,,,0.15,0.8065135591926558,True,0.0004931627844770858,-9.641249450415001e-05,0.0006409575085049024,0.0019153899604613047,0.0005874033228753204,0.0013279866375859842
u56,EWALL,25.0,LAM->CAD,,,0.1,0.8059681046342276,True,0.00014214419585378835,-0.0001414222680010957,0.0006466526025353525,0.0019190185799692287,0.0007298500155640629,0.0011891685644051658
u56,EWALL,25.0,LAM->CAD,,,0.06,0.8053046109608086,True,-0.0005587908744235648,-0.0002364303960816494,0.0006535801436108046,0.0019234324510232913,0.0009242040787461708,0.0009992283722771206
u56,EWALL,50.0,CAD->LAM,1.0,0.0,,1.7759618826134844,False,,,,0.0025230288303815436,,
u56,EWALL,50.0,CAD->LAM,5.0,0.0,,0.8080964609499989,True,0.0,0.0,0.0,0.0,0.0,0.0
u56,EWALL,50.0,CAD->LAM,5.0,1.0,,0.8121815768163201,False,,,,0.002118478228706183,,
u56,EWALL,50.0,CAD->LAM,5.0,2.0,,0.8129301623331335,False,,,,0.002467024182438475,,
u56,EWALL,50.0,CAD->LAM,5.0,3.0,,0.8095364158087834,False,,,,0.002467129662918588,,
u56,EWALL,50.0,CAD->LAM,5.0,4.0,,0.8143726482986376,False,,,,0.0023610031532682756,,
u56,EWALL,50.0,CAD->LAM,21.0,0.0,,0.40696528295880663,False,,,,0.0042626158826481585,,
u56,EWALL,50.0,CAD->LAM,21.0,4.0,,0.40492701006595294,False,,,,0.0046147738042412985,,
u56,EWALL,50.0,CAD->LAM,21.0,8.0,,0.39709505939650447,False,,,,0.004901423082927523,,
u56,EWALL,50.0,CAD->LAM,21.0,13.0,,0.4074864525887406,False,,,,0.004568296693484487,,
u56,EWALL,50.0,CAD->LAM,21.0,17.0,,0.40786856357548557,False,,,,0.004589497618415779,,
u56,EWALL,50.0,CAD->LAM,63.0,0.0,,0.2435298323598503,False,,,,0.008058923212388063,,
u56,EWALL,50.0,CAD->LAM,63.0,13.0,,0.24269064954980687,False,,,,0.007900579893689573,,
u56,EWALL,50.0,CAD->LAM,63.0,25.0,,0.23691717443521448,False,,,,0.008345527078463921,,
u56,EWALL,50.0,CAD->LAM,63.0,38.0,,0.24019410031541433,False,,,,0.007324592625043044,,
u56,EWALL,50.0,CAD->LAM,63.0,50.0,,0.24291921587310575,False,,,,0.007701543548871375,,
u56,EWALL,50.0,LAM->CAD,,,1.0,0.8080964609499989,True,2.8627600081154725e-05,-0.00015131211915658804,0.000675116439159823,0.0019048597556860902,0.0,0.0019048597556860902
u56,EWALL,50.0,LAM->CAD,,,0.7,0.8078984166706554,True,0.00010738243767338673,-0.0001396321429597558,0.0006772639435731198,0.0019061772391030943,5.389739529689068e-05,0.0018522798438062036
u56,EWALL,50.0,LAM->CAD,,,0.5,0.8075519997606297,True,0.0002567856803818991,-0.00011761971376089697,0.0006810203350514077,0.0019084817668372036,0.0001548377731017133,0.0017536439937354902
u56,EWALL,50.0,LAM->CAD,,,0.35,0.8072684090575206,True,0.00041284028714150267,-9.476512470737997e-05,0.000684095466979423,0.0019103683451812056,0.0002800216384243668,0.0016303467067568388
u56,EWALL,50.0,LAM->CAD,,,0.25,0.8069958846449303,True,0.0004844795617255926,-8.322561718865362e-05,0.0006870506009569455,0.001912181305371254,0.000403197457849196,0.0015089838475220582
u56,EWALL,50.0,LAM->CAD,,,0.15,0.8065135591926558,True,0.0003499148993262313,-9.794134698001833e-05,0.0006922807244474638,0.0019153899604613047,0.0005874033228753204,0.0013279866375859842
u56,EWALL,50.0,LAM->CAD,,,0.1,0.8059681046342276,True,-1.1618644704114445e-06,-0.00014286532707102895,0.0006981953919925343,0.0019190185799692287,0.0007298500155640629,0.0011891685644051658
u56,EWALL,50.0,LAM->CAD,,,0.06,0.8053046109608086,True,-0.0007028067196881427,-0.00023769028055853347,0.0007053900233982002,0.0019234324510232913,0.0009242040787461708,0.0009992283722771206
u56,TOP20,0.0,CAD->LAM,1.0,0.0,,22.354280011920928,False,,,,0.016016776163802947,,
u56,TOP20,0.0,CAD->LAM,5.0,0.0,,8.80151459882063,True,0.0,0.0,0.0,0.0,0.0,0.0
u56,TOP20,0.0,CAD->LAM,5.0,1.0,,8.762646530849864,True,0.01582689579910257,0.0015932600657449225,-0.00537369942555202,0.014751672363910881,0.0003468101970761908,0.01440486216683469
u56,TOP20,0.0,CAD->LAM,5.0,2.0,,8.821147819109989,False,,,,0.01700632789920661,,
u56,TOP20,0.0,CAD->LAM,5.0,3.0,,8.775976013883682,True,-0.016649274406304482,-0.003690541939357722,-0.0154569858101192,0.016931169780355967,0.00022787450309317246,0.016703295277262796
u56,TOP20,0.0,CAD->LAM,5.0,4.0,,8.757615075965221,True,-0.011996430597009722,-0.0025431415808660485,-0.002759740451385939,0.014880506788420473,0.00039170462973580527,0.014488802158684668
u56,TOP20,0.0,CAD->LAM,21.0,0.0,,4.0797702341220665,True,-0.003482773595574029,-0.002057167515088054,0.01013595023301489,0.023035549028850764,0.020887339030856378,0.0021482099979943867
u56,TOP20,0.0,CAD->LAM,21.0,4.0,,3.972319205100099,True,0.013100696203667717,0.0008435658794069267,-0.011376868790942157,0.022829546597340898,0.021575531344585015,0.0012540152527558829
u56,TOP20,0.0,CAD->LAM,21.0,8.0,,3.968662056748153,True,-0.01343252843314846,-0.0010924185421746224,-0.0006987904054039373,0.02433885339647614,0.02159895430673701,0.00273989908973913
u56,TOP20,0.0,CAD->LAM,21.0,13.0,,3.9291477652249336,True,0.025849335110905036,0.002259137669873207,-0.01198405640591127,0.023685328263404633,0.021852031750073105,0.0018332965133315282
u56,TOP20,0.0,CAD->LAM,21.0,17.0,,3.9712286806035326,True,0.015892462677643104,0.0012952328537323976,-0.011409420084908306,0.025095380419607346,0.02158251583401523,0.0035128645855921174
u56,TOP20,0.0,CAD->LAM,63.0,0.0,,2.4087648934357984,False,,,,0.04112481131829288,,
u56,TOP20,0.0,CAD->LAM,63.0,13.0,,2.3716680983301694,False,,,,0.04074372790811859,,
u56,TOP20,0.0,CAD->LAM,63.0,25.0,,2.405120029286329,False,,,,0.04004202072890449,,
u56,TOP20,0.0,CAD->LAM,63.0,38.0,,2.34174829536839,False,,,,0.03811138669757562,,
u56,TOP20,0.0,CAD->LAM,63.0,50.0,,2.372007396599179,False,,,,0.04067562181970571,,
u56,TOP20,0.0,LAM->CAD,,,1.0,8.80151459882063,True,0.006918103582921553,0.0015455698016692831,0.005470039031210294,0.012718251679777356,0.0,0.012718251679777356
u56,TOP20,0.0,LAM->CAD,,,0.7,8.388171993088527,True,0.008986570153219686,0.0014256544715131048,0.0022691382612833877,0.013627462275301323,0.003688154262304909,0.009939308012996414
u56,TOP20,0.0,LAM->CAD,,,0.5,7.840331428073905,True,0.013024431876136333,0.0017282683947000832,-0.000554446870887737,0.01489252031109202,0.006310434720126567,0.008582085590965453
u56,TOP20,0.0,LAM->CAD,,,0.35,7.101388763300446,True,0.017462713352551784,0.0021784484109294844,-0.002541290693413245,0.016598865944762474,0.008732875597612723,0.007865990347149751
u56,TOP20,0.0,LAM->CAD,,,0.25,6.353798094518741,True,0.01936387922365168,0.002421479298020335,-0.0031680987984412934,0.018325181306238482,0.01093134075646495,0.007393840549773533
u56,TOP20,0.0,LAM->CAD,,,0.15,5.281328827490302,True,0.014214332131784468,0.0019510213778381191,-0.0017502422758999825,0.020801697196142825,0.014537015988035576,0.0062646812081072496
u56,TOP20,0.0,LAM->CAD,,,0.1,4.543804342552449,True,0.003791098559716266,0.000908294328379744,0.0013156692235430645,0.022504768008794536,0.01791533671839437,0.004589431290400167
u56,TOP20,0.0,LAM->CAD,,,0.06,3.7513337883100326,True,-0.006485518593172923,-0.0007475809856193616,0.0023624211871973166,0.026169244645317773,0.02299087809989576,0.0031783665454220116
u56,TOP20,5.0,CAD->LAM,1.0,0.0,,22.354280011920928,False,,,,0.016016776163802947,,
u56,TOP20,5.0,CAD->LAM,5.0,0.0,,8.80151459882063,True,0.0,0.0,0.0,0.0,0.0,0.0
u56,TOP20,5.0,CAD->LAM,5.0,1.0,,8.762646530849864,True,0.015782526267664743,0.0015882014322301519,-0.005390524966156829,0.014751672363910881,0.0003468101970761908,0.01440486216683469
u56,TOP20,5.0,CAD->LAM,5.0,2.0,,8.821147819109989,False,,,,0.01700632789920661,,
u56,TOP20,5.0,CAD->LAM,5.0,3.0,,8.775976013883682,True,-0.016827415462887352,-0.0036736593357132585,-0.01563818651964452,0.016931169780355967,0.00022787450309317246,0.016703295277262796
u56,TOP20,5.0,CAD->LAM,5.0,4.0,,8.757615075965221,True,-0.01192180870897852,-0.0025286181847924694,-0.002705235471701456,0.014880506788420473,0.00039170462973580527,0.014488802158684668
u56,TOP20,5.0,CAD->LAM,21.0,0.0,,4.0797702341220665,True,-0.0034905361583872363,-0.002050654556307596,0.010197468585787017,0.023035549028850764,0.020887339030856378,0.0021482099979943867
u56,TOP20,5.0,CAD->LAM,21.0,4.0,,3.972319205100099,True,0.013077102027249099,0.0008433546169406003,-0.011311818828309422,0.022829546597340898,0.021575531344585015,0.0012540152527558829
