panel,book,lam,cost,selector,f,sleeve,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,SPY_CAGR,SPY_Sharpe,SPY_MaxDD,V2_CAGR,V2_Sharpe,V2_MaxDD,beats_SPY,beats_V2,OOS_4b,OOS_4a
broad,TOP20,0.1,5.0,S3_maxSleeveCAGR,0.05,SPY1,0.15984067675755642,0.9822601143429049,-0.26027763108977897,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,True,False,False,False
broad,TOP20,0.1,5.0,S4_ISsharpe_fpos,0.5,BOND2,0.08968734875285356,0.8492047993809497,-0.18486821051527957,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,False,False,False,False
broad,TOP20,0.1,10.0,S0_ISsharpe,0.5,BOND2,0.08549151346026185,0.8134583623607744,-0.18796250806287151,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,False,False,False,False
broad,TOP20,0.1,10.0,S1_IS4b,0.5,BOND2,0.08549151346026185,0.8134583623607744,-0.18796250806287151,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,False,False,False,False
broad,TOP20,0.1,10.0,S2_minSleeveDD,0.05,CASH,0.15041974830383742,0.9598290243319415,-0.24913595923551235,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,True,False,False,False
broad,TOP20,0.1,10.0,S3_maxSleeveCAGR,0.05,SPY1,0.1561386158260305,0.962876268121373,-0.2605488372075955,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,True,False,False,False
broad,TOP20,0.1,10.0,S4_ISsharpe_fpos,0.5,BOND2,0.08549151346026185,0.8134583623607744,-0.18796250806287151,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,False,False,False,False
broad,TOP20,0.1,15.0,S0_ISsharpe,0.4,TLT,0.09588841333612574,0.8097523763311313,-0.1976924898569039,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,False,False,False,False
broad,TOP20,0.1,15.0,S1_IS4b,0.4,TLT,0.09588841333612574,0.8097523763311313,-0.1976924898569039,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,False,False,False,False
broad,TOP20,0.1,15.0,S2_minSleeveDD,0.05,CASH,0.14678973112113325,0.9399904421648895,-0.24939462616277375,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,True,False,False,False
broad,TOP20,0.1,15.0,S3_maxSleeveCAGR,0.05,SPY1,0.1524481273458289,0.9434858007497612,-0.2608199656501541,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,True,False,False,False
broad,TOP20,0.1,15.0,S4_ISsharpe_fpos,0.4,TLT,0.09588841333612574,0.8097523763311313,-0.1976924898569039,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,False,False,False,False
broad,TOP20,0.1,25.0,S0_ISsharpe,0.4,TLT,0.08748479902415118,0.7467538325772036,-0.20426496192865407,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,False,False,False,False
broad,TOP20,0.1,25.0,S1_IS4b,0.4,TLT,0.08748479902415118,0.7467538325772036,-0.20426496192865407,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,False,False,False,False
broad,TOP20,0.1,25.0,S2_minSleeveDD,0.05,CASH,0.13956332134399752,0.9002940050412465,-0.24991175006330635,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,True,False,False,False
broad,TOP20,0.1,25.0,S3_maxSleeveCAGR,0.05,SPY1,0.14510172618788442,0.9046864680704758,-0.2613619895746492,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,True,False,False,False
broad,TOP20,0.1,25.0,S4_ISsharpe_fpos,0.4,TLT,0.08748479902415118,0.7467538325772036,-0.20426496192865407,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,False,False,False,False
broad,TOP20,0.1,50.0,S0_ISsharpe,0.4,TLT,0.06674876094332993,0.5890679657037869,-0.22046879048848922,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,False,False,False,False
broad,TOP20,0.1,50.0,S1_IS4b,0.35,TLT,0.07483907857262362,0.6324079592179523,-0.21508428894028764,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,False,False,False,False
broad,TOP20,0.1,50.0,S2_minSleeveDD,0.05,CASH,0.12169186284719169,0.8009586475295941,-0.25120333573366427,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,False,False,False,False
broad,TOP20,0.1,50.0,S3_maxSleeveCAGR,0.05,SPY1,0.12693577513644816,0.8075979474628566,-0.2627156912088223,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,False,False,False,False
broad,TOP20,0.1,50.0,S4_ISsharpe_fpos,0.4,TLT,0.06674876094332993,0.5890679657037869,-0.22046879048848922,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,False,False,False,False
broad,TOP20,0.15,0.0,S0_ISsharpe,0.5,BOND2,0.09326010679370533,0.8840685482281391,-0.18333498225528488,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,TOP20,0.15,0.0,S1_IS4b,0.5,BOND2,0.09326010679370533,0.8840685482281391,-0.18333498225528488,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,TOP20,0.15,0.0,S2_minSleeveDD,0.05,CASH,0.1566840208576763,1.0011773868643419,-0.24607514292995059,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,TOP20,0.15,0.0,S3_maxSleeveCAGR,0.05,SPY1,0.1624839088835326,1.0034386190787585,-0.25741604784085204,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,TOP20,0.15,0.0,S4_ISsharpe_fpos,0.5,BOND2,0.09326010679370533,0.8840685482281391,-0.18333498225528488,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,TOP20,0.15,5.0,S0_ISsharpe,0.5,BOND2,0.08863158436035401,0.8445441965523169,-0.18685310692000567,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,False,False,False,False
broad,TOP20,0.15,5.0,S1_IS4b,0.5,BOND2,0.08863158436035401,0.8445441965523169,-0.18685310692000567,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,False,False,False,False
broad,TOP20,0.15,5.0,S2_minSleeveDD,0.05,CASH,0.15239795645370524,0.977682183061129,-0.24639320151160782,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,True,False,False,False
broad,TOP20,0.15,5.0,S3_maxSleeveCAGR,0.05,SPY1,0.15813185137753516,0.9804987393519627,-0.25774731757870994,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,True,False,False,False
broad,TOP20,0.15,5.0,S4_ISsharpe_fpos,0.5,BOND2,0.08863158436035401,0.8445441965523169,-0.18685310692000567,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,False,False,False,False
broad,TOP20,0.15,10.0,S0_ISsharpe,0.5,BOND2,0.08402209376028358,0.804989748473826,-0.19035648437440356,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,False,False,False,False
broad,TOP20,0.15,10.0,S1_IS4b,0.5,BOND2,0.08402209376028358,0.804989748473826,-0.19035648437440356,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,False,False,False,False
broad,TOP20,0.15,10.0,S2_minSleeveDD,0.05,CASH,0.14812744407669842,0.9541767272924121,-0.2467111551981762,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,True,False,False,False
broad,TOP20,0.15,10.0,S3_maxSleeveCAGR,0.05,SPY1,0.15379574597516021,0.957549155015868,-0.2580784723897971,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,True,False,False,False
broad,TOP20,0.15,10.0,S4_ISsharpe_fpos,0.5,BOND2,0.08402209376028358,0.804989748473826,-0.19035648437440356,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,False,False,False,False
broad,TOP20,0.15,15.0,S0_ISsharpe,0.4,TLT,0.09388648377494402,0.7992113911278522,-0.20011402104973564,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,False,False,False,False
broad,TOP20,0.15,15.0,S1_IS4b,0.4,TLT,0.09388648377494402,0.7992113911278522,-0.20011402104973564,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,False,False,False,False
broad,TOP20,0.15,15.0,S2_minSleeveDD,0.05,CASH,0.14387242848901294,0.9306616769486241,-0.24702900401498717,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,True,False,False,False
broad,TOP20,0.15,15.0,S3_maxSleeveCAGR,0.05,SPY1,0.14947553545047376,0.9345904835427914,-0.2584095123031447,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,True,False,False,False
broad,TOP20,0.15,15.0,S4_ISsharpe_fpos,0.4,TLT,0.09388648377494402,0.7992113911278522,-0.20011402104973564,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,False,False,False,False
broad,TOP20,0.15,25.0,S0_ISsharpe,0.4,TLT,0.08453621147609636,0.7284891706327098,-0.20746086692237786,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,False,False,False,False
broad,TOP20,0.15,25.0,S1_IS4b,0.4,TLT,0.08453621147609636,0.7284891706327098,-0.20746086692237786,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,False,False,False,False
broad,TOP20,0.15,25.0,S2_minSleeveDD,0.05,CASH,0.13540866769023618,0.8836054263243609,-0.24766438714064687,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,True,False,False,False
broad,TOP20,0.15,25.0,S3_maxSleeveCAGR,0.05,SPY1,0.14088257113394165,0.8886483528609316,-0.2590712475527194,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,True,False,False,False
broad,TOP20,0.15,25.0,S4_ISsharpe_fpos,0.4,TLT,0.08453621147609636,0.7284891706327098,-0.20746086692237786,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,False,False,False,False
broad,TOP20,0.15,50.0,S0_ISsharpe,0.4,TLT,0.06149939870247345,0.5514899750020184,-0.22710501913594083,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,False,False,False,False
broad,TOP20,0.15,50.0,S1_IS4b,0.3,TLT,0.07699260871114477,0.6325970854203944,-0.21571804667005146,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,False,False,False,False
broad,TOP20,0.15,50.0,S2_minSleeveDD,0.05,CASH,0.11451662966386955,0.7658430553804029,-0.2492510115065305,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,False,False,False,False
broad,TOP20,0.15,50.0,S3_maxSleeveCAGR,0.05,SPY1,0.1196743533775968,0.7736773525714143,-0.26072357699744697,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,False,False,False,False
broad,TOP20,0.15,50.0,S4_ISsharpe_fpos,0.4,TLT,0.06149939870247345,0.5514899750020184,-0.22710501913594083,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,False,False,False,False
broad,TOP20,0.25,0.0,S0_ISsharpe,0.5,BOND2,0.09316528431996396,0.8884193597371328,-0.18268402321157584,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,TOP20,0.25,0.0,S1_IS4b,0.5,BOND2,0.09316528431996396,0.8884193597371328,-0.18268402321157584,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,TOP20,0.25,0.0,S2_minSleeveDD,0.05,CASH,0.15656245253085777,1.0086609044418746,-0.24326330474899094,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,TOP20,0.25,0.0,S3_maxSleeveCAGR,0.05,SPY1,0.16230746064432866,1.010736029293978,-0.2545580594574004,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,TOP20,0.25,0.0,S4_ISsharpe_fpos,0.5,BOND2,0.09316528431996396,0.8884193597371328,-0.18268402321157584,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,TOP20,0.25,5.0,S0_ISsharpe,0.5,BOND2,0.08793005693085276,0.8433916311073063,-0.18679261792235757,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,False,False,False,False
broad,TOP20,0.25,5.0,S1_IS4b,0.5,BOND2,0.08793005693085276,0.8433916311073063,-0.18679261792235757,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,False,False,False,False
broad,TOP20,0.25,5.0,S2_minSleeveDD,0.05,CASH,0.15136245354426903,0.979862432613352,-0.24366805338815967,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,True,False,False,False
broad,TOP20,0.25,5.0,S3_maxSleeveCAGR,0.05,SPY1,0.15702758998052557,0.9826144237785982,-0.2549765821499482,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,True,False,False,False
broad,TOP20,0.25,5.0,S4_ISsharpe_fpos,0.5,BOND2,0.08793005693085276,0.8433916311073063,-0.18679261792235757,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,False,False,False,False
broad,TOP20,0.25,10.0,S0_ISsharpe,0.5,BOND2,0.08271921327377818,0.7983284577712939,-0.1908811012849717,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,False,False,False,False
broad,TOP20,0.25,10.0,S1_IS4b,0.4,TLT,0.09730742112230195,0.8298049289933402,-0.19668616275973727,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,False,False,False,False
broad,TOP20,0.25,10.0,S2_minSleeveDD,0.05,CASH,0.1461853403577269,0.9510485632139762,-0.2440726335301977,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,True,False,False,False
broad,TOP20,0.25,10.0,S3_maxSleeveCAGR,0.05,SPY1,0.15177119386338722,0.9544782382870924,-0.2553949228662513,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,True,False,False,False
broad,TOP20,0.25,10.0,S4_ISsharpe_fpos,0.5,BOND2,0.08271921327377818,0.7983284577712939,-0.1908811012849717,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,False,False,False,False
broad,TOP20,0.25,15.0,S0_ISsharpe,0.4,TLT,0.0919101737667245,0.7889193999808268,-0.20096800037010032,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,False,False,False,False
broad,TOP20,0.25,15.0,S1_IS4b,0.4,TLT,0.0919101737667245,0.7889193999808268,-0.20096800037010032,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,False,False,False,False
broad,TOP20,0.25,15.0,S2_minSleeveDD,0.05,CASH,0.14103101441298915,0.9222205335569911,-0.24447704522623226,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,True,False,False,False
broad,TOP20,0.25,15.0,S3_maxSleeveCAGR,0.05,SPY1,0.1465381701804962,0.9263286334417632,-0.25581308166366645,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,True,False,False,False
broad,TOP20,0.25,15.0,S4_ISsharpe_fpos,0.4,TLT,0.0919101737667245,0.7889193999808268,-0.20096800037010032,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,False,False,False,False
broad,TOP20,0.25,25.0,S0_ISsharpe,0.4,TLT,0.08119313450181598,0.7070807916882067,-0.20946530499858107,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,False,False,False,False
broad,TOP20,0.25,25.0,S1_IS4b,0.4,TLT,0.08119313450181598,0.7070807916882067,-0.20946530499858107,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,False,False,False,False
broad,TOP20,0.25,25.0,S2_minSleeveDD,0.05,CASH,0.13079033209003477,0.8645269519304175,-0.24528536348474994,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,False,False,False,False
broad,TOP20,0.25,25.0,S3_maxSleeveCAGR,0.05,SPY1,0.13614183383798695,0.869993816424756,-0.25664885373120705,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,False,False,False,False
broad,TOP20,0.25,25.0,S4_ISsharpe_fpos,0.4,TLT,0.08119313450181598,0.7070807916882067,-0.20946530499858107,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,False,False,False,False
broad,TOP20,0.25,50.0,S0_ISsharpe,0.4,TLT,0.05484676800312238,0.5023019058173827,-0.23979841854343675,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,False,False,False,False
broad,TOP20,0.25,50.0,S1_IS4b,0.2,TLT,0.08402366744053147,0.645315746967467,-0.21274956593175254,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,False,False,False,False
broad,TOP20,0.25,50.0,S2_minSleeveDD,0.05,CASH,0.10558058343159638,0.7201321037290865,-0.2473032149029576,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,False,False,False,False
broad,TOP20,0.25,50.0,S3_maxSleeveCAGR,0.05,SPY1,0.11055294588737419,0.7290034457419727,-0.2587351043323233,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,False,False,False,False
broad,TOP20,0.25,50.0,S4_ISsharpe_fpos,0.4,TLT,0.05484676800312238,0.5023019058173827,-0.23979841854343675,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,False,False,False,False
broad,TOP20,0.35,0.0,S0_ISsharpe,0.5,BOND2,0.09341043713788055,0.892921014004458,-0.18060441896787427,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,TOP20,0.35,0.0,S1_IS4b,0.5,BOND2,0.09341043713788055,0.892921014004458,-0.18060441896787427,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,TOP20,0.35,0.0,S2_minSleeveDD,0.05,CASH,0.156897814689418,1.0145391131909758,-0.2419275306194666,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,TOP20,0.35,0.0,S3_maxSleeveCAGR,0.05,SPY1,0.16260085808791724,1.0163701264461218,-0.253205909530383,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,TOP20,0.35,0.0,S4_ISsharpe_fpos,0.5,BOND2,0.09341043713788055,0.892921014004458,-0.18060441896787427,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,TOP20,0.35,5.0,S0_ISsharpe,0.5,BOND2,0.08774396127482098,0.8440353802048725,-0.18512294199262835,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,False,False,False,False
broad,TOP20,0.35,5.0,S1_IS4b,0.5,BOND2,0.08774396127482098,0.8440353802048725,-0.18512294199262835,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,False,False,False,False
broad,TOP20,0.35,5.0,S2_minSleeveDD,0.05,CASH,0.15106451717617597,0.9820815471496614,-0.24239233624576206,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,True,False,False,False
broad,TOP20,0.35,5.0,S3_maxSleeveCAGR,0.05,SPY1,0.15667011266666964,0.9846297095640908,-0.253684923544911,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,True,False,False,False
broad,TOP20,0.35,5.0,S4_ISsharpe_fpos,0.5,BOND2,0.08774396127482098,0.8440353802048725,-0.18512294199262835,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,False,False,False,False
broad,TOP20,0.35,10.0,S0_ISsharpe,0.4,TLT,0.09670052621682146,0.8273920972404648,-0.19533212561770308,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,False,False,False,False
broad,TOP20,0.35,10.0,S1_IS4b,0.4,TLT,0.09670052621682146,0.8273920972404648,-0.19533212561770308,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,False,False,False,False
broad,TOP20,0.35,10.0,S2_minSleeveDD,0.05,CASH,0.14526000498153335,0.9496042491778581,-0.24285692018519145,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,True,False,False,False
broad,TOP20,0.35,10.0,S3_maxSleeveCAGR,0.05,SPY1,0.1507689733242601,0.9528705668461562,-0.25416369964791163,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,True,False,False,False
broad,TOP20,0.35,10.0,S4_ISsharpe_fpos,0.4,TLT,0.09670052621682146,0.8273920972404648,-0.19533212561770308,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,False,False,False,False
broad,TOP20,0.35,15.0,S0_ISsharpe,0.4,TLT,0.09081060866311974,0.7825981506395903,-0.20002119397625007,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,False,False,False,False
broad,TOP20,0.35,15.0,S1_IS4b,0.4,TLT,0.09081060866311974,0.7825981506395903,-0.20002119397625007,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,False,False,False,False
broad,TOP20,0.35,15.0,S2_minSleeveDD,0.05,CASH,0.13948413914178537,0.9171090134195449,-0.24332128251483232,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,True,False,False,False
broad,TOP20,0.35,15.0,S3_maxSleeveCAGR,0.05,SPY1,0.1448972954895973,0.9210943857370331,-0.25464223792510443,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,True,False,False,False
broad,TOP20,0.35,15.0,S4_ISsharpe_fpos,0.4,TLT,0.09081060866311974,0.7825981506395903,-0.20002119397625007,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,False,False,False,False
broad,TOP20,0.35,25.0,S0_ISsharpe,0.4,TLT,0.07912309720738575,0.6929347780673945,-0.2093198309227251,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,False,False,False,False
broad,TOP20,0.35,25.0,S1_IS4b,0.4,TLT,0.07912309720738575,0.6929347780673945,-0.2093198309227251,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,False,False,False,False
broad,TOP20,0.35,25.0,S2_minSleeveDD,0.05,CASH,0.1280177939493412,0.8520719198603461,-0.2442493426529705,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,False,False,False,False
broad,TOP20,0.35,25.0,S3_maxSleeveCAGR,0.05,SPY1,0.13324174950745027,0.857497671382818,-0.25559860134483514,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,False,False,False,False
broad,TOP20,0.35,25.0,S4_ISsharpe_fpos,0.4,TLT,0.07912309720738575,0.6929347780673945,-0.2093198309227251,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,False,False,False,False
broad,TOP20,0.35,50.0,S0_ISsharpe,0.4,TLT,0.05043559225434979,0.468608496812105,-0.24681516385997704,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,False,False,False,False
