default,pool,panel,book,cost,arm,pool_empty,n_pool,n_arms,moved_off_control,pool_mean_dSharpe,IS_argmax_margin,TO,TO_ratio,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,ctl_OOS_Sharpe,ctl_OOS_CAGR,ctl_OOS_MaxDD,d_OOS_Sharpe,d_OOS_CAGR,d_OOS_MaxDD,v1_OOS_Sharpe,v2_OOS_Sharpe,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,beat_v2,beat_spy,pass4a_v2,pass4a_v1,pass4b,fail4b,pass4b_oos,fail4b_oos
K_Calmar,P_ALL,broad,R10,25.0,ebud-0.20,False,17,17,True,-0.04152199985820437,0.007507542656553845,14.872638955792402,0.9383814550563159,0.13239807319082053,0.7301557221161135,-0.26459747396366884,0.7334538148772907,0.13518549597567442,-0.2611332714434833,-0.003298092761177207,-0.002787422784853888,-0.003464202520185533,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,True,False,"H2,OOS,DD",False,"H1,H2,OOS,DD"
K_MaxDD,P_ALL,broad,R10,25.0,ddctl-8/.5/recover,False,17,17,True,-0.04152199985820437,3.3306690738754696e-16,11.684554002263459,0.737230885448056,0.09327865372010447,0.6664626321104747,-0.18548657983398853,0.7334538148772907,0.13518549597567442,-0.2611332714434833,-0.06699118276681593,-0.041906842255569954,0.07564669160949478,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,True,False,"H2,OOS,CAGR",False,"H1,H2,OOS,CAGR"
K_Random,P_ALL,broad,R10,25.0,abs12-dg,False,17,17,True,-0.04152199985820437,,15.551585445319388,0.9812192323089921,0.1356461162859055,0.7357719361472043,-0.2611332714434833,0.7334538148772907,0.13518549597567442,-0.2611332714434833,0.002318121269913598,0.00046062031023108574,0.0,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,True,False,"H2,OOS,DD",False,"H1,H2,OOS,DD"
D_NONE,P_S1,broad,R10,25.0,control,True,1,17,False,0.0,,15.849246461184421,1.0,0.13518549597567442,0.7334538148772907,-0.2611332714434833,0.7334538148772907,0.13518549597567442,-0.2611332714434833,0.0,0.0,0.0,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,True,False,"H2,OOS,DD",False,"H1,H2,OOS,DD"
K_Sharpe,P_S1,broad,R10,25.0,control,True,1,17,False,0.0,,15.849246461184421,1.0,0.13518549597567442,0.7334538148772907,-0.2611332714434833,0.7334538148772907,0.13518549597567442,-0.2611332714434833,0.0,0.0,0.0,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,True,False,"H2,OOS,DD",False,"H1,H2,OOS,DD"
K_CAGR,P_S1,broad,R10,25.0,control,True,1,17,False,0.0,,15.849246461184421,1.0,0.13518549597567442,0.7334538148772907,-0.2611332714434833,0.7334538148772907,0.13518549597567442,-0.2611332714434833,0.0,0.0,0.0,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,True,False,"H2,OOS,DD",False,"H1,H2,OOS,DD"
K_Calmar,P_S1,broad,R10,25.0,control,True,1,17,False,0.0,,15.849246461184421,1.0,0.13518549597567442,0.7334538148772907,-0.2611332714434833,0.7334538148772907,0.13518549597567442,-0.2611332714434833,0.0,0.0,0.0,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,True,False,"H2,OOS,DD",False,"H1,H2,OOS,DD"
K_MaxDD,P_S1,broad,R10,25.0,control,True,1,17,False,0.0,,15.849246461184421,1.0,0.13518549597567442,0.7334538148772907,-0.2611332714434833,0.7334538148772907,0.13518549597567442,-0.2611332714434833,0.0,0.0,0.0,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,True,False,"H2,OOS,DD",False,"H1,H2,OOS,DD"
K_Random,P_S1,broad,R10,25.0,control,True,1,17,False,0.0,,15.849246461184421,1.0,0.13518549597567442,0.7334538148772907,-0.2611332714434833,0.7334538148772907,0.13518549597567442,-0.2611332714434833,0.0,0.0,0.0,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,True,False,"H2,OOS,DD",False,"H1,H2,OOS,DD"
D_NONE,P_ALL,broad,R20,0.0,control,False,17,17,False,-0.031094689815599486,,13.17849676626013,1.0,0.1641569570568462,1.0123343586984954,-0.25849508713169733,1.0123343586984954,0.1641569570568462,-0.25849508713169733,0.0,0.0,0.0,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,False,False,DD,False,DD
K_Sharpe,P_ALL,broad,R20,0.0,ebud-0.10,False,17,17,True,-0.031094689815599486,0.025772482807983277,10.032561336350986,0.761282679981875,0.1336816947432864,0.9217473902195348,-0.22802471485707887,1.0123343586984954,0.1641569570568462,-0.25849508713169733,-0.09058696847896064,-0.030475262313559792,0.030470372274618462,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,False,False,DD,False,DD
K_CAGR,P_ALL,broad,R20,0.0,g200-rw,False,17,17,True,-0.031094689815599486,0.0008409340884178995,13.14178213282805,0.9972140499722185,0.15857595610758435,1.0005147837658734,-0.23903428411059946,1.0123343586984954,0.1641569570568462,-0.25849508713169733,-0.011819574932621979,-0.005581000949261838,0.019460803021097872,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,False,False,DD,False,DD
K_Calmar,P_ALL,broad,R20,0.0,ebud-0.10,False,17,17,True,-0.031094689815599486,0.10527938631352174,10.032561336350986,0.761282679981875,0.1336816947432864,0.9217473902195348,-0.22802471485707887,1.0123343586984954,0.1641569570568462,-0.25849508713169733,-0.09058696847896064,-0.030475262313559792,0.030470372274618462,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,False,False,DD,False,DD
K_MaxDD,P_ALL,broad,R20,0.0,ebud-0.10,False,17,17,True,-0.031094689815599486,0.005244341841837197,10.032561336350986,0.761282679981875,0.1336816947432864,0.9217473902195348,-0.22802471485707887,1.0123343586984954,0.1641569570568462,-0.25849508713169733,-0.09058696847896064,-0.030475262313559792,0.030470372274618462,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,False,False,DD,False,DD
K_Random,P_ALL,broad,R20,0.0,ddctl-8/.5/recover,False,17,17,True,-0.031094689815599486,,10.302774430723256,0.7817867707871387,0.11840527130511869,0.9278047348683521,-0.1857837063971599,1.0123343586984954,0.1641569570568462,-0.25849508713169733,-0.08452962383014329,-0.0457516857517275,0.07271138073453742,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,False,False,H2,True,-
D_NONE,P_S1,broad,R20,0.0,control,False,12,17,False,-0.019703196452745764,,13.17849676626013,1.0,0.1641569570568462,1.0123343586984954,-0.25849508713169733,1.0123343586984954,0.1641569570568462,-0.25849508713169733,0.0,0.0,0.0,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,False,False,DD,False,DD
K_Sharpe,P_S1,broad,R20,0.0,ebud-0.10,False,12,17,True,-0.019703196452745764,0.025772482807983277,10.032561336350986,0.761282679981875,0.1336816947432864,0.9217473902195348,-0.22802471485707887,1.0123343586984954,0.1641569570568462,-0.25849508713169733,-0.09058696847896064,-0.030475262313559792,0.030470372274618462,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,False,False,DD,False,DD
K_CAGR,P_S1,broad,R20,0.0,g200-rw,False,12,17,True,-0.019703196452745764,0.0008409340884178995,13.14178213282805,0.9972140499722185,0.15857595610758435,1.0005147837658734,-0.23903428411059946,1.0123343586984954,0.1641569570568462,-0.25849508713169733,-0.011819574932621979,-0.005581000949261838,0.019460803021097872,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,False,False,DD,False,DD
K_Calmar,P_S1,broad,R20,0.0,ebud-0.10,False,12,17,True,-0.019703196452745764,0.10527938631352174,10.032561336350986,0.761282679981875,0.1336816947432864,0.9217473902195348,-0.22802471485707887,1.0123343586984954,0.1641569570568462,-0.25849508713169733,-0.09058696847896064,-0.030475262313559792,0.030470372274618462,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,False,False,DD,False,DD
K_MaxDD,P_S1,broad,R20,0.0,ebud-0.10,False,12,17,True,-0.019703196452745764,0.017969555167917206,10.032561336350986,0.761282679981875,0.1336816947432864,0.9217473902195348,-0.22802471485707887,1.0123343586984954,0.1641569570568462,-0.25849508713169733,-0.09058696847896064,-0.030475262313559792,0.030470372274618462,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,False,False,DD,False,DD
K_Random,P_S1,broad,R20,0.0,ebud-0.10,False,12,17,True,-0.019703196452745764,,10.032561336350986,0.761282679981875,0.1336816947432864,0.9217473902195348,-0.22802471485707887,1.0123343586984954,0.1641569570568462,-0.25849508713169733,-0.09058696847896064,-0.030475262313559792,0.030470372274618462,0.8568806821147589,1.1481353293632495,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,False,False,DD,False,DD
D_NONE,P_ALL,broad,R20,10.0,control,False,17,17,False,-0.03783143662988675,,13.17849676626013,1.0,0.14862653950160798,0.9301240819488711,-0.2596966291762923,0.9301240819488711,0.14862653950160798,-0.2596966291762923,0.0,0.0,0.0,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,False,False,DD,False,"H1,DD"
K_Sharpe,P_ALL,broad,R20,10.0,ebud-0.10,False,17,17,True,-0.03783143662988675,0.03834877176646945,10.032561336350986,0.761282679981875,0.12228211061770566,0.8535342288080167,-0.2288828170330488,0.9301240819488711,0.14862653950160798,-0.2596966291762923,-0.07658985314085442,-0.026344428883902316,0.030813812143243524,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H2,OOS,DD",False,"H1,H2,OOS,DD"
K_CAGR,P_ALL,broad,R20,10.0,g200-rw,False,17,17,True,-0.03783143662988675,0.00069242459329244,13.14178213282805,0.9972140499722185,0.14302056202458124,0.9159129654787671,-0.24003217139106858,0.9301240819488711,0.14862653950160798,-0.2596966291762923,-0.01421111647010398,-0.005605977477026736,0.019664457785223743,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,False,False,DD,False,"H1,DD"
K_Calmar,P_ALL,broad,R20,10.0,ebud-0.10,False,17,17,True,-0.03783143662988675,0.11048051995135988,10.032561336350986,0.761282679981875,0.12228211061770566,0.8535342288080167,-0.2288828170330488,0.9301240819488711,0.14862653950160798,-0.2596966291762923,-0.07658985314085442,-0.026344428883902316,0.030813812143243524,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H2,OOS,DD",False,"H1,H2,OOS,DD"
K_MaxDD,P_ALL,broad,R20,10.0,ebud-0.10,False,17,17,True,-0.03783143662988675,0.0051163711368784615,10.032561336350986,0.761282679981875,0.12228211061770566,0.8535342288080167,-0.2288828170330488,0.9301240819488711,0.14862653950160798,-0.2596966291762923,-0.07658985314085442,-0.026344428883902316,0.030813812143243524,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H2,OOS,DD",False,"H1,H2,OOS,DD"
K_Random,P_ALL,broad,R20,10.0,stop15,False,17,17,True,-0.03783143662988675,,14.463071042155383,1.0974750230378358,0.12829360924457256,0.8489738634324744,-0.28823081511715354,0.9301240819488711,0.14862653950160798,-0.2596966291762923,-0.0811502185163967,-0.02033293025703542,-0.028534185940861212,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H2,OOS,DD",False,"H1,OOS,DD"
D_NONE,P_S1,broad,R20,10.0,control,False,12,17,False,-0.022260730004293183,,13.17849676626013,1.0,0.14862653950160798,0.9301240819488711,-0.2596966291762923,0.9301240819488711,0.14862653950160798,-0.2596966291762923,0.0,0.0,0.0,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,False,False,DD,False,"H1,DD"
K_Sharpe,P_S1,broad,R20,10.0,ebud-0.10,False,12,17,True,-0.022260730004293183,0.03834877176646945,10.032561336350986,0.761282679981875,0.12228211061770566,0.8535342288080167,-0.2288828170330488,0.9301240819488711,0.14862653950160798,-0.2596966291762923,-0.07658985314085442,-0.026344428883902316,0.030813812143243524,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H2,OOS,DD",False,"H1,H2,OOS,DD"
K_CAGR,P_S1,broad,R20,10.0,g200-rw,False,12,17,True,-0.022260730004293183,0.00069242459329244,13.14178213282805,0.9972140499722185,0.14302056202458124,0.9159129654787671,-0.24003217139106858,0.9301240819488711,0.14862653950160798,-0.2596966291762923,-0.01421111647010398,-0.005605977477026736,0.019664457785223743,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,True,False,False,False,DD,False,"H1,DD"
K_Calmar,P_S1,broad,R20,10.0,ebud-0.10,False,12,17,True,-0.022260730004293183,0.11048051995135988,10.032561336350986,0.761282679981875,0.12228211061770566,0.8535342288080167,-0.2288828170330488,0.9301240819488711,0.14862653950160798,-0.2596966291762923,-0.07658985314085442,-0.026344428883902316,0.030813812143243524,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H2,OOS,DD",False,"H1,H2,OOS,DD"
K_MaxDD,P_S1,broad,R20,10.0,ebud-0.10,False,12,17,True,-0.022260730004293183,0.017983186038467935,10.032561336350986,0.761282679981875,0.12228211061770566,0.8535342288080167,-0.2288828170330488,0.9301240819488711,0.14862653950160798,-0.2596966291762923,-0.07658985314085442,-0.026344428883902316,0.030813812143243524,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H2,OOS,DD",False,"H1,H2,OOS,DD"
K_Random,P_S1,broad,R20,10.0,v1gate-dg,False,12,17,True,-0.022260730004293183,,13.213137433364407,1.0026285749974888,0.1149868845611497,0.8675885814703438,-0.1836881530987099,0.9301240819488711,0.14862653950160798,-0.2596966291762923,-0.0625355004785273,-0.033639654940458286,0.07600847607758243,0.5762505378038233,1.1185082795688426,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,True,False,"H2,OOS",False,"H1,OOS"
D_NONE,P_ALL,broad,R20,25.0,control,False,17,17,False,-0.04568136743747586,,13.17849676626013,1.0,0.1257100029253504,0.8066189970303554,-0.26149610286554237,0.8066189970303554,0.1257100029253504,-0.26149610286554237,0.0,0.0,0.0,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,True,False,"H2,OOS,DD",False,"H1,OOS,DD"
K_Sharpe,P_ALL,broad,R20,25.0,ebud-0.10,False,17,17,True,-0.04568136743747586,0.05727534098865217,10.032561336350986,0.761282679981875,0.10539299399804758,0.7510865702437203,-0.23016855578352646,0.8066189970303554,0.1257100029253504,-0.26149610286554237,-0.05553242678663517,-0.020317008927302815,0.031327547082015905,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,True,False,"H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR"
K_CAGR,P_ALL,broad,R20,25.0,g200-rw,False,17,17,True,-0.04568136743747586,0.00047619111260921443,13.14178213282805,0.9972140499722185,0.12006954898016953,0.7888497116196522,-0.2415272961150421,0.8066189970303554,0.1257100029253504,-0.26149610286554237,-0.017769285410703217,-0.005640453945180868,0.01996880675050028,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,True,False,"H2,OOS,DD",False,"H1,H2,OOS,DD"
K_Calmar,P_ALL,broad,R20,25.0,ebud-0.10,False,17,17,True,-0.04568136743747586,0.11761318971829215,10.032561336350986,0.761282679981875,0.10539299399804758,0.7510865702437203,-0.23016855578352646,0.8066189970303554,0.1257100029253504,-0.26149610286554237,-0.05553242678663517,-0.020317008927302815,0.031327547082015905,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,True,False,"H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR"
K_MaxDD,P_ALL,broad,R20,25.0,ebud-0.10,False,17,17,True,-0.04568136743747586,0.006452109022058061,10.032561336350986,0.761282679981875,0.10539299399804758,0.7510865702437203,-0.23016855578352646,0.8066189970303554,0.1257100029253504,-0.26149610286554237,-0.05553242678663517,-0.020317008927302815,0.031327547082015905,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,True,False,"H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR"
K_Random,P_ALL,broad,R20,25.0,stop15,False,17,17,True,-0.04568136743747586,,14.463071042155383,1.0974750230378358,0.10314314955032144,0.7050667988649477,-0.29170207521639013,0.8066189970303554,0.1257100029253504,-0.26149610286554237,-0.10155219816540773,-0.02256685337502895,-0.030205972350847765,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,False,False,"H1,H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR"
D_NONE,P_S1,broad,R20,25.0,control,False,1,17,False,-0.05553242678663517,,13.17849676626013,1.0,0.1257100029253504,0.8066189970303554,-0.26149610286554237,0.8066189970303554,0.1257100029253504,-0.26149610286554237,0.0,0.0,0.0,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,True,False,"H2,OOS,DD",False,"H1,OOS,DD"
K_Sharpe,P_S1,broad,R20,25.0,ebud-0.10,False,1,17,True,-0.05553242678663517,,10.032561336350986,0.761282679981875,0.10539299399804758,0.7510865702437203,-0.23016855578352646,0.8066189970303554,0.1257100029253504,-0.26149610286554237,-0.05553242678663517,-0.020317008927302815,0.031327547082015905,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,True,False,"H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR"
K_CAGR,P_S1,broad,R20,25.0,ebud-0.10,False,1,17,True,-0.05553242678663517,,10.032561336350986,0.761282679981875,0.10539299399804758,0.7510865702437203,-0.23016855578352646,0.8066189970303554,0.1257100029253504,-0.26149610286554237,-0.05553242678663517,-0.020317008927302815,0.031327547082015905,0.15539928865606328,1.0740236940215924,0.8820239235972316,0.1545044425578177,-0.3371595330739301,False,False,False,True,False,"H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR"
