panel,fold,SET,DELTA,HFORM,call,named,V,widest,sp_DEG,sp_N,sp_GROSS
SMALL,2022,ALL4_D,1.0,H_ANY,W,H,,H,0.3911211851384752,0.3911211851384752,0.0012112712039314966
SMALL,2023,NG,0.0,H_RUNNERUP,TIE,,0.8879125963857838,H,,0.34280871991521394,
SMALL,2023,NG,0.0,H_NARROWEST,TIE,,2.3830649058989612,H,,0.34280871991521394,
SMALL,2023,NG,0.0,H_ANY,TIE,,,H,,0.34280871991521394,
SMALL,2023,NG,0.01,H_RUNNERUP,TIE,,0.8879125963857838,H,,0.34280871991521394,
SMALL,2023,NG,0.01,H_NARROWEST,TIE,,2.3830649058989612,H,,0.34280871991521394,
SMALL,2023,NG,0.01,H_ANY,TIE,,,H,,0.34280871991521394,
SMALL,2023,NG,0.03,H_RUNNERUP,TIE,,0.8879125963857838,H,,0.34280871991521394,
SMALL,2023,NG,0.03,H_NARROWEST,TIE,,2.3830649058989612,H,,0.34280871991521394,
SMALL,2023,NG,0.03,H_ANY,TIE,,,H,,0.34280871991521394,
SMALL,2023,NG,0.1,H_RUNNERUP,TIE,,0.8879125963857838,H,,0.34280871991521394,
SMALL,2023,NG,0.1,H_NARROWEST,TIE,,2.3830649058989612,H,,0.34280871991521394,
SMALL,2023,NG,0.1,H_ANY,TIE,,,H,,0.34280871991521394,
SMALL,2023,NG,0.3,H_RUNNERUP,TIE,,0.8879125963857838,H,,0.34280871991521394,
SMALL,2023,NG,0.3,H_NARROWEST,TIE,,2.3830649058989612,H,,0.34280871991521394,
SMALL,2023,NG,0.3,H_ANY,TIE,,,H,,0.34280871991521394,
SMALL,2023,NG,1.0,H_RUNNERUP,TIE,,0.8879125963857838,H,,0.34280871991521394,
SMALL,2023,NG,1.0,H_NARROWEST,TIE,,2.3830649058989612,H,,0.34280871991521394,
SMALL,2023,NG,1.0,H_ANY,TIE,,,H,,0.34280871991521394,
SMALL,2023,NG_D,0.0,H_RUNNERUP,TIE,,0.8879125963857838,H,0.0,0.34280871991521394,
SMALL,2023,NG_D,0.0,H_NARROWEST,W,H,inf,H,0.0,0.34280871991521394,
SMALL,2023,NG_D,0.0,H_ANY,W,H,,H,0.0,0.34280871991521394,
SMALL,2023,NG_D,0.01,H_RUNNERUP,TIE,,0.8879125963857838,H,0.0032781004560483717,0.34280871991521394,
SMALL,2023,NG_D,0.01,H_NARROWEST,W,H,117.77670092883872,H,0.0032781004560483717,0.34280871991521394,
SMALL,2023,NG_D,0.01,H_ANY,W,H,,H,0.0032781004560483717,0.34280871991521394,
SMALL,2023,NG_D,0.03,H_RUNNERUP,TIE,,0.8879125963857838,H,0.009912478526574842,0.34280871991521394,
SMALL,2023,NG_D,0.03,H_NARROWEST,W,H,38.949275500736576,H,0.009912478526574842,0.34280871991521394,
SMALL,2023,NG_D,0.03,H_ANY,W,H,,H,0.009912478526574842,0.34280871991521394,
SMALL,2023,NG_D,0.1,H_RUNNERUP,TIE,,0.8879125963857838,H,0.03379618756899139,0.34280871991521394,
SMALL,2023,NG_D,0.1,H_NARROWEST,W,H,11.423887864231698,H,0.03379618756899139,0.34280871991521394,
SMALL,2023,NG_D,0.1,H_ANY,W,H,,H,0.03379618756899139,0.34280871991521394,
SMALL,2023,NG_D,0.3,H_RUNNERUP,TIE,,0.8879125963857838,H,0.10572394875014512,0.34280871991521394,
SMALL,2023,NG_D,0.3,H_NARROWEST,TIE,,3.651810792076274,H,0.10572394875014512,0.34280871991521394,
SMALL,2023,NG_D,0.3,H_ANY,W,H,,H,0.10572394875014512,0.34280871991521394,
SMALL,2023,NG_D,1.0,H_RUNNERUP,TIE,,0.8879125963857838,H,0.34280871991521394,0.34280871991521394,
SMALL,2023,NG_D,1.0,H_NARROWEST,TIE,,2.3830649058989612,H,0.34280871991521394,0.34280871991521394,
SMALL,2023,NG_D,1.0,H_ANY,W,H,,H,0.34280871991521394,0.34280871991521394,
SMALL,2023,ALL4,0.0,H_RUNNERUP,TIE,,0.8879125963857838,H,,0.34280871991521394,0.00028759648757004097
SMALL,2023,ALL4,0.0,H_NARROWEST,W,H,1630.1195096055203,H,,0.34280871991521394,0.00028759648757004097
SMALL,2023,ALL4,0.0,H_ANY,W,H,,H,,0.34280871991521394,0.00028759648757004097
SMALL,2023,ALL4,0.01,H_RUNNERUP,TIE,,0.8879125963857838,H,,0.34280871991521394,0.00028759648757004097
SMALL,2023,ALL4,0.01,H_NARROWEST,W,H,1630.1195096055203,H,,0.34280871991521394,0.00028759648757004097
SMALL,2023,ALL4,0.01,H_ANY,W,H,,H,,0.34280871991521394,0.00028759648757004097
SMALL,2023,ALL4,0.03,H_RUNNERUP,TIE,,0.8879125963857838,H,,0.34280871991521394,0.00028759648757004097
SMALL,2023,ALL4,0.03,H_NARROWEST,W,H,1630.1195096055203,H,,0.34280871991521394,0.00028759648757004097
SMALL,2023,ALL4,0.03,H_ANY,W,H,,H,,0.34280871991521394,0.00028759648757004097
SMALL,2023,ALL4,0.1,H_RUNNERUP,TIE,,0.8879125963857838,H,,0.34280871991521394,0.00028759648757004097
SMALL,2023,ALL4,0.1,H_NARROWEST,W,H,1630.1195096055203,H,,0.34280871991521394,0.00028759648757004097
SMALL,2023,ALL4,0.1,H_ANY,W,H,,H,,0.34280871991521394,0.00028759648757004097
SMALL,2023,ALL4,0.3,H_RUNNERUP,TIE,,0.8879125963857838,H,,0.34280871991521394,0.00028759648757004097
SMALL,2023,ALL4,0.3,H_NARROWEST,W,H,1630.1195096055203,H,,0.34280871991521394,0.00028759648757004097
SMALL,2023,ALL4,0.3,H_ANY,W,H,,H,,0.34280871991521394,0.00028759648757004097
SMALL,2023,ALL4,1.0,H_RUNNERUP,TIE,,0.8879125963857838,H,,0.34280871991521394,0.00028759648757004097
SMALL,2023,ALL4,1.0,H_NARROWEST,W,H,1630.1195096055203,H,,0.34280871991521394,0.00028759648757004097
SMALL,2023,ALL4,1.0,H_ANY,W,H,,H,,0.34280871991521394,0.00028759648757004097
SMALL,2023,ALL4_D,0.0,H_RUNNERUP,TIE,,0.8879125963857838,H,0.0,0.34280871991521394,0.00028759648757004097
SMALL,2023,ALL4_D,0.0,H_NARROWEST,W,H,inf,H,0.0,0.34280871991521394,0.00028759648757004097
SMALL,2023,ALL4_D,0.0,H_ANY,W,H,,H,0.0,0.34280871991521394,0.00028759648757004097
SMALL,2023,ALL4_D,0.01,H_RUNNERUP,TIE,,0.8879125963857838,H,0.0032781004560483717,0.34280871991521394,0.00028759648757004097
SMALL,2023,ALL4_D,0.01,H_NARROWEST,W,H,1630.1195096055203,H,0.0032781004560483717,0.34280871991521394,0.00028759648757004097
SMALL,2023,ALL4_D,0.01,H_ANY,W,H,,H,0.0032781004560483717,0.34280871991521394,0.00028759648757004097
SMALL,2023,ALL4_D,0.03,H_RUNNERUP,TIE,,0.8879125963857838,H,0.009912478526574842,0.34280871991521394,0.00028759648757004097
SMALL,2023,ALL4_D,0.03,H_NARROWEST,W,H,1630.1195096055203,H,0.009912478526574842,0.34280871991521394,0.00028759648757004097
SMALL,2023,ALL4_D,0.03,H_ANY,W,H,,H,0.009912478526574842,0.34280871991521394,0.00028759648757004097
SMALL,2023,ALL4_D,0.1,H_RUNNERUP,TIE,,0.8879125963857838,H,0.03379618756899139,0.34280871991521394,0.00028759648757004097
SMALL,2023,ALL4_D,0.1,H_NARROWEST,W,H,1630.1195096055203,H,0.03379618756899139,0.34280871991521394,0.00028759648757004097
SMALL,2023,ALL4_D,0.1,H_ANY,W,H,,H,0.03379618756899139,0.34280871991521394,0.00028759648757004097
SMALL,2023,ALL4_D,0.3,H_RUNNERUP,TIE,,0.8879125963857838,H,0.10572394875014512,0.34280871991521394,0.00028759648757004097
SMALL,2023,ALL4_D,0.3,H_NARROWEST,W,H,1630.1195096055203,H,0.10572394875014512,0.34280871991521394,0.00028759648757004097
SMALL,2023,ALL4_D,0.3,H_ANY,W,H,,H,0.10572394875014512,0.34280871991521394,0.00028759648757004097
SMALL,2023,ALL4_D,1.0,H_RUNNERUP,TIE,,0.8879125963857838,H,0.34280871991521394,0.34280871991521394,0.00028759648757004097
SMALL,2023,ALL4_D,1.0,H_NARROWEST,W,H,1630.1195096055203,H,0.34280871991521394,0.34280871991521394,0.00028759648757004097
SMALL,2023,ALL4_D,1.0,H_ANY,W,H,,H,0.34280871991521394,0.34280871991521394,0.00028759648757004097
SMALL,2024,NG,0.0,H_RUNNERUP,TIE,,0.936034929237596,H,,0.33587945096382493,
SMALL,2024,NG,0.0,H_NARROWEST,TIE,,2.154241156780159,H,,0.33587945096382493,
SMALL,2024,NG,0.0,H_ANY,TIE,,,H,,0.33587945096382493,
SMALL,2024,NG,0.01,H_RUNNERUP,TIE,,0.936034929237596,H,,0.33587945096382493,
SMALL,2024,NG,0.01,H_NARROWEST,TIE,,2.154241156780159,H,,0.33587945096382493,
SMALL,2024,NG,0.01,H_ANY,TIE,,,H,,0.33587945096382493,
SMALL,2024,NG,0.03,H_RUNNERUP,TIE,,0.936034929237596,H,,0.33587945096382493,
SMALL,2024,NG,0.03,H_NARROWEST,TIE,,2.154241156780159,H,,0.33587945096382493,
SMALL,2024,NG,0.03,H_ANY,TIE,,,H,,0.33587945096382493,
SMALL,2024,NG,0.1,H_RUNNERUP,TIE,,0.936034929237596,H,,0.33587945096382493,
SMALL,2024,NG,0.1,H_NARROWEST,TIE,,2.154241156780159,H,,0.33587945096382493,
SMALL,2024,NG,0.1,H_ANY,TIE,,,H,,0.33587945096382493,
SMALL,2024,NG,0.3,H_RUNNERUP,TIE,,0.936034929237596,H,,0.33587945096382493,
SMALL,2024,NG,0.3,H_NARROWEST,TIE,,2.154241156780159,H,,0.33587945096382493,
SMALL,2024,NG,0.3,H_ANY,TIE,,,H,,0.33587945096382493,
SMALL,2024,NG,1.0,H_RUNNERUP,TIE,,0.936034929237596,H,,0.33587945096382493,
SMALL,2024,NG,1.0,H_NARROWEST,TIE,,2.154241156780159,H,,0.33587945096382493,
SMALL,2024,NG,1.0,H_ANY,TIE,,,H,,0.33587945096382493,
SMALL,2024,NG_D,0.0,H_RUNNERUP,TIE,,0.936034929237596,H,0.0,0.33587945096382493,
SMALL,2024,NG_D,0.0,H_NARROWEST,W,H,inf,H,0.0,0.33587945096382493,
SMALL,2024,NG_D,0.0,H_ANY,W,H,,H,0.0,0.33587945096382493,
SMALL,2024,NG_D,0.01,H_RUNNERUP,TIE,,0.936034929237596,H,0.0032596941387287304,0.33587945096382493,
SMALL,2024,NG_D,0.01,H_NARROWEST,W,H,110.08154791699538,H,0.0032596941387287304,0.33587945096382493,
SMALL,2024,NG_D,0.01,H_ANY,W,H,,H,0.0032596941387287304,0.33587945096382493,
SMALL,2024,NG_D,0.03,H_RUNNERUP,TIE,,0.936034929237596,H,0.009855467521992067,0.33587945096382493,
SMALL,2024,NG_D,0.03,H_NARROWEST,W,H,36.40945249187789,H,0.009855467521992067,0.33587945096382493,
SMALL,2024,NG_D,0.03,H_ANY,W,H,,H,0.009855467521992067,0.33587945096382493,
SMALL,2024,NG_D,0.1,H_RUNNERUP,TIE,,0.936034929237596,H,0.03358702470130126,0.33587945096382493,
SMALL,2024,NG_D,0.1,H_NARROWEST,W,H,10.683654766041645,H,0.03358702470130126,0.33587945096382493,
SMALL,2024,NG_D,0.1,H_ANY,W,H,,H,0.03358702470130126,0.33587945096382493,
SMALL,2024,NG_D,0.3,H_RUNNERUP,TIE,,0.936034929237596,H,0.10486571378362336,0.33587945096382493,
SMALL,2024,NG_D,0.3,H_NARROWEST,TIE,,3.42182552886274,H,0.10486571378362336,0.33587945096382493,
SMALL,2024,NG_D,0.3,H_ANY,TIE,,,H,0.10486571378362336,0.33587945096382493,
SMALL,2024,NG_D,1.0,H_RUNNERUP,TIE,,0.936034929237596,H,0.33587945096382493,0.33587945096382493,
SMALL,2024,NG_D,1.0,H_NARROWEST,TIE,,2.154241156780159,H,0.33587945096382493,0.33587945096382493,
SMALL,2024,NG_D,1.0,H_ANY,W,H,,H,0.33587945096382493,0.33587945096382493,
SMALL,2024,ALL4,0.0,H_RUNNERUP,TIE,,0.936034929237596,H,,0.33587945096382493,0.00013987459041486794
SMALL,2024,ALL4,0.0,H_NARROWEST,W,H,3115.11390335067,H,,0.33587945096382493,0.00013987459041486794
SMALL,2024,ALL4,0.0,H_ANY,W,H,,H,,0.33587945096382493,0.00013987459041486794
SMALL,2024,ALL4,0.01,H_RUNNERUP,TIE,,0.936034929237596,H,,0.33587945096382493,0.00013987459041486794
SMALL,2024,ALL4,0.01,H_NARROWEST,W,H,3115.11390335067,H,,0.33587945096382493,0.00013987459041486794
SMALL,2024,ALL4,0.01,H_ANY,W,H,,H,,0.33587945096382493,0.00013987459041486794
SMALL,2024,ALL4,0.03,H_RUNNERUP,TIE,,0.936034929237596,H,,0.33587945096382493,0.00013987459041486794
SMALL,2024,ALL4,0.03,H_NARROWEST,W,H,3115.11390335067,H,,0.33587945096382493,0.00013987459041486794
SMALL,2024,ALL4,0.03,H_ANY,W,H,,H,,0.33587945096382493,0.00013987459041486794
SMALL,2024,ALL4,0.1,H_RUNNERUP,TIE,,0.936034929237596,H,,0.33587945096382493,0.00013987459041486794
SMALL,2024,ALL4,0.1,H_NARROWEST,W,H,3115.11390335067,H,,0.33587945096382493,0.00013987459041486794
SMALL,2024,ALL4,0.1,H_ANY,W,H,,H,,0.33587945096382493,0.00013987459041486794
SMALL,2024,ALL4,0.3,H_RUNNERUP,TIE,,0.936034929237596,H,,0.33587945096382493,0.00013987459041486794
SMALL,2024,ALL4,0.3,H_NARROWEST,W,H,3115.11390335067,H,,0.33587945096382493,0.00013987459041486794
SMALL,2024,ALL4,0.3,H_ANY,W,H,,H,,0.33587945096382493,0.00013987459041486794
SMALL,2024,ALL4,1.0,H_RUNNERUP,TIE,,0.936034929237596,H,,0.33587945096382493,0.00013987459041486794
SMALL,2024,ALL4,1.0,H_NARROWEST,W,H,3115.11390335067,H,,0.33587945096382493,0.00013987459041486794
SMALL,2024,ALL4,1.0,H_ANY,W,H,,H,,0.33587945096382493,0.00013987459041486794
SMALL,2024,ALL4_D,0.0,H_RUNNERUP,TIE,,0.936034929237596,H,0.0,0.33587945096382493,0.00013987459041486794
SMALL,2024,ALL4_D,0.0,H_NARROWEST,W,H,inf,H,0.0,0.33587945096382493,0.00013987459041486794
SMALL,2024,ALL4_D,0.0,H_ANY,W,H,,H,0.0,0.33587945096382493,0.00013987459041486794
SMALL,2024,ALL4_D,0.01,H_RUNNERUP,TIE,,0.936034929237596,H,0.0032596941387287304,0.33587945096382493,0.00013987459041486794
SMALL,2024,ALL4_D,0.01,H_NARROWEST,W,H,3115.11390335067,H,0.0032596941387287304,0.33587945096382493,0.00013987459041486794
SMALL,2024,ALL4_D,0.01,H_ANY,W,H,,H,0.0032596941387287304,0.33587945096382493,0.00013987459041486794
SMALL,2024,ALL4_D,0.03,H_RUNNERUP,TIE,,0.936034929237596,H,0.009855467521992067,0.33587945096382493,0.00013987459041486794
SMALL,2024,ALL4_D,0.03,H_NARROWEST,W,H,3115.11390335067,H,0.009855467521992067,0.33587945096382493,0.00013987459041486794
SMALL,2024,ALL4_D,0.03,H_ANY,W,H,,H,0.009855467521992067,0.33587945096382493,0.00013987459041486794
SMALL,2024,ALL4_D,0.1,H_RUNNERUP,TIE,,0.936034929237596,H,0.03358702470130126,0.33587945096382493,0.00013987459041486794
SMALL,2024,ALL4_D,0.1,H_NARROWEST,W,H,3115.11390335067,H,0.03358702470130126,0.33587945096382493,0.00013987459041486794
SMALL,2024,ALL4_D,0.1,H_ANY,W,H,,H,0.03358702470130126,0.33587945096382493,0.00013987459041486794
SMALL,2024,ALL4_D,0.3,H_RUNNERUP,TIE,,0.936034929237596,H,0.10486571378362336,0.33587945096382493,0.00013987459041486794
SMALL,2024,ALL4_D,0.3,H_NARROWEST,W,H,3115.11390335067,H,0.10486571378362336,0.33587945096382493,0.00013987459041486794
SMALL,2024,ALL4_D,0.3,H_ANY,W,H,,H,0.10486571378362336,0.33587945096382493,0.00013987459041486794
SMALL,2024,ALL4_D,1.0,H_RUNNERUP,TIE,,0.936034929237596,H,0.33587945096382493,0.33587945096382493,0.00013987459041486794
SMALL,2024,ALL4_D,1.0,H_NARROWEST,W,H,3115.11390335067,H,0.33587945096382493,0.33587945096382493,0.00013987459041486794
SMALL,2024,ALL4_D,1.0,H_ANY,W,H,,H,0.33587945096382493,0.33587945096382493,0.00013987459041486794
SMALL,2025,NG,0.0,H_RUNNERUP,TIE,,1.11621331639423,CADENCE,,0.2514221735543826,
SMALL,2025,NG,0.0,H_NARROWEST,TIE,,0.9815866872290514,CADENCE,,0.2514221735543826,
SMALL,2025,NG,0.0,H_ANY,TIE,,,CADENCE,,0.2514221735543826,
SMALL,2025,NG,0.01,H_RUNNERUP,TIE,,1.11621331639423,CADENCE,,0.2514221735543826,
SMALL,2025,NG,0.01,H_NARROWEST,TIE,,0.9815866872290514,CADENCE,,0.2514221735543826,
SMALL,2025,NG,0.01,H_ANY,TIE,,,CADENCE,,0.2514221735543826,
SMALL,2025,NG,0.03,H_RUNNERUP,TIE,,1.11621331639423,CADENCE,,0.2514221735543826,
SMALL,2025,NG,0.03,H_NARROWEST,TIE,,0.9815866872290514,CADENCE,,0.2514221735543826,
SMALL,2025,NG,0.03,H_ANY,TIE,,,CADENCE,,0.2514221735543826,
SMALL,2025,NG,0.1,H_RUNNERUP,TIE,,1.11621331639423,CADENCE,,0.2514221735543826,
SMALL,2025,NG,0.1,H_NARROWEST,TIE,,0.9815866872290514,CADENCE,,0.2514221735543826,
SMALL,2025,NG,0.1,H_ANY,TIE,,,CADENCE,,0.2514221735543826,
SMALL,2025,NG,0.3,H_RUNNERUP,TIE,,1.11621331639423,CADENCE,,0.2514221735543826,
SMALL,2025,NG,0.3,H_NARROWEST,TIE,,0.9815866872290514,CADENCE,,0.2514221735543826,
SMALL,2025,NG,0.3,H_ANY,TIE,,,CADENCE,,0.2514221735543826,
SMALL,2025,NG,1.0,H_RUNNERUP,TIE,,1.11621331639423,CADENCE,,0.2514221735543826,
SMALL,2025,NG,1.0,H_NARROWEST,TIE,,0.9815866872290514,CADENCE,,0.2514221735543826,
SMALL,2025,NG,1.0,H_ANY,TIE,,,CADENCE,,0.2514221735543826,
SMALL,2025,NG_D,0.0,H_RUNNERUP,TIE,,1.11621331639423,CADENCE,0.0,0.2514221735543826,
SMALL,2025,NG_D,0.0,H_NARROWEST,W,CADENCE,inf,CADENCE,0.0,0.2514221735543826,
SMALL,2025,NG_D,0.0,H_ANY,W,CADENCE,,CADENCE,0.0,0.2514221735543826,
SMALL,2025,NG_D,0.01,H_RUNNERUP,TIE,,1.11621331639423,CADENCE,0.002102100938056073,0.2514221735543826,
SMALL,2025,NG_D,0.01,H_NARROWEST,W,CADENCE,121.84882648985652,CADENCE,0.002102100938056073,0.2514221735543826,
SMALL,2025,NG_D,0.01,H_ANY,W,CADENCE,,CADENCE,0.002102100938056073,0.2514221735543826,
SMALL,2025,NG_D,0.03,H_RUNNERUP,TIE,,1.11621331639423,CADENCE,0.006397582010926994,0.2514221735543826,
SMALL,2025,NG_D,0.03,H_NARROWEST,W,CADENCE,40.036772022285525,CADENCE,0.006397582010926994,0.2514221735543826,
SMALL,2025,NG_D,0.03,H_ANY,W,CADENCE,,CADENCE,0.006397582010926994,0.2514221735543826,
SMALL,2025,NG_D,0.1,H_RUNNERUP,TIE,,1.11621331639423,CADENCE,0.02224570006646065,0.2514221735543826,
SMALL,2025,NG_D,0.1,H_NARROWEST,W,CADENCE,11.514069312277272,CADENCE,0.02224570006646065,0.2514221735543826,
SMALL,2025,NG_D,0.1,H_ANY,W,CADENCE,,CADENCE,0.02224570006646065,0.2514221735543826,
SMALL,2025,NG_D,0.3,H_RUNNERUP,TIE,,1.11621331639423,CADENCE,0.07265331659591834,0.2514221735543826,
SMALL,2025,NG_D,0.3,H_NARROWEST,TIE,,3.5254898807984896,CADENCE,0.07265331659591834,0.2514221735543826,
SMALL,2025,NG_D,0.3,H_ANY,W,CADENCE,,CADENCE,0.07265331659591834,0.2514221735543826,
SMALL,2025,NG_D,1.0,H_RUNNERUP,TIE,,1.11621331639423,CADENCE,0.2514221735543826,0.2514221735543826,
SMALL,2025,NG_D,1.0,H_NARROWEST,TIE,,0.9815866872290514,CADENCE,0.2514221735543826,0.2514221735543826,
SMALL,2025,NG_D,1.0,H_ANY,W,CADENCE,,CADENCE,0.2514221735543826,0.2514221735543826,
SMALL,2025,ALL4,0.0,H_RUNNERUP,TIE,,1.11621331639423,CADENCE,,0.2514221735543826,6.668150555566577e-05
SMALL,2025,ALL4,0.0,H_NARROWEST,W,CADENCE,4664.347512609787,CADENCE,,0.2514221735543826,6.668150555566577e-05
SMALL,2025,ALL4,0.0,H_ANY,W,CADENCE,,CADENCE,,0.2514221735543826,6.668150555566577e-05
SMALL,2025,ALL4,0.01,H_RUNNERUP,TIE,,1.11621331639423,CADENCE,,0.2514221735543826,6.668150555566577e-05
SMALL,2025,ALL4,0.01,H_NARROWEST,W,CADENCE,4664.347512609787,CADENCE,,0.2514221735543826,6.668150555566577e-05
SMALL,2025,ALL4,0.01,H_ANY,W,CADENCE,,CADENCE,,0.2514221735543826,6.668150555566577e-05
SMALL,2025,ALL4,0.03,H_RUNNERUP,TIE,,1.11621331639423,CADENCE,,0.2514221735543826,6.668150555566577e-05
SMALL,2025,ALL4,0.03,H_NARROWEST,W,CADENCE,4664.347512609787,CADENCE,,0.2514221735543826,6.668150555566577e-05
SMALL,2025,ALL4,0.03,H_ANY,W,CADENCE,,CADENCE,,0.2514221735543826,6.668150555566577e-05
SMALL,2025,ALL4,0.1,H_RUNNERUP,TIE,,1.11621331639423,CADENCE,,0.2514221735543826,6.668150555566577e-05
SMALL,2025,ALL4,0.1,H_NARROWEST,W,CADENCE,4664.347512609787,CADENCE,,0.2514221735543826,6.668150555566577e-05
SMALL,2025,ALL4,0.1,H_ANY,W,CADENCE,,CADENCE,,0.2514221735543826,6.668150555566577e-05
SMALL,2025,ALL4,0.3,H_RUNNERUP,TIE,,1.11621331639423,CADENCE,,0.2514221735543826,6.668150555566577e-05
SMALL,2025,ALL4,0.3,H_NARROWEST,W,CADENCE,4664.347512609787,CADENCE,,0.2514221735543826,6.668150555566577e-05
SMALL,2025,ALL4,0.3,H_ANY,W,CADENCE,,CADENCE,,0.2514221735543826,6.668150555566577e-05
SMALL,2025,ALL4,1.0,H_RUNNERUP,TIE,,1.11621331639423,CADENCE,,0.2514221735543826,6.668150555566577e-05
SMALL,2025,ALL4,1.0,H_NARROWEST,W,CADENCE,4664.347512609787,CADENCE,,0.2514221735543826,6.668150555566577e-05
SMALL,2025,ALL4,1.0,H_ANY,W,CADENCE,,CADENCE,,0.2514221735543826,6.668150555566577e-05
SMALL,2025,ALL4_D,0.0,H_RUNNERUP,TIE,,1.11621331639423,CADENCE,0.0,0.2514221735543826,6.668150555566577e-05
SMALL,2025,ALL4_D,0.0,H_NARROWEST,W,CADENCE,inf,CADENCE,0.0,0.2514221735543826,6.668150555566577e-05
SMALL,2025,ALL4_D,0.0,H_ANY,W,CADENCE,,CADENCE,0.0,0.2514221735543826,6.668150555566577e-05
SMALL,2025,ALL4_D,0.01,H_RUNNERUP,TIE,,1.11621331639423,CADENCE,0.002102100938056073,0.2514221735543826,6.668150555566577e-05
SMALL,2025,ALL4_D,0.01,H_NARROWEST,W,CADENCE,4664.347512609787,CADENCE,0.002102100938056073,0.2514221735543826,6.668150555566577e-05
SMALL,2025,ALL4_D,0.01,H_ANY,W,CADENCE,,CADENCE,0.002102100938056073,0.2514221735543826,6.668150555566577e-05
SMALL,2025,ALL4_D,0.03,H_RUNNERUP,TIE,,1.11621331639423,CADENCE,0.006397582010926994,0.2514221735543826,6.668150555566577e-05
SMALL,2025,ALL4_D,0.03,H_NARROWEST,W,CADENCE,4664.347512609787,CADENCE,0.006397582010926994,0.2514221735543826,6.668150555566577e-05
SMALL,2025,ALL4_D,0.03,H_ANY,W,CADENCE,,CADENCE,0.006397582010926994,0.2514221735543826,6.668150555566577e-05
SMALL,2025,ALL4_D,0.1,H_RUNNERUP,TIE,,1.11621331639423,CADENCE,0.02224570006646065,0.2514221735543826,6.668150555566577e-05
SMALL,2025,ALL4_D,0.1,H_NARROWEST,W,CADENCE,4664.347512609787,CADENCE,0.02224570006646065,0.2514221735543826,6.668150555566577e-05
SMALL,2025,ALL4_D,0.1,H_ANY,W,CADENCE,,CADENCE,0.02224570006646065,0.2514221735543826,6.668150555566577e-05
SMALL,2025,ALL4_D,0.3,H_RUNNERUP,TIE,,1.11621331639423,CADENCE,0.07265331659591834,0.2514221735543826,6.668150555566577e-05
SMALL,2025,ALL4_D,0.3,H_NARROWEST,W,CADENCE,4664.347512609787,CADENCE,0.07265331659591834,0.2514221735543826,6.668150555566577e-05
SMALL,2025,ALL4_D,0.3,H_ANY,W,CADENCE,,CADENCE,0.07265331659591834,0.2514221735543826,6.668150555566577e-05
SMALL,2025,ALL4_D,1.0,H_RUNNERUP,TIE,,1.11621331639423,CADENCE,0.2514221735543826,0.2514221735543826,6.668150555566577e-05
SMALL,2025,ALL4_D,1.0,H_NARROWEST,W,CADENCE,4664.347512609787,CADENCE,0.2514221735543826,0.2514221735543826,6.668150555566577e-05
SMALL,2025,ALL4_D,1.0,H_ANY,W,CADENCE,,CADENCE,0.2514221735543826,0.2514221735543826,6.668150555566577e-05
SMALL,2026,NG,0.0,H_RUNNERUP,TIE,,1.2055779167248424,H,,0.2688165414751771,
SMALL,2026,NG,0.0,H_NARROWEST,TIE,,0.8577037261896573,H,,0.2688165414751771,
SMALL,2026,NG,0.0,H_ANY,TIE,,,H,,0.2688165414751771,
SMALL,2026,NG,0.01,H_RUNNERUP,TIE,,1.2055779167248424,H,,0.2688165414751771,
SMALL,2026,NG,0.01,H_NARROWEST,TIE,,0.8577037261896573,H,,0.2688165414751771,
SMALL,2026,NG,0.01,H_ANY,TIE,,,H,,0.2688165414751771,
SMALL,2026,NG,0.03,H_RUNNERUP,TIE,,1.2055779167248424,H,,0.2688165414751771,
SMALL,2026,NG,0.03,H_NARROWEST,TIE,,0.8577037261896573,H,,0.2688165414751771,
SMALL,2026,NG,0.03,H_ANY,TIE,,,H,,0.2688165414751771,
SMALL,2026,NG,0.1,H_RUNNERUP,TIE,,1.2055779167248424,H,,0.2688165414751771,
SMALL,2026,NG,0.1,H_NARROWEST,TIE,,0.8577037261896573,H,,0.2688165414751771,
SMALL,2026,NG,0.1,H_ANY,TIE,,,H,,0.2688165414751771,
SMALL,2026,NG,0.3,H_RUNNERUP,TIE,,1.2055779167248424,H,,0.2688165414751771,
SMALL,2026,NG,0.3,H_NARROWEST,TIE,,0.8577037261896573,H,,0.2688165414751771,
SMALL,2026,NG,0.3,H_ANY,TIE,,,H,,0.2688165414751771,
SMALL,2026,NG,1.0,H_RUNNERUP,TIE,,1.2055779167248424,H,,0.2688165414751771,
SMALL,2026,NG,1.0,H_NARROWEST,TIE,,0.8577037261896573,H,,0.2688165414751771,
SMALL,2026,NG,1.0,H_ANY,TIE,,,H,,0.2688165414751771,
SMALL,2026,NG_D,0.0,H_RUNNERUP,TIE,,1.2055779167248424,H,0.0,0.2688165414751771,
SMALL,2026,NG_D,0.0,H_NARROWEST,W,H,inf,H,0.0,0.2688165414751771,
SMALL,2026,NG_D,0.0,H_ANY,W,H,,H,0.0,0.2688165414751771,
SMALL,2026,NG_D,0.01,H_RUNNERUP,TIE,,1.2055779167248424,H,0.002430214574563272,0.2688165414751771,
SMALL,2026,NG_D,0.01,H_NARROWEST,W,H,128.96565593276827,H,0.002430214574563272,0.2688165414751771,
