stem,date,n_tok,n_head,bytes_csv,bytes_json,bytes_console,bytes_data,has_data,missing_csvjson,cov_CSV,cov_CSVJSON,cov_CSVJSONTXT,cov_NONCONSOLE,cov_ANY,hcov_CSV,hcov_CSVJSON,hcov_CSVJSONTXT,hcov_NONCONSOLE,hcov_ANY
2026-09-09_is-the-ADMISSIBILITY-q-a-q-x-k-interaction-too_cloud,2026-09-09,10,4,769060,0,23155,769060,1,3,0.7,0.7,0.7,0.7,1.0,0.75,0.75,0.75,0.75,1.0
2026-09-09_census-every-published-N-EQUALS-50-model-comparison-in-the-record_C,2026-09-09,72,17,1535329,0,86550,1535329,1,6,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,1.0
2026-09-09_does-the-TIMING-RESIDUAL-constant-survive-a-fourth-panel_cloud,2026-09-09,38,16,3217815,0,41142,3217815,1,1,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9736842105263158,1.0,0.9375,0.9375,0.9375,0.9375,1.0
2026-09-09_does-the-QUANTILE-zero-residual-hold-at-DAILY-and-ANNUAL-cadence_B,2026-09-09,50,7,137562,0,21716,139305,1,19,0.62,0.62,0.64,0.64,1.0,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,1.0
2026-09-09_does-the-Q-CADENCE-SIGN-FLIP-replicate-off-SMALL439_cloud,2026-09-09,6,1,769521,0,26473,769521,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-09_does-the-IS-side-EPISODE-MISMATCH-move-any-published-rule-8-pick_cloud,2026-09-09,33,4,242724,0,18447,242724,1,15,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,1.0,0.0,0.0,0.0,0.0,1.0
2026-09-09_does-the-DRAWDOWN-a-vol-cap-BUYS-ever-clear-the-4b-DD-LEG-on-its-own_C,2026-09-09,64,17,677475,0,34014,677475,1,10,0.84375,0.84375,0.84375,0.84375,1.0,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,1.0
2026-09-09_does-the-ARMED-leg-have-to-be-the-BAND_C,2026-09-09,58,8,142590,0,41538,142590,1,27,0.5344827586206896,0.5344827586206896,0.5344827586206896,0.5344827586206896,0.9655172413793104,0.5,0.5,0.5,0.5,1.0
2026-09-09_does-de-lagging-the-breadth-gate-turn-it-into-a-real-bear-defence_cloud,2026-09-09,29,4,593703,0,24398,593703,1,6,0.7931034482758621,0.7931034482758621,0.7931034482758621,0.7931034482758621,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-09_does-ddctl-really-own-the-deep-budgets_cloud,2026-09-09,109,24,1132154,0,249471,1132154,1,18,0.8348623853211009,0.8348623853211009,0.8348623853211009,0.8348623853211009,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0
2026-09-09_does-any-other-published-EDGE-FLAG-survive-its-own-EXTENSION-re-run_C,2026-09-09,41,12,303822,0,29247,303822,1,11,0.7317073170731707,0.7317073170731707,0.7317073170731707,0.7317073170731707,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0
2026-09-09_does-a-random-sub-panel-pass-4b-because-the-CAGR-floor-moves_B,2026-09-09,41,9,9043635,0,15453,9043635,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-09_does-S_CORR-beat-the-anchor-once-the-PANEL-is-controlled_B,2026-09-09,36,10,418879,0,16723,418879,1,19,0.4722222222222222,0.4722222222222222,0.4722222222222222,0.4722222222222222,1.0,0.6,0.6,0.6,0.6,1.0
2026-09-09_does-MA-THRESH-theta-0-beat-RULES-v2-s-3-percent-BAND-on-its-own-terms_C,2026-09-09,58,19,58057,0,38439,58057,1,28,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.9482758620689655,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.8947368421052632
2026-09-09_does-4b-discriminate-ANYTHING-on-gross-scalar-books_cloud,2026-09-09,32,13,2753023,0,20735,2753023,1,10,0.6875,0.6875,0.6875,0.6875,1.0,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,1.0
2026-09-09_do-the-record-s-CONDITIONAL-clauses-ever-beat-their-own-unconditional-parents_cloud,2026-09-09,31,19,549353,0,8335,549353,1,9,0.7096774193548387,0.7096774193548387,0.7096774193548387,0.7096774193548387,0.9032258064516129,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421,0.8947368421052632
2026-09-09_do-the-record-s-CONDITIONAL-clauses-ever-beat-their-own-unconditional-parents_B,2026-09-09,11,8,445383,0,71617,445383,1,2,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.9090909090909091,0.75,0.75,0.75,0.75,0.875
2026-09-09_do-CLASSIFIER-selectors-behave-differently-from-ARGMAX-selectors_B,2026-09-09,55,5,76512,0,23965,76512,1,33,0.4,0.4,0.4,0.4,1.0,0.4,0.4,0.4,0.4,1.0
2026-09-09_is-the-ANNUAL-collapse-a-JENSEN-artefact-of-the-c_bar-PREDICTOR_cloud,2026-09-09,73,6,894843,0,27362,894843,1,8,0.8904109589041096,0.8904109589041096,0.8904109589041096,0.8904109589041096,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0
2026-09-09_can-any-B136-recomposition-reach-SMALL439-s-CHARACTERISTIC-SUPPORT_C,2026-09-09,45,7,1279111,0,13538,1279111,1,2,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-09_can-SMALL439-clear-a-4b-SHARPE-leg-under-ANY-unlevered-book-form_C,2026-09-09,21,3,43619,0,18474,43619,1,12,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0
2026-09-09_does-the-no-signal-shape-appear-on-any-panel-that-passes_cloud,2026-09-09,9,6,294582,0,33748,294582,1,1,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0
2026-09-09_does-the-uncompensated-residual-finding-replicate-off-SMALL439_B,2026-09-09,43,14,643734,0,63315,643734,1,11,0.7441860465116279,0.7441860465116279,0.7441860465116279,0.7441860465116279,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,1.0
2026-09-09_does-one-dispersion-number-really-out-predict-136-name-dummies_C,2026-09-09,95,10,854729,0,79919,854729,1,5,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9894736842105263,1.0,1.0,1.0,1.0,1.0
2026-09-09_how-many-of-the-record-s-PUBLISHED-HEADLINE-NUMBERS-are-CADENCE-MEANS_cloud,2026-09-09,36,8,2248557,0,8462,2248557,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-09_is-the-4b-footprint-a-monotone-function-of-cap-mix_cloud,2026-09-09,12,7,949491,0,31719,949491,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-09_hold-the-ratio-fixed-DAY-BY-DAY-not-at-the-median_cloud,2026-09-09,26,10,204012,0,12515,204012,1,12,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.8846153846153846,0.5,0.5,0.5,0.5,0.8
2026-09-09_is-the-32-EVENT-4a-PASS-a-general-NO-OP-ARTEFACT_C,2026-09-09,82,19,1531505,0,18441,1531505,1,2,0.975609756097561,0.975609756097561,0.975609756097561,0.975609756097561,0.9878048780487805,1.0,1.0,1.0,1.0,1.0
2026-09-09_is-the-0.2125-vol-threshold-a-PLATEAU-or-a-CLIFF_cloud,2026-09-09,79,30,441145,0,16722,441145,1,16,0.7974683544303798,0.7974683544303798,0.7974683544303798,0.7974683544303798,0.9746835443037974,0.8,0.8,0.8,0.8,0.9666666666666667
2026-09-09_is-every-published-CADENCE-verdict-really-a-c_sd-verdict_cloud,2026-09-09,23,15,411076,0,23333,412246,1,8,0.6521739130434783,0.6521739130434783,0.6521739130434783,0.6521739130434783,0.8695652173913043,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.8
2026-09-09_is-every-published-BAND-a-band-on-a-MEAN-quoted-as-a-CELL-expectation_cloud,2026-09-09,5,0,32669,0,21510,32669,1,5,0.0,0.0,0.0,0.0,0.4,,,,,
2026-09-09_is-S_CAGR-vs-S_SHARPE-a-general-selector-pair_cloud,2026-09-09,16,2,51754,0,4113,51754,1,11,0.3125,0.3125,0.3125,0.3125,0.3125,0.5,0.5,0.5,0.5,0.5
2026-09-09_is-S_CAGR-vs-S_SHARPE-a-general-selector-pair_B2,2026-09-09,52,18,1562108,0,56612,1562108,1,6,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.8846153846153846,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0
2026-09-09_is-S_CAGR-vs-S_SHARPE-a-general-selector-pair_B,2026-09-09,49,16,1398706,0,9609,1398706,1,22,0.5510204081632653,0.5510204081632653,0.5510204081632653,0.5510204081632653,1.0,0.375,0.375,0.375,0.375,1.0
2026-09-09_is-EVOL-the-real-survivor-not-DISP_cloud,2026-09-09,20,5,248262,0,34327,248262,1,10,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0
2026-09-09_is-the-4b-footprint-a-monotone-function-of-cap-mix_B,2026-09-09,46,10,344559,0,19637,344559,1,11,0.7608695652173914,0.7608695652173914,0.7608695652173914,0.7608695652173914,0.8695652173913043,0.8,0.8,0.8,0.8,0.8
2026-09-09_is-AMPLITUDE-the-record-s-real-clause-taxonomy_cloud,2026-09-09,77,5,318424,0,49342,318424,1,17,0.7792207792207793,0.7792207792207793,0.7792207792207793,0.7792207792207793,0.987012987012987,0.8,0.8,0.8,0.8,1.0
2026-09-09_is-EVOL-the-real-survivor-not-DISP_B,2026-09-09,43,11,582376,0,34980,582376,1,7,0.8372093023255814,0.8372093023255814,0.8372093023255814,0.8372093023255814,1.0,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,1.0
2026-09-09_how-many-of-the-record-s-PUBLISHED-parent-COMPARISONS-are-GROSS-UNMATCHED_C,2026-09-09,24,15,573753,0,20519,573753,1,3,0.875,0.875,0.875,0.875,0.9583333333333334,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.9333333333333333
2026-09-09_how-many-published-4a-passes-are-GRID-EDGE-points-held-by-the-DD-LEG_C,2026-09-09,43,8,201509,0,11912,201509,1,22,0.4883720930232558,0.4883720930232558,0.4883720930232558,0.4883720930232558,1.0,0.25,0.25,0.25,0.25,1.0
2026-09-09_how-many-published-clause-KILLS-are-0-bps-WASHES_cloud,2026-09-09,5,0,178124,0,43554,178124,1,2,0.6,0.6,0.6,0.6,1.0,,,,,
2026-09-09_how-many-of-the-records-POOLED-ACROSS-CADENCE-bars-clear-a-band-their-own-CELLS-fail_B,2026-09-09,47,11,3432981,0,21919,3432981,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-09_how-many-published-panel-shares-are-7-cell-binomials_B,2026-09-09,20,7,271490,0,29796,271490,1,18,0.1,0.1,0.1,0.1,1.0,0.0,0.0,0.0,0.0,1.0
2026-09-09_is-4b-PASSAGE-on-the-LIVE-FAMILY-a-pure-GROSS-BOUND_cloud,2026-09-09,37,10,1267757,0,24108,1267757,1,3,0.918918918918919,0.918918918918919,0.918918918918919,0.918918918918919,1.0,0.8,0.8,0.8,0.8,1.0
2026-09-09_is-4b-a-SINGLE-GROSS-DIAL-wearing-five-bars_C,2026-09-09,28,12,511955,703,19030,512658,1,4,0.8214285714285714,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,0.6666666666666666,0.75,0.75,0.75,1.0
2026-09-09_how-many-published-dial-STEPS-in-the-record-are-NO-OPS_cloud,2026-09-09,45,8,45717,0,27742,45717,1,18,0.6,0.6,0.6,0.6,0.8888888888888888,0.375,0.375,0.375,0.375,0.875
2026-09-10_market-cap-as-the-third-substitution_B,2026-09-10,37,12,307185,0,13072,307185,1,10,0.7297297297297297,0.7297297297297297,0.7297297297297297,0.7297297297297297,0.972972972972973,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.9166666666666666
2026-09-10_price-the-three-free-lunch-cells_cloud,2026-09-10,25,12,283230,0,10710,283230,1,11,0.56,0.56,0.56,0.56,1.0,0.5,0.5,0.5,0.5,1.0
2026-09-10_price-the-rf-CONSISTENCY-fix-as-a-PROTOCOL-amendment_cloud,2026-09-10,21,8,342887,0,0,365478,1,13,0.38095238095238093,0.38095238095238093,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.375,0.375,0.875,0.875,0.875
2026-09-10_price-the-RE-DERIVED-METRIC-column-against-its-own-source_C,2026-09-10,57,23,1609955,0,33594,1609955,1,24,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.8771929824561403,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.8260869565217391
2026-09-10_price-the-EW-ALL-control-for-the-top-20-book-on-the-1000-draw-grid_cloud,2026-09-10,49,16,13461980,0,14859,13461980,1,3,0.9387755102040817,0.9387755102040817,0.9387755102040817,0.9387755102040817,1.0,0.8125,0.8125,0.8125,0.8125,1.0
2026-09-10_price-the-CAPACITY-CRITERION-s-own-two-constants_cloud,2026-09-10,13,5,49024,0,0,64236,1,8,0.38461538461538464,0.38461538461538464,1.0,1.0,1.0,0.2,0.2,1.0,1.0,1.0
2026-09-10_price-the-CAPACITY-CRITERION-s-own-two-constants_B,2026-09-10,5,0,64464,0,21619,64464,1,1,0.8,0.8,0.8,0.8,1.0,,,,,
2026-09-10_is-the-gate-vs-ranked-ORDERING-SPLIT-a-GROSS-fact_B,2026-09-10,13,2,109032,0,77140,109032,1,5,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,1.0,0.5,0.5,0.5,0.5,1.0
2026-09-10_is-the-PICK-FLIP-rate-of-0.50-a-property-of-the-BAND-LADDER-or-of-every-dial_cloud,2026-09-10,78,6,73169,0,34981,73169,1,50,0.358974358974359,0.358974358974359,0.358974358974359,0.358974358974359,1.0,0.0,0.0,0.0,0.0,1.0
2026-09-10_is-the-STALENESS-TAX-a-DRAWDOWN-tax-on-every-gate-family_C,2026-09-10,5,2,157583,0,38825,157583,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-10_is-the-SELECTION-vs-TRADING-dial-split-a-record-wide-law_C,2026-09-10,1,1,451198,0,14800,451198,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2026-09-10_is-the-RE-PRICEABLE-set-empty-on-every-published-COLUMN-prescription_C,2026-09-10,24,6,1437849,0,16392,1437849,1,8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,1.0
2026-09-10_is-the-MATCHED-GROSS-TWIN-win-rate-a-FIRING-RATE-function_C,2026-09-10,35,16,1527892,0,58673,1527892,1,8,0.7714285714285715,0.7714285714285715,0.7714285714285715,0.7714285714285715,1.0,0.6875,0.6875,0.6875,0.6875,1.0
2026-09-10_is-the-KEY-UNIQUE-join-STABLE-under-float-reformatting_cloud,2026-09-10,89,21,106549,0,10776,106549,1,33,0.6292134831460674,0.6292134831460674,0.6292134831460674,0.6292134831460674,0.8764044943820225,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.7142857142857143
2026-09-10_is-the-IS-WINDOW-a-SUPERSET-on-every-published-dial_cloud,2026-09-10,33,4,286519,0,12594,286519,1,21,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.9696969696969697,0.0,0.0,0.0,0.0,1.0
2026-09-10_is-the-INTERCEPT-of-the-width-law-a-DEFENSIVE-SLEEVE-statistic_C,2026-09-10,12,2,8482115,0,20646,8482115,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-10_publish-DRAG-not-TURNOVER-beside-every-window-width-claim_cloud,2026-09-10,23,3,2029668,0,15865,2029668,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-10_is-the-TWIN-WIN-RATE-a-SWITCHING-COST-statistic_C,2026-09-10,29,10,2271088,0,35074,2271088,1,4,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.9655172413793104,1.0,1.0,1.0,1.0,1.0
2026-09-10_publish-an-AS-OF-DATE-beside-every-input-the-record-reads_C,2026-09-10,19,4,155725,0,14420,155725,1,7,0.631578947368421,0.631578947368421,0.631578947368421,0.631578947368421,1.0,0.5,0.5,0.5,0.5,1.0
2026-09-10_is-the-CORRELATION-CUT-a-pre-registrable-SLEEVE-ADMISSION-test_C,2026-09-10,20,10,30324160,0,47806,30324160,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-10_publish-step_delta-beside-every-adopted-constant_B,2026-09-10,4,0,1248415,0,10181,1248415,1,2,0.5,0.5,0.5,0.5,0.5,,,,,
2026-09-10_why-does-a-0.83x-per-year-book-still-pay-to-SMOOTH_C,2026-09-10,10,1,570040,0,45363,570040,1,3,0.7,0.7,0.7,0.7,1.0,0.0,0.0,0.0,0.0,1.0
2026-09-10_why-do-145931-pointer-rows-MISS-their-source-entirely_C,2026-09-10,55,14,1284702,0,14678,1284702,1,24,0.5636363636363636,0.5636363636363636,0.5636363636363636,0.5636363636363636,0.7636363636363637,0.5,0.5,0.5,0.5,0.8571428571428571
2026-09-10_which-MATCHED-GROSS-claims-in-the-record-are-SHARPE-claims_cloud,2026-09-10,3,1,659497,0,12708,659497,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,1.0
2026-09-10_the-stop-family-never-beats-its-own-exposure_cloud,2026-09-10,8,0,676264,0,0,709245,1,1,0.875,0.875,1.0,1.0,1.0,,,,,
2026-09-10_state-the-UNIT-on-every-binding-bar-claim-in-the-record_B,2026-09-10,62,12,2361174,0,13993,2361174,1,40,0.3548387096774194,0.3548387096774194,0.3548387096774194,0.3548387096774194,0.967741935483871,0.25,0.25,0.25,0.25,0.8333333333333334
2026-09-10_restate-idea-121-s-ADV-clause-in-SHARES-before-PROTOCOL-adopts-it_B,2026-09-10,13,10,86496,0,23947,86496,1,6,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5384615384615384,1.0,0.4,0.4,0.4,0.4,1.0
2026-09-10_re-run-the-3-wide-and-unfolded-census-files-individually_B,2026-09-10,31,3,62239,0,30968,62239,1,18,0.41935483870967744,0.41935483870967744,0.41935483870967744,0.41935483870967744,0.9032258064516129,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0
2026-09-10_re-read-every-published-CADENCE-verdict-against-its-own-PHASE-SPREAD_cloud,2026-09-10,60,12,11393675,0,16239,11393675,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-10_publish-p-and-n-beside-every-WIDE-flag-in-the-record_cloud,2026-09-10,18,6,24834008,0,25219,24834395,1,8,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.9444444444444444,0.5,0.5,0.5,0.5,1.0
2026-09-10_re-read-every-chooser-result-on-the-OOS-RANK-of-its-constant-arm_B,2026-09-10,22,1,286230,0,15997,286230,1,18,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,1.0,0.0,0.0,0.0,0.0,1.0
2026-09-10_re-cut-every-published-BINDING-BAR-claim-as-a-STEP-NORMALISED-argmin_cloud,2026-09-10,43,2,19156229,0,6844,19156229,1,6,0.8604651162790697,0.8604651162790697,0.8604651162790697,0.8604651162790697,0.9767441860465116,0.5,0.5,0.5,0.5,1.0
2026-09-10_put-the-T1-line-in-PROTOCOL-and-back-fill-it_cloud,2026-09-10,20,3,459627,0,0,470471,1,9,0.55,0.55,0.9,0.9,0.9,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0
2026-09-10_put-the-T1-line-in-PROTOCOL-and-back-fill-it_B,2026-09-10,25,14,614828,0,35899,614828,1,7,0.72,0.72,0.72,0.72,1.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,1.0
2026-09-10_put-a-ROW-ID-on-every-artefact-that-RE-READS-another-artefact_C,2026-09-10,72,27,97014,0,10918,97014,1,36,0.5,0.5,0.5,0.5,0.8888888888888888,0.5185185185185185,0.5185185185185185,0.5185185185185185,0.5185185185185185,0.9629629629629629
2026-09-10_publish-the-SIGN-BALANCE-of-every-fitted-SELECTOR-TARGET_C,2026-09-10,55,11,437049,0,9445,437049,1,31,0.43636363636363634,0.43636363636363634,0.43636363636363634,0.43636363636363634,1.0,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,1.0
2026-09-10_publish-the-PENALTY-beside-every-residualisation_cloud,2026-09-10,26,11,565902,0,28242,565902,1,7,0.7307692307692307,0.7307692307692307,0.7307692307692307,0.7307692307692307,1.0,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453,1.0
2026-09-10_publish-the-PENALTY-beside-every-residualisation_B,2026-09-10,18,2,306268,0,9734,306268,1,3,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9444444444444444,0.5,0.5,0.5,0.5,1.0
2026-09-10_why-does-the-n-dial-disagree-5x-more-than-every-other-dial_B,2026-09-10,25,13,658728,0,13148,658728,1,4,0.84,0.84,0.84,0.84,1.0,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693,1.0
2026-09-10_re-cut-the-record-s-WINDOW-WIDTH-claims-as-width-per-point_C,2026-09-10,8,3,428929,0,24231,428929,1,1,0.875,0.875,0.875,0.875,1.0,1.0,1.0,1.0,1.0,1.0
2026-09-10_is-the-BAND-the-only-clean-adopted-constant_cloud,2026-09-10,31,1,312745,0,19704,312745,1,15,0.5161290322580645,0.5161290322580645,0.5161290322580645,0.5161290322580645,0.8387096774193549,0.0,0.0,0.0,0.0,0.0
2026-09-10_does-sd-still-survive-the-PARTIAL-t-test-once-the-control-has-DATA_cloud,2026-09-10,76,12,1064724,0,20090,1064724,1,7,0.9078947368421053,0.9078947368421053,0.9078947368421053,0.9078947368421053,0.9736842105263158,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0
2026-09-10_is-the--0.014-Sharpe-cost-of-choosing-on-CAGR-a-record-wide-constant_cloud,2026-09-10,38,4,2845354,0,12044,2845354,1,10,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.9210526315789473,0.75,0.75,0.75,0.75,1.0
2026-09-10_does-sd-still-survive-the-PARTIAL-t-test-once-the-control-has-DATA_B,2026-09-10,83,28,1290135,0,26211,1290135,1,15,0.8192771084337349,0.8192771084337349,0.8192771084337349,0.8192771084337349,0.9879518072289156,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.9642857142857143
2026-09-10_does-every-published-MATCHED-GROSS-TWIN-claim-need-a-PLACEBO-column_cloud,2026-09-10,31,9,3096832,0,0,3186021,1,2,0.9354838709677419,0.9354838709677419,1.0,1.0,1.0,0.8888888888888888,0.8888888888888888,1.0,1.0,1.0
2026-09-10_does-any-published-rule-8-pick-survive-the-NO-DIAL-control_cloud,2026-09-10,44,3,416376,0,8226,416376,1,8,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.9545454545454546,0.0,0.0,0.0,0.0,1.0
2026-09-10_does-any-published-COLUMN-prescription-survive-its-own-L2-ladder_C,2026-09-10,46,23,1651331,0,36312,1651331,1,6,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.8695652173913043,1.0,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.7391304347826086,1.0
2026-09-10_does-a-TERMINAL-DATING-certificate-belong-BEFORE-rule-8_B,2026-09-10,19,8,6951315,0,13486,6951315,1,9,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.5263157894736842,1.0,0.75,0.75,0.75,0.75,1.0
2026-09-10_does-a-ROLLING-breadth-quantile-fire-at-its-own-nominal-rate_cloud,2026-09-10,30,3,767662,0,36274,767662,1,5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0
2026-09-10_does-a-BASE-RATE-ADJUSTED-4b-change-the-records-KEEP-set_cloud,2026-09-10,25,4,8085676,0,10431,8085676,1,4,0.84,0.84,0.84,0.84,0.96,1.0,1.0,1.0,1.0,1.0
2026-09-10_does-PROTOCOL-need-a-T2-DATING-clause-beside-T1_C,2026-09-10,14,6,567736,0,29220,567736,1,6,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,1.0,0.5,0.5,0.5,0.5,1.0
2026-09-10_does-PARTIAL-REBALANCING-beat-CADENCE-as-the-turnover-dial_cloud,2026-09-10,33,7,1731017,0,14855,1731017,1,3,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0
2026-09-10_does-PARTIAL-REBALANCING-beat-CADENCE-as-the-turnover-dial_B,2026-09-10,19,8,1437100,0,21122,1437100,1,2,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,1.0,0.75,0.75,0.75,0.75,1.0
2026-09-10_census-the-record-s-PARKs-for-the-DATA-SEARCH-ERROR_cloud,2026-09-10,17,8,233681,0,11416,233681,1,7,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.8823529411764706,0.625,0.625,0.625,0.625,1.0
2026-09-10_census-the-record-s-ABSOLUTE-thresholds-for-the-firing-RATE-artefact_cloud,2026-09-10,62,20,254758,0,37041,254758,1,22,0.6451612903225806,0.6451612903225806,0.6451612903225806,0.6451612903225806,0.967741935483871,0.6,0.6,0.6,0.6,1.0
2026-09-10_census-the-record-s-ABSOLUTE-thresholds-for-the-firing-RATE-artefact_B,2026-09-10,89,19,130629,0,12346,130629,1,32,0.6404494382022472,0.6404494382022472,0.6404494382022472,0.6404494382022472,0.9775280898876404,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.7894736842105263,1.0
2026-09-10_census-the-record-for-MaxDD-comparisons-that-are-EXACT-TIES_cloud,2026-09-10,9,4,745635,0,44959,745635,1,5,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.7777777777777778,0.75,0.75,0.75,0.75,1.0
2026-09-10_can-the-record-s-keys-be-made-REACHABLE-without-a-harness_cloud,2026-09-10,43,16,4044815,0,0,4053294,1,15,0.6511627906976745,0.6511627906976745,0.9069767441860465,0.9069767441860465,0.9069767441860465,0.5,0.5,0.9375,0.9375,0.9375
2026-09-10_KEEP-4b-candidate-VOLQ60-halfgross-on-CAND20_memo,2026-09-10,17,10,0,0,0,0,0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-09-10_is-the-4b-window-a-TURNOVER-COST-fact-about-the-ranked-book_B,2026-09-10,11,3,2106580,0,43370,2106580,1,2,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0
