window,arm,char,outcome,strata,resid,b,t,n,dof,r2,ctrl_t,sig
OOS,top20,breadth,DDnorm,7,none,0.024027253628101347,1.1811653912295978,168,166,0.0083344808223218,,False
OOS,top20,breadth,DDnorm,7,partial,0.01869304528384276,0.896570245722913,168,165,0.016159306393972783,1.145557554738783,False
OOS,top20,breadth,DDnorm,7,residx,0.01869304528384276,0.894132907153998,168,166,0.00479302265249415,,False
OOS,top20,breadth,DDnorm,7,ratio,0.004138713825799729,0.20263212048953044,168,166,0.00024728688379505037,,False
OOS,top20,breadth,DDnorm,21,none,0.02192078547493298,1.1357388071606893,168,166,0.00771058275334946,,False
OOS,top20,breadth,DDnorm,21,partial,0.012269329939435554,0.6267211066205578,168,165,0.03607064572904839,2.203296601626026,False
OOS,top20,breadth,DDnorm,21,residx,0.012269329939435532,0.6178852640875263,168,166,0.0022946153991700857,,False
OOS,top20,breadth,DDnorm,21,ratio,-0.01284590839063315,-0.6638685650095012,168,166,0.0026479185364680635,,False
OOS,top20,breadth,CAGRnorm,3,none,0.0991833697872494,7.755742221923049,168,166,0.26597890114313893,,True
OOS,top20,breadth,CAGRnorm,3,partial,0.08717801551013908,6.676287284411586,168,165,0.30632609802871946,3.0979255621875836,True
OOS,top20,breadth,CAGRnorm,3,residx,0.08717801551013905,6.187042680937679,168,166,0.18738785669864677,,True
OOS,top20,breadth,CAGRnorm,3,ratio,0.06727950781162649,4.811384285805921,168,166,0.1223869409655608,,True
OOS,top20,breadth,CAGRnorm,5,none,0.048243729605244486,4.044464527519276,168,166,0.08970114184414002,,True
OOS,top20,breadth,CAGRnorm,5,partial,0.03649069284382869,3.0850934107656647,168,165,0.1673889946027719,3.923715025358333,True
OOS,top20,breadth,CAGRnorm,5,residx,0.036490692843828665,2.8939390808322134,168,166,0.048028037295861026,,True
OOS,top20,breadth,CAGRnorm,5,ratio,0.008294447631131184,0.6643182056852405,168,166,0.0026514971276909716,,False
OOS,top20,breadth,CAGRnorm,7,none,0.015193950793721947,1.315176870879913,168,166,0.010312367474222928,,False
OOS,top20,breadth,CAGRnorm,7,partial,0.0052778383677227515,0.4640101634315487,168,165,0.0939813068144667,3.903512053602853,False
OOS,top20,breadth,CAGRnorm,7,residx,0.005277838367722747,0.4432666093913298,168,166,0.0011822469450060158,,False
OOS,top20,breadth,CAGRnorm,7,ratio,-0.018805610817301605,-1.632329234264322,168,166,0.0157976263476437,,False
OOS,top20,breadth,CAGRnorm,21,none,0.012836398340099586,1.1768452243641319,168,166,0.008274128352799948,,False
OOS,top20,breadth,CAGRnorm,21,partial,0.0023378118532040994,0.22025442537571732,168,165,0.11328738490774726,4.420512182844347,False
OOS,top20,breadth,CAGRnorm,21,residx,0.0023378118532040855,0.20805817137372837,168,166,0.000260704320806493,,False
OOS,top20,breadth,CAGRnorm,21,ratio,-0.025466678040070776,-2.3639260148521606,168,166,0.03256720424650439,,True
OOS,top20,disp,Sharpe,3,none,-0.03993260687881615,-2.890159603658439,168,166,0.04790867639223473,,True
OOS,top20,disp,Sharpe,3,partial,-0.048073185552260686,-3.729836615297573,168,165,0.18802738690393916,5.336043329401925,True
OOS,top20,disp,Sharpe,3,residx,-0.048073185552260714,-3.4927847514107686,168,166,0.06846002495574122,,True
OOS,top20,disp,Sharpe,3,ratio,-0.07075919163648851,-5.421455174490867,168,166,0.15042657684293648,,True
OOS,top20,disp,Sharpe,5,none,0.012420201942123447,1.053624023185253,168,166,0.006643066012016696,,False
OOS,top20,disp,Sharpe,5,partial,0.0006398151737653582,0.056075437560231596,168,165,0.12093106519947361,4.631597603060875,False
OOS,top20,disp,Sharpe,5,residx,0.0006398151737653473,0.052735108912892306,168,166,1.6752681463727548e-05,,False
OOS,top20,disp,Sharpe,5,ratio,-0.02175280813271339,-1.858213157561484,168,166,0.02037707820277579,,False
OOS,top20,disp,Sharpe,7,none,0.038352422906019985,3.630178448611261,168,166,0.07354798683472841,,True
OOS,top20,disp,Sharpe,7,partial,0.027564098859777154,2.5525508972050748,168,165,0.12912268983008235,3.244905544559546,True
OOS,top20,disp,Sharpe,7,residx,0.027564098859777165,2.4314419707859916,168,166,0.03438918254895318,,True
OOS,top20,disp,Sharpe,7,ratio,0.006236884289836037,0.568770526968086,168,166,0.0019450042388361455,,False
OOS,top20,disp,Sharpe,21,none,0.042506823483987835,4.327479525887765,168,166,0.10137701058010751,,True
OOS,top20,disp,Sharpe,21,partial,0.03003536190943714,2.9377945305560638,168,165,0.15920670570734008,3.368781192555741,True
OOS,top20,disp,Sharpe,21,residx,0.03003536190943714,2.763404480686438,168,166,0.043979281612132715,,True
OOS,top20,disp,Sharpe,21,ratio,0.00849659737829734,0.8216588177579135,168,166,0.004050533755642571,,False
OOS,top20,disp,CAGR,3,none,-0.0039038815444812055,-2.33111613653638,168,166,0.03169790820270524,,True
OOS,top20,disp,CAGR,3,partial,-0.005243428303580986,-3.6309252809035213,168,165,0.2943493721358874,7.8367685188942104,True
OOS,top20,disp,CAGR,3,residx,-0.005243428303580989,-3.1493877914893056,168,166,0.056381991504899975,,True
OOS,top20,disp,CAGR,3,ratio,-0.009148194681305304,-5.9147286839083035,168,166,0.17406367035648496,,True
OOS,top20,disp,CAGR,5,none,0.0023530350681399584,1.6371963448404305,168,166,0.015890475022078077,,False
OOS,top20,disp,CAGR,5,partial,0.0002631563387413211,0.204609518890253,168,165,0.2556039952885907,7.289306641094479,False
OOS,top20,disp,CAGR,5,residx,0.0002631563387413185,0.17708465927346567,168,166,0.00018887381723109442,,False
OOS,top20,disp,CAGR,5,ratio,-0.0034759725715919508,-2.441934107886325,168,166,0.034676300857513054,,True
OOS,top20,disp,CAGR,7,none,0.005522951050664635,4.318455762405091,168,166,0.10099731975073878,,True
OOS,top20,disp,CAGR,7,partial,0.003263129256888696,2.6720511027359555,168,165,0.2624702967403628,6.010382901236851,True
OOS,top20,disp,CAGR,7,residx,0.003263129256888694,2.339320265824554,168,166,0.03191428293974541,,True
OOS,top20,disp,CAGR,7,ratio,-0.0003248676251366457,-0.2408907381536657,168,166,0.0003494462044719704,,False
OOS,top20,disp,CAGR,21,none,0.006047443663695875,5.1323217725838335,168,166,0.13694825437480662,,True
OOS,top20,disp,CAGR,21,partial,0.003531813183858306,3.0797763278587267,168,165,0.2939847350605349,6.0580827804578155,True
OOS,top20,disp,CAGR,21,residx,0.0035318131838583057,2.649934286230513,168,166,0.04058527565100156,,True
OOS,top20,disp,CAGR,21,ratio,0.00015079171955667488,0.11889304418343086,168,166,8.514670095960408e-05,,False
OOS,top20,disp,MaxDD,3,none,-0.0025649151193934835,-1.126185190062331,168,166,0.007582387904751298,,False
OOS,top20,disp,MaxDD,3,partial,-0.002055693669336603,-0.903173012557724,168,165,0.028615334113282542,-1.8901505888773982,False
OOS,top20,disp,MaxDD,3,residx,-0.002055693669336606,-0.8950019132695816,168,166,0.004802299076456129,,False
OOS,top20,disp,MaxDD,3,ratio,-0.00022221339178704892,-0.09720008228699982,168,166,5.6911556050587286e-05,,False
OOS,top20,disp,MaxDD,5,none,-0.0011235407453560734,-0.5065758835068435,168,166,0.0015435122348823604,,False
OOS,top20,disp,MaxDD,5,partial,-0.00017502019889137528,-0.07751540061922203,168,165,0.022581111874292237,-1.8845154460992994,False
OOS,top20,disp,MaxDD,5,residx,-0.00017502019889137474,-0.07686845650981106,168,166,3.559367043237671e-05,,False
OOS,top20,disp,MaxDD,5,ratio,0.001331044481017436,0.6003212817404238,168,166,0.002166294817851022,,False
OOS,top20,disp,MaxDD,7,none,0.0014455426316836717,0.66689688480441,168,166,0.002672066563073172,,False
OOS,top20,disp,MaxDD,7,partial,0.0033410431067860606,1.4953460048515221,168,165,0.04654708030667554,-2.755503572139081,False
OOS,top20,disp,MaxDD,7,residx,0.003341043106786062,1.4741017228279583,168,166,0.012921076515143959,,False
OOS,top20,disp,MaxDD,7,ratio,0.004796130948278322,2.2429572717667217,168,166,0.029414910278272477,,True
OOS,top20,disp,MaxDD,21,none,0.0022171025959999203,1.1116092405848041,168,166,0.0073888248006108714,,False
OOS,top20,disp,MaxDD,21,partial,0.0036384587675471576,1.7127713097754398,168,165,0.027512330751853664,-1.8477863037108644,False
OOS,top20,disp,MaxDD,21,residx,0.003638458767547162,1.7089952277594067,168,166,0.017290156262942835,,False
OOS,top20,disp,MaxDD,21,ratio,0.0037786247003403495,1.9080988144021316,168,166,0.02146205514088051,,False
OOS,top20,disp,DDnorm,3,none,-0.01724938270264905,-0.7944445462964957,168,166,0.0037876601519108988,,False
OOS,top20,disp,DDnorm,3,partial,-0.021861558851405307,-1.0064437715931107,168,165,0.02284500487333707,1.793871949010464,False
OOS,top20,disp,DDnorm,3,residx,-0.02186155885140533,-1.0008980536819743,168,166,0.005998719369355365,,False
OOS,top20,disp,DDnorm,3,ratio,-0.039203610297468994,-1.8200470316497255,168,166,0.019564827194990753,,False
OOS,top20,disp,DDnorm,5,none,0.004758191983383323,0.2252730157248011,168,166,0.0003056170011028758,,False
OOS,top20,disp,DDnorm,5,partial,-0.003577510271385198,-0.1661114450451552,168,165,0.01824255275216269,1.7362569460990085,False
OOS,top20,disp,DDnorm,5,residx,-0.003577510271385208,-0.16510087862062905,168,166,0.00016417966784754157,,False
OOS,top20,disp,DDnorm,5,ratio,-0.02184281978947868,-1.0373195733183271,168,166,0.006440372595462596,,False
OOS,top20,disp,DDnorm,7,none,0.03622497650302771,1.790401955630064,168,166,0.018944646721294478,,False
OOS,top20,disp,DDnorm,7,partial,0.030474839442428868,1.4320481783089303,168,165,0.023503028395012948,0.8776308171698396,False
OOS,top20,disp,DDnorm,7,residx,0.030474839442428854,1.4280938063267479,168,166,0.01213674465353387,,False
OOS,top20,disp,DDnorm,7,ratio,0.012382347842457724,0.6068388429370876,168,166,0.0022134834850566776,,False
OOS,top20,disp,DDnorm,21,none,0.0451746722851032,2.370644274179252,168,166,0.03274650840253368,,True
OOS,top20,disp,DDnorm,21,partial,0.032871713488144605,1.6166106780130491,168,165,0.04884140301036777,1.6709350611703564,False
OOS,top20,disp,DDnorm,21,residx,0.032871713488144626,1.5934567516292628,168,166,0.015065372680489353,,False
OOS,top20,disp,DDnorm,21,ratio,0.0073627192758738726,0.3801620372482869,168,166,0.000869864211008986,,False
OOS,top20,disp,CAGRnorm,3,none,-0.04163306945491632,-2.8569322673777258,168,166,0.04686475279158864,,True
OOS,top20,disp,CAGRnorm,3,partial,-0.05018672554240952,-3.689453298660971,168,165,0.18608415586489158,5.312538670906416,True
OOS,top20,disp,CAGRnorm,3,residx,-0.050186725542409584,-3.4566625284971533,168,166,0.06714591453481888,,True
OOS,top20,disp,CAGRnorm,3,ratio,-0.07379359571451283,-5.353556623999962,168,166,0.14723356015725775,,True
OOS,top20,disp,CAGRnorm,5,none,0.01347789159429769,1.0818317138400313,168,166,0.007001001003232421,,False
OOS,top20,disp,CAGRnorm,5,partial,0.001128299245931448,0.09346928348596241,168,165,0.1194075833782604,4.5893414783466495,False
OOS,top20,disp,CAGRnorm,5,residx,0.0011282992459314377,0.08797891078704365,168,166,4.6626071349198384e-05,,False
OOS,top20,disp,CAGRnorm,5,ratio,-0.02215116425957759,-1.7887698233415703,168,166,0.018910775424161863,,False
OOS,top20,disp,CAGRnorm,7,none,0.04088915509056406,3.6603772502519614,168,166,0.07468497200090596,,True
OOS,top20,disp,CAGRnorm,7,partial,0.02966861025899504,2.595741941876883,168,165,0.1283917187720508,3.1885682792204157,True
OOS,top20,disp,CAGRnorm,7,residx,0.029668610258995042,2.4751641523212657,168,166,0.035592658902590224,,True
OOS,top20,disp,CAGRnorm,7,ratio,0.007464402720506969,0.64357432834061,168,166,0.0024888978595254407,,False
OOS,top20,disp,CAGRnorm,21,none,0.045088006317594354,4.3442536780534855,168,166,0.10208406298367978,,True
OOS,top20,disp,CAGRnorm,21,partial,0.03212028427091017,2.9701203031888905,168,165,0.15804143214893285,3.311503784600513,True
OOS,top20,disp,CAGRnorm,21,residx,0.03212028427091016,2.7972619719559826,168,166,0.045014751561992306,,True
OOS,top20,disp,CAGRnorm,21,ratio,0.009703304056838951,0.8880158693398627,168,166,0.004727974907828281,,False
OOS,top20,corr,Sharpe,3,none,0.03959533877331492,2.864537495691046,168,166,0.047102826997327596,,True
OOS,top20,corr,Sharpe,3,partial,0.016782610534371186,1.1558794712167109,168,165,0.1266392411169056,3.8763960136695954,False
OOS,top20,corr,Sharpe,3,residx,0.016782610534371203,1.0873329642143588,168,166,0.007071879168707884,,False
OOS,top20,corr,Sharpe,3,ratio,0.014253048485891207,1.0096495019535063,168,166,0.006103435678188163,,False
OOS,top20,corr,Sharpe,5,none,0.007906991923939686,0.6694318851735763,168,166,0.0026923644292318194,,False
OOS,top20,corr,Sharpe,5,partial,-0.014445432851876994,-1.205469817710968,168,165,0.12858884367677992,4.882443280300682,False
OOS,top20,corr,Sharpe,5,residx,-0.014445432851877002,-1.1330599837425444,168,166,0.007674531158770148,,False
OOS,top20,corr,Sharpe,5,ratio,-0.02194971345381781,-1.875388356119002,168,166,0.02074765242198706,,False
OOS,top20,corr,Sharpe,7,none,-0.018258598914986535,-1.677506863423529,168,166,0.016669404130022936,,False
OOS,top20,corr,Sharpe,7,partial,-0.03776163559530578,-3.5076496051877957,168,165,0.1575525457339627,5.252911388667951,True
OOS,top20,corr,Sharpe,7,residx,-0.03776163559530581,-3.3357074701914913,168,166,0.06281903845283354,,True
OOS,top20,corr,Sharpe,7,ratio,-0.043766802396362534,-4.1932851500629305,168,166,0.09577999606196042,,True
OOS,top20,corr,Sharpe,21,none,-0.0187603544969154,-1.8286774723960646,168,166,0.019747142429537567,,False
OOS,top20,corr,Sharpe,21,partial,-0.03491532461426186,-3.544469473768616,168,165,0.17782838714192672,5.63249618997566,True
OOS,top20,corr,Sharpe,21,residx,-0.03491532461426186,-3.3295251498251943,168,166,0.06260096304671958,,True
OOS,top20,corr,Sharpe,21,ratio,-0.045902072787910926,-4.717555601999303,168,166,0.11821886135456883,,True
OOS,top20,corr,CAGR,3,none,0.005818917991849525,3.546276076219071,168,166,0.07042418240277004,,True
OOS,top20,corr,CAGR,3,partial,0.0017749980833790644,1.09286466801935,168,165,0.2434437164195582,6.142835985985809,False
OOS,top20,corr,CAGR,3,residx,0.0017749980833790687,0.9560740224632164,168,166,0.005476335788570319,,False
OOS,top20,corr,CAGR,3,ratio,0.0012244915284043267,0.7206207043950268,168,166,0.003118522703923432,,False
OOS,top20,corr,CAGR,5,none,0.0018661376077106228,1.2945504435046162,168,166,0.00999464587373955,,False
OOS,top20,corr,CAGR,5,partial,-0.0020349800733582227,-1.510098799905038,168,165,0.2655654449475917,7.577414356043828,False
OOS,top20,corr,CAGR,5,residx,-0.002034980073358223,-1.3046960954514166,168,166,0.010150323476232015,,False
OOS,top20,corr,CAGR,5,ratio,-0.0036095093231609996,-2.5393202421778804,168,166,0.037391803818010216,,True
OOS,top20,corr,CAGR,7,none,-0.001232719921707851,-0.91621525825778,168,166,0.005031486242938699,,False
OOS,top20,corr,CAGR,7,partial,-0.004665522272196064,-3.85250356419533,168,165,0.2940558356220889,8.219095221595083,True
OOS,top20,corr,CAGR,7,residx,-0.004665522272196066,-3.354952418551,168,166,0.06349982182147096,,True
OOS,top20,corr,CAGR,7,ratio,-0.006155960289897177,-4.880312184280916,168,166,0.12547554184536047,,True
OOS,top20,corr,CAGR,21,none,-0.0016519122286647052,-1.3091148921187086,168,166,0.010218491184003309,,False
OOS,top20,corr,CAGR,21,partial,-0.004421968541885893,-4.033715363845462,168,165,0.3204142715247179,8.678362561752959,True
OOS,top20,corr,CAGR,21,residx,-0.004421968541885893,-3.453043677128353,168,166,0.0670148121151849,,True
OOS,top20,corr,CAGR,21,ratio,-0.00679142839584897,-5.887006831482876,168,166,0.17271700184517347,,True
OOS,top20,corr,MaxDD,3,none,-0.002929242101998167,-1.2876489003287013,168,166,0.00988941355617834,,False
OOS,top20,corr,MaxDD,3,partial,-0.0013005199184019534,-0.5251866104924786,168,165,0.025442147145840477,-1.6227122916793757,False
OOS,top20,corr,MaxDD,3,residx,-0.0013005199184019528,-0.5204554678713049,168,166,0.0016291121090137306,,False
OOS,top20,corr,MaxDD,3,ratio,-0.0007377329242743712,-0.3227895494031212,168,166,0.0006272755146244924,,False
OOS,top20,corr,MaxDD,5,none,-0.0025239829487936146,-1.1415757790864243,168,166,0.007789422415849567,,False
OOS,top20,corr,MaxDD,5,partial,-0.0010344679866991899,-0.43457536947354497,168,165,0.023663014297188867,-1.6378710489712491,False
OOS,top20,corr,MaxDD,5,residx,-0.0010344679866991912,-0.43094301687947795,168,166,0.0011174960933286737,,False
OOS,top20,corr,MaxDD,5,ratio,7.064345336469436e-05,0.03182683860195603,168,166,6.102057074297562e-06,,False
OOS,top20,corr,MaxDD,7,none,-0.004821752926640903,-2.255305785444494,168,166,0.029730031501122633,,True
OOS,top20,corr,MaxDD,7,partial,-0.0034654048786600814,-1.5306646155964583,168,165,0.0471560082915744,-1.737119269419777,False
OOS,top20,corr,MaxDD,7,residx,-0.0034654048786600875,-1.5089021397465363,168,166,0.01353000450004238,,False
OOS,top20,corr,MaxDD,7,ratio,-0.001986744530240947,-0.9176722750693171,168,166,0.005047420832909211,,False
OOS,top20,corr,MaxDD,21,none,-0.002875666932859715,-1.4454751806169868,168,166,0.012430281245888963,,False
OOS,top20,corr,MaxDD,21,partial,-0.002312413313177106,-1.1115365144547598,168,165,0.017578507464896198,-0.9298691845624024,False
OOS,top20,corr,MaxDD,21,residx,-0.0023124133131771046,-1.1091442839007633,168,166,0.007356332975985813,,False
OOS,top20,corr,MaxDD,21,ratio,-0.0009496072334277944,-0.47467295677250604,168,166,0.0013554759495141289,,False
OOS,top20,corr,DDnorm,3,none,0.006475493325554691,0.2977520707982182,168,166,0.0005337889874116319,,False
OOS,top20,corr,DDnorm,3,partial,-0.009895053713017292,-0.4183309756323257,168,165,0.017887924316195347,1.707508744626384,False
OOS,top20,corr,DDnorm,3,residx,-0.009895053713017288,-0.41604367863190334,168,166,0.0010416388122139741,,False
OOS,top20,corr,DDnorm,3,ratio,-0.00720393679489595,-0.3312679237401553,168,166,0.0006606381921463456,,False
OOS,top20,corr,DDnorm,5,none,0.007632052971287601,0.36142069717850395,168,166,0.0007862783903426207,,False
OOS,top20,corr,DDnorm,5,partial,-0.007434290539631776,-0.3273185171322375,168,165,0.018715538401379406,1.7363037125201155,False
OOS,top20,corr,DDnorm,5,residx,-0.0074342905396317755,-0.3253258031891662,168,166,0.0006371653170640368,,False
OOS,top20,corr,DDnorm,5,ratio,-0.010114038354174834,-0.4790992451656816,168,166,0.0013808381598237052,,False
OOS,top20,corr,DDnorm,7,none,-0.017657909514580492,-0.8663794651178944,168,166,0.004501412992576781,,False
OOS,top20,corr,DDnorm,7,partial,-0.031025119159741654,-1.4384047074579995,168,165,0.02360967461638841,1.7969700043354242,False
OOS,top20,corr,DDnorm,7,residx,-0.031025119159741685,-1.4344318815873265,168,166,0.012243390874909776,,False
OOS,top20,corr,DDnorm,7,ratio,-0.032550699429701645,-1.6058196291869975,168,166,0.015296460016017699,,False
OOS,top20,corr,DDnorm,21,none,-0.004653004608372422,-0.24018753672570164,168,166,0.0003474097030976564,,False
OOS,top20,corr,DDnorm,21,partial,-0.019679903945335787,-0.9884595878633113,168,165,0.03946387327801526,2.5921785491657627,False
