book,panel,tiling,L,L_months,is_full,cost,n_blocks,inside_share,callable_share,med_absz,med_d,leg_share,first_end,last_end
R3,U56,OVERLAP63,1512,72.0,False,0,47,0.425531914893617,0.574468085106383,2.150636025295718,0.023020694938658937,1.0,2015-01-14,2026-07-27
R3,U56,OVERLAP63,2016,96.0,False,0,39,0.1282051282051282,0.8717948717948718,2.5307311347895918,0.02462473365502884,1.0,2017-01-13,2026-07-27
R3,U56,OVERLAP63,2520,120.0,False,0,31,0.03225806451612903,0.967741935483871,2.860817084784699,0.025079856014385234,1.0,2019-01-16,2026-07-27
R3,U56,OVERLAP63,3024,144.0,False,0,23,0.0,1.0,3.004123031702891,0.024300914993567103,1.0,2021-01-15,2026-07-27
R3,U56,OVERLAP63,3780,180.0,False,0,11,0.0,1.0,3.175638853177195,0.02324657620912829,1.0,2024-01-19,2026-07-27
R3,U56,OVERLAP63,4443,211.6,True,0,1,0.0,1.0,3.279583047133789,0.023042851063685692,1.0,2026-09-11,2026-09-11
R3,U56,DISJOINT,126,6.0,False,0,35,1.0,0.0,0.7189851415060081,0.012565054037513873,0.6857142857142857,2009-07-14,2026-07-27
R3,U56,DISJOINT,189,9.0,False,0,23,1.0,0.0,0.7026454829335151,0.01517664305761214,0.6956521739130435,2009-10-12,2026-04-24
R3,U56,DISJOINT,252,12.0,False,0,17,1.0,0.0,0.7725994240612144,0.019125927198651516,0.7058823529411765,2010-01-12,2026-01-23
R3,U56,DISJOINT,315,15.0,False,0,14,1.0,0.0,0.9699875541892253,0.021560200169471563,0.8571428571428571,2010-04-14,2026-07-27
R3,U56,DISJOINT,378,18.0,False,0,11,0.9090909090909091,0.09090909090909091,0.7788480844747334,0.01778035595291555,1.0,2010-07-14,2025-07-24
R3,U56,DISJOINT,504,24.0,False,0,8,1.0,0.0,1.1902430977519394,0.022115318449373138,0.875,2011-01-11,2025-01-22
R3,U56,DISJOINT,630,30.0,False,0,7,1.0,0.0,1.4637106958809525,0.0261106902293224,1.0,2011-07-13,2026-07-27
R3,U56,DISJOINT,756,36.0,False,0,5,1.0,0.0,1.3422742335097175,0.023510077686963532,1.0,2012-01-11,2024-01-19
R3,U56,DISJOINT,1008,48.0,False,0,4,0.75,0.25,1.565569339664195,0.02126154168131732,1.0,2013-01-14,2025-01-22
R3,U56,DISJOINT,1260,60.0,False,0,3,0.3333333333333333,0.6666666666666666,1.9683508174286262,0.024580949662838567,1.0,2014-01-14,2024-01-19
R3,U56,DISJOINT,1512,72.0,False,0,2,0.5,0.5,2.2317885188167854,0.025871016035681354,1.0,2015-01-14,2021-01-15
R3,U56,DISJOINT,2016,96.0,False,0,2,0.0,1.0,2.3678361545452096,0.023980735524929284,1.0,2017-01-13,2025-01-22
R3,U56,DISJOINT,2520,120.0,False,0,1,0.0,1.0,2.507417395973041,0.023308744881412415,1.0,2019-01-16,2019-01-16
R3,U56,DISJOINT,3024,144.0,False,0,1,0.0,1.0,3.094950169410815,0.025689455678323043,1.0,2021-01-15,2021-01-15
R3,U56,DISJOINT,3780,180.0,False,0,1,0.0,1.0,3.293963627847717,0.024415680800251784,1.0,2024-01-19,2024-01-19
R3,U56,DISJOINT,4443,211.6,True,0,1,0.0,1.0,3.279583047133789,0.023042851063685692,1.0,2026-09-11,2026-09-11
R4,B136,OVERLAP21,126,6.0,False,0,206,0.9902912621359223,0.009708737864077669,0.5888967708459097,0.011869051259398706,0.6019417475728155,2009-07-14,2026-08-25
R4,B136,OVERLAP21,189,9.0,False,0,203,0.9950738916256158,0.0049261083743842365,0.699095648266046,0.011877935969422201,0.6403940886699507,2009-10-12,2026-08-25
R4,B136,OVERLAP21,252,12.0,False,0,200,1.0,0.0,0.669147585412461,0.01366535464997152,0.68,2010-01-12,2026-08-25
R4,B136,OVERLAP21,315,15.0,False,0,197,0.9949238578680203,0.005076142131979695,0.616867554195358,0.013746703009141666,0.7258883248730964,2010-04-14,2026-08-25
R4,B136,OVERLAP21,378,18.0,False,0,194,0.9896907216494846,0.010309278350515464,0.6336981483788148,0.015078355760327025,0.7835051546391752,2010-07-14,2026-08-25
R4,B136,OVERLAP21,504,24.0,False,0,188,0.9521276595744681,0.047872340425531915,0.610836899933988,0.016019578825248296,0.9202127659574468,2011-01-11,2026-08-25
R4,B136,OVERLAP21,630,30.0,False,0,182,0.9120879120879121,0.08791208791208792,0.6902572405789763,0.01616909360042481,0.989010989010989,2011-07-13,2026-08-25
R4,B136,OVERLAP21,756,36.0,False,0,176,0.8863636363636364,0.11363636363636363,0.8081962815180898,0.017415690648120593,0.9829545454545454,2012-01-11,2026-08-25
R4,B136,OVERLAP21,1008,48.0,False,0,164,0.8109756097560976,0.18902439024390244,1.0776524855050535,0.01975562586716836,1.0,2013-01-14,2026-08-25
R4,B136,OVERLAP21,1260,60.0,False,0,152,0.7697368421052632,0.23026315789473684,1.3090816747197027,0.022042940636434732,1.0,2014-01-14,2026-08-25
R4,B136,OVERLAP21,1512,72.0,False,0,140,0.7285714285714285,0.2714285714285714,1.5143126222135685,0.022574769817015124,1.0,2015-01-14,2026-08-25
R4,B136,OVERLAP21,2016,96.0,False,0,116,0.5775862068965517,0.4224137931034483,1.8476979839206378,0.024080718467286624,1.0,2017-01-13,2026-08-25
R4,B136,OVERLAP21,2520,120.0,False,0,92,0.44565217391304346,0.5543478260869565,1.993213445193856,0.023981463879763316,1.0,2019-01-16,2026-08-25
R4,B136,OVERLAP21,3024,144.0,False,0,68,0.17647058823529413,0.8235294117647058,2.052676423909004,0.02258948285488031,1.0,2021-01-15,2026-08-25
R4,B136,OVERLAP21,3780,180.0,False,0,32,0.09375,0.90625,2.1958044090836397,0.02167397152830292,1.0,2024-01-19,2026-08-25
R4,B136,OVERLAP21,4443,211.6,True,0,1,0.0,1.0,2.1687471429491563,0.020574637899572777,1.0,2026-09-11,2026-09-11
R4,B136,OVERLAP63,126,6.0,False,0,69,1.0,0.0,0.581520032094994,0.005919334697826351,0.5652173913043478,2009-07-14,2026-07-27
R4,B136,OVERLAP63,189,9.0,False,0,68,0.9852941176470589,0.014705882352941176,0.6881472166338649,0.013130827215175108,0.6323529411764706,2009-10-12,2026-07-27
R4,B136,OVERLAP63,252,12.0,False,0,67,1.0,0.0,0.639983600006414,0.017099389296822115,0.6865671641791045,2010-01-12,2026-07-27
R4,B136,OVERLAP63,315,15.0,False,0,66,0.9848484848484849,0.015151515151515152,0.5910465823095385,0.015288038301544871,0.7424242424242424,2010-04-14,2026-07-27
R4,B136,OVERLAP63,378,18.0,False,0,65,1.0,0.0,0.6352478411336054,0.01628759182337962,0.7692307692307693,2010-07-14,2026-07-27
R4,B136,OVERLAP63,504,24.0,False,0,63,0.9365079365079365,0.06349206349206349,0.6852486568903281,0.016249551284773553,0.9523809523809523,2011-01-11,2026-07-27
R4,B136,OVERLAP63,630,30.0,False,0,61,0.9016393442622951,0.09836065573770492,0.6956520565028164,0.015997172326542672,0.9836065573770492,2011-07-13,2026-07-27
R4,B136,OVERLAP63,756,36.0,False,0,59,0.8813559322033898,0.11864406779661017,0.8046210609806232,0.017345031515162784,0.9830508474576272,2012-01-11,2026-07-27
R4,B136,OVERLAP63,1008,48.0,False,0,55,0.8181818181818182,0.18181818181818182,1.0789419858359248,0.019896874387593258,1.0,2013-01-14,2026-07-27
R4,B136,OVERLAP63,1260,60.0,False,0,51,0.7647058823529411,0.23529411764705882,1.3442827196114155,0.0222409238429025,1.0,2014-01-14,2026-07-27
R4,B136,OVERLAP63,1512,72.0,False,0,47,0.723404255319149,0.2765957446808511,1.4872940436757816,0.022355350835322536,1.0,2015-01-14,2026-07-27
R4,B136,OVERLAP63,2016,96.0,False,0,39,0.5897435897435898,0.41025641025641024,1.8367467589577837,0.023491721562221825,1.0,2017-01-13,2026-07-27
R4,B136,OVERLAP63,2520,120.0,False,0,31,0.4838709677419355,0.5161290322580645,1.9619716606834172,0.02373467839647434,1.0,2019-01-16,2026-07-27
R4,B136,OVERLAP63,3024,144.0,False,0,23,0.21739130434782608,0.782608695652174,2.046777863997412,0.022414442322523986,1.0,2021-01-15,2026-07-27
R4,B136,OVERLAP63,3780,180.0,False,0,11,0.09090909090909091,0.9090909090909091,2.199764671334076,0.022004380621784357,1.0,2024-01-19,2026-07-27
R4,B136,OVERLAP63,4443,211.6,True,0,1,0.0,1.0,2.1687471429491563,0.020574637899572777,1.0,2026-09-11,2026-09-11
R4,B136,DISJOINT,126,6.0,False,0,35,1.0,0.0,0.581520032094994,0.0045259400982512465,0.5428571428571428,2009-07-14,2026-07-27
R4,B136,DISJOINT,189,9.0,False,0,23,1.0,0.0,0.7651033530105336,0.010606682045527033,0.6956521739130435,2009-10-12,2026-04-24
R4,B136,DISJOINT,252,12.0,False,0,17,1.0,0.0,0.7539620934677446,0.020059152659937657,0.6470588235294118,2010-01-12,2026-01-23
R4,B136,DISJOINT,315,15.0,False,0,14,1.0,0.0,0.5368474973708567,0.017677985461786047,0.7857142857142857,2010-04-14,2026-07-27
R4,B136,DISJOINT,378,18.0,False,0,11,1.0,0.0,0.4813424712610077,0.01448332792447768,0.9090909090909091,2010-07-14,2025-07-24
R4,B136,DISJOINT,504,24.0,False,0,8,0.875,0.125,0.7000443624139536,0.01614393434179273,0.875,2011-01-11,2025-01-22
R4,B136,DISJOINT,630,30.0,False,0,7,1.0,0.0,0.8998466227480637,0.021399042300179045,1.0,2011-07-13,2026-07-27
R4,B136,DISJOINT,756,36.0,False,0,5,0.8,0.2,0.8634118746190278,0.017345031515162784,1.0,2012-01-11,2024-01-19
R4,B136,DISJOINT,1008,48.0,False,0,4,0.75,0.25,1.014826378808978,0.018158845703350864,1.0,2013-01-14,2025-01-22
R4,B136,DISJOINT,1260,60.0,False,0,3,0.6666666666666666,0.3333333333333333,1.3442827196114155,0.022618804446790423,1.0,2014-01-14,2024-01-19
R4,B136,DISJOINT,1512,72.0,False,0,2,0.5,0.5,1.735911270792766,0.025648895424276327,1.0,2015-01-14,2021-01-15
R4,B136,DISJOINT,2016,96.0,False,0,2,0.5,0.5,1.5970705456190886,0.02140466191538465,1.0,2017-01-13,2025-01-22
R4,B136,DISJOINT,2520,120.0,False,0,1,0.0,1.0,2.4001918447473174,0.02843601070294236,1.0,2019-01-16,2019-01-16
R4,B136,DISJOINT,3024,144.0,False,0,1,0.0,1.0,2.4369694610723918,0.025625654756507646,1.0,2021-01-15,2021-01-15
R4,B136,DISJOINT,3780,180.0,False,0,1,0.0,1.0,2.2421247597950598,0.02205816478408735,1.0,2024-01-19,2024-01-19
R4,B136,DISJOINT,4443,211.6,True,0,1,0.0,1.0,2.1687471429491563,0.020574637899572777,1.0,2026-09-11,2026-09-11
LIVE,U56,OVERLAP21,126,6.0,False,0,206,0.9902912621359223,0.009708737864077669,0.4995873549332308,0.003764891578881745,0.5533980582524272,2009-07-14,2026-08-25
LIVE,U56,OVERLAP21,189,9.0,False,0,203,1.0,0.0,0.4401864517874478,0.0052568371241808465,0.625615763546798,2009-10-12,2026-08-25
LIVE,U56,OVERLAP21,252,12.0,False,0,200,1.0,0.0,0.5111275739090049,0.008617499446320169,0.7,2010-01-12,2026-08-25
LIVE,U56,OVERLAP21,315,15.0,False,0,197,1.0,0.0,0.5407063068594182,0.011798960419296387,0.7360406091370558,2010-04-14,2026-08-25
LIVE,U56,OVERLAP21,378,18.0,False,0,194,0.9948453608247423,0.005154639175257732,0.5729624365388467,0.012363760098014577,0.7835051546391752,2010-07-14,2026-08-25
LIVE,U56,OVERLAP21,504,24.0,False,0,188,0.9946808510638298,0.005319148936170213,0.7037164898742534,0.015276887707323147,0.8085106382978723,2011-01-11,2026-08-25
LIVE,U56,OVERLAP21,630,30.0,False,0,182,1.0,0.0,0.7870603929662949,0.016280976905813763,0.8956043956043956,2011-07-13,2026-08-25
LIVE,U56,OVERLAP21,756,36.0,False,0,176,0.9943181818181818,0.005681818181818182,0.855807837555752,0.018359801012272053,0.9375,2012-01-11,2026-08-25
LIVE,U56,OVERLAP21,1008,48.0,False,0,164,1.0,0.0,1.2402185396956096,0.021223540340867694,0.9878048780487805,2013-01-14,2026-08-25
LIVE,U56,OVERLAP21,1260,60.0,False,0,152,0.9736842105263158,0.02631578947368421,1.3688979951627536,0.022093062030427133,1.0,2014-01-14,2026-08-25
LIVE,U56,OVERLAP21,1512,72.0,False,0,140,0.95,0.05,1.476287062849308,0.022008606952929867,1.0,2015-01-14,2026-08-25
LIVE,U56,OVERLAP21,2016,96.0,False,0,116,0.8275862068965517,0.1724137931034483,1.766245464614823,0.023944073164004608,1.0,2017-01-13,2026-08-25
LIVE,U56,OVERLAP21,2520,120.0,False,0,92,0.44565217391304346,0.5543478260869565,1.9866626438117998,0.025193309059477836,1.0,2019-01-16,2026-08-25
LIVE,U56,OVERLAP21,3024,144.0,False,0,68,0.4411764705882353,0.5588235294117647,2.087525213391307,0.023267278188485285,1.0,2021-01-15,2026-08-25
LIVE,U56,OVERLAP21,3780,180.0,False,0,32,0.125,0.875,2.0992799003324336,0.021465870995509086,1.0,2024-01-19,2026-08-25
LIVE,U56,OVERLAP21,4443,211.6,True,0,1,0.0,1.0,2.1626205859962755,0.02146921784985987,1.0,2026-09-11,2026-09-11
LIVE,U56,OVERLAP63,126,6.0,False,0,69,1.0,0.0,0.5005080545002202,-0.002223586166364866,0.4927536231884058,2009-07-14,2026-07-27
LIVE,U56,OVERLAP63,189,9.0,False,0,68,1.0,0.0,0.4586519970427595,0.004139744203203483,0.5882352941176471,2009-10-12,2026-07-27
LIVE,U56,OVERLAP63,252,12.0,False,0,67,1.0,0.0,0.5389978831463722,0.007290769976605771,0.6567164179104478,2010-01-12,2026-07-27
LIVE,U56,OVERLAP63,315,15.0,False,0,66,1.0,0.0,0.5109540516261168,0.011311969838772869,0.7121212121212122,2010-04-14,2026-07-27
LIVE,U56,OVERLAP63,378,18.0,False,0,65,1.0,0.0,0.5791550059640312,0.013508223438804562,0.7846153846153846,2010-07-14,2026-07-27
LIVE,U56,OVERLAP63,504,24.0,False,0,63,1.0,0.0,0.7340239279065913,0.015945655780589534,0.7936507936507936,2011-01-11,2026-07-27
LIVE,U56,OVERLAP63,630,30.0,False,0,61,1.0,0.0,0.8175858929511325,0.01692261611055044,0.8852459016393442,2011-07-13,2026-07-27
LIVE,U56,OVERLAP63,756,36.0,False,0,59,1.0,0.0,0.8437658700623718,0.01731796790964253,0.9322033898305084,2012-01-11,2026-07-27
LIVE,U56,OVERLAP63,1008,48.0,False,0,55,1.0,0.0,1.2415885243243108,0.02070461768302291,0.9818181818181818,2013-01-14,2026-07-27
LIVE,U56,OVERLAP63,1260,60.0,False,0,51,0.9803921568627451,0.0196078431372549,1.3053539946900112,0.02201085239637033,1.0,2014-01-14,2026-07-27
LIVE,U56,OVERLAP63,1512,72.0,False,0,47,0.9361702127659575,0.06382978723404255,1.4447192894107388,0.02103890578827724,1.0,2015-01-14,2026-07-27
LIVE,U56,OVERLAP63,2016,96.0,False,0,39,0.8205128205128205,0.1794871794871795,1.768324811729715,0.02402456317753581,1.0,2017-01-13,2026-07-27
LIVE,U56,OVERLAP63,2520,120.0,False,0,31,0.45161290322580644,0.5483870967741935,1.9645174775685306,0.02513411049393898,1.0,2019-01-16,2026-07-27
LIVE,U56,OVERLAP63,3024,144.0,False,0,23,0.43478260869565216,0.5652173913043478,2.107625766197995,0.023512027926449318,1.0,2021-01-15,2026-07-27
LIVE,U56,OVERLAP63,3780,180.0,False,0,11,0.18181818181818182,0.8181818181818182,2.0891339085194027,0.021424482552743207,1.0,2024-01-19,2026-07-27
LIVE,U56,OVERLAP63,4443,211.6,True,0,1,0.0,1.0,2.1626205859962755,0.02146921784985987,1.0,2026-09-11,2026-09-11
LIVE,U56,DISJOINT,126,6.0,False,0,35,1.0,0.0,0.5639238483719385,0.0008342121011056733,0.5142857142857142,2009-07-14,2026-07-27
LIVE,U56,DISJOINT,189,9.0,False,0,23,1.0,0.0,0.48047608771374606,0.007403437269365999,0.6086956521739131,2009-10-12,2026-04-24
LIVE,U56,DISJOINT,252,12.0,False,0,17,1.0,0.0,0.5331292621151403,-0.0017047086191489674,0.47058823529411764,2010-01-12,2026-01-23
LIVE,U56,DISJOINT,315,15.0,False,0,14,1.0,0.0,0.4151030512669944,0.008690005767615748,0.7857142857142857,2010-04-14,2026-07-27
LIVE,U56,DISJOINT,378,18.0,False,0,11,1.0,0.0,0.4838377557530623,0.016767404346791866,0.7272727272727273,2010-07-14,2025-07-24
LIVE,U56,DISJOINT,504,24.0,False,0,8,1.0,0.0,0.7739864229399249,0.02131511359805134,0.75,2011-01-11,2025-01-22
LIVE,U56,DISJOINT,630,30.0,False,0,7,1.0,0.0,0.8175858929511325,0.020028409461324143,1.0,2011-07-13,2026-07-27
LIVE,U56,DISJOINT,756,36.0,False,0,5,1.0,0.0,0.7334504802991199,0.015946744035158597,0.8,2012-01-11,2024-01-19
LIVE,U56,DISJOINT,1008,48.0,False,0,4,1.0,0.0,1.292577624609486,0.022514300584892736,1.0,2013-01-14,2025-01-22
LIVE,U56,DISJOINT,1260,60.0,False,0,3,1.0,0.0,1.099800075748333,0.016265807935574195,1.0,2014-01-14,2024-01-19
LIVE,U56,DISJOINT,1512,72.0,False,0,2,1.0,0.0,1.1518864198010084,0.01866609381001517,1.0,2015-01-14,2021-01-15
LIVE,U56,DISJOINT,2016,96.0,False,0,2,0.5,0.5,1.503332744103992,0.021915563033082244,1.0,2017-01-13,2025-01-22
LIVE,U56,DISJOINT,2520,120.0,False,0,1,1.0,0.0,1.182336721744955,0.01575268998846497,1.0,2019-01-16,2019-01-16
LIVE,U56,DISJOINT,3024,144.0,False,0,1,1.0,0.0,1.5705822323970904,0.018727653680175406,1.0,2021-01-15,2021-01-15
LIVE,U56,DISJOINT,3780,180.0,False,0,1,1.0,0.0,1.938784126001198,0.021102332547317144,1.0,2024-01-19,2024-01-19
LIVE,U56,DISJOINT,4443,211.6,True,0,1,0.0,1.0,2.1626205859962755,0.02146921784985987,1.0,2026-09-11,2026-09-11
V1,U56,OVERLAP21,126,6.0,False,0,206,0.9757281553398058,0.024271844660194174,0.573993189509872,-0.02500297143353096,0.35436893203883496,2009-07-14,2026-08-25
V1,U56,OVERLAP21,189,9.0,False,0,203,0.9359605911330049,0.06403940886699508,0.5770333917479812,-0.013335881451426404,0.37438423645320196,2009-10-12,2026-08-25
V1,U56,OVERLAP21,252,12.0,False,0,200,0.935,0.065,0.4640755859190145,-0.008051799157610624,0.4,2010-01-12,2026-08-25
V1,U56,OVERLAP21,315,15.0,False,0,197,0.9441624365482234,0.05583756345177665,0.45044326850090793,-0.005608265155478187,0.41624365482233505,2010-04-14,2026-08-25
V1,U56,OVERLAP21,378,18.0,False,0,194,0.9484536082474226,0.05154639175257732,0.4523353777312706,-0.005770214448110957,0.42783505154639173,2010-07-14,2026-08-25
V1,U56,OVERLAP21,504,24.0,False,0,188,0.9840425531914894,0.015957446808510637,0.38718443815531756,-0.0012471010548091022,0.46808510638297873,2011-01-11,2026-08-25
V1,U56,OVERLAP21,630,30.0,False,0,182,1.0,0.0,0.4043431966749925,-0.0007845959196947846,0.4835164835164835,2011-07-13,2026-08-25
V1,U56,OVERLAP21,756,36.0,False,0,176,1.0,0.0,0.35850475772996504,0.0018918568999151154,0.5454545454545454,2012-01-11,2026-08-25
V1,U56,OVERLAP21,1008,48.0,False,0,164,1.0,0.0,0.3695467848769075,0.004050935010485361,0.6280487804878049,2013-01-14,2026-08-25
V1,U56,OVERLAP21,1260,60.0,False,0,152,1.0,0.0,0.3357743863170912,0.004295909513066555,0.6513157894736842,2014-01-14,2026-08-25
V1,U56,OVERLAP21,1512,72.0,False,0,140,1.0,0.0,0.2940128412425114,0.0022658891376018675,0.5642857142857143,2015-01-14,2026-08-25
V1,U56,OVERLAP21,2016,96.0,False,0,116,1.0,0.0,0.34103219260194384,0.004512869753900167,0.7068965517241379,2017-01-13,2026-08-25
V1,U56,OVERLAP21,2520,120.0,False,0,92,1.0,0.0,0.36228786571299687,0.006871055846963604,0.8369565217391305,2019-01-16,2026-08-25
V1,U56,OVERLAP21,3024,144.0,False,0,68,1.0,0.0,0.32296042261116376,0.0055136809799636415,0.9558823529411765,2021-01-15,2026-08-25
V1,U56,OVERLAP21,3780,180.0,False,0,32,1.0,0.0,0.3044084688164578,0.004684431081520734,0.96875,2024-01-19,2026-08-25
V1,U56,OVERLAP21,4443,211.6,True,0,1,1.0,0.0,0.022621123239629698,0.0003311305536586734,1.0,2026-09-11,2026-09-11
V1,U56,OVERLAP63,126,6.0,False,0,69,0.9710144927536232,0.028985507246376812,0.7366822378866459,-0.02704595314391021,0.36231884057971014,2009-07-14,2026-07-27
V1,U56,OVERLAP63,189,9.0,False,0,68,0.9264705882352942,0.07352941176470588,0.6435789979078895,-0.013415059813719571,0.35294117647058826,2009-10-12,2026-07-27
V1,U56,OVERLAP63,252,12.0,False,0,67,0.9104477611940298,0.08955223880597014,0.4321221683660815,-0.004447726800716631,0.3880597014925373,2010-01-12,2026-07-27
V1,U56,OVERLAP63,315,15.0,False,0,66,0.9090909090909091,0.09090909090909091,0.42922543422587073,-0.003737203363769358,0.42424242424242425,2010-04-14,2026-07-27
V1,U56,OVERLAP63,378,18.0,False,0,65,0.9384615384615385,0.06153846153846154,0.43630671176516966,-0.006096295527050766,0.4153846153846154,2010-07-14,2026-07-27
V1,U56,OVERLAP63,504,24.0,False,0,63,0.9841269841269841,0.015873015873015872,0.4224026026603049,-0.0021770767197002855,0.4444444444444444,2011-01-11,2026-07-27
V1,U56,OVERLAP63,630,30.0,False,0,61,1.0,0.0,0.4530060332606688,0.0018285296220434122,0.5081967213114754,2011-07-13,2026-07-27
V1,U56,OVERLAP63,756,36.0,False,0,59,1.0,0.0,0.35998459683736894,0.0009105301848626457,0.5254237288135594,2012-01-11,2026-07-27
V1,U56,OVERLAP63,1008,48.0,False,0,55,1.0,0.0,0.3195176232199777,0.0038467074853347494,0.6363636363636364,2013-01-14,2026-07-27
V1,U56,OVERLAP63,1260,60.0,False,0,51,1.0,0.0,0.3482090548504474,0.003648966401632467,0.6470588235294118,2014-01-14,2026-07-27
V1,U56,OVERLAP63,1512,72.0,False,0,47,1.0,0.0,0.3088518346802389,0.0022347128364679156,0.5106382978723404,2015-01-14,2026-07-27
V1,U56,OVERLAP63,2016,96.0,False,0,39,1.0,0.0,0.34491809168156135,0.004132786561942554,0.6666666666666666,2017-01-13,2026-07-27
V1,U56,OVERLAP63,2520,120.0,False,0,31,1.0,0.0,0.31007670216368705,0.005931055418643416,0.8387096774193549,2019-01-16,2026-07-27
V1,U56,OVERLAP63,3024,144.0,False,0,23,1.0,0.0,0.3571684556706681,0.006146128659873663,0.9130434782608695,2021-01-15,2026-07-27
V1,U56,OVERLAP63,3780,180.0,False,0,11,1.0,0.0,0.2757241903654699,0.00430018693540709,1.0,2024-01-19,2026-07-27
V1,U56,OVERLAP63,4443,211.6,True,0,1,1.0,0.0,0.022621123239629698,0.0003311305536586734,1.0,2026-09-11,2026-09-11
V1,U56,DISJOINT,126,6.0,False,0,35,0.9714285714285714,0.02857142857142857,0.6554727743626358,-0.02820006758660261,0.37142857142857144,2009-07-14,2026-07-27
V1,U56,DISJOINT,189,9.0,False,0,23,0.9565217391304348,0.043478260869565216,0.5283193016316303,-0.01309507026476539,0.34782608695652173,2009-10-12,2026-04-24
V1,U56,DISJOINT,252,12.0,False,0,17,0.9411764705882353,0.058823529411764705,0.5704836229556759,-0.004447726800716631,0.47058823529411764,2010-01-12,2026-01-23
V1,U56,DISJOINT,315,15.0,False,0,14,0.9285714285714286,0.07142857142857142,0.9091344469575714,-0.007780691879574591,0.42857142857142855,2010-04-14,2026-07-27
V1,U56,DISJOINT,378,18.0,False,0,11,1.0,0.0,0.36817293908992943,-0.010724375699290079,0.36363636363636365,2010-07-14,2025-07-24
V1,U56,DISJOINT,504,24.0,False,0,8,0.875,0.125,0.8316447228968917,-0.0023633616322421454,0.5,2011-01-11,2025-01-22
V1,U56,DISJOINT,630,30.0,False,0,7,1.0,0.0,0.3319551014333373,-0.006282276331157875,0.42857142857142855,2011-07-13,2026-07-27
V1,U56,DISJOINT,756,36.0,False,0,5,1.0,0.0,0.3208354858290228,-0.0022999012940701224,0.4,2012-01-11,2024-01-19
V1,U56,DISJOINT,1008,48.0,False,0,4,1.0,0.0,0.40810700831786256,0.004656676679502137,0.75,2013-01-14,2025-01-22
V1,U56,DISJOINT,1260,60.0,False,0,3,1.0,0.0,0.3661462723523727,0.007948134519416124,0.6666666666666666,2014-01-14,2024-01-19
V1,U56,DISJOINT,1512,72.0,False,0,2,1.0,0.0,0.17883481745092433,0.002843710957395329,0.5,2015-01-14,2021-01-15
V1,U56,DISJOINT,2016,96.0,False,0,2,1.0,0.0,0.4683914919870146,0.0030657583987236427,0.5,2017-01-13,2025-01-22
