panel,vint,char,flavour,level,seed,BW,n_from_B,n_from_S,cvol,tpers,momac
LIVE~tpers~POOL~L0.951059~4~bw0.125,LIVE,tpers,POOL,0.951059,4,0.125,4,32,0.4164165394706976,0.9517863423495455,0.8211497400250755
LIVE~tpers~POOL~L0.951059~5~bw0.125,LIVE,tpers,POOL,0.951059,5,0.125,1,35,0.4463689024249738,0.9518379260606059,0.8299363346082487
LIVE~tpers~POOL~L0.955783~0~bw0.125,LIVE,tpers,POOL,0.955783,0,0.125,6,30,0.4273571404059322,0.9559077222258074,0.8011224803702308
LIVE~tpers~POOL~L0.955783~1~bw0.125,LIVE,tpers,POOL,0.955783,1,0.125,5,31,0.4072720326744804,0.9560983085198864,0.8314698017002399
LIVE~tpers~POOL~L0.955783~2~bw0.125,LIVE,tpers,POOL,0.955783,2,0.125,6,30,0.43281961659285073,0.9562538875730048,0.8201590371436093
LIVE~tpers~POOL~L0.955783~3~bw0.125,LIVE,tpers,POOL,0.955783,3,0.125,6,30,0.40645438230097286,0.9562021374820316,0.8299542212457766
LIVE~tpers~POOL~L0.955783~4~bw0.125,LIVE,tpers,POOL,0.955783,4,0.125,6,30,0.4250731695277685,0.956328364329686,0.8269830137489714
LIVE~tpers~POOL~L0.955783~5~bw0.125,LIVE,tpers,POOL,0.955783,5,0.125,2,34,0.45976141149041816,0.9553898723304803,0.8313991727345632
LIVE~tpers~POOL~L0.959940~0~bw0.125,LIVE,tpers,POOL,0.95994,0,0.125,5,31,0.42507606737646775,0.9598319886082515,0.8340648244181473
LIVE~tpers~POOL~L0.959940~1~bw0.125,LIVE,tpers,POOL,0.95994,1,0.125,5,31,0.4509696811767934,0.9602287354169644,0.8421513756707608
LIVE~tpers~POOL~L0.959940~2~bw0.125,LIVE,tpers,POOL,0.95994,2,0.125,6,30,0.4501389935157076,0.960227047105993,0.8392781011152438
LIVE~tpers~POOL~L0.959940~3~bw0.125,LIVE,tpers,POOL,0.95994,3,0.125,6,30,0.44233905738989443,0.9601546674921875,0.8431935586617666
LIVE~tpers~POOL~L0.959940~4~bw0.125,LIVE,tpers,POOL,0.95994,4,0.125,6,30,0.46001090671766665,0.9600219990064195,0.8350910163579872
LIVE~tpers~POOL~L0.959940~5~bw0.125,LIVE,tpers,POOL,0.95994,5,0.125,4,32,0.45078914856762253,0.9597432606602193,0.8401588406213449
LIVE~tpers~POOL~L0.962694~0~bw0.125,LIVE,tpers,POOL,0.962694,0,0.125,12,24,0.3746814494951703,0.9630026502974273,0.8479276004998894
LIVE~tpers~POOL~L0.962694~1~bw0.125,LIVE,tpers,POOL,0.962694,1,0.125,10,26,0.40996987449195,0.962566363704463,0.8577736669095548
LIVE~tpers~POOL~L0.962694~2~bw0.125,LIVE,tpers,POOL,0.962694,2,0.125,3,33,0.45641908732777714,0.9628222989927467,0.8356744864651796
LIVE~tpers~POOL~L0.962694~3~bw0.125,LIVE,tpers,POOL,0.962694,3,0.125,6,30,0.42326738431093003,0.9627538706335783,0.8220605828154134
LIVE~tpers~POOL~L0.962694~4~bw0.125,LIVE,tpers,POOL,0.962694,4,0.125,4,32,0.4557751521678502,0.9626564510265586,0.8456785166074096
LIVE~tpers~POOL~L0.962694~5~bw0.125,LIVE,tpers,POOL,0.962694,5,0.125,5,31,0.4776143480510054,0.9626334142710378,0.8315698755862387
LIVE~tpers~POOL~L0.965448~0~bw0.125,LIVE,tpers,POOL,0.965448,0,0.125,6,30,0.43971096970474527,0.9659172992205911,0.8531188783085016
LIVE~tpers~POOL~L0.965448~1~bw0.125,LIVE,tpers,POOL,0.965448,1,0.125,3,33,0.472885615122421,0.9652531856350046,0.8648685178830382
LIVE~tpers~POOL~L0.965448~2~bw0.125,LIVE,tpers,POOL,0.965448,2,0.125,8,28,0.4377060372966517,0.9654841288621222,0.8601872548340748
LIVE~tpers~POOL~L0.965448~3~bw0.125,LIVE,tpers,POOL,0.965448,3,0.125,4,32,0.4701760619981421,0.9651865015697122,0.8514865960337176
LIVE~tpers~POOL~L0.965448~4~bw0.125,LIVE,tpers,POOL,0.965448,4,0.125,4,32,0.4667782885982967,0.9655977270628084,0.8680945358022353
LIVE~tpers~POOL~L0.965448~5~bw0.125,LIVE,tpers,POOL,0.965448,5,0.125,4,32,0.5021431645377975,0.9658986106072189,0.8498967156137015
LIVE~tpers~POOL~L0.967702~0~bw0.125,LIVE,tpers,POOL,0.967702,0,0.125,5,31,0.5175326479034901,0.9672513343419387,0.8667674869864208
LIVE~tpers~POOL~L0.967702~1~bw0.125,LIVE,tpers,POOL,0.967702,1,0.125,6,30,0.4938780606129711,0.9678505032916321,0.8527239265127133
LIVE~tpers~POOL~L0.967702~2~bw0.125,LIVE,tpers,POOL,0.967702,2,0.125,4,32,0.5299150820313054,0.9673928430133346,0.8564785846114737
LIVE~tpers~POOL~L0.967702~3~bw0.125,LIVE,tpers,POOL,0.967702,3,0.125,6,30,0.4610009254312623,0.9671742778442345,0.8674433844188711
LIVE~tpers~POOL~L0.967702~4~bw0.125,LIVE,tpers,POOL,0.967702,4,0.125,6,30,0.46988530787366556,0.9674326828635211,0.8500379344456391
LIVE~tpers~POOL~L0.967702~5~bw0.125,LIVE,tpers,POOL,0.967702,5,0.125,6,30,0.4465880519493451,0.9674044149505183,0.8520096245114375
LIVE~tpers~POOL~L0.970205~0~bw0.125,LIVE,tpers,POOL,0.970205,0,0.125,10,26,0.44304287292993805,0.9699986015803663,0.8484688826870639
LIVE~tpers~POOL~L0.970205~1~bw0.125,LIVE,tpers,POOL,0.970205,1,0.125,6,30,0.4657076872638245,0.9698234999175193,0.8522302962316829
LIVE~tpers~POOL~L0.970205~2~bw0.125,LIVE,tpers,POOL,0.970205,2,0.125,7,29,0.46835330178748635,0.9699619660551699,0.8529954329022672
LIVE~tpers~POOL~L0.970205~3~bw0.125,LIVE,tpers,POOL,0.970205,3,0.125,9,27,0.4416476687052726,0.9694165747379088,0.8526438293421974
LIVE~tpers~POOL~L0.970205~4~bw0.125,LIVE,tpers,POOL,0.970205,4,0.125,9,27,0.4739078381712484,0.9698244424435418,0.8438912393785989
LIVE~tpers~POOL~L0.970205~5~bw0.125,LIVE,tpers,POOL,0.970205,5,0.125,9,27,0.4405945681765389,0.970175121192941,0.853716748270124
LIVE~tpers~POOL~L0.973476~0~bw0.125,LIVE,tpers,POOL,0.973476,0,0.125,11,25,0.4596397161890892,0.9738558849295624,0.8494891172376332
LIVE~tpers~POOL~L0.973476~1~bw0.125,LIVE,tpers,POOL,0.973476,1,0.125,12,24,0.43634417717420526,0.9736505606326096,0.8470377441438739
LIVE~tpers~POOL~L0.973476~2~bw0.125,LIVE,tpers,POOL,0.973476,2,0.125,5,31,0.4856028105645022,0.973879666651372,0.8604986233716285
LIVE~tpers~POOL~L0.973476~3~bw0.125,LIVE,tpers,POOL,0.973476,3,0.125,12,24,0.4241923803816195,0.9738974696060014,0.8568005447682068
LIVE~tpers~POOL~L0.973476~4~bw0.125,LIVE,tpers,POOL,0.973476,4,0.125,8,28,0.5007887694049523,0.9734278611716536,0.8588863145188421
LIVE~tpers~POOL~L0.973476~5~bw0.125,LIVE,tpers,POOL,0.973476,5,0.125,8,28,0.46563430904760517,0.9736492108321217,0.8672035060017642
LIVE~tpers~POOL~L0.977630~0~bw0.125,LIVE,tpers,POOL,0.97763,0,0.125,6,30,0.5754253900170411,0.9770069806320917,0.8431431803113516
LIVE~tpers~POOL~L0.977630~1~bw0.125,LIVE,tpers,POOL,0.97763,1,0.125,7,29,0.5383406840519016,0.9773800389541125,0.8845080589134507
LIVE~tpers~POOL~L0.977630~2~bw0.125,LIVE,tpers,POOL,0.97763,2,0.125,7,29,0.5290947094095263,0.9779187060643678,0.8515473065352455
LIVE~tpers~POOL~L0.977630~3~bw0.125,LIVE,tpers,POOL,0.97763,3,0.125,12,24,0.5157988250415657,0.9775106662752522,0.8598180239763265
LIVE~tpers~POOL~L0.977630~4~bw0.125,LIVE,tpers,POOL,0.97763,4,0.125,7,29,0.5644660394204688,0.9773227848447836,0.840230960263874
LIVE~tpers~POOL~L0.977630~5~bw0.125,LIVE,tpers,POOL,0.97763,5,0.125,11,25,0.46689190588825613,0.9772295348132654,0.8746419571348547
LIVE~tpers~BONLY~L0.959940~0~bw0.125,LIVE,tpers,BONLY,0.95994,0,0.125,36,0,0.2542620404993364,0.9609683997266296,0.8347333232489655
LIVE~tpers~BONLY~L0.959940~1~bw0.125,LIVE,tpers,BONLY,0.95994,1,0.125,36,0,0.25743006889901515,0.9606554302724485,0.8436202429861441
LIVE~tpers~BONLY~L0.959940~2~bw0.125,LIVE,tpers,BONLY,0.95994,2,0.125,36,0,0.2513244425369243,0.9609197155893128,0.8363758222005402
LIVE~tpers~BONLY~L0.959940~3~bw0.125,LIVE,tpers,BONLY,0.95994,3,0.125,36,0,0.24965374690334816,0.9606762949027272,0.8387037799207534
LIVE~tpers~BONLY~L0.959940~4~bw0.125,LIVE,tpers,BONLY,0.95994,4,0.125,36,0,0.2628013468582083,0.9606902046562463,0.841456671585499
LIVE~tpers~BONLY~L0.959940~5~bw0.125,LIVE,tpers,BONLY,0.95994,5,0.125,36,0,0.26445752401878747,0.9608918960822742,0.8390127163099292
LIVE~tpers~BONLY~L0.962694~0~bw0.125,LIVE,tpers,BONLY,0.962694,0,0.125,36,0,0.24342117886534595,0.9629598032164846,0.8431608367437322
LIVE~tpers~BONLY~L0.962694~1~bw0.125,LIVE,tpers,BONLY,0.962694,1,0.125,36,0,0.23929426891138986,0.9629111190791674,0.8438953931454984
LIVE~tpers~BONLY~L0.962694~2~bw0.125,LIVE,tpers,BONLY,0.962694,2,0.125,36,0,0.25225999518598774,0.963042774345261,0.8439521525551651
LIVE~tpers~BONLY~L0.962694~3~bw0.125,LIVE,tpers,BONLY,0.962694,3,0.125,36,0,0.24271155984459897,0.9631749170036932,0.8476072871425012
LIVE~tpers~BONLY~L0.962694~4~bw0.125,LIVE,tpers,BONLY,0.962694,4,0.125,36,0,0.2497526944922013,0.9631197653819549,0.843460446771328
LIVE~tpers~BONLY~L0.962694~5~bw0.125,LIVE,tpers,BONLY,0.962694,5,0.125,36,0,0.24371110127239323,0.9632039470780155,0.843548395879672
LIVE~tpers~BONLY~L0.965448~0~bw0.125,LIVE,tpers,BONLY,0.965448,0,0.125,36,0,0.2532459958295691,0.9653097978981412,0.8516050432308375
LIVE~tpers~BONLY~L0.965448~1~bw0.125,LIVE,tpers,BONLY,0.965448,1,0.125,36,0,0.25053348913600115,0.9654558503100925,0.843088821323138
LIVE~tpers~BONLY~L0.965448~2~bw0.125,LIVE,tpers,BONLY,0.965448,2,0.125,36,0,0.261726936744094,0.96549757957065,0.8507398279683038
LIVE~tpers~BONLY~L0.965448~3~bw0.125,LIVE,tpers,BONLY,0.965448,3,0.125,36,0,0.2590204128803896,0.9657062258734376,0.8507612078638047
LIVE~tpers~BONLY~L0.965448~4~bw0.125,LIVE,tpers,BONLY,0.965448,4,0.125,36,0,0.25648275943807824,0.9651498357326709,0.8521224396795715
LIVE~tpers~BONLY~L0.965448~5~bw0.125,LIVE,tpers,BONLY,0.965448,5,0.125,36,0,0.2539764415881114,0.9658167807266455,0.8507561906315484
LIVE~tpers~BONLY~L0.967702~0~bw0.125,LIVE,tpers,BONLY,0.967702,0,0.125,36,0,0.25277201656341597,0.9681682522463301,0.8546629329153078
LIVE~tpers~BONLY~L0.967702~1~bw0.125,LIVE,tpers,BONLY,0.967702,1,0.125,36,0,0.24835600235477828,0.9681821619998493,0.8443826024147918
LIVE~tpers~BONLY~L0.967702~2~bw0.125,LIVE,tpers,BONLY,0.967702,2,0.125,36,0,0.27007797501162495,0.9676953206266785,0.855573815347976
LIVE~tpers~BONLY~L0.967702~3~bw0.125,LIVE,tpers,BONLY,0.967702,3,0.125,36,0,0.25365991808955657,0.9680987034787343,0.8478942086943921
LIVE~tpers~BONLY~L0.967702~4~bw0.125,LIVE,tpers,BONLY,0.967702,4,0.125,36,0,0.2529190813446053,0.9676814108731592,0.8398684864495736
LIVE~tpers~BONLY~L0.967702~5~bw0.125,LIVE,tpers,BONLY,0.967702,5,0.125,36,0,0.26643859130029657,0.9679735156970618,0.8438862208301745
LIVE~tpers~BONLY~L0.970205~0~bw0.125,LIVE,tpers,BONLY,0.970205,0,0.125,36,0,0.2684963216433418,0.970192121383369,0.8375722092053529
LIVE~tpers~BONLY~L0.970205~1~bw0.125,LIVE,tpers,BONLY,0.970205,1,0.125,36,0,0.2738004115814999,0.9700232581375587,0.834695119753961
LIVE~tpers~BONLY~L0.970205~2~bw0.125,LIVE,tpers,BONLY,0.970205,2,0.125,36,0,0.25682189311447395,0.969934067768319,0.8373331010356052
LIVE~tpers~BONLY~L0.970205~3~bw0.125,LIVE,tpers,BONLY,0.970205,3,0.125,36,0,0.28089575362668445,0.9706017359372393,0.8453814180427925
LIVE~tpers~BONLY~L0.970205~4~bw0.125,LIVE,tpers,BONLY,0.970205,4,0.125,36,0,0.27534833906830486,0.9700252043411388,0.8414685548166485
LIVE~tpers~BONLY~L0.970205~5~bw0.125,LIVE,tpers,BONLY,0.970205,5,0.125,36,0,0.26820994770311785,0.9699757970288765,0.837139463259589
LIVE~tpers~BONLY~L0.973476~0~bw0.125,LIVE,tpers,BONLY,0.973476,0,0.125,36,0,0.2925822365243723,0.9735288456075294,0.8566755028753753
LIVE~tpers~BONLY~L0.973476~1~bw0.125,LIVE,tpers,BONLY,0.973476,1,0.125,36,0,0.27371663493428205,0.9730020876925338,0.8527449323982521
LIVE~tpers~BONLY~L0.973476~2~bw0.125,LIVE,tpers,BONLY,0.973476,2,0.125,36,0,0.2864541848300756,0.9733480188117802,0.8570644521791266
LIVE~tpers~BONLY~L0.973476~3~bw0.125,LIVE,tpers,BONLY,0.973476,3,0.125,36,0,0.2952320842183449,0.972749899410456,0.8521864096793399
LIVE~tpers~BONLY~L0.973476~4~bw0.125,LIVE,tpers,BONLY,0.973476,4,0.125,36,0,0.28908526442245364,0.9729186291714189,0.8551312864117656
LIVE~tpers~BONLY~L0.973476~5~bw0.125,LIVE,tpers,BONLY,0.973476,5,0.125,36,0,0.285716857859185,0.9729168164526859,0.8537528090682913
LIVE~tpers~SONLY~L0.951059~0~bw0.125,LIVE,tpers,SONLY,0.951059,0,0.125,0,36,0.4707260048939365,0.9521837115240062,0.8281814741079541
LIVE~tpers~SONLY~L0.951059~1~bw0.125,LIVE,tpers,SONLY,0.951059,1,0.125,0,36,0.4630456979050158,0.9516020604615902,0.8381088920919479
LIVE~tpers~SONLY~L0.951059~2~bw0.125,LIVE,tpers,SONLY,0.951059,2,0.125,0,36,0.4825841578826181,0.951315537858277,0.8005312416388455
LIVE~tpers~SONLY~L0.951059~3~bw0.125,LIVE,tpers,SONLY,0.951059,3,0.125,0,36,0.5262361499698405,0.9512118578977081,0.8084426247877768
LIVE~tpers~SONLY~L0.951059~4~bw0.125,LIVE,tpers,SONLY,0.951059,4,0.125,0,36,0.46992067282197386,0.9516133818431511,0.8257765432014383
LIVE~tpers~SONLY~L0.951059~5~bw0.125,LIVE,tpers,SONLY,0.951059,5,0.125,0,36,0.4341324149631933,0.9514506087502907,0.8271970969159742
LIVE~tpers~SONLY~L0.955783~0~bw0.125,LIVE,tpers,SONLY,0.955783,0,0.125,0,36,0.4921364269119224,0.9561778443263577,0.8189959462798703
LIVE~tpers~SONLY~L0.955783~1~bw0.125,LIVE,tpers,SONLY,0.955783,1,0.125,0,36,0.4548239729508707,0.9553647829538345,0.827981237275493
LIVE~tpers~SONLY~L0.955783~2~bw0.125,LIVE,tpers,SONLY,0.955783,2,0.125,0,36,0.4890306484427933,0.9559304976083899,0.8238806902380011
LIVE~tpers~SONLY~L0.955783~3~bw0.125,LIVE,tpers,SONLY,0.955783,3,0.125,0,36,0.504057483519776,0.9559498824455337,0.8195344099950802
LIVE~tpers~SONLY~L0.955783~4~bw0.125,LIVE,tpers,SONLY,0.955783,4,0.125,0,36,0.4683284078347491,0.9554966908780368,0.820625963588562
LIVE~tpers~SONLY~L0.955783~5~bw0.125,LIVE,tpers,SONLY,0.955783,5,0.125,0,36,0.4031583795986366,0.955908460344905,0.8348334756774112
LIVE~tpers~SONLY~L0.959940~0~bw0.125,LIVE,tpers,SONLY,0.95994,0,0.125,0,36,0.5192822746887826,0.9598526167895266,0.8532502017815583
LIVE~tpers~SONLY~L0.959940~1~bw0.125,LIVE,tpers,SONLY,0.95994,1,0.125,0,36,0.4636929994318695,0.9599882638187859,0.838570463684353
LIVE~tpers~SONLY~L0.959940~2~bw0.125,LIVE,tpers,SONLY,0.95994,2,0.125,0,36,0.4943866886352277,0.9602803889878204,0.8470475999997018
LIVE~tpers~SONLY~L0.959940~3~bw0.125,LIVE,tpers,SONLY,0.95994,3,0.125,0,36,0.46853552558773665,0.9600282542529681,0.8379659839998174
LIVE~tpers~SONLY~L0.959940~4~bw0.125,LIVE,tpers,SONLY,0.95994,4,0.125,0,36,0.44091702854675846,0.9601464904817374,0.8323777908994497
LIVE~tpers~SONLY~L0.959940~5~bw0.125,LIVE,tpers,SONLY,0.95994,5,0.125,0,36,0.45327042673181445,0.9600886372319235,0.849050513850384
LIVE~tpers~SONLY~L0.962694~0~bw0.125,LIVE,tpers,SONLY,0.962694,0,0.125,0,36,0.4791037627177469,0.9630390732058685,0.8138448999274739
LIVE~tpers~SONLY~L0.962694~1~bw0.125,LIVE,tpers,SONLY,0.962694,1,0.125,0,36,0.4788292465213234,0.9627713324155636,0.8202210786816917
LIVE~tpers~SONLY~L0.962694~2~bw0.125,LIVE,tpers,SONLY,0.962694,2,0.125,0,36,0.4429982899831427,0.962824904223059,0.84831700586304
LIVE~tpers~SONLY~L0.962694~3~bw0.125,LIVE,tpers,SONLY,0.962694,3,0.125,0,36,0.5130828849685802,0.9630830507660105,0.8319530046449319
LIVE~tpers~SONLY~L0.962694~4~bw0.125,LIVE,tpers,SONLY,0.962694,4,0.125,0,36,0.468942897012305,0.9629263258142539,0.8458199590203636
LIVE~tpers~SONLY~L0.962694~5~bw0.125,LIVE,tpers,SONLY,0.962694,5,0.125,0,36,0.5219546911776098,0.962873999264138,0.8245949834323077
LIVE~tpers~SONLY~L0.965448~0~bw0.125,LIVE,tpers,SONLY,0.965448,0,0.125,0,36,0.5116054303361113,0.965342454703321,0.8341765911236433
LIVE~tpers~SONLY~L0.965448~1~bw0.125,LIVE,tpers,SONLY,0.965448,1,0.125,0,36,0.4915593324664512,0.9656423500561107,0.8548135919962463
LIVE~tpers~SONLY~L0.965448~2~bw0.125,LIVE,tpers,SONLY,0.965448,2,0.125,0,36,0.47128194150295133,0.9657630452357968,0.8616763233130216
LIVE~tpers~SONLY~L0.965448~3~bw0.125,LIVE,tpers,SONLY,0.965448,3,0.125,0,36,0.5352387310584519,0.9658191342411934,0.8666442177958915
LIVE~tpers~SONLY~L0.965448~4~bw0.125,LIVE,tpers,SONLY,0.965448,4,0.125,0,36,0.5204148918241267,0.9653511844865057,0.8546843814106446
LIVE~tpers~SONLY~L0.965448~5~bw0.125,LIVE,tpers,SONLY,0.965448,5,0.125,0,36,0.5671130796674627,0.9655798727832254,0.8416943070575945
LIVE~tpers~SONLY~L0.967702~0~bw0.125,LIVE,tpers,SONLY,0.967702,0,0.125,0,36,0.4733266238059438,0.9673595814935987,0.8590808681234186
LIVE~tpers~SONLY~L0.967702~1~bw0.125,LIVE,tpers,SONLY,0.967702,1,0.125,0,36,0.524042740219808,0.9679835826802354,0.8654163932965324
LIVE~tpers~SONLY~L0.967702~2~bw0.125,LIVE,tpers,SONLY,0.967702,2,0.125,0,36,0.5090619648113637,0.9676865424316361,0.8630133301859929
LIVE~tpers~SONLY~L0.967702~3~bw0.125,LIVE,tpers,SONLY,0.967702,3,0.125,0,36,0.49571225188888374,0.9676771838812065,0.8475192935153891
LIVE~tpers~SONLY~L0.967702~4~bw0.125,LIVE,tpers,SONLY,0.967702,4,0.125,0,36,0.49505535393296274,0.9676605888052351,0.8595744108426722
LIVE~tpers~SONLY~L0.967702~5~bw0.125,LIVE,tpers,SONLY,0.967702,5,0.125,0,36,0.5237350077294084,0.9674844999616469,0.8533575592343303
LIVE~tpers~SONLY~L0.970205~0~bw0.125,LIVE,tpers,SONLY,0.970205,0,0.125,0,36,0.5071838438387267,0.9701530714640018,0.8575213295955789
LIVE~tpers~SONLY~L0.970205~1~bw0.125,LIVE,tpers,SONLY,0.970205,1,0.125,0,36,0.4746679376922147,0.9698529816891206,0.8493551159471033
LIVE~tpers~SONLY~L0.970205~2~bw0.125,LIVE,tpers,SONLY,0.970205,2,0.125,0,36,0.5141954136879857,0.9695823973454316,0.8613530840343344
LIVE~tpers~SONLY~L0.970205~3~bw0.125,LIVE,tpers,SONLY,0.970205,3,0.125,0,36,0.5258564078056607,0.9693052133257972,0.8504373666726518
LIVE~tpers~SONLY~L0.970205~4~bw0.125,LIVE,tpers,SONLY,0.970205,4,0.125,0,36,0.4894366707503669,0.9699224903883599,0.8539256149094863
LIVE~tpers~SONLY~L0.970205~5~bw0.125,LIVE,tpers,SONLY,0.970205,5,0.125,0,36,0.5123749599693895,0.9699997700440394,0.8525849409976537
LIVE~tpers~SONLY~L0.973476~0~bw0.125,LIVE,tpers,SONLY,0.973476,0,0.125,0,36,0.5095289674720752,0.9739561933474801,0.8520717014232101
LIVE~tpers~SONLY~L0.973476~1~bw0.125,LIVE,tpers,SONLY,0.973476,1,0.125,0,36,0.4883367577687479,0.9733020042041082,0.8570654988143824
LIVE~tpers~SONLY~L0.973476~2~bw0.125,LIVE,tpers,SONLY,0.973476,2,0.125,0,36,0.49806188587822375,0.9737905765770523,0.8603853492870411
LIVE~tpers~SONLY~L0.973476~3~bw0.125,LIVE,tpers,SONLY,0.973476,3,0.125,0,36,0.5417408043720839,0.9737199587663606,0.8539952369224947
LIVE~tpers~SONLY~L0.973476~4~bw0.125,LIVE,tpers,SONLY,0.973476,4,0.125,0,36,0.5353225640824519,0.9736396233903442,0.8551491812851297
LIVE~tpers~SONLY~L0.973476~5~bw0.125,LIVE,tpers,SONLY,0.973476,5,0.125,0,36,0.494864023191221,0.9732112098418457,0.8426300947561545
LIVE~tpers~SONLY~L0.977630~0~bw0.125,LIVE,tpers,SONLY,0.97763,0,0.125,0,36,0.5961445189143209,0.977150921534538,0.8700321589652733
LIVE~tpers~SONLY~L0.977630~1~bw0.125,LIVE,tpers,SONLY,0.97763,1,0.125,0,36,0.6228372866106694,0.9776169607197256,0.8308305057279776
LIVE~tpers~SONLY~L0.977630~2~bw0.125,LIVE,tpers,SONLY,0.97763,2,0.125,0,36,0.5792012889151322,0.977338681192077,0.8717305367829338
LIVE~tpers~SONLY~L0.977630~3~bw0.125,LIVE,tpers,SONLY,0.97763,3,0.125,0,36,0.5819884618202231,0.9770330953127662,0.8450256364103005
LIVE~tpers~SONLY~L0.977630~4~bw0.125,LIVE,tpers,SONLY,0.97763,4,0.125,0,36,0.558664808008227,0.9773010369156125,0.8520393874657777
LIVE~tpers~SONLY~L0.977630~5~bw0.125,LIVE,tpers,SONLY,0.97763,5,0.125,0,36,0.5990377415967543,0.9773724329762578,0.8604903941442114
FROZEN~momac~POOL~L0.810000~0~bw0.500,FROZEN,momac,POOL,0.81,0,0.5,8,28,0.5052117555869742,0.9618301026133962,0.808455003867266
FROZEN~momac~POOL~L0.810000~1~bw0.500,FROZEN,momac,POOL,0.81,1,0.5,9,27,0.5221116245463535,0.9667886450298736,0.8133773999864271
FROZEN~momac~POOL~L0.810000~2~bw0.500,FROZEN,momac,POOL,0.81,2,0.5,6,30,0.4799570126219158,0.9602413169404791,0.8068266224278494
FROZEN~momac~POOL~L0.810000~3~bw0.500,FROZEN,momac,POOL,0.81,3,0.5,7,29,0.4851451332363896,0.9605422067053008,0.7980253630356324
FROZEN~momac~POOL~L0.810000~4~bw0.500,FROZEN,momac,POOL,0.81,4,0.5,6,30,0.5363769388998739,0.9628935714124497,0.8221156957869539
FROZEN~momac~POOL~L0.810000~5~bw0.500,FROZEN,momac,POOL,0.81,5,0.5,2,34,0.5071260910966626,0.958811486588197,0.7978708223973675
FROZEN~momac~POOL~L0.856859~0~bw0.500,FROZEN,momac,POOL,0.856859,0,0.5,8,28,0.48245565930261985,0.9657172438392294,0.848873564749358
FROZEN~momac~POOL~L0.856859~1~bw0.500,FROZEN,momac,POOL,0.856859,1,0.5,8,28,0.49832670319266126,0.9632944990742529,0.8551727994035018
FROZEN~momac~POOL~L0.856859~2~bw0.500,FROZEN,momac,POOL,0.856859,2,0.5,14,22,0.40891343627637167,0.9640795066196655,0.8331569039583759
FROZEN~momac~POOL~L0.856859~3~bw0.500,FROZEN,momac,POOL,0.856859,3,0.5,9,27,0.48527846207460545,0.9627902467239422,0.847688496075937
FROZEN~momac~POOL~L0.856859~4~bw0.500,FROZEN,momac,POOL,0.856859,4,0.5,6,30,0.4976070231868835,0.9655558653440477,0.8576748079229841
FROZEN~momac~POOL~L0.856859~5~bw0.500,FROZEN,momac,POOL,0.856859,5,0.5,7,29,0.4950029205288449,0.9640047358475924,0.840870321954991
FROZEN~momac~POOL~L0.879852~0~bw0.500,FROZEN,momac,POOL,0.879852,0,0.5,7,29,0.5212846121401801,0.9676162589257665,0.8696773139536158
FROZEN~momac~POOL~L0.879852~1~bw0.500,FROZEN,momac,POOL,0.879852,1,0.5,11,25,0.41514743040450547,0.9656266551089101,0.8506106410730986
FROZEN~momac~POOL~L0.879852~2~bw0.500,FROZEN,momac,POOL,0.879852,2,0.5,9,27,0.4747952385128396,0.9653166208238851,0.8581115197471816
FROZEN~momac~POOL~L0.879852~3~bw0.500,FROZEN,momac,POOL,0.879852,3,0.5,9,27,0.4456454495179966,0.9659311836956319,0.8687814731917154
FROZEN~momac~POOL~L0.879852~4~bw0.500,FROZEN,momac,POOL,0.879852,4,0.5,8,28,0.458013436432709,0.9623397828055433,0.8715438556274078
FROZEN~momac~POOL~L0.879852~5~bw0.500,FROZEN,momac,POOL,0.879852,5,0.5,7,29,0.43948005706143833,0.9676568599096734,0.874690618027788
FROZEN~momac~POOL~L0.895891~0~bw0.500,FROZEN,momac,POOL,0.895891,0,0.5,8,28,0.4849460746214165,0.9652603985983457,0.8726425311299235
FROZEN~momac~POOL~L0.895891~1~bw0.500,FROZEN,momac,POOL,0.895891,1,0.5,9,27,0.4563720941936176,0.9681007228396423,0.8699344844272988
FROZEN~momac~POOL~L0.895891~2~bw0.500,FROZEN,momac,POOL,0.895891,2,0.5,10,26,0.4527166232709116,0.964545577038193,0.8664794618991368
FROZEN~momac~POOL~L0.895891~3~bw0.500,FROZEN,momac,POOL,0.895891,3,0.5,10,26,0.44290487717976473,0.9683469422237031,0.8719554595778224
FROZEN~momac~POOL~L0.895891~4~bw0.500,FROZEN,momac,POOL,0.895891,4,0.5,11,25,0.45635208349824574,0.9664200728595266,0.8677103089034509
FROZEN~momac~POOL~L0.895891~5~bw0.500,FROZEN,momac,POOL,0.895891,5,0.5,9,27,0.483743985918806,0.9670345248287906,0.8725929693659336
FROZEN~momac~POOL~L0.919470~0~bw0.500,FROZEN,momac,POOL,0.91947,0,0.5,8,28,0.4867014521508381,0.9662721514072192,0.8899910842886888
FROZEN~momac~POOL~L0.919470~1~bw0.500,FROZEN,momac,POOL,0.91947,1,0.5,8,28,0.43483109174442114,0.9663352014682695,0.8825459052686915
FROZEN~momac~POOL~L0.919470~2~bw0.500,FROZEN,momac,POOL,0.91947,2,0.5,6,30,0.49955250903978826,0.9685596023236993,0.8947925854644616
FROZEN~momac~POOL~L0.919470~3~bw0.500,FROZEN,momac,POOL,0.91947,3,0.5,6,30,0.5069146550025545,0.9676134737985864,0.8930744989644587
