panel,k,q,book,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe,pub_keep4b,pub_keep4a,p4b_B_SPY,fail_B_SPY,p4b_B_LARGE,fail_B_LARGE,p4b_B_SMALL,fail_B_SMALL,p4b_B_MATCH,fail_B_MATCH,p4b_B_HALF,fail_B_HALF,p4b_B_OWN,fail_B_OWN
k20~q0.750~s111,20,0.75,CAND20,0.0414938034100944,0.3503395120165668,-0.4429712919241543,0.56632514412211,0.1869804338669476,0.2213192794071893,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k20~q0.750~s112,20,0.75,EWall,0.0863441477642783,0.7110113957578155,-0.2672237242987486,0.918046986277074,0.5318301651104189,0.5839625126727996,False,False,False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k20~q0.750~s112,20,0.75,CAND10,0.0813525905935417,0.6556481484471246,-0.3006935515508526,0.8605982693765337,0.4807866553272935,0.5068084576191317,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k20~q0.750~s112,20,0.75,CAND20,0.0850833441331477,0.7026621035122741,-0.2676230062160781,0.898200559182246,0.5334617115012034,0.585440563166052,False,False,False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k20~q0.750~s113,20,0.75,EWall,0.1092083355434563,0.7924087465231809,-0.2557934720029875,0.9784889559277888,0.6457786756274206,0.7380663043839459,False,False,False,"H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",False,H2,False,"H2,OOS,DD",False,"H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR"
k20~q0.750~s113,20,0.75,CAND10,0.1087705695203631,0.7836843941125282,-0.2735979062969643,0.9141400128556912,0.6832446795554395,0.7703944787176374,False,False,False,"H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",True,-,False,"H1,H2,OOS,DD",False,"H1,H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR"
k20~q0.750~s113,20,0.75,CAND20,0.1039128709907621,0.7596740005824557,-0.2692419890825677,0.923657226141954,0.6311357808437871,0.7256715587127147,False,False,False,"H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",False,H2,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR"
k20~q0.750~s114,20,0.75,EWall,0.0828603814164741,0.6503401393800005,-0.2117872961238992,0.7967470495031027,0.5235059251703299,0.5607161548071184,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,CAGR"
k20~q0.750~s114,20,0.75,CAND10,0.0863525335768691,0.6651832725820016,-0.2117872961238999,0.7587457228786664,0.5867827758570915,0.5929844255560424,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,CAGR"
k20~q0.750~s114,20,0.75,CAND20,0.0821429947636465,0.6450010608800398,-0.2117872961238996,0.7849264416137813,0.5235059251703299,0.5536749311469706,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,CAGR"
k20~q0.750~s115,20,0.75,EWall,0.0539873748643349,0.4087345480099876,-0.3946754738895751,0.5341084423960183,0.301091134434848,0.4404683178223146,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k20~q0.750~s115,20,0.75,CAND10,0.0515596765061998,0.392688536455071,-0.4087031870527368,0.4960059787974045,0.3047791685085944,0.4266699687632964,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k20~q0.750~s115,20,0.75,CAND20,0.0541694648172381,0.4099966578494002,-0.4049189252220219,0.5463188871920642,0.2924609029299853,0.4334029090361933,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k20~q0.750~s116,20,0.75,EWall,0.0787009681203698,0.5541523689083029,-0.257181186005905,0.3514078354429341,0.744886787270011,0.68694748067525,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,CAGR",False,"H1,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,CAGR"
k20~q0.750~s116,20,0.75,CAND10,0.0789122706961902,0.5505061145586319,-0.2571811860059058,0.3709513885337053,0.717021659155408,0.6653281434538197,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,OOS,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,CAGR"
k20~q0.750~s116,20,0.75,CAND20,0.0791705125874935,0.5573265709074634,-0.257181186005905,0.3541851316266147,0.7485084293594081,0.690016325808912,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,CAGR",False,"H1,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,CAGR"
k20~q0.750~s117,20,0.75,EWall,0.0534090120523544,0.3994436643892132,-0.3541167381213571,0.414775998303021,0.3903442815336566,0.4049397288275728,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k20~q0.750~s117,20,0.75,CAND10,0.0537084633870603,0.3996075459843991,-0.367840279660577,0.4510588461176335,0.3614494507812703,0.388568067167968,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k20~q0.750~s117,20,0.75,CAND20,0.0542570559885753,0.4040114264533624,-0.3514098578567879,0.4355587588429971,0.3817049350541923,0.4002634991401191,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k20~q0.750~s118,20,0.75,EWall,0.0595199351992128,0.4762485849632474,-0.34055300174388,0.7383564416337962,0.2901974447618863,0.3639826151763162,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,CAGR"
k20~q0.750~s118,20,0.75,CAND10,0.0656897097628335,0.5108566826025085,-0.354153172300832,0.7465309303140815,0.3462659838301574,0.4005752773837813,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k20~q0.750~s118,20,0.75,CAND20,0.0601175702552987,0.4800151751340072,-0.3375525844914901,0.7467691321616433,0.2901974447618863,0.3697386321430208,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,CAGR"
k20~q0.750~s119,20,0.75,EWall,0.0516443996059572,0.388365237135938,-0.3871807055306788,0.3041456944981217,0.4576785533742862,0.4100482938421363,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k20~q0.750~s119,20,0.75,CAND10,0.0518294552293148,0.3868938905694583,-0.4037109879433345,0.2825050555144997,0.4705124317672055,0.4016326186668382,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k20~q0.750~s119,20,0.75,CAND20,0.0511252195736229,0.3855864103381528,-0.3871807055306786,0.3031742744033647,0.4535474209447874,0.4064713205336846,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k20~q0.750~s120,20,0.75,EWall,0.0949453672277924,0.6628240039479543,-0.3041462368578623,0.601296510294274,0.7192373259919445,0.7372120515217773,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,DD"
k20~q0.750~s120,20,0.75,CAND10,0.0961199721426686,0.66631242283175,-0.3041462368578611,0.5901410049822717,0.7353391628772665,0.7542258922705781,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,DD"
k20~q0.750~s120,20,0.75,CAND20,0.0953372575821405,0.6652506298164506,-0.3041462368578623,0.6020732875984107,0.7231212618254248,0.741121053468259,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,DD"
k20~q0.750~s121,20,0.75,EWall,0.0603135860201888,0.479920811157394,-0.4090514389465033,0.6630668806048582,0.3563572911611117,0.4419811213480258,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR"
k20~q0.750~s121,20,0.75,CAND10,0.0626648820179456,0.4900507431055015,-0.4219140039369017,0.6727899022207123,0.3703920521673055,0.4594047635396235,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR"
k20~q0.750~s121,20,0.75,CAND20,0.059215842962929,0.4720475937861889,-0.4221126212112723,0.659779552453244,0.3453562073830253,0.4323714204613699,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR"
k20~q0.750~s122,20,0.75,EWall,0.0440185196402176,0.366540817616897,-0.5025825218124942,0.7832866524081803,0.0304747835921048,0.2107168743973076,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k20~q0.750~s122,20,0.75,CAND10,0.0409185882008287,0.3449450672641403,-0.5136446429110442,0.8009496902998657,-0.0256783814361565,0.1815248878252658,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k20~q0.750~s122,20,0.75,CAND20,0.0444008885174542,0.3691281926482464,-0.5024596873771086,0.7836967015625224,0.0345381458665812,0.2142959027867798,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k20~q0.750~s123,20,0.75,EWall,0.0298547184354553,0.2871508454135427,-0.3127970990114741,0.3669837654218263,0.2144440748877902,0.3106398365052369,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k20~q0.750~s123,20,0.75,CAND10,0.034696663152917,0.318985387042453,-0.3001478053032782,0.3912044129085793,0.2535892597760937,0.352889553125763,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k20~q0.750~s123,20,0.75,CAND20,0.0296144227756121,0.2852971229730246,-0.3018242781541123,0.3821782056023852,0.1972568222230172,0.2950838709871885,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k20~q0.750~s124,20,0.75,EWall,0.1099480966156458,0.6890200852559104,-0.3290035889147283,0.9023302805975344,0.520041462480057,0.6511965180620748,False,False,False,"H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD",False,"H1,H2,OOS,DD",False,"H1,H2,OOS,DD",False,"H2,DD"
k20~q0.750~s124,20,0.75,CAND10,0.1050795048920547,0.6617761003507964,-0.3290035889147285,0.8708351461017206,0.4961783300450975,0.6175789834113615,False,False,False,"H1,H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD",False,"H2,OOS,DD"
k20~q0.750~s124,20,0.75,CAND20,0.1091033654272,0.6846337725880252,-0.3290035889147283,0.890477932058314,0.5216855522882939,0.6440082679642317,False,False,False,"H1,H2,OOS,DD",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD",False,"H1,H2,OOS,DD",False,"H1,H2,OOS,DD",False,"H2,DD"
k20~q0.750~s125,20,0.75,EWall,0.0485399281141676,0.3888020233336758,-0.2939674052675192,0.6061859690390478,0.2045898236707924,0.3511251649149225,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k20~q0.750~s125,20,0.75,CAND10,0.0525400773222695,0.4114395937931193,-0.2934271534641643,0.6112810046162723,0.2436553583770485,0.3829787755323124,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k20~q0.750~s125,20,0.75,CAND20,0.0490761300955433,0.3912755708676377,-0.2965598403705922,0.6146249043732435,0.2017416751695421,0.3515746891237997,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k20~q0.750~s126,20,0.75,EWall,0.0600742822281876,0.4660493642658969,-0.2744001555990781,0.3304839958503101,0.5807359230028861,0.6137528518826788,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k20~q0.750~s126,20,0.75,CAND10,0.0610506125822489,0.4677489923533609,-0.3160112553869066,0.3695239770345114,0.5517637527180931,0.5895865552241729,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k20~q0.750~s126,20,0.75,CAND20,0.0627231328928994,0.4820076881314553,-0.2698661980795735,0.3620130363156546,0.5839440185962508,0.6136409135727604,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k20~q0.750~s127,20,0.75,EWall,0.0578603803708117,0.4606160173144018,-0.2781720413150489,0.4351752927426841,0.4858593118673636,0.4517896526651501,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,CAGR"
k20~q0.750~s127,20,0.75,CAND10,0.0624442203401509,0.4882972442946902,-0.2781720413150492,0.4591620453321467,0.5170355743471706,0.4923058403337971,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,CAGR"
k20~q0.750~s127,20,0.75,CAND20,0.0588146918748777,0.467588090912113,-0.2781720413150494,0.4410678931775271,0.4938979137872906,0.4642633775877092,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,CAGR"
k20~q0.750~s128,20,0.75,EWall,0.0178503819507496,0.1925534565687342,-0.5009040718950698,0.374556411361922,0.0435850712837124,0.0870165795837703,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k20~q0.750~s128,20,0.75,CAND10,0.0168953249709329,0.1859664569994899,-0.499458201111212,0.3989735781776518,0.0093353841541208,0.0415155629411197,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k20~q0.750~s128,20,0.75,CAND20,0.018935603936635,0.1994541196332847,-0.5056085168536788,0.398386956483775,0.0364981211482617,0.073771135587306,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k20~q0.750~s129,20,0.75,EWall,0.0633083680582033,0.4929920708557867,-0.2851669738718676,0.4142677589097657,0.5606979071456692,0.5460163253275778,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k20~q0.750~s129,20,0.75,CAND10,0.0722113854874084,0.545427946319306,-0.2842834250340559,0.4891325674991359,0.5977616326662196,0.5707016752381243,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k20~q0.750~s129,20,0.75,CAND20,0.0634015851236919,0.4932960662209641,-0.2848354202934218,0.4142677589097657,0.561232755729773,0.5464544774087144,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k20~q0.750~s130,20,0.75,EWall,0.0796335767710478,0.6025460359860921,-0.3079491769495485,0.8951234611899058,0.3728846912495649,0.5365646563486781,False,False,False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,DD,CAGR"
k20~q0.750~s130,20,0.75,CAND10,0.0808091199780733,0.6063357128202456,-0.3005517052925649,0.9229388346118717,0.3591874345691931,0.5514082513110686,False,False,False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,DD,CAGR"
k20~q0.750~s130,20,0.75,CAND20,0.0791459004340409,0.6001648231207658,-0.3079491769495468,0.8909055232160954,0.3722876822280644,0.5332027162241415,False,False,False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,DD,CAGR"
k20~q0.750~s131,20,0.75,EWall,0.0628870089865516,0.5068313436331789,-0.3982208691261378,0.9201483679709324,0.1949860859483,0.3277334235450779,False,False,False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR"
k20~q0.750~s131,20,0.75,CAND10,0.0565767721756726,0.4607343516229685,-0.4038541333715968,0.8681640077531445,0.1550341074569108,0.2728842733984457,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR"
k20~q0.750~s131,20,0.75,CAND20,0.0601960104527863,0.4881537823242338,-0.3990309272807398,0.9041551028606624,0.1746649637387496,0.3101010433530596,False,False,False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD,CAGR"
k20~q0.750~s132,20,0.75,EWall,0.0432970544133362,0.3471282622909641,-0.4317204239416458,0.5217856295877468,0.2072986376489744,0.3106478880041063,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k20~q0.750~s132,20,0.75,CAND10,0.0453850588373478,0.3584315134500458,-0.4323254411040521,0.4880869612111729,0.2562004018556433,0.3269415245257475,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k20~q0.750~s132,20,0.75,CAND20,0.0433159138757899,0.3473524739646698,-0.4317204239416455,0.5175387626688029,0.211225838909114,0.3081433842076904,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k20~q0.750~s133,20,0.75,EWall,0.0726284443629001,0.5147912288342488,-0.2987406572492567,0.645055268139181,0.4152050938622006,0.4505195211397642,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k20~q0.750~s133,20,0.75,CAND10,0.0725674536815259,0.5101549403117219,-0.3010862846990335,0.6549653811238193,0.3994226753737003,0.4402272358586614,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k20~q0.750~s133,20,0.75,CAND20,0.0736020013837481,0.5199157755191004,-0.2953112509556704,0.6603604836879416,0.4119017769699363,0.4516111353823632,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
k20~q0.750~s134,20,0.75,EWall,0.0205163054425985,0.2101490253077584,-0.389917007505682,0.1578222113609178,0.2533677198839653,0.1733119160440638,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
