panel,band,c,G,window,CAGR,Sharpe,MaxDD,H1,H2,spy_CAGR,spy_Sharpe,spy_MaxDD,leg_H1,leg_H2,leg_DD,leg_CAGR,pass4b,pass4a,turnover_yr,mean_gross
U56,BAND000,0.0,0.15,H1,0.01555279568472101,1.1813249884881227,-0.017789827864445162,1.0116572294202555,1.4255225878903994,0.1545728909176336,0.9572618826484997,-0.22061944945147527,True,True,True,False,False,False,0.6366817581222027,0.10652876408144372
U56,BAND000,0.0,0.15,H2,0.01684268782056031,1.156676650549841,-0.024663308179536658,1.0869974709344967,1.253057625310407,0.14788878089738655,0.8250941876902465,-0.33717289200673795,True,True,True,False,False,False,0.6366817581222027,0.10652876408144372
U56,BAND000,0.0,0.15,IS,0.014190127648119777,1.0535197393303455,-0.017789827864445162,0.8708609101628279,1.297163445197445,0.14958794806217557,0.8988610973875973,-0.22061944945147527,True,True,True,False,False,False,0.6366817581222027,0.10652876408144372
U56,BAND000,0.0,0.15,OOS,0.017851013297145224,1.2562124486149233,-0.02466330817953699,1.4376849312961082,1.0560485721208737,0.1525745335844091,0.8738401470547136,-0.33717289200673783,True,True,True,False,False,False,0.6366817581222027,0.10652876408144372
U56,BAND000,0.0,0.2,FULL,0.02161331297772162,1.1669372286058082,-0.032813089623859315,1.1814886747940667,1.1566153996487494,0.1512259848581483,0.8844382267420076,-0.3371728920067375,True,True,True,False,False,False,0.8473485995061921,0.14203074222911674
U56,BAND000,0.0,0.2,H1,0.02075470079769559,1.1814886747940667,-0.023677388899373653,1.0117109722074018,1.4258423927136818,0.1545728909176336,0.9572618826484997,-0.22061944945147527,True,True,True,False,False,False,0.8473485995061921,0.14203074222911674
U56,BAND000,0.0,0.2,H2,0.022472647383051658,1.1566153996487494,-0.03281308962385954,1.0867079513590296,1.2533121715728706,0.14788878089738655,0.8250941876902465,-0.33717289200673795,True,True,True,False,False,False,0.8473485995061921,0.14203074222911674
U56,BAND000,0.0,0.2,IS,0.018926859928583895,1.0536681867356161,-0.023677388899373653,0.8708797402311913,1.2974786816489756,0.14958794806217557,0.8988610973875973,-0.22061944945147527,True,True,True,False,False,False,0.8473485995061921,0.14203074222911674
U56,BAND000,0.0,0.2,OOS,0.023827430568789776,1.2561680294002215,-0.03281308962385898,1.437360717242768,1.0562996266434275,0.1525745335844091,0.8738401470547136,-0.33717289200673783,True,True,True,False,False,False,0.8473485995061921,0.14203074222911674
U56,BAND000,0.0,0.25,FULL,0.02703698137834376,1.166975068606546,-0.04092724724272878,1.1816482342751928,1.1565488888836355,0.1512259848581483,0.8844382267420076,-0.3371728920067375,True,True,True,False,False,False,1.057335265575722,0.1775289750091132
U56,BAND000,0.0,0.25,H1,0.025965105461837945,1.1816482342751928,-0.029543777638223134,1.011760495978731,1.4261582921834648,0.1545728909176336,0.9572618826484997,-0.22061944945147527,True,True,True,False,False,False,1.057335265575722,0.1775289750091132
U56,BAND000,0.0,0.25,H2,0.02810997713603558,1.1565488888836355,-0.04092724724272878,1.086412694774378,1.2535624672023211,0.14788878089738655,0.8250941876902465,-0.33717289200673795,True,True,True,False,False,False,1.057335265575722,0.1775289750091132
U56,BAND000,0.0,0.25,IS,0.023666578615656242,1.0538127121647225,-0.029543777638223134,0.8708945424771678,1.2977901962497644,0.14958794806217557,0.8988610973875973,-0.22061944945147527,True,True,True,False,False,False,1.057335265575722,0.1775289750091132
U56,BAND000,0.0,0.25,OOS,0.02981645132378108,1.256118160720332,-0.040927247242729003,1.437030117187495,1.0565462043138136,0.1525745335844091,0.8738401470547136,-0.33717289200673783,True,True,True,False,False,False,1.057335265575722,0.1775289750091132
U56,BAND000,0.0,0.3,FULL,0.032468291765803015,1.1670081067740097,-0.04900580430611301,1.181803622378251,1.1564770748076976,0.1512259848581483,0.8844382267420076,-0.3371728920067375,True,True,True,False,False,False,1.2667039251909795,0.2130234981820573
U56,BAND000,0.0,0.3,H1,0.031183811781317905,1.181803622378251,-0.03538899859928024,1.0118054446724012,1.426470627548104,0.1545728909176336,0.9572618826484997,-0.22061944945147527,True,True,True,False,False,False,1.2667039251909795,0.2130234981820573
U56,BAND000,0.0,0.3,H2,0.033754371745178924,1.1564770748076976,-0.049005804306112566,1.0861115247468922,1.2538086006102216,0.14788878089738655,0.8250941876902465,-0.33717289200673795,True,True,True,False,False,False,1.2667039251909795,0.2130234981820573
U56,BAND000,0.0,0.3,IS,0.028409063565807857,1.0539532809235426,-0.03538899859928024,0.8709047575790569,1.2980986210172532,0.14958794806217557,0.8988610973875973,-0.22061944945147527,True,True,True,False,False,False,1.2667039251909795,0.2130234981820573
U56,BAND000,0.0,0.3,OOS,0.03581780507145971,1.2560627908953268,-0.0490058043061129,1.4366929390309873,1.056788429297018,0.1525745335844091,0.8738401470547136,-0.33717289200673783,True,True,True,False,False,False,1.2667039251909795,0.2130234981820573
U56,BAND000,0.0,0.35,FULL,0.03790700301245842,1.167036687506236,-0.05704885044401553,1.1819552886076041,1.1564002078309847,0.1512259848581483,0.8844382267420076,-0.3371728920067375,True,True,True,False,False,False,1.4755045678343908,0.24851434752191678
U56,BAND000,0.0,0.35,H1,0.03641063480022555,1.1819552886076041,-0.041213059635390015,1.011846638523637,1.426779367271141,0.1545728909176336,0.9572618826484997,-0.22061944945147527,True,True,True,False,False,False,1.4755045678343908,0.24851434752191678
U56,BAND000,0.0,0.35,H2,0.03940553167900496,1.1564002078309847,-0.05704885044401542,1.08580445915528,1.2540511346360825,0.14788878089738655,0.8250941876902465,-0.33717289200673795,True,True,True,False,False,False,1.4755045678343908,0.24851434752191678
U56,BAND000,0.0,0.35,IS,0.033154105047506155,1.054090250383229,-0.041213059635390015,0.870911164729637,1.2984037807151696,0.14958794806217557,0.8988610973875973,-0.22061944945147527,True,True,True,False,False,False,1.4755045678343908,0.24851434752191678
U56,BAND000,0.0,0.35,OOS,0.04183122975948961,1.2560022547077947,-0.05704885044401553,1.436349222658445,1.0570269629539415,0.1525745335844091,0.8738401470547136,-0.33717289200673783,True,True,True,False,False,False,1.4755045678343908,0.24851434752191678
U56,BAND000,0.0,0.4,FULL,0.04335286897070345,1.1670608789878631,-0.06505640007460356,1.1821032833688865,1.156318368377588,0.1512259848581483,0.8844382267420076,-0.3371728920067375,True,True,True,False,False,False,1.6837890784700804,0.2840015588172701
U56,BAND000,0.0,0.4,H1,0.041645384428008025,1.1821032833688865,-0.04701597569143645,1.011883963375386,1.4270848235684161,0.1545728909176336,0.9572618826484997,-0.22061944945147527,True,True,True,False,False,False,1.6837890784700804,0.2840015588172701
U56,BAND000,0.0,0.4,H2,0.045063152453908906,1.156318368377588,-0.06505640007460389,1.0854920751894972,1.2542895599042587,0.14788878089738655,0.8250941876902465,-0.33717289200673795,True,True,True,False,False,False,1.6837890784700804,0.2840015588172701
U56,BAND000,0.0,0.4,IS,0.03790149196977377,1.0542237254266602,-0.04701597569143645,0.8709138841370794,1.2987058142963885,0.14958794806217557,0.8988610973875973,-0.22061944945147527,True,True,True,False,False,False,1.6837890784700804,0.2840015588172701
U56,BAND000,0.0,0.4,OOS,0.047856455155356414,1.2559365964418334,-0.06505640007460356,1.4359994032102876,1.0572614032293803,0.1525745335844091,0.8738401470547136,-0.33717289200673783,True,True,True,False,False,False,1.6837890784700804,0.2840015588172701
U56,BAND000,0.0,0.45,FULL,0.048805623903311224,1.1670803920076622,-0.07302844282543308,1.1822471689193927,1.1562314098504172,0.1512259848581483,0.8844382267420076,-0.3371728920067375,True,True,True,False,False,False,1.8916251851815467,0.3194851678725866
U56,BAND000,0.0,0.45,H1,0.04688784273482538,1.1822471689193927,-0.05279775525700947,1.0119169365169287,1.4273865695892274,0.1545728909176336,0.9572618826484997,-0.22061944945147527,True,True,True,False,False,False,1.8916251851815467,0.3194851678725866
U56,BAND000,0.0,0.45,H2,0.050726918231909,1.1562314098504172,-0.07302844282543308,1.085174401026894,1.2545235483490522,0.14788878089738655,0.8250941876902465,-0.33717289200673795,True,True,True,False,False,False,1.8916251851815467,0.3194851678725866
U56,BAND000,0.0,0.45,IS,0.04265098132192091,1.0543531901573064,-0.05279775525700947,0.8709121668920822,1.2990044442295303,0.14958794806217557,0.8988610973875973,-0.22061944945147527,True,True,True,False,False,False,1.8916251851815467,0.3194851678725866
U56,BAND000,0.0,0.45,OOS,0.05389320155050181,1.2558656970933648,-0.07302844282543308,1.4356438592636103,1.0574910570524203,0.1525745335844091,0.8738401470547136,-0.33717289200673783,True,True,True,False,False,False,1.8916251851815467,0.3194851678725866
U56,BAND000,0.0,0.5,FULL,0.05426500353742858,1.1670951489634656,-0.08096504439189556,1.1823869388118824,1.1561391870874165,0.1512259848581483,0.8844382267420076,-0.3371728920067375,True,True,True,False,False,False,2.0990760212360096,0.3549652105095191
U56,BAND000,0.0,0.5,H1,0.0521378047498573,1.1823869388118824,-0.05855842390561039,1.011945163888996,1.427685084772246,0.1545728909176336,0.9572618826484997,-0.22061944945147527,True,True,True,False,False,False,2.0990760212360096,0.3549652105095191
U56,BAND000,0.0,0.5,H2,0.056396503068363524,1.1561391870874165,-0.08096504439189556,1.0848509898723098,1.2547532900605347,0.14788878089738655,0.8250941876902465,-0.33717289200673795,True,True,True,False,False,False,2.0990760212360096,0.3549652105095191
U56,BAND000,0.0,0.5,IS,0.04740234015949518,1.054478524356202,-0.05855842390561039,0.870905866906267,1.2992995664481715,0.14958794806217557,0.8988610973875973,-0.22061944945147527,True,True,True,False,False,False,2.0990760212360096,0.3549652105095191
U56,BAND000,0.0,0.5,OOS,0.059941183460102465,1.2557895160142991,-0.08096504439189567,1.4352822464461632,1.0577162424299567,0.1525745335844091,0.8738401470547136,-0.33717289200673783,True,True,True,False,False,False,2.0990760212360096,0.3549652105095191
U56,BAND000,0.0,0.55,FULL,0.05973074878284046,1.167105209306322,-0.08886622452891701,1.182522509370729,1.1560418899625184,0.1512259848581483,0.8844382267420076,-0.3371728920067375,True,True,True,False,False,False,2.3061966189345497,0.39044172256821175
U56,BAND000,0.0,0.55,H1,0.057395060301130396,1.182522509370729,-0.064297968423768,1.011968543841794,1.4279803695356914,0.1545728909176336,0.9572618826484997,-0.22061944945147527,True,True,True,False,False,False,2.3061966189345497,0.39044172256821175
U56,BAND000,0.0,0.55,H2,0.06207159658568573,1.1560418899625184,-0.08886622452891713,1.0845217958741347,1.2549792739195862,0.14788878089738655,0.8250941876902465,-0.33717289200673795,True,True,True,False,False,False,2.3061966189345497,0.39044172256821175
U56,BAND000,0.0,0.55,IS,0.05215534031511493,1.0545997658893063,-0.064297968423768,0.8708949589990008,1.2995913402936154,0.14958794806217557,0.8988610973875973,-0.22061944945147527,True,True,True,False,False,False,2.3061966189345497,0.39044172256821175
U56,BAND000,0.0,0.55,OOS,0.06600012080443873,1.2557081295111077,-0.08886622452891701,1.434914066589714,1.0579376885458036,0.1525745335844091,0.8738401470547136,-0.33717289200673783,True,True,True,False,False,False,2.3061966189345497,0.39044172256821175
U56,BAND000,0.0,0.6,FULL,0.06520259213718083,1.1671105942093813,-0.09673197801206423,1.1826536003674961,1.1559398139897146,0.1512259848581483,0.8844382267420076,-0.3371728920067375,True,True,True,False,False,False,2.5130471406040225,0.42591473990861967
U56,BAND000,0.0,0.6,H1,0.06265937960614587,1.1826536003674961,-0.07001646735098344,1.0119867894245367,1.4282721153590061,0.1545728909176336,0.9572618826484997,-0.22061944945147527,True,True,True,False,False,False,2.5130471406040225,0.42591473990861967
U56,BAND000,0.0,0.6,H2,0.06775189121871494,1.1559398139897146,-0.09673197801206423,1.0841875087554655,1.2552013251269518,0.14788878089738655,0.8250941876902465,-0.33717289200673795,True,True,True,False,False,False,2.5130471406040225,0.42591473990861967
U56,BAND000,0.0,0.6,IS,0.056909731581513245,1.0547166677064461,-0.07001646735098344,0.8708787936616047,1.29988000286261,0.14958794806217557,0.8988610973875973,-0.22061944945147527,True,True,True,False,False,False,2.5130471406040225,0.42591473990861967
U56,BAND000,0.0,0.6,OOS,0.07206973634574787,1.2556217669757206,-0.09673197801206412,1.434539976850508,1.0581551405093004,0.1525745335844091,0.8738401470547136,-0.33717289200673783,True,True,True,False,False,False,2.5130471406040225,0.42591473990861967
U56,BAND000,0.0,0.65,FULL,0.0706802384114209,1.1671109331784213,-0.10456232704082724,1.1827797402395688,1.1558326856198027,0.1512259848581483,0.8844382267420076,-0.3371728920067375,True,True,True,False,False,False,2.7197106090823246,0.4613842984118454
U56,BAND000,0.0,0.65,H1,0.06793051071922851,1.1827797402395688,-0.07571397251599776,1.0119995472626389,1.4285596809606627,0.1545728909176336,0.9572618826484997,-0.22061944945147527,True,True,True,False,False,False,2.7197106090823246,0.4613842984118454
U56,BAND000,0.0,0.65,H2,0.07343704615451974,1.1558326856198027,-0.10456232704082735,1.0838477019930586,1.2554193588222473,0.14788878089738655,0.8250941876902465,-0.33717289200673795,True,True,True,False,False,False,2.7197106090823246,0.4613842984118454
U56,BAND000,0.0,0.65,IS,0.06166523978608551,1.054828740288046,-0.07571397251599776,0.8708572137373454,1.3001646217787326,0.14958794806217557,0.8988610973875973,-0.22061944945147527,True,True,True,False,False,False,2.7197106090823246,0.4613842984118454
U56,BAND000,0.0,0.65,OOS,0.0781497219973617,1.2555301461035417,-0.10456232704082691,1.4341593654629214,1.0583686921691506,0.1525745335844091,0.8738401470547136,-0.33717289200673783,True,True,True,False,False,False,2.7197106090823246,0.4613842984118454
U56,BAND000,0.0,0.7,FULL,0.07616342375565677,1.1671063986487098,-0.11235729051988819,1.1829012550001863,1.1557205349982913,0.1512259848581483,0.8844382267420076,-0.3371728920067375,True,True,True,False,False,False,2.9262372176823415,0.49685043398148854
U56,BAND000,0.0,0.7,H1,0.07320825178314383,1.1829012550001863,-0.08139043639433985,1.0120072212195883,1.4288433299549026,0.1545728909176336,0.9572618826484997,-0.22061944945147527,True,True,True,False,False,False,2.9262372176823415,0.49685043398148854
U56,BAND000,0.0,0.7,H2,0.07912673305042084,1.1557205349982913,-0.11235729051988796,1.0835019986880787,1.2556339100315757,0.14788878089738655,0.8250941876902465,-0.33717289200673795,True,True,True,False,False,False,2.9262372176823415,0.49685043398148854
U56,BAND000,0.0,0.7,IS,0.06642165091117014,1.0549364306088904,-0.08139043639433985,0.8708305677968096,1.3004458203368565,0.14958794806217557,0.8988610973875973,-0.22061944945147527,True,True,True,False,False,False,2.9262372176823415,0.49685043398148854
U56,BAND000,0.0,0.7,OOS,0.0842397768531189,1.255433230397881,-0.11235729051988785,1.4337719825641224,1.0585785493644948,0.1525745335844091,0.8738401470547136,-0.33717289200673783,True,True,True,False,False,False,2.9262372176823415,0.49685043398148854
U56,BAND000,0.0,0.75,FULL,0.08165184515098312,1.1670966589694969,-0.12011689731741959,1.1830174875896016,1.1556033229629925,0.1512259848581483,0.8844382267420076,-0.3371728920067375,True,True,True,False,False,False,3.1327106349295484,0.5323131825450128
U56,BAND000,0.0,0.75,H1,0.07849233224964292,1.1830174875896016,-0.0870459866934421,1.0120090742312227,1.429122504730123,0.1545728909176336,0.9572618826484997,-0.22061944945147527,True,True,True,False,False,False,3.1327106349295484,0.5323131825450128
U56,BAND000,0.0,0.75,H2,0.08482061404930619,1.1556033229629925,-0.12011689731741959,1.0831505679701323,1.25584468616036,0.14788878089738655,0.8250941876902465,-0.33717289200673795,True,True,True,False,False,False,3.1327106349295484,0.5323131825450128
U56,BAND000,0.0,0.75,IS,0.07117866491405711,1.0550389417143735,-0.0870459866934421,0.870798418157104,1.300722331906357,0.14958794806217557,0.8988610973875973,-0.22061944945147527,True,True,True,False,False,False,3.1327106349295484,0.5323131825450128
U56,BAND000,0.0,0.75,OOS,0.09033959987573437,1.2553310533773863,-0.12011689731741948,1.4333780576446682,1.0587845277793642,0.1525745335844091,0.8738401470547136,-0.33717289200673783,True,True,True,False,False,False,3.1327106349295484,0.5323131825450128
U56,BAND000,0.0,0.8,FULL,0.08714521318792778,1.1670816368054815,-0.1278411644305214,1.183128964402236,1.1554804342437301,0.1512259848581483,0.8844382267420076,-0.3371728920067375,True,True,True,False,False,False,3.339198292539878,0.567772580055127
U56,BAND000,0.0,0.8,H1,0.08378255353553588,1.183128964402236,-0.09268058144065272,1.0120060589962634,1.429397176297884,0.1545728909176336,0.9572618826484997,-0.22061944945147527,True,True,True,False,False,False,3.339198292539878,0.567772580055127
U56,BAND000,0.0,0.8,H2,0.09051830618776613,1.1554804342437301,-0.12784116443052085,1.0827930911464543,1.2560507403438084,0.14788878089738655,0.8250941876902465,-0.33717289200673795,True,True,True,False,False,False,3.339198292539878,0.567772580055127
U56,BAND000,0.0,0.8,IS,0.07593607438112326,1.0551369540430493,-0.09268058144065272,0.8707614051889033,1.300994897670227,0.14958794806217557,0.8988610973875973,-0.22061944945147527,True,True,True,False,False,False,3.339198292539878,0.567772580055127
