panel,book,cadence,cost,arm,g_lo,g_hi,dSharpe,dCAGR,dMaxDD
small,RULESV2,W,25.0,FIN,0.25,0.75,0.0011730317656963862,0.02540155429682911,-0.0958628225144762
small,RULESV2,W,25.0,FIN,0.25,1.0,0.0015337877745733586,0.037585376410967264,-0.1408994116075052
small,RULESV2,W,25.0,FIN,0.25,1.25,0.0011838170803263326,0.04932253468715797,-0.18408386143582567
small,RULESV2,W,25.0,FIN,0.25,1.5,-0.003469923809340192,0.06002881729924292,-0.22547362976545648
small,RULESV2,W,25.0,FIN,0.5,0.75,0.0005133568873159078,0.012537276433062905,-0.04694690620946118
small,RULESV2,W,25.0,FIN,0.5,1.0,0.0008741128961928801,0.02472109854720106,-0.09198349530249017
small,RULESV2,W,25.0,FIN,0.5,1.25,0.0005241422019458541,0.036458256823391766,-0.13516794513081065
small,RULESV2,W,25.0,FIN,0.5,1.5,-0.00412959868772067,0.047164539435476716,-0.17655771346044147
small,RULESV2,W,25.0,FIN,0.75,1.0,0.00036075600887697234,0.012183822114138154,-0.04503658909302899
small,RULESV2,W,25.0,FIN,0.75,1.25,1.0785314629946363e-05,0.02392098039032886,-0.08822103892134947
small,RULESV2,W,25.0,FIN,0.75,1.5,-0.004642955575036578,0.03462726300241381,-0.1296108072509803
small,RULESV2,W,25.0,FIN,1.0,1.25,-0.000349970694247026,0.011737158276190707,-0.04318444982832048
small,RULESV2,W,25.0,FIN,1.0,1.5,-0.00500371158391355,0.022443440888275656,-0.0845742181579513
small,RULESV2,W,25.0,FIN,1.25,1.5,-0.0046537408896665244,0.01070628261208495,-0.041389768329630816
small,RULESV2,W,25.0,RAW,0.25,0.5,0.0006596748783804784,0.012864277863766205,-0.04891591630501502
small,RULESV2,W,25.0,RAW,0.25,0.75,0.0011730317656963862,0.02540155429682911,-0.0958628225144762
small,RULESV2,W,25.0,RAW,0.25,1.0,0.0015337877745733586,0.037585376410967264,-0.1408994116075052
small,RULESV2,W,25.0,RAW,0.25,1.25,0.0017359496792950235,0.049388377235158876,-0.18408386143582545
small,RULESV2,W,25.0,RAW,0.25,1.5,0.0017845543585010004,0.06078387591136303,-0.2254714152575391
small,RULESV2,W,25.0,RAW,0.5,0.75,0.0005133568873159078,0.012537276433062905,-0.04694690620946118
small,RULESV2,W,25.0,RAW,0.5,1.0,0.0008741128961928801,0.02472109854720106,-0.09198349530249017
small,RULESV2,W,25.0,RAW,0.5,1.25,0.001076274800914545,0.03652409937139267,-0.13516794513081043
small,RULESV2,W,25.0,RAW,0.5,1.5,0.001124879480120522,0.04791959804759682,-0.1765554989525241
small,RULESV2,W,25.0,RAW,0.75,1.0,0.00036075600887697234,0.012183822114138154,-0.04503658909302899
small,RULESV2,W,25.0,RAW,0.75,1.25,0.0005629179135986373,0.023986822938329766,-0.08822103892134925
small,RULESV2,W,25.0,RAW,0.75,1.5,0.0006115225928046142,0.03538232161453392,-0.1296085927430629
small,RULESV2,W,25.0,RAW,1.0,1.25,0.00020216190472166495,0.011803000824191612,-0.04318444982832026
small,RULESV2,W,25.0,RAW,1.0,1.5,0.00025076658392764184,0.023198499500395764,-0.08457200365003392
small,RULESV2,W,25.0,RAW,1.25,1.5,4.8604679205976886e-05,0.011395498676204152,-0.04138755382171366
small,RULESV2,W,50.0,FIN,0.25,0.5,0.0012659729239148376,0.0106478827787988,-0.0517671759013929
small,RULESV2,W,50.0,FIN,0.25,0.75,0.0022308015767681377,0.020937248884278725,-0.10124394912102119
small,RULESV2,W,50.0,FIN,0.25,1.0,0.002881989668224949,0.030833044805417487,-0.1485159696164653
small,RULESV2,W,50.0,FIN,0.25,1.25,0.002654608115234658,0.04023337750656908,-0.19366708705475377
small,RULESV2,W,50.0,FIN,0.25,1.5,-0.0020386798054056188,0.0485529240306215,-0.23677685094405343
small,RULESV2,W,50.0,FIN,0.5,0.75,0.0009648286528533001,0.010289366105479925,-0.04947677321962829
small,RULESV2,W,50.0,FIN,0.5,1.0,0.0016160167443101114,0.020185162026618686,-0.09674879371507239
small,RULESV2,W,50.0,FIN,0.5,1.25,0.0013886351913198203,0.02958549472777028,-0.14189991115336087
small,RULESV2,W,50.0,FIN,0.5,1.5,-0.0033046527293204564,0.0379050412518227,-0.18500967504266053
small,RULESV2,W,50.0,FIN,0.75,1.0,0.0006511880914568113,0.009895795921138761,-0.0472720204954441
small,RULESV2,W,50.0,FIN,0.75,1.25,0.00042380653846652017,0.019296128622290354,-0.09242313793373258
small,RULESV2,W,50.0,FIN,0.75,1.5,-0.0042694813821737565,0.027615675146342777,-0.13553290182303224
small,RULESV2,W,50.0,FIN,1.0,1.25,-0.00022738155299029117,0.009400332701151592,-0.04515111743828848
small,RULESV2,W,50.0,FIN,1.0,1.5,-0.004920669473630568,0.017719879225204016,-0.08826088132758814
small,RULESV2,W,50.0,FIN,1.25,1.5,-0.004693287920640277,0.008319546524052424,-0.04310976388929966
small,RULESV2,W,50.0,RAW,0.25,0.5,0.0012659729239148376,0.0106478827787988,-0.0517671759013929
small,RULESV2,W,50.0,RAW,0.25,0.75,0.0022308015767681377,0.020937248884278725,-0.10124394912102119
small,RULESV2,W,50.0,RAW,0.25,1.0,0.002881989668224949,0.030833044805417487,-0.1485159696164653
small,RULESV2,W,50.0,RAW,0.25,1.25,0.0032076124601270184,0.0402985233433395,-0.19366708705475322
small,RULESV2,W,50.0,RAW,0.25,1.5,0.003217800334695875,0.04929839981356343,-0.23677468072484276
small,RULESV2,W,50.0,RAW,0.5,0.75,0.0009648286528533001,0.010289366105479925,-0.04947677321962829
small,RULESV2,W,50.0,RAW,0.5,1.0,0.0016160167443101114,0.020185162026618686,-0.09674879371507239
small,RULESV2,W,50.0,RAW,0.5,1.25,0.0019416395362121808,0.029650640564540698,-0.14189991115336031
small,RULESV2,W,50.0,RAW,0.5,1.5,0.0019518274107810374,0.03865051703476463,-0.18500750482344985
small,RULESV2,W,50.0,RAW,0.75,1.0,0.0006511880914568113,0.009895795921138761,-0.0472720204954441
small,RULESV2,W,50.0,RAW,0.75,1.25,0.0009768108833588807,0.019361274459060773,-0.09242313793373202
small,RULESV2,W,50.0,RAW,0.75,1.5,0.0009869987579277373,0.028361150929284706,-0.13553073160382156
small,RULESV2,W,50.0,RAW,1.0,1.25,0.00032562279190206933,0.009465478537922012,-0.045151117438287924
small,RULESV2,W,50.0,RAW,1.0,1.5,0.00033581066647092594,0.018465355008145945,-0.08825871110837746
small,RULESV2,W,50.0,RAW,1.25,1.5,1.0187874568856614e-05,0.008999876470223933,-0.04310759367008954
small,TOP20_b3rw,M,0.0,FIN,0.25,0.5,0.006726142192860718,0.048209284050516166,-0.11466395004715235
small,TOP20_b3rw,M,0.0,FIN,0.25,0.75,0.013077351845285246,0.09417626489056041,-0.22477503111409192
small,TOP20_b3rw,M,0.0,FIN,0.25,1.0,0.019204882690267877,0.1374626658480631,-0.32943747976293436
small,TOP20_b3rw,M,0.0,FIN,0.25,1.25,0.011220716341290404,0.17153587815850568,-0.43134020272516327
small,TOP20_b3rw,M,0.0,FIN,0.25,1.5,0.008239217824370204,0.2016516372132764,-0.5249451765180703
small,TOP20_b3rw,M,0.0,FIN,0.5,0.75,0.006351209652424528,0.04596698084004425,-0.11011108106693956
small,TOP20_b3rw,M,0.0,FIN,0.5,1.0,0.01247874049740716,0.08925338179754694,-0.214773529715782
small,TOP20_b3rw,M,0.0,FIN,0.5,1.25,0.004494574148429686,0.12332659410798952,-0.3166762526780109
small,TOP20_b3rw,M,0.0,FIN,0.5,1.5,0.0015130756315094862,0.15344235316276023,-0.4102812264709179
small,TOP20_b3rw,M,0.0,FIN,0.75,1.0,0.0061275308449826316,0.04328640095750269,-0.10466244864884244
small,TOP20_b3rw,M,0.0,FIN,0.75,1.25,-0.0018566355039948412,0.07735961326794527,-0.20656517161107135
small,TOP20_b3rw,M,0.0,FIN,0.75,1.5,-0.004838134020915041,0.10747537232271598,-0.30017014540397835
small,TOP20_b3rw,M,0.0,FIN,1.0,1.25,-0.007984166348977473,0.03407321231044258,-0.10190272296222891
small,TOP20_b3rw,M,0.0,FIN,1.0,1.5,-0.010965664865897673,0.06418897136521329,-0.1955076967551359
small,TOP20_b3rw,M,0.0,FIN,1.25,1.5,-0.0029814985169202,0.030115759054770708,-0.093604973792907
small,TOP20_b3rw,M,0.0,RAW,0.25,0.5,0.006726142192860718,0.048209284050516166,-0.11466395004715235
small,TOP20_b3rw,M,0.0,RAW,0.25,0.75,0.013077351845285246,0.09417626489056041,-0.22477503111409192
small,TOP20_b3rw,M,0.0,RAW,0.25,1.0,0.019204882690267877,0.1374626658480631,-0.32943747976293436
small,TOP20_b3rw,M,0.0,RAW,0.25,1.25,0.025277170580109476,0.17760911354233322,-0.4278650496959079
small,TOP20_b3rw,M,0.0,RAW,0.25,1.5,0.03151237675140739,0.21413378085490198,-0.5193882967381029
small,TOP20_b3rw,M,0.0,RAW,0.5,0.75,0.006351209652424528,0.04596698084004425,-0.11011108106693956
small,TOP20_b3rw,M,0.0,RAW,0.5,1.0,0.01247874049740716,0.08925338179754694,-0.214773529715782
small,TOP20_b3rw,M,0.0,RAW,0.5,1.25,0.018551028387248758,0.12939982949181705,-0.31320109964875553
small,TOP20_b3rw,M,0.0,RAW,0.5,1.5,0.02478623455854667,0.1659244968043858,-0.4047243466909506
small,TOP20_b3rw,M,0.0,RAW,0.75,1.0,0.0061275308449826316,0.04328640095750269,-0.10466244864884244
small,TOP20_b3rw,M,0.0,RAW,0.75,1.25,0.01219981873482423,0.0834328486517728,-0.20309001858181597
small,TOP20_b3rw,M,0.0,RAW,0.75,1.5,0.018435024906122144,0.11995751596434157,-0.294613265624011
small,TOP20_b3rw,M,0.0,RAW,1.0,1.25,0.006072287889841599,0.040146447694270115,-0.09842756993297352
small,TOP20_b3rw,M,0.0,RAW,1.0,1.5,0.012307494061139512,0.07667111500683887,-0.18995081697516858
small,TOP20_b3rw,M,0.0,RAW,1.25,1.5,0.0062352061712979134,0.03652466731256876,-0.09152324704219506
small,TOP20_b3rw,M,10.0,FIN,0.25,0.5,0.006918460525501602,0.04513745283243287,-0.1171966224059382
small,TOP20_b3rw,M,10.0,FIN,0.25,0.75,0.013454694833345937,0.08781578771834297,-0.22900474739388843
small,TOP20_b3rw,M,10.0,FIN,0.25,1.0,0.01976566374364319,0.12760715897209018,-0.33460130807460886
small,TOP20_b3rw,M,10.0,FIN,0.25,1.25,0.0119734553116847,0.15807415015716497,-0.4366925937965871
small,TOP20_b3rw,M,10.0,FIN,0.25,1.5,0.00920557404952893,0.1844470588063596,-0.5298984807359639
small,TOP20_b3rw,M,10.0,FIN,0.5,0.75,0.006536234307844335,0.04267833488591011,-0.11180812498795023
small,TOP20_b3rw,M,10.0,FIN,0.5,1.0,0.01284720321814159,0.08246970613965732,-0.21740468566867066
small,TOP20_b3rw,M,10.0,FIN,0.5,1.25,0.005054994786183098,0.1129366973247321,-0.3194959713906489
small,TOP20_b3rw,M,10.0,FIN,0.5,1.5,0.002287113524027329,0.13930960597392672,-0.4127018583300257
small,TOP20_b3rw,M,10.0,FIN,0.75,1.0,0.006310968910297254,0.03979137125374721,-0.10559656068072043
small,TOP20_b3rw,M,10.0,FIN,0.75,1.25,-0.0014812395216612373,0.070258362438822,-0.20768784640269866
small,TOP20_b3rw,M,10.0,FIN,0.75,1.5,-0.004249120783817006,0.09663127108801661,-0.3008937333420755
small,TOP20_b3rw,M,10.0,FIN,1.0,1.25,-0.007792208431958492,0.030466991185074788,-0.10209128572197823
small,TOP20_b3rw,M,10.0,FIN,1.0,1.5,-0.01056008969411426,0.0568398998342694,-0.19529717266135505
small,TOP20_b3rw,M,10.0,FIN,1.25,1.5,-0.002767881262155769,0.026372908649194615,-0.09320588693937681
small,TOP20_b3rw,M,10.0,RAW,0.25,0.5,0.006918460525501602,0.04513745283243287,-0.1171966224059382
small,TOP20_b3rw,M,10.0,RAW,0.25,0.75,0.013454694833345937,0.08781578771834297,-0.22900474739388843
small,TOP20_b3rw,M,10.0,RAW,0.25,1.0,0.01976566374364319,0.12760715897209018,-0.33460130807460886
small,TOP20_b3rw,M,10.0,RAW,0.25,1.25,0.026030246495248988,0.16406662469058286,-0.4332851179814502
small,TOP20_b3rw,M,10.0,RAW,0.25,1.5,0.03247916411990859,0.19673003541188772,-0.5244720087606027
small,TOP20_b3rw,M,10.0,RAW,0.5,0.75,0.006536234307844335,0.04267833488591011,-0.11180812498795023
small,TOP20_b3rw,M,10.0,RAW,0.5,1.0,0.01284720321814159,0.08246970613965732,-0.21740468566867066
small,TOP20_b3rw,M,10.0,RAW,0.5,1.25,0.019111785969747386,0.11892917185815,-0.316088495575512
small,TOP20_b3rw,M,10.0,RAW,0.5,1.5,0.025560703594406986,0.15159258257945485,-0.40727538635466454
small,TOP20_b3rw,M,10.0,RAW,0.75,1.0,0.006310968910297254,0.03979137125374721,-0.10559656068072043
small,TOP20_b3rw,M,10.0,RAW,0.75,1.25,0.01257555166190305,0.07625083697223989,-0.20428037058756177
small,TOP20_b3rw,M,10.0,RAW,0.75,1.5,0.01902446928656265,0.10891424769354474,-0.2954672613667143
small,TOP20_b3rw,M,10.0,RAW,1.0,1.25,0.006264582751605796,0.03645946571849268,-0.09868380990684134
small,TOP20_b3rw,M,10.0,RAW,1.0,1.5,0.012713500376265396,0.06912287643979753,-0.18987070068599388
small,TOP20_b3rw,M,10.0,RAW,1.25,1.5,0.0064489176246596,0.03266341072130485,-0.09118689077915254
small,TOP20_b3rw,M,25.0,FIN,0.25,0.5,0.007207815197246004,0.0405710830186683,-0.12093730279666914
small,TOP20_b3rw,M,25.0,FIN,0.25,0.75,0.014022428715363633,0.07838862259949919,-0.23521518013258524
small,TOP20_b3rw,M,25.0,FIN,0.25,1.0,0.020609443690621565,0.11304308544203678,-0.3421345911838738
small,TOP20_b3rw,M,25.0,FIN,0.25,1.25,0.013109331018832715,0.13824062026044248,-0.44444258609085074
small,TOP20_b3rw,M,25.0,FIN,0.25,1.5,0.010665081149098365,0.1591759851522605,-0.5370045324397769
small,TOP20_b3rw,M,25.0,FIN,0.5,0.75,0.006814613518117629,0.037817539580830895,-0.1142778773359161
small,TOP20_b3rw,M,25.0,FIN,0.5,1.0,0.013401628493375561,0.07247200242336849,-0.22119728838720465
small,TOP20_b3rw,M,25.0,FIN,0.5,1.25,0.005901515821586711,0.09766953724177418,-0.3235052832941816
small,TOP20_b3rw,M,25.0,FIN,0.5,1.5,0.003457265951852362,0.1186049021335922,-0.4160672296431077
small,TOP20_b3rw,M,25.0,FIN,0.75,1.0,0.006587014975257932,0.03465446284253759,-0.10691941105128855
small,TOP20_b3rw,M,25.0,FIN,0.75,1.25,-0.0009130976965309179,0.05985199766094329,-0.2092274059582655
small,TOP20_b3rw,M,25.0,FIN,0.75,1.5,-0.0033573475662652674,0.08078736255276131,-0.3017893523071916
small,TOP20_b3rw,M,25.0,FIN,1.0,1.25,-0.00750011267178885,0.025197534818405698,-0.10230799490697695
small,TOP20_b3rw,M,25.0,FIN,1.0,1.5,-0.0099443625415232,0.04613289971022372,-0.19486994125590307
small,TOP20_b3rw,M,25.0,FIN,1.25,1.5,-0.0024442498697343495,0.02093536489181802,-0.09256194634892612
small,TOP20_b3rw,M,25.0,RAW,0.25,0.5,0.007207815197246004,0.0405710830186683,-0.12093730279666914
small,TOP20_b3rw,M,25.0,RAW,0.25,0.75,0.014022428715363633,0.07838862259949919,-0.23521518013258524
small,TOP20_b3rw,M,25.0,RAW,0.25,1.0,0.020609443690621565,0.11304308544203678,-0.3421345911838738
small,TOP20_b3rw,M,25.0,RAW,0.25,1.25,0.02716343179355174,0.1441137896233602,-0.44113430595129977
small,TOP20_b3rw,M,25.0,RAW,0.25,1.5,0.03393407766153678,0.17116564244675625,-0.5317682869350313
small,TOP20_b3rw,M,25.0,RAW,0.5,0.75,0.006814613518117629,0.037817539580830895,-0.1142778773359161
small,TOP20_b3rw,M,25.0,RAW,0.5,1.0,0.013401628493375561,0.07247200242336849,-0.22119728838720465
small,TOP20_b3rw,M,25.0,RAW,0.5,1.25,0.019955616596305736,0.10354270660469189,-0.3201970031546306
small,TOP20_b3rw,M,25.0,RAW,0.5,1.5,0.026726262464290773,0.13059455942808795,-0.41083098413836217
small,TOP20_b3rw,M,25.0,RAW,0.75,1.0,0.006587014975257932,0.03465446284253759,-0.10691941105128855
small,TOP20_b3rw,M,25.0,RAW,0.75,1.25,0.013141003078188107,0.065725167023861,-0.20591912581871452
small,TOP20_b3rw,M,25.0,RAW,0.75,1.5,0.019911648946173144,0.09277701984725706,-0.29655310680244606
small,TOP20_b3rw,M,25.0,RAW,1.0,1.25,0.006553988102930175,0.031070704181323405,-0.09899971476742597
small,TOP20_b3rw,M,25.0,RAW,1.0,1.5,0.013324633970915212,0.058122557004719466,-0.18963369575115752
small,TOP20_b3rw,M,25.0,RAW,1.25,1.5,0.006770645867985037,0.02705185282339606,-0.09063398098373154
small,TOP20_b3rw,M,50.0,FIN,0.25,0.5,0.0076906889290938585,0.03306985703486953,-0.12701836458955662
small,TOP20_b3rw,M,50.0,FIN,0.25,0.75,0.014969907313723052,0.06297587232406365,-0.24521502815384866
small,TOP20_b3rw,M,50.0,FIN,0.25,1.0,0.022017816166530424,0.08934514712422814,-0.35413750156251456
small,TOP20_b3rw,M,50.0,FIN,0.25,1.25,0.01501402028111376,0.10612416454046514,-0.45663896687126615
small,TOP20_b3rw,M,50.0,FIN,0.25,1.5,0.013115971065797427,0.11845426150741822,-0.5480156888866136
small,TOP20_b3rw,M,50.0,FIN,0.5,0.75,0.007279218384629194,0.02990601528919412,-0.11819666356429204
small,TOP20_b3rw,M,50.0,FIN,0.5,1.0,0.014327127237436565,0.05627529008935861,-0.22711913697295794
small,TOP20_b3rw,M,50.0,FIN,0.5,1.25,0.007323331352019902,0.0730543075055956,-0.32962060228170953
small,TOP20_b3rw,M,50.0,FIN,0.5,1.5,0.005425282136703569,0.08538440447254869,-0.42099732429705694
small,TOP20_b3rw,M,50.0,FIN,0.75,1.0,0.007047908852807372,0.02636927480016449,-0.1089224734086659
small,TOP20_b3rw,M,50.0,FIN,0.75,1.25,4.4112967390708135e-05,0.043148292216401485,-0.2114239387174175
small,TOP20_b3rw,M,50.0,FIN,0.75,1.5,-0.001853936247925625,0.05547838918335457,-0.3028006607327649
small,TOP20_b3rw,M,50.0,FIN,1.0,1.25,-0.007003795885416664,0.016779017416236996,-0.1025014653087516
small,TOP20_b3rw,M,50.0,FIN,1.0,1.5,-0.008901845100732997,0.029109114383190082,-0.193878187324099
small,TOP20_b3rw,M,50.0,FIN,1.25,1.5,-0.001898049215316333,0.012330096966953086,-0.09137672201534741
small,TOP20_b3rw,M,50.0,RAW,0.25,0.5,0.0076906889290938585,0.03306985703486953,-0.12701836458955662
small,TOP20_b3rw,M,50.0,RAW,0.25,0.75,0.014969907313723052,0.06297587232406365,-0.24521502815384866
small,TOP20_b3rw,M,50.0,RAW,0.25,1.0,0.022017816166530424,0.08934514712422814,-0.35413750156251456
small,TOP20_b3rw,M,50.0,RAW,0.25,1.25,0.029055136926821712,0.11180329881327311,-0.45349000193451383
small,TOP20_b3rw,M,50.0,RAW,0.25,1.5,0.036363374547623506,0.12996921949402407,-0.5430826189626762
small,TOP20_b3rw,M,50.0,RAW,0.5,0.75,0.007279218384629194,0.02990601528919412,-0.11819666356429204
small,TOP20_b3rw,M,50.0,RAW,0.5,1.0,0.014327127237436565,0.05627529008935861,-0.22711913697295794
small,TOP20_b3rw,M,50.0,RAW,0.5,1.25,0.021364447997727853,0.07873344177840358,-0.3264716373449572
small,TOP20_b3rw,M,50.0,RAW,0.5,1.5,0.028672685618529647,0.09689936245915454,-0.41606425437311956
small,TOP20_b3rw,M,50.0,RAW,0.75,1.0,0.007047908852807372,0.02636927480016449,-0.1089224734086659
small,TOP20_b3rw,M,50.0,RAW,0.75,1.25,0.01408522961309866,0.04882742648920946,-0.20827497378066517
small,TOP20_b3rw,M,50.0,RAW,0.75,1.5,0.021393467233900454,0.06699334716996042,-0.2978675908088275
small,TOP20_b3rw,M,50.0,RAW,1.0,1.25,0.007037320760291288,0.02245815168904497,-0.09935250037199927
small,TOP20_b3rw,M,50.0,RAW,1.0,1.5,0.014345558381093082,0.04062407236979593,-0.18894511740016162
small,TOP20_b3rw,M,50.0,RAW,1.25,1.5,0.007308237620801794,0.018165920680750958,-0.08959261702816235
small,TOP20_b3rw,W,0.0,FIN,0.25,0.5,0.0010977960083130567,0.05462284067319145,-0.09194954249335019
small,TOP20_b3rw,W,0.0,FIN,0.25,0.75,0.0022245209319131654,0.10691474199412321,-0.1772767312893776
small,TOP20_b3rw,W,0.0,FIN,0.25,1.0,0.003387880387086817,0.15629257306512567,-0.2562686956510021
small,TOP20_b3rw,W,0.0,FIN,0.25,1.25,-0.01010904692679604,0.19591609135910915,-0.3294421117776182
small,TOP20_b3rw,W,0.0,FIN,0.25,1.5,-0.0186282356980777,0.2310730063847246,-0.3977009749429443
small,TOP20_b3rw,W,0.0,FIN,0.5,0.75,0.0011267249236001087,0.052291901320931755,-0.08532718879602741
small,TOP20_b3rw,W,0.0,FIN,0.5,1.0,0.00229008437877376,0.10166973239193422,-0.1643191531576519
small,TOP20_b3rw,W,0.0,FIN,0.5,1.25,-0.011206842935109096,0.1412932506859177,-0.23749256928426798
small,TOP20_b3rw,W,0.0,FIN,0.5,1.5,-0.019726031706390756,0.17645016571153316,-0.30575143244959413
small,TOP20_b3rw,W,0.0,FIN,0.75,1.0,0.0011633594551736515,0.049377831071002465,-0.07899196436162448
small,TOP20_b3rw,W,0.0,FIN,0.75,1.25,-0.012333567858709205,0.08900134936498594,-0.15216538048824058
small,TOP20_b3rw,W,0.0,FIN,0.75,1.5,-0.020852756629990865,0.1241582643906014,-0.22042424365356672
small,TOP20_b3rw,W,0.0,FIN,1.0,1.25,-0.013496927313882856,0.03962351829398347,-0.0731734161266161
small,TOP20_b3rw,W,0.0,FIN,1.0,1.5,-0.022016116085164517,0.07478043331959894,-0.14143227929194224
small,TOP20_b3rw,W,0.0,FIN,1.25,1.5,-0.00851918877128166,0.035156915025615465,-0.06825886316532614
small,TOP20_b3rw,W,0.0,RAW,0.25,0.5,0.0010977960083130567,0.05462284067319145,-0.09194954249335019
small,TOP20_b3rw,W,0.0,RAW,0.25,0.75,0.0022245209319131654,0.10691474199412321,-0.1772767312893776
small,TOP20_b3rw,W,0.0,RAW,0.25,1.0,0.003387880387086817,0.15629257306512567,-0.2562686956510021
small,TOP20_b3rw,W,0.0,RAW,0.25,1.25,0.004597482709861822,0.20217134489184874,-0.32920628023445486
small,TOP20_b3rw,W,0.0,RAW,0.25,1.5,0.005865500467655993,0.24397188261794356,-0.39636422855160636
small,TOP20_b3rw,W,0.0,RAW,0.5,0.75,0.0011267249236001087,0.052291901320931755,-0.08532718879602741
small,TOP20_b3rw,W,0.0,RAW,0.5,1.0,0.00229008437877376,0.10166973239193422,-0.1643191531576519
small,TOP20_b3rw,W,0.0,RAW,0.5,1.25,0.0034996867015487654,0.14754850421865728,-0.23725673774110467
small,TOP20_b3rw,W,0.0,RAW,0.5,1.5,0.004767704459342936,0.1893490419447521,-0.30441468605825617
small,TOP20_b3rw,W,0.0,RAW,0.75,1.0,0.0011633594551736515,0.049377831071002465,-0.07899196436162448
small,TOP20_b3rw,W,0.0,RAW,0.75,1.25,0.0023729617779486567,0.09525660289772553,-0.15192954894507726
small,TOP20_b3rw,W,0.0,RAW,0.75,1.5,0.0036409795357428276,0.13705714062382035,-0.21908749726222876
small,TOP20_b3rw,W,0.0,RAW,1.0,1.25,0.0012096023227750052,0.045878771826723064,-0.07293758458345279
small,TOP20_b3rw,W,0.0,RAW,1.0,1.5,0.002477620080569176,0.08767930955281789,-0.14009553290060428
small,TOP20_b3rw,W,0.0,RAW,1.25,1.5,0.001268017757794171,0.04180053772609482,-0.0671579483171515
small,TOP20_b3rw,W,10.0,FIN,0.25,0.5,0.0014383327196277884,0.048030831944646746,-0.09224764665702867
small,TOP20_b3rw,W,10.0,FIN,0.25,0.75,0.002756123394948462,0.09320418596996594,-0.17813537576404448
small,TOP20_b3rw,W,10.0,FIN,0.25,1.0,0.003952337408443918,0.13495147443412758,-0.2624086937660717
small,TOP20_b3rw,W,10.0,FIN,0.25,1.25,-0.009661901575041654,0.16663311918734602,-0.3571122469274297
small,TOP20_b3rw,W,10.0,FIN,0.25,1.5,-0.018416398431750802,0.1934913366676716,-0.4622570695539743
small,TOP20_b3rw,W,10.0,FIN,0.5,0.75,0.0013177906753206736,0.04517335402531919,-0.08588772910701581
small,TOP20_b3rw,W,10.0,FIN,0.5,1.0,0.0025140046888161294,0.08692064248948084,-0.170161047109043
small,TOP20_b3rw,W,10.0,FIN,0.5,1.25,-0.011100234294669442,0.11860228724269928,-0.26486460027040104
small,TOP20_b3rw,W,10.0,FIN,0.5,1.5,-0.01985473115137859,0.14546050472302485,-0.3700094228969456
small,TOP20_b3rw,W,10.0,FIN,0.75,1.0,0.0011962140134954558,0.04174728846416165,-0.0842733180020272
small,TOP20_b3rw,W,10.0,FIN,0.75,1.25,-0.012418024969990116,0.07342893321738009,-0.17897687116338523
small,TOP20_b3rw,W,10.0,FIN,0.75,1.5,-0.021172521826699264,0.10028715069770566,-0.2841216937899298
small,TOP20_b3rw,W,10.0,FIN,1.0,1.25,-0.013614238983485571,0.03168164475321844,-0.09470355316135803
small,TOP20_b3rw,W,10.0,FIN,1.0,1.5,-0.02236873584019472,0.058539862233544016,-0.1998483757879026
small,TOP20_b3rw,W,10.0,FIN,1.25,1.5,-0.008754496856709149,0.026858217480325575,-0.10514482262654457
small,TOP20_b3rw,W,10.0,RAW,0.25,0.5,0.0014383327196277884,0.048030831944646746,-0.09224764665702867
small,TOP20_b3rw,W,10.0,RAW,0.25,0.75,0.002756123394948462,0.09320418596996594,-0.17813537576404448
small,TOP20_b3rw,W,10.0,RAW,0.25,1.0,0.003952337408443918,0.13495147443412758,-0.2624086937660717
small,TOP20_b3rw,W,10.0,RAW,0.25,1.25,0.005045678381552676,0.17271255679537223,-0.3457733400513897
small,TOP20_b3rw,W,10.0,RAW,0.25,1.5,0.0060788954964478,0.20595474879083442,-0.4437581942512008
small,TOP20_b3rw,W,10.0,RAW,0.5,0.75,0.0013177906753206736,0.04517335402531919,-0.08588772910701581
small,TOP20_b3rw,W,10.0,RAW,0.5,1.0,0.0025140046888161294,0.08692064248948084,-0.170161047109043
small,TOP20_b3rw,W,10.0,RAW,0.5,1.25,0.003607345661924888,0.12468172485072548,-0.25352569339436104
small,TOP20_b3rw,W,10.0,RAW,0.5,1.5,0.004640562776820012,0.15792391684618767,-0.3515105475941721
small,TOP20_b3rw,W,10.0,RAW,0.75,1.0,0.0011962140134954558,0.04174728846416165,-0.0842733180020272
small,TOP20_b3rw,W,10.0,RAW,0.75,1.25,0.002289554986604214,0.0795083708254063,-0.16763796428734523
small,TOP20_b3rw,W,10.0,RAW,0.75,1.5,0.0033227721014993383,0.11275056282086848,-0.2656228184871563
small,TOP20_b3rw,W,10.0,RAW,1.0,1.25,0.0010933409731087584,0.03776108236124465,-0.08336464628531803
small,TOP20_b3rw,W,10.0,RAW,1.0,1.5,0.0021265580880038826,0.07100327435670684,-0.1813495004851291
small,TOP20_b3rw,W,10.0,RAW,1.25,1.5,0.0010332171148951241,0.03324219199546219,-0.09798485419981107
small,TOP20_b3rw,W,25.0,FIN,0.25,0.5,0.0019520573685903875,0.03834290954224895,-0.10277974564899695
small,TOP20_b3rw,W,25.0,FIN,0.25,0.75,0.0035591412713713577,0.07318943600703331,-0.21615073464077694
small,TOP20_b3rw,W,25.0,FIN,0.25,1.0,0.004807168584009203,0.10400817319233457,-0.3276977920177594
