arm,d,k,draw,n,is_pick,anchor,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,keep4a,keep4b,first_fail,v2_Sharpe,v2_OOS_Sharpe,m_H1,m_H2,m_OOS,m_DD,m_CAGR
U56-drop,5,50,42,30,False,False,0.108894,1.134018,-0.153303,1.06575,1.198209,0.949636,0.128126,1.276705,-0.153303,False,True,-,1.2213,1.2904,0.10913,0.364193,0.394694,0.049,0.002297
U56-drop,5,50,43,10,False,False,0.128819,0.938695,-0.183452,0.888195,0.987437,0.829559,0.150333,1.020702,-0.183452,False,False,H1,1.2085,1.281,-0.068425,0.153421,0.138691,0.018852,0.022222
U56-drop,5,50,43,20,True,True,0.120502,1.074487,-0.178501,1.034663,1.114474,0.943886,0.139721,1.173432,-0.178501,False,True,-,1.2085,1.281,0.078043,0.280458,0.291421,0.023802,0.013905
U56-drop,5,50,43,30,False,False,0.105354,1.1096,-0.152837,1.043982,1.171352,0.942152,0.122675,1.239633,-0.152837,False,False,CAGR,1.2085,1.281,0.087362,0.337336,0.357622,0.049466,-0.001242
U56-drop,5,50,44,10,False,False,0.137684,0.99843,-0.174835,0.973411,1.026787,0.910269,0.158051,1.065601,-0.174835,False,True,-,1.2109,1.3189,0.016791,0.192771,0.18359,0.027469,0.031087
U56-drop,5,50,44,20,True,True,0.126154,1.109342,-0.185135,1.045614,1.170188,0.959724,0.148283,1.221882,-0.185135,False,True,-,1.2109,1.3189,0.088994,0.336172,0.339872,0.017169,0.019558
U56-drop,5,50,44,30,False,False,0.107218,1.119353,-0.152312,1.020495,1.2107,0.914016,0.128078,1.278264,-0.152312,False,True,-,1.2109,1.3189,0.063875,0.376684,0.396253,0.049992,0.000621
U56-drop,5,50,45,10,False,False,0.136792,0.986462,-0.169158,1.014644,0.967509,0.979251,0.145293,0.99466,-0.169158,False,True,-,1.2274,1.2967,0.058024,0.133493,0.11265,0.033145,0.030196
U56-drop,5,50,45,20,True,True,0.125966,1.109338,-0.179289,1.085541,1.134972,1.000113,0.142695,1.193142,-0.179289,False,True,-,1.2274,1.2967,0.128921,0.300956,0.311131,0.023014,0.019369
U56-drop,5,50,45,30,False,False,0.108818,1.127393,-0.152851,1.064864,1.186437,0.944646,0.127268,1.270689,-0.152851,False,True,-,1.2274,1.2967,0.108244,0.352421,0.388678,0.049453,0.002222
U56-drop,5,50,46,10,False,False,0.134907,0.970694,-0.172562,0.972856,0.974864,0.923558,0.149109,1.008276,-0.172562,False,True,-,1.2497,1.2993,0.016235,0.140848,0.126265,0.029741,0.028311
U56-drop,5,50,46,20,True,True,0.126581,1.108515,-0.181229,1.144428,1.084517,1.050148,0.139612,1.154494,-0.181229,False,True,-,1.2497,1.2993,0.187808,0.250501,0.272483,0.021074,0.019984
U56-drop,5,50,46,30,False,False,0.110664,1.150352,-0.156172,1.119692,1.181088,0.995187,0.127565,1.2705,-0.156172,False,True,-,1.2497,1.2993,0.163072,0.347072,0.38849,0.046131,0.004067
U56-drop,5,50,47,10,False,False,0.136443,0.989075,-0.181189,0.939811,1.037256,0.881196,0.158801,1.070264,-0.181189,False,False,H1,1.2321,1.3274,-0.016809,0.20324,0.188253,0.021115,0.029847
U56-drop,5,50,47,20,True,True,0.122967,1.092606,-0.178786,1.061349,1.125125,0.969757,0.141544,1.185951,-0.178786,False,True,-,1.2321,1.3274,0.104729,0.291109,0.30394,0.023518,0.016371
U56-drop,5,50,47,30,False,False,0.108568,1.133372,-0.1492,1.080281,1.183944,0.967235,0.125851,1.262799,-0.1492,False,True,-,1.2321,1.3274,0.123661,0.349928,0.380788,0.053104,0.001972
U56-drop,5,50,48,10,False,False,0.136054,0.991802,-0.174948,0.993833,0.995651,0.951742,0.149182,1.024271,-0.174948,False,True,-,1.2346,1.3113,0.037213,0.161635,0.14226,0.027355,0.029458
U56-drop,5,50,48,20,True,True,0.128014,1.134437,-0.175345,1.104751,1.165474,1.031295,0.144534,1.213564,-0.175345,False,True,-,1.2346,1.3113,0.148131,0.331458,0.331553,0.026958,0.021418
U56-drop,5,50,48,30,False,False,0.109148,1.143878,-0.146924,1.077387,1.206528,0.972689,0.126639,1.277649,-0.146924,False,True,-,1.2346,1.3113,0.120767,0.372512,0.395638,0.055379,0.002551
U56-drop,5,50,49,10,False,False,0.117506,0.905632,-0.164202,0.899906,0.914065,0.87772,0.125658,0.928142,-0.164202,False,False,H1,1.1803,1.2469,-0.056714,0.080049,0.046131,0.038101,0.01091
U56-drop,5,50,49,20,True,True,0.117859,1.079762,-0.181985,1.070584,1.092417,1.001191,0.130422,1.140693,-0.181985,False,True,-,1.1803,1.2469,0.113964,0.258401,0.258682,0.020319,0.011263
U56-drop,5,50,49,30,False,False,0.101773,1.095559,-0.156015,1.035193,1.15257,0.935303,0.117436,1.221483,-0.156015,False,False,CAGR,1.1803,1.2469,0.078573,0.318554,0.339472,0.046288,-0.004824
U56-drop,5,50,50,10,False,False,0.136147,0.978304,-0.175667,0.971635,0.988496,0.92651,0.149479,1.018964,-0.175667,False,True,-,1.238,1.3016,0.015015,0.15448,0.136953,0.026636,0.029551
U56-drop,5,50,50,20,True,True,0.124177,1.079404,-0.184207,1.102783,1.06438,1.015757,0.136669,1.129069,-0.184207,False,True,-,1.238,1.3016,0.146163,0.230364,0.247059,0.018096,0.01758
U56-drop,5,50,50,30,False,False,0.109945,1.121427,-0.156545,1.09091,1.151577,0.966317,0.126447,1.242748,-0.156545,False,True,-,1.238,1.3016,0.13429,0.317561,0.360737,0.045759,0.003349
U56-drop,5,50,51,10,False,False,0.135328,0.973556,-0.176664,0.954473,0.995542,0.906768,0.151812,1.02529,-0.176664,False,False,H1,1.2421,1.3238,-0.002147,0.161526,0.143279,0.025639,0.028731
U56-drop,5,50,51,20,True,True,0.130273,1.126079,-0.182822,1.106128,1.149394,1.01238,0.148917,1.212664,-0.182822,False,True,-,1.2421,1.3238,0.149508,0.315378,0.330653,0.019482,0.023677
U56-drop,5,50,51,30,False,False,0.112053,1.145131,-0.157717,1.081272,1.205435,0.960048,0.131799,1.288334,-0.157717,False,True,-,1.2421,1.3238,0.124652,0.37142,0.406323,0.044587,0.005456
U56-drop,5,50,52,10,False,False,0.129792,0.947757,-0.182048,0.990241,0.918021,0.952747,0.137328,0.947771,-0.182048,False,True,-,1.212,1.2822,0.033621,0.084005,0.06576,0.020255,0.023196
U56-drop,5,50,52,20,True,True,0.127732,1.109131,-0.183789,1.155713,1.076584,1.063195,0.139751,1.14608,-0.183789,False,True,-,1.212,1.2822,0.199093,0.242568,0.26407,0.018514,0.021136
U56-drop,5,50,52,30,False,False,0.111017,1.129957,-0.164912,1.09838,1.161503,0.982502,0.127494,1.244282,-0.164912,False,True,-,1.212,1.2822,0.14176,0.327487,0.362271,0.037391,0.004421
U56-drop,5,50,53,10,False,False,0.136048,0.974495,-0.176796,0.981713,0.974805,0.93129,0.1502,1.009388,-0.176796,False,True,-,1.24,1.32,0.025093,0.140789,0.127377,0.025508,0.029452
U56-drop,5,50,53,20,True,True,0.130995,1.131205,-0.181423,1.119204,1.148737,1.02551,0.149758,1.211646,-0.181423,False,True,-,1.24,1.32,0.162584,0.314721,0.329635,0.020881,0.024399
U56-drop,5,50,53,30,False,False,0.109822,1.131812,-0.160332,1.08569,1.176543,0.95985,0.12881,1.263664,-0.160332,False,True,-,1.24,1.32,0.12907,0.342527,0.381653,0.041971,0.003226
U56-drop,5,50,54,10,False,False,0.12743,0.948622,-0.180399,0.946122,0.956044,0.911338,0.139303,0.978828,-0.180399,False,False,H1,1.2114,1.2976,-0.010499,0.122028,0.096817,0.021905,0.020834
U56-drop,5,50,54,20,True,True,0.12773,1.129549,-0.185594,1.077885,1.180039,0.999343,0.14765,1.228214,-0.185594,False,True,-,1.2114,1.2976,0.121265,0.346023,0.346203,0.01671,0.021134
U56-drop,5,50,54,30,False,False,0.108482,1.129364,-0.16078,1.067756,1.187583,0.953476,0.126713,1.266154,-0.16078,False,True,-,1.2114,1.2976,0.111136,0.353567,0.384143,0.041523,0.001886
U56-drop,5,50,55,10,False,False,0.138687,0.988159,-0.172092,0.948485,1.028168,0.896054,0.159281,1.058132,-0.172092,False,False,H1,1.2348,1.3193,-0.008135,0.194152,0.176121,0.030211,0.032091
U56-drop,5,50,55,20,True,True,0.127674,1.10108,-0.183945,1.06308,1.139883,0.972123,0.148042,1.198572,-0.183945,False,True,-,1.2348,1.3193,0.10646,0.305867,0.316561,0.018359,0.021077
U56-drop,5,50,55,30,False,False,0.112135,1.139354,-0.147896,1.080811,1.194889,0.965953,0.130967,1.273569,-0.147896,False,True,-,1.2348,1.3193,0.124191,0.360873,0.391558,0.054407,0.005539
U56-drop,5,50,56,10,False,False,0.12662,0.930702,-0.175382,0.865121,0.992159,0.820748,0.148126,1.013181,-0.175382,False,False,H1,1.1702,1.2913,-0.091499,0.158143,0.13117,0.026922,0.020024
U56-drop,5,50,56,20,False,True,0.118709,1.048443,-0.184857,0.954721,1.134332,0.867329,0.143183,1.184145,-0.184857,False,False,H1,1.1702,1.2913,-0.001899,0.300316,0.302134,0.017447,0.012113
U56-drop,5,50,56,30,True,False,0.105118,1.087665,-0.156846,0.996964,1.171745,0.87394,0.126659,1.253434,-0.156846,False,False,CAGR,1.1702,1.2913,0.040344,0.337729,0.371423,0.045458,-0.001478
U56-drop,5,50,57,10,False,False,0.122135,0.935896,-0.176796,0.93585,0.940405,0.904992,0.131892,0.961028,-0.176796,False,False,H1,1.193,1.2684,-0.02077,0.10639,0.079018,0.025508,0.015539
U56-drop,5,50,57,20,True,True,0.123707,1.122221,-0.182065,1.105534,1.141891,1.023231,0.139075,1.198358,-0.182065,False,True,-,1.193,1.2684,0.148914,0.307875,0.316347,0.020238,0.01711
U56-drop,5,50,57,30,False,False,0.104272,1.118484,-0.160333,1.081866,1.1541,0.971867,0.119022,1.233531,-0.160333,False,False,CAGR,1.193,1.2684,0.125246,0.320084,0.35152,0.041971,-0.002324
U56-drop,5,50,58,10,False,False,0.121746,0.908628,-0.174786,0.815968,0.99256,0.747116,0.149565,1.02691,-0.174786,False,False,H1,1.213,1.3134,-0.140652,0.158544,0.144899,0.027518,0.015149
U56-drop,5,50,58,20,True,True,0.116728,1.053634,-0.181866,0.983735,1.119463,0.888749,0.139648,1.176666,-0.181866,False,True,-,1.213,1.3134,0.027115,0.285447,0.294655,0.020437,0.010131
U56-drop,5,50,58,30,False,False,0.102904,1.09545,-0.147402,0.995693,1.187461,0.8831,0.12401,1.259137,-0.147402,False,False,CAGR,1.213,1.3134,0.039073,0.353445,0.377126,0.054901,-0.003692
U56-drop,5,50,59,10,False,False,0.124014,0.930441,-0.175382,0.913907,0.951317,0.884128,0.137864,0.967549,-0.175382,False,False,H1,1.1742,1.3029,-0.042713,0.117301,0.085538,0.026922,0.017418
U56-drop,5,50,59,20,True,True,0.118433,1.067684,-0.183109,1.022123,1.112772,0.937616,0.137576,1.166002,-0.183109,False,True,-,1.1742,1.3029,0.065503,0.278756,0.283992,0.019194,0.011837
U56-drop,5,50,59,30,False,False,0.105195,1.106851,-0.152811,1.014162,1.192976,0.905122,0.125049,1.26447,-0.152811,False,False,CAGR,1.1742,1.3029,0.057542,0.35896,0.382459,0.049492,-0.001402
U56-drop,5,50,60,10,False,False,0.12394,0.926018,-0.182518,0.850922,0.995328,0.811103,0.145039,1.012367,-0.182518,False,False,H1,1.2003,1.2906,-0.105698,0.161312,0.130356,0.019786,0.017343
U56-drop,5,50,60,20,True,True,0.117143,1.063929,-0.177829,0.989868,1.132996,0.914356,0.13691,1.177925,-0.177829,False,True,-,1.2003,1.2906,0.033247,0.29898,0.295914,0.024474,0.010547
U56-drop,5,50,60,30,False,False,0.101706,1.085455,-0.154421,1.005638,1.160308,0.908996,0.118465,1.225181,-0.154421,False,False,CAGR,1.2003,1.2906,0.049018,0.326292,0.34317,0.047882,-0.00489
U56-drop,5,50,61,10,False,False,0.141123,1.010995,-0.184186,0.926695,1.088682,0.884172,0.16594,1.106005,-0.184186,False,False,H1,1.1974,1.2837,-0.029925,0.254666,0.223995,0.018118,0.034526
U56-drop,5,50,61,20,True,True,0.125454,1.091675,-0.18803,1.049951,1.133322,0.963799,0.144935,1.188737,-0.18803,False,True,-,1.1974,1.2837,0.093331,0.299306,0.306726,0.014273,0.018857
U56-drop,5,50,61,30,False,False,0.110065,1.12085,-0.162399,1.054762,1.183057,0.943744,0.128773,1.258673,-0.162399,False,True,-,1.1974,1.2837,0.098142,0.349041,0.376663,0.039905,0.003469
U56-drop,5,50,62,10,False,False,0.129686,0.958745,-0.175382,0.895739,1.01891,0.824479,0.155769,1.057743,-0.175382,False,False,H1,1.2408,1.3077,-0.060881,0.184894,0.175732,0.026922,0.023089
U56-drop,5,50,62,20,True,True,0.124463,1.114083,-0.173053,1.092397,1.140226,0.987763,0.144901,1.209096,-0.173053,False,True,-,1.2408,1.3077,0.135777,0.30621,0.327085,0.029251,0.017866
U56-drop,5,50,62,30,False,False,0.107208,1.136164,-0.14852,1.094483,1.177232,0.973303,0.125246,1.260497,-0.14852,False,True,-,1.2408,1.3077,0.137863,0.343216,0.378486,0.053783,0.000612
U56-drop,5,50,63,10,False,False,0.134886,0.974807,-0.189958,0.963826,0.990189,0.915607,0.150668,1.02112,-0.189958,False,True,-,1.2251,1.3029,0.007206,0.156173,0.139109,0.012346,0.02829
U56-drop,5,50,63,20,False,True,0.121847,1.072715,-0.181125,1.033016,1.112221,0.94565,0.140545,1.169417,-0.181125,False,True,-,1.2251,1.3029,0.076396,0.278205,0.287406,0.021178,0.01525
U56-drop,5,50,63,30,True,False,0.108766,1.123279,-0.153597,1.062498,1.180732,0.954896,0.126361,1.254555,-0.153597,False,True,-,1.2251,1.3029,0.105878,0.346716,0.372544,0.048707,0.00217
U56-drop,5,50,64,10,False,False,0.133762,0.983214,-0.175382,0.990924,0.983591,0.932899,0.148641,1.023295,-0.175382,False,True,-,1.2453,1.3332,0.034304,0.149575,0.141284,0.026922,0.027166
U56-drop,5,50,64,20,True,True,0.124386,1.103494,-0.182982,1.082939,1.127534,0.995392,0.141953,1.185835,-0.182982,False,True,-,1.2453,1.3332,0.126319,0.293518,0.303825,0.019321,0.017789
U56-drop,5,50,64,30,False,False,0.10926,1.140198,-0.153726,1.075212,1.201471,0.971404,0.126738,1.271822,-0.153726,False,True,-,1.2453,1.3332,0.118592,0.367455,0.389812,0.048577,0.002664
U56-drop,5,50,65,10,False,False,0.139325,1.018705,-0.172092,1.017758,1.025965,0.976435,0.153207,1.052978,-0.172092,False,True,-,1.2198,1.2918,0.061138,0.191949,0.170968,0.030211,0.032728
U56-drop,5,50,65,20,True,True,0.130359,1.150295,-0.179888,1.152865,1.155006,1.059576,0.146768,1.220033,-0.179888,False,True,-,1.2198,1.2918,0.196245,0.32099,0.338023,0.022415,0.023762
U56-drop,5,50,65,30,False,False,0.111015,1.159685,-0.155273,1.10718,1.210047,0.997612,0.128709,1.284644,-0.155273,False,True,-,1.2198,1.2918,0.15056,0.376031,0.402633,0.047031,0.004418
U56-drop,5,50,66,10,False,False,0.135826,0.968243,-0.188814,0.973284,0.969258,0.929281,0.148459,0.999669,-0.188814,False,True,-,1.1996,1.2737,0.016664,0.135242,0.117659,0.013489,0.02923
U56-drop,5,50,66,20,False,True,0.125846,1.080462,-0.190034,1.061138,1.103029,0.959632,0.145091,1.172107,-0.190034,False,True,-,1.1996,1.2737,0.104518,0.269013,0.290096,0.012269,0.01925
U56-drop,5,50,66,30,True,False,0.113037,1.135343,-0.152856,1.08093,1.187096,0.961775,0.131656,1.270685,-0.152856,False,True,-,1.1996,1.2737,0.12431,0.35308,0.388675,0.049447,0.006441
U56-drop,5,50,67,10,False,False,0.132007,0.971197,-0.165607,0.928779,1.012802,0.890433,0.149296,1.03308,-0.165607,False,False,H1,1.2113,1.2919,-0.027841,0.178786,0.151069,0.036697,0.025411
U56-drop,5,50,67,20,True,True,0.121858,1.096114,-0.178387,1.05554,1.136177,0.967065,0.139987,1.194808,-0.178387,False,True,-,1.2113,1.2919,0.09892,0.302161,0.312797,0.023916,0.015262
U56-drop,5,50,67,30,False,False,0.104405,1.10759,-0.15332,1.033431,1.1772,0.915396,0.122903,1.258958,-0.15332,False,False,CAGR,1.2113,1.2919,0.076811,0.343184,0.376947,0.048984,-0.002192
U56-drop,5,50,68,10,False,False,0.107562,0.833203,-0.193506,0.855259,0.817154,0.81494,0.114353,0.848435,-0.193506,False,False,H1,1.119,1.17,-0.101361,-0.016862,-0.033576,0.008797,0.000966
U56-drop,5,50,68,20,True,True,0.106844,0.9865,-0.185402,0.977768,0.997945,0.887641,0.12062,1.062661,-0.185402,False,True,-,1.119,1.17,0.021148,0.163929,0.18065,0.016902,0.000248
U56-drop,5,50,68,30,False,False,0.096966,1.036853,-0.157554,0.994176,1.077643,0.876158,0.112239,1.164184,-0.157554,False,False,CAGR,1.119,1.17,0.037555,0.243627,0.282174,0.044749,-0.009631
U56-drop,5,50,69,10,False,False,0.125845,0.918396,-0.193655,0.938862,0.907855,0.891544,0.137684,0.941653,-0.193655,False,False,H1,1.2158,1.2908,-0.017758,0.07384,0.059643,0.008648,0.019248
U56-drop,5,50,69,20,True,True,0.123698,1.081093,-0.184944,1.095398,1.07615,0.993991,0.139928,1.147909,-0.184944,False,True,-,1.2158,1.2908,0.138778,0.242134,0.265898,0.017359,0.017101
U56-drop,5,50,69,30,False,False,0.10786,1.108499,-0.155981,1.049257,1.164553,0.922741,0.127328,1.25239,-0.155981,False,True,-,1.2158,1.2908,0.092637,0.330537,0.37038,0.046323,0.001264
U56-drop,5,50,70,10,False,False,0.12104,0.914212,-0.166337,0.908712,0.923734,0.877704,0.131809,0.943543,-0.166337,False,False,H1,1.1868,1.3045,-0.047908,0.089718,0.061532,0.035966,0.014444
U56-drop,5,50,70,20,True,True,0.114155,1.035504,-0.180912,1.011971,1.06026,0.938611,0.128345,1.110191,-0.180912,False,True,-,1.1868,1.3045,0.055351,0.226244,0.22818,0.021391,0.007559
U56-drop,5,50,70,30,False,False,0.100549,1.065059,-0.151518,1.012841,1.114689,0.899383,0.116068,1.197478,-0.151518,False,False,CAGR,1.1868,1.3045,0.056221,0.280673,0.315468,0.050786,-0.006047
U56-drop,5,50,71,10,False,False,0.124327,0.940273,-0.178932,0.959542,0.928337,0.912574,0.13403,0.963117,-0.178932,False,True,-,1.2197,1.3112,0.002922,0.094321,0.081106,0.023371,0.017731
U56-drop,5,50,71,20,True,True,0.120815,1.110548,-0.179582,1.105666,1.119275,1.029003,0.133717,1.173794,-0.179582,False,True,-,1.2197,1.3112,0.149046,0.285259,0.291783,0.022721,0.014218
U56-drop,5,50,71,30,False,False,0.103724,1.13154,-0.149403,1.078964,1.181558,0.975286,0.118512,1.255335,-0.149403,False,False,CAGR,1.2197,1.3112,0.122344,0.347542,0.373324,0.052901,-0.002872
U56-drop,5,50,72,10,False,False,0.120736,0.921291,-0.176119,0.900203,0.9447,0.868619,0.133801,0.962568,-0.176119,False,False,H1,1.1462,1.248,-0.056417,0.110684,0.080557,0.026184,0.014139
U56-drop,5,50,72,20,False,True,0.111729,1.038197,-0.18242,0.964567,1.10678,0.875558,0.132218,1.161749,-0.18242,False,True,-,1.1462,1.248,0.007947,0.272765,0.279738,0.019884,0.005133
U56-drop,5,50,72,30,True,False,0.099058,1.076663,-0.155105,0.9877,1.159605,0.87969,0.117398,1.231765,-0.155105,False,False,CAGR,1.1462,1.248,0.03108,0.325589,0.349754,0.047199,-0.007539
U56-drop,5,50,73,10,False,False,0.122613,0.931441,-0.191466,0.957821,0.911222,0.880074,0.133456,0.971664,-0.191466,False,True,-,1.1797,1.2585,0.001201,0.077206,0.089654,0.010837,0.016017
U56-drop,5,50,73,20,False,True,0.11452,1.048052,-0.173495,1.078394,1.024843,0.974407,0.125773,1.10546,-0.173495,False,True,-,1.1797,1.2585,0.121774,0.190827,0.22345,0.028809,0.007924
U56-drop,5,50,73,30,True,False,0.103008,1.099377,-0.14972,1.114173,1.087471,0.982049,0.114573,1.192802,-0.14972,False,False,CAGR,1.1797,1.2585,0.157553,0.253455,0.310791,0.052584,-0.003588
U56-drop,5,50,74,10,False,False,0.130092,0.95013,-0.196581,0.979479,0.929089,0.937569,0.138237,0.961772,-0.196581,False,True,-,1.2165,1.2921,0.022859,0.095073,0.079762,0.005723,0.023495
U56-drop,5,50,74,20,True,True,0.122162,1.089339,-0.184493,1.065792,1.114315,0.987052,0.137519,1.168128,-0.184493,False,True,-,1.2165,1.2921,0.109172,0.280299,0.286117,0.01781,0.015566
U56-drop,5,50,74,30,False,False,0.10465,1.111514,-0.155459,1.058251,1.16213,0.946046,0.120623,1.242556,-0.155459,False,False,CAGR,1.2165,1.2921,0.101631,0.328114,0.360545,0.046844,-0.001946
U56-drop,5,50,75,10,False,False,0.131033,0.969191,-0.176796,0.937887,1.001393,0.894463,0.147537,1.026667,-0.176796,False,False,H1,1.2303,1.3082,-0.018733,0.167377,0.144656,0.025508,0.024437
U56-drop,5,50,75,20,True,True,0.125173,1.112318,-0.182321,1.103255,1.126098,1.016648,0.14115,1.185704,-0.182321,False,True,-,1.2303,1.3082,0.146635,0.292082,0.303693,0.019982,0.018577
U56-drop,5,50,75,30,False,False,0.10805,1.126543,-0.160316,1.077918,1.173115,0.952847,0.125944,1.261899,-0.160316,False,True,-,1.2303,1.3082,0.121298,0.339099,0.379888,0.041988,0.001453
U56-drop,5,50,76,10,False,False,0.117237,0.892623,-0.182548,0.78814,0.986424,0.747672,0.141641,0.999959,-0.182548,False,False,H1,1.1229,1.2476,-0.16848,0.152409,0.117949,0.019755,0.010641
U56-drop,5,50,76,20,False,True,0.109083,1.000727,-0.190015,0.892729,1.098679,0.808171,0.132948,1.145574,-0.190015,False,False,H1,1.1229,1.2476,-0.063891,0.264663,0.263564,0.012288,0.002487
U56-drop,5,50,76,30,True,False,0.096176,1.031088,-0.149153,0.924558,1.13008,0.814475,0.116245,1.201965,-0.149153,False,False,H1,1.1229,1.2476,-0.032062,0.296064,0.319954,0.05315,-0.01042
U56-drop,5,50,77,10,False,False,0.122364,0.918882,-0.172476,0.871028,0.964415,0.821541,0.13944,0.99347,-0.172476,False,False,H1,1.1672,1.2364,-0.085592,0.130399,0.111459,0.029827,0.015767
U56-drop,5,50,77,20,True,True,0.114011,1.029918,-0.178067,1.007767,1.053159,0.928711,0.128268,1.108159,-0.178067,False,True,-,1.1672,1.2364,0.051147,0.219143,0.226148,0.024237,0.007414
U56-drop,5,50,77,30,False,False,0.09972,1.055036,-0.153102,0.992813,1.113787,0.876394,0.116577,1.197068,-0.153102,False,False,CAGR,1.1672,1.2364,0.036193,0.279771,0.315057,0.049202,-0.006876
U56-drop,5,50,78,10,False,False,0.123993,0.920275,-0.175529,0.865347,0.972874,0.799895,0.146798,1.009928,-0.175529,False,False,H1,1.2235,1.3066,-0.091273,0.138858,0.127917,0.026775,0.017397
U56-drop,5,50,78,20,True,True,0.123744,1.105003,-0.177092,1.045654,1.162013,0.957394,0.145188,1.216156,-0.177092,False,True,-,1.2235,1.3066,0.089034,0.327997,0.334145,0.025211,0.017148
U56-drop,5,50,78,30,False,False,0.107769,1.136982,-0.146386,1.054974,1.213514,0.941146,0.127418,1.289277,-0.146386,False,True,-,1.2235,1.3066,0.098354,0.379498,0.407266,0.055917,0.001173
U56-drop,5,50,79,10,False,False,0.124701,0.930866,-0.152757,0.880353,0.978733,0.83351,0.14191,1.005528,-0.152757,False,False,H1,1.1581,1.2481,-0.076267,0.144717,0.123517,0.049546,0.018105
U56-drop,5,50,79,20,True,True,0.114079,1.016703,-0.190141,0.96554,1.065598,0.88564,0.131947,1.116986,-0.190141,False,True,-,1.1581,1.2481,0.00892,0.231582,0.234976,0.012162,0.007482
U56-drop,5,50,79,30,False,False,0.102885,1.064786,-0.154943,0.991107,1.133976,0.881947,0.120684,1.209679,-0.154943,False,False,CAGR,1.1581,1.2481,0.034487,0.29996,0.327668,0.047361,-0.003711
U56-drop,5,50,80,10,False,False,0.13692,0.97977,-0.176796,0.959183,1.003486,0.909702,0.154376,1.033925,-0.176796,False,True,-,1.2479,1.3257,0.002563,0.16947,0.151915,0.025508,0.030324
U56-drop,5,50,80,20,True,True,0.130382,1.126847,-0.18372,1.098912,1.157626,1.007659,0.150259,1.217114,-0.18372,False,True,-,1.2479,1.3257,0.142292,0.323611,0.335103,0.018583,0.023786
