panel,T_trade,cost,family,chooser,ladder,target,rung,cell,turn_py,refresh_py,CAGR,Sharpe,MaxDD,H1,H2,oos_CAGR,oos_Sharpe,oos_MaxDD,bind,keep4b_full,keep4b_oos,keep4b,keep4a
B136,W,50,FIXH,C_ISSHARPE,short,0.2,0.05,h=0.05,1.803956233873584,10.424460431654676,0.16302644714679237,1.157861242678979,-0.19738210085306862,1.273752912875117,1.0463776134714426,0.15875284799108336,1.148813241387439,-0.19738210085306884,none,True,True,True,False
B136,W,50,FIXH,C_ISCALMAR,full,0.16,0.25,h=0.25,1.185936557214531,1.5863309352517985,0.13969431558478385,1.1736367285214826,-0.18146047104808405,1.3151386196883659,1.0414843855349143,0.1350352512326407,1.1445420388458838,-0.18146047104808405,none,True,True,True,False
B136,W,50,FIXH,C_ISCALMAR,short,0.2,0.03,h=0.03,1.9508525777933026,16.429856115107913,0.16242380100998166,1.1515094756267197,-0.1970925747358192,1.268503695554519,1.0387464565899278,0.1578536801510353,1.1413611241777448,-0.1970925747358191,none,True,True,True,False
B136,W,50,FIXH,C_ISDD,full,0.08,0.12,h=0.12,3.4560084036496574,17.56294964028777,0.089601011745569,1.032327209591654,-0.10822049390027966,1.1223437044491293,0.9472236046632537,0.09888054335493979,1.124908530368997,-0.1082204939002801,L5_CAGR,False,False,False,False
B136,W,50,FIXH,C_ISDD,short,0.08,0.05,h=0.05,4.357103893104126,43.05755395683453,0.08331224933365067,0.9814214531766339,-0.1090714832069738,1.069367001114892,0.8960331925097375,0.09188098896240193,1.0785125653090304,-0.10907148320697435,L5_CAGR,False,False,False,False
B136,W,50,FIXH,C_ISLEGS,full,0.16,0.25,h=0.25,1.185936557214531,1.5863309352517985,0.13969431558478385,1.1736367285214826,-0.18146047104808405,1.3151386196883659,1.0414843855349143,0.1350352512326407,1.1445420388458838,-0.18146047104808405,none,True,True,True,False
B136,W,50,FIXH,C_ISLEGS,short,0.2,0.05,h=0.05,1.803956233873584,10.424460431654676,0.16302644714679237,1.157861242678979,-0.19738210085306862,1.273752912875117,1.0463776134714426,0.15875284799108336,1.148813241387439,-0.19738210085306884,none,True,True,True,False
B136,W,50,ASYMH,C_ISSHARPE,full,0.16,0.2,hup=0.2,1.7050394159458395,7.421762589928057,0.145100451247397,1.1898365414975545,-0.1802739015844257,1.3249031592367535,1.059309135840592,0.1417967184183011,1.1822450648949712,-0.1802739015844258,none,True,True,True,False
B136,W,50,ASYMH,C_ISSHARPE,short,0.2,0.05,hup=0.05,1.9309612275674166,18.072841726618705,0.16116606581674642,1.151485278771257,-0.19624308492367393,1.2655382843456469,1.0422064577363772,0.15710478675360595,1.1423037079517642,-0.19624308492367382,none,True,True,True,False
B136,W,50,ASYMH,C_ISCALMAR,full,0.2,0.2,hup=0.2,1.4639202010994203,4.419064748201438,0.15422076586120914,1.1757462017970115,-0.1910513083148151,1.2911691217334296,1.0756280584382663,0.15641403844154378,1.173383599206478,-0.19105130831481487,none,True,True,True,False
B136,W,50,ASYMH,C_ISCALMAR,short,0.2,0.05,hup=0.05,1.9309612275674166,18.072841726618705,0.16116606581674642,1.151485278771257,-0.19624308492367393,1.2655382843456469,1.0422064577363772,0.15710478675360595,1.1423037079517642,-0.19624308492367382,none,True,True,True,False
B136,W,50,ASYMH,C_ISDD,full,0.08,0.2,hup=0.2,3.094954425507034,19.37589928057554,0.08419063116185788,1.050750729958302,-0.10154370171958371,1.162976722947753,0.944250686367965,0.09182593014403873,1.131948705888985,-0.1015437017195836,L5_CAGR,False,False,False,True
B136,W,50,ASYMH,C_ISDD,short,0.08,0.05,hup=0.05,4.7461351511132035,70.64838129496403,0.07925597081867863,0.9513787107575775,-0.10628972301564421,1.0310576887603589,0.8740543457451577,0.08874171712028311,1.0595774928817303,-0.10628972301564388,L5_CAGR,False,False,False,False
B136,W,50,ASYMH,C_ISLEGS,full,0.12,0.25,hup=0.25,2.1037112234371502,9.857913669064747,0.1193253381184769,1.1461101383742947,-0.13647319943894776,1.2211376102965408,1.0759951551653273,0.12366128717221692,1.1895067442962268,-0.13647319943894765,none,True,True,True,False
B136,W,50,ASYMH,C_ISLEGS,short,0.2,0.05,hup=0.05,1.9309612275674166,18.072841726618705,0.16116606581674642,1.151485278771257,-0.19624308492367393,1.2655382843456469,1.0422064577363772,0.15710478675360595,1.1423037079517642,-0.19624308492367382,none,True,True,True,False
B136,W,50,SDMULT,C_ISSHARPE,full,0.2,2.0,k=2,1.6169869282044855,68.3821942446043,0.16420656684631507,1.1501931965186372,-0.24414621649448542,1.2991405913670768,1.0114209294010963,0.1571352706782081,1.1120838473892072,-0.24414621649448576,L4_DD,False,False,False,False
B136,W,50,SDMULT,C_ISSHARPE,short,0.2,2.0,k=2,1.6169869282044855,68.3821942446043,0.16420656684631507,1.1501931965186372,-0.24414621649448542,1.2991405913670768,1.0114209294010963,0.1571352706782081,1.1120838473892072,-0.24414621649448576,L4_DD,False,False,False,False
B136,W,50,SDMULT,C_ISCALMAR,full,0.2,2.0,k=2,1.6169869282044855,68.3821942446043,0.16420656684631507,1.1501931965186372,-0.24414621649448542,1.2991405913670768,1.0114209294010963,0.1571352706782081,1.1120838473892072,-0.24414621649448576,L4_DD,False,False,False,False
B136,W,50,SDMULT,C_ISCALMAR,short,0.2,2.0,k=2,1.6169869282044855,68.3821942446043,0.16420656684631507,1.1501931965186372,-0.24414621649448542,1.2991405913670768,1.0114209294010963,0.1571352706782081,1.1120838473892072,-0.24414621649448576,L4_DD,False,False,False,False
B136,W,50,SDMULT,C_ISDD,full,0.08,3.0,k=3,3.1005588429490647,16.429856115107913,0.08661577571190593,0.9470953658162892,-0.18251272224335557,1.1247964270642805,0.788197126308118,0.08956606535500122,0.9566777021542237,-0.18251272224335602,L2_H2|L5_CAGR,False,False,False,False
B136,W,50,SDMULT,C_ISDD,short,0.08,2.0,k=2,3.44502579168113,24.361510791366904,0.08641082467847494,0.9655186461114471,-0.1487389039726762,1.1316477884042568,0.8112515149817463,0.08937643257433425,0.9865864138265525,-0.14873890397267608,L2_H2|L5_CAGR,False,False,False,False
B136,W,50,SDMULT,C_ISLEGS,full,0.12,2.0,k=2,2.63162653701352,43.73741007194244,0.12722920665680104,1.0745750384077721,-0.21881926582352895,1.2690141821558572,0.8992403671710107,0.12270544113492199,1.0299161051642707,-0.21881926582352884,L4_DD,False,False,False,False
B136,W,50,SDMULT,C_ISLEGS,short,0.12,2.0,k=2,2.63162653701352,43.73741007194244,0.12722920665680104,1.0745750384077721,-0.21881926582352895,1.2690141821558572,0.8992403671710107,0.12270544113492199,1.0299161051642707,-0.21881926582352884,L4_DD,False,False,False,False
B136,W,50,FRACG,C_ISSHARPE,full,0.16,0.15,f=0.15,1.852698419773932,7.591726618705035,0.15274137015306355,1.193744155900443,-0.1816940320386854,1.3297687536995102,1.0627871901223285,0.14817732443666531,1.1782868092176604,-0.18169403203868517,none,True,True,True,False
B136,W,50,FRACG,C_ISSHARPE,short,0.16,0.15,f=0.15,1.852698419773932,7.591726618705035,0.15274137015306355,1.193744155900443,-0.1816940320386854,1.3297687536995102,1.0627871901223285,0.14817732443666531,1.1782868092176604,-0.18169403203868517,none,True,True,True,False
B136,W,50,FRACG,C_ISCALMAR,full,0.16,0.5,f=0.5,0.9966114806181227,1.0764388489208632,0.12031837160531733,1.1500405232153001,-0.16044654249094303,1.2539254020051729,1.0536526239081154,0.11529850884142334,1.116103444588146,-0.16044654249094292,none,True,True,True,False
B136,W,50,FRACG,C_ISCALMAR,short,0.16,0.15,f=0.15,1.852698419773932,7.591726618705035,0.15274137015306355,1.193744155900443,-0.1816940320386854,1.3297687536995102,1.0627871901223285,0.14817732443666531,1.1782868092176604,-0.18169403203868517,none,True,True,True,False
B136,W,50,FRACG,C_ISDD,full,0.08,0.5,f=0.5,1.509763701316888,3.3426258992805753,0.0846912945757814,1.0892541420473165,-0.1157237939584258,1.146024620684855,1.0415330133391878,0.08968084505781415,1.132029643592672,-0.1157237939584258,L5_CAGR,False,False,False,True
B136,W,50,FRACG,C_ISDD,short,0.08,0.1,f=0.1,3.896078409788958,35.069244604316545,0.0841652898666938,0.9947224501451409,-0.10993580018735727,1.0931096637645579,0.8996989596803308,0.09181245769583124,1.0814045468493425,-0.10993580018735694,L5_CAGR,False,False,False,False
B136,W,50,FRACG,C_ISLEGS,full,0.16,0.5,f=0.5,0.9966114806181227,1.0764388489208632,0.12031837160531733,1.1500405232153001,-0.16044654249094303,1.2539254020051729,1.0536526239081154,0.11529850884142334,1.116103444588146,-0.16044654249094292,none,True,True,True,False
B136,W,50,FRACG,C_ISLEGS,short,0.16,0.15,f=0.15,1.852698419773932,7.591726618705035,0.15274137015306355,1.193744155900443,-0.1816940320386854,1.3297687536995102,1.0627871901223285,0.14817732443666531,1.1782868092176604,-0.18169403203868517,none,True,True,True,False
B136,W,50,ASYMG,C_ISSHARPE,full,0.16,0.3,f=0.3,1.3941730571545174,5.438848920863309,0.13202667018355596,1.1767544651870334,-0.15147102723612715,1.3247599603410887,1.036245259789277,0.12491729192218304,1.1329611559472226,-0.15147102723612726,none,True,True,True,False
B136,W,50,ASYMG,C_ISSHARPE,short,0.2,0.15,f=0.15,1.6286356306967602,8.384892086330934,0.15880688728046022,1.16899067813738,-0.1855440381183021,1.278812683203354,1.0635370044927133,0.15442526361485154,1.1586883088374416,-0.185544038118302,none,True,True,True,False
B136,W,50,ASYMG,C_ISCALMAR,full,0.2,0.5,f=0.5,1.0833379576402153,1.8696043165467624,0.133205985272828,1.1702160893523856,-0.16962768613998325,1.2713318172543049,1.0633463933525886,0.1208388663925335,1.1450813490430625,-0.16962768613998336,none,True,True,True,False
B136,W,50,ASYMG,C_ISCALMAR,short,0.2,0.15,f=0.15,1.6286356306967602,8.384892086330934,0.15880688728046022,1.16899067813738,-0.1855440381183021,1.278812683203354,1.0635370044927133,0.15442526361485154,1.1586883088374416,-0.185544038118302,none,True,True,True,False
B136,W,50,ASYMG,C_ISDD,full,0.08,0.3,f=0.3,2.739714015715941,20.4523381294964,0.08499154973677303,1.0790572052263758,-0.09553321189657804,1.1420349188108725,1.0180371662927483,0.09045951461705548,1.1578315501732435,-0.09553321189657826,L5_CAGR,False,False,False,True
B136,W,50,ASYMG,C_ISDD,short,0.08,0.15,f=0.15,3.8852129162036393,43.510791366906474,0.08303810446572912,1.0060786599775842,-0.10632880367279929,1.0968153967113856,0.9185759686854263,0.09168253994999054,1.103966292442413,-0.10632880367279884,L5_CAGR,False,False,False,False
B136,W,50,ASYMG,C_ISLEGS,full,0.16,0.3,f=0.3,1.3941730571545174,5.438848920863309,0.13202667018355596,1.1767544651870334,-0.15147102723612715,1.3247599603410887,1.036245259789277,0.12491729192218304,1.1329611559472226,-0.15147102723612726,none,True,True,True,False
B136,W,50,ASYMG,C_ISLEGS,short,0.12,0.15,f=0.15,2.6493248110412964,24.588129496402875,0.12398450133696359,1.1424411973973663,-0.14548287749841893,1.2194627701497038,1.0661581621766294,0.1289900000466262,1.2078026161666247,-0.14548287749841904,none,True,True,True,False
SMALL665,M,0,CAL,C_ISSHARPE,full,0.12,M,R=M,1.9846072702687263,12.846056302307888,0.07496673515125063,0.6205656711796187,-0.36251860475834674,1.00452560574287,0.2858627825623186,0.042564850914345476,0.37899877873407095,-0.36251860475834574,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,M,0,CAL,C_ISSHARPE,short,0.12,M,R=M,1.9846072702687263,12.846056302307888,0.07496673515125063,0.6205656711796187,-0.36251860475834674,1.00452560574287,0.2858627825623186,0.042564850914345476,0.37899877873407095,-0.36251860475834574,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,M,0,CAL,C_ISCALMAR,full,0.12,M,R=M,1.9846072702687263,12.846056302307888,0.07496673515125063,0.6205656711796187,-0.36251860475834674,1.00452560574287,0.2858627825623186,0.042564850914345476,0.37899877873407095,-0.36251860475834574,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,M,0,CAL,C_ISCALMAR,short,0.12,M,R=M,1.9846072702687263,12.846056302307888,0.07496673515125063,0.6205656711796187,-0.36251860475834674,1.00452560574287,0.2858627825623186,0.042564850914345476,0.37899877873407095,-0.36251860475834574,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,M,0,CAL,C_ISDD,full,0.08,M,R=M,1.9899128859077324,12.846056302307888,0.050273391354467956,0.5725051667410317,-0.3042203914592968,0.9162651910498458,0.23127950713650505,0.02529625047386208,0.3147886296439689,-0.30422039145929813,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,M,0,CAL,C_ISDD,short,0.08,M,R=M,1.9899128859077324,12.846056302307888,0.050273391354467956,0.5725051667410317,-0.3042203914592968,0.9162651910498458,0.23127950713650505,0.02529625047386208,0.3147886296439689,-0.30422039145929813,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,M,0,CAL,C_ISLEGS,full,0.2,M,R=M,1.4383359765016566,12.846056302307888,0.10370077832579505,0.6458754573853791,-0.4264051871272453,1.001180734415399,0.42265854203876363,0.07538774367865786,0.47365341965096835,-0.42640518712724473,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,M,0,CAL,C_ISLEGS,short,0.2,M,R=M,1.4383359765016566,12.846056302307888,0.10370077832579505,0.6458754573853791,-0.4264051871272453,1.001180734415399,0.42265854203876363,0.07538774367865786,0.47365341965096835,-0.42640518712724473,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,M,0,FIXH,C_ISSHARPE,full,0.2,0.16,h=0.16,1.5901172860316821,4.985036774029926,0.10002895337714435,0.6662052952698977,-0.3236721560912722,0.9962944346327914,0.4480514327475371,0.07592506251440256,0.5027296432245493,-0.32367215609127364,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,M,0,FIXH,C_ISSHARPE,short,0.2,0.03,h=0.03,2.290277889867988,24.797362414405274,0.10438503916708286,0.684879025236202,-0.31650452804654317,0.9750654318944176,0.48697005673654176,0.08228712378963965,0.5358276524037852,-0.31650452804654294,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,M,0,FIXH,C_ISCALMAR,full,0.2,0.16,h=0.16,1.5901172860316821,4.985036774029926,0.10002895337714435,0.6662052952698977,-0.3236721560912722,0.9962944346327914,0.4480514327475371,0.07592506251440256,0.5027296432245493,-0.32367215609127364,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,M,0,FIXH,C_ISCALMAR,short,0.2,0.03,h=0.03,2.290277889867988,24.797362414405274,0.10438503916708286,0.684879025236202,-0.31650452804654317,0.9750654318944176,0.48697005673654176,0.08228712378963965,0.5358276524037852,-0.31650452804654294,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,M,0,FIXH,C_ISDD,full,0.08,0.05,h=0.05,3.6352017679063624,40.1998478316003,0.048350187141489975,0.5845381486768553,-0.1829668706557982,0.8198541930201302,0.35125306808982476,0.03666165380898123,0.45639448272073735,-0.18296687065579698,L1_H1|L2_H2|L3_OOS|L5_CAGR,False,False,False,False
SMALL665,M,0,FIXH,C_ISDD,short,0.08,0.05,h=0.05,3.6352017679063624,40.1998478316003,0.048350187141489975,0.5845381486768553,-0.1829668706557982,0.8198541930201302,0.35125306808982476,0.03666165380898123,0.45639448272073735,-0.18296687065579698,L1_H1|L2_H2|L3_OOS|L5_CAGR,False,False,False,False
SMALL665,M,0,FIXH,C_ISLEGS,full,0.2,0.16,h=0.16,1.5901172860316821,4.985036774029926,0.10002895337714435,0.6662052952698977,-0.3236721560912722,0.9962944346327914,0.4480514327475371,0.07592506251440256,0.5027296432245493,-0.32367215609127364,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,M,0,FIXH,C_ISLEGS,short,0.2,0.03,h=0.03,2.290277889867988,24.797362414405274,0.10438503916708286,0.684879025236202,-0.31650452804654317,0.9750654318944176,0.48697005673654176,0.08228712378963965,0.5358276524037852,-0.31650452804654294,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,M,0,ASYMH,C_ISSHARPE,full,0.16,0.2,hup=0.2,2.210818347331861,13.16560994166878,0.08540035526675305,0.6559984577369234,-0.2791789282925963,1.0157814751042582,0.39570725851396205,0.05911377928301409,0.4605703248204424,-0.27917892829259616,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,M,0,ASYMH,C_ISSHARPE,short,0.2,0.02,hup=0.02,2.5045554335428437,43.84275932031448,0.10399827182279542,0.6837050292971119,-0.31445280971427825,0.9755180757406119,0.4844338914924925,0.08176288322630354,0.5337430045733489,-0.31445280971428025,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,M,0,ASYMH,C_ISCALMAR,full,0.16,0.2,hup=0.2,2.210818347331861,13.16560994166878,0.08540035526675305,0.6559984577369234,-0.2791789282925963,1.0157814751042582,0.39570725851396205,0.05911377928301409,0.4605703248204424,-0.27917892829259616,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,M,0,ASYMH,C_ISCALMAR,short,0.2,0.03,hup=0.03,2.4053693325269236,35.98173979203652,0.10339789974785063,0.6810039995407042,-0.31615130578780204,0.9734803171819181,0.48041832012267033,0.08100314187841096,0.5304396640299616,-0.31615130578780104,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,M,0,ASYMH,C_ISDD,full,0.08,0.2,hup=0.2,2.749452777125753,20.64316510271367,0.04332307447323869,0.5582705414283232,-0.18091474046899425,0.8169867484812428,0.29502360027565866,0.030169282928180996,0.40540874378962727,-0.18091474046899558,L1_H1|L2_H2|L3_OOS|L5_CAGR,False,False,False,False
SMALL665,M,0,ASYMH,C_ISDD,short,0.08,0.05,hup=0.05,4.156479213185918,72.53867613492264,0.0458699784703156,0.5675003523451122,-0.18492096716783946,0.7939796016438335,0.33900314084867755,0.03463536364546438,0.44324541808422824,-0.184920967167839,L1_H1|L2_H2|L3_OOS|L5_CAGR,False,False,False,False
SMALL665,M,0,ASYMH,C_ISLEGS,full,0.16,0.2,hup=0.2,2.210818347331861,13.16560994166878,0.08540035526675305,0.6559984577369234,-0.2791789282925963,1.0157814751042582,0.39570725851396205,0.05911377928301409,0.4605703248204424,-0.27917892829259616,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,M,0,ASYMH,C_ISLEGS,short,0.2,0.02,hup=0.02,2.5045554335428437,43.84275932031448,0.10399827182279542,0.6837050292971119,-0.31445280971427825,0.9755180757406119,0.4844338914924925,0.08176288322630354,0.5337430045733489,-0.31445280971428025,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,M,0,SDMULT,C_ISSHARPE,full,0.2,3.0,k=3,1.671447369388386,13.357342125285316,0.10435589712548277,0.6780075105785294,-0.3500894340822164,0.978564769949459,0.4772182756705871,0.08161531378552267,0.5264096263856936,-0.3500894340822174,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,M,0,SDMULT,C_ISSHARPE,short,0.2,0.5,k=0.5,2.314643312945135,35.98173979203652,0.10569951669901623,0.6901290177278413,-0.3184959650859853,0.9752979603755075,0.4971518208055285,0.08421388199701663,0.544169394115532,-0.3184959650859852,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,M,0,SDMULT,C_ISCALMAR,full,0.12,8.0,k=8,1.485225816553379,4.345929495308141,0.05875221341045722,0.46439289866680694,-0.4532359299937746,0.9568329890162564,0.10125367419491671,0.01921116140712087,0.2010470024663873,-0.4532359299937745,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,M,0,SDMULT,C_ISCALMAR,short,0.2,0.5,k=0.5,2.314643312945135,35.98173979203652,0.10569951669901623,0.6901290177278413,-0.3184959650859853,0.9752979603755075,0.4971518208055285,0.08421388199701663,0.544169394115532,-0.3184959650859852,L2_H2|L3_OOS|L4_DD,False,False,False,False
