chooser,pick_r,pick_g,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,base_OOS_Sharpe,base_OOS_MaxDD,base_OOS_CAGR,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,P4b_OOS,P4a_OOS,panel,d,kind,scheme,seed,mean_admitted
C_4bIS,0.75,1.0,0.1291171806560656,0.9282385863468171,-0.2791252464619617,1.0018979620681163,-0.11447448018205086,0.0661992612814768,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,WINNERCUT,ROTATE,1,124.39950539568345
C_FROZEN,0.35,0.75,0.09331290075989829,0.922031780547729,-0.16721249205964983,1.0018979620681163,-0.11447448018205086,0.0661992612814768,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,WINNERCUT,ROTATE,1,124.39950539568345
C_LIVE(RULES v2),,,0.0661992612814768,1.0018979620681163,-0.11447448018205086,1.0018979620681163,-0.11447448018205086,0.0661992612814768,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,WINNERCUT,ROTATE,1,124.39950539568345
C_SHARPE,0.75,1.0,0.12837446616799864,0.9250519595063206,-0.2789453840944186,0.9665096406570617,-0.11457958420099668,0.06346876499976051,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,WINNERCUT,ROTATE,2,124.1742356115108
C_CALMAR,0.2,1.0,0.11642970440074563,0.859107155995932,-0.2208300270446607,0.9665096406570617,-0.11457958420099668,0.06346876499976051,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,WINNERCUT,ROTATE,2,124.1742356115108
C_4bIS,0.75,0.75,0.09637717899504095,0.9249421075520861,-0.21425957423099273,0.9665096406570617,-0.11457958420099668,0.06346876499976051,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,WINNERCUT,ROTATE,2,124.1742356115108
C_FROZEN,0.35,0.75,0.09254442688685005,0.9168396457920595,-0.1672124920596496,0.9665096406570617,-0.11457958420099668,0.06346876499976051,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,WINNERCUT,ROTATE,2,124.1742356115108
C_LIVE(RULES v2),,,0.06346876499976051,0.9665096406570617,-0.11457958420099668,0.9665096406570617,-0.11457958420099668,0.06346876499976051,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,WINNERCUT,ROTATE,2,124.1742356115108
C_SHARPE,0.75,1.0,0.13173315503760308,0.9447487511725732,-0.2787837049532438,0.9954396300882039,-0.11749222501864598,0.06586851074887834,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,WINNERCUT,ROTATE,3,124.40737410071942
C_CALMAR,0.2,1.0,0.11817095854129489,0.8720968618476136,-0.2029687661048386,0.9954396300882039,-0.11749222501864598,0.06586851074887834,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,WINNERCUT,ROTATE,3,124.40737410071942
C_4bIS,0.75,0.75,0.09883717925813928,0.944752827672573,-0.21413443491609863,0.9954396300882039,-0.11749222501864598,0.06586851074887834,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,WINNERCUT,ROTATE,3,124.40737410071942
C_FROZEN,0.35,0.75,0.09389221370983925,0.9276762054485367,-0.166588752281412,0.9954396300882039,-0.11749222501864598,0.06586851074887834,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,WINNERCUT,ROTATE,3,124.40737410071942
C_LIVE(RULES v2),,,0.06586851074887834,0.9954396300882039,-0.11749222501864598,0.9954396300882039,-0.11749222501864598,0.06586851074887834,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,WINNERCUT,ROTATE,3,124.40737410071942
C_SHARPE,0.75,1.0,0.12615435991693635,0.9122611687396827,-0.2789453840944186,0.9606660519099244,-0.11457958420099612,0.06308220557667754,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,WINNERCUT,ROTATE,4,124.24752697841727
C_CALMAR,0.75,1.0,0.12615435991693635,0.9122611687396827,-0.2789453840944186,0.9606660519099244,-0.11457958420099612,0.06308220557667754,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,WINNERCUT,ROTATE,4,124.24752697841727
C_4bIS,0.75,0.75,0.09475202535854477,0.9120807607309704,-0.21425957423099296,0.9606660519099244,-0.11457958420099612,0.06308220557667754,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,WINNERCUT,ROTATE,4,124.24752697841727
C_FROZEN,0.35,0.75,0.08932124504435524,0.8892986774900871,-0.16721249205964983,0.9606660519099244,-0.11457958420099612,0.06308220557667754,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,WINNERCUT,ROTATE,4,124.24752697841727
C_LIVE(RULES v2),,,0.06308220557667754,0.9606660519099244,-0.11457958420099612,0.9606660519099244,-0.11457958420099612,0.06308220557667754,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,WINNERCUT,ROTATE,4,124.24752697841727
C_SHARPE,0.5,1.0,0.13071381461309306,0.9558510609194772,-0.23710828185028832,0.9846906928989814,-0.11570779573526968,0.06503804600722551,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,WINNERCUT,ROTATE,5,124.54428956834532
C_CALMAR,0.2,1.0,0.11918426254393988,0.8797898144411328,-0.20296876610483816,0.9846906928989814,-0.11570779573526968,0.06503804600722551,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,WINNERCUT,ROTATE,5,124.54428956834532
C_4bIS,0.5,1.0,0.13071381461309306,0.9558510609194772,-0.23710828185028832,0.9846906928989814,-0.11570779573526968,0.06503804600722551,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,WINNERCUT,ROTATE,5,124.54428956834532
C_FROZEN,0.35,0.75,0.09308010940336908,0.9206534796823146,-0.1672124920596496,0.9846906928989814,-0.11570779573526968,0.06503804600722551,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,WINNERCUT,ROTATE,5,124.54428956834532
C_LIVE(RULES v2),,,0.06503804600722551,0.9846906928989814,-0.11570779573526968,0.9846906928989814,-0.11570779573526968,0.06503804600722551,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,WINNERCUT,ROTATE,5,124.54428956834532
C_SHARPE,0.5,1.0,0.12087540300424626,0.9231661188535648,-0.21138983744079853,0.9287998324987489,-0.1117412040987692,0.0587849668017657,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,ROTATE,1,113.08992805755396
C_CALMAR,0.2,1.0,0.11091403056583182,0.826275984317996,-0.20342223896777012,0.9287998324987489,-0.1117412040987692,0.0587849668017657,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,ROTATE,1,113.08992805755396
C_4bIS,0.5,1.0,0.12087540300424626,0.9231661188535648,-0.21138983744079853,0.9287998324987489,-0.1117412040987692,0.0587849668017657,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,ROTATE,1,113.08992805755396
C_FROZEN,0.35,0.75,0.09144945470181742,0.9261337761479321,-0.15684075890077775,0.9287998324987489,-0.1117412040987692,0.0587849668017657,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,ROTATE,1,113.08992805755396
C_LIVE(RULES v2),,,0.0587849668017657,0.9287998324987489,-0.1117412040987692,0.9287998324987489,-0.1117412040987692,0.0587849668017657,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,ROTATE,1,113.08992805755396
C_SHARPE,0.5,1.0,0.1160442678843685,0.8807648828285907,-0.2462170527408758,0.9100901493252086,-0.11349660698175257,0.05770563264090134,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,ROTATE,2,113.21492805755396
C_CALMAR,0.2,1.0,0.1104923346758977,0.8330614389437409,-0.20385760809232956,0.9100901493252086,-0.11349660698175257,0.05770563264090134,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,ROTATE,2,113.21492805755396
C_4bIS,0.5,0.75,0.08739614762640846,0.8803657219371865,-0.18876482903276215,0.9100901493252086,-0.11349660698175257,0.05770563264090134,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,ROTATE,2,113.21492805755396
C_FROZEN,0.35,0.75,0.09335243057673681,0.9493887481001674,-0.15566724307150992,0.9100901493252086,-0.11349660698175257,0.05770563264090134,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,ROTATE,2,113.21492805755396
C_LIVE(RULES v2),,,0.05770563264090134,0.9100901493252086,-0.11349660698175257,0.9100901493252086,-0.11349660698175257,0.05770563264090134,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,ROTATE,2,113.21492805755396
C_SHARPE,0.5,1.0,0.11995649432372968,0.9091405976332796,-0.2313743114082315,0.9428514648170067,-0.114452462495089,0.060116122795514704,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,ROTATE,3,113.09060251798562
C_CALMAR,0.2,1.0,0.12226782394599356,0.9038532485175307,-0.2041374660245875,0.9428514648170067,-0.114452462495089,0.060116122795514704,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,ROTATE,3,113.09060251798562
C_4bIS,0.5,0.75,0.09021713539970921,0.9081606058881273,-0.17722031594553078,0.9428514648170067,-0.114452462495089,0.060116122795514704,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,ROTATE,3,113.09060251798562
C_FROZEN,0.35,0.75,0.09423521215393715,0.9478299542006242,-0.1571241414979606,0.9428514648170067,-0.114452462495089,0.060116122795514704,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,ROTATE,3,113.09060251798562
C_LIVE(RULES v2),,,0.060116122795514704,0.9428514648170067,-0.114452462495089,0.9428514648170067,-0.114452462495089,0.060116122795514704,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,ROTATE,3,113.09060251798562
C_SHARPE,0.2,1.0,0.1194141330880838,0.8856914463052095,-0.22004946261492198,0.8935600035298725,-0.11036727415287773,0.056200778535920204,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,ROTATE,4,112.36533273381295
C_CALMAR,0.2,1.0,0.1194141330880838,0.8856914463052095,-0.22004946261492198,0.8935600035298725,-0.11036727415287773,0.056200778535920204,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,ROTATE,4,112.36533273381295
C_4bIS,0.2,1.0,0.1194141330880838,0.8856914463052095,-0.22004946261492198,0.8935600035298725,-0.11036727415287773,0.056200778535920204,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,ROTATE,4,112.36533273381295
C_FROZEN,0.35,0.75,0.0878594527616341,0.9060863311428226,-0.15550545704150165,0.8935600035298725,-0.11036727415287773,0.056200778535920204,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,ROTATE,4,112.36533273381295
C_LIVE(RULES v2),,,0.056200778535920204,0.8935600035298725,-0.11036727415287773,0.8935600035298725,-0.11036727415287773,0.056200778535920204,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,ROTATE,4,112.36533273381295
C_SHARPE,0.5,1.0,0.11978926762695052,0.9185626846786128,-0.21716845457496214,0.9513800600492899,-0.11217057892841586,0.060499769842255136,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,ROTATE,5,113.33363309352518
C_CALMAR,0.35,1.0,0.12045643581603427,0.9219240051125643,-0.20592798624749464,0.9513800600492899,-0.11217057892841586,0.060499769842255136,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,ROTATE,5,113.33363309352518
C_4bIS,0.5,1.0,0.11978926762695052,0.9185626846786128,-0.21716845457496214,0.9513800600492899,-0.11217057892841586,0.060499769842255136,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,ROTATE,5,113.33363309352518
C_FROZEN,0.35,0.75,0.09064859042881324,0.9208581185970236,-0.15749156640939077,0.9513800600492899,-0.11217057892841586,0.060499769842255136,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,ROTATE,5,113.33363309352518
C_LIVE(RULES v2),,,0.060499769842255136,0.9513800600492899,-0.11217057892841586,0.9513800600492899,-0.11217057892841586,0.060499769842255136,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,WINNERCUT,ROTATE,5,113.33363309352518
C_SHARPE,0.75,1.0,0.1564781978985943,1.0174833469821327,-0.29947613774422366,1.0920493168766012,-0.12605667189334013,0.0799220516343968,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,LOSERCUT,ROTATE,1,129.9880845323741
C_CALMAR,0.2,1.0,0.1297781906975375,0.8972804880068692,-0.24186189013073445,1.0920493168766012,-0.12605667189334013,0.0799220516343968,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,LOSERCUT,ROTATE,1,129.9880845323741
C_4bIS,0.75,0.75,0.11706907427200375,1.018016411588945,-0.2304789760024467,1.0920493168766012,-0.12605667189334013,0.0799220516343968,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,LOSERCUT,ROTATE,1,129.9880845323741
C_FROZEN,0.35,0.75,0.10378953005374636,0.9331361631345072,-0.1888544809143221,1.0920493168766012,-0.12605667189334013,0.0799220516343968,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,LOSERCUT,ROTATE,1,129.9880845323741
C_LIVE(RULES v2),,,0.0799220516343968,1.0920493168766012,-0.12605667189334013,1.0920493168766012,-0.12605667189334013,0.0799220516343968,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,LOSERCUT,ROTATE,1,129.9880845323741
C_SHARPE,0.5,1.0,0.14944460770882717,0.9975580804855985,-0.2707572065057716,1.095815472766514,-0.12638134066475903,0.08026402356661277,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,LOSERCUT,ROTATE,2,130.27158273381295
C_CALMAR,0.35,1.0,0.137471832112944,0.9377956658366489,-0.24558016188623633,1.095815472766514,-0.12638134066475903,0.08026402356661277,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,LOSERCUT,ROTATE,2,130.27158273381295
C_4bIS,0.5,0.75,0.11185991949984597,0.9959059990563168,-0.2081849277723723,1.095815472766514,-0.12638134066475903,0.08026402356661277,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,LOSERCUT,ROTATE,2,130.27158273381295
C_FROZEN,0.35,0.75,0.10313832888078878,0.9346584052738308,-0.18862520730136978,1.095815472766514,-0.12638134066475903,0.08026402356661277,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,LOSERCUT,ROTATE,2,130.27158273381295
C_LIVE(RULES v2),,,0.08026402356661277,1.095815472766514,-0.12638134066475903,1.095815472766514,-0.12638134066475903,0.08026402356661277,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,LOSERCUT,ROTATE,2,130.27158273381295
C_SHARPE,0.75,1.0,0.15645141600244772,1.0229989976775973,-0.2904828899569384,1.0890190416406693,-0.12609667054410212,0.07980795093434412,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,LOSERCUT,ROTATE,3,130.12387589928056
C_CALMAR,0.35,1.0,0.1385087667363396,0.945920931352738,-0.23310658435737397,1.0890190416406693,-0.12609667054410212,0.07980795093434412,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,LOSERCUT,ROTATE,3,130.12387589928056
C_4bIS,0.75,0.75,0.1170872488804795,1.0234854983151804,-0.22348894910843253,1.0890190416406693,-0.12609667054410212,0.07980795093434412,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,LOSERCUT,ROTATE,3,130.12387589928056
C_FROZEN,0.35,0.75,0.10399232109915313,0.9432076033860807,-0.17894694695652247,1.0890190416406693,-0.12609667054410212,0.07980795093434412,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,LOSERCUT,ROTATE,3,130.12387589928056
C_LIVE(RULES v2),,,0.07980795093434412,1.0890190416406693,-0.12609667054410212,1.0890190416406693,-0.12609667054410212,0.07980795093434412,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,LOSERCUT,ROTATE,3,130.12387589928056
C_SHARPE,0.75,1.0,0.1591508340493859,1.0296754507622705,-0.2988784990425465,1.0970991383448283,-0.12654528436173929,0.08048192085574946,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,LOSERCUT,ROTATE,4,130.0802607913669
C_CALMAR,0.35,1.0,0.14121646828837986,0.9500725085300491,-0.24558016188623633,1.0970991383448283,-0.12654528436173929,0.08048192085574946,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,LOSERCUT,ROTATE,4,130.0802607913669
C_4bIS,0.75,0.75,0.1190614480518668,1.0304945694163565,-0.2299984392638892,1.0970991383448283,-0.12654528436173929,0.08048192085574946,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,LOSERCUT,ROTATE,4,130.0802607913669
C_FROZEN,0.35,0.75,0.10597336173916472,0.9474419066323609,-0.18862520730136978,1.0970991383448283,-0.12654528436173929,0.08048192085574946,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,LOSERCUT,ROTATE,4,130.0802607913669
C_LIVE(RULES v2),,,0.08048192085574946,1.0970991383448283,-0.12654528436173929,1.0970991383448283,-0.12654528436173929,0.08048192085574946,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,LOSERCUT,ROTATE,4,130.0802607913669
C_SHARPE,0.75,1.0,0.15829939837463214,1.0240646718388025,-0.29887849904254615,1.0894513783384472,-0.1269187325681559,0.07980476609354925,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,LOSERCUT,ROTATE,5,130.20188848920864
C_CALMAR,0.75,1.0,0.15829939837463214,1.0240646718388025,-0.29887849904254615,1.0894513783384472,-0.1269187325681559,0.07980476609354925,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,LOSERCUT,ROTATE,5,130.20188848920864
C_4bIS,0.75,0.75,0.11844558112601677,1.0247904036162778,-0.2299984392638894,1.0894513783384472,-0.1269187325681559,0.07980476609354925,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,LOSERCUT,ROTATE,5,130.20188848920864
C_FROZEN,0.35,0.75,0.10666829831426616,0.9506875778419309,-0.18862520730136967,1.0894513783384472,-0.1269187325681559,0.07980476609354925,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,LOSERCUT,ROTATE,5,130.20188848920864
C_LIVE(RULES v2),,,0.07980476609354925,1.0894513783384472,-0.1269187325681559,1.0894513783384472,-0.1269187325681559,0.07980476609354925,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,LOSERCUT,ROTATE,5,130.20188848920864
C_SHARPE,0.35,1.0,0.14485575730208944,0.9234182219020822,-0.2676412945915325,1.0941769739541822,-0.13117792692477792,0.08276866049893172,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,LOSERCUT,ROTATE,1,124.28035071942446
