panel,N,block,ladder,stat,n_rungs,obs_argmax,modal_rung,modal_share,p_obs_argmax,cset_size,cset_lo,cset_hi,cset_span_days,obs_spread,obs_gap_top2,se_gap,se_gap_unpaired,pairing_gain,gap_over_se,resolved
U56,10,126,L10,Sharpe,10,57,57,0.437,0.437,5,57,126,69,0.18309489383143673,0.046805434019549175,0.09637353035693946,0.26710581114305654,2.771568190495611,0.4856669029991481,False
U56,10,126,L10,CAGR,10,57,57,0.2985,0.2985,4,57,105,48,0.035625069364754625,0.0026506459014483674,0.01723024372145548,0.04670021096026112,2.7103627618516493,0.15383681997183385,False
U56,10,126,L16,Sharpe,16,57,57,0.3985,0.3985,6,57,126,69,0.22470145469149716,0.046805434019549175,0.09637353035693946,0.26710581114305654,2.771568190495611,0.4856669029991481,False
U56,10,126,L16,CAGR,16,57,57,0.286,0.286,5,57,105,48,0.04178763500256899,0.0026506459014483674,0.01723024372145548,0.04670021096026112,2.7103627618516493,0.15383681997183385,False
U56,12,1,L3,Sharpe,3,126,126,0.4385,0.4385,3,21,126,105,0.026732908948670975,0.005511633223135304,0.1143265517102652,0.3432618992444186,3.00246875384065,0.04820956410111355,False
U56,12,1,L3,CAGR,3,63,126,0.4485,0.406,3,21,126,105,0.008885660843054977,1.353526381664416e-05,0.01820113957310087,0.06009813627499841,3.301888655577167,0.0007436492513165318,False
U56,12,1,L5,Sharpe,5,126,126,0.3685,0.3685,4,21,126,105,0.12276464287188427,0.005511633223135304,0.1143265517102652,0.3432618992444186,3.00246875384065,0.04820956410111355,False
U56,12,1,L5,CAGR,5,90,90,0.4665,0.4665,3,63,126,63,0.026860080786878626,0.006803519339753095,0.015188169896400604,0.0623360651526212,4.104251241447729,0.4479485932907189,False
U56,12,1,L7,Sharpe,7,126,126,0.363,0.363,4,21,126,105,0.12276464287188427,0.005511633223135304,0.1143265517102652,0.3432618992444186,3.00246875384065,0.04820956410111355,False
U56,12,1,L7,CAGR,7,90,90,0.4525,0.4525,4,21,126,105,0.026860080786878626,0.006803519339753095,0.015188169896400604,0.0623360651526212,4.104251241447729,0.4479485932907189,False
U56,12,1,L10,Sharpe,10,105,105,0.2505,0.2505,6,21,126,105,0.1396796746420177,0.016915031770133426,0.09443345972109522,0.3436176985755464,3.638728259987563,0.17912116976430997,False
U56,12,1,L10,CAGR,10,105,105,0.387,0.387,5,57,126,69,0.031599757036471665,0.004739676249593039,0.01366681066589884,0.0633798465940226,4.637500887618701,0.3468019251499099,False
U56,12,1,L16,Sharpe,16,105,126,0.2145,0.2105,8,21,126,105,0.183695134357569,0.016915031770133426,0.09443345972109522,0.3436176985755464,3.638728259987563,0.17912116976430997,False
U56,12,1,L16,CAGR,16,105,105,0.3425,0.3425,7,32,126,94,0.036295790638279035,0.004739676249593039,0.01366681066589884,0.0633798465940226,4.637500887618701,0.3468019251499099,False
U56,12,5,L3,Sharpe,3,126,126,0.4355,0.4355,3,21,126,105,0.026732908948670975,0.005511633223135304,0.10860031169598944,0.3334237072912337,3.070191071132505,0.05075154147406417,False
U56,12,5,L3,CAGR,3,63,126,0.465,0.385,3,21,126,105,0.008885660843054977,1.353526381664416e-05,0.01659409549748272,0.05681562441817866,3.4238458147235225,0.0008156674654968343,False
U56,12,5,L5,Sharpe,5,126,126,0.376,0.376,4,21,126,105,0.12276464287188427,0.005511633223135304,0.10860031169598944,0.3334237072912337,3.070191071132505,0.05075154147406417,False
U56,12,5,L5,CAGR,5,90,90,0.472,0.472,3,63,126,63,0.026860080786878626,0.006803519339753095,0.01444419153639744,0.05788292667290435,4.0073497036540315,0.4710211244851698,False
U56,12,5,L7,Sharpe,7,126,126,0.3675,0.3675,4,21,126,105,0.12276464287188427,0.005511633223135304,0.10860031169598944,0.3334237072912337,3.070191071132505,0.05075154147406417,False
U56,12,5,L7,CAGR,7,90,90,0.4545,0.4545,4,21,126,105,0.026860080786878626,0.006803519339753095,0.01444419153639744,0.05788292667290435,4.0073497036540315,0.4710211244851698,False
U56,12,5,L10,Sharpe,10,105,105,0.2505,0.2505,6,21,126,105,0.1396796746420177,0.016915031770133426,0.08881078951317187,0.3330308311837245,3.7498915729640196,0.19046145026809713,False
U56,12,5,L10,CAGR,10,105,105,0.4115,0.4115,5,57,126,69,0.031599757036471665,0.004739676249593039,0.013293229702592875,0.058995015300913896,4.437974564556481,0.35654813432348603,False
U56,12,5,L16,Sharpe,16,105,105,0.2145,0.2145,8,21,126,105,0.183695134357569,0.016915031770133426,0.08881078951317187,0.3330308311837245,3.7498915729640196,0.19046145026809713,False
U56,12,5,L16,CAGR,16,105,105,0.3675,0.3675,6,57,126,69,0.036295790638279035,0.004739676249593039,0.013293229702592875,0.058995015300913896,4.437974564556481,0.35654813432348603,False
U56,12,21,L3,Sharpe,3,126,126,0.415,0.415,3,21,126,105,0.026732908948670975,0.005511633223135304,0.10506138906288212,0.32811721433699303,3.1230999062900824,0.05246107320964927,False
U56,12,21,L3,CAGR,3,63,126,0.4535,0.408,3,21,126,105,0.008885660843054977,1.353526381664416e-05,0.016145640341578043,0.052000140817454514,3.2206923799450946,0.0008383231343131264,False
U56,12,21,L5,Sharpe,5,126,126,0.3625,0.3625,4,21,126,105,0.12276464287188427,0.005511633223135304,0.10506138906288212,0.32811721433699303,3.1230999062900824,0.05246107320964927,False
U56,12,21,L5,CAGR,5,90,90,0.473,0.473,3,63,126,63,0.026860080786878626,0.006803519339753095,0.014070258626108112,0.05363379991588075,3.8118560106891275,0.4835390393698097,False
U56,12,21,L7,Sharpe,7,126,126,0.3565,0.3565,4,21,126,105,0.12276464287188427,0.005511633223135304,0.10506138906288212,0.32811721433699303,3.1230999062900824,0.05246107320964927,False
U56,12,21,L7,CAGR,7,90,90,0.4585,0.4585,4,21,126,105,0.026860080786878626,0.006803519339753095,0.014070258626108112,0.05363379991588075,3.8118560106891275,0.4835390393698097,False
U56,12,21,L10,Sharpe,10,105,105,0.2835,0.2835,6,21,126,105,0.1396796746420177,0.016915031770133426,0.09278984476896325,0.32013143031853536,3.4500696829014883,0.1822939979288686,False
U56,12,21,L10,CAGR,10,105,105,0.4405,0.4405,5,57,126,69,0.031599757036471665,0.004739676249593039,0.014571935724860936,0.05414270971607103,3.7155468386879487,0.3252605789021397,False
U56,12,21,L16,Sharpe,16,105,105,0.242,0.242,8,21,126,105,0.183695134357569,0.016915031770133426,0.09278984476896325,0.32013143031853536,3.4500696829014883,0.1822939979288686,False
U56,12,21,L16,CAGR,16,105,105,0.394,0.394,6,57,126,69,0.036295790638279035,0.004739676249593039,0.014571935724860936,0.05414270971607103,3.7155468386879487,0.3252605789021397,False
U56,12,63,L3,Sharpe,3,126,126,0.4275,0.4275,3,21,126,105,0.026732908948670975,0.005511633223135304,0.09933281788643888,0.2946223542725093,2.966012245915876,0.05548652842443688,False
U56,12,63,L3,CAGR,3,63,126,0.4575,0.43,3,21,126,105,0.008885660843054977,1.353526381664416e-05,0.016464111956538848,0.04582702913601206,2.783449800206898,0.0008221071292745022,False
U56,12,63,L5,Sharpe,5,126,126,0.384,0.384,4,21,126,105,0.12276464287188427,0.005511633223135304,0.09933281788643888,0.2946223542725093,2.966012245915876,0.05548652842443688,False
U56,12,63,L5,CAGR,5,90,90,0.4805,0.4805,3,63,126,63,0.026860080786878626,0.006803519339753095,0.014361797150886329,0.04804073671988857,3.345036572733084,0.47372339744634395,False
U56,12,63,L7,Sharpe,7,126,126,0.3725,0.3725,4,21,126,105,0.12276464287188427,0.005511633223135304,0.09933281788643888,0.2946223542725093,2.966012245915876,0.05548652842443688,False
U56,12,63,L7,CAGR,7,90,90,0.462,0.462,3,63,126,63,0.026860080786878626,0.006803519339753095,0.014361797150886329,0.04804073671988857,3.345036572733084,0.47372339744634395,False
U56,12,63,L10,Sharpe,10,105,105,0.304,0.304,6,21,126,105,0.1396796746420177,0.016915031770133426,0.09399331437392995,0.2827140304820927,3.0078099954788535,0.17995994590467373,False
U56,12,63,L10,CAGR,10,105,105,0.4575,0.4575,5,57,126,69,0.031599757036471665,0.004739676249593039,0.014281552510986652,0.04740585192123117,3.319376649335731,0.3318740204152773,False
U56,12,63,L16,Sharpe,16,105,105,0.256,0.256,7,21,126,105,0.183695134357569,0.016915031770133426,0.09399331437392995,0.2827140304820927,3.0078099954788535,0.17995994590467373,False
U56,12,63,L16,CAGR,16,105,105,0.4115,0.4115,6,57,126,69,0.036295790638279035,0.004739676249593039,0.014281552510986652,0.04740585192123117,3.319376649335731,0.3318740204152773,False
U56,12,126,L3,Sharpe,3,126,126,0.419,0.419,3,21,126,105,0.026732908948670975,0.005511633223135304,0.08697621175612669,0.2480946664055137,2.8524427702272015,0.06336943299610953,False
U56,12,126,L3,CAGR,3,63,126,0.4495,0.447,3,21,126,105,0.008885660843054977,1.353526381664416e-05,0.015372650963585203,0.04032425513210436,2.623116548188378,0.0008804768838313279,False
U56,12,126,L5,Sharpe,5,126,126,0.3505,0.3505,4,21,126,105,0.12276464287188427,0.005511633223135304,0.08697621175612669,0.2480946664055137,2.8524427702272015,0.06336943299610953,False
U56,12,126,L5,CAGR,5,90,90,0.476,0.476,3,63,126,63,0.026860080786878626,0.006803519339753095,0.014780229912718084,0.04334304814550252,2.9325016188149227,0.4603121453407708,False
U56,12,126,L7,Sharpe,7,126,126,0.3405,0.3405,4,21,126,105,0.12276464287188427,0.005511633223135304,0.08697621175612669,0.2480946664055137,2.8524427702272015,0.06336943299610953,False
U56,12,126,L7,CAGR,7,90,90,0.4625,0.4625,3,63,126,63,0.026860080786878626,0.006803519339753095,0.014780229912718084,0.04334304814550252,2.9325016188149227,0.4603121453407708,False
U56,12,126,L10,Sharpe,10,105,105,0.2955,0.2955,6,21,126,105,0.1396796746420177,0.016915031770133426,0.07794197857241987,0.24355142588821602,3.1247785897803446,0.2170208157394517,False
U56,12,126,L10,CAGR,10,105,105,0.4205,0.4205,5,57,126,69,0.031599757036471665,0.004739676249593039,0.012462623979036086,0.042926559627022694,3.4444238788902966,0.38031126170266,False
U56,12,126,L16,Sharpe,16,105,105,0.2435,0.2435,8,21,126,105,0.183695134357569,0.016915031770133426,0.07794197857241987,0.24355142588821602,3.1247785897803446,0.2170208157394517,False
U56,12,126,L16,CAGR,16,105,105,0.372,0.372,6,57,126,69,0.036295790638279035,0.004739676249593039,0.012462623979036086,0.042926559627022694,3.4444238788902966,0.38031126170266,False
U56,15,1,L3,Sharpe,3,126,126,0.4935,0.4935,3,21,126,105,0.05723044361191376,0.00848981319669928,0.08126305667433469,0.34496306797380544,4.245017134369684,0.1044732199863289,False
U56,15,1,L3,CAGR,3,126,126,0.5345,0.5345,2,63,126,63,0.01880021439819668,0.0011178903513371363,0.013404144046401952,0.05723959625340395,4.270291042475678,0.08339886138699094,False
U56,15,1,L5,Sharpe,5,90,90,0.493,0.493,3,63,126,63,0.13097594750428487,0.02891248022974513,0.07903449190133004,0.34505658459876615,4.365898689265305,0.3658210426131502,False
U56,15,1,L5,CAGR,5,90,90,0.7145,0.7145,3,63,126,63,0.030619684769081168,0.010913467068984106,0.013387898874416077,0.05851673626670928,4.370867812464077,0.8151739993972807,False
U56,15,1,L7,Sharpe,7,90,90,0.4855,0.4855,3,63,126,63,0.1354019802949853,0.02891248022974513,0.07903449190133004,0.34505658459876615,4.365898689265305,0.3658210426131502,False
U56,15,1,L7,CAGR,7,90,90,0.702,0.702,3,63,126,63,0.030619684769081168,0.010913467068984106,0.013387898874416077,0.05851673626670928,4.370867812464077,0.8151739993972807,False
U56,15,1,L10,Sharpe,10,90,90,0.427,0.427,5,21,126,105,0.1354019802949853,0.02891248022974513,0.07903449190133004,0.34505658459876615,4.365898689265305,0.3658210426131502,False
U56,15,1,L10,CAGR,10,90,90,0.619,0.619,4,63,126,63,0.030619684769081168,0.009388563959485952,0.009947839831896914,0.059111526749015576,5.9421470136138925,0.9437791639328881,False
U56,15,1,L16,Sharpe,16,90,90,0.3575,0.3575,6,26,126,100,0.14364419030334719,0.02891248022974513,0.07903449190133004,0.34505658459876615,4.365898689265305,0.3658210426131502,False
U56,15,1,L16,CAGR,16,90,90,0.57,0.57,5,63,126,63,0.03362763056711482,0.009388563959485952,0.009947839831896914,0.059111526749015576,5.9421470136138925,0.9437791639328881,False
U56,15,5,L3,Sharpe,3,126,126,0.4885,0.4885,3,21,126,105,0.05723044361191376,0.00848981319669928,0.07881101340099787,0.3314235001934952,4.20529423352522,0.10772369026017099,False
U56,15,5,L3,CAGR,3,126,126,0.5295,0.5295,2,63,126,63,0.01880021439819668,0.0011178903513371363,0.012794137663723204,0.0534430595693552,4.177152143742278,0.08737520110533348,False
U56,15,5,L5,Sharpe,5,90,90,0.464,0.464,3,63,126,63,0.13097594750428487,0.02891248022974513,0.07407490821515064,0.33168393849648625,4.477682746944619,0.39031408781187826,False
U56,15,5,L5,CAGR,5,90,90,0.713,0.713,2,90,126,36,0.030619684769081168,0.010913467068984106,0.012531624735597857,0.054685792982610684,4.363823058574994,0.8708740725360898,False
U56,15,5,L7,Sharpe,7,90,90,0.453,0.453,3,63,126,63,0.1354019802949853,0.02891248022974513,0.07407490821515064,0.33168393849648625,4.477682746944619,0.39031408781187826,False
U56,15,5,L7,CAGR,7,90,90,0.701,0.701,3,63,126,63,0.030619684769081168,0.010913467068984106,0.012531624735597857,0.054685792982610684,4.363823058574994,0.8708740725360898,False
U56,15,5,L10,Sharpe,10,90,90,0.391,0.391,6,21,126,105,0.1354019802949853,0.02891248022974513,0.07407490821515064,0.33168393849648625,4.477682746944619,0.39031408781187826,False
U56,15,5,L10,CAGR,10,90,90,0.6105,0.6105,4,63,126,63,0.030619684769081168,0.009388563959485952,0.009578583843198435,0.05538410219967401,5.782076255353883,0.9801620065321647,False
U56,15,5,L16,Sharpe,16,90,90,0.3315,0.3315,7,26,126,100,0.14364419030334719,0.02891248022974513,0.07407490821515064,0.33168393849648625,4.477682746944619,0.39031408781187826,False
U56,15,5,L16,CAGR,16,90,90,0.5715,0.5715,5,63,126,63,0.03362763056711482,0.009388563959485952,0.009578583843198435,0.05538410219967401,5.782076255353883,0.9801620065321647,False
U56,15,21,L3,Sharpe,3,126,126,0.4565,0.4565,3,21,126,105,0.05723044361191376,0.00848981319669928,0.08370782744668111,0.3306752139322877,3.9503499734587666,0.10142197516841527,False
U56,15,21,L3,CAGR,3,126,126,0.5175,0.5175,2,63,126,63,0.01880021439819668,0.0011178903513371363,0.013077578671042592,0.04962258938243761,3.7944783687148345,0.08548144725081697,False
U56,15,21,L5,Sharpe,5,90,90,0.4735,0.4735,3,63,126,63,0.13097594750428487,0.02891248022974513,0.07420816865826371,0.33164483639093145,4.469114955769764,0.38961317537547774,False
U56,15,21,L5,CAGR,5,90,90,0.7185,0.7185,3,63,126,63,0.030619684769081168,0.010913467068984106,0.012389136729947561,0.050905713521838904,4.108899161536202,0.8808900334922931,False
U56,15,21,L7,Sharpe,7,90,90,0.4645,0.4645,4,21,126,105,0.1354019802949853,0.02891248022974513,0.07420816865826371,0.33164483639093145,4.469114955769764,0.38961317537547774,False
U56,15,21,L7,CAGR,7,90,90,0.7075,0.7075,3,63,126,63,0.030619684769081168,0.010913467068984106,0.012389136729947561,0.050905713521838904,4.108899161536202,0.8808900334922931,False
U56,15,21,L10,Sharpe,10,90,90,0.412,0.412,5,21,126,105,0.1354019802949853,0.02891248022974513,0.07420816865826371,0.33164483639093145,4.469114955769764,0.38961317537547774,False
U56,15,21,L10,CAGR,10,90,90,0.6225,0.6225,4,63,126,63,0.030619684769081168,0.009388563959485952,0.009627375659387904,0.05181642910477865,5.382196658572381,0.9751945173481331,False
U56,15,21,L16,Sharpe,16,90,90,0.3555,0.3555,7,21,126,105,0.14364419030334719,0.02891248022974513,0.07420816865826371,0.33164483639093145,4.469114955769764,0.38961317537547774,False
U56,15,21,L16,CAGR,16,90,90,0.591,0.591,4,63,126,63,0.03362763056711482,0.009388563959485952,0.009627375659387904,0.05181642910477865,5.382196658572381,0.9751945173481331,False
U56,15,63,L3,Sharpe,3,126,126,0.4795,0.4795,3,21,126,105,0.05723044361191376,0.00848981319669928,0.0882651060884091,0.303091527711185,3.4338771134268966,0.09618538483594659,False
U56,15,63,L3,CAGR,3,126,126,0.526,0.526,2,63,126,63,0.01880021439819668,0.0011178903513371363,0.013770083378409828,0.044285672063839085,3.2160787154909154,0.08118254048409622,False
U56,15,63,L5,Sharpe,5,90,90,0.479,0.479,3,63,126,63,0.13097594750428487,0.02891248022974513,0.07258070570026177,0.3011075664368541,4.1485896772669175,0.3983493953495805,False
U56,15,63,L5,CAGR,5,90,90,0.718,0.718,3,63,126,63,0.030619684769081168,0.010913467068984106,0.01270302786034433,0.044998376753608786,3.542334729035937,0.8591232884762235,False
U56,15,63,L7,Sharpe,7,90,90,0.4685,0.4685,3,63,126,63,0.1354019802949853,0.02891248022974513,0.07258070570026177,0.3011075664368541,4.1485896772669175,0.3983493953495805,False
U56,15,63,L7,CAGR,7,90,90,0.7045,0.7045,3,63,126,63,0.030619684769081168,0.010913467068984106,0.01270302786034433,0.044998376753608786,3.542334729035937,0.8591232884762235,False
U56,15,63,L10,Sharpe,10,90,90,0.4025,0.4025,5,21,126,105,0.1354019802949853,0.02891248022974513,0.07258070570026177,0.3011075664368541,4.1485896772669175,0.3983493953495805,False
U56,15,63,L10,CAGR,10,90,90,0.614,0.614,4,63,126,63,0.030619684769081168,0.009388563959485952,0.009383191376669776,0.04582705869363393,4.883952256113803,1.0005725752146049,False
U56,15,63,L16,Sharpe,16,90,90,0.336,0.336,7,26,126,100,0.14364419030334719,0.02891248022974513,0.07258070570026177,0.3011075664368541,4.1485896772669175,0.3983493953495805,False
U56,15,63,L16,CAGR,16,90,90,0.5785,0.5785,5,63,126,63,0.03362763056711482,0.009388563959485952,0.009383191376669776,0.04582705869363393,4.883952256113803,1.0005725752146049,False
U56,15,126,L3,Sharpe,3,126,126,0.4645,0.4645,3,21,126,105,0.05723044361191376,0.00848981319669928,0.07765417553114765,0.25656053845672544,3.3038859366141513,0.10932848283598035,False
U56,15,126,L3,CAGR,3,126,126,0.518,0.518,2,63,126,63,0.01880021439819668,0.0011178903513371363,0.012284078677153771,0.03793633044990513,3.088251992431475,0.09100319044815433,False
U56,15,126,L5,Sharpe,5,90,90,0.499,0.499,3,63,126,63,0.13097594750428487,0.02891248022974513,0.06481204160489949,0.2565600922982344,3.9585250818397246,0.4460973534208106,False
U56,15,126,L5,CAGR,5,90,90,0.7145,0.7145,3,63,126,63,0.030619684769081168,0.010913467068984106,0.012850266626080825,0.03917870718949861,3.0488633683274506,0.8492794263765857,False
U56,15,126,L7,Sharpe,7,90,90,0.4885,0.4885,3,63,126,63,0.1354019802949853,0.02891248022974513,0.06481204160489949,0.2565600922982344,3.9585250818397246,0.4460973534208106,False
U56,15,126,L7,CAGR,7,90,90,0.6975,0.6975,3,63,126,63,0.030619684769081168,0.010913467068984106,0.012850266626080825,0.03917870718949861,3.0488633683274506,0.8492794263765857,False
U56,15,126,L10,Sharpe,10,90,90,0.4185,0.4185,6,21,126,105,0.1354019802949853,0.02891248022974513,0.06481204160489949,0.2565600922982344,3.9585250818397246,0.4460973534208106,False
U56,15,126,L10,CAGR,10,90,90,0.6095,0.6095,4,63,126,63,0.030619684769081168,0.009388563959485952,0.008867072306857085,0.04190051173910804,4.725405442640355,1.0588121574497127,False
U56,15,126,L16,Sharpe,16,90,90,0.3445,0.3445,8,21,126,105,0.14364419030334719,0.02891248022974513,0.06481204160489949,0.2565600922982344,3.9585250818397246,0.4460973534208106,False
U56,15,126,L16,CAGR,16,90,90,0.574,0.574,5,63,126,63,0.03362763056711482,0.009388563959485952,0.008867072306857085,0.04190051173910804,4.725405442640355,1.0588121574497127,False
U56,20,1,L3,Sharpe,3,126,126,0.5515,0.5515,3,21,126,105,0.03916218533771976,0.025777567781018584,0.07795413390183245,0.34396172727660784,4.412360320874816,0.3306760846510109,False
U56,20,1,L3,CAGR,3,126,126,0.692,0.692,2,63,126,63,0.012419175860654885,0.0064287611597872996,0.009836513097643829,0.05277042100841678,5.364748715788021,0.6535609820239249,False
U56,20,1,L5,Sharpe,5,126,126,0.4345,0.4345,4,21,126,105,0.07312152030407026,0.019123540799729666,0.057986394744608864,0.344728132477759,5.944983025691716,0.32979358147641397,False
