sleeve,weighting,gross,cost,window,n,CAGR,Sharpe,MaxDD,H1,H2,vol,spySharpe,edge,turnover,L1_H1,L2_H2,L3_S,L4_DDcap,L5_CAGRfloor,pass4b,pass4a
SPYONLY,EW,0.85,50.0,ISH2_HALF,1004,0.11479392707085001,1.0554276364339072,-0.11109545189729919,1.6901355933119104,0.5742560166521291,0.10857170673215924,1.0603109088217444,-0.004883272387837145,0.08336632562584635,False,False,False,False,True,False,False
SPYONLY,EW,0.85,50.0,CAL0912,999,0.13400717631048242,0.8050949372428129,-0.19034941090996071,1.0530057151547758,0.5137571007234129,0.17532678906298177,0.8104611305183171,-0.00536619327550425,0.13396361872275828,False,False,False,False,True,False,False
SPYONLY,EW,0.85,50.0,CAL0910,497,0.19651403587480076,1.0335546657283214,-0.19034941090996071,1.2494220536886567,0.761731483487304,0.19130709196222848,1.0390922765109214,-0.005537610782599955,0.15045341673148493,False,False,False,False,True,False,False
SPYONLY,EW,0.85,50.0,CAL1112,502,0.07534024528217609,0.5387800477218914,-0.15946040447267573,0.2122947105345541,1.1904234915427399,0.15803581772118708,0.5441043455968064,-0.005324297874915063,0.1176380617300548,False,False,False,False,True,False,False
SPYONLY,EW,0.85,50.0,CAL1316,1008,0.1201972785913592,1.0968926346313599,-0.11109545189729864,1.8723652172852647,0.5055675237003512,0.10891040597179667,1.101671080912679,-0.004778446281319182,0.08442520263302591,False,False,False,False,True,False,False
SPYONLY,EW,0.85,50.0,Y2009,245,0.27119724794365574,1.1802779628238649,-0.19034941090996071,0.3094015827934898,3.2102243816780467,0.2246770394903434,1.1866895086101603,-0.006411545786295436,0.175074675568954,False,False,False,False,True,False,False
SPYONLY,EW,0.85,50.0,Y2010,252,0.12811421539694878,0.8672905180569824,-0.13454215621286814,-0.6713839717023374,2.9577087139159186,0.15236540044826202,0.8718097148012244,-0.004519196744241949,0.12651608175061224,False,False,False,False,True,False,False
SPYONLY,EW,0.85,50.0,Y2011,252,0.018291220628053217,0.190456419266744,-0.15946040447267573,1.1848514586522376,-0.2159656020839204,0.19547110538172566,0.19671325116551447,-0.006256831898770465,0.14731433674562122,False,False,False,False,True,False,False
SPYONLY,EW,0.85,50.0,Y2012,250,0.13608072473661492,1.2328197947007526,-0.08279331645567545,1.417487455375992,1.024602811058115,0.10824591489249638,1.237652695894811,-0.0048329011940584365,0.08772437651436384,False,False,False,False,True,False,False
SPYONLY,EW,0.85,50.0,Y2013,252,0.2690460480157162,2.579441721134004,-0.04735870967082634,2.229170698686648,3.0503316910221376,0.09412601054565725,2.5846791583532798,-0.005237437219275609,0.07794296668316925,False,False,False,False,True,False,False
SPYONLY,EW,0.85,50.0,Y2014,252,0.11380895715145001,1.1758147802782808,-0.062108643190805335,1.4701244333408598,0.9169030512711253,0.09556141752868882,1.1796547172746248,-0.0038399369963439955,0.079330027947777,False,False,False,False,True,False,False
SPYONLY,EW,0.85,50.0,Y2015,252,0.011170135792612612,0.15012193093774454,-0.10184251419446766,0.35033810914524083,0.022292362552804174,0.13103534066535974,0.15647338963609952,-0.006351458698354989,0.09586030430420045,False,False,False,False,True,False,False
SPYONLY,EW,0.85,50.0,Y2016,252,0.10170604243770232,0.9280400988990489,-0.07837461210449448,0.5663062972601456,1.654881656650221,0.11101430265912932,0.932883861426454,-0.004843762527405038,0.08456751159695697,False,False,False,False,True,False,False
SPYONLY,EW,0.9,50.0,FULL,4444,0.13620927836968466,0.8817064422751854,-0.3078846942900417,0.9555758679977145,0.8211352702609712,0.1592762917291585,0.8845060132920908,-0.002799571016905422,0.07864702917556689,False,False,False,False,True,False,False
SPYONLY,EW,0.9,50.0,IS,2007,0.1345625305789575,0.8952926249098939,-0.2005452010001405,0.8342240667387866,1.0570555655439537,0.1543603903559463,0.8986386739891564,-0.003346049079262503,0.07699146997355283,False,False,False,False,True,False,False
SPYONLY,EW,0.9,50.0,OOS,2437,0.13756725796351343,0.8715568001759227,-0.3078846942900417,0.9787890861775744,0.7559180545886531,0.16324512363698335,0.8739575612872552,-0.0024007611113324723,0.08001047083270363,False,False,False,False,True,False,False
SPYONLY,EW,0.9,50.0,ISH1_HALF,1003,0.14752675278893768,0.8342240667387866,-0.2005452010001405,1.0598729172234345,0.5707811273250344,0.1856526724549291,0.8377534152899397,-0.0035293485511531664,0.0951583576172776,False,False,False,False,True,False,False
SPYONLY,EW,0.9,50.0,ISH2_HALF,1004,0.12175746648118446,1.0570555655439537,-0.11749054588480701,1.6916831457202859,0.5760529019243417,0.11497609627576452,1.0603109088217444,-0.0032553432777906455,0.05884267683943336,False,False,False,False,True,False,False
SPYONLY,EW,0.9,50.0,CAL0912,999,0.14172520347538753,0.806882237063109,-0.2005452010001405,1.0548480919389542,0.5155374729185805,0.1856614654010595,0.8104611305183171,-0.003578893455208121,0.0945517258413108,False,False,False,False,True,False,False
SPYONLY,EW,0.9,50.0,CAL0910,497,0.20828971703129517,1.0354008405931725,-0.2005452010001405,1.251538121166618,0.7632675993036477,0.2025670591618602,1.0390922765109214,-0.0036914359177488976,0.10618237153676836,False,False,False,False,True,False,False
SPYONLY,EW,0.9,50.0,CAL1112,502,0.07943677864433374,0.5405512259573723,-0.16837832405924402,0.2143727940222353,1.192028309894844,0.16737118214403512,0.5441043455968064,-0.0035531196394341658,0.08303692323046936,False,False,False,False,True,False,False
SPYONLY,EW,0.9,50.0,CAL1316,1008,0.12750814632965968,1.0984856644923262,-0.11749054588480734,1.8738529441154006,0.5073799523694131,0.11533346080800011,1.101671080912679,-0.00318541642035286,0.059588002104614124,False,False,False,False,True,False,False
SPYONLY,EW,0.9,50.0,Y2009,245,0.28790462978957243,1.182413798389518,-0.2005452010001405,0.31247185345394696,3.210998453388488,0.23789602327026957,1.1866895086101603,-0.004275710220642326,0.12353420772152227,False,False,False,False,True,False,False
SPYONLY,EW,0.9,50.0,Y2010,252,0.13560749375491676,0.8687994920006062,-0.14206952032198172,-0.6695855242934712,2.959452728282405,0.16134017450055735,0.8718097148012244,-0.003010222800618134,0.08931253080159096,False,False,False,False,True,False,False
SPYONLY,EW,0.9,50.0,Y2011,252,0.018597358477485892,0.19253375691931,-0.16837832405924402,1.1861381556029926,-0.21312175730098293,0.20702932213100944,0.19671325116551447,-0.004179494246204479,0.10399017842209735,False,False,False,False,True,False,False
SPYONLY,EW,0.9,50.0,Y2012,250,0.14444106893342568,1.2344317852442577,-0.08750292511459468,1.418787816203743,1.02655550292002,0.11461966908246134,1.237652695894811,-0.00322091065055341,0.061916041997308345,False,False,False,False,True,False,False
SPYONLY,EW,0.9,50.0,Y2013,252,0.2868220365925871,2.581188215255875,-0.050081390399364545,2.231277694569196,3.0515453681136697,0.09966384421311025,2.5846791583532798,-0.0034909430974048306,0.05499186428741476,False,False,False,False,True,False,False
SPYONLY,EW,0.9,50.0,Y2014,252,0.1207274871948103,1.1770942485903058,-0.06566155898728021,1.4718496125794527,0.9178216976171192,0.10119011454286957,1.1796547172746248,-0.0025604686843190283,0.05598948090752598,False,False,False,False,True,False,False
SPYONLY,EW,0.9,50.0,Y2015,252,0.01158819336344652,0.15223617725276256,-0.10761952656435148,0.35237436126151256,0.024568988928440998,0.1387907829619383,0.15647338963609952,-0.0042372123833369635,0.06767857008993372,False,False,False,False,True,False,False
SPYONLY,EW,0.9,50.0,Y2016,252,0.10778757158994945,0.9296563281023272,-0.08288592013219509,0.568189611032811,1.6563482116633033,0.11754687165948846,0.932883861426454,-0.00322753332412673,0.059692093133582036,False,False,False,False,True,False,False
SPYONLY,EW,0.95,50.0,FULL,4444,0.14375955506849292,0.8831073386411317,-0.32264393082774634,0.9572110680643809,0.8223853276346347,0.16818342222301122,0.8845060132920908,-0.0013986746509591086,0.04150786835789363,False,False,False,False,True,False,False
SPYONLY,EW,0.95,50.0,IS,2007,0.1420753575251925,0.8969654114072511,-0.2106354466114636,0.835988053637248,1.0586833204480959,0.16295651143832524,0.8986386739891564,-0.001673262581905366,0.04063015010031597,False,False,False,False,True,False,False
SPYONLY,EW,0.95,50.0,OOS,2437,0.14514844674077354,0.8727590565642692,-0.3226439308277458,0.9795018052530438,0.7575922512434017,0.17240230576560625,0.8739575612872552,-0.0011985047229859935,0.04223071634433531,False,False,False,False,True,False,False
SPYONLY,EW,0.95,50.0,ISH1_HALF,1003,0.15557802380916574,0.835988053637248,-0.2106354466114636,1.0617085247633433,0.5725097463289907,0.19598907910931215,0.8377534152899397,-0.0017653616526916993,0.05021608090083131,False,False,False,False,True,False,False
SPYONLY,EW,0.95,50.0,ISH2_HALF,1004,0.12874368066606312,1.0586833204480959,-0.12386863964068284,1.6932308327097825,0.5778501983024639,0.12138265062858943,1.0603109088217444,-0.0016275883736485142,0.031053767039641775,False,False,False,False,True,False,False
SPYONLY,EW,0.95,50.0,CAL0912,999,0.14941751867927322,0.808670951531271,-0.2106354466114636,1.0566900775646513,0.5173215237145233,0.19599920973617574,0.8104611305183171,-0.0017901789870461426,0.04989701992707417,False,False,False,False,True,False,False
SPYONLY,EW,0.95,50.0,CAL0910,497,0.22007880935753965,1.0372466929247464,-0.2106354466114636,1.2536552365263662,0.7648012745529562,0.21382846569206035,1.0390922765109214,-0.001845583586175037,0.056030670734348094,False,False,False,False,True,False,False
SPYONLY,EW,0.95,50.0,CAL1112,502,0.08349224779889797,0.5423259753607252,-0.17724312185900926,0.21645903759295926,1.1936321390920877,0.17671158800506429,0.5441043455968064,-0.0017783702360811837,0.04382446125931493,False,False,False,False,True,False,False
SPYONLY,EW,0.95,50.0,CAL1316,1008,0.13484502570548784,1.100078477323346,-0.12386863964068151,1.8753406033091116,0.5091929477704877,0.12175854331859452,1.101671080912679,-0.001592603589332997,0.03144602018272524,False,False,False,False,True,False,False
SPYONLY,EW,0.95,50.0,Y2009,245,0.30468008223816767,1.1845509537197711,-0.2106354466114636,0.315547653500394,3.21177170930378,0.25111629321556206,1.1866895086101603,-0.002138554890389166,0.06517413388473997,False,False,False,False,True,False,False
SPYONLY,EW,0.95,50.0,Y2010,252,0.1430902437412085,0.870305884545158,-0.14955436336906658,-0.667789093209428,2.961196314965352,0.17031662290947994,0.8718097148012244,-0.001503830256066374,0.0471411926714671,False,False,False,False,True,False,False
SPYONLY,EW,0.95,50.0,Y2011,252,0.018816893519571387,0.19461933713682775,-0.17724312185900926,1.1874277081584703,-0.21026463199481873,0.21859525511593497,0.19671325116551447,-0.002093914028686722,0.05488614694219662,False,False,False,False,True,False,False
SPYONLY,EW,0.95,50.0,Y2012,250,0.1528407425664693,1.2360427501944864,-0.09219496174980335,1.4200872117654921,1.028507185326895,0.12099423287316818,1.237652695894811,-0.0016099457003246886,0.03267428209097018,False,False,False,False,True,False,False
SPYONLY,EW,0.95,50.0,Y2013,252,0.3048318820825764,2.582934025041988,-0.05279715515065775,2.2333848375313727,3.0527575932018873,0.10520187211657828,2.5846791583532798,-0.001745133311291891,0.02900945151947354,False,False,False,False,True,False,False
SPYONLY,EW,0.95,50.0,Y2014,252,0.1276704802903652,1.1783742249645062,-0.06920348024849321,1.4735748507391957,0.9187414608677801,0.10681971234292433,1.1796547172746248,-0.0012804923101186194,0.029545761466271303,False,False,False,False,True,False,False
SPYONLY,EW,0.95,50.0,Y2015,252,0.01197921263688384,0.1543533202710472,-0.1133730243507689,0.35441189143653185,0.02685014292626828,0.14655187974497616,0.15647338963609952,-0.002120069365052324,0.03572597011193979,False,False,False,False,True,False,False
SPYONLY,EW,0.95,50.0,Y2016,252,0.11387862601919307,0.9312709153741244,-0.08738618034830414,0.5700714561318025,1.6578134912899696,0.1240798460156355,0.932883861426454,-0.0016129460523295336,0.03150289763321634,False,False,False,False,True,False,False
SPYONLY,EW,1.0,50.0,FULL,4444,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.17709829507446403,0.8845060132920908,0.0,0.0,False,False,False,False,True,False,False
SPYONLY,EW,1.0,50.0,IS,2007,0.14958794806217557,0.8986386739891564,-0.22062101823395863,0.8377534152899397,1.0603109088217444,0.171555310069465,0.8986386739891564,0.0,0.0,False,False,False,False,True,False,False
SPYONLY,EW,1.0,50.0,OOS,2437,0.15271636385461385,0.8739575612872552,-0.33717267708462373,0.9802092747889442,0.7592642931975575,0.18157116832593714,0.8739575612872552,0.0,0.0,False,False,False,False,True,False,False
SPYONLY,EW,1.0,50.0,ISH1_HALF,1003,0.1636060483913473,0.8377534152899397,-0.22062101823395863,1.0635437738193114,0.5742419089761015,0.2063285759062449,0.8377534152899397,0.0,0.0,False,False,False,False,True,False,False
SPYONLY,EW,1.0,50.0,ISH2_HALF,1004,0.1357524361575917,1.0603109088217444,-0.1302295141161337,1.6947786614087355,0.5796479199875177,0.12779139989428956,1.0603109088217444,0.0,0.0,False,False,False,False,True,False,False
SPYONLY,EW,1.0,50.0,CAL0912,999,0.15708292475290153,0.8104611305183171,-0.22062101823395863,1.0585317257963278,0.5191093034552675,0.20634013400795634,0.8104611305183171,0.0,0.0,False,False,False,False,True,False,False
SPYONLY,EW,1.0,50.0,CAL0910,497,0.2318795248145593,1.0390922765109214,-0.22062101823395863,1.2557734796039137,0.7663325286922321,0.22509142194983972,1.0390922765109214,0.0,0.0,False,False,False,False,True,False,False
SPYONLY,EW,1.0,50.0,CAL1112,502,0.08750606138513994,0.5441043455968064,-0.18605456334553894,0.21855353208511236,1.19523498548803,0.1860571497691442,0.5441043455968064,0.0,0.0,False,False,False,False,True,False,False
SPYONLY,EW,1.0,50.0,CAL1316,1008,0.14220779199316969,1.101671080912679,-0.1302295141161326,1.8768282028793957,0.5110065246320509,0.12818568400758407,1.101671080912679,0.0,0.0,False,False,False,False,True,False,False
SPYONLY,EW,1.0,50.0,Y2009,245,0.3215208315536966,1.1866895086101603,-0.22062101823395863,0.31862908796823863,3.2125441675056265,0.2643380033462607,1.1866895086101603,0.0,0.0,False,False,False,False,True,False,False
SPYONLY,EW,1.0,50.0,Y2010,252,0.15056151404386142,0.8718097148012244,-0.15699676276134833,-0.665994645774767,2.9629394873985957,0.17929479816134652,0.8718097148012244,0.0,0.0,False,False,False,False,True,False,False
SPYONLY,EW,1.0,50.0,Y2011,252,0.01894975331774984,0.19671325116551447,-0.18605456334553894,1.1887201150893205,-0.20739407168100774,0.2301690795931717,0.19671325116551447,0.0,0.0,False,False,False,False,True,False,False
SPYONLY,EW,1.0,50.0,Y2012,250,0.16127970265363856,1.237652695894811,-0.09686946889662096,1.4213856471838215,1.0304578655578882,0.1273696228044083,1.237652695894811,0.0,0.0,False,False,False,False,True,False,False
SPYONLY,EW,1.0,50.0,Y2013,252,0.32307846025702314,2.5846791583532798,-0.05550601922642873,2.2354921369312195,3.053968372121457,0.11074010722439565,2.5846791583532798,0.0,0.0,False,False,False,False,True,False,False
SPYONLY,EW,1.0,50.0,Y2014,252,0.13463786276376988,1.1796547172746248,-0.07273443441532668,1.475300153133038,0.9196623513993724,0.11245022269256083,1.1796547172746248,0.0,0.0,False,False,False,False,True,False,False
SPYONLY,EW,1.0,50.0,Y2015,252,0.012343126670189664,0.15647338963609952,-0.11910304439078312,0.35645070940114726,0.029135872010641436,0.15431869340062057,0.15647338963609952,0.0,0.0,False,False,False,False,True,False,False
SPYONLY,EW,1.0,50.0,Y2016,252,0.11997896136885955,0.932883861426454,-0.09187538510658111,0.5719518326172943,1.6592775022606971,0.1306132493397172,0.932883861426454,0.0,0.0,False,False,False,False,True,False,False
SPYONLY,IVOL,0.05,0.0,FULL,4444,0.007751365681747835,0.8812135644694569,-0.01924597028344277,0.9514124772886909,0.8232396166845202,0.008806455094487124,0.8845060132920908,-0.003292448822633909,0.04156904786043385,False,False,False,True,False,False,False
SPYONLY,IVOL,0.05,0.0,IS,2007,0.0076174490210256796,0.890879503211314,-0.012063345897202593,0.82905738420513,1.0539152289047737,0.008559306966185898,0.8986386739891564,-0.0077591707778423835,0.040747359171535096,False,False,False,True,False,False,False
SPYONLY,IVOL,0.05,0.0,OOS,2437,0.007861666587447802,0.8739760719848593,-0.019245970283443214,0.9877790477733636,0.7522299753425697,0.009006647017629092,0.8739575612872552,1.8510697604057214e-05,0.04224575249671609,True,False,True,True,False,False,False
SPYONLY,IVOL,0.05,0.0,ISH1_HALF,1003,0.008519937947914835,0.82905738420513,-0.012063345897202593,1.0537619209572224,0.5661374398381661,0.010297182852024987,0.8377534152899397,-0.008696031084809763,0.05039846939553667,False,False,False,True,False,False,False
SPYONLY,IVOL,0.05,0.0,ISH2_HALF,1004,0.006716665387062504,1.0539152289047737,-0.00658314114480385,1.6917125672135223,0.5691133123283414,0.006371076746871396,1.0603109088217444,-0.0063956799169706535,0.031105861607119183,False,False,False,True,False,False,False
SPYONLY,IVOL,0.05,0.0,CAL0912,999,0.008229837123737482,0.8011333087807436,-0.012063345897202593,1.0486833804014914,0.509545089368915,0.010296978335350147,0.8104611305183171,-0.009327821737573516,0.05005899218217233,False,False,False,True,False,False,False
SPYONLY,IVOL,0.05,0.0,CAL0910,497,0.011581398817318123,1.02922325190017,-0.012063345897202593,1.2412426323864343,0.7627999624622475,0.011249508425160376,1.0390922765109214,-0.009869024610751342,0.05629637306773332,False,False,False,True,False,False,False
SPYONLY,IVOL,0.05,0.0,CAL1112,502,0.004922596649895139,0.5346566526877541,-0.009646405768317212,0.20416911238865504,1.190104828584862,0.00926464934746785,0.5441043455968064,-0.009447692909052341,0.043883736604236445,False,False,False,True,False,False,True
SPYONLY,IVOL,0.05,0.0,CAL1316,1008,0.007010895661173855,1.096196850191791,-0.006583141144804627,1.8753386695778052,0.5002972464734102,0.006392046149118926,1.101671080912679,-0.005474230720888151,0.03151886574134998,False,False,False,True,False,False,False
SPYONLY,IVOL,0.05,0.0,Y2009,245,0.015514664115057641,1.1718094917440287,-0.012063345897202593,0.28560173480962786,3.224777059087686,0.013212845797616399,1.1866895086101603,-0.014880016866131607,0.06574152301642223,False,True,False,True,False,False,False
SPYONLY,IVOL,0.05,0.0,Y2010,252,0.007771996753481725,0.8686979245883945,-0.00819416537454487,-0.6754135568520732,2.959652267653827,0.00895827692280567,0.8718097148012244,-0.0031117902128299235,0.04711358839539689,False,False,False,True,False,False,False
SPYONLY,IVOL,0.05,0.0,Y2011,252,0.0020239082860229463,0.18229431809876404,-0.009646405768317212,1.1865131389917016,-0.23235924506087977,0.011449452085297459,0.19671325116551447,-0.014418933066750433,0.054925716088595325,False,False,False,True,False,False,False
SPYONLY,IVOL,0.05,0.0,Y2012,250,0.007852960902410944,1.232456106433554,-0.0049734099818729005,1.422990331372252,1.0178255060733914,0.006363368728700875,1.237652695894811,-0.005196589461257117,0.03275342128400269,True,False,False,True,False,False,True
SPYONLY,IVOL,0.05,0.0,Y2013,252,0.01435865580296114,2.578456375069593,-0.0028286136645573334,2.2209727124883063,3.0595727979108003,0.005535175492502209,2.5846791583532798,-0.006222783283686972,0.029271297553035508,False,True,False,True,False,False,False
SPYONLY,IVOL,0.05,0.0,Y2014,252,0.006642161258152202,1.1819890051633832,-0.0037289350830558288,1.466539005547967,0.9311037408025383,0.005614252550511919,1.1796547172746248,0.002334287888758446,0.029634098929762882,False,True,True,True,False,False,True
SPYONLY,IVOL,0.05,0.0,Y2015,252,0.0010440237597573176,0.13992299257678956,-0.006156899295820639,0.3417979777269438,0.009920678849839892,0.007666765050970728,0.15647338963609952,-0.016550397059309968,0.035626270762225264,False,False,False,True,False,False,False
SPYONLY,IVOL,0.05,0.0,Y2016,252,0.006043699270667835,0.9261314999353165,-0.004664446500200037,0.5590095266055649,1.6590612657352202,0.0065291088665048415,0.932883861426454,-0.0067523614911374485,0.031543795720376286,False,False,False,True,False,False,False
SPYONLY,IVOL,0.1,0.0,FULL,4444,0.01549060550843051,0.881401473427014,-0.038227136209999735,0.9517990267840777,0.8232822107057177,0.017616814297903505,0.8845060132920908,-0.0031045398650767497,0.0787501738001527,False,False,False,True,False,False,False
SPYONLY,IVOL,0.1,0.0,IS,2007,0.015226632905744886,0.891280263362661,-0.024013448144250438,0.8295001600183587,1.054248215830638,0.017120106009036254,0.8986386739891564,-0.0073584106264954485,0.07718885358905736,False,False,False,True,False,False,False
SPYONLY,IVOL,0.1,0.0,OOS,2437,0.015708052620432733,0.8740038611978623,-0.03822713620999951,0.9874224281905741,0.7526184177689836,0.01801908868150515,0.8739575612872552,4.6299910607117134e-05,0.08003600460182211,True,False,True,True,False,False,False
SPYONLY,IVOL,0.1,0.0,ISH1_HALF,1003,0.017014846901750147,0.8295001600183587,-0.024013448144250438,1.0542779700246374,0.5665289759582849,0.020595744202713817,0.8377534152899397,-0.00825325527158105,0.09546548291654976,False,False,False,True,False,False,False
SPYONLY,IVOL,0.1,0.0,ISH2_HALF,1004,0.013443339516269415,1.054248215830638,-0.01314901171222771,1.691865064554348,0.5696615707253163,0.01274393445455705,1.0603109088217444,-0.006062692991106289,0.0589304280756362,False,False,False,True,False,False,False
SPYONLY,IVOL,0.1,0.0,CAL0912,999,0.016430579674236112,0.8016089877038571,-0.024013448144250438,1.0492027252231968,0.510012890463449,0.020595416891524273,0.8104611305183171,-0.008852142814460007,0.09482446864135913,False,False,False,True,False,False,False
SPYONLY,IVOL,0.1,0.0,CAL0910,497,0.023179004433688366,1.0297430477348053,-0.024013448144250438,1.2419945556439382,0.7630065861780875,0.022498870458420486,1.0390922765109214,-0.009349228776116103,0.10662975505800602,False,False,False,True,False,False,False
SPYONLY,IVOL,0.1,0.0,CAL1112,502,0.009793218036726836,0.5351192550096721,-0.019260959231689023,0.20485322034634004,1.190377834987345,0.018532705750148124,0.5441043455968064,-0.00898509058713437,0.08313676475874257,False,False,False,True,False,False,True
SPYONLY,IVOL,0.1,0.0,CAL1316,1008,0.01403484268167876,1.09648104959782,-0.013149011712227598,1.875408168577991,0.5008535763675342,0.012785738978274815,1.101671080912679,-0.005190031314859178,0.05971069938543688,False,False,False,True,False,False,False
SPYONLY,IVOL,0.1,0.0,Y2009,245,0.031110104821738815,1.172577127151113,-0.024013448144250438,0.28729541770816447,3.2241148247283475,0.026425139012562757,1.1866895086101603,-0.014112381459047363,0.12448951957785911,False,True,False,True,False,False,False
SPYONLY,IVOL,0.1,0.0,Y2010,252,0.015526702742130194,0.8688835869125905,-0.016352642929529537,-0.6748884533221418,2.959814861417497,0.01791695589003479,0.8718097148012244,-0.0029261278886338893,0.08926609510814887,False,False,False,True,False,False,False
SPYONLY,IVOL,0.1,0.0,Y2011,252,0.003937321280918393,0.18297953763879232,-0.019260959231689023,1.1866023335199114,-0.23116151508108126,0.022904167400468245,0.19671325116551447,-0.013733713526722147,0.10405683860705292,False,False,False,True,False,False,False
SPYONLY,IVOL,0.1,0.0,Y2012,250,0.015730530520570385,1.2327328715910246,-0.009933219566059415,1.4229087198530743,1.018493200201532,0.012727194592729685,1.237652695894811,-0.0049198243037864575,0.06204933031964576,True,False,False,True,False,False,True
SPYONLY,IVOL,0.1,0.0,Y2013,252,0.028895222028110457,2.5787765066095307,-0.005651580405553469,2.221722604808086,3.0592767438234336,0.011070472452350969,2.5846791583532798,-0.005902651743749043,0.055432850562480485,False,True,False,True,False,False,False
SPYONLY,IVOL,0.1,0.0,Y2014,252,0.013295880994313336,1.1818557768398854,-0.007448064192101866,1.4669954597574566,0.930483898457115,0.011229306174228628,1.1796547172746248,0.0022010595652606213,0.05613825437944997,False,True,True,True,False,False,True
SPYONLY,IVOL,0.1,0.0,Y2015,252,0.00204402624525013,0.14076684260294023,-0.012292511826890617,0.34255185759521445,0.0108941906287667,0.015338366079875338,0.15647338963609952,-0.015706547033159296,0.0675106906437712,False,False,False,True,False,False,False
SPYONLY,IVOL,0.1,0.0,Y2016,252,0.012085680271111787,0.926498917795791,-0.00932169580135589,0.5597085276494617,1.6590680845764023,0.013058249431153744,0.932883861426454,-0.006384943630662998,0.059761001956045876,False,False,False,True,False,False,False
SPYONLY,IVOL,0.15,0.0,FULL,4444,0.023216517351996924,0.8815875926186101,-0.05694578960752705,0.9521860081636954,0.8233219954395634,0.026431262218767255,0.8845060132920908,-0.002918420673480693,0.11154636906736383,False,False,False,True,False,False,False
SPYONLY,IVOL,0.15,0.0,IS,2007,0.022826535963053063,0.8916817703913205,-0.03585108582339258,0.829944433005666,1.0545815982840197,0.025682471518280035,0.8986386739891564,-0.006956903597835962,0.10932798834125254,False,False,False,True,False,False,False
SPYONLY,IVOL,0.15,0.0,OOS,2437,0.023537799558484007,0.8740281688754019,-0.05694578960752672,0.9870607336573823,0.753004656609763,0.027037595321659082,0.8739575612872552,7.060758814669832e-05,0.11337332438837548,True,False,True,True,False,False,False
SPYONLY,IVOL,0.15,0.0,ISH1_HALF,1003,0.02548297152708945,0.829944433005666,-0.03585108582339258,1.054793716622853,0.5669242294350647,0.030895791082487824,0.8377534152899397,-0.0078089822842737355,0.135206637401123,False,False,False,True,False,False,False
SPYONLY,IVOL,0.15,0.0,ISH2_HALF,1004,0.02017961727376516,1.0545815982840197,-0.01969745188868699,1.6920185436757538,0.5702104812693047,0.019118600059504286,1.0603109088217444,-0.005729310537724741,0.08347511482825448,False,False,False,True,False,False,False
SPYONLY,IVOL,0.15,0.0,CAL0912,999,0.024600510040640344,0.8020862019889583,-0.03585108582339258,1.0497217903103204,0.510484466055564,0.030895422800507905,0.8104611305183171,-0.008374928529358838,0.13430164869608552,False,False,False,True,False,False,False
SPYONLY,IVOL,0.15,0.0,CAL0910,497,0.03479046656250473,1.0302626351362487,-0.03585108582339258,1.2427476375171669,0.763210890775618,0.033748200704492554,1.0390922765109214,-0.008829641374672681,0.15100786005853084,False,False,False,True,False,False,False
SPYONLY,IVOL,0.15,0.0,CAL1112,502,0.014610900353204004,0.5355855311902052,-0.028842883512287698,0.20554509503349172,1.190650514283691,0.027804268097885436,0.5441043455968064,-0.008518814406601183,0.11776183386115457,False,False,False,True,False,False,True
SPYONLY,IVOL,0.15,0.0,CAL1316,1008,0.021071431368014037,1.0967656786338402,-0.019697451888687656,1.8754786529129186,0.5014106801898058,0.01918110579654269,1.101671080912679,-0.004905402278838844,0.08457730709673059,False,False,False,True,False,False,False
SPYONLY,IVOL,0.15,0.0,Y2009,245,0.046783041432393535,1.1733462204177136,-0.03585108582339258,0.28899372481217483,3.223454667089085,0.03963704525878596,1.1866895086101603,-0.013343288192446678,0.17625854630904025,False,True,False,True,False,False,False
SPYONLY,IVOL,0.15,0.0,Y2010,252,0.023262755174469074,0.8690667983490886,-0.02447532999443147,-0.6743667115427014,2.9599786767564553,0.026876083298269588,0.8718097148012244,-0.0027429164521357574,0.1264585817594245,False,False,False,True,False,False,False
SPYONLY,IVOL,0.15,0.0,Y2011,252,0.005739630289710362,0.18367260008664443,-0.028842883512287698,1.1866945477777724,-0.22995146386875592,0.03436429818923444,0.19671325116551447,-0.013040651078870036,0.14739698662521392,False,False,False,True,False,False,False
SPYONLY,IVOL,0.15,0.0,Y2012,250,0.023632334248258724,1.2330092805921806,-0.014879414751021725,1.4228268224412903,1.0191605612573884,0.01909149106878301,1.237652695894811,-0.00464341530263046,0.08788959987498275,True,False,False,True,False,False,True
SPYONLY,IVOL,0.15,0.0,Y2013,252,0.04361149002561859,2.579097449267835,-0.00846890604606243,2.2224740717568445,3.0589808070519937,0.016605902704172386,2.5846791583532798,-0.005581709085444864,0.07848958670406836,False,True,False,True,False,False,False
SPYONLY,IVOL,0.15,0.0,Y2014,252,0.01996082133943089,1.1817237049118725,-0.01115740395487752,1.4674524281040517,0.9298660269561059,0.016845172228125618,1.1796547172746248,0.002068987637247721,0.07951443914344705,False,True,True,True,False,False,True
SPYONLY,IVOL,0.15,0.0,Y2015,252,0.002999834132308976,0.1416135932347512,-0.0184068452908277,0.3433076266494564,0.011871702845923843,0.02301485775380041,0.15647338963609952,-0.014859796401348324,0.09565224228340899,False,False,False,True,False,False,False
