panel,dial,res,step,val,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,IS_Sharpe,m_min,bind,IS_m_min,pass4b,pass4a,turn_yr,m_H1,m_H2,m_OOS,m_DD,m_CAGR
U56,band,x4,0.0025,0.0925,0.08562642988680347,1.1472312722381302,-0.14302736766591306,1.2606593844267344,1.0538613214319457,1.151392674301056,0.0892830939284015,-0.14302736766591284,1.1439332310978527,-0.02045327510304197,CAGR,-0.023503253624386655,0,0,1.0622490185908815,0.30196546263580626,0.2282026292179703,0.2756142941720853,0.0592760440344767,-0.02045327510304197
U56,band,x4,0.0025,0.095,0.08698265480945744,1.1625643230243703,-0.13911056846572367,1.269612988656395,1.072879026969318,1.1663060856051901,0.09020709390065718,-0.1391105684657239,1.1592481043864764,-0.019097050180388,CAGR,-0.021626518757973834,0,0,1.0386078543776012,0.3109190668654668,0.24722033475534266,0.2905277054762193,0.06319284323466609,-0.019097050180388
U56,band,x4,0.0025,0.0975,0.0876286897504126,1.1735724200059743,-0.13000119671819066,1.2654391107922391,1.0949869978831817,1.18692479110128,0.09107261723531201,-0.13000119671819055,1.1572704673958443,-0.018451015239432836,CAGR,-0.021244880351261486,0,0,1.0242720565969616,0.306745189001311,0.2693283056692063,0.3111464109723091,0.0723022149821991,-0.018451015239432836
U56,band,x4,0.0025,0.1,0.08836504039250448,1.18574199850079,-0.12194687254270609,1.2571930168126357,1.1228823321712158,1.2130631108249055,0.09209894305336075,-0.12194687254270575,1.151522201578608,-0.01771466459734096,CAGR,-0.020857656030357274,0,0,1.0101439489684256,0.2984990950217076,0.29722363995724044,0.3372847306959347,0.08035653915768368,-0.01771466459734096
U56,band,x4,0.0025,0.1025,0.08901755611405116,1.1895579282269302,-0.1246044625005025,1.2618328542529846,1.1260312131095354,1.2212778051953792,0.09316721149659313,-0.12460446250050261,1.1497918269490606,-0.017062148875794284,CAGR,-0.02070534195058249,0,0,0.9979698694570651,0.3031389324620565,0.30037252089556,0.3454994250664084,0.07769894919988726,-0.017062148875794284
U56,band,x4,0.0025,0.105,0.08860333088482575,1.186793943181477,-0.12460446250050283,1.2680383841045346,1.1161721344130537,1.2120671467292392,0.09252745434818821,-0.1246044625005025,1.1551187948424055,-0.01747637410501969,CAGR,-0.020848275182022258,0,0,0.9893364471189411,0.30934446231360646,0.2905134421990784,0.3362887666002684,0.07769894919988693,-0.01747637410501969
U56,band,x4,0.0025,0.1075,0.08828035116134392,1.176748216882649,-0.12646631102468142,1.252755555707771,1.110558646576229,1.2072271203154519,0.09259220585621541,-0.12646631102468153,1.138470751767199,-0.01779935382850152,CAGR,-0.02163755911786014,0,0,0.9756572173717913,0.2940616339168428,0.28489995436225357,0.3314487401864811,0.07583710067570834,-0.01779935382850152
U56,band,x4,0.0025,0.11,0.08714586620725484,1.1608964827785753,-0.12519444671545732,1.2433710489122873,1.0884687149200183,1.184543599642642,0.09070424103975139,-0.12519444671545743,1.1312826192706278,-0.018933838782590598,CAGR,-0.02186551007900217,0,0,0.9649802757093077,0.2846771271213592,0.2628100227060429,0.3087652195136713,0.07710896498493244,-0.018933838782590598
U56,band,x4,0.0025,0.1125,0.08724980709348995,1.1589893879301085,-0.12611211732929095,1.2513934604419505,1.0766548485187672,1.180863430469991,0.09044832797305147,-0.1261121173292905,1.131628458634155,-0.018829897896355488,CAGR,-0.021328141627925623,0,0,0.9582139757264505,0.2926995386510224,0.2509961563047919,0.3050850503410202,0.07619129437109881,-0.018829897896355488
U56,band,x4,0.0025,0.115,0.08728445180155919,1.1565806127686853,-0.12611211732929084,1.247086069634487,1.0760678505518286,1.179500821093515,0.09058137781730546,-0.12611211732929084,1.127904735219858,-0.018795253188286246,CAGR,-0.021412053657007712,0,0,0.9457158650580376,0.2883921478435588,0.25040915833785327,0.30372244096454415,0.07619129437109892,-0.018795253188286246
U56,band,x4,0.0025,0.1175,0.08693978879835695,1.1548372082203473,-0.11993366151230134,1.2399407238876472,1.0788025719408803,1.1778719387514727,0.09000744213073042,-0.11993366151230167,1.1260612983717588,-0.019139916191488485,CAGR,-0.02148045364815432,0,0,0.9355435182028676,0.28124680209671904,0.2531438797269049,0.30209355862250187,0.08236975018808843,-0.019139916191488485
U56,band,x4,0.0025,0.12,0.08751675089443456,1.1605452149094995,-0.11993366151230145,1.2439528390642862,1.0855002496537876,1.1876549021125844,0.09077864736306429,-0.11993366151230134,1.1267405895668068,-0.01856295409541088,CAGR,-0.02113755723868449,0,0,0.9266826970323506,0.28525891727335806,0.2598415574398122,0.3118765219836136,0.08236975018808831,-0.01856295409541088
U56,gross,x1,0.05,0.3,0.03435049904270193,1.2092066054770572,-0.04843172028881737,1.2346883935848982,1.1896127305865434,1.2884905597003462,0.037659185591153665,-0.04843172028881726,1.108095747127099,-0.0717292059471435,CAGR,-0.07435948689036165,0,0,0.7303207692614189,0.2759944717939701,0.363954038372568,0.4127121795713754,0.1538716914115724,-0.0717292059471435
U56,gross,x1,0.05,0.35,0.04011193342910646,1.2092286741797635,-0.05639427258801155,1.2348477083567266,1.1895214344717315,1.2884111421201248,0.043988685327334354,-0.05639427258801144,1.1082425266644018,-0.06596777156073898,CAGR,-0.06928181846115566,0,0,0.8494977379129358,0.2761537865657985,0.36386274225775617,0.41263276199115395,0.1459091391123782,-0.06596777156073898
U56,gross,x1,0.05,0.4,0.04588307480949072,1.209245967626185,-0.06432555104272164,1.2350030779377985,1.1894247302664862,1.2883261196470037,0.050332575100006105,-0.06432555104272153,1.108385567692651,-0.06019663018035472,CAGR,-0.06419930789520722,0,0,0.9681081200750553,0.27630915614687035,0.36376603805251084,0.4125477395180329,0.13797786065766812,-0.06019663018035472
U56,gross,x1,0.05,0.45,0.05166365884285362,1.209258448430819,-0.07222548559987396,1.235154444807239,1.1893226144064688,1.2882355685087115,0.05669057275178924,-0.07222548559987418,1.108524677372417,-0.05441604614699182,CAGR,-0.05911219272646484,0,0,1.0862135608548458,0.27646052301631074,0.36366392219249344,0.41245718837974066,0.1300779261005158,-0.05441604614699182
U56,gross,x1,0.05,0.5,0.05745340838863511,1.2092659246185244,-0.08009406495691218,1.2353014008910284,1.1892150890646607,1.2881395367198853,0.0630623879633947,-0.08009406495691196,1.1086593555790678,-0.04862629660121033,CAGR,-0.054020728970546994,0,0,1.2038844337199588,0.2766074791001002,0.3635563968506853,0.41236115659091455,0.12220934674347758,-0.04862629660121033
U56,gross,x1,0.05,0.55,0.06325205491134023,1.20926851139608,-0.08793128665265115,1.2354441145479949,1.1891022171068233,1.2880380362393213,0.06944772208918404,-0.08793128665265149,1.1087898548711475,-0.04282765007850521,CAGR,-0.04892514386165003,0,0,1.3211794696578396,0.2767501927570667,0.3634435248928479,0.41225965611035054,0.11437212504773861,-0.04282765007850521
U56,gross,x1,0.05,0.6,0.06905932134173587,1.2092661455808908,-0.09573709023642929,1.2355821323616616,1.188984288535138,1.2879312418924664,0.07584628844262475,-0.09573709023642918,1.1089158041480072,-0.03702038364810957,CAGR,-0.04382569785944512,0,0,1.4381619236252534,0.27688821057073343,0.3633255963211627,0.41215286176349564,0.10656632146396047,-0.03702038364810957
U56,gross,x1,0.05,0.65,0.07487491010199165,1.2092586166664476,-0.10351144328004691,1.235715182361482,1.1888611552346802,1.2878188530066361,0.08225776246178484,-0.10351144328004724,1.1090371049880485,-0.031204794887853785,CAGR,-0.038722651254742724,0,0,1.554910978883553,0.2770212605705539,0.3632024630207048,0.4120404728776653,0.09879196842034285,-0.031204794887853785
U56,gross,x1,0.05,0.7,0.08069852387242893,1.209245725096872,-0.11125433030058818,1.2358431085432695,1.1887325732086018,1.2877008111273298,0.08868182904083133,-0.11125433030058773,1.1091533817215473,-0.02538118111741651,CAGR,-0.033616275214926716,0,0,1.6715014828868178,0.27714918675234135,0.36307388099462645,0.411922430998359,0.09104908139980158,-0.02538118111741651
U56,gross,x1,0.05,0.75,0.08652985234021404,1.2092272535344055,-0.11896569629881126,1.2359655511245395,1.1885984596161216,1.2875770624908123,0.09511816914319215,-0.11896569629881149,1.1092642021777381,-0.019549852649631397,CAGR,-0.02850686480671083,0,0,1.7880167389781125,0.2772716293336114,0.3629397674021463,0.4117986823618415,0.0833377154015785,-0.019549852649631397
U56,gross,x1,0.05,0.8,0.0923686174583278,1.209203488025131,-0.12664561000892027,1.2360830220558323,1.1884588990818146,1.287447580534974,0.10156645746697013,-0.1266456100089205,1.1093702548430013,-0.013711087531517632,CAGR,-0.02339463701820188,0,0,1.9045067162814993,0.27738910026490415,0.3628002068678392,0.4116692004060033,0.07565780169146949,-0.013711087531517632
U56,gross,x1,0.05,0.85,0.09821447630098445,1.2091739325107775,-0.13429396832234142,1.2361948296757306,1.1883135741641377,1.287312190979618,0.10802635214616685,-0.1342939683223413,1.1094706274794623,-0.007865228688860984,CAGR,-0.018279931421267603,0,0,2.0210772993527137,0.2775009078848024,0.3626548819501624,0.4115338108506471,0.06800944337804835,-0.007865228688860984
U56,gross,x1,0.05,0.9,0.1040670845610907,1.2091382906861774,-0.14191074541667137,1.2363010519794737,1.1881618487114438,1.2871702606498339,0.1144974473395679,-0.14191074541667148,1.1095654620489321,-0.002012620428754733,CAGR,-0.01316301461478897,0,0,2.137831690459887,0.27760713018854555,0.36250315649746845,0.41139188052086306,0.060392666283718394,-0.002012620428754733
U56,gross,x1,0.05,0.95,0.10992614541120171,1.2090967910347565,-0.14949589681686648,1.236401481112681,1.1880043428233582,1.2870222513107938,0.12097943987105286,-0.1494958968168667,1.1096546868456358,0.003846440421356276,CAGR,-0.008044171523944765,1,0,2.25482572640053,0.27770755932175273,0.36234565060938284,0.41124387118182304,0.05280751488352328,0.003846440421356276
U56,gross,x1,0.05,1.0,0.11579129015072653,1.2090490588905265,-0.15704956363821165,1.2364961235230911,1.187840335926937,1.2868675714072633,0.1274719035877505,-0.15704956363821132,1.109738209736551,0.009711585160881095,CAGR,-0.002923698401711805,1,0,2.37217718531529,0.27780220173216297,0.3621816437129616,0.41108919127829247,0.04525384806217811,0.009711585160881095
U56,gross,x2,0.025,0.3,0.03435049904270193,1.2092066054770572,-0.04843172028881737,1.2346883935848982,1.1896127305865434,1.2884905597003462,0.037659185591153665,-0.04843172028881726,1.108095747127099,-0.0717292059471435,CAGR,-0.07435948689036165,0,0,0.7303207692614189,0.2759944717939701,0.363954038372568,0.4127121795713754,0.1538716914115724,-0.0717292059471435
U56,gross,x2,0.025,0.325,0.0372299856223961,1.2092182053138414,-0.05241690571483659,1.234768525214483,1.1895677159286455,1.2884515186686036,0.04082211773590294,-0.05241690571483637,1.1081695746955822,-0.06884971936744934,CAGR,-0.07182127276038441,0,0,0.789984756515633,0.27607460342355494,0.36390902371467015,0.41267313853963283,0.14988650598555317,-0.06884971936744934
U56,gross,x2,0.025,0.35,0.04011193342910646,1.2092286741797635,-0.05639427258801155,1.2348477083567266,1.1895214344717315,1.2884111421201248,0.043988685327334354,-0.05639427258801144,1.1082425266644018,-0.06596777156073898,CAGR,-0.06928181846115566,0,0,0.8494977379129358,0.2761537865657985,0.36386274225775617,0.41263276199115395,0.1459091391123782,-0.06596777156073898
U56,gross,x2,0.025,0.375,0.04299630520764519,1.209237867357183,-0.06036382752150182,1.2349258821130005,1.1894736649624797,1.2883692426540747,0.04715884573971585,-0.06036382752150171,1.1083145143152757,-0.06308339978220025,CAGR,-0.06674115410366177,0,0,0.9088717931127598,0.2762319603220723,0.3638149727485044,0.4125908625251039,0.14193958417888794,-0.06308339978220025
U56,gross,x2,0.025,0.4,0.04588307480949072,1.209245967626185,-0.06432555104272164,1.2350030779377985,1.1894247302664862,1.2883261196470037,0.050332575100006105,-0.06432555104272153,1.108385567692651,-0.06019663018035472,CAGR,-0.06419930789520722,0,0,0.9681081200750553,0.27630915614687035,0.36376603805251084,0.4125477395180329,0.13797786065766812,-0.06019663018035472
U56,gross,x2,0.025,0.425,0.048772204591259305,1.2092528390293988,-0.06827943733647845,1.2350793242907596,1.1893743483338564,1.2882815246377137,0.05350982837178986,-0.06827943733647923,1.1084556948602908,-0.057307500398586134,CAGR,-0.061656307923825926,0,0,1.0272187281924878,0.27638540249983146,0.363715656119881,0.4125031445087429,0.1340239743639113,-0.057307500398586134
U56,gross,x2,0.025,0.45,0.05166365884285362,1.209258448430819,-0.07222548559987396,1.235154444807239,1.1893226144064688,1.2882355685087115,0.05669057275178924,-0.07222548559987418,1.108524677372417,-0.05441604614699182,CAGR,-0.05911219272646484,0,0,1.0862135608548458,0.27646052301631074,0.36366392219249344,0.41245718837974066,0.1300779261005158,-0.05441604614699182
U56,gross,x2,0.025,0.475,0.05455740577076407,1.2092628285392626,-0.07616368770247317,1.2352284032254812,1.1892696227563386,1.2881883318028582,0.059874776259868145,-0.0761636877024735,1.1085924867099997,-0.05152229921908137,CAGR,-0.05656699320688707,0,0,1.1450985643496603,0.27653448143455306,0.36361093054236326,0.4124099516738874,0.1261397239979166,-0.05152229921908137
U56,gross,x2,0.025,0.5,0.05745340838863511,1.2092659246185244,-0.08009406495691218,1.2353014008910284,1.1892150890646607,1.2881395367198853,0.0630623879633947,-0.08009406495691196,1.1086593555790678,-0.04862629660121033,CAGR,-0.054020728970546994,0,0,1.2038844337199588,0.2766074791001002,0.3635563968506853,0.41236115659091455,0.12220934674347758,-0.04862629660121033
U56,gross,x2,0.025,0.525,0.06035163434622692,1.209267795466804,-0.08401660304858505,1.2353732631993042,1.1891592799869253,1.2880894404867813,0.06625338183110108,-0.08401660304858483,1.1087250881471422,-0.045728070643618515,CAGR,-0.05147343930352388,0,0,1.262577269168532,0.276679341408376,0.3635005877729499,0.4123110603578105,0.11828680865180471,-0.045728070643618515
U56,gross,x2,0.025,0.55,0.06325205491134023,1.20926851139608,-0.08793128665265115,1.2354441145479949,1.1891022171068233,1.2880380362393213,0.06944772208918404,-0.08793128665265149,1.1087898548711475,-0.04282765007850521,CAGR,-0.04892514386165003,0,0,1.3211794696578396,0.2767501927570667,0.3634435248928479,0.41225965611035054,0.11437212504773861,-0.04282765007850521
U56,gross,x2,0.025,0.575,0.06615462919213333,1.2092679593204878,-0.09183811875794412,1.2355137610864257,1.189043861406033,1.2879852894815988,0.07264536975410318,-0.09183811875794379,1.108853439924873,-0.03992507579771211,CAGR,-0.04637588518959923,0,0,1.379704764639877,0.2768198392954976,0.36338516919205766,0.41220690935262805,0.11046529294244564,-0.03992507579771211
U56,gross,x2,0.025,0.6,0.06905932134173587,1.2092661455808908,-0.09573709023642929,1.2355821323616616,1.188984288535138,1.2879312418924664,0.07584628844262475,-0.09573709023642918,1.1089158041480072,-0.03702038364810957,CAGR,-0.04382569785944512,0,0,1.4381619236252534,0.27688821057073343,0.3633255963211627,0.41215286176349564,0.10656632146396047,-0.03702038364810957
U56,gross,x2,0.025,0.625,0.07196609282602595,1.2092630266168243,-0.09962819760285968,1.2356492565307007,1.1889233922940712,1.2878757554480562,0.0790504314966336,-0.0996281976028599,1.1089770245209156,-0.03411361216381949,CAGR,-0.04127461006395983,0,0,1.4965619783337651,0.2769553347397725,0.3632647000800958,0.4120973753190854,0.10267521409753008,-0.03411361216381949
U56,gross,x2,0.025,0.65,0.07487491010199165,1.2092586166664476,-0.10351144328004691,1.235715182361482,1.1888611552346802,1.2878188530066361,0.08225776246178484,-0.10351144328004724,1.1090371049880485,-0.031204794887853785,CAGR,-0.038722651254742724,0,0,1.554910978883553,0.2770212605705539,0.3632024630207048,0.4120404728776653,0.09879196842034285,-0.031204794887853785
U56,gross,x2,0.025,0.675,0.07778573317685056,1.2092528514537857,-0.10738682494373875,1.2357798175070178,1.1887975352645797,1.2877605294531462,0.08546824068049252,-0.10738682494373886,1.1090959074449789,-0.02829397181299488,CAGR,-0.03616986002341949,0,0,1.6132208076305734,0.27708589571608966,0.3631388430506043,0.41198214932417543,0.09491658675665102,-0.02829397181299488
U56,gross,x2,0.025,0.7,0.08069852387242893,1.209245725096872,-0.11125433030058818,1.2358431085432695,1.1887325732086018,1.2877008111273298,0.08868182904083133,-0.11125433030058773,1.1091533817215473,-0.02538118111741651,CAGR,-0.033616275214926716,0,0,1.6715014828868178,0.27714918675234135,0.36307388099462645,0.411922430998359,0.09104908139980158,-0.02538118111741651
U56,gross,x2,0.025,0.725,0.08361324014405813,1.2092371563658364,-0.11511395540056835,1.235904938374591,1.1886662187902073,1.2876396594357629,0.09189848552048341,-0.11511395540056812,1.1092093924118736,-0.022466464845787307,CAGR,-0.03106193829317694,0,0,1.7297662532263491,0.2772110165836629,0.3630075265762319,0.41186127930679206,0.08718945629982142,-0.022466464845787307
U56,gross,x2,0.025,0.75,0.08652985234021404,1.2092272535344055,-0.11896569629881126,1.2359655511245395,1.1885984596161216,1.2875770624908123,0.09511816914319215,-0.11896569629881149,1.1092642021777381,-0.019549852649631397,CAGR,-0.02850686480671083,0,0,1.7880167389781125,0.2772716293336114,0.3629397674021463,0.4117986823618415,0.0833377154015785,-0.019549852649631397
U56,gross,x2,0.025,0.775,0.08944832756754018,1.2092160788806938,-0.12280959039367711,1.2360250186834718,1.188529349074649,1.2875130428464376,0.09834084040847713,-0.12280959039367723,1.1093179245945366,-0.016631377422305263,CAGR,-0.02595107919606421,0,0,1.8462574216305347,0.27733109689254365,0.36287065686067355,0.41173466271746684,0.07949382130671265,-0.016631377422305263
