book,family,parent,cadence,n_names,turnover,rebalances_per_year,block_bars,persistence,episodes,per_year,mean_len,median_len,frac_ge2
ETFk24d02,ETF,U56,2D,24,6.095793106824738,126.0283847713449,1.9995495495495494,26.701482357362426,1302,73.91394458211309,53.39093701996928,8.0,1.0
ETFk24d02,ETF,U56,W,24,3.7745285429240534,52.2279792746114,4.825,17.702235053438617,813,46.153638206803336,85.41328413284133,24.0,1.0
ETFk24d02,ETF,U56,2W,24,2.622970526200084,26.1139896373057,9.65,12.578285362920361,573,32.528947961252534,121.3804537521815,57.0,1.0
ETFk24d02,ETF,U56,M,24,1.8219289096619196,12.03514305023654,20.93867924528302,8.148824181543572,406,23.04843433205677,170.6256157635468,103.0,1.0
ETFk24d02,ETF,U56,6W,24,1.4635828127015975,8.685740031538636,29.013071895424837,7.299508158892819,329,18.677179544942557,211.78115501519756,146.0,1.0
ETFk24d02,ETF,U56,Q,24,1.0917835048732456,3.97386798828565,63.41428571428571,4.195937081748672,255,14.476233385897725,266.08235294117645,250.0,1.0
ETFk24d03,ETF,U56,D,24,8.685353158534799,252.00000000000003,1.0,36.97211796246649,1865,105.87519711646767,36.97211796246649,4.0,0.7238605898123325
ETFk24d03,ETF,U56,2D,24,5.985532064585012,126.0283847713449,1.9995495495495494,26.74517097397801,1290,73.23271006983555,53.47829457364341,8.0,1.0
ETFk24d03,ETF,U56,W,24,3.8172232301605513,52.2279792746114,4.825,17.17339119482738,831,47.17548997521965,82.86161251504211,22.0,1.0
ETFk24d03,ETF,U56,2W,24,2.624461626127528,26.1139896373057,9.65,12.338777632357422,578,32.81279567470151,119.06920415224913,49.0,1.0
ETFk24d03,ETF,U56,M,24,1.7204227483720171,12.03514305023654,20.93867924528302,8.548648197938578,385,21.856273935571075,178.99740259740258,106.0,1.0
ETFk24d03,ETF,U56,6W,24,1.4176175975893393,8.685740031538636,29.013071895424837,7.353329557680121,321,18.223023203424194,213.34267912772586,172.0,1.0
ETFk24d03,ETF,U56,Q,24,1.0718959261833338,3.97386798828565,63.41428571428571,4.205151310355186,252,14.305924757828341,266.6666666666667,251.0,1.0
ETFk24d04,ETF,U56,D,24,10.068883751929633,252.00000000000003,1.0,33.38755760368664,2170,123.18990763685515,33.38755760368664,3.5,0.7129032258064516
ETFk24d04,ETF,U56,2D,24,6.878963801137763,126.0283847713449,1.9995495495495494,24.36090027364894,1487,84.41630997972517,48.710827168796236,8.0,1.0
ETFk24d04,ETF,U56,W,24,4.171639529216335,52.2279792746114,4.825,16.5380374862183,907,51.489975219644066,79.79603087100331,24.0,1.0
ETFk24d04,ETF,U56,2W,24,2.8878179945419253,26.1139896373057,9.65,11.788868250399192,636,36.105429150709625,113.7625786163522,48.0,1.0
ETFk24d04,ETF,U56,M,24,1.9675612871663168,12.03514305023654,20.93867924528302,7.791011183269641,442,25.09213786888939,163.13348416289594,87.5,1.0
ETFk24d04,ETF,U56,6W,24,1.6271365045796902,8.685740031538636,29.013071895424837,6.713168753674471,369,20.947961252534355,194.76964769647697,117.0,1.0
ETFk24d04,ETF,U56,Q,24,1.1380581720881133,3.97386798828565,63.41428571428571,4.13397363262534,268,15.21423744086506,262.1529850746269,247.5,1.0
ETFk24d05,ETF,U56,D,24,9.835214107395988,252.00000000000003,1.0,33.93952180028129,2133,121.08943455733274,33.93952180028129,4.0,0.6957337083919363
ETFk24d05,ETF,U56,2D,24,6.606068962752532,126.0283847713449,1.9995495495495494,25.237901785335573,1434,81.40752421716603,50.46443514644351,8.0,1.0
ETFk24d05,ETF,U56,W,24,4.111999794890009,52.2279792746114,4.825,16.66837649201473,899,51.03581887812571,80.42491657397107,20.0,1.0
ETFk24d05,ETF,U56,2W,24,2.8341142305629545,26.1139896373057,9.65,11.965435613898592,626,35.53773372381167,115.46645367412141,49.0,1.0
ETFk24d05,ETF,U56,M,24,1.8604618744466712,12.03514305023654,20.93867924528302,8.256380252860113,417,23.672899301644517,172.87769784172662,103.0,1.0
ETFk24d05,ETF,U56,6W,24,1.5561133026933918,8.685740031538636,29.013071895424837,6.982395289754028,353,20.039648569497636,202.58073654390935,146.0,1.0
ETFk24d05,ETF,U56,Q,24,1.1157500170475265,3.97386798828565,63.41428571428571,4.225153866922095,262,14.87362018472629,267.9351145038168,247.0,1.0
ETFk24d06,ETF,U56,D,24,8.621026643603004,252.00000000000003,1.0,36.278113000548544,1823,103.4908763234963,36.278113000548544,4.0,0.7328579264947888
ETFk24d06,ETF,U56,2D,24,6.07094440189194,126.0283847713449,1.9995495495495494,25.591610744043127,1293,73.40301869790494,51.17169373549884,8.0,1.0
ETFk24d06,ETF,U56,W,24,3.8497065432393094,52.2279792746114,4.825,16.52855991049832,829,47.061950889840055,79.7503015681544,24.0,1.0
ETFk24d06,ETF,U56,2W,24,2.6871333977282763,26.1139896373057,9.65,11.689189785596385,587,33.32372155890967,112.80068143100512,49.0,1.0
ETFk24d06,ETF,U56,M,24,1.833999609621619,12.03514305023654,20.93867924528302,7.717377259024946,409,23.218742960126157,161.5916870415648,103.0,1.0
ETFk24d06,ETF,U56,6W,24,1.4881510649888816,8.685740031538636,29.013071895424837,6.802632626164656,334,18.961027258391532,197.36526946107784,144.5,1.0
ETFk24d06,ETF,U56,Q,24,1.0976179580200351,3.97386798828565,63.41428571428571,4.005283425321019,256,14.533002928587521,253.9921875,242.0,1.0
ETFk24d07,ETF,U56,D,24,8.910868531483311,252.00000000000003,1.0,35.14068241469816,1905,108.14597882405948,35.14068241469816,4.0,0.7202099737532809
ETFk24d07,ETF,U56,2D,24,6.153835644483792,126.0283847713449,1.9995495495495494,25.344088143100205,1321,74.9925658932192,50.67676003028009,8.0,1.0
ETFk24d07,ETF,U56,W,24,3.820702138061332,52.2279792746114,4.825,16.764759321099422,827,46.94841180446047,80.88996372430472,20.0,1.0
ETFk24d07,ETF,U56,2W,24,2.7222650332118388,26.1139896373057,9.65,11.570579636181199,599,34.00495607118721,111.65609348914857,49.0,1.0
ETFk24d07,ETF,U56,M,24,1.7822040768009564,12.03514305023654,20.93867924528302,8.046107989825224,398,22.594277990538412,168.4748743718593,103.0,1.0
ETFk24d07,ETF,U56,6W,24,1.441544743263986,8.685740031538636,29.013071895424837,7.0476455196076735,325,18.450101374183376,204.47384615384615,146.0,1.0
ETFk24d07,ETF,U56,Q,24,1.0858738247903132,3.97386798828565,63.41428571428571,4.047272614835526,255,14.476233385897725,256.6549019607843,191.0,1.0
ETFk24d08,ETF,U56,D,24,9.798442187227598,252.00000000000003,1.0,33.68836104513064,2105,119.49988736201848,33.68836104513064,4.0,0.7296912114014252
ETFk24d08,ETF,U56,2D,24,6.884519961043613,126.0283847713449,1.9995495495495494,23.831644369190972,1488,84.47307952241496,47.652553763440864,8.0,1.0
ETFk24d08,ETF,U56,W,24,4.146303753385966,52.2279792746114,4.825,16.303819015141496,901,51.149357963505295,78.66592674805771,20.0,1.0
ETFk24d08,ETF,U56,2W,24,2.877045560344887,26.1139896373057,9.65,11.610965138455745,633,35.93512052264024,112.04581358609795,48.0,1.0
ETFk24d08,ETF,U56,M,24,1.9038670793224806,12.03514305023654,20.93867924528302,7.976344433695982,425,24.127055643162876,167.0141176470588,102.0,1.0
ETFk24d08,ETF,U56,6W,24,1.5969166009254356,8.685740031538636,29.013071895424837,6.697620998465503,361,20.493804911015996,194.3185595567867,144.0,1.0
ETFk24d08,ETF,U56,Q,24,1.1431754617214809,3.97386798828565,63.41428571428571,4.100022527596305,267,15.157467898175266,260.0,250.0,1.0
ETFk24d09,ETF,U56,D,24,8.640355454680869,252.00000000000003,1.0,38.05958829902492,1846,104.79657580536157,38.05958829902492,4.0,0.7199349945828819
ETFk24d09,ETF,U56,2D,24,5.965556282864622,126.0283847713449,1.9995495495495494,27.497592682388547,1279,72.60824510024781,54.982799061767004,8.0,1.0
ETFk24d09,ETF,U56,W,24,3.7577182447400252,52.2279792746114,4.825,17.855406041934536,814,46.210407749493136,86.15233415233415,24.0,1.0
ETFk24d09,ETF,U56,2W,24,2.7081708962947624,26.1139896373057,9.65,12.191988037695168,596,33.834647443117824,117.65268456375838,49.0,1.0
ETFk24d09,ETF,U56,M,24,1.7228335005272069,12.03514305023654,20.93867924528302,8.704791608061845,386,21.91304347826087,182.26683937823833,106.0,1.0
ETFk24d09,ETF,U56,6W,24,1.4845184950753765,8.685740031538636,29.013071895424837,7.164668683422907,336,19.07456634377112,207.86904761904762,143.5,1.0
ETFk24d09,ETF,U56,Q,24,1.108445688464887,3.97386798828565,63.41428571428571,4.161105975509654,261,14.816850642036496,263.8735632183908,234.0,1.0
ETFk24d10,ETF,U56,D,24,8.901042761904183,252.00000000000003,1.0,37.65455502896261,1899,107.80536156792071,37.65455502896261,4.0,0.7282780410742496
ETFk24d10,ETF,U56,2D,24,6.211295364373845,126.0283847713449,1.9995495495495494,26.855523015694224,1332,75.61703086280694,53.698948948948946,8.0,1.0
ETFk24d10,ETF,U56,W,24,3.903432539729365,52.2279792746114,4.825,17.529754422540393,845,47.970263572876775,84.5810650887574,24.0,1.0
ETFk24d10,ETF,U56,2W,24,2.7339544969342167,26.1139896373057,9.65,12.377451192401843,599,34.00495607118721,119.44240400667779,49.0,1.0
ETFk24d10,ETF,U56,M,24,1.8311861202533817,12.03514305023654,20.93867924528302,8.31523432831135,409,23.218742960126157,174.11002444987776,103.0,1.0
ETFk24d10,ETF,U56,6W,24,1.5184427562730527,8.685740031538636,29.013071895424837,7.164042399307573,342,19.41518359990989,207.85087719298247,146.0,1.0
ETFk24d10,ETF,U56,Q,24,1.1027310398676913,3.97386798828565,63.41428571428571,4.257837944505275,258,14.64654201396711,270.0077519379845,251.5,1.0
ETFk24d11,ETF,U56,D,24,8.76614195058536,252.00000000000003,1.0,36.94435527019797,1869,106.10227528722686,36.94435527019797,4.0,0.7217763509898342
ETFk24d11,ETF,U56,2D,24,6.042779551400595,126.0283847713449,1.9995495495495494,26.69457488824119,1294,73.45978824059473,53.37712519319938,8.0,1.0
ETFk24d11,ETF,U56,W,24,3.758087245755229,52.2279792746114,4.825,17.59667168636259,812,46.09686866411354,84.9039408866995,24.0,1.0
ETFk24d11,ETF,U56,2W,24,2.6383307088256385,26.1139896373057,9.65,12.370690427954175,578,32.81279567470151,119.37716262975779,49.0,1.0
ETFk24d11,ETF,U56,M,24,1.769297944072447,12.03514305023654,20.93867924528302,8.312881507695026,395,22.423969362469027,174.06075949367087,104.0,1.0
ETFk24d11,ETF,U56,6W,24,1.4587948701651574,8.685740031538636,29.013071895424837,7.165934576847519,329,18.677179544942557,207.90577507598783,159.0,1.0
ETFk24d11,ETF,U56,Q,24,1.0695552548496154,3.97386798828565,63.41428571428571,4.243397161522865,250,14.19238567244875,269.092,252.0,1.0
ETFk24d12,ETF,U56,D,24,9.304738425292745,252.00000000000003,1.0,35.806306306306304,1998,113.42554629421042,35.806306306306304,4.0,0.7192192192192193
ETFk24d12,ETF,U56,2D,24,6.453057175952795,126.0283847713449,1.9995495495495494,25.688256907815525,1392,79.02320342419465,51.36494252873563,8.0,1.0
ETFk24d12,ETF,U56,W,24,3.951411975000487,52.2279792746114,4.825,17.252799014457043,858,48.708267627844116,83.24475524475524,24.0,1.0
ETFk24d12,ETF,U56,2W,24,2.8029835376525014,26.1139896373057,9.65,11.984338581752938,618,35.08357738229331,115.64886731391586,48.5,1.0
ETFk24d12,ETF,U56,M,24,1.868658097175551,12.03514305023654,20.93867924528302,8.124176401806498,420,23.843207929713902,170.1095238095238,103.0,1.0
ETFk24d12,ETF,U56,6W,24,1.5811541706251955,8.685740031538636,29.013071895424837,6.833918904418359,359,20.380265825636407,198.27298050139277,131.0,1.0
ETFk24d12,ETF,U56,Q,24,1.1161931619066865,3.97386798828565,63.41428571428571,4.18228679942816,263,14.930389727416086,265.21673003802283,192.0,1.0
ETFk24d13,ETF,U56,D,24,8.526585947131471,252.00000000000003,1.0,39.32931506849315,1825,103.60441540887588,39.32931506849315,4.0,0.7183561643835616
ETFk24d13,ETF,U56,2D,24,5.969250750434738,126.0283847713449,1.9995495495495494,27.97475856522371,1284,72.89209281369678,55.93691588785047,8.0,1.0
ETFk24d13,ETF,U56,W,24,3.7648978047267208,52.2279792746114,4.825,18.15574445443835,818,46.437485920252314,87.60146699266504,24.0,1.0
ETFk24d13,ETF,U56,2W,24,2.617489611558664,26.1139896373057,9.65,12.899035693724812,576,32.69925658932192,124.47569444444444,58.0,1.0
ETFk24d13,ETF,U56,M,24,1.777524203160573,12.03514305023654,20.93867924528302,8.581531219965562,398,22.594277990538412,179.6859296482412,106.0,1.0
ETFk24d13,ETF,U56,6W,24,1.4998733921134177,8.685740031538636,29.013071895424837,7.243590898851092,340,19.301644514530302,210.15882352941176,147.0,1.0
ETFk24d13,ETF,U56,Q,24,1.090900425298497,3.97386798828565,63.41428571428571,4.2752644362885395,257,14.589772471277316,271.11284046692606,250.0,1.0
ETFk24d14,ETF,U56,D,24,8.70086758919999,252.00000000000003,1.0,37.93116328708645,1874,106.38612300067584,37.93116328708645,4.0,0.732657417289221
ETFk24d14,ETF,U56,2D,24,6.114788120113386,126.0283847713449,1.9995495495495494,26.850080548067154,1324,75.16287452128859,53.688066465256796,8.0,1.0
ETFk24d14,ETF,U56,W,24,3.7589369805502186,52.2279792746114,4.825,17.956779982307594,820,46.5510250056319,86.64146341463415,24.0,1.0
ETFk24d14,ETF,U56,2W,24,2.614608286268003,26.1139896373057,9.65,12.74665184574287,578,32.81279567470151,123.00519031141869,56.5,1.0
ETFk24d14,ETF,U56,M,24,1.729093491300507,12.03514305023654,20.93867924528302,8.739683173743506,388,22.02658256364046,182.99742268041237,106.0,1.0
ETFk24d14,ETF,U56,6W,24,1.4586815037964647,8.685740031538636,29.013071895424837,7.38966802514899,330,18.73394908763235,214.3969696969697,146.5,1.0
ETFk24d14,ETF,U56,Q,24,1.0607909352392433,3.97386798828565,63.41428571428571,4.354844644849303,251,14.249155215138545,276.1593625498008,251.0,1.0
ETFk24d15,ETF,U56,D,24,8.965650144015568,252.00000000000003,1.0,36.95370857443451,1901,107.9189006533003,36.95370857443451,4.0,0.7348763808521831
ETFk24d15,ETF,U56,2D,24,6.29903087945912,126.0283847713449,1.9995495495495494,26.141676455443633,1344,76.29826537508448,52.27157738095238,8.0,1.0
ETFk24d15,ETF,U56,W,24,3.9485719376703434,52.2279792746114,4.825,17.089556328123575,851,48.310880829015545,82.45710928319625,20.0,1.0
ETFk24d15,ETF,U56,2W,24,2.693818676454434,26.1139896373057,9.65,12.400278927717117,587,33.32372155890967,119.66269165247019,56.0,1.0
ETFk24d15,ETF,U56,M,24,1.824997975058666,12.03514305023654,20.93867924528302,8.267763565923813,405,22.991664789366975,173.11604938271606,103.0,1.0
ETFk24d15,ETF,U56,6W,24,1.4777080445800002,8.685740031538636,29.013071895424837,7.271750870647359,331,18.790718630322147,210.97583081570997,172.0,1.0
ETFk24d15,ETF,U56,Q,24,1.1047613288961808,3.97386798828565,63.41428571428571,4.2043945467438855,257,14.589772471277316,266.61867704280155,251.0,1.0
