panel,N,H,seed,null_CAGR_cash,null_CAGR_rebuilt,null_CAGR_sym,null_IS_CAGR_rebuilt,lam_cash,lam_rebuilt,lam_sym
B136,1,90,6,0.06316251972214681,0.06293955131587436,0.06293955131650075,0.03330714217612729,0.8992269194363935,0.8998936185469881,0.8998936185586064
B136,1,90,7,0.16413054188812337,0.16413054188812337,0.17983064080312317,0.126252133872786,1.0,1.0,1.1089588342929348
B136,1,90,8,0.201252070002649,0.201252070002649,0.2799239038765384,0.16488777765515272,1.0,1.0,1.4583363862224943
B136,1,90,9,0.14737763658677583,0.14737763658677583,0.2206230855910254,0.12641178843548428,1.0,1.0,1.5811625736123738
B136,1,90,10,0.08937298870554655,0.08927712569181279,0.08927712568836066,0.06594665686628942,0.8344463422523725,0.8350832142585334,0.8350832142207103
B136,1,90,11,0.09285814960721384,0.09285814960721384,0.12777562742259807,0.08831449361344323,1.0,1.0,1.5032115028254547
B136,1,90,12,0.18117119776848312,0.18117119776848312,0.2342646121033758,0.19933636671530053,1.0,1.0,1.3236176789195195
B136,1,90,13,0.15083828059258542,0.15083828059258542,0.21852442379094694,0.12816214269147563,1.0,1.0,1.5280272618344666
B136,1,90,14,0.15679011112190344,0.15679011112190344,0.1855498384403207,0.10277370372641004,1.0,1.0,1.2046023963662535
B136,1,90,15,0.08693287274317418,0.08693287274317418,0.11012614923592534,0.10664080298907952,1.0,1.0,1.3743186201889328
B136,1,90,16,0.10238404294864556,0.10199620482058958,0.10199620481311822,0.10945429468278878,0.8214118010000062,0.8195241881530062,0.8195241880853923
B136,1,90,17,0.1693829221979959,0.1693829221979959,0.21768371954153354,0.16031889859903092,1.0,1.0,1.315922369739707
B136,1,90,18,0.1586498796015079,0.1586498796015079,0.245473583508228,0.24555608195487877,1.0,1.0,1.6316973537304993
B136,1,90,19,0.13655373613007726,0.13655373613007726,0.1758528864813822,0.11327936322852938,1.0,1.0,1.3407243991251245
B136,1,90,20,0.038816347016567665,0.03872240759319534,0.03872240759354595,0.025420912765450554,0.8410407882566824,0.8489734953623294,0.8489734953828416
B136,1,90,21,0.10288589092659883,0.10287775426970391,0.10287775426336165,0.09815091171175072,0.9972969897615636,0.9973076129360328,0.9973076128616842
B136,1,90,22,0.030953542902056652,0.03037410559972309,0.030374105602116508,0.023493941099993254,0.6444319816536939,0.642560824794977,0.6425608248715666
B136,1,90,23,0.22111312953763274,0.22111312953763274,0.253861875988997,0.2759240851783993,1.0,1.0,1.1512324027896133
B136,1,90,24,0.08031266184736952,0.08031266184736952,0.08591400022283624,0.04143628286825107,1.0,1.0,1.0947537606451165
B136,1,90,25,0.1514208276334128,0.1514208276334128,0.1689920230352493,0.05886260560191725,1.0,1.0,1.1271850872876679
B136,1,90,26,0.2191918411942002,0.2191918411942002,0.2955206264573862,0.3034002812375627,1.0,1.0,1.3712892911176688
B136,1,90,27,0.11821504154730733,0.11821504154730733,0.131221408329518,0.022174641534999484,1.0,1.0,1.1351434479672842
B136,1,90,28,0.13050518687622392,0.13050518687622392,0.1713222143045352,0.06569432889138693,1.0,1.0,1.399441759185106
B136,1,90,29,0.11393673838554874,0.11393673838554874,0.12537263644167895,0.09209184185659525,1.0,1.0,1.1257150304522339
B136,1,90,30,0.10984242569135061,0.10976586061477556,0.10976586060545968,0.16189499275493557,0.9547957789343346,0.9546334637800726,0.9546334636899614
B136,1,90,31,0.2286856315644552,0.2286856315644552,0.37317338733575167,0.23960414121160656,1.0,1.0,1.6691607993183804
B136,1,90,32,0.09283568356511518,0.09283924853771452,0.09283924853432102,0.1010446880671485,0.9949960151070467,0.9952912720526832,0.9952912719973799
B136,1,90,33,0.10362249957589253,0.10366603966950083,0.10366603967341415,0.15283275830757215,0.908355807522879,0.9090945640036865,0.9090945640429244
B136,1,90,34,0.18521574890919212,0.18521574890919212,0.2941103956499158,0.17281945486107553,1.0,1.0,1.6509417300736915
B136,1,90,35,0.16963977722966517,0.16963977722966517,0.29605615869695945,0.1696091488823095,1.0,1.0,1.831116713595789
B136,1,90,36,0.054733803209622955,0.054733803209622955,0.05811737636799075,0.05054413819227621,1.0,1.0,1.1162338048658247
B136,1,90,37,0.1007770920551685,0.1007770920551685,0.11065849461806376,0.013074671363095147,1.0,1.0,1.1192111469156256
B136,1,90,38,0.04137722194605864,0.04081772009004858,0.04081772008900075,-0.016154890087401452,0.6127290423306666,0.6091628237515718,0.6091628237319264
B136,1,90,39,0.10188512337955746,0.10161946752629536,0.10161946752539097,0.14712596348169993,0.907755053541649,0.9066957008964645,0.9066957008866157
B136,1,126,0,0.0850132414916247,0.08485640313254916,0.0848564031402399,0.1165418665736826,0.9165574129501912,0.9166521709005204,0.9166521710018889
B136,1,126,1,0.1871251295032037,0.18708290428109908,0.1870829042773985,0.3410004589426634,0.9887210128706794,0.9887687465278578,0.9887687465071766
B136,1,126,2,0.11453812567393928,0.11398982236461963,0.11398982235852495,0.187909575905975,0.8747226510820474,0.8729780987073403,0.8729780986538829
B136,1,126,3,0.008906790700406786,0.008547917116994208,0.008547917117097903,0.027613500881529474,0.5344359076414054,0.5338377098849947,0.5338377099112754
B136,1,126,4,0.07454114663399936,0.07408261804914296,0.07408261804456284,0.13804514103165388,0.8546882459288145,0.8523455566186198,0.8523455565587938
B136,1,126,5,0.18293347482340905,0.18293406279818747,0.18293406280812308,0.17925019142678877,0.9966141304444376,0.9966217026202446,0.9966217026800763
B136,1,126,6,0.140063441066967,0.1391068991312634,0.13910689913281815,0.22633083693235911,0.8031685929804313,0.801497050507253,0.8014970505166072
B136,1,126,7,0.084520645367689,0.08468581727566438,0.08468581727281133,0.15473679719951927,0.7888591329698014,0.7928267027082767,0.7928267026776477
B136,1,126,8,0.05962764490868144,0.059411950759229226,0.05941195075884176,0.027802242637202212,0.6876061494533698,0.6901022175490885,0.6901022175434948
B136,1,126,9,0.10618813810578365,0.10618813810578365,0.11243499036012339,0.11253501367493235,1.0,1.0,1.0687094204293242
B136,1,126,10,0.14424399721188452,0.144141712144924,0.14414171213555305,0.1192740031777908,0.9732369646455015,0.9731509476221312,0.9731509475528641
B136,1,126,11,0.07847318333774433,0.07881135428014541,0.07881135428276531,0.04268409313867938,0.844702186924053,0.8481128992075595,0.8481128992400977
B136,1,126,12,0.0807177552659184,0.0807177552659184,0.091798840881683,0.07416668196270271,1.0,1.0,1.203221457669456
B136,1,126,13,0.14419153185610467,0.14419153185610467,0.1502799046097747,0.1311412588398757,1.0,1.0,1.0462879186997394
B136,1,126,14,0.12452056035352888,0.12373118036094377,0.12373118035584652,0.2551038024983572,0.8226499704761809,0.8208289242377942,0.8208289242019382
B136,1,126,15,0.08675936094172165,0.08622549940930169,0.08622549941266655,0.03670884273215158,0.8415721643058147,0.8409945476513094,0.840994547689063
B136,1,126,16,0.03665358948020647,0.036432626595028994,0.03643262659560631,0.07134985907360525,0.6836321598773212,0.6843145575374512,0.6843145575531964
B136,1,126,17,0.0938975796467365,0.09353933278102833,0.09353933278414805,0.1481923908579681,0.6700007655638589,0.6730067515632749,0.6730067515885954
B136,1,126,18,0.17351909065566273,0.1734192407577786,0.1734192407756059,0.09547479421447291,0.7866998302662775,0.788200616572317,0.7882006166536273
B136,1,126,19,0.21276719478853057,0.21276719478853057,0.28570147709592075,0.15447336240275877,1.0,1.0,1.3488052216143087
B136,1,126,20,0.081019243826286,0.0819041694179663,0.08190416941505618,0.1446357680942152,0.6478703200226446,0.655097285233895,0.6550972852075385
B136,1,126,21,0.18078745952489572,0.18078745952489572,0.22668370331905208,0.18950603643427444,1.0,1.0,1.2697445270383532
B136,1,126,22,0.10443827095126257,0.10451914353672587,0.10451914354589542,0.13745836161894465,0.8930400917074091,0.8969572524247194,0.8969572525212688
B136,1,126,23,0.17125521544217648,0.17117043204687388,0.17117043204493965,0.15174868267855413,0.9487415278383791,0.9499641054489911,0.9499641054377979
B136,1,126,24,0.17924078640231667,0.17924078640231667,0.32444780815771646,0.12892735310562586,1.0,1.0,1.8542991780586044
B136,1,126,25,0.08298445778583297,0.08281087973536927,0.08281087973245582,0.07211662395259366,0.9275777396070335,0.9272203359005247,0.9272203358618223
B136,1,126,26,0.10213630505283344,0.10176098879430473,0.10176098879685269,0.17003708018247266,0.9358070013265445,0.9340307100333594,0.9340307100603855
B136,1,126,27,0.07122899092369916,0.07122899092369916,0.08198672970752963,0.08871464292389164,1.0,1.0,1.2040568111552656
B136,1,126,28,0.17115482202315024,0.17115482202315024,0.2117141678911758,0.23670050287314814,1.0,1.0,1.2558254111696472
B136,1,126,29,0.0851452053052022,0.08615046578045171,0.08615046578241037,0.1920993213563862,0.6923870420077902,0.6987871544541235,0.6987871544717199
B136,1,126,30,0.0867180176566491,0.0867180176566491,0.10306666904631623,0.045426440306769456,1.0,1.0,1.2281209408929719
B136,1,126,31,0.08016855752087926,0.0800082406955942,0.0800082406956466,0.08636526754637264,0.9540346717246722,0.9538735718830342,0.9538735718837854
B136,1,126,32,0.12224575762649503,0.12224575762649503,0.14147571363788636,0.0918846364431114,1.0,1.0,1.197636002955787
B136,1,126,33,0.13852388774086188,0.13817111857470854,0.1381711185753629,0.21754845685961333,0.8585292395857773,0.8584706039673153,0.858470603971687
B136,1,126,34,0.061828618972064264,0.06152824712171645,0.061528247123144864,0.020090963898901082,0.7836125149943021,0.7890142823135047,0.789014282338685
B136,1,126,35,0.08577257609054967,0.08577257609054967,0.09325060905539484,0.04768191062037164,1.0,1.0,1.116947207122649
B136,1,126,36,0.20427092585019824,0.20427092585019824,0.2796949186571036,0.08490221143342502,1.0,1.0,1.3750171810346923
B136,1,126,37,0.13059982903590184,0.12999537923190907,0.12999537923087834,0.09571294610410086,0.8694786563216854,0.868867838893083,0.8688678388856383
B136,1,126,38,0.10661087647673195,0.10656698775074602,0.10656698775079154,0.09296383110300233,0.8151109882845979,0.8156569517519354,0.8156569517523256
B136,1,126,39,0.11281921008134654,0.11281246201045025,0.11281246200949879,0.05132713411176226,0.8609983184987884,0.8633626988199803,0.8633626988117671
B136,2,21,0,0.14031583067737508,0.13963970697360373,0.13963970698843342,0.24929848661046305,0.7705691822957799,0.7672355686512746,0.7672355687333241
B136,2,21,1,0.12509566237437753,0.12452935665268172,0.12452935665671183,0.11122151188192775,0.8714356394763425,0.8685244287132023,0.86852442874251
B136,2,21,2,0.15176845450915555,0.15183823794462503,0.15183823793531137,0.1268398296409543,0.9688319020927678,0.9696442056198864,0.9696442055568189
B136,2,21,3,0.10503307914010307,0.10496211303698244,0.10496211304730818,0.0808559679268992,0.9223162515269911,0.9221851746389789,0.9221851747362964
B136,2,21,4,0.08781573813635046,0.08801152539564949,0.08801152539523516,0.04795471100674131,0.8319679270657798,0.8357646552550169,0.8357646552506748
B136,2,21,5,0.08631937435245463,0.08619791204679639,0.08619791205168781,0.045533279776809765,0.9185083482934366,0.9182779309332108,0.9182779309921636
B136,2,21,6,0.12325994068586876,0.12307323853897456,0.12307323853900143,0.16263951628237572,0.7917608826164129,0.7916765526897829,0.7916765526899572
B136,2,21,7,0.08634044116560324,0.0861967389059326,0.08619673890151858,0.05630849506865765,0.9386395828586915,0.9384695599183355,0.9384695598639867
B136,2,21,8,0.047988848046139454,0.04740143880376291,0.047401438806702556,0.09340071222043722,0.73902835302373,0.7384087153390602,0.738408715391587
B136,2,21,9,0.1238148272138142,0.12350853151118302,0.12350853152291497,0.17529870799291158,0.7534829680744761,0.7532002251646917,0.7532002252369683
B136,2,21,10,0.17582758555395528,0.17582758555395528,0.27133954939628047,0.19668370276445235,1.0,1.0,1.5799317393203525
B136,2,21,11,0.16664903518615315,0.16664903518615315,0.19730149496300453,0.14453907314915004,1.0,1.0,1.1891675013805718
B136,2,21,12,0.04964164716529562,0.04959889879397217,0.04959889879010193,0.06254573357378002,0.7311771392616297,0.7317703688507635,0.7317703687824866
B136,2,21,13,0.14995671682499334,0.14995671682499334,0.15684790858936015,0.08615828657960845,1.0,1.0,1.047845632128164
B136,2,21,14,0.019655322038959255,0.019429871694743417,0.019429871695537893,0.020148016116668943,0.6791559584376139,0.6785889585553755,0.6785889585976694
B136,2,21,15,0.12200152386855923,0.12200152386855923,0.1287736510826336,0.15553799916617717,1.0,1.0,1.0602760306984214
B136,2,21,16,0.0892886770585819,0.0892886770585819,0.09031742282947408,0.0799549683655425,1.0,1.0,1.013080349274582
B136,2,21,17,0.10794989577209768,0.10794989577209768,0.12758881109403175,0.1000034640090639,1.0,1.0,1.2113685845650644
B136,2,21,18,0.06943021836208407,0.06918914914220453,0.0691891491372989,0.21236475289055878,0.6726064433808698,0.6725664572616428,0.6725664572085515
B136,2,21,19,0.0762758752301711,0.07621092655155182,0.07621092655237005,0.0961676504060538,0.8155731391232608,0.8173280138853267,0.8173280138952512
B136,2,21,20,0.12413952256107574,0.12414277978173271,0.12414277978516952,0.14654997015479565,0.9736316976154371,0.9738525664399698,0.9738525664689803
B136,2,21,21,0.10888469017194335,0.10888469017194335,0.11026631595283565,0.09803338470207357,1.0,1.0,1.0139117548409764
B136,2,21,22,0.12779405494438767,0.12773045481023693,0.1277304548036522,0.17892727669211483,0.9589457257103611,0.958834011061318,0.9588340110079763
B136,2,21,23,0.15389797926038562,0.15389797926038562,0.18429727937948193,0.17114244760806874,1.0,1.0,1.2130765436635496
B136,2,21,24,0.0688376151324106,0.06864098778212613,0.06864098778438343,0.042899559811613974,0.5043879385159962,0.5039452310496679,0.5039452310668044
B136,2,21,25,0.02849097511863885,0.028482654912050487,0.02848265490977675,0.03705634435173266,0.6063059047125541,0.6088880930235057,0.6088880929632432
B136,2,21,26,0.1557252018033184,0.15585855857240039,0.15585855858817732,0.16967696437296875,0.8873744024402781,0.8878212657508002,0.8878212658435254
B136,2,21,27,0.04818340091820961,0.047911227261278055,0.04791122725873165,0.017963280590648667,0.8398437262745895,0.838260684879319,0.8382606848252325
B136,2,21,28,0.12826275912831342,0.12826275912831342,0.14638731020174967,0.13211227582780483,1.0,1.0,1.1525633197811056
B136,2,21,29,0.12773758567944915,0.12754516549287565,0.12754516549034944,0.17024858288618305,0.9561057890952711,0.9551478361034038,0.9551478360832466
B136,2,21,30,0.08561952065318579,0.08611590440625427,0.08611590441542072,0.12780937790210656,0.6948870830775209,0.6992245702091457,0.6992245702878486
B136,2,21,31,0.10775923227025452,0.10750207517417554,0.10750207517081467,0.16986183229333474,0.8799390490906922,0.878997789259607,0.8789977892305443
B136,2,21,32,0.09934157929335763,0.09934157929335763,0.10325738317756228,0.12911341851939828,1.0,1.0,1.0441366600598532
B136,2,21,33,0.1128016570720416,0.1128016570720416,0.11365616387080313,0.1252694725768131,1.0,1.0,1.0083754080610026
B136,2,21,34,0.09935368511456866,0.09841281138176527,0.098412811383358,0.02936911271078091,0.7175176582533602,0.7140514490020258,0.7140514490140049
B136,2,21,35,0.08885907670386883,0.08885907670386883,0.09445419454950188,0.08403247857925078,1.0,1.0,1.0731435931122424
B136,2,21,36,0.06787642935886251,0.06747917127000358,0.06747917127459435,0.08659604078261318,0.8134023855568988,0.8122383632462093,0.8122383633097137
B136,2,21,37,0.14005465746994172,0.14005465746994172,0.14913342243278138,0.13746869757090807,1.0,1.0,1.0699913066679059
B136,2,21,38,0.08190781740973962,0.08172110068658434,0.08172110068752159,0.07600467315328485,0.8081749615588485,0.8082435970682738,0.8082435970785709
B136,2,21,39,0.05415082600289822,0.054237179978065875,0.05423717997229294,0.05963273022979343,0.7449372258173099,0.746796938564602,0.7467969384727564
B136,2,42,0,0.06507213738838669,0.06538713663344264,0.06538713662889961,0.13333256604914867,0.6145678345429213,0.6205533200483391,0.6205533200028148
B136,2,42,1,0.06634009457875001,0.06674643207991005,0.06674643208418085,0.12758838914902415,0.6178301034405449,0.6251143090557452,0.6251143090980853
B136,2,42,2,0.12206131022552746,0.1220800859248039,0.12208008592985853,0.17096331599429138,0.9465215064143324,0.9464327603648794,0.9464327604074816
B136,2,42,3,0.1276559079623465,0.12818199073686198,0.1281819907412578,0.15243840706952083,0.8187555328048968,0.8219124154559598,0.8219124154849824
B136,2,42,4,0.07779137497820066,0.07768661371488084,0.07768661371127661,0.08685547300953389,0.8151604828384502,0.8155314867435519,0.8155314867021894
B136,2,42,5,0.12511359296131586,0.12479646160571378,0.12479646160247726,0.09814850567790234,0.9390437083251861,0.9375358826229843,0.937535882597379
B136,2,42,6,0.06048775560834341,0.06030839095315432,0.06030839095172835,0.07861252984051359,0.776073041346381,0.7760897189672717,0.7760897189462124
B136,2,42,7,0.055916217526589485,0.05537077233945209,0.05537077233490151,0.11446867860577026,0.7758884928563754,0.774136928673179,0.7741369286010709
B136,2,42,8,0.11320493739083437,0.11295070818169006,0.11295070818805342,0.14233986913989827,0.8784078455717621,0.8764917601517548,0.8764917602042059
B136,2,42,9,0.13265479273993042,0.13219560423220322,0.13219560423714904,0.19101211244966776,0.8752193102573478,0.8730815516051749,0.8730815516391979
