panel,kind,q,k,seed,arm,keep4a,keep4b,fails4b,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe,OOS_CAGR,OOS_MaxDD
k40~q0.750~s05,k40q0.750,0.75,40,5,CAND10,False,False,"H1,H2,OOS,DD,CAGR",0.05569235092454572,0.4144190043630787,-0.37757533268915977,0.302886327139872,0.5066291930761188,0.4836439528367403,0.07118860661559467,-0.37757533268915966
k40~q0.750~s05,k40q0.750,0.75,40,5,CAND20,False,False,"H1,H2,OOS,DD,CAGR",0.06305799391353184,0.48621561754336146,-0.3753929171700603,0.47952222465854744,0.49947025951214963,0.49350911115017565,0.06746585741939204,-0.3753929171700606
k40~q0.750~s06,k40q0.750,0.75,40,6,EWall,False,False,"H1,H2,OOS,DD,CAGR",0.03772695494668965,0.3397471921829836,-0.34334194926602357,0.791957883261698,0.0010397959261461264,0.12488078523533938,0.007435379732806391,-0.34334194926602346
k40~q0.750~s06,k40q0.750,0.75,40,6,CAND10,False,False,"H1,H2,OOS,DD,CAGR",0.05165800855844482,0.4098414956000192,-0.31687555815388935,0.8103529788061894,0.10080963161823507,0.2378829587011449,0.025462586344720206,-0.31687555815388924
k40~q0.750~s06,k40q0.750,0.75,40,6,CAND20,False,False,"H1,H2,OOS,DD,CAGR",0.036941718523316736,0.33391522464385026,-0.3332448288022538,0.7883469148290665,-0.005573300317978171,0.12002038967385875,0.0067132328126064955,-0.3332448288022527
k40~q0.750~s07,k40q0.750,0.75,40,7,EWall,False,False,"H1,H2,OOS,DD",0.10133607244112341,0.7698003241131134,-0.23002225263982734,0.7257172139717677,0.8118351552641485,0.8596483044534781,0.11828579510479398,-0.20306157268745795
k40~q0.750~s07,k40q0.750,0.75,40,7,CAND10,False,False,"H1,H2,OOS,DD",0.10537393067620116,0.7320654568083413,-0.22765472779525908,0.7086885600086089,0.7559902554375605,0.8709078031821095,0.13295698555789937,-0.20526960394343519
k40~q0.750~s07,k40q0.750,0.75,40,7,CAND20,False,False,"H1,H2,OOS,DD",0.10348717187360057,0.7811205381910974,-0.22963872386162965,0.7478400894150299,0.8140541004623307,0.8574794368445086,0.1184307222865304,-0.20370562553473393
k40~q0.750~s08,k40q0.750,0.75,40,8,EWall,False,False,"H1,H2,OOS,DD,CAGR",0.06005129684055599,0.5296585597451575,-0.23005251656013037,0.6161759866820095,0.46628060534983234,0.4752685569377153,0.05494152443534572,-0.23005251656012982
k40~q0.750~s08,k40q0.750,0.75,40,8,CAND10,False,False,"H1,H2,OOS,DD,CAGR",0.05125260994681624,0.42010977208433614,-0.26112528428521564,0.39480876025426903,0.444893191878123,0.4199840417677559,0.05363440468725433,-0.26112528428521475
k40~q0.750~s08,k40q0.750,0.75,40,8,CAND20,False,False,"H1,H2,OOS,DD,CAGR",0.05778575651846185,0.5092239021082156,-0.23276814802819834,0.5858769388033095,0.4538368576666927,0.46754883493242233,0.05435865517728633,-0.232768148028199
k40~q0.750~s09,k40q0.750,0.75,40,9,EWall,False,False,"H1,H2,OOS,DD,CAGR",0.04484791799945875,0.3826187728941919,-0.35182574614566087,0.7045125176524155,0.17981059078973088,0.24168101462384006,0.025404934258588918,-0.35182574614566087
k40~q0.750~s09,k40q0.750,0.75,40,9,CAND10,False,False,"H1,H2,OOS,DD,CAGR",0.04593332913095427,0.36935038483976307,-0.3564056836300197,0.4832272604420269,0.30281287875206647,0.2946644225521784,0.035949021958730176,-0.356405683630019
k40~q0.750~s09,k40q0.750,0.75,40,9,CAND20,False,False,"H1,H2,OOS,DD,CAGR",0.04985657217465045,0.41469792471849376,-0.34881284649403166,0.7025033737291969,0.2362283625447619,0.28390791117499,0.032279160153629194,-0.34881284649403166
k40~q0.750~s10,k40q0.750,0.75,40,10,EWall,False,False,"H1,H2,OOS,DD,CAGR",0.05449657034850275,0.4878561744809103,-0.251528220149161,0.6458062846277874,0.35087710572124986,0.4706103161721062,0.052558559908342684,-0.2515282201491619
k40~q0.750~s10,k40q0.750,0.75,40,10,CAND10,False,False,"H1,H2,OOS,DD,CAGR",0.06545212063266281,0.516529519348927,-0.25704597069596846,0.5587957686186098,0.478524895186706,0.5445275348937683,0.0698033099680988,-0.25704597069596913
k40~q0.750~s10,k40q0.750,0.75,40,10,CAND20,False,False,"H1,H2,OOS,DD,CAGR",0.05562470843733891,0.4915156834867616,-0.25119058766110636,0.6573558883290295,0.34825371537346705,0.47360502736405213,0.0536524280373345,-0.2511905876611068
k40~q0.750~s11,k40q0.750,0.75,40,11,EWall,False,False,"H2,OOS,DD,CAGR",0.09675213156235296,0.7573486091831265,-0.23515548063989888,1.0043193984953336,0.5522251768038972,0.6322392309192335,0.08079805234929283,-0.23515548063989855
k40~q0.750~s11,k40q0.750,0.75,40,11,CAND10,False,False,"H1,H2,OOS,DD,CAGR",0.09364510979547558,0.6637362426795658,-0.2641613291565139,0.8675178523237463,0.4913090356501716,0.551584412913511,0.07759988581092458,-0.2641613291565126
k40~q0.750~s11,k40q0.750,0.75,40,11,CAND20,False,False,"H2,OOS,DD",0.10364487768818575,0.7930432562181352,-0.23401743405107134,0.9992153721543124,0.6217171061444449,0.6828037833096373,0.08985623675522403,-0.23401743405107134
k40~q0.750~s12,k40q0.750,0.75,40,12,EWall,False,False,"H1,H2,OOS,DD,CAGR",0.06751232609450297,0.5600745338757877,-0.31683334414080366,0.7615479563227038,0.41084134635663905,0.4495184938232759,0.05452706406488561,-0.31683334414080366
k40~q0.750~s12,k40q0.750,0.75,40,12,CAND10,False,False,"H1,H2,OOS,DD,CAGR",0.07003535806193706,0.5340022449732598,-0.32829396677832157,0.758834458506957,0.36520562572763504,0.3579719356524887,0.04448344163756546,-0.32829396677832123
k40~q0.750~s12,k40q0.750,0.75,40,12,CAND20,False,False,"H1,H2,OOS,DD,CAGR",0.06682655979490426,0.5538590667919453,-0.3168333441408038,0.7554011130645136,0.40424176810967943,0.4437410089987393,0.05378559001341632,-0.3168333441408038
k40~q0.750~s13,k40q0.750,0.75,40,13,EWall,False,False,"H1,H2,OOS,DD,CAGR",0.04993115746286825,0.4157677637465778,-0.36136755366329465,0.5804736989392859,0.27783527507661243,0.35616401857374225,0.041791410508120075,-0.3613675536632951
k40~q0.750~s13,k40q0.750,0.75,40,13,CAND10,False,False,"H1,H2,OOS,DD,CAGR",0.07276083156305302,0.531774511650069,-0.3481075778766416,0.6825967441025929,0.40405102639009666,0.47350261195448967,0.06473948573795485,-0.34810757787664015
k40~q0.750~s13,k40q0.750,0.75,40,13,CAND20,False,False,"H1,H2,OOS,DD,CAGR",0.05104559046756063,0.42274618475101644,-0.36275655730201894,0.5828321795946707,0.2888232568893252,0.3684896125173579,0.04370978471116005,-0.36275655730202017
k40~q0.750~s14,k40q0.750,0.75,40,14,EWall,False,False,"H1,H2,OOS,DD,CAGR",0.048074819080656805,0.4289575438612371,-0.2395706496665001,0.3533496489518236,0.49598422522759505,0.5991853884858218,0.0727168114841803,-0.2395706496665
k40~q0.750~s14,k40q0.750,0.75,40,14,CAND10,False,False,"H1,H2,OOS,DD,CAGR",0.04469531837663254,0.377026297315401,-0.26666539497574937,0.25439571404156436,0.48351627632628685,0.5606944316125321,0.07504920029709594,-0.26666539497575026
k40~q0.750~s14,k40q0.750,0.75,40,14,CAND20,False,False,"H1,H2,OOS,DD,CAGR",0.04880781244177901,0.4311944911360326,-0.24226017689943324,0.30990603633235136,0.5361700190698975,0.5958217975643322,0.07325092588715165,-0.24226017689943324
k40~q0.750~s15,k40q0.750,0.75,40,15,EWall,False,False,"H1,H2,OOS,DD,CAGR",0.058434315260578185,0.49410374240251287,-0.32554883046799565,0.7778223413281095,0.2762114619181467,0.40162326151697086,0.04738929896112376,-0.32554883046799576
k40~q0.750~s15,k40q0.750,0.75,40,15,CAND10,False,False,"H1,H2,OOS,DD,CAGR",0.041267673646586234,0.3485677788909252,-0.40861221934477066,0.727263703473853,0.06675359057240417,0.210909915752163,0.021012353708298903,-0.4086122193447701
k40~q0.750~s15,k40q0.750,0.75,40,15,CAND20,False,False,"H1,H2,OOS,DD,CAGR",0.05536275500494048,0.4676411355298359,-0.3342470049543571,0.7848804750397742,0.2290031682745707,0.3571657213039343,0.041513662775095606,-0.33424700495435755
k40~q0.750~s16,k40q0.750,0.75,40,16,EWall,False,False,"H1,H2,OOS,DD,CAGR",0.07294871153105675,0.5819765367904773,-0.27617219887355693,0.7429396397310637,0.4537314554247688,0.4423914404819045,0.05409652384384822,-0.27617219887355693
k40~q0.750~s16,k40q0.750,0.75,40,16,CAND10,False,False,"H1,H2,OOS,DD,CAGR",0.08648719693824813,0.6244621896793991,-0.3108794267166276,0.8380128937230248,0.4508817804573977,0.46916110321149246,0.06261016552250664,-0.3108794267166274
k40~q0.750~s16,k40q0.750,0.75,40,16,CAND20,False,False,"H1,H2,OOS,DD,CAGR",0.07209226730465601,0.5719547450396156,-0.29523156378100757,0.7626774164792987,0.4205037732313414,0.42971789497692797,0.05271825680051512,-0.29523156378100734
k40~q0.750~s17,k40q0.750,0.75,40,17,EWall,False,False,"H1,H2,OOS,DD,CAGR",0.07147988071567979,0.5594593066146212,-0.277104190743266,0.6422380800677923,0.4960334270855771,0.5754858543841715,0.0764530827787917,-0.27710419074326575
k40~q0.750~s17,k40q0.750,0.75,40,17,CAND10,False,False,"H1,H2,OOS,DD,CAGR",0.06708911018550778,0.4868930820069572,-0.36639934106841565,0.581132828830396,0.41210873273793214,0.526352520126515,0.07666445215287676,-0.36639934106841576
k40~q0.750~s17,k40q0.750,0.75,40,17,CAND20,False,False,"H1,H2,OOS,DD,CAGR",0.07132331157280203,0.5541146968665759,-0.27802758126624416,0.6452303170459637,0.4856022227025789,0.5645955869555671,0.07573447068824901,-0.2780275812662436
k40~q0.750~s18,k40q0.750,0.75,40,18,EWall,False,False,"H1,H2,OOS,DD,CAGR",0.07954689539326787,0.6031776704884597,-0.21366552050233356,0.6859019803979742,0.5424896168852463,0.6349895485930672,0.08776918654402599,-0.21366552050233378
k40~q0.750~s18,k40q0.750,0.75,40,18,CAND10,False,False,"H1,H2,OOS,DD,CAGR",0.06417072357731723,0.4713986869924862,-0.22797228339620346,0.4818094081437407,0.46621343031840456,0.5547767351568668,0.08110823430054004,-0.2137933509314084
k40~q0.750~s18,k40q0.750,0.75,40,18,CAND20,False,False,"H1,H2,OOS,DD,CAGR",0.07515159798442994,0.5702510870538738,-0.2121902571259736,0.6324804220685243,0.5252742498331666,0.6090633494716462,0.08426345253891165,-0.2121902571259736
k40~q0.750~s19,k40q0.750,0.75,40,19,EWall,False,False,"H1,H2,OOS,DD,CAGR",0.03799724279113725,0.32624705010634414,-0.40895626001724317,0.40085385707887267,0.2857179601192379,0.3466299182797383,0.04387859480356893,-0.40895626001724383
k40~q0.750~s19,k40q0.750,0.75,40,19,CAND10,False,False,"H1,H2,OOS,DD,CAGR",0.04487770362917587,0.34876419645454343,-0.39522534387299624,0.21546699503258834,0.45071316821007895,0.4788826272284635,0.07284354363033896,-0.39522534387299724
k40~q0.750~s19,k40q0.750,0.75,40,19,CAND20,False,False,"H1,H2,OOS,DD,CAGR",0.03377352195388572,0.2970026920883017,-0.4016385623442348,0.34916421289180805,0.2704941841147642,0.32488289527824815,0.04050234241615014,-0.40163856234423445
k40~q0.750~s20,k40q0.750,0.75,40,20,EWall,False,False,"H1,H2,OOS,DD,CAGR",0.07582406173294176,0.6018922914853286,-0.3463438950520331,0.8277309591349198,0.422786401018952,0.41441316862330424,0.05004045749630781,-0.346343895052034
k40~q0.750~s20,k40q0.750,0.75,40,20,CAND10,False,False,"H1,H2,OOS,DD,CAGR",0.056770448405580654,0.43813708464004897,-0.41504250315979896,0.6982033563672634,0.22432533457361642,0.22967255555338942,0.024029121915533525,-0.4150425031597992
k40~q0.750~s20,k40q0.750,0.75,40,20,CAND20,False,False,"H1,H2,OOS,DD,CAGR",0.06929514866536657,0.5548456048605498,-0.34269932737521136,0.7974492921246192,0.36253114332307673,0.3509721574275073,0.040829936413959045,-0.3426993273752119
k40~q0.750~s21,k40q0.750,0.75,40,21,EWall,False,False,"H1,H2,OOS,DD,CAGR",0.07131485200283172,0.5821085561233951,-0.3240800474491554,0.787615544864872,0.44236015562360703,0.4973089689088292,0.06316030797154149,-0.3240800474491553
k40~q0.750~s21,k40q0.750,0.75,40,21,CAND10,False,False,"H1,H2,OOS,DD,CAGR",0.07772514717550028,0.575046218687231,-0.3285710735581545,0.6488515742443142,0.5330693435585442,0.5594763884881697,0.08113972308138684,-0.3285710735581544
k40~q0.750~s21,k40q0.750,0.75,40,21,CAND20,False,False,"H1,H2,OOS,DD,CAGR",0.07454084642609726,0.5999798209349675,-0.32701932707454795,0.8314974124058827,0.4437514102003061,0.5038457404849248,0.06488048715710448,-0.3270193270745476
k40~q0.750~s22,k40q0.750,0.75,40,22,EWall,False,False,"H1,H2,OOS,DD,CAGR",0.060428750261681596,0.5018017633277662,-0.3445118319776398,0.669849125985509,0.37653049538428734,0.46580354126900103,0.05806713995320156,-0.34451183197764146
k40~q0.750~s22,k40q0.750,0.75,40,22,CAND10,False,False,"H1,H2,OOS,DD,CAGR",0.05895599592156553,0.45059680408485997,-0.4054986076149293,0.5642871494152434,0.36457287218697937,0.45560057810510896,0.06283350152020706,-0.40549860761492873
k40~q0.750~s22,k40q0.750,0.75,40,22,CAND20,False,False,"H1,H2,OOS,DD,CAGR",0.06124687467251522,0.5049756745324645,-0.34788822308659995,0.6547077845568495,0.3947616881973629,0.4655743745769142,0.05843749227030437,-0.3478882230865997
k40~q0.750~s23,k40q0.750,0.75,40,23,EWall,False,False,"H2,OOS,DD",0.11646562179342124,0.8520847257223872,-0.3144193658954908,1.0020857268987873,0.7394838169502383,0.7811351329287224,0.11045203582783114,-0.31441936589549024
k40~q0.750~s23,k40q0.750,0.75,40,23,CAND10,False,False,DD,0.14437644370673208,0.9261406850843026,-0.341005770264325,0.9714542107419503,0.8950028924636905,0.9276369146156324,0.1521057431027868,-0.3410057702643252
k40~q0.750~s23,k40q0.750,0.75,40,23,CAND20,False,False,"H2,OOS,DD",0.11833582535762033,0.8561598151252622,-0.3066679833987598,0.9675987649325601,0.7733556072902921,0.807606973255436,0.11595459994077673,-0.30666798339875945
k40~q0.750~s24,k40q0.750,0.75,40,24,EWall,False,False,"H1,H2,OOS,DD,CAGR",0.05622353831417293,0.48069981173867643,-0.2717186728918003,0.575124776919476,0.40290764211644,0.5026926480082698,0.0604486677583187,-0.2717186728917995
k40~q0.750~s24,k40q0.750,0.75,40,24,CAND10,False,False,"H1,H2,OOS,DD,CAGR",0.08227427829316647,0.6182135254728826,-0.29674236773219087,0.6984790215218664,0.5527325845463927,0.7065773306933208,0.09880304636005399,-0.296742367732189
k40~q0.750~s24,k40q0.750,0.75,40,24,CAND20,False,False,"H1,H2,OOS,DD,CAGR",0.05998780578655172,0.5054105856623654,-0.2699248718526218,0.5390821753254026,0.47980540351017187,0.5558767145267294,0.0685511052425345,-0.2699248718526216
k40~q0.750~s25,k40q0.750,0.75,40,25,EWall,False,False,"H2,OOS,DD,CAGR",0.08737433110572113,0.6933560996685203,-0.2756373498670083,0.926973666003821,0.5032745965167467,0.5994558178727323,0.0759566308194084,-0.27563734986700894
k40~q0.750~s25,k40q0.750,0.75,40,25,CAND10,False,False,"H1,H2,OOS,DD,CAGR",0.08046342571057585,0.5982053954183147,-0.2893065515837828,0.7243849091402912,0.5002853913600611,0.557457992579191,0.07689398521964375,-0.28930655158378116
k40~q0.750~s25,k40q0.750,0.75,40,25,CAND20,False,False,"H2,OOS,DD,CAGR",0.08878310318667681,0.7007609285335298,-0.2756373498670087,0.9011336021761526,0.5400470379425648,0.6180377114032599,0.07916360795523958,-0.2756373498670086
k40~q0.750~s26,k40q0.750,0.75,40,26,EWall,False,False,"H1,H2,OOS,DD,CAGR",0.085046405178969,0.7103706858442245,-0.2269116509037199,0.6322418052900469,0.7808914308152787,0.7976894072999966,0.10302984786490521,-0.22691165090372034
k40~q0.750~s26,k40q0.750,0.75,40,26,CAND10,False,False,"H1,H2,OOS,DD,CAGR",0.07741328191126673,0.5934384365726868,-0.2763755177520232,0.7023056836979508,0.5171657018769569,0.6497589471541602,0.09196150301768569,-0.2763755177520244
k40~q0.750~s26,k40q0.750,0.75,40,26,CAND20,False,False,"H1,H2,OOS,DD,CAGR",0.08437307517470582,0.7022505757056371,-0.22533032396841168,0.5983853873435042,0.7926379903652108,0.8134745496097826,0.10588839678867701,-0.22533032396841102
k40~q0.750~s27,k40q0.750,0.75,40,27,EWall,False,False,"H1,H2,OOS,DD,CAGR",0.07170885297084095,0.6093905935421255,-0.32002482865933446,0.7322706563174464,0.5483101297054054,0.5737432831145803,0.07282608392622314,-0.32002482865933357
k40~q0.750~s27,k40q0.750,0.75,40,27,CAND10,False,False,"H1,H2,OOS,DD,CAGR",0.0719807422330756,0.5671481121710373,-0.30231649908950475,0.4994998157912159,0.6305635533582492,0.6727905055033144,0.09649038957845701,-0.30231649908950475
k40~q0.750~s27,k40q0.750,0.75,40,27,CAND20,False,False,"H1,H2,OOS,DD,CAGR",0.07210393620372946,0.612094636556771,-0.3151697036955491,0.7668688695718294,0.5300337648075274,0.5656754191403389,0.07160576248806838,-0.31516970369554853
k40~q0.750~s28,k40q0.750,0.75,40,28,EWall,False,False,"H1,H2,OOS,DD,CAGR",0.0797852774795853,0.6138439554560448,-0.3759970547633733,0.7977194473767084,0.4986846740684297,0.49028862882443525,0.06562520123428794,-0.37599705476337353
k40~q0.750~s28,k40q0.750,0.75,40,28,CAND10,False,False,"H1,H2,OOS,DD,CAGR",0.09003541197851428,0.6322880711975496,-0.41771210106595313,0.6642667421076086,0.6256634806192198,0.6079973746780991,0.09294476024437759,-0.4177121010659509
k40~q0.750~s28,k40q0.750,0.75,40,28,CAND20,False,False,"H1,H2,OOS,DD,CAGR",0.07755329826627122,0.5953528257619497,-0.3751411069783377,0.7639453376827751,0.4910040371516115,0.482183809784062,0.0647591880827596,-0.3751411069783378
k40~q0.750~s29,k40q0.750,0.75,40,29,EWall,False,False,"H1,H2,OOS,DD",0.10548592349112695,0.7915602927870857,-0.21465128123458754,0.8760976441019458,0.7384207704517297,0.8594654425392709,0.1231886399447355,-0.2146512812345881
k40~q0.750~s29,k40q0.750,0.75,40,29,CAND10,False,False,"H2,OOS,DD",0.12538440937029893,0.8464320058415116,-0.21490009411902433,0.966993951920356,0.7583487517822436,0.8438219097526684,0.1329981738680881,-0.21490009411902466
k40~q0.750~s29,k40q0.750,0.75,40,29,CAND20,False,False,"H1,H2,OOS,DD",0.10409433478500052,0.7748395264338597,-0.21317820483195993,0.8818873647733038,0.7046511725242685,0.818908041055351,0.11805186557243208,-0.21317820483196026
k40~q0.750~s30,k40q0.750,0.75,40,30,EWall,False,False,"H1,H2,OOS,DD,CAGR",0.06395400127430717,0.5087636781812871,-0.29988346253894604,0.6108437286391661,0.4373028422372139,0.4579672991704359,0.05896088787411391,-0.29988346253894593
k40~q0.750~s30,k40q0.750,0.75,40,30,CAND10,False,False,"H1,H2,OOS,DD,CAGR",0.06727090043892181,0.4928037689309694,-0.338847700446692,0.6790150699363428,0.34892839748089416,0.4042690057941389,0.05467039405016316,-0.33884770044669343
k40~q0.750~s30,k40q0.750,0.75,40,30,CAND20,False,False,"H1,H2,OOS,DD,CAGR",0.06345866964399294,0.5026527616674777,-0.2942280296014885,0.6280963701666574,0.41409843696078047,0.4436027473115682,0.05714458864840921,-0.29422802960148886
k40~q0.750~s31,k40q0.750,0.75,40,31,EWall,False,False,"H1,H2,OOS,DD,CAGR",0.041421946888511973,0.38464376454214444,-0.32004023270086224,0.6850617725956971,0.12238785601201999,0.21616894380624319,0.019661484178438604,-0.3200402327008637
k40~q0.750~s31,k40q0.750,0.75,40,31,CAND10,False,False,"H1,H2,OOS,DD,CAGR",0.0392703281617206,0.3413829048368587,-0.30836424314121325,0.6229701127115271,0.08386043981924482,0.15061155963419262,0.01137924283343228,-0.30836424314121447
k40~q0.750~s31,k40q0.750,0.75,40,31,CAND20,False,False,"H1,H2,OOS,DD,CAGR",0.04125743058632958,0.3816254148888651,-0.3154180645391871,0.6680105248168337,0.1313767477663654,0.22352473206910678,0.020714525315908006,-0.3154180645391875
k40~q0.750~s32,k40q0.750,0.75,40,32,EWall,False,False,"H2,OOS,CAGR",0.09782265543981117,0.7803153935728168,-0.19161752317174818,1.0131827796772768,0.5720081870375817,0.6736949685004266,0.08366184220472905,-0.19161752317174774
k40~q0.750~s32,k40q0.750,0.75,40,32,CAND10,False,False,"H2,OOS,DD",0.10348974076583684,0.7304165266573974,-0.21740634080224397,1.0179670801433793,0.46482866370068965,0.6351571859447895,0.08875995272678106,-0.21740634080224341
k40~q0.750~s32,k40q0.750,0.75,40,32,CAND20,False,False,"H2,OOS,CAGR",0.09683949787700619,0.7637638177078225,-0.19424344073344768,0.954493287307609,0.593618043136716,0.6688909511562411,0.08419056433645289,-0.19424344073344813
k40~q0.750~s33,k40q0.750,0.75,40,33,EWall,False,False,"H1,H2,OOS,DD",0.10022938838006556,0.7747178320980336,-0.28067580348652965,0.8633218681289995,0.7126718066748683,0.7714139376707981,0.1035215800695084,-0.2806758034865303
k40~q0.750~s33,k40q0.750,0.75,40,33,CAND10,False,False,"H1,DD",0.11489764789152357,0.7916912233952195,-0.31172248382123513,0.703200614817788,0.8711568539006855,0.9119542172740993,0.1421662429603927,-0.3117224838212348
k40~q0.750~s33,k40q0.750,0.75,40,33,CAND20,False,False,"H1,H2,OOS,DD",0.10461082831923485,0.7998152295290695,-0.26431598680074564,0.8379474085465891,0.7782336487707612,0.8367092560145429,0.11446364512281892,-0.26431598680074586
