panel,depth,draw,arm,n_names,CAGR,Sharpe,MaxDD,H1,H2,oos_CAGR,oos_Sharpe,oos_MaxDD,turn_py,L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR,bind,n_fail,keep4b_full,keep4b_oos,keep4b,keep4a,keep4b_t2,oos_Sharpe_t2,MaxDD_t2
B136,0.3,11,keepSPY,96,0.134747,1.189075,-0.163007,1.246467,1.133464,0.141928,1.261865,-0.163007,3.299058,0.289393,0.30855,0.388193,0.039289,0.028887,none,0,True,True,True,False,True,1.247013,-0.165303
B136,0.3,12,keepSPY,96,0.13798,1.205888,-0.137887,1.238283,1.173238,0.146047,1.303036,-0.137887,3.343635,0.28121,0.348323,0.429364,0.064408,0.03212,none,0,True,True,True,False,True,1.27686,-0.145206
B136,0.3,13,keepSPY,96,0.132262,1.169785,-0.148846,1.221757,1.11815,0.136587,1.230783,-0.148846,3.27957,0.264683,0.293235,0.357111,0.05345,0.026402,none,0,True,True,True,False,True,1.207983,-0.15804
B136,0.3,14,keepSPY,96,0.147176,1.250949,-0.1652,1.333609,1.169874,0.153314,1.317716,-0.1652,3.593743,0.376535,0.344959,0.444044,0.037096,0.041316,none,0,True,True,True,False,True,1.303712,-0.158021
B136,0.3,15,keepSPY,96,0.12873,1.160819,-0.149339,1.243833,1.08067,0.131648,1.199561,-0.149339,3.080322,0.28676,0.255755,0.325889,0.052956,0.02287,none,0,True,True,True,False,True,1.188734,-0.14912
B136,0.3,16,keepSPY,96,0.139888,1.214052,-0.165093,1.281864,1.148773,0.147045,1.283112,-0.165093,3.46852,0.324791,0.323859,0.40944,0.037202,0.034028,none,0,True,True,True,False,True,1.281629,-0.156087
B136,0.3,17,keepSPY,96,0.133322,1.187953,-0.140354,1.256721,1.120962,0.138574,1.248053,-0.140354,3.230445,0.299647,0.296047,0.374381,0.061942,0.027462,none,0,True,True,True,False,True,1.229791,-0.143625
B136,0.3,18,keepSPY,96,0.136871,1.203862,-0.154357,1.292093,1.118104,0.140263,1.247624,-0.154357,3.279448,0.335019,0.29319,0.373951,0.047939,0.031011,none,0,True,True,True,False,True,1.232513,-0.144547
B136,0.3,19,keepSPY,96,0.139171,1.218791,-0.144762,1.266347,1.173466,0.148006,1.29805,-0.144762,3.388402,0.309273,0.348552,0.424378,0.057534,0.03331,none,0,True,True,True,False,True,1.275605,-0.145625
B136,0.3,20,keepSPY,96,0.131153,1.175454,-0.143061,1.224992,1.127015,0.139714,1.264416,-0.143003,3.191369,0.267919,0.3021,0.390744,0.059235,0.025293,none,0,True,True,True,False,True,1.223195,-0.152061
B136,0.3,21,keepSPY,96,0.131737,1.172403,-0.154777,1.286664,1.061305,0.13422,1.209525,-0.154777,3.240651,0.32959,0.23639,0.335853,0.047518,0.025877,none,0,True,True,True,False,True,1.179156,-0.167135
B136,0.3,22,keepSPY,96,0.141673,1.226744,-0.143254,1.265524,1.189344,0.151455,1.316347,-0.143254,3.498184,0.308451,0.36443,0.442675,0.059041,0.035812,none,0,True,True,True,False,True,1.279809,-0.156302
B136,0.3,23,keepSPY,96,0.136798,1.215714,-0.152519,1.277058,1.155955,0.142283,1.278913,-0.152519,3.218643,0.319984,0.33104,0.40524,0.049777,0.030938,none,0,True,True,True,False,True,1.26729,-0.151307
B136,0.3,24,keepSPY,96,0.140629,1.233815,-0.1556,1.36687,1.105969,0.140796,1.24719,-0.1556,3.348667,0.409797,0.281055,0.373518,0.046696,0.034769,none,0,True,True,True,False,True,1.215226,-0.166014
B136,0.3,25,keepSPY,96,0.137563,1.200692,-0.150039,1.332241,1.07276,0.138809,1.226156,-0.150039,3.415885,0.375168,0.247845,0.352484,0.052256,0.031703,none,0,True,True,True,False,True,1.199131,-0.164212
B136,0.3,26,keepSPY,96,0.134458,1.200501,-0.156034,1.279977,1.124129,0.139895,1.257082,-0.156034,3.200539,0.322903,0.299215,0.38341,0.046261,0.028597,none,0,True,True,True,False,True,1.233682,-0.15663
B136,0.3,27,keepSPY,96,0.135686,1.196453,-0.153435,1.286368,1.109821,0.141128,1.25321,-0.153435,3.294127,0.329295,0.284906,0.379538,0.048861,0.029825,none,0,True,True,True,False,True,1.253632,-0.143261
B136,0.3,28,keepSPY,96,0.135637,1.202843,-0.138647,1.291608,1.115552,0.138621,1.249003,-0.138647,3.281477,0.334534,0.290638,0.375331,0.063649,0.029777,none,0,True,True,True,False,True,1.221661,-0.145716
B136,0.3,29,keepSPY,96,0.135789,1.208221,-0.146912,1.299202,1.120436,0.138369,1.243618,-0.146912,3.184204,0.342128,0.295522,0.369946,0.055383,0.029929,none,0,True,True,True,False,True,1.209985,-0.157424
B136,0.2,0,dropSPY,109,0.13695,1.209607,-0.163546,1.276288,1.145498,0.142345,1.265685,-0.163546,3.258553,0.319214,0.320583,0.392013,0.03875,0.03109,none,0,True,True,True,False,True,1.252099,-0.169575
B136,0.2,1,dropSPY,109,0.134942,1.194576,-0.151467,1.269886,1.120696,0.139809,1.254729,-0.151467,3.236753,0.312812,0.295781,0.381057,0.050828,0.029082,none,0,True,True,True,False,True,1.225337,-0.159716
B136,0.2,2,dropSPY,109,0.140032,1.22903,-0.154242,1.328265,1.133142,0.142803,1.265514,-0.154242,3.346952,0.371191,0.308227,0.391842,0.048053,0.034172,none,0,True,True,True,False,True,1.259344,-0.147597
B136,0.2,3,dropSPY,109,0.140696,1.232789,-0.15779,1.346391,1.124761,0.14291,1.258919,-0.15779,3.344484,0.389318,0.299846,0.385247,0.044506,0.034835,none,0,True,True,True,False,True,1.260772,-0.145055
B136,0.2,4,dropSPY,109,0.139634,1.213983,-0.156371,1.310692,1.120383,0.14335,1.257442,-0.156371,3.422274,0.353618,0.295469,0.38377,0.045924,0.033774,none,0,True,True,True,False,True,1.24006,-0.158117
B136,0.2,5,dropSPY,109,0.131664,1.194214,-0.141574,1.297929,1.092764,0.133443,1.230809,-0.141574,3.093847,0.340855,0.267849,0.357137,0.060722,0.025804,none,0,True,True,True,False,True,1.203326,-0.148641
B136,0.2,6,dropSPY,109,0.139176,1.218049,-0.143175,1.267096,1.170338,0.147096,1.297436,-0.143175,3.362553,0.310022,0.345423,0.423764,0.059121,0.033315,none,0,True,True,True,False,True,1.26174,-0.148817
B136,0.2,7,dropSPY,109,0.137301,1.217789,-0.159619,1.307525,1.132032,0.141527,1.262182,-0.159619,3.253166,0.350452,0.307118,0.38851,0.042677,0.031441,none,0,True,True,True,False,True,1.259472,-0.147762
B136,0.2,8,dropSPY,109,0.135815,1.193858,-0.149678,1.264838,1.123112,0.140344,1.257949,-0.149678,3.305811,0.307764,0.298198,0.384277,0.052618,0.029955,none,0,True,True,True,False,True,1.220744,-0.163753
B136,0.2,9,dropSPY,109,0.141051,1.2374,-0.146681,1.333189,1.144749,0.145505,1.28745,-0.146681,3.331316,0.376115,0.319835,0.413778,0.055615,0.035191,none,0,True,True,True,False,True,1.261727,-0.150664
B136,0.2,10,dropSPY,109,0.141175,1.252631,-0.142826,1.353149,1.154534,0.143296,1.289204,-0.142826,3.217906,0.396076,0.329619,0.415532,0.059469,0.035315,none,0,True,True,True,False,True,1.263805,-0.148702
B136,0.2,11,dropSPY,109,0.140285,1.247985,-0.148358,1.317047,1.181318,0.145515,1.30501,-0.148358,3.240742,0.359973,0.356404,0.431337,0.053938,0.034425,none,0,True,True,True,False,True,1.282909,-0.151912
B136,0.2,12,dropSPY,109,0.138114,1.211639,-0.157115,1.323425,1.103573,0.140275,1.243543,-0.157115,3.300525,0.366352,0.278659,0.369871,0.045181,0.032254,none,0,True,True,True,False,True,1.22918,-0.158867
B136,0.2,13,dropSPY,109,0.142136,1.237482,-0.144556,1.277447,1.198263,0.151908,1.334802,-0.144556,3.422705,0.320374,0.373349,0.46113,0.05774,0.036276,none,0,True,True,True,False,True,1.312266,-0.147719
B136,0.2,14,dropSPY,109,0.139218,1.232917,-0.14586,1.320702,1.147068,0.143718,1.289483,-0.14586,3.267874,0.363629,0.322154,0.415811,0.056436,0.033358,none,0,True,True,True,False,True,1.251954,-0.159097
B136,0.2,15,dropSPY,109,0.142088,1.243708,-0.148918,1.347027,1.142966,0.145448,1.28856,-0.148918,3.377814,0.389953,0.318052,0.414888,0.053377,0.036228,none,0,True,True,True,False,True,1.257387,-0.158615
B136,0.2,16,dropSPY,109,0.132674,1.174158,-0.152721,1.257472,1.093956,0.137709,1.226949,-0.152721,3.231111,0.300398,0.269042,0.353277,0.049575,0.026814,none,0,True,True,True,False,True,1.201706,-0.16336
B136,0.2,17,dropSPY,109,0.138204,1.217235,-0.147591,1.256908,1.178101,0.145076,1.295543,-0.147591,3.309712,0.299834,0.353187,0.421871,0.054704,0.032343,none,0,True,True,True,False,True,1.26717,-0.151736
B136,0.2,18,dropSPY,109,0.137039,1.195192,-0.164925,1.29162,1.101076,0.140024,1.238038,-0.164925,3.395287,0.334547,0.276161,0.364366,0.03737,0.031178,none,0,True,True,True,False,True,1.233211,-0.158245
B136,0.2,19,dropSPY,109,0.13631,1.220795,-0.140729,1.289099,1.153512,0.14152,1.286507,-0.137184,3.158984,0.332025,0.328597,0.412835,0.061567,0.030449,none,0,True,True,True,False,True,1.263681,-0.140149
B136,0.2,20,dropSPY,109,0.140219,1.244974,-0.141886,1.34883,1.144374,0.141776,1.274219,-0.141886,3.24121,0.391756,0.319459,0.400547,0.06041,0.034359,none,0,True,True,True,False,True,1.242042,-0.153249
B136,0.2,21,dropSPY,109,0.135973,1.194854,-0.15438,1.241413,1.150196,0.14403,1.270968,-0.15438,3.313386,0.284339,0.325282,0.397296,0.047915,0.030113,none,0,True,True,True,False,True,1.261492,-0.148259
B136,0.2,22,dropSPY,109,0.138546,1.22832,-0.151099,1.309427,1.149263,0.143716,1.288241,-0.151099,3.26394,0.352353,0.324348,0.414569,0.051197,0.032685,none,0,True,True,True,False,True,1.266574,-0.155866
B136,0.2,23,dropSPY,109,0.138324,1.216202,-0.148495,1.305318,1.130611,0.141596,1.254954,-0.148495,3.281779,0.348245,0.305697,0.381282,0.053801,0.032464,none,0,True,True,True,False,True,1.244756,-0.142627
B136,0.2,24,dropSPY,109,0.136666,1.196517,-0.143574,1.256729,1.137728,0.143078,1.265456,-0.143574,3.384271,0.299655,0.312813,0.391784,0.058721,0.030805,none,0,True,True,True,False,True,1.231893,-0.154985
B136,0.2,25,dropSPY,109,0.137487,1.200157,-0.156648,1.273257,1.129241,0.141982,1.251804,-0.156648,3.377279,0.316184,0.304327,0.378132,0.045647,0.031627,none,0,True,True,True,False,True,1.228465,-0.158635
B136,0.2,26,dropSPY,109,0.13637,1.221742,-0.162358,1.324811,1.123175,0.139104,1.255235,-0.162358,3.142099,0.367737,0.298261,0.381563,0.039938,0.03051,none,0,True,True,True,False,True,1.238925,-0.162999
B136,0.2,27,dropSPY,109,0.137473,1.209117,-0.147775,1.269461,1.14983,0.1439,1.281906,-0.147775,3.3203,0.312387,0.324916,0.408234,0.054521,0.031613,none,0,True,True,True,False,True,1.243345,-0.160295
B136,0.2,28,dropSPY,109,0.13827,1.217909,-0.153277,1.288638,1.149983,0.144312,1.278215,-0.153277,3.37301,0.331564,0.325068,0.404543,0.049018,0.03241,none,0,True,True,True,False,True,1.248542,-0.165322
B136,0.2,29,dropSPY,109,0.139833,1.221166,-0.152547,1.316569,1.128307,0.143414,1.266438,-0.152547,3.421725,0.359495,0.303393,0.392766,0.049749,0.033972,none,0,True,True,True,False,True,1.249085,-0.155928
