cadence,panel,fold,SET,window,IS_len,chooser,ladder,rung,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,moved_E_KEY,moved_E_EXACT,moved_E_FP12,moved_E_RET8,moved_E_DEC6,moved_E_DEC3
QUARTER,U56,20103,NG,EXPAND,369,CH_ANCHOR,CADENCE,W,3.4229083884474396,0.47644157576100543,-0.027888928962299442,False,False,False,False,False,False
QUARTER,U56,20104,ALL4,L252,252,H_RUNNERUP,CADENCE,W,3.08564388867897,0.2984116978928273,-0.03141889738396697,False,False,False,False,False,False
QUARTER,U56,20104,ALL4,L252,252,H_NARROWEST,H,252,3.3520344430423834,0.412922526061839,-0.03581717523851302,True,True,True,True,True,True
QUARTER,U56,20104,ALL4,L252,252,H_ANY,H,252,3.3520344430423834,0.412922526061839,-0.03581717523851302,True,True,True,True,True,True
QUARTER,U56,20104,ALL4,L252,252,CH_RAW,N,40,3.5805385290630305,0.3411743711621875,-0.03013130437076328,True,True,True,True,True,True
QUARTER,U56,20104,ALL4,L252,252,CH_ANCHOR,CADENCE,W,3.08564388867897,0.2984116978928273,-0.03141889738396697,False,False,False,False,False,False
QUARTER,U56,20104,ALL4,L504,433,H_RUNNERUP,CADENCE,W,3.08564388867897,0.2984116978928273,-0.03141889738396697,False,False,False,False,False,False
QUARTER,U56,20104,ALL4,L504,433,H_NARROWEST,N,40,3.5805385290630305,0.3411743711621875,-0.03013130437076328,True,True,True,True,True,True
QUARTER,U56,20104,ALL4,L504,433,H_ANY,N,40,3.5805385290630305,0.3411743711621875,-0.03013130437076328,True,True,True,True,True,True
QUARTER,U56,20104,ALL4,L504,433,CH_RAW,N,40,3.5805385290630305,0.3411743711621875,-0.03013130437076328,True,True,True,True,True,True
QUARTER,U56,20104,ALL4,L504,433,CH_ANCHOR,CADENCE,W,3.08564388867897,0.2984116978928273,-0.03141889738396697,False,False,False,False,False,False
QUARTER,U56,20104,ALL4,L756,433,H_RUNNERUP,CADENCE,W,3.08564388867897,0.2984116978928273,-0.03141889738396697,False,False,False,False,False,False
QUARTER,U56,20104,ALL4,L756,433,H_NARROWEST,N,40,3.5805385290630305,0.3411743711621875,-0.03013130437076328,True,True,True,True,True,True
QUARTER,U56,20104,ALL4,L756,433,H_ANY,N,40,3.5805385290630305,0.3411743711621875,-0.03013130437076328,True,True,True,True,True,True
QUARTER,U56,20104,ALL4,L756,433,CH_RAW,N,40,3.5805385290630305,0.3411743711621875,-0.03013130437076328,True,True,True,True,True,True
QUARTER,U56,20104,ALL4,L756,433,CH_ANCHOR,CADENCE,W,3.08564388867897,0.2984116978928273,-0.03141889738396697,False,False,False,False,False,False
QUARTER,U56,20104,ALL4,L1260,433,H_RUNNERUP,CADENCE,W,3.08564388867897,0.2984116978928273,-0.03141889738396697,False,False,False,False,False,False
QUARTER,U56,20104,ALL4,L1260,433,H_NARROWEST,N,40,3.5805385290630305,0.3411743711621875,-0.03013130437076328,True,True,True,True,True,True
QUARTER,U56,20104,ALL4,L1260,433,H_ANY,N,40,3.5805385290630305,0.3411743711621875,-0.03013130437076328,True,True,True,True,True,True
QUARTER,U56,20104,ALL4,L1260,433,CH_RAW,N,40,3.5805385290630305,0.3411743711621875,-0.03013130437076328,True,True,True,True,True,True
QUARTER,U56,20104,ALL4,L1260,433,CH_ANCHOR,CADENCE,W,3.08564388867897,0.2984116978928273,-0.03141889738396697,False,False,False,False,False,False
QUARTER,U56,20104,ALL4,L2520,433,H_RUNNERUP,CADENCE,W,3.08564388867897,0.2984116978928273,-0.03141889738396697,False,False,False,False,False,False
QUARTER,U56,20104,ALL4,L2520,433,H_NARROWEST,N,40,3.5805385290630305,0.3411743711621875,-0.03013130437076328,True,True,True,True,True,True
QUARTER,U56,20104,ALL4,L2520,433,H_ANY,N,40,3.5805385290630305,0.3411743711621875,-0.03013130437076328,True,True,True,True,True,True
QUARTER,U56,20104,ALL4,L2520,433,CH_RAW,N,40,3.5805385290630305,0.3411743711621875,-0.03013130437076328,True,True,True,True,True,True
QUARTER,U56,20104,ALL4,L2520,433,CH_ANCHOR,CADENCE,W,3.08564388867897,0.2984116978928273,-0.03141889738396697,False,False,False,False,False,False
QUARTER,U56,20104,ALL4,EXPAND,433,H_RUNNERUP,CADENCE,W,3.08564388867897,0.2984116978928273,-0.03141889738396697,False,False,False,False,False,False
QUARTER,U56,20104,ALL4,EXPAND,433,H_NARROWEST,N,40,3.5805385290630305,0.3411743711621875,-0.03013130437076328,True,True,True,True,True,True
QUARTER,U56,20104,ALL4,EXPAND,433,H_ANY,N,40,3.5805385290630305,0.3411743711621875,-0.03013130437076328,True,True,True,True,True,True
QUARTER,U56,20104,ALL4,EXPAND,433,CH_RAW,N,40,3.5805385290630305,0.3411743711621875,-0.03013130437076328,True,True,True,True,True,True
QUARTER,U56,20104,ALL4,EXPAND,433,CH_ANCHOR,CADENCE,W,3.08564388867897,0.2984116978928273,-0.03141889738396697,False,False,False,False,False,False
QUARTER,U56,20104,NG,L252,252,H_RUNNERUP,CADENCE,W,3.08564388867897,0.2984116978928273,-0.03141889738396697,False,False,False,False,False,False
QUARTER,U56,20104,NG,L252,252,H_NARROWEST,CADENCE,W,3.08564388867897,0.2984116978928273,-0.03141889738396697,False,False,False,False,False,False
QUARTER,U56,20104,NG,L252,252,H_ANY,CADENCE,W,3.08564388867897,0.2984116978928273,-0.03141889738396697,False,False,False,False,False,False
QUARTER,U56,20104,NG,L252,252,CH_RAW,N,40,3.5805385290630305,0.3411743711621875,-0.03013130437076328,True,True,True,True,True,True
QUARTER,U56,20104,NG,L252,252,CH_ANCHOR,CADENCE,W,3.08564388867897,0.2984116978928273,-0.03141889738396697,False,False,False,False,False,False
QUARTER,U56,20104,NG,L504,433,H_RUNNERUP,CADENCE,W,3.08564388867897,0.2984116978928273,-0.03141889738396697,False,False,False,False,False,False
QUARTER,U56,20104,NG,L504,433,H_NARROWEST,CADENCE,W,3.08564388867897,0.2984116978928273,-0.03141889738396697,False,False,False,False,False,False
QUARTER,U56,20104,NG,L504,433,H_ANY,CADENCE,W,3.08564388867897,0.2984116978928273,-0.03141889738396697,False,False,False,False,False,False
QUARTER,U56,20104,NG,L504,433,CH_RAW,N,40,3.5805385290630305,0.3411743711621875,-0.03013130437076328,True,True,True,True,True,True
QUARTER,U56,20104,NG,L504,433,CH_ANCHOR,CADENCE,W,3.08564388867897,0.2984116978928273,-0.03141889738396697,False,False,False,False,False,False
QUARTER,U56,20104,NG,L756,433,H_RUNNERUP,CADENCE,W,3.08564388867897,0.2984116978928273,-0.03141889738396697,False,False,False,False,False,False
QUARTER,U56,20104,NG,L756,433,H_NARROWEST,CADENCE,W,3.08564388867897,0.2984116978928273,-0.03141889738396697,False,False,False,False,False,False
QUARTER,U56,20104,NG,L756,433,H_ANY,CADENCE,W,3.08564388867897,0.2984116978928273,-0.03141889738396697,False,False,False,False,False,False
QUARTER,U56,20104,NG,L756,433,CH_RAW,N,40,3.5805385290630305,0.3411743711621875,-0.03013130437076328,True,True,True,True,True,True
QUARTER,U56,20104,NG,L756,433,CH_ANCHOR,CADENCE,W,3.08564388867897,0.2984116978928273,-0.03141889738396697,False,False,False,False,False,False
QUARTER,U56,20104,NG,L1260,433,H_RUNNERUP,CADENCE,W,3.08564388867897,0.2984116978928273,-0.03141889738396697,False,False,False,False,False,False
QUARTER,U56,20104,NG,L1260,433,H_NARROWEST,CADENCE,W,3.08564388867897,0.2984116978928273,-0.03141889738396697,False,False,False,False,False,False
QUARTER,U56,20104,NG,L1260,433,H_ANY,CADENCE,W,3.08564388867897,0.2984116978928273,-0.03141889738396697,False,False,False,False,False,False
QUARTER,U56,20104,NG,L1260,433,CH_RAW,N,40,3.5805385290630305,0.3411743711621875,-0.03013130437076328,True,True,True,True,True,True
QUARTER,U56,20104,NG,L1260,433,CH_ANCHOR,CADENCE,W,3.08564388867897,0.2984116978928273,-0.03141889738396697,False,False,False,False,False,False
QUARTER,U56,20104,NG,L2520,433,H_RUNNERUP,CADENCE,W,3.08564388867897,0.2984116978928273,-0.03141889738396697,False,False,False,False,False,False
QUARTER,U56,20104,NG,L2520,433,H_NARROWEST,CADENCE,W,3.08564388867897,0.2984116978928273,-0.03141889738396697,False,False,False,False,False,False
QUARTER,U56,20104,NG,L2520,433,H_ANY,CADENCE,W,3.08564388867897,0.2984116978928273,-0.03141889738396697,False,False,False,False,False,False
QUARTER,U56,20104,NG,L2520,433,CH_RAW,N,40,3.5805385290630305,0.3411743711621875,-0.03013130437076328,True,True,True,True,True,True
QUARTER,U56,20104,NG,L2520,433,CH_ANCHOR,CADENCE,W,3.08564388867897,0.2984116978928273,-0.03141889738396697,False,False,False,False,False,False
QUARTER,U56,20104,NG,EXPAND,433,H_RUNNERUP,CADENCE,W,3.08564388867897,0.2984116978928273,-0.03141889738396697,False,False,False,False,False,False
QUARTER,U56,20104,NG,EXPAND,433,H_NARROWEST,CADENCE,W,3.08564388867897,0.2984116978928273,-0.03141889738396697,False,False,False,False,False,False
QUARTER,U56,20104,NG,EXPAND,433,H_ANY,CADENCE,W,3.08564388867897,0.2984116978928273,-0.03141889738396697,False,False,False,False,False,False
QUARTER,U56,20104,NG,EXPAND,433,CH_RAW,N,40,3.5805385290630305,0.3411743711621875,-0.03013130437076328,True,True,True,True,True,True
QUARTER,U56,20104,NG,EXPAND,433,CH_ANCHOR,CADENCE,W,3.08564388867897,0.2984116978928273,-0.03141889738396697,False,False,False,False,False,False
QUARTER,U56,20111,ALL4,L252,252,H_RUNNERUP,CADENCE,W,1.7225567607623886,0.20357655545556774,-0.06332112480077456,False,False,False,False,False,False
QUARTER,U56,20111,ALL4,L252,252,H_NARROWEST,N,40,2.137058466815996,0.2147325304144807,-0.049339266975407914,True,True,True,True,True,True
QUARTER,U56,20111,ALL4,L252,252,H_ANY,N,40,2.137058466815996,0.2147325304144807,-0.049339266975407914,True,True,True,True,True,True
QUARTER,U56,20111,ALL4,L252,252,CH_RAW,N,40,2.137058466815996,0.2147325304144807,-0.049339266975407914,True,True,True,True,True,True
QUARTER,U56,20111,ALL4,L252,252,CH_ANCHOR,CADENCE,W,1.7225567607623886,0.20357655545556774,-0.06332112480077456,False,False,False,False,False,False
QUARTER,U56,20111,ALL4,L504,497,H_RUNNERUP,CADENCE,W,1.7225567607623886,0.20357655545556774,-0.06332112480077456,False,False,False,False,False,False
QUARTER,U56,20111,ALL4,L504,497,H_NARROWEST,N,40,2.137058466815996,0.2147325304144807,-0.049339266975407914,True,True,True,True,True,True
QUARTER,U56,20111,ALL4,L504,497,H_ANY,N,40,2.137058466815996,0.2147325304144807,-0.049339266975407914,True,True,True,True,True,True
QUARTER,U56,20111,ALL4,L504,497,CH_RAW,N,40,2.137058466815996,0.2147325304144807,-0.049339266975407914,True,True,True,True,True,True
QUARTER,U56,20111,ALL4,L504,497,CH_ANCHOR,CADENCE,W,1.7225567607623886,0.20357655545556774,-0.06332112480077456,False,False,False,False,False,False
QUARTER,U56,20111,ALL4,L756,497,H_RUNNERUP,CADENCE,W,1.7225567607623886,0.20357655545556774,-0.06332112480077456,False,False,False,False,False,False
QUARTER,U56,20111,ALL4,L756,497,H_NARROWEST,N,40,2.137058466815996,0.2147325304144807,-0.049339266975407914,True,True,True,True,True,True
QUARTER,U56,20111,ALL4,L756,497,H_ANY,N,40,2.137058466815996,0.2147325304144807,-0.049339266975407914,True,True,True,True,True,True
QUARTER,U56,20111,ALL4,L756,497,CH_RAW,N,40,2.137058466815996,0.2147325304144807,-0.049339266975407914,True,True,True,True,True,True
QUARTER,U56,20111,ALL4,L756,497,CH_ANCHOR,CADENCE,W,1.7225567607623886,0.20357655545556774,-0.06332112480077456,False,False,False,False,False,False
QUARTER,U56,20111,ALL4,L1260,497,H_RUNNERUP,CADENCE,W,1.7225567607623886,0.20357655545556774,-0.06332112480077456,False,False,False,False,False,False
QUARTER,U56,20111,ALL4,L1260,497,H_NARROWEST,N,40,2.137058466815996,0.2147325304144807,-0.049339266975407914,True,True,True,True,True,True
QUARTER,U56,20111,ALL4,L1260,497,H_ANY,N,40,2.137058466815996,0.2147325304144807,-0.049339266975407914,True,True,True,True,True,True
QUARTER,U56,20111,ALL4,L1260,497,CH_RAW,N,40,2.137058466815996,0.2147325304144807,-0.049339266975407914,True,True,True,True,True,True
QUARTER,U56,20111,ALL4,L1260,497,CH_ANCHOR,CADENCE,W,1.7225567607623886,0.20357655545556774,-0.06332112480077456,False,False,False,False,False,False
QUARTER,U56,20111,ALL4,L2520,497,H_RUNNERUP,CADENCE,W,1.7225567607623886,0.20357655545556774,-0.06332112480077456,False,False,False,False,False,False
QUARTER,U56,20111,ALL4,L2520,497,H_NARROWEST,N,40,2.137058466815996,0.2147325304144807,-0.049339266975407914,True,True,True,True,True,True
QUARTER,U56,20111,ALL4,L2520,497,H_ANY,N,40,2.137058466815996,0.2147325304144807,-0.049339266975407914,True,True,True,True,True,True
QUARTER,U56,20111,ALL4,L2520,497,CH_RAW,N,40,2.137058466815996,0.2147325304144807,-0.049339266975407914,True,True,True,True,True,True
QUARTER,U56,20111,ALL4,L2520,497,CH_ANCHOR,CADENCE,W,1.7225567607623886,0.20357655545556774,-0.06332112480077456,False,False,False,False,False,False
QUARTER,U56,20111,ALL4,EXPAND,497,H_RUNNERUP,CADENCE,W,1.7225567607623886,0.20357655545556774,-0.06332112480077456,False,False,False,False,False,False
QUARTER,U56,20111,ALL4,EXPAND,497,H_NARROWEST,N,40,2.137058466815996,0.2147325304144807,-0.049339266975407914,True,True,True,True,True,True
QUARTER,U56,20111,ALL4,EXPAND,497,H_ANY,N,40,2.137058466815996,0.2147325304144807,-0.049339266975407914,True,True,True,True,True,True
QUARTER,U56,20111,ALL4,EXPAND,497,CH_RAW,N,40,2.137058466815996,0.2147325304144807,-0.049339266975407914,True,True,True,True,True,True
QUARTER,U56,20111,ALL4,EXPAND,497,CH_ANCHOR,CADENCE,W,1.7225567607623886,0.20357655545556774,-0.06332112480077456,False,False,False,False,False,False
QUARTER,U56,20111,NG,L252,252,H_RUNNERUP,CADENCE,W,1.7225567607623886,0.20357655545556774,-0.06332112480077456,False,False,False,False,False,False
QUARTER,U56,20111,NG,L252,252,H_NARROWEST,CADENCE,W,1.7225567607623886,0.20357655545556774,-0.06332112480077456,False,False,False,False,False,False
QUARTER,U56,20111,NG,L252,252,H_ANY,CADENCE,W,1.7225567607623886,0.20357655545556774,-0.06332112480077456,False,False,False,False,False,False
QUARTER,U56,20111,NG,L252,252,CH_RAW,N,40,2.137058466815996,0.2147325304144807,-0.049339266975407914,True,True,True,True,True,True
QUARTER,U56,20111,NG,L252,252,CH_ANCHOR,CADENCE,W,1.7225567607623886,0.20357655545556774,-0.06332112480077456,False,False,False,False,False,False
QUARTER,U56,20111,NG,L504,497,H_RUNNERUP,CADENCE,W,1.7225567607623886,0.20357655545556774,-0.06332112480077456,False,False,False,False,False,False
QUARTER,U56,20111,NG,L504,497,H_NARROWEST,CADENCE,W,1.7225567607623886,0.20357655545556774,-0.06332112480077456,False,False,False,False,False,False
QUARTER,U56,20111,NG,L504,497,H_ANY,CADENCE,W,1.7225567607623886,0.20357655545556774,-0.06332112480077456,False,False,False,False,False,False
QUARTER,U56,20111,NG,L504,497,CH_RAW,N,40,2.137058466815996,0.2147325304144807,-0.049339266975407914,True,True,True,True,True,True
QUARTER,U56,20111,NG,L504,497,CH_ANCHOR,CADENCE,W,1.7225567607623886,0.20357655545556774,-0.06332112480077456,False,False,False,False,False,False
QUARTER,U56,20111,NG,L756,497,H_RUNNERUP,CADENCE,W,1.7225567607623886,0.20357655545556774,-0.06332112480077456,False,False,False,False,False,False
QUARTER,U56,20111,NG,L756,497,H_NARROWEST,CADENCE,W,1.7225567607623886,0.20357655545556774,-0.06332112480077456,False,False,False,False,False,False
QUARTER,U56,20111,NG,L756,497,H_ANY,CADENCE,W,1.7225567607623886,0.20357655545556774,-0.06332112480077456,False,False,False,False,False,False
QUARTER,U56,20111,NG,L756,497,CH_RAW,N,40,2.137058466815996,0.2147325304144807,-0.049339266975407914,True,True,True,True,True,True
QUARTER,U56,20111,NG,L756,497,CH_ANCHOR,CADENCE,W,1.7225567607623886,0.20357655545556774,-0.06332112480077456,False,False,False,False,False,False
QUARTER,U56,20111,NG,L1260,497,H_RUNNERUP,CADENCE,W,1.7225567607623886,0.20357655545556774,-0.06332112480077456,False,False,False,False,False,False
QUARTER,U56,20111,NG,L1260,497,H_NARROWEST,CADENCE,W,1.7225567607623886,0.20357655545556774,-0.06332112480077456,False,False,False,False,False,False
QUARTER,U56,20111,NG,L1260,497,H_ANY,CADENCE,W,1.7225567607623886,0.20357655545556774,-0.06332112480077456,False,False,False,False,False,False
QUARTER,U56,20111,NG,L1260,497,CH_RAW,N,40,2.137058466815996,0.2147325304144807,-0.049339266975407914,True,True,True,True,True,True
QUARTER,U56,20111,NG,L1260,497,CH_ANCHOR,CADENCE,W,1.7225567607623886,0.20357655545556774,-0.06332112480077456,False,False,False,False,False,False
QUARTER,U56,20111,NG,L2520,497,H_RUNNERUP,CADENCE,W,1.7225567607623886,0.20357655545556774,-0.06332112480077456,False,False,False,False,False,False
QUARTER,U56,20111,NG,L2520,497,H_NARROWEST,CADENCE,W,1.7225567607623886,0.20357655545556774,-0.06332112480077456,False,False,False,False,False,False
QUARTER,U56,20111,NG,L2520,497,H_ANY,CADENCE,W,1.7225567607623886,0.20357655545556774,-0.06332112480077456,False,False,False,False,False,False
QUARTER,U56,20111,NG,L2520,497,CH_RAW,N,40,2.137058466815996,0.2147325304144807,-0.049339266975407914,True,True,True,True,True,True
QUARTER,U56,20111,NG,L2520,497,CH_ANCHOR,CADENCE,W,1.7225567607623886,0.20357655545556774,-0.06332112480077456,False,False,False,False,False,False
QUARTER,U56,20111,NG,EXPAND,497,H_RUNNERUP,CADENCE,W,1.7225567607623886,0.20357655545556774,-0.06332112480077456,False,False,False,False,False,False
QUARTER,U56,20111,NG,EXPAND,497,H_NARROWEST,CADENCE,W,1.7225567607623886,0.20357655545556774,-0.06332112480077456,False,False,False,False,False,False
QUARTER,U56,20111,NG,EXPAND,497,H_ANY,CADENCE,W,1.7225567607623886,0.20357655545556774,-0.06332112480077456,False,False,False,False,False,False
QUARTER,U56,20111,NG,EXPAND,497,CH_RAW,N,40,2.137058466815996,0.2147325304144807,-0.049339266975407914,True,True,True,True,True,True
QUARTER,U56,20111,NG,EXPAND,497,CH_ANCHOR,CADENCE,W,1.7225567607623886,0.20357655545556774,-0.06332112480077456,False,False,False,False,False,False
QUARTER,U56,20112,ALL4,L252,252,H_RUNNERUP,CADENCE,W,0.20777409416301873,0.017940994311894665,-0.06080624664636214,False,False,False,False,False,False
QUARTER,U56,20112,ALL4,L252,252,H_NARROWEST,H,21,0.03319215644811391,-0.003111511502691622,-0.05694522974283667,True,True,True,True,True,True
QUARTER,U56,20112,ALL4,L252,252,H_ANY,H,21,0.03319215644811391,-0.003111511502691622,-0.05694522974283667,True,True,True,True,True,True
QUARTER,U56,20112,ALL4,L252,252,CH_RAW,H,21,0.03319215644811391,-0.003111511502691622,-0.05694522974283667,True,True,True,True,True,True
QUARTER,U56,20112,ALL4,L252,252,CH_ANCHOR,CADENCE,W,0.20777409416301873,0.017940994311894665,-0.06080624664636214,False,False,False,False,False,False
QUARTER,U56,20112,ALL4,L504,504,H_RUNNERUP,CADENCE,W,0.20777409416301873,0.017940994311894665,-0.06080624664636214,False,False,False,False,False,False
QUARTER,U56,20112,ALL4,L504,504,H_NARROWEST,N,40,-0.11602864961207363,-0.01633489430258661,-0.05816205446487299,True,True,True,True,True,True
QUARTER,U56,20112,ALL4,L504,504,H_ANY,N,40,-0.11602864961207363,-0.01633489430258661,-0.05816205446487299,True,True,True,True,True,True
QUARTER,U56,20112,ALL4,L504,504,CH_RAW,N,40,-0.11602864961207363,-0.01633489430258661,-0.05816205446487299,True,True,True,True,True,True
QUARTER,U56,20112,ALL4,L504,504,CH_ANCHOR,CADENCE,W,0.20777409416301873,0.017940994311894665,-0.06080624664636214,False,False,False,False,False,False
QUARTER,U56,20112,ALL4,L756,559,H_RUNNERUP,CADENCE,W,0.20777409416301873,0.017940994311894665,-0.06080624664636214,False,False,False,False,False,False
QUARTER,U56,20112,ALL4,L756,559,H_NARROWEST,N,40,-0.11602864961207363,-0.01633489430258661,-0.05816205446487299,True,True,True,True,True,True
QUARTER,U56,20112,ALL4,L756,559,H_ANY,N,40,-0.11602864961207363,-0.01633489430258661,-0.05816205446487299,True,True,True,True,True,True
QUARTER,U56,20112,ALL4,L756,559,CH_RAW,N,40,-0.11602864961207363,-0.01633489430258661,-0.05816205446487299,True,True,True,True,True,True
QUARTER,U56,20112,ALL4,L756,559,CH_ANCHOR,CADENCE,W,0.20777409416301873,0.017940994311894665,-0.06080624664636214,False,False,False,False,False,False
QUARTER,U56,20112,ALL4,L1260,559,H_RUNNERUP,CADENCE,W,0.20777409416301873,0.017940994311894665,-0.06080624664636214,False,False,False,False,False,False
