panel,theta,cad,family,split,window,n,c_bar,gap0_pp,pred0_pp,resid0_pp
U56,0.12,W,QUANTILE-F,2016-12-31,IS,2007,0.2322104155375213,-12.285295138173247,-12.280761909758908,-0.004533228414338453
U56,0.12,W,QUANTILE-F,2016-12-31,OOS,2435,0.23236134739831232,-14.499837075774668,-14.48174154913846,-0.018095526636207282
U56,0.12,W,QUANTILE-F,2018-12-31,IS,2509,0.23221950011511283,-11.669769625355752,-11.663033967911218,-0.006735657444533416
U56,0.12,W,QUANTILE-F,2018-12-31,OOS,1933,0.2323887527728287,-15.922359186032375,-15.903320045940038,-0.019039140092337092
U56,0.12,W,QUANTILE-F,2020-12-31,IS,3014,0.23227717771596626,-13.463428357156083,-13.454027757541521,-0.009400599614561855
U56,0.12,W,QUANTILE-F,2020-12-31,OOS,1428,0.23232687063219443,-13.549569297533615,-13.532557422299485,-0.017011875234130613
U56,0.12,M,MA-THRESH,2012-12-31,IS,999,0.2372022443550865,-11.058082208496245,-11.14713763949493,0.08905543099868574
U56,0.12,M,MA-THRESH,2012-12-31,OOS,3443,0.2263041542249719,-18.41556854810429,-17.584078916006575,-0.8314896320977141
U56,0.12,M,MA-THRESH,2014-12-31,IS,1503,0.23483920956554724,-15.364325901381303,-14.919488503632671,-0.44483739774863196
U56,0.12,M,MA-THRESH,2014-12-31,OOS,2939,0.22564372682214773,-17.412901125139292,-16.684797699730723,-0.7281034254085696
U56,0.12,M,MA-THRESH,2016-12-31,IS,2007,0.21049713310055437,-17.821006493041768,-17.185460390498818,-0.6355461025429499
U56,0.12,M,MA-THRESH,2016-12-31,OOS,2435,0.24380390101622057,-15.809344797710633,-15.192507096861396,-0.6168377008492367
U56,0.12,M,MA-THRESH,2018-12-31,IS,2509,0.2100143589200521,-16.978430906264563,-16.29228846149491,-0.6861424447696542
U56,0.12,M,MA-THRESH,2018-12-31,OOS,1933,0.25308029931551945,-16.37229136706999,-15.788155516447011,-0.5841358506229799
U56,0.12,M,MA-THRESH,2020-12-31,IS,3014,0.20857142949700383,-19.18076572677019,-18.472240465645218,-0.7085252611249722
U56,0.12,M,MA-THRESH,2020-12-31,OOS,1428,0.27135571190710095,-11.668836399142911,-11.470280201042126,-0.1985561981007855
U56,0.12,M,QUANTILE-M,2012-12-31,IS,999,0.2408988384646303,-10.175813060207517,-10.09460928162358,-0.08120377858393724
U56,0.12,M,QUANTILE-M,2012-12-31,OOS,3443,0.24321328218987032,-15.712620880730732,-15.651605361113031,-0.06101551961770113
U56,0.12,M,QUANTILE-M,2014-12-31,IS,1503,0.24454842229012103,-13.536568284956152,-13.494480755884952,-0.042087529071199725
U56,0.12,M,QUANTILE-M,2014-12-31,OOS,2939,0.24174378751406508,-14.892474726346649,-14.82033565279779,-0.0721390735488594
U56,0.12,M,QUANTILE-M,2016-12-31,IS,2007,0.24545866935455046,-13.246957494878963,-13.194882280294507,-0.05207521458445541
U56,0.12,M,QUANTILE-M,2016-12-31,OOS,2435,0.24041302702723052,-15.42057530216454,-15.3545252005157,-0.06605010164883929
U56,0.12,M,QUANTILE-M,2018-12-31,IS,2509,0.24548062420023414,-13.072136339082707,-13.033288595361547,-0.038847743721159844
U56,0.12,M,QUANTILE-M,2018-12-31,OOS,1933,0.23907417697232372,-16.229825513875575,-16.148721742909757,-0.081103770965818
U56,0.12,M,QUANTILE-M,2020-12-31,IS,3014,0.24506047276474488,-14.690137167004158,-14.62879852632244,-0.06133864068171846
U56,0.12,M,QUANTILE-M,2020-12-31,OOS,1428,0.23769538185780678,-13.887798037494804,-13.81668016810098,-0.0711178693938237
U56,0.12,M,QUANTILE-F,2012-12-31,IS,999,0.2329327066939855,-10.302716562154824,-10.22912497747257,-0.07359158468225502
U56,0.12,M,QUANTILE-F,2012-12-31,OOS,3443,0.2335169966112211,-16.05883469959972,-15.992002672260618,-0.0668320273391032
U56,0.12,M,QUANTILE-F,2014-12-31,IS,1503,0.23321029460292153,-14.03069522891689,-13.96758085656382,-0.06311437235306983
U56,0.12,M,QUANTILE-F,2014-12-31,OOS,2939,0.2334752366558471,-15.084472820034778,-15.014299089598214,-0.07017373043656328
U56,0.12,M,QUANTILE-F,2016-12-31,IS,2007,0.2331343660135711,-13.754224334442089,-13.690626682573349,-0.06359765186874
U56,0.12,M,QUANTILE-F,2016-12-31,OOS,2435,0.23359265738418422,-15.537054648464776,-15.465488923130843,-0.07156572533393302
U56,0.12,M,QUANTILE-F,2018-12-31,IS,2509,0.23317301886362804,-13.365682425505,-13.31188191741779,-0.053800508087210375
U56,0.12,M,QUANTILE-F,2018-12-31,OOS,1933,0.23366150490992396,-16.52896579456229,-16.442013859873718,-0.08695193468857099
U56,0.12,M,QUANTILE-F,2020-12-31,IS,3014,0.23341169411578183,-15.056488597397744,-14.991013751398219,-0.06547484599952469
U56,0.12,M,QUANTILE-F,2020-12-31,OOS,1428,0.2333304952764421,-14.033464786532024,-13.961031973765703,-0.07243281276632096
U56,0.12,Q,MA-THRESH,2012-12-31,IS,999,0.24325359448852535,-9.559056784081644,-9.368779258797378,-0.1902775252842659
U56,0.12,Q,MA-THRESH,2012-12-31,OOS,3443,0.21649608546340873,-16.721871421969393,-16.39152667346584,-0.33034474850355267
U56,0.12,Q,MA-THRESH,2014-12-31,IS,1503,0.23612843356795818,-14.523126813232135,-14.200680783368957,-0.32244602986317794
U56,0.12,Q,MA-THRESH,2014-12-31,OOS,2939,0.2155513193235495,-15.335655530022784,-15.001706401577986,-0.3339491284447984
U56,0.12,Q,MA-THRESH,2016-12-31,IS,2007,0.2116295391437044,-18.154732436484288,-17.513156720059285,-0.6415757164250024
U56,0.12,Q,MA-THRESH,2016-12-31,OOS,2435,0.2314849601984142,-12.570251876833005,-12.532763475393605,-0.037488401439400576
U56,0.12,Q,MA-THRESH,2018-12-31,IS,2509,0.20452103473554573,-17.379038715638085,-16.71225105176626,-0.6667876638718262
U56,0.12,Q,MA-THRESH,2018-12-31,OOS,1933,0.24586812570774388,-12.096629711611673,-12.285354010854622,0.1887242992429492
U56,0.12,Q,MA-THRESH,2020-12-31,IS,3014,0.1987086768820978,-18.979742967949708,-18.371972007387114,-0.6077709605625934
U56,0.12,Q,MA-THRESH,2020-12-31,OOS,1428,0.2727579909117019,-7.184156694314003,-7.959653152458723,0.7754964581447199
U56,0.12,Q,QUANTILE-M,2012-12-31,IS,999,0.2415985644767643,-8.726488703410752,-8.705956406332117,-0.020532297078634798
U56,0.12,Q,QUANTILE-M,2012-12-31,OOS,3443,0.24678624149645542,-14.585612769426358,-14.479616679805375,-0.10599608962098372
U56,0.12,Q,QUANTILE-M,2014-12-31,IS,1503,0.24659397486411427,-12.685944988222285,-12.675414309548438,-0.01053067867384705
U56,0.12,Q,QUANTILE-M,2014-12-31,OOS,2939,0.24512121509486892,-13.504771725052557,-13.389414585236793,-0.11535713981576379
U56,0.12,Q,QUANTILE-M,2016-12-31,IS,2007,0.24758213257537684,-12.792551454661737,-12.757963744856315,-0.034587709805421696
U56,0.12,Q,QUANTILE-M,2016-12-31,OOS,2435,0.24400191182989822,-13.586475345303839,-13.470478203931592,-0.11599714137224737
U56,0.12,Q,QUANTILE-M,2018-12-31,IS,2509,0.2477626868444994,-12.330418218596083,-12.311639038080902,-0.018779180515181793
U56,0.12,Q,QUANTILE-M,2018-12-31,OOS,1933,0.2428377724220044,-14.40514722819113,-14.252086407512476,-0.1530608206786539
U56,0.12,Q,QUANTILE-M,2020-12-31,IS,3014,0.2479030654182812,-13.952180472449061,-13.88546479393784,-0.06671567851122084
U56,0.12,Q,QUANTILE-M,2020-12-31,OOS,1428,0.24079982928143132,-11.720345245824504,-11.599493124864768,-0.12085212095973574
U56,0.12,Q,QUANTILE-F,2012-12-31,IS,999,0.23380839575056497,-9.010997178552028,-8.985038620124719,-0.025958558427308986
U56,0.12,Q,QUANTILE-F,2012-12-31,OOS,3443,0.23688863647617311,-14.85136016323656,-14.730064790727138,-0.12129537250942235
U56,0.12,Q,QUANTILE-F,2014-12-31,IS,1503,0.23536957576107653,-13.263285280967029,-13.217439516638496,-0.04584576432853282
U56,0.12,Q,QUANTILE-F,2014-12-31,OOS,2939,0.23661847239652278,-13.618698322909895,-13.496838341446038,-0.12185998146385657
U56,0.12,Q,QUANTILE-F,2016-12-31,IS,2007,0.2352556916629183,-13.458727195882169,-13.398226974462712,-0.060500221419456324
U56,0.12,Q,QUANTILE-F,2016-12-31,OOS,2435,0.23697083760772134,-13.530829266029976,-13.405317720745224,-0.12551154528475195
U56,0.12,Q,QUANTILE-F,2018-12-31,IS,2509,0.23534605429446756,-12.639689014010225,-12.596103828520722,-0.043585185489503075
U56,0.12,Q,QUANTILE-F,2018-12-31,OOS,1933,0.23729897181451598,-14.62743246534588,-14.460255949543521,-0.1671765158023586
U56,0.12,Q,QUANTILE-F,2020-12-31,IS,3014,0.23607949052135163,-14.25915523755994,-14.176601136803658,-0.08255410075628156
U56,0.12,Q,QUANTILE-F,2020-12-31,OOS,1428,0.23644158145022728,-11.916434021118171,-11.793083580008922,-0.12335044110924898
U56,0.06,W,MA-THRESH,2012-12-31,IS,999,0.43284944540301035,-6.743742328748148,-6.281903108618669,-0.46183922012947853
U56,0.06,W,MA-THRESH,2012-12-31,OOS,3443,0.4429906531949945,-10.121543029618385,-9.251413714315703,-0.8701293153026821
U56,0.06,W,MA-THRESH,2014-12-31,IS,1503,0.46056368555835375,-8.217360656180883,-7.545758416009574,-0.6716022401713095
U56,0.06,W,MA-THRESH,2014-12-31,OOS,2939,0.4305567184463313,-9.925242897364894,-9.1273744922034,-0.7978684051614948
U56,0.06,W,MA-THRESH,2016-12-31,IS,2007,0.4288475302136206,-9.041216328367874,-8.071263949492401,-0.9699523788754725
U56,0.06,W,MA-THRESH,2016-12-31,OOS,2435,0.4504872368662164,-9.596173454426914,-8.976811615863323,-0.6193618385635915
U56,0.06,W,MA-THRESH,2018-12-31,IS,2509,0.4354679836064904,-8.002502661622124,-7.321504654672473,-0.6809980069496513
U56,0.06,W,MA-THRESH,2018-12-31,OOS,1933,0.4475138355092027,-11.140602080563244,-10.222827098455035,-0.9177749821082095
U56,0.06,W,MA-THRESH,2020-12-31,IS,3014,0.4357953121773927,-8.92510989514741,-8.062712465516997,-0.8623974296304127
U56,0.06,W,MA-THRESH,2020-12-31,OOS,1428,0.4510828739532995,-10.2442340781971,-9.648495763913335,-0.595738314283766
U56,0.06,W,QUANTILE-M,2012-12-31,IS,999,0.4516976589621779,-7.183450276807379,-7.179299937111172,-0.004150339696207261
U56,0.06,W,QUANTILE-M,2012-12-31,OOS,3443,0.4503653643512197,-8.880779814995353,-8.868499339799008,-0.012280475196345009
U56,0.06,W,QUANTILE-M,2014-12-31,IS,1503,0.44865240007115487,-8.848185193622893,-8.820766064316787,-0.02741912930610546
U56,0.06,W,QUANTILE-M,2014-12-31,OOS,2939,0.451694233908649,-8.313448686483426,-8.311435404702983,-0.0020132817804423553
U56,0.06,W,QUANTILE-M,2016-12-31,IS,2007,0.4487228374618655,-8.100391882865331,-8.083394126233712,-0.01699775663161951
U56,0.06,W,QUANTILE-M,2016-12-31,OOS,2435,0.4522657806893229,-8.821193542318607,-8.812894735969333,-0.008298806349273491
U56,0.06,W,QUANTILE-M,2018-12-31,IS,2509,0.44916186734695884,-7.68336697598293,-7.676258752992493,-0.007108222990437341
U56,0.06,W,QUANTILE-M,2018-12-31,OOS,1933,0.45261602979355686,-9.5683166424259,-9.54578113543867,-0.02253550698723039
U56,0.06,W,QUANTILE-M,2020-12-31,IS,3014,0.448669635652151,-8.457603708657757,-8.448631950908725,-0.00897175774903225
U56,0.06,W,QUANTILE-M,2020-12-31,OOS,1428,0.45487649083255044,-8.570669389166351,-8.553886233161933,-0.016783156004418487
U56,0.06,W,QUANTILE-F,2012-12-31,IS,999,0.4410374495856193,-7.211203649916587,-7.207916563046246,-0.0032870868703405165
U56,0.06,W,QUANTILE-F,2012-12-31,OOS,3443,0.4411252889340085,-9.138374559140683,-9.122712787902643,-0.015661771238040245
U56,0.06,W,QUANTILE-F,2014-12-31,IS,1503,0.441058840545056,-8.863954155710996,-8.852449086069104,-0.011505069641891907
U56,0.06,W,QUANTILE-F,2014-12-31,OOS,2939,0.44112941292841296,-8.613844421833395,-8.600382040345478,-0.013462381487917341
U56,0.06,W,QUANTILE-F,2016-12-31,IS,2007,0.44103385538381484,-8.067535378461855,-8.058410318125109,-0.009125060336746316
U56,0.06,W,QUANTILE-F,2016-12-31,OOS,2435,0.4411646136264922,-9.224799974075925,-9.208821795897704,-0.015978178178221114
U56,0.06,W,QUANTILE-F,2018-12-31,IS,2509,0.44104280839567483,-7.741292979572201,-7.732055589321085,-0.009237390251115585
U56,0.06,W,QUANTILE-F,2018-12-31,OOS,1933,0.44118695068343333,-9.970066500211928,-9.952261382219874,-0.01780511799205442
U56,0.06,W,QUANTILE-F,2020-12-31,IS,3014,0.4410908688365812,-8.505855186608002,-8.495092739064368,-0.010762447543633868
U56,0.06,W,QUANTILE-F,2020-12-31,OOS,1428,0.44113648687840956,-9.10710557298815,-9.0899417364668,-0.017163836521350007
U56,0.06,M,MA-THRESH,2012-12-31,IS,999,0.43776323947851703,-4.218727869807681,-5.060992249795215,0.842264379987534
U56,0.06,M,MA-THRESH,2012-12-31,OOS,3443,0.435682119308934,-10.702699101634439,-9.968424832546319,-0.7342742690881199
U56,0.06,M,MA-THRESH,2014-12-31,IS,1503,0.45887362442259705,-7.399096432051966,-7.443021717423592,0.04392528537162654
U56,0.06,M,MA-THRESH,2014-12-31,OOS,2939,0.42452941664257743,-10.123623821620487,-9.563607037192256,-0.5600167844282318
U56,0.06,M,MA-THRESH,2016-12-31,IS,2007,0.4264292569932719,-7.876349759676615,-7.6843999422581355,-0.19194981741847972
U56,0.06,M,MA-THRESH,2016-12-31,OOS,2435,0.44416242063006217,-10.306226015961784,-9.746276170031877,-0.559949845929907
U56,0.06,M,MA-THRESH,2018-12-31,IS,2509,0.434551104397626,-7.677470244122997,-7.55987839955603,-0.11759184456696659
U56,0.06,M,MA-THRESH,2018-12-31,OOS,1933,0.43822570723541365,-11.219960253251893,-10.492996505251174,-0.7269637480007187
U56,0.06,M,MA-THRESH,2020-12-31,IS,3014,0.4305425454848968,-9.246919568359946,-8.851273535134062,-0.39564603322588354
U56,0.06,M,MA-THRESH,2020-12-31,OOS,1428,0.4479858409861482,-9.081890100845303,-8.745710415769992,-0.3361796850753116
U56,0.06,M,QUANTILE-M,2012-12-31,IS,999,0.45263807366578707,-7.2608494373955335,-7.176387233198933,-0.08446220419660033
U56,0.06,M,QUANTILE-M,2012-12-31,OOS,3443,0.4517158031914754,-9.588690028705592,-9.52754603954582,-0.06114398915977226
U56,0.06,M,QUANTILE-M,2014-12-31,IS,1503,0.44984890369427155,-9.020298415501271,-8.931867870567768,-0.08843054493350344
U56,0.06,M,QUANTILE-M,2014-12-31,OOS,2939,0.4529840230445325,-9.07314768594556,-9.016755670067589,-0.0563920158779716
U56,0.06,M,QUANTILE-M,2016-12-31,IS,2007,0.44972573788086356,-8.353611788904946,-8.274181103093238,-0.0794306858117082
U56,0.06,M,QUANTILE-M,2016-12-31,OOS,2435,0.453734451767342,-9.642342662194526,-9.581466074837941,-0.06087658735658508
U56,0.06,M,QUANTILE-M,2018-12-31,IS,2509,0.45021876535062766,-8.11185466517168,-8.048455734965355,-0.06339893020632559
U56,0.06,M,QUANTILE-M,2018-12-31,OOS,1933,0.4541355735725019,-10.309571969561437,-10.229505458607813,-0.08006651095362471
U56,0.06,M,QUANTILE-M,2020-12-31,IS,3014,0.449902644909465,-9.166300644740044,-9.097322011056042,-0.06897863368400259
U56,0.06,M,QUANTILE-M,2020-12-31,OOS,1428,0.4561879371311229,-8.821311107557438,-8.759936012796764,-0.06137509476067393
U56,0.06,M,QUANTILE-F,2012-12-31,IS,999,0.442134044764287,-7.220076160264277,-7.143359395943638,-0.07671676432063901
U56,0.06,M,QUANTILE-F,2012-12-31,OOS,3443,0.4425675435001706,-9.756606144931702,-9.692460420547055,-0.06414572438464639
U56,0.06,M,QUANTILE-F,2014-12-31,IS,1503,0.4423586084196191,-9.00095201017994,-8.933932498861052,-0.06701951131888784
U56,0.06,M,QUANTILE-F,2014-12-31,OOS,2939,0.44252704135281473,-9.2635849687281,-9.197010447931797,-0.0665745207963031
U56,0.06,M,QUANTILE-F,2016-12-31,IS,2007,0.4421928096833664,-8.367184121030835,-8.30083254851337,-0.06635157251746548
U56,0.06,M,QUANTILE-F,2016-12-31,OOS,2435,0.4426985601462396,-9.850544914266557,-9.7829853533576,-0.06755956090895765
U56,0.06,M,QUANTILE-F,2018-12-31,IS,2509,0.4422123477579869,-8.191333481267815,-8.13099362586902,-0.060339855398794384
U56,0.06,M,QUANTILE-F,2018-12-31,OOS,1933,0.44280454343808634,-10.481429822060818,-10.405090724856914,-0.07633909720390442
U56,0.06,M,QUANTILE-F,2020-12-31,IS,3014,0.44248286370713114,-9.262033264910885,-9.194012596564072,-0.0680206683468132
U56,0.06,M,QUANTILE-F,2020-12-31,OOS,1428,0.44244300544630016,-8.990346963789397,-8.926396431994977,-0.06395053179442023
U56,0.06,Q,MA-THRESH,2012-12-31,IS,999,0.45269536166549673,-4.2486768943522435,-4.283502904600134,0.03482601024789034
U56,0.06,Q,MA-THRESH,2012-12-31,OOS,3443,0.43449795594330365,-10.104567878554604,-9.30995927331848,-0.7946086052361245
U56,0.06,Q,MA-THRESH,2014-12-31,IS,1503,0.4677277719166672,-7.113477477092545,-6.967433328439698,-0.14604414865284632
U56,0.06,Q,MA-THRESH,2014-12-31,OOS,2939,0.4236897881680417,-9.575957791527955,-8.729887706039019,-0.846070085488936
U56,0.06,Q,MA-THRESH,2016-12-31,IS,2007,0.43573296206817624,-8.17699535419929,-7.879252525595026,-0.2977428286042638
U56,0.06,Q,MA-THRESH,2016-12-31,OOS,2435,0.44094582084016254,-9.203330458407311,-8.298066795004132,-0.9052636634031792
U56,0.06,Q,MA-THRESH,2018-12-31,IS,2509,0.44238697466138327,-7.873787583454606,-7.578970006211949,-0.29481757724265645
U56,0.06,Q,MA-THRESH,2018-12-31,OOS,1933,0.43366280868660884,-9.871361391583623,-8.815970301433529,-1.0553910901500938
U56,0.06,Q,MA-THRESH,2020-12-31,IS,3014,0.4328981174237352,-9.837201640755078,-8.727823772929998,-1.1093778678250796
U56,0.06,Q,MA-THRESH,2020-12-31,OOS,1428,0.450605183964627,-6.442423517090345,-6.856792949952739,0.4143694328623937
U56,0.06,Q,QUANTILE-M,2012-12-31,IS,999,0.4540332339066359,-6.235919912067467,-6.1900901673591635,-0.045829744708303366
U56,0.06,Q,QUANTILE-M,2012-12-31,OOS,3443,0.4556920589424018,-9.289970071081388,-9.177208370898814,-0.11276170018257403
U56,0.06,Q,QUANTILE-M,2014-12-31,IS,1503,0.45254244536809,-8.742429001400453,-8.660620793632923,-0.08180820776752995
U56,0.06,Q,QUANTILE-M,2014-12-31,OOS,2939,0.4567389126312281,-8.506159782643108,-8.403134755115804,-0.10302502752730369
U56,0.06,Q,QUANTILE-M,2016-12-31,IS,2007,0.4520762127655058,-8.338993064630419,-8.258582296206374,-0.08041076842404493
U56,0.06,Q,QUANTILE-M,2016-12-31,OOS,2435,0.45799178669036894,-8.791017936908641,-8.679417572793579,-0.11160036411506269
U56,0.06,Q,QUANTILE-M,2018-12-31,IS,2509,0.45283648702681106,-7.893363448052648,-7.8366803719315925,-0.05668307612105572
U56,0.06,Q,QUANTILE-M,2018-12-31,OOS,1933,0.45854123831409715,-9.501457599609452,-9.344757926840286,-0.1566996727691663
U56,0.06,Q,QUANTILE-M,2020-12-31,IS,3014,0.45294191432258973,-8.667937210798659,-8.58027270689725,-0.0876645039014079
U56,0.06,Q,QUANTILE-M,2020-12-31,OOS,1428,0.4603361553523342,-8.413494824213362,-8.301367940820992,-0.11212688339237076
U56,0.06,Q,QUANTILE-F,2012-12-31,IS,999,0.44359854040019925,-6.380120574984494,-6.345382403278377,-0.034738171706116816
U56,0.06,Q,QUANTILE-F,2012-12-31,OOS,3443,0.44683483249213973,-9.568312286181225,-9.45673274961587,-0.11157953656535469
U56,0.06,Q,QUANTILE-F,2014-12-31,IS,1503,0.44510074665989463,-8.860988894493783,-8.810013134542881,-0.050975759950901534
U56,0.06,Q,QUANTILE-F,2014-12-31,OOS,2939,0.44662158826145437,-8.818709226118271,-8.706991264185326,-0.11171796193294448
U56,0.06,Q,QUANTILE-F,2016-12-31,IS,2007,0.44478651960876087,-8.45725795024055,-8.393571014018963,-0.06368693622158617
U56,0.06,Q,QUANTILE-F,2016-12-31,OOS,2435,0.4471953697229787,-9.145176401986511,-9.02989441914368,-0.11528198284283064
U56,0.06,Q,QUANTILE-F,2018-12-31,IS,2509,0.4450337836517176,-8.048396264805957,-7.99592958797406,-0.0524666768318971
U56,0.06,Q,QUANTILE-F,2018-12-31,OOS,1933,0.4475000035944524,-9.871148743884639,-9.724911504380685,-0.14623723950395373
U56,0.06,Q,QUANTILE-F,2020-12-31,IS,3014,0.44584484935665636,-8.836109517615531,-8.756327616220162,-0.07978190139536956
U56,0.06,Q,QUANTILE-F,2020-12-31,OOS,1428,0.4466602900345054,-8.826479039988122,-8.71133487842175,-0.11514416156637175
U56,0.0,W,MA-THRESH,2012-12-31,IS,999,0.6913924504396338,-3.3753070570235355,-3.0226745200248706,-0.3526325369986649
U56,0.0,W,MA-THRESH,2012-12-31,OOS,3443,0.7119824631767743,-4.036113310497913,-3.8285142742891853,-0.20759903620872766
U56,0.0,W,MA-THRESH,2014-12-31,IS,1503,0.7212051366811991,-3.9455741141294354,-3.4879918789249453,-0.45758223520449004
U56,0.0,W,MA-THRESH,2014-12-31,OOS,2939,0.7002672195559665,-3.8534343690779016,-3.7407701958784845,-0.11266417319941713
U56,0.0,W,MA-THRESH,2016-12-31,IS,2007,0.7005799619908486,-3.916546374963481,-3.432501315411418,-0.4840450595520629
U56,0.0,W,MA-THRESH,2016-12-31,OOS,2435,0.712933344965583,-3.8576208900955367,-3.831659511511365,-0.02596137858417169
U56,0.0,W,MA-THRESH,2018-12-31,IS,2509,0.7083298373786202,-3.102524586773847,-3.0608963249771692,-0.04162826179667789
U56,0.0,W,MA-THRESH,2018-12-31,OOS,1933,0.7060823159461305,-4.93162474162161,-4.457427950297199,-0.4741967913244105
U56,0.0,W,MA-THRESH,2020-12-31,IS,3014,0.7111715379946902,-4.094529311214057,-3.553655828802871,-0.540873482411186
U56,0.0,W,MA-THRESH,2020-12-31,OOS,1428,0.6992896801056242,-3.438073447268386,-3.8744397896827376,0.43636634241435157
U56,0.0,W,QUANTILE-M,2012-12-31,IS,999,0.7207281346718808,-3.596202293977191,-3.5795700269098285,-0.016632267067362427
U56,0.0,W,QUANTILE-M,2012-12-31,OOS,3443,0.7135525048556347,-4.045012069514109,-4.031394283876777,-0.01361778563733207
U56,0.0,W,QUANTILE-M,2014-12-31,IS,1503,0.7177108149279361,-4.194538200437292,-4.168382431609063,-0.026155768828228787
U56,0.0,W,QUANTILE-M,2014-12-31,OOS,2939,0.7138650309351723,-3.816416212543783,-3.804396750757122,-0.012019461786660912
U56,0.0,W,QUANTILE-M,2016-12-31,IS,2007,0.7170279466164017,-3.757109908391798,-3.739883716458481,-0.017226191933317203
