parent,panel,book,conv,sleeve,f,cost,f_hat,MaxDD_base,MaxDD_sleeve,MaxDD_cashf,MaxDD_cashgm,dD_sleeve,dD_cashf,dD_cashgm,Sharpe_base,Sharpe_sleeve,Sharpe_cashf,Sharpe_cashgm,CAGR_base,CAGR_sleeve,CAGR_cashf,claim,ret_cashf,ret_cashgm,dd_cap_sleeve,dd_cap_cashf,dd_cap_base,fail4a_sleeve,fail4b_sleeve,fail4a_cashf,fail4b_cashf
F/idea106,u56x,top20,g1.00,S4,0.25,10.0,0.0,-0.242233575959641,-0.19392427738583629,-0.18492693362167123,-0.242233575959641,0.048309298573804726,0.05730664233796978,0.0,1.0932568241939666,1.143171537543105,1.093080411909652,1.0932568241939666,0.17781132678342115,0.15303870490750704,0.13327332731076535,True,1.186244553942743,0.0,True,True,False,DD,-,DD,-
F/idea106,u56x,top20,g1.00,S4,0.25,25.0,0.0,-0.24388238524497596,-0.19541989534183046,-0.18625649662423982,-0.24388238524497596,0.0484624899031455,0.05762588862073614,0.0,0.9554605199661795,0.9869234359026218,0.9549462387421509,0.9554605199661795,0.151889897537955,0.1294953072952436,0.11448270306338815,True,1.1890822930456961,0.0,True,True,False,DD,-,DD,-
F/idea106,u56x,top20,g1.00,S4,0.5,10.0,2.220446049250313e-16,-0.242233575959641,-0.14331412405049648,-0.12546224467097722,-0.242233575959641,0.09891945190914453,0.1167713312886638,0.0,1.0932568241939666,1.1800281789450853,1.0926604742957877,1.0932568241939666,0.17781132678342115,0.12346230742498365,0.08867864458996522,True,1.1804688464703166,0.0,True,True,False,DD,-,-,CAGR
F/idea106,u56x,top20,g1.00,S4,0.5,25.0,2.220446049250313e-16,-0.24388238524497596,-0.1447202108569362,-0.12642133714968773,-0.24388238524497596,0.09916217438803976,0.11746104809528823,0.0,0.9554605199661795,0.992280661104501,0.9538689103521448,0.9554605199661795,0.151889897537955,0.10196142005356723,0.0765606645863166,True,1.1845348170325676,0.0,True,True,False,-,"H1,CAGR",-,CAGR
F/idea106,u56x,top20,g1.00,S4,0.75,10.0,4.440892098500626e-16,-0.242233575959641,-0.09885325554646218,-0.06382231963543805,-0.242233575959641,0.14338032041317883,0.17841125632420296,0.0,1.0932568241939666,1.099368823359573,1.092045850933548,1.0932568241939666,0.17781132678342115,0.08708411094146107,0.044202824709675737,True,1.2443217856542343,0.0,True,True,False,-,CAGR,-,CAGR
F/idea106,u56x,top20,g1.00,S4,0.75,25.0,4.440892098500626e-16,-0.24388238524497596,-0.10587485625471549,-0.06434000905657822,-0.24388238524497596,0.13800752899026048,0.17954237618839775,0.0,0.9554605199661795,0.8703260087317899,0.9523501593716119,0.9554605199661795,0.151889897537955,0.06772955618473375,0.038339889108119696,True,1.3009607338239386,0.0,True,True,False,-,"H1,CAGR",-,CAGR
F/idea106,u56x,top20,g1.00,S4,1.0,10.0,2.220446049250313e-16,-0.242233575959641,-0.25447624410420666,0.0,-0.242233575959641,-0.01224266814456565,0.242233575959641,0.0,1.0932568241939666,0.49194651696255093,,1.0932568241939666,0.17781132678342115,0.03538943925242277,0.0,False,,,False,True,False,"H1,DD","H1,H2,OOS,DD,CAGR","H1,H2","H1,H2,OOS,CAGR"
F/idea106,u56x,top20,g1.00,S4,1.0,25.0,2.220446049250313e-16,-0.24388238524497596,-0.3050281348679035,0.0,-0.24388238524497596,-0.061145749622927514,0.24388238524497596,0.0,0.9554605199661795,0.28059836358220014,,0.9554605199661795,0.151889897537955,0.018776277674728892,0.0,False,,,False,True,False,"H1,DD","H1,H2,OOS,DD,CAGR","H1,H2","H1,H2,OOS,CAGR"
F/idea106,u56x,ewall,g1.00,S4,0.25,10.0,-2.220446049250313e-16,-0.2087614192538666,-0.1686102255168268,-0.1587067542947621,-0.2087614192538667,0.04015119373703979,0.05005466495910449,-1.1102230246251565e-16,1.0760266303038128,1.1424022322422676,1.075947813904203,1.0760266303038128,0.14311184801647436,0.12576221583529223,0.10724659216152532,True,1.2466544652924894,-2.76510589422642e-15,True,True,False,DD,-,DD,-
F/idea106,u56x,ewall,g1.00,S4,0.25,25.0,-2.220446049250313e-16,-0.2185105318826196,-0.1702539747791757,-0.1671363158463357,-0.2185105318826196,0.0482565571034439,0.05137421603628389,0.0,0.9513679708946726,0.9987035593811171,0.9502055604551558,0.9513679708946726,0.12447715009730209,0.10837089992065119,0.09357789728956778,True,1.0646059130608283,0.0,True,True,False,DD,-,DD,CAGR
F/idea106,u56x,ewall,g1.00,S4,0.5,10.0,0.0,-0.2087614192538666,-0.12627376304562998,-0.10722460581618976,-0.2087614192538667,0.08248765620823661,0.10153681343767684,-1.1102230246251565e-16,1.0760266303038128,1.1860550519041768,1.0757977580092235,1.0760266303038128,0.14311184801647436,0.10430697077783191,0.07138532481248716,True,1.2309334281647115,-1.3459262581330294e-15,True,True,False,-,CAGR,-,CAGR
F/idea106,u56x,ewall,g1.00,S4,0.5,25.0,0.0,-0.2185105318826196,-0.12770502603258316,-0.11359610831443268,-0.2185105318826196,0.09080550585003644,0.10491442356818692,0.0,0.9513679708946726,1.006982767929386,0.9489107924688536,0.9513679708946726,0.12447715009730209,0.08735709290920313,0.06247778407436355,True,1.1553751348673844,0.0,True,True,False,-,CAGR,-,CAGR
F/idea106,u56x,ewall,g1.00,S4,0.75,10.0,0.0,-0.2087614192538666,-0.09885152488549853,-0.05432049804202199,-0.2087614192538667,0.10990989436836807,0.1544409212118446,-1.1102230246251565e-16,1.0760266303038128,1.0738933334350589,1.0755806214466779,1.0760266303038128,0.14311184801647436,0.07687384826019472,0.03561063832007694,True,1.40515939988286,-1.0101210914680648e-15,True,True,False,-,"H1,CAGR",-,CAGR
F/idea106,u56x,ewall,g1.00,S4,0.75,25.0,0.0,-0.2185105318826196,-0.10596426976818674,-0.057885523447680054,-0.2185105318826196,0.11254626211443286,0.16062500843493954,0.0,0.9513679708946726,0.8516315121782003,0.9474924283227122,0.9513679708946726,0.12447715009730209,0.06002724845992402,0.03125943400623821,True,1.4271909650062122,0.0,True,True,False,-,"H1,CAGR",-,CAGR
F/idea106,u56x,ewall,g1.00,S4,1.0,10.0,0.0,-0.2087614192538666,-0.25447624410420666,0.0,-0.2087614192538667,-0.04571482485034006,0.2087614192538666,-1.1102230246251565e-16,1.0760266303038128,0.49194651696255093,,1.0760266303038128,0.14311184801647436,0.03538943925242277,0.0,False,,,False,True,False,"H1,DD","H1,H2,OOS,DD,CAGR","H1,H2","H1,H2,OOS,CAGR"
F/idea106,u56x,ewall,g1.00,S4,1.0,25.0,0.0,-0.2185105318826196,-0.3050281348679035,0.0,-0.2185105318826196,-0.08651760298528388,0.2185105318826196,0.0,0.9513679708946726,0.28059836358220014,,0.9513679708946726,0.12447715009730209,0.018776277674728892,0.0,False,,,False,True,False,"H1,DD","H1,H2,OOS,DD,CAGR","H1,H2","H1,H2,OOS,CAGR"
F/idea106,u56x,top20,g1.00,exTLT,0.25,10.0,2.220446049250313e-16,-0.242233575959641,-0.20150368863348322,-0.18492693362167123,-0.242233575959641,0.04072988732615779,0.05730664233796978,0.0,1.0932568241939666,1.1464462912717397,1.093080411909652,1.0932568241939666,0.17781132678342115,0.15573997923809602,0.13327332731076535,True,1.4069924102433244,0.0,True,True,False,DD,-,DD,-
F/idea106,u56x,top20,g1.00,exTLT,0.25,25.0,2.220446049250313e-16,-0.24388238524497596,-0.20303635401710995,-0.18625649662423982,-0.24388238524497596,0.04084603122786601,0.05762588862073614,0.0,0.9554605199661795,0.9918721762618886,0.9549462387421509,0.9554605199661795,0.151889897537955,0.1320738322014705,0.11448270306338815,True,1.410807534745813,0.0,False,True,False,DD,DD,DD,-
F/idea106,u56x,top20,g1.00,exTLT,0.5,10.0,2.220446049250313e-16,-0.242233575959641,-0.15740531964444104,-0.12546224467097722,-0.242233575959641,0.08482825631519997,0.1167713312886638,0.0,1.0932568241939666,1.1769508263545763,1.0926604742957877,1.0932568241939666,0.17781132678342115,0.12938096946515865,0.08867864458996522,True,1.3765617302655802,0.0,True,True,False,DD,-,-,CAGR
F/idea106,u56x,top20,g1.00,exTLT,0.5,25.0,2.220446049250313e-16,-0.24388238524497596,-0.1588777937307213,-0.12642133714968773,-0.24388238524497596,0.08500459151425466,0.11746104809528823,0.0,0.9554605199661795,0.9971679289481631,0.9538689103521448,0.9554605199661795,0.151889897537955,0.10766729698206201,0.0765606645863166,True,1.381820040574995,0.0,True,True,False,DD,H1,-,CAGR
F/idea106,u56x,top20,g1.00,exTLT,0.75,10.0,4.440892098500626e-16,-0.242233575959641,-0.10709993546492425,-0.06382231963543805,-0.242233575959641,0.13513364049471677,0.17841125632420296,0.0,1.0932568241939666,1.0943693283934037,1.092045850933548,1.0932568241939666,0.17781132678342115,0.09724482610231133,0.044202824709675737,True,1.3202578992991623,0.0,True,True,False,-,"H1,CAGR",-,CAGR
F/idea106,u56x,top20,g1.00,exTLT,0.75,25.0,4.440892098500626e-16,-0.24388238524497596,-0.10846260781504857,-0.06434000905657822,-0.24388238524497596,0.1354197774299274,0.17954237618839775,0.0,0.9554605199661795,0.8905782048059898,0.9523501593716119,0.9554605199661795,0.151889897537955,0.07777708517584703,0.038339889108119696,True,1.3258209369107956,0.0,True,True,False,-,"H1,CAGR",-,CAGR
F/idea106,u56x,top20,g1.00,exTLT,1.0,10.0,2.220446049250313e-16,-0.242233575959641,-0.2896236847047975,0.0,-0.242233575959641,-0.04739010874515648,0.242233575959641,0.0,1.0932568241939666,0.6060925231621481,,1.0932568241939666,0.17781132678342115,0.0504363280697151,0.0,False,,,False,True,False,"H1,DD","H1,DD,CAGR","H1,H2","H1,H2,OOS,CAGR"
F/idea106,u56x,top20,g1.00,exTLT,1.0,25.0,2.220446049250313e-16,-0.24388238524497596,-0.34216523008053856,0.0,-0.24388238524497596,-0.0982828448355626,0.24388238524497596,0.0,0.9554605199661795,0.43259322636766245,,0.9554605199661795,0.151889897537955,0.03466457905762321,0.0,False,,,False,True,False,"H1,DD","H1,OOS,DD,CAGR","H1,H2","H1,H2,OOS,CAGR"
F/idea106,u56x,ewall,g1.00,exTLT,0.25,10.0,-2.220446049250313e-16,-0.2087614192538666,-0.1762467339365258,-0.1587067542947621,-0.2087614192538667,0.03251468531734081,0.05005466495910449,-1.1102230246251565e-16,1.0760266303038128,1.1430593588861957,1.075947813904203,1.0760266303038128,0.14311184801647436,0.1282441981172906,0.10724659216152532,True,1.5394479285459737,-3.4145279703293016e-15,True,True,False,DD,-,DD,-
F/idea106,u56x,ewall,g1.00,exTLT,0.25,25.0,-2.220446049250313e-16,-0.2185105318826196,-0.17790047764648453,-0.1671363158463357,-0.2185105318826196,0.04061005423613506,0.05137421603628389,0.0,0.9513679708946726,1.0015666804159795,0.9502055604551558,0.9513679708946726,0.12447715009730209,0.11076934159767271,0.09357789728956778,True,1.2650614977650243,0.0,True,True,False,DD,-,DD,CAGR
F/idea106,u56x,ewall,g1.00,exTLT,0.5,10.0,0.0,-0.2087614192538666,-0.14027977157792848,-0.10722460581618976,-0.2087614192538667,0.06848164767593812,0.10153681343767684,-1.1102230246251565e-16,1.0760266303038128,1.1764923496746111,1.0757977580092235,1.0760266303038128,0.14311184801647436,0.10982234984352957,0.07138532481248716,True,1.4826864843871603,-1.6211978862991746e-15,True,True,False,DD,-,-,CAGR
F/idea106,u56x,ewall,g1.00,exTLT,0.5,25.0,0.0,-0.2185105318826196,-0.14178304487956006,-0.11359610831443268,-0.2185105318826196,0.07672748700305954,0.10491442356818692,0.0,0.9513679708946726,1.0067910934373143,0.9489107924688536,0.9513679708946726,0.12447715009730209,0.09271381882982754,0.06247778407436355,True,1.367364261050325,0.0,True,True,False,-,"H1,CAGR",-,CAGR
F/idea106,u56x,ewall,g1.00,exTLT,0.75,10.0,0.0,-0.2087614192538666,-0.09902289380572893,-0.05432049804202199,-0.2087614192538667,0.10973852544813767,0.1544409212118446,-1.1102230246251565e-16,1.0760266303038128,1.069407002816096,1.0755806214466779,1.0760266303038128,0.14311184801647436,0.08658495088526119,0.03561063832007694,True,1.4073537126652322,-1.0116985079682403e-15,True,True,False,-,"H1,CAGR",-,CAGR
F/idea106,u56x,ewall,g1.00,exTLT,0.75,25.0,0.0,-0.2185105318826196,-0.10252257618706861,-0.057885523447680054,-0.2185105318826196,0.11598795569555098,0.16062500843493954,0.0,0.9513679708946726,0.8741119940286478,0.9474924283227122,0.9513679708946726,0.12447715009730209,0.06972150692847179,0.03125943400623821,True,1.3848421370280322,0.0,True,True,False,-,"H1,CAGR",-,CAGR
F/idea106,u56x,ewall,g1.00,exTLT,1.0,10.0,0.0,-0.2087614192538666,-0.2896236847047975,0.0,-0.2087614192538667,-0.08086226545093089,0.2087614192538666,-1.1102230246251565e-16,1.0760266303038128,0.6060925231621481,,1.0760266303038128,0.14311184801647436,0.0504363280697151,0.0,False,,,False,True,False,"H1,DD","H1,DD,CAGR","H1,H2","H1,H2,OOS,CAGR"
F/idea106,u56x,ewall,g1.00,exTLT,1.0,25.0,0.0,-0.2185105318826196,-0.34216523008053856,0.0,-0.2185105318826196,-0.12365469819791897,0.2185105318826196,0.0,0.9513679708946726,0.43259322636766245,,0.9513679708946726,0.12447715009730209,0.03466457905762321,0.0,False,,,False,True,False,"H1,DD","H1,OOS,DD,CAGR","H1,H2","H1,H2,OOS,CAGR"
F/idea106,u56x,top20,g1.00,exGLD,0.25,10.0,2.220446049250313e-16,-0.242233575959641,-0.19706368886646908,-0.18492693362167123,-0.242233575959641,0.045169887093171934,0.05730664233796978,0.0,1.0932568241939666,1.125675246085774,1.093080411909652,1.0932568241939666,0.17781132678342115,0.1500527501946074,0.13327332731076535,True,1.2686912902784848,0.0,True,True,False,DD,-,DD,-
F/idea106,u56x,top20,g1.00,exGLD,0.25,25.0,2.220446049250313e-16,-0.24388238524497596,-0.19864776033560083,-0.18625649662423982,-0.24388238524497596,0.04523462490937513,0.05762588862073614,0.0,0.9554605199661795,0.9671184319792493,0.9549462387421509,0.9554605199661795,0.151889897537955,0.12627137200489624,0.11448270306338815,True,1.2739331593040988,0.0,True,True,False,DD,-,DD,-
F/idea106,u56x,top20,g1.00,exGLD,0.5,10.0,2.220446049250313e-16,-0.242233575959641,-0.14774104811319122,-0.12546224467097722,-0.242233575959641,0.09449252784644979,0.1167713312886638,0.0,1.0932568241939666,1.13185576421566,1.0926604742957877,1.0932568241939666,0.17781132678342115,0.11692168928778246,0.08867864458996522,True,1.235773176461286,0.0,True,True,False,DD,-,-,CAGR
F/idea106,u56x,top20,g1.00,exGLD,0.5,25.0,2.220446049250313e-16,-0.24388238524497596,-0.1492673530886467,-0.12642133714968773,-0.24388238524497596,0.09461503215632927,0.11746104809528823,0.0,0.9554605199661795,0.9377739160022289,0.9538689103521448,0.9554605199661795,0.151889897537955,0.09499802652391742,0.0765606645863166,True,1.2414628565703096,0.0,True,True,False,-,"H1,CAGR",-,CAGR
F/idea106,u56x,top20,g1.00,exGLD,0.75,10.0,2.220446049250313e-16,-0.242233575959641,-0.11034991365722846,-0.06382231963543805,-0.242233575959641,0.13188366230241255,0.17841125632420296,0.0,1.0932568241939666,0.9948588594520699,1.092045850933548,1.0932568241939666,0.17781132678342115,0.07608230965780094,0.044202824709675737,True,1.3527927054004723,0.0,True,True,False,-,"H1,CAGR",-,CAGR
F/idea106,u56x,top20,g1.00,exGLD,0.75,25.0,2.220446049250313e-16,-0.24388238524497596,-0.11662361011898614,-0.06434000905657822,-0.24388238524497596,0.12725877512598982,0.17954237618839775,0.0,0.9554605199661795,0.7526650402501155,0.9523501593716119,0.9554605199661795,0.151889897537955,0.05636213293047865,0.038339889108119696,True,1.4108447610834354,0.0,True,True,False,-,"H1,OOS,CAGR",-,CAGR
F/idea106,u56x,top20,g1.00,exGLD,1.0,10.0,2.220446049250313e-16,-0.242233575959641,-0.24883059478662517,0.0,-0.242233575959641,-0.006597018826984158,0.242233575959641,0.0,1.0932568241939666,0.2550807738219871,,1.0932568241939666,0.17781132678342115,0.01677020702674925,0.0,False,,,False,True,False,"H1,H2,DD","H1,H2,OOS,DD,CAGR","H1,H2","H1,H2,OOS,CAGR"
F/idea106,u56x,top20,g1.00,exGLD,1.0,25.0,2.220446049250313e-16,-0.24388238524497596,-0.2923722094860468,0.0,-0.24388238524497596,-0.048489824241070845,0.24388238524497596,0.0,0.9554605199661795,0.04439371044117209,,0.9554605199661795,0.151889897537955,0.000451217848528751,0.0,False,,,False,True,False,"H1,DD","H1,H2,OOS,DD,CAGR","H1,H2","H1,H2,OOS,CAGR"
F/idea106,u56x,ewall,g1.00,exGLD,0.25,10.0,0.0,-0.2087614192538666,-0.17147601927560263,-0.1587067542947621,-0.2087614192538667,0.03728539997826397,0.05005466495910449,-1.1102230246251565e-16,1.0760266303038128,1.1238327373902892,1.075947813904203,1.0760266303038128,0.14311184801647436,0.12256628904165967,0.10724659216152532,True,1.3424735952486642,-2.977634745161313e-15,True,True,False,DD,-,DD,-
F/idea106,u56x,ewall,g1.00,exGLD,0.25,25.0,0.0,-0.2185105318826196,-0.17315913745790856,-0.1671363158463357,-0.2185105318826196,0.04535139442471103,0.05137421603628389,0.0,0.9513679708946726,0.9777841187756376,0.9502055604551558,0.9513679708946726,0.12447715009730209,0.10506707355342737,0.09357789728956778,True,1.1328034493310122,0.0,True,True,False,DD,CAGR,DD,CAGR
F/idea106,u56x,ewall,g1.00,exGLD,0.5,10.0,0.0,-0.2087614192538666,-0.1301584117216531,-0.10722460581618976,-0.2087614192538667,0.0786030075322135,0.10153681343767684,-1.1102230246251565e-16,1.0760266303038128,1.134895244310008,1.0757977580092235,1.0760266303038128,0.14311184801647436,0.09739529074023645,0.07138532481248716,True,1.291767536961795,-1.412443441391424e-15,True,True,False,-,CAGR,-,CAGR
F/idea106,u56x,ewall,g1.00,exGLD,0.5,25.0,0.0,-0.2185105318826196,-0.13168449978165397,-0.11359610831443268,-0.2185105318826196,0.08682603210096562,0.10491442356818692,0.0,0.9513679708946726,0.9484325536460941,0.9489107924688536,0.9513679708946726,0.12447715009730209,0.08020307731711163,0.06247778407436355,True,1.2083291269856398,0.0,True,True,False,-,"H1,CAGR",-,CAGR
F/idea106,u56x,ewall,g1.00,exGLD,0.75,10.0,0.0,-0.2087614192538666,-0.11019953330902998,-0.05432049804202199,-0.2087614192538667,0.09856188594483661,0.1544409212118446,-1.1102230246251565e-16,1.0760266303038128,0.9595394954449183,1.0755806214466779,1.0760266303038128,0.14311184801647436,0.06550036939800008,0.03561063832007694,True,1.5669436489707849,-1.1264222614881063e-15,True,True,False,-,"H1,CAGR",-,CAGR
F/idea106,u56x,ewall,g1.00,exGLD,0.75,25.0,0.0,-0.2185105318826196,-0.11661657044466822,-0.057885523447680054,-0.2185105318826196,0.10189396143795137,0.16062500843493954,0.0,0.9513679708946726,0.7230909291577484,0.9474924283227122,0.9513679708946726,0.12447715009730209,0.04845450787834982,0.03125943400623821,True,1.5763937937848516,0.0,True,True,False,-,"H1,OOS,CAGR",-,CAGR
F/idea106,u56x,ewall,g1.00,exGLD,1.0,10.0,0.0,-0.2087614192538666,-0.24883059478662517,0.0,-0.2087614192538667,-0.04006917553275857,0.2087614192538666,-1.1102230246251565e-16,1.0760266303038128,0.2550807738219871,,1.0760266303038128,0.14311184801647436,0.01677020702674925,0.0,False,,,False,True,False,"H1,H2,DD","H1,H2,OOS,DD,CAGR","H1,H2","H1,H2,OOS,CAGR"
F/idea106,u56x,ewall,g1.00,exGLD,1.0,25.0,0.0,-0.2185105318826196,-0.2923722094860468,0.0,-0.2185105318826196,-0.07386167760342721,0.2185105318826196,0.0,0.9513679708946726,0.04439371044117209,,0.9513679708946726,0.12447715009730209,0.000451217848528751,0.0,False,,,False,True,False,"H1,DD","H1,H2,OOS,DD,CAGR","H1,H2","H1,H2,OOS,CAGR"
F/idea106,u56x,top20,g1.00,exDBC,0.25,10.0,2.220446049250313e-16,-0.242233575959641,-0.18790155870382108,-0.18492693362167123,-0.242233575959641,0.05433201725581993,0.05730664233796978,0.0,1.0932568241939666,1.153697691312639,1.093080411909652,1.0932568241939666,0.17781132678342115,0.15185804868263375,0.13327332731076535,True,1.0547490270450286,0.0,True,True,False,DD,-,DD,-
F/idea106,u56x,top20,g1.00,exDBC,0.25,25.0,2.220446049250313e-16,-0.24388238524497596,-0.18933162430067407,-0.18625649662423982,-0.24388238524497596,0.05455076094430189,0.05762588862073614,0.0,0.9554605199661795,0.9953410301427604,0.9549462387421509,0.9554605199661795,0.151889897537955,0.12844653532069428,0.11448270306338815,True,1.0563718566561162,0.0,True,True,False,DD,-,DD,-
F/idea106,u56x,top20,g1.00,exDBC,0.5,10.0,2.220446049250313e-16,-0.242233575959641,-0.1339233569326388,-0.12546224467097722,-0.242233575959641,0.10831021902700222,0.1167713312886638,0.0,1.0932568241939666,1.2003536610665035,1.0926604742957877,1.0932568241939666,0.17781132678342115,0.12134859363601724,0.08867864458996522,True,1.078119242465498,0.0,True,True,False,-,-,-,CAGR
F/idea106,u56x,top20,g1.00,exDBC,0.5,25.0,2.220446049250313e-16,-0.24388238524497596,-0.1352259189257079,-0.12642133714968773,-0.24388238524497596,0.10865646631926806,0.11746104809528823,0.0,0.9554605199661795,1.007353266422412,0.9538689103521448,0.9554605199661795,0.151889897537955,0.10005757077167177,0.0765606645863166,True,1.0810313649456393,0.0,True,True,False,-,CAGR,-,CAGR
F/idea106,u56x,top20,g1.00,exDBC,0.75,10.0,3.3306690738754696e-16,-0.242233575959641,-0.1028423573741869,-0.06382231963543805,-0.242233575959641,0.1393912185854541,0.17841125632420296,0.0,1.0932568241939666,1.0998987118616423,1.092045850933548,1.0932568241939666,0.17781132678342115,0.08381868883541554,0.044202824709675737,True,1.2799318216364364,0.0,True,True,False,-,CAGR,-,CAGR
F/idea106,u56x,top20,g1.00,exDBC,0.75,25.0,3.3306690738754696e-16,-0.24388238524497596,-0.109597747004189,-0.06434000905657822,-0.24388238524497596,0.13428463824078696,0.17954237618839775,0.0,0.9554605199661795,0.8655889016602369,0.9523501593716119,0.9554605199661795,0.151889897537955,0.06481696768210288,0.038339889108119696,True,1.3370284087630242,0.0,True,True,False,-,"H1,CAGR",-,CAGR
F/idea106,u56x,top20,g1.00,exDBC,1.0,10.0,2.220446049250313e-16,-0.242233575959641,-0.2433346461196274,0.0,-0.242233575959641,-0.0011010701599863948,0.242233575959641,0.0,1.0932568241939666,0.3923068275396325,,1.0932568241939666,0.17781132678342115,0.02846275836049217,0.0,False,,,False,True,False,"H1,H2,DD","H1,H2,OOS,DD,CAGR","H1,H2","H1,H2,OOS,CAGR"
F/idea106,u56x,top20,g1.00,exDBC,1.0,25.0,2.220446049250313e-16,-0.24388238524497596,-0.2839750776178308,0.0,-0.24388238524497596,-0.04009269237285484,0.24388238524497596,0.0,0.9554605199661795,0.20305868873893937,,0.9554605199661795,0.151889897537955,0.013094734152545806,0.0,False,,,False,True,False,"H1,DD","H1,H2,OOS,DD,CAGR","H1,H2","H1,H2,OOS,CAGR"
F/idea106,u56x,ewall,g1.00,exDBC,0.25,10.0,-2.220446049250313e-16,-0.2087614192538666,-0.16306793591694058,-0.1587067542947621,-0.2087614192538667,0.04569348333692602,0.05005466495910449,-1.1102230246251565e-16,1.0760266303038128,1.1620433304075661,1.075947813904203,1.0760266303038128,0.14311184801647436,0.1249833986343325,0.10724659216152532,True,1.095444280096153,-2.4297185146485824e-15,True,True,False,DD,-,DD,-
F/idea106,u56x,ewall,g1.00,exDBC,0.25,25.0,-2.220446049250313e-16,-0.2185105318826196,-0.16462933350979525,-0.1671363158463357,-0.2185105318826196,0.053881198372824346,0.05137421603628389,0.0,0.9513679708946726,1.0162102896554617,0.9502055604551558,0.9513679708946726,0.12447715009730209,0.10778391660330588,0.09357789728956778,True,0.9534720382573213,0.0,True,True,False,DD,-,DD,CAGR
F/idea106,u56x,ewall,g1.00,exDBC,0.5,10.0,0.0,-0.2087614192538666,-0.11802887317134758,-0.10722460581618976,-0.2087614192538667,0.09073254608251902,0.10153681343767684,-1.1102230246251565e-16,1.0760266303038128,1.224604703964921,1.0757977580092235,1.0760266303038128,0.14311184801647436,0.10278013019404364,0.07138532481248716,True,1.1190781899290208,-1.2236215917664606e-15,True,True,False,-,CAGR,-,CAGR
F/idea106,u56x,ewall,g1.00,exDBC,0.5,25.0,0.0,-0.2185105318826196,-0.11937422629407524,-0.11359610831443268,-0.2185105318826196,0.09913630558854436,0.10491442356818692,0.0,0.9513679708946726,1.0392766689824644,0.9489107924688536,0.9513679708946726,0.12447715009730209,0.08610164212529692,0.06247778407436355,True,1.0582845804606043,0.0,True,True,False,-,CAGR,-,CAGR
F/idea106,u56x,ewall,g1.00,exDBC,0.75,10.0,0.0,-0.2087614192538666,-0.10274424733988485,-0.05432049804202199,-0.2087614192538667,0.10601717191398174,0.1544409212118446,-1.1102230246251565e-16,1.0760266303038128,1.0838998667988284,1.0755806214466779,1.0760266303038128,0.14311184801647436,0.07414633465752463,0.03561063832007694,True,1.4567538298149665,-1.047210564648856e-15,True,True,False,-,CAGR,-,CAGR
F/idea106,u56x,ewall,g1.00,exDBC,0.75,25.0,0.0,-0.2185105318826196,-0.10962160785407771,-0.057885523447680054,-0.2185105318826196,0.10888892402854189,0.16062500843493954,0.0,0.9513679708946726,0.8565186312229331,0.9474924283227122,0.9513679708946726,0.12447715009730209,0.05772366549032193,0.03125943400623821,True,1.4751271524442342,0.0,True,True,False,-,"H1,CAGR",-,CAGR
F/idea106,u56x,ewall,g1.00,exDBC,1.0,10.0,0.0,-0.2087614192538666,-0.2433346461196274,0.0,-0.2087614192538667,-0.03457322686576081,0.2087614192538666,-1.1102230246251565e-16,1.0760266303038128,0.3923068275396325,,1.0760266303038128,0.14311184801647436,0.02846275836049217,0.0,False,,,False,True,False,"H1,H2,DD","H1,H2,OOS,DD,CAGR","H1,H2","H1,H2,OOS,CAGR"
F/idea106,u56x,ewall,g1.00,exDBC,1.0,25.0,0.0,-0.2185105318826196,-0.2839750776178308,0.0,-0.2185105318826196,-0.06546454573521121,0.2185105318826196,0.0,0.9513679708946726,0.20305868873893937,,0.9513679708946726,0.12447715009730209,0.013094734152545806,0.0,False,,,False,True,False,"H1,DD","H1,H2,OOS,DD,CAGR","H1,H2","H1,H2,OOS,CAGR"
F/idea106,u56x,top20,g1.00,exUUP,0.25,10.0,0.0,-0.242233575959641,-0.20188504022146347,-0.18492693362167123,-0.242233575959641,0.04034853573817754,0.05730664233796978,0.0,1.0932568241939666,1.1264717498357948,1.093080411909652,1.0932568241939666,0.17781132678342115,0.15544871239735625,0.13327332731076535,True,1.4202905084296922,0.0,True,True,False,DD,-,DD,-
F/idea106,u56x,top20,g1.00,exUUP,0.25,25.0,0.0,-0.24388238524497596,-0.21240966279421059,-0.18625649662423982,-0.24388238524497596,0.03147272245076538,0.05762588862073614,0.0,0.9554605199661795,0.9724166195397284,0.9549462387421509,0.9554605199661795,0.151889897537955,0.1314275696958187,0.11448270306338815,True,1.8309788328888197,0.0,False,True,False,DD,DD,DD,-
F/idea106,u56x,top20,g1.00,exUUP,0.5,10.0,4.440892098500626e-16,-0.242233575959641,-0.20408946047377285,-0.12546224467097722,-0.242233575959641,0.03814411548586816,0.1167713312886638,0.0,1.0932568241939666,1.1054813297641182,1.0926604742957877,1.0932568241939666,0.17781132678342115,0.12923442283274178,0.08867864458996522,True,3.0613196767382345,0.0,False,True,False,DD,DD,-,CAGR
F/idea106,u56x,top20,g1.00,exUUP,0.5,25.0,4.440892098500626e-16,-0.24388238524497596,-0.21400070976069263,-0.12642133714968773,-0.24388238524497596,0.029881675484283332,0.11746104809528823,0.0,0.9554605199661795,0.9326727790064246,0.9538689103521448,0.9554605199661795,0.151889897537955,0.10686566745205917,0.0765606645863166,True,3.9308722215750067,0.0,False,True,False,DD,"H1,DD",-,CAGR
