panel,T_trade,cost,family,chooser,legal,target,h,R_refresh,cell,is_Sharpe,is_MaxDD,oos_CAGR,oos_Sharpe,oos_MaxDD,turn_py,gross_mean,keep4b_full,keep4b_oos,keep4b,keep4a,keep4a_oos,bind,base_oos_Sharpe,base_oos_CAGR,base_oos_MaxDD,spy_oos_Sharpe,spy_oos_CAGR,spy_oos_MaxDD
U56,W,25,CAL,C_ISDD,False,0.08,,M,R=M,1.1111857787564692,-0.08681412482687423,0.11293945491336554,1.2123072582644372,-0.16349496194974833,2.8336184400736166,0.6892878918577203,True,True,True,False,False,none,1.2397820432399693,0.09162298082962983,-0.12092645658916645,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,25,SYM,C_ISSHARPE,True,0.16,0.25,h,SYM h=0.25,1.18181859300098,-0.1190307364912665,0.15286982834879392,1.1818132100926046,-0.20420201507042413,1.3242729462038159,0.8777962822965409,False,False,False,False,False,L4_DD,1.2397820432399693,0.09162298082962983,-0.12092645658916645,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,25,SYM,C_ISCALMAR,True,0.16,0.25,h,SYM h=0.25,1.18181859300098,-0.1190307364912665,0.15286982834879392,1.1818132100926046,-0.20420201507042413,1.3242729462038159,0.8777962822965409,False,False,False,False,False,L4_DD,1.2397820432399693,0.09162298082962983,-0.12092645658916645,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,25,SYM,C_ISLEGS,True,0.16,0.25,h,SYM h=0.25,1.18181859300098,-0.1190307364912665,0.15286982834879392,1.1818132100926046,-0.20420201507042413,1.3242729462038159,0.8777962822965409,False,False,False,False,False,L4_DD,1.2397820432399693,0.09162298082962983,-0.12092645658916645,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,25,SYM,C_ISDD,False,0.08,0.08,h,SYM h=0.08,1.0116777240148092,-0.0903099106901295,0.11172386248115984,1.2803823130939274,-0.11491476903393438,3.5603987936479533,0.6897172196305047,False,True,False,False,True,L5_CAGR,1.2397820432399693,0.09162298082962983,-0.12092645658916645,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,25,SYM_TD,C_ISSHARPE,True,0.16,0.2,h,SYM_TD h=0.20,1.1637673445479124,-0.1448354996168041,0.15645775729966793,1.2000838244661842,-0.2022484958011055,1.8407484225535187,0.9344108617876201,True,True,True,False,False,none,1.2397820432399693,0.09162298082962983,-0.12092645658916645,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,25,SYM_TD,C_ISCALMAR,True,0.16,0.2,h,SYM_TD h=0.20,1.1637673445479124,-0.1448354996168041,0.15645775729966793,1.2000838244661842,-0.2022484958011055,1.8407484225535187,0.9344108617876201,True,True,True,False,False,none,1.2397820432399693,0.09162298082962983,-0.12092645658916645,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,25,SYM_TD,C_ISLEGS,True,0.12,0.16,h,SYM_TD h=0.16,1.1025617054048877,-0.12742418882262097,0.14350382318308252,1.2626896213236605,-0.16773259303779342,2.4769458998353135,0.8613239969327924,True,True,True,False,False,none,1.2397820432399693,0.09162298082962983,-0.12092645658916645,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,25,SYM_TD,C_ISDD,False,0.08,0.25,h,SYM_TD h=0.25,0.974782680246607,-0.0914238377287988,0.1077301345461219,1.2413918852047232,-0.12555123959921255,3.475376333892683,0.6868211625436313,False,True,False,False,False,L5_CAGR,1.2397820432399693,0.09162298082962983,-0.12092645658916645,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,25,DOWN_TD,C_ISSHARPE,True,0.16,0.2,h,DOWN_TD h=0.20,1.165210838282046,-0.1448354996168041,0.1560445663204162,1.1975935691440167,-0.20224849580110305,1.8400852144538702,0.9341307645468394,True,True,True,False,False,none,1.2397820432399693,0.09162298082962983,-0.12092645658916645,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,25,DOWN_TD,C_ISCALMAR,True,0.16,0.2,h,DOWN_TD h=0.20,1.165210838282046,-0.1448354996168041,0.1560445663204162,1.1975935691440167,-0.20224849580110305,1.8400852144538702,0.9341307645468394,True,True,True,False,False,none,1.2397820432399693,0.09162298082962983,-0.12092645658916645,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,25,DOWN_TD,C_ISLEGS,True,0.12,0.2,h,DOWN_TD h=0.20,1.0957172593412128,-0.12742418882262152,0.14352515211592398,1.263529712902378,-0.1677325930377911,2.4368629255594203,0.8597433378716438,True,True,True,False,False,none,1.2397820432399693,0.09162298082962983,-0.12092645658916645,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,25,DOWN_TD,C_ISDD,False,0.08,0.08,h,DOWN_TD h=0.08,0.9593680453601048,-0.09026586996354691,0.10618374044937662,1.2414780820472147,-0.12098359350981114,3.573615355613576,0.6799359361913292,False,False,False,False,False,L5_CAGR,1.2397820432399693,0.09162298082962983,-0.12092645658916645,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,25,UP_TD,C_ISSHARPE,True,0.16,0.05,h,UP_TD h=0.05,1.1635546489951125,-0.14597416785011907,0.15678990303746088,1.1931975204370924,-0.20488571153489799,1.9802738861322322,0.9381647897767019,False,False,False,False,False,L4_DD,1.2397820432399693,0.09162298082962983,-0.12092645658916645,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,25,UP_TD,C_ISCALMAR,True,0.16,0.25,h,UP_TD h=0.25,1.1623841155397294,-0.14437482952142489,0.15602417852908013,1.1963980683328823,-0.2022484958011037,1.8332972619882562,0.9348961127083991,True,True,True,False,False,none,1.2397820432399693,0.09162298082962983,-0.12092645658916645,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,25,UP_TD,C_ISLEGS,True,0.12,0.16,h,UP_TD h=0.16,1.1103222698050195,-0.12768352890236334,0.1413049951970764,1.2380441011624999,-0.16773259303779176,2.4686546120053245,0.8627524225550364,True,True,True,False,False,none,1.2397820432399693,0.09162298082962983,-0.12092645658916645,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,25,UP_TD,C_ISDD,False,0.08,0.12,h,UP_TD h=0.12,0.9858840056199653,-0.09142383772879858,0.10821562697049125,1.237585559747506,-0.12555123959921244,3.550858170471985,0.6917171964452349,False,True,False,False,False,L5_CAGR,1.2397820432399693,0.09162298082962983,-0.12092645658916645,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,50,CAL,C_ISSHARPE,True,0.16,,M,R=M,1.1825337770865496,-0.13878401497439097,0.15467859415180496,1.1287467976957215,-0.2464617928781796,1.6730487084002543,0.9350547437105357,False,False,False,False,False,L4_DD,1.1782902071194379,0.08675846457990266,-0.12155444788885716,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,50,CAL,C_ISCALMAR,True,0.2,,M,R=M,1.1751488224144009,-0.1387840149743914,0.15824693552265257,1.059265010402658,-0.27780063515189024,1.502080480867304,0.9667718437159375,False,False,False,False,False,L4_DD,1.1782902071194379,0.08675846457990266,-0.12155444788885716,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,50,CAL,C_ISLEGS,True,0.12,,M,R=M,1.1192378533202227,-0.12590449915389568,0.14255598351681065,1.193507702732193,-0.2145197243392637,2.134724459710851,0.8606466014757468,False,False,False,False,False,L4_DD,1.1782902071194379,0.08675846457990266,-0.12155444788885716,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,50,CAL,C_ISDD,False,0.08,,M,R=M,1.0267452110246427,-0.08852542556089582,0.10549609900127899,1.138875087385617,-0.16463090706500627,2.8336184400736166,0.6892878918577203,False,False,False,False,False,L5_CAGR,1.1782902071194379,0.08675846457990266,-0.12155444788885716,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,50,SYM,C_ISSHARPE,True,0.16,0.25,h,SYM h=0.25,1.157034967293167,-0.11960077948335512,0.14859959813523904,1.1522779079746968,-0.20558554449553923,1.3242729462038159,0.8777962822965409,False,False,False,False,False,L4_DD,1.1782902071194379,0.08675846457990266,-0.12155444788885716,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,50,SYM,C_ISCALMAR,True,0.16,0.25,h,SYM h=0.25,1.157034967293167,-0.11960077948335512,0.14859959813523904,1.1522779079746968,-0.20558554449553923,1.3242729462038159,0.8777962822965409,False,False,False,False,False,L4_DD,1.1782902071194379,0.08675846457990266,-0.12155444788885716,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,50,SYM,C_ISLEGS,True,0.16,0.25,h,SYM h=0.25,1.157034967293167,-0.11960077948335512,0.14859959813523904,1.1522779079746968,-0.20558554449553923,1.3242729462038159,0.8777962822965409,False,False,False,False,False,L4_DD,1.1782902071194379,0.08675846457990266,-0.12155444788885716,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,50,SYM,C_ISDD,False,0.08,0.08,h,SYM h=0.08,0.9047746986793573,-0.09359158844076676,0.10196901063266717,1.1771551719097122,-0.11940895041178912,3.5603987936479533,0.6897172196305047,False,False,False,False,False,L5_CAGR,1.1782902071194379,0.08675846457990266,-0.12155444788885716,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,50,SYM_TD,C_ISSHARPE,True,0.16,0.2,h,SYM_TD h=0.20,1.131001776305105,-0.14754713872484782,0.15068221356272926,1.1605465418900054,-0.20827055093452485,1.8407484225535187,0.9344108617876201,False,False,False,False,False,L4_DD,1.1782902071194379,0.08675846457990266,-0.12155444788885716,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,50,SYM_TD,C_ISCALMAR,True,0.16,0.2,h,SYM_TD h=0.20,1.131001776305105,-0.14754713872484782,0.15068221356272926,1.1605465418900054,-0.20827055093452485,1.8407484225535187,0.9344108617876201,False,False,False,False,False,L4_DD,1.1782902071194379,0.08675846457990266,-0.12155444788885716,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,50,SYM_TD,C_ISLEGS,True,0.12,0.16,h,SYM_TD h=0.16,1.0480555526960353,-0.13058727745093046,0.13627081909446104,1.2051886777353589,-0.17325922489355072,2.4769458998353135,0.8613239969327924,True,True,True,False,False,none,1.1782902071194379,0.08675846457990266,-0.12155444788885716,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,50,SYM_TD,C_ISDD,False,0.08,0.25,h,SYM_TD h=0.25,0.8689278519115277,-0.09417313723664511,0.09836362209237848,1.1412537650599164,-0.13014431617915012,3.475376333892683,0.6868211625436313,False,False,False,False,False,L5_CAGR,1.1782902071194379,0.08675846457990266,-0.12155444788885716,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,50,DOWN_TD,C_ISSHARPE,True,0.16,0.2,h,DOWN_TD h=0.20,1.1324550368203408,-0.14754713872484782,0.1502737969444894,1.1581854415081583,-0.20827055093452473,1.8400852144538702,0.9341307645468394,False,False,False,False,False,L4_DD,1.1782902071194379,0.08675846457990266,-0.12155444788885716,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,50,DOWN_TD,C_ISCALMAR,True,0.16,0.2,h,DOWN_TD h=0.20,1.1324550368203408,-0.14754713872484782,0.1502737969444894,1.1581854415081583,-0.20827055093452473,1.8400852144538702,0.9341307645468394,False,False,False,False,False,L4_DD,1.1782902071194379,0.08675846457990266,-0.12155444788885716,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,50,DOWN_TD,C_ISLEGS,True,0.12,0.2,h,DOWN_TD h=0.20,1.0423895442499624,-0.13058727745092968,0.13637018111785837,1.20674158838491,-0.1732592248935515,2.4368629255594203,0.8597433378716438,True,True,True,False,False,none,1.1782902071194379,0.08675846457990266,-0.12155444788885716,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,50,DOWN_TD,C_ISDD,False,0.08,0.25,h,DOWN_TD h=0.25,0.863398384808992,-0.09417313723664511,0.0983343569560704,1.1417262064696,-0.1301443161791488,3.4646988385081854,0.6858208084869507,False,False,False,False,False,L5_CAGR,1.1782902071194379,0.08675846457990266,-0.12155444788885716,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,50,UP_TD,C_ISSHARPE,True,0.16,0.25,h,UP_TD h=0.25,1.1297889961879959,-0.14702781106337026,0.15027844761525855,1.1572619236310424,-0.2082705509345254,1.8332972619882562,0.9348961127083991,False,False,False,False,False,L4_DD,1.1782902071194379,0.08675846457990266,-0.12155444788885716,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,50,UP_TD,C_ISCALMAR,True,0.16,0.25,h,UP_TD h=0.25,1.1297889961879959,-0.14702781106337026,0.15027844761525855,1.1572619236310424,-0.2082705509345254,1.8332972619882562,0.9348961127083991,False,False,False,False,False,L4_DD,1.1782902071194379,0.08675846457990266,-0.12155444788885716,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,50,UP_TD,C_ISLEGS,True,0.12,0.16,h,UP_TD h=0.16,1.0563193970857105,-0.1308066959355706,0.13410656707206647,1.181287226958192,-0.17325922489355172,2.4686546120053245,0.8627524225550364,True,True,True,False,False,none,1.1782902071194379,0.08675846457990266,-0.12155444788885716,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,50,UP_TD,C_ISDD,False,0.08,0.2,h,UP_TD h=0.20,0.8763437736376878,-0.09417313723664467,0.09911785393154249,1.1437399819328364,-0.13014431617914857,3.4776794797042,0.6889588920699228,False,False,False,False,False,L5_CAGR,1.1782902071194379,0.08675846457990266,-0.12155444788885716,0.8736611364726746,0.1525745335844091,-0.33717289200673783
