pool,panel,anchor,ladder,window,fold,chooser,rung,oos_sharpe,oos_cagr,oos_dd
FOLD,B136,A,CADENCE,W13,2024,CH_ISSHARPE,W,1.6843142867653471,0.3170613878915436,-0.12289889572980095
FOLD,B136,A,CADENCE,W13,2024,CH_ISCAGR,D,1.277530041180485,0.23420635888241015,-0.129436422351613
FOLD,B136,A,CADENCE,W13,2024,CH_ISDD,W,1.6843142867653471,0.3170613878915436,-0.12289889572980095
FOLD,B136,A,CADENCE,W13,2025,CH_ISSHARPE,W,0.7641725891567417,0.12512234119800691,-0.1755427874649944
FOLD,B136,A,CADENCE,W13,2025,CH_ISCAGR,M,1.3476120534790557,0.24439667546464183,-0.1675824201076902
FOLD,B136,A,CADENCE,W13,2025,CH_ISDD,W,0.7641725891567417,0.12512234119800691,-0.1755427874649944
FOLD,B136,A,CADENCE,W13,2026,CH_ISSHARPE,M,1.4248000154645801,0.28063521949367054,-0.10516232949962523
FOLD,B136,A,CADENCE,W13,2026,CH_ISCAGR,M,1.4248000154645801,0.28063521949367054,-0.10516232949962523
FOLD,B136,A,CADENCE,W13,2026,CH_ISDD,W,1.4362065536381885,0.34571739126631007,-0.11237997108271758
CELL,B136,B,N,W09,0,CH_ISSHARPE,5,0.698610168065447,0.1073702836339403,-0.213932536900028
CELL,B136,B,N,W09,0,CH_ISCAGR,5,0.698610168065447,0.1073702836339403,-0.213932536900028
CELL,B136,B,N,W09,0,CH_ISDD,40,1.0291080931081615,0.10871937392615583,-0.208354659891411
FOLD,B136,B,N,W09,2017,CH_ISSHARPE,5,1.597302004208353,0.21673721806462964,-0.0701364875988777
FOLD,B136,B,N,W09,2017,CH_ISCAGR,5,1.597302004208353,0.21673721806462964,-0.0701364875988777
FOLD,B136,B,N,W09,2017,CH_ISDD,40,2.9867236467387617,0.20358276905715167,-0.020415844683251305
FOLD,B136,B,N,W09,2018,CH_ISSHARPE,12,0.3818088869946936,0.04133127942735415,-0.12910511128486357
FOLD,B136,B,N,W09,2018,CH_ISCAGR,5,-0.13418549567088128,-0.025688636421106525,-0.13016811041855092
FOLD,B136,B,N,W09,2018,CH_ISDD,40,0.37939813042966364,0.03671534971635371,-0.11183116301254692
FOLD,B136,B,N,W09,2019,CH_ISSHARPE,12,1.742610824422843,0.16879362253453145,-0.04626137596340718
FOLD,B136,B,N,W09,2019,CH_ISCAGR,5,1.3959246974232462,0.1568321497373819,-0.06515585712466543
FOLD,B136,B,N,W09,2019,CH_ISDD,40,2.02129771906242,0.14735858729893248,-0.035661532107137406
FOLD,B136,B,N,W09,2020,CH_ISSHARPE,12,0.5042257404269048,0.08703677235668628,-0.20972115836238414
FOLD,B136,B,N,W09,2020,CH_ISCAGR,5,0.5808517219154584,0.11488260004666451,-0.213932536900028
FOLD,B136,B,N,W09,2020,CH_ISDD,40,0.8235666634628621,0.14590076887252423,-0.20835465989141078
FOLD,B136,B,N,W09,2021,CH_ISSHARPE,15,1.3762184906726243,0.17018650551863135,-0.05566894686183954
FOLD,B136,B,N,W09,2021,CH_ISCAGR,5,1.4967225700767055,0.25758865569128053,-0.0663749686604852
FOLD,B136,B,N,W09,2021,CH_ISDD,20,1.5681514220613575,0.1814500383741644,-0.04064370401135564
FOLD,B136,B,N,W09,2022,CH_ISSHARPE,20,-0.5489201518651092,-0.06440264503824544,-0.11143588766858925
FOLD,B136,B,N,W09,2022,CH_ISCAGR,5,0.2093659619322622,0.02104543240585821,-0.14364614561780353
FOLD,B136,B,N,W09,2022,CH_ISDD,20,-0.5489201518651092,-0.06440264503824544,-0.11143588766858925
FOLD,B136,B,N,W09,2023,CH_ISSHARPE,5,0.4716494170068204,0.050296246482369966,-0.07226282004616069
FOLD,B136,B,N,W09,2023,CH_ISCAGR,5,0.4716494170068204,0.050296246482369966,-0.07226282004616069
FOLD,B136,B,N,W09,2023,CH_ISDD,20,0.9986180148062713,0.09485881137236163,-0.0663667579117585
FOLD,B136,B,N,W09,2024,CH_ISSHARPE,15,1.3979956698864253,0.18480984769418174,-0.09658517229154173
FOLD,B136,B,N,W09,2024,CH_ISCAGR,5,0.6097823857658823,0.09304131004102012,-0.15665922134909716
FOLD,B136,B,N,W09,2024,CH_ISDD,20,1.3717859498639233,0.16205260676997324,-0.09391826440398754
FOLD,B136,B,N,W09,2025,CH_ISSHARPE,15,0.29495776992581285,0.03011268341197537,-0.13583899521375475
FOLD,B136,B,N,W09,2025,CH_ISCAGR,5,0.26998435388779046,0.03190678685829029,-0.15221350093821406
FOLD,B136,B,N,W09,2025,CH_ISDD,20,0.704002311300466,0.07859647340565012,-0.11960028903468212
FOLD,B136,B,N,W09,2026,CH_ISSHARPE,20,0.5636548177622048,0.07191350676113029,-0.06878194272932248
FOLD,B136,B,N,W09,2026,CH_ISCAGR,5,0.9595520765831194,0.22975205847455538,-0.13941539358879562
FOLD,B136,B,N,W09,2026,CH_ISDD,20,0.5636548177622048,0.07191350676113029,-0.06878194272932248
CELL,B136,B,N,W11,0,CH_ISSHARPE,5,0.698610168065447,0.1073702836339403,-0.213932536900028
CELL,B136,B,N,W11,0,CH_ISCAGR,5,0.698610168065447,0.1073702836339403,-0.213932536900028
CELL,B136,B,N,W11,0,CH_ISDD,40,1.0291080931081615,0.10871937392615583,-0.208354659891411
FOLD,B136,B,N,W11,2017,CH_ISSHARPE,5,1.597302004208353,0.21673721806462964,-0.0701364875988777
FOLD,B136,B,N,W11,2017,CH_ISCAGR,5,1.597302004208353,0.21673721806462964,-0.0701364875988777
FOLD,B136,B,N,W11,2017,CH_ISDD,40,2.9867236467387617,0.20358276905715167,-0.020415844683251305
FOLD,B136,B,N,W11,2018,CH_ISSHARPE,5,-0.13418549567088128,-0.025688636421106525,-0.13016811041855092
FOLD,B136,B,N,W11,2018,CH_ISCAGR,5,-0.13418549567088128,-0.025688636421106525,-0.13016811041855092
FOLD,B136,B,N,W11,2018,CH_ISDD,40,0.37939813042966364,0.03671534971635371,-0.11183116301254692
FOLD,B136,B,N,W11,2019,CH_ISSHARPE,20,1.928120351022133,0.16393329736010198,-0.03930710483754718
FOLD,B136,B,N,W11,2019,CH_ISCAGR,5,1.3959246974232462,0.1568321497373819,-0.06515585712466543
FOLD,B136,B,N,W11,2019,CH_ISDD,40,2.02129771906242,0.14735858729893248,-0.035661532107137406
FOLD,B136,B,N,W11,2020,CH_ISSHARPE,20,0.7528767508938397,0.14346652581129304,-0.2054111283616532
FOLD,B136,B,N,W11,2020,CH_ISCAGR,5,0.5808517219154584,0.11488260004666451,-0.213932536900028
FOLD,B136,B,N,W11,2020,CH_ISDD,40,0.8235666634628621,0.14590076887252423,-0.20835465989141078
FOLD,B136,B,N,W11,2021,CH_ISSHARPE,20,1.5681514220613575,0.1814500383741644,-0.04064370401135564
FOLD,B136,B,N,W11,2021,CH_ISCAGR,5,1.4967225700767055,0.25758865569128053,-0.0663749686604852
FOLD,B136,B,N,W11,2021,CH_ISDD,20,1.5681514220613575,0.1814500383741644,-0.04064370401135564
FOLD,B136,B,N,W11,2022,CH_ISSHARPE,20,-0.5489201518651092,-0.06440264503824544,-0.11143588766858925
FOLD,B136,B,N,W11,2022,CH_ISCAGR,5,0.2093659619322622,0.02104543240585821,-0.14364614561780353
FOLD,B136,B,N,W11,2022,CH_ISDD,20,-0.5489201518651092,-0.06440264503824544,-0.11143588766858925
FOLD,B136,B,N,W11,2023,CH_ISSHARPE,20,0.9986180148062713,0.09485881137236163,-0.0663667579117585
FOLD,B136,B,N,W11,2023,CH_ISCAGR,5,0.4716494170068204,0.050296246482369966,-0.07226282004616069
FOLD,B136,B,N,W11,2023,CH_ISDD,20,0.9986180148062713,0.09485881137236163,-0.0663667579117585
FOLD,B136,B,N,W11,2024,CH_ISSHARPE,20,1.3717859498639233,0.16205260676997324,-0.09391826440398754
FOLD,B136,B,N,W11,2024,CH_ISCAGR,5,0.6097823857658823,0.09304131004102012,-0.15665922134909716
FOLD,B136,B,N,W11,2024,CH_ISDD,20,1.3717859498639233,0.16205260676997324,-0.09391826440398754
FOLD,B136,B,N,W11,2025,CH_ISSHARPE,15,0.29495776992581285,0.03011268341197537,-0.13583899521375475
FOLD,B136,B,N,W11,2025,CH_ISCAGR,5,0.26998435388779046,0.03190678685829029,-0.15221350093821406
FOLD,B136,B,N,W11,2025,CH_ISDD,20,0.704002311300466,0.07859647340565012,-0.11960028903468212
FOLD,B136,B,N,W11,2026,CH_ISSHARPE,25,0.644540837167984,0.07543708196482735,-0.07044934363396715
FOLD,B136,B,N,W11,2026,CH_ISCAGR,5,0.9595520765831194,0.22975205847455538,-0.13941539358879562
FOLD,B136,B,N,W11,2026,CH_ISDD,20,0.5636548177622048,0.07191350676113029,-0.06878194272932248
CELL,B136,B,N,W13,0,CH_ISSHARPE,5,0.698610168065447,0.1073702836339403,-0.213932536900028
CELL,B136,B,N,W13,0,CH_ISCAGR,5,0.698610168065447,0.1073702836339403,-0.213932536900028
CELL,B136,B,N,W13,0,CH_ISDD,8,0.668148137615374,0.0907538161556456,-0.20558925256401717
FOLD,B136,B,N,W13,2017,CH_ISSHARPE,5,1.597302004208353,0.21673721806462964,-0.0701364875988777
FOLD,B136,B,N,W13,2017,CH_ISCAGR,5,1.597302004208353,0.21673721806462964,-0.0701364875988777
FOLD,B136,B,N,W13,2017,CH_ISDD,8,1.8512671065524973,0.21608611714800774,-0.06111573383301938
FOLD,B136,B,N,W13,2018,CH_ISSHARPE,8,-0.03136921193825623,-0.01166839903277106,-0.14046803188227708
FOLD,B136,B,N,W13,2018,CH_ISCAGR,5,-0.13418549567088128,-0.025688636421106525,-0.13016811041855092
FOLD,B136,B,N,W13,2018,CH_ISDD,8,-0.03136921193825623,-0.01166839903277106,-0.14046803188227708
FOLD,B136,B,N,W13,2019,CH_ISSHARPE,12,1.742610824422843,0.16879362253453145,-0.04626137596340718
FOLD,B136,B,N,W13,2019,CH_ISCAGR,5,1.3959246974232462,0.1568321497373819,-0.06515585712466543
FOLD,B136,B,N,W13,2019,CH_ISDD,40,2.02129771906242,0.14735858729893248,-0.035661532107137406
FOLD,B136,B,N,W13,2020,CH_ISSHARPE,12,0.5042257404269048,0.08703677235668628,-0.20972115836238414
FOLD,B136,B,N,W13,2020,CH_ISCAGR,5,0.5808517219154584,0.11488260004666451,-0.213932536900028
FOLD,B136,B,N,W13,2020,CH_ISDD,40,0.8235666634628621,0.14590076887252423,-0.20835465989141078
FOLD,B136,B,N,W13,2021,CH_ISSHARPE,15,1.3762184906726243,0.17018650551863135,-0.05566894686183954
FOLD,B136,B,N,W13,2021,CH_ISCAGR,5,1.4967225700767055,0.25758865569128053,-0.0663749686604852
FOLD,B136,B,N,W13,2021,CH_ISDD,20,1.5681514220613575,0.1814500383741644,-0.04064370401135564
FOLD,B136,B,N,W13,2022,CH_ISSHARPE,15,-0.43809167957621614,-0.053783362789219025,-0.09727765984838488
FOLD,B136,B,N,W13,2022,CH_ISCAGR,5,0.2093659619322622,0.02104543240585821,-0.14364614561780353
FOLD,B136,B,N,W13,2022,CH_ISDD,20,-0.5489201518651092,-0.06440264503824544,-0.11143588766858925
FOLD,B136,B,N,W13,2023,CH_ISSHARPE,5,0.4716494170068204,0.050296246482369966,-0.07226282004616069
FOLD,B136,B,N,W13,2023,CH_ISCAGR,5,0.4716494170068204,0.050296246482369966,-0.07226282004616069
FOLD,B136,B,N,W13,2023,CH_ISDD,20,0.9986180148062713,0.09485881137236163,-0.0663667579117585
FOLD,B136,B,N,W13,2024,CH_ISSHARPE,15,1.3979956698864253,0.18480984769418174,-0.09658517229154173
FOLD,B136,B,N,W13,2024,CH_ISCAGR,5,0.6097823857658823,0.09304131004102012,-0.15665922134909716
FOLD,B136,B,N,W13,2024,CH_ISDD,20,1.3717859498639233,0.16205260676997324,-0.09391826440398754
FOLD,B136,B,N,W13,2025,CH_ISSHARPE,15,0.29495776992581285,0.03011268341197537,-0.13583899521375475
FOLD,B136,B,N,W13,2025,CH_ISCAGR,5,0.26998435388779046,0.03190678685829029,-0.15221350093821406
FOLD,B136,B,N,W13,2025,CH_ISDD,20,0.704002311300466,0.07859647340565012,-0.11960028903468212
FOLD,B136,B,N,W13,2026,CH_ISSHARPE,40,0.9981259615918314,0.09503027327268798,-0.05496657096364299
FOLD,B136,B,N,W13,2026,CH_ISCAGR,5,0.9595520765831194,0.22975205847455538,-0.13941539358879562
FOLD,B136,B,N,W13,2026,CH_ISDD,20,0.5636548177622048,0.07191350676113029,-0.06878194272932248
CELL,B136,B,H,W09,0,CH_ISSHARPE,63,0.733247537950272,0.09355877958336878,-0.20972115836238392
CELL,B136,B,H,W09,0,CH_ISCAGR,21,0.9222087470354212,0.11625569787580625,-0.1999799365482281
CELL,B136,B,H,W09,0,CH_ISDD,63,0.733247537950272,0.09355877958336878,-0.20972115836238392
FOLD,B136,B,H,W09,2017,CH_ISSHARPE,63,1.9239213460915094,0.19062829246320168,-0.05186933847194031
FOLD,B136,B,H,W09,2017,CH_ISCAGR,21,2.1442042896886466,0.22051444344745041,-0.045586356260933436
FOLD,B136,B,H,W09,2017,CH_ISDD,63,1.9239213460915094,0.19062829246320168,-0.05186933847194031
FOLD,B136,B,H,W09,2018,CH_ISSHARPE,63,0.3818088869946936,0.04133127942735415,-0.12910511128486357
FOLD,B136,B,H,W09,2018,CH_ISCAGR,21,0.4323243634308969,0.0479047145344671,-0.1335440387703345
FOLD,B136,B,H,W09,2018,CH_ISDD,63,0.3818088869946936,0.04133127942735415,-0.12910511128486357
FOLD,B136,B,H,W09,2019,CH_ISSHARPE,21,1.4749522955483245,0.13602752389219885,-0.05133841769252956
FOLD,B136,B,H,W09,2019,CH_ISCAGR,21,1.4749522955483245,0.13602752389219885,-0.05133841769252956
FOLD,B136,B,H,W09,2019,CH_ISDD,63,1.742610824422843,0.16879362253453145,-0.04626137596340718
FOLD,B136,B,H,W09,2020,CH_ISSHARPE,63,0.5042257404269048,0.08703677235668628,-0.20972115836238414
FOLD,B136,B,H,W09,2020,CH_ISCAGR,21,0.6066811714408714,0.10925471256343444,-0.1999799365482282
FOLD,B136,B,H,W09,2020,CH_ISDD,63,0.5042257404269048,0.08703677235668628,-0.20972115836238414
FOLD,B136,B,H,W09,2021,CH_ISSHARPE,21,1.2114059450952779,0.1481835401558862,-0.048925438064933546
FOLD,B136,B,H,W09,2021,CH_ISCAGR,21,1.2114059450952779,0.1481835401558862,-0.048925438064933546
FOLD,B136,B,H,W09,2021,CH_ISDD,252,0.9627610658224636,0.09551411936130294,-0.048331741394001315
FOLD,B136,B,H,W09,2022,CH_ISSHARPE,21,-0.815634809168821,-0.09938815470996154,-0.15088943571909086
FOLD,B136,B,H,W09,2022,CH_ISCAGR,126,-0.06640248429545544,-0.01483708225732383,-0.09518017626130648
FOLD,B136,B,H,W09,2022,CH_ISDD,252,0.023034013587907666,-0.005745750097509994,-0.11798558992475228
FOLD,B136,B,H,W09,2023,CH_ISSHARPE,126,1.2356943457665728,0.108184109338886,-0.055535507998702105
FOLD,B136,B,H,W09,2023,CH_ISCAGR,126,1.2356943457665728,0.108184109338886,-0.055535507998702105
FOLD,B136,B,H,W09,2023,CH_ISDD,252,1.890544351238237,0.21392728582894072,-0.061339218974968523
FOLD,B136,B,H,W09,2024,CH_ISSHARPE,126,1.14879457209139,0.13937758810028478,-0.09749243283731901
FOLD,B136,B,H,W09,2024,CH_ISCAGR,126,1.14879457209139,0.13937758810028478,-0.09749243283731901
FOLD,B136,B,H,W09,2024,CH_ISDD,252,1.5003576066173674,0.220633239972849,-0.09644044317966416
FOLD,B136,B,H,W09,2025,CH_ISSHARPE,126,0.9577165234030133,0.13721143329345398,-0.15334292809508454
FOLD,B136,B,H,W09,2025,CH_ISCAGR,126,0.9577165234030133,0.13721143329345398,-0.15334292809508454
FOLD,B136,B,H,W09,2025,CH_ISDD,252,1.1914314856174328,0.19471065227138462,-0.15670815288412587
FOLD,B136,B,H,W09,2026,CH_ISSHARPE,126,1.9076228090255694,0.3492511511305987,-0.0895540443792412
FOLD,B136,B,H,W09,2026,CH_ISCAGR,126,1.9076228090255694,0.3492511511305987,-0.0895540443792412
FOLD,B136,B,H,W09,2026,CH_ISDD,252,-0.09761228586748678,-0.01790028786044351,-0.10163938593892385
CELL,B136,B,H,W11,0,CH_ISSHARPE,21,0.9222087470354212,0.11625569787580625,-0.1999799365482281
CELL,B136,B,H,W11,0,CH_ISCAGR,21,0.9222087470354212,0.11625569787580625,-0.1999799365482281
CELL,B136,B,H,W11,0,CH_ISDD,63,0.733247537950272,0.09355877958336878,-0.20972115836238392
FOLD,B136,B,H,W11,2017,CH_ISSHARPE,21,2.1442042896886466,0.22051444344745041,-0.045586356260933436
FOLD,B136,B,H,W11,2017,CH_ISCAGR,21,2.1442042896886466,0.22051444344745041,-0.045586356260933436
FOLD,B136,B,H,W11,2017,CH_ISDD,63,1.9239213460915094,0.19062829246320168,-0.05186933847194031
FOLD,B136,B,H,W11,2018,CH_ISSHARPE,21,0.4323243634308969,0.0479047145344671,-0.1335440387703345
FOLD,B136,B,H,W11,2018,CH_ISCAGR,21,0.4323243634308969,0.0479047145344671,-0.1335440387703345
FOLD,B136,B,H,W11,2018,CH_ISDD,63,0.3818088869946936,0.04133127942735415,-0.12910511128486357
FOLD,B136,B,H,W11,2019,CH_ISSHARPE,21,1.4749522955483245,0.13602752389219885,-0.05133841769252956
FOLD,B136,B,H,W11,2019,CH_ISCAGR,21,1.4749522955483245,0.13602752389219885,-0.05133841769252956
FOLD,B136,B,H,W11,2019,CH_ISDD,63,1.742610824422843,0.16879362253453145,-0.04626137596340718
FOLD,B136,B,H,W11,2020,CH_ISSHARPE,21,0.6066811714408714,0.10925471256343444,-0.1999799365482282
FOLD,B136,B,H,W11,2020,CH_ISCAGR,21,0.6066811714408714,0.10925471256343444,-0.1999799365482282
FOLD,B136,B,H,W11,2020,CH_ISDD,63,0.5042257404269048,0.08703677235668628,-0.20972115836238414
FOLD,B136,B,H,W11,2021,CH_ISSHARPE,21,1.2114059450952779,0.1481835401558862,-0.048925438064933546
FOLD,B136,B,H,W11,2021,CH_ISCAGR,21,1.2114059450952779,0.1481835401558862,-0.048925438064933546
FOLD,B136,B,H,W11,2021,CH_ISDD,252,0.9627610658224636,0.09551411936130294,-0.048331741394001315
FOLD,B136,B,H,W11,2022,CH_ISSHARPE,21,-0.815634809168821,-0.09938815470996154,-0.15088943571909086
FOLD,B136,B,H,W11,2022,CH_ISCAGR,21,-0.815634809168821,-0.09938815470996154,-0.15088943571909086
FOLD,B136,B,H,W11,2022,CH_ISDD,252,0.023034013587907666,-0.005745750097509994,-0.11798558992475228
FOLD,B136,B,H,W11,2023,CH_ISSHARPE,21,0.7903558840375025,0.08004353679214593,-0.08050380791467082
FOLD,B136,B,H,W11,2023,CH_ISCAGR,126,1.2356943457665728,0.108184109338886,-0.055535507998702105
FOLD,B136,B,H,W11,2023,CH_ISDD,252,1.890544351238237,0.21392728582894072,-0.061339218974968523
FOLD,B136,B,H,W11,2024,CH_ISSHARPE,126,1.14879457209139,0.13937758810028478,-0.09749243283731901
FOLD,B136,B,H,W11,2024,CH_ISCAGR,126,1.14879457209139,0.13937758810028478,-0.09749243283731901
FOLD,B136,B,H,W11,2024,CH_ISDD,252,1.5003576066173674,0.220633239972849,-0.09644044317966416
FOLD,B136,B,H,W11,2025,CH_ISSHARPE,21,0.903846622014316,0.11326540861918266,-0.11713336501404414
FOLD,B136,B,H,W11,2025,CH_ISCAGR,21,0.903846622014316,0.11326540861918266,-0.11713336501404414
FOLD,B136,B,H,W11,2025,CH_ISDD,252,1.1914314856174328,0.19471065227138462,-0.15670815288412587
FOLD,B136,B,H,W11,2026,CH_ISSHARPE,21,1.464661827027225,0.20126791210811112,-0.05479459676458043
FOLD,B136,B,H,W11,2026,CH_ISCAGR,21,1.464661827027225,0.20126791210811112,-0.05479459676458043
FOLD,B136,B,H,W11,2026,CH_ISDD,252,-0.09761228586748678,-0.01790028786044351,-0.10163938593892385
CELL,B136,B,H,W13,0,CH_ISSHARPE,63,0.733247537950272,0.09355877958336878,-0.20972115836238392
CELL,B136,B,H,W13,0,CH_ISCAGR,21,0.9222087470354212,0.11625569787580625,-0.1999799365482281
CELL,B136,B,H,W13,0,CH_ISDD,63,0.733247537950272,0.09355877958336878,-0.20972115836238392
FOLD,B136,B,H,W13,2017,CH_ISSHARPE,63,1.9239213460915094,0.19062829246320168,-0.05186933847194031
FOLD,B136,B,H,W13,2017,CH_ISCAGR,21,2.1442042896886466,0.22051444344745041,-0.045586356260933436
FOLD,B136,B,H,W13,2017,CH_ISDD,63,1.9239213460915094,0.19062829246320168,-0.05186933847194031
FOLD,B136,B,H,W13,2018,CH_ISSHARPE,21,0.4323243634308969,0.0479047145344671,-0.1335440387703345
FOLD,B136,B,H,W13,2018,CH_ISCAGR,21,0.4323243634308969,0.0479047145344671,-0.1335440387703345
FOLD,B136,B,H,W13,2018,CH_ISDD,63,0.3818088869946936,0.04133127942735415,-0.12910511128486357
FOLD,B136,B,H,W13,2019,CH_ISSHARPE,21,1.4749522955483245,0.13602752389219885,-0.05133841769252956
FOLD,B136,B,H,W13,2019,CH_ISCAGR,21,1.4749522955483245,0.13602752389219885,-0.05133841769252956
FOLD,B136,B,H,W13,2019,CH_ISDD,63,1.742610824422843,0.16879362253453145,-0.04626137596340718
FOLD,B136,B,H,W13,2020,CH_ISSHARPE,21,0.6066811714408714,0.10925471256343444,-0.1999799365482282
FOLD,B136,B,H,W13,2020,CH_ISCAGR,21,0.6066811714408714,0.10925471256343444,-0.1999799365482282
FOLD,B136,B,H,W13,2020,CH_ISDD,63,0.5042257404269048,0.08703677235668628,-0.20972115836238414
FOLD,B136,B,H,W13,2021,CH_ISSHARPE,21,1.2114059450952779,0.1481835401558862,-0.048925438064933546
FOLD,B136,B,H,W13,2021,CH_ISCAGR,21,1.2114059450952779,0.1481835401558862,-0.048925438064933546
FOLD,B136,B,H,W13,2021,CH_ISDD,252,0.9627610658224636,0.09551411936130294,-0.048331741394001315
FOLD,B136,B,H,W13,2022,CH_ISSHARPE,21,-0.815634809168821,-0.09938815470996154,-0.15088943571909086
FOLD,B136,B,H,W13,2022,CH_ISCAGR,126,-0.06640248429545544,-0.01483708225732383,-0.09518017626130648
FOLD,B136,B,H,W13,2022,CH_ISDD,252,0.023034013587907666,-0.005745750097509994,-0.11798558992475228
FOLD,B136,B,H,W13,2023,CH_ISSHARPE,126,1.2356943457665728,0.108184109338886,-0.055535507998702105
FOLD,B136,B,H,W13,2023,CH_ISCAGR,126,1.2356943457665728,0.108184109338886,-0.055535507998702105
FOLD,B136,B,H,W13,2023,CH_ISDD,252,1.890544351238237,0.21392728582894072,-0.061339218974968523
FOLD,B136,B,H,W13,2024,CH_ISSHARPE,126,1.14879457209139,0.13937758810028478,-0.09749243283731901
FOLD,B136,B,H,W13,2024,CH_ISCAGR,126,1.14879457209139,0.13937758810028478,-0.09749243283731901
FOLD,B136,B,H,W13,2024,CH_ISDD,252,1.5003576066173674,0.220633239972849,-0.09644044317966416
FOLD,B136,B,H,W13,2025,CH_ISSHARPE,21,0.903846622014316,0.11326540861918266,-0.11713336501404414
FOLD,B136,B,H,W13,2025,CH_ISCAGR,126,0.9577165234030133,0.13721143329345398,-0.15334292809508454
FOLD,B136,B,H,W13,2025,CH_ISDD,252,1.1914314856174328,0.19471065227138462,-0.15670815288412587
FOLD,B136,B,H,W13,2026,CH_ISSHARPE,252,-0.09761228586748678,-0.01790028786044351,-0.10163938593892385
FOLD,B136,B,H,W13,2026,CH_ISCAGR,126,1.9076228090255694,0.3492511511305987,-0.0895540443792412
FOLD,B136,B,H,W13,2026,CH_ISDD,252,-0.09761228586748678,-0.01790028786044351,-0.10163938593892385
CELL,B136,B,GROSS,W09,0,CH_ISSHARPE,0.75,0.7420122539578047,0.12693889576127715,-0.278559709979356
CELL,B136,B,GROSS,W09,0,CH_ISCAGR,0.75,0.7420122539578047,0.12693889576127715,-0.278559709979356
CELL,B136,B,GROSS,W09,0,CH_ISDD,0.3,0.7222123047471682,0.05128637591655982,-0.11827898831233863
FOLD,B136,B,GROSS,W09,2017,CH_ISSHARPE,0.75,1.9377387027493205,0.2669740724069405,-0.07008197540777183
FOLD,B136,B,GROSS,W09,2017,CH_ISCAGR,0.75,1.9377387027493205,0.2669740724069405,-0.07008197540777183
FOLD,B136,B,GROSS,W09,2017,CH_ISDD,0.3,1.9063725238664975,0.10056845787445723,-0.028624075086645995
FOLD,B136,B,GROSS,W09,2018,CH_ISSHARPE,0.75,0.38694995187204473,0.053681552126159104,-0.1739364067480107
FOLD,B136,B,GROSS,W09,2018,CH_ISCAGR,0.75,0.38694995187204473,0.053681552126159104,-0.1739364067480107
FOLD,B136,B,GROSS,W09,2018,CH_ISDD,0.3,0.37583691453945073,0.023838103162601598,-0.07147887013758714
FOLD,B136,B,GROSS,W09,2019,CH_ISSHARPE,0.75,1.7448853272729923,0.23477365720653198,-0.06288502778620009
FOLD,B136,B,GROSS,W09,2019,CH_ISCAGR,0.75,1.7448853272729923,0.23477365720653198,-0.06288502778620009
FOLD,B136,B,GROSS,W09,2019,CH_ISDD,0.3,1.7396802951253594,0.08978482638931506,-0.025334364533098563
FOLD,B136,B,GROSS,W09,2020,CH_ISSHARPE,0.75,0.5266905261613192,0.11657244985195758,-0.278559709979356
FOLD,B136,B,GROSS,W09,2020,CH_ISCAGR,0.75,0.5266905261613192,0.11657244985195758,-0.278559709979356
FOLD,B136,B,GROSS,W09,2020,CH_ISDD,0.3,0.47816909593807416,0.0484211738635012,-0.11827898831233863
FOLD,B136,B,GROSS,W09,2021,CH_ISSHARPE,0.75,1.1737853836383607,0.19515858322994273,-0.07018214030467262
FOLD,B136,B,GROSS,W09,2021,CH_ISCAGR,0.75,1.1737853836383607,0.19515858322994273,-0.07018214030467262
FOLD,B136,B,GROSS,W09,2021,CH_ISDD,0.3,1.1329076346701799,0.07497410062176968,-0.0291842063308988
FOLD,B136,B,GROSS,W09,2022,CH_ISSHARPE,0.75,-0.3546230308614325,-0.06786415644994592,-0.13458447056918887
FOLD,B136,B,GROSS,W09,2022,CH_ISCAGR,0.75,-0.3546230308614325,-0.06786415644994592,-0.13458447056918887
FOLD,B136,B,GROSS,W09,2022,CH_ISDD,0.3,-0.37543247106176036,-0.025879808221934586,-0.054733084452998626
FOLD,B136,B,GROSS,W09,2023,CH_ISSHARPE,0.75,0.7984511830194967,0.1057425014895137,-0.11170124915564328
FOLD,B136,B,GROSS,W09,2023,CH_ISCAGR,0.75,0.7984511830194967,0.1057425014895137,-0.11170124915564328
FOLD,B136,B,GROSS,W09,2023,CH_ISDD,0.3,0.7961390004519842,0.043198041042692426,-0.04588282428027102
FOLD,B136,B,GROSS,W09,2024,CH_ISSHARPE,0.75,1.1458206180911685,0.2205853669556579,-0.14511322836714313
FOLD,B136,B,GROSS,W09,2024,CH_ISCAGR,0.75,1.1458206180911685,0.2205853669556579,-0.14511322836714313
FOLD,B136,B,GROSS,W09,2024,CH_ISDD,0.3,1.1255261544917703,0.0856218674076934,-0.05992981147813947
FOLD,B136,B,GROSS,W09,2025,CH_ISSHARPE,0.75,0.2628833912934956,0.03203145480491654,-0.1880201866899932
FOLD,B136,B,GROSS,W09,2025,CH_ISCAGR,0.75,0.2628833912934956,0.03203145480491654,-0.1880201866899932
FOLD,B136,B,GROSS,W09,2025,CH_ISDD,0.3,0.23801667263657478,0.014844752289783214,-0.0785010804269275
FOLD,B136,B,GROSS,W09,2026,CH_ISSHARPE,0.75,0.7612131252992388,0.16802569635587594,-0.11395271808072716
FOLD,B136,B,GROSS,W09,2026,CH_ISCAGR,0.75,0.7612131252992388,0.16802569635587594,-0.11395271808072716
