panel,kind,q,k,draw,arm,n,Ebar,breadth,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_Sharpe,spy_S,spy_CAGR,spy_DD,spy_H1,spy_H2,spy_OOS_S,v2_S,v2_H1,v2_H2,v2_DD,v2_OOS_S,pass4a,pass4b,r,Ebar_IS,n_over_Ebar,r_level,in_A,in_B
MIX q=1.00 k=40 d7,mix,1.0,40.0,7,CAND4,4.0,12.548192771084338,0.3137048192771084,0.06068843798528878,0.38248820178421394,-0.4925184694623258,0.22038417308573716,0.5171630581301158,0.09368114503475189,0.5084556596469786,-0.490316953912341,0.14416603276142545,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.3339412205840902,0.3413854350858326,0.32638427269165404,-0.22777589192658654,0.25098195165767084,False,False,0.1,12.409230769230769,0.3223406893131664,0.1,False,True
MIX q=1.00 k=40 d7,mix,1.0,40.0,7,CAND5,5.0,12.548192771084338,0.3137048192771084,0.0755916953193243,0.4703845610947108,-0.46580834494984635,0.4266162249493476,0.5104515896683735,0.08384451471806131,0.4929112790577957,-0.4658083449498458,0.4313584800361597,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.3339412205840902,0.3413854350858326,0.32638427269165404,-0.22777589192658654,0.25098195165767084,False,False,0.125,12.409230769230769,0.402925861641458,,True,False
MIX q=1.00 k=40 d7,mix,1.0,40.0,7,CAND10,10.0,12.548192771084338,0.3137048192771084,0.024853588337171884,0.24023786956468296,-0.5351208726383316,0.20264781641325247,0.2732285079155406,0.019513156859564784,0.20190551269112159,-0.535120872638331,0.31453023384892537,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.3339412205840902,0.3413854350858326,0.32638427269165404,-0.22777589192658654,0.25098195165767084,False,False,0.25,12.409230769230769,0.805851723282916,0.25,True,True
MIX q=1.00 k=40 d7,mix,1.0,40.0,7,CAND15,15.0,12.548192771084338,0.3137048192771084,0.025850846750595124,0.27276034689423256,-0.4418887545501887,0.27046734518545845,0.27645348086178495,0.01893193912879143,0.21186835930052203,-0.4418887545501887,0.3874520606324573,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.3339412205840902,0.3413854350858326,0.32638427269165404,-0.22777589192658654,0.25098195165767084,False,False,0.375,12.409230769230769,1.208777584924374,,True,False
MIX q=1.00 k=40 d7,mix,1.0,40.0,7,CAND20,20.0,12.548192771084338,0.3137048192771084,0.01914792924276476,0.24436199427876182,-0.3768206485923258,0.28728905839673086,0.21021923891074826,0.013094697111326603,0.179067038677124,-0.3768206485923279,0.3657070032722135,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.3339412205840902,0.3413854350858326,0.32638427269165404,-0.22777589192658654,0.25098195165767084,False,False,0.5,12.409230769230769,1.611703446565832,0.5,True,True
MIX q=1.00 k=40 d7,mix,1.0,40.0,7,CAND30,30.0,12.548192771084338,0.3137048192771084,0.013134430158164623,0.23301579855119597,-0.2732853561042756,0.2947805350110915,0.1838436252283112,0.008469408350907148,0.15759583945404698,-0.27328535610427496,0.3744864295976492,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.3339412205840902,0.3413854350858326,0.32638427269165404,-0.22777589192658654,0.25098195165767084,False,False,0.75,12.409230769230769,2.417555169848748,,True,False
MIX q=1.00 k=60 d0,mix,1.0,60.0,0,CAND3,3.0,16.50602409638554,0.2751004016064257,0.01766586572870188,0.1956344362336627,-0.46426971318759525,0.14925902915882114,0.234797614843465,0.009881441354800735,0.16971075342683786,-0.4642697131875939,0.24694280569248825,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.44234859652019576,0.3563743856094426,0.5180949085674816,-0.1452099348145195,0.45657341217062386,False,False,0.05,15.68923076923077,0.19121396352225925,0.05,False,True
MIX q=1.00 k=60 d0,mix,1.0,60.0,0,CAND5,5.0,16.50602409638554,0.2751004016064257,0.02714361782192709,0.23308873027673427,-0.38320874862648713,0.17384197662782902,0.28212816097062937,0.025655910739156074,0.22517648635404514,-0.38320874862648757,0.25089925739568253,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.44234859652019576,0.3563743856094426,0.5180949085674816,-0.1452099348145195,0.45657341217062386,False,False,0.08333333333333333,15.68923076923077,0.3186899392037654,,True,False
MIX q=1.00 k=60 d0,mix,1.0,60.0,0,CAND6,6.0,16.50602409638554,0.2751004016064257,0.03183775381052456,0.2597097007396668,-0.3838122064200148,0.15283899532850823,0.34532588302895256,0.030064454644469274,0.24742691536445988,-0.3838122064200131,0.28626566400826503,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.44234859652019576,0.3563743856094426,0.5180949085674816,-0.1452099348145195,0.45657341217062386,False,False,0.1,15.68923076923077,0.3824279270445185,0.1,False,True
MIX q=1.00 k=60 d0,mix,1.0,60.0,0,CAND10,10.0,16.50602409638554,0.2751004016064257,0.029557926392526745,0.26328955234109586,-0.37192410081461513,0.04384249560845322,0.43449098236185946,0.04657964856152952,0.35457152223333027,-0.3719241008146158,0.08862749049034904,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.44234859652019576,0.3563743856094426,0.5180949085674816,-0.1452099348145195,0.45657341217062386,False,False,0.16666666666666666,15.68923076923077,0.6373798784075309,,True,False
MIX q=1.00 k=60 d0,mix,1.0,60.0,0,CAND15,15.0,16.50602409638554,0.2751004016064257,0.027618344888949764,0.26967607716931363,-0.2813922633952368,0.3118341826232731,0.24247580875963803,0.027432704623583826,0.259794588420534,-0.28139226339523626,0.2929481188146058,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.44234859652019576,0.3563743856094426,0.5180949085674816,-0.1452099348145195,0.45657341217062386,False,False,0.25,15.68923076923077,0.9560698176112963,0.25,True,True
MIX q=1.00 k=60 d0,mix,1.0,60.0,0,CAND20,20.0,16.50602409638554,0.2751004016064257,0.020404689047389013,0.23398415727520136,-0.2435099710259061,0.40298764021788713,0.10861041041318302,0.008844534990481767,0.13324534677503724,-0.24350997102590388,0.4341835360886318,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.44234859652019576,0.3563743856094426,0.5180949085674816,-0.1452099348145195,0.45657341217062386,False,False,0.3333333333333333,15.68923076923077,1.2747597568150617,,True,False
MIX q=1.00 k=60 d0,mix,1.0,60.0,0,CAND30,30.0,16.50602409638554,0.2751004016064257,0.015631579863481848,0.23106864090424206,-0.1863778033327852,0.39880720888799764,0.11385769944284854,0.006868990741031755,0.12178523589440224,-0.18637780333278675,0.4592829803108749,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.44234859652019576,0.3563743856094426,0.5180949085674816,-0.1452099348145195,0.45657341217062386,False,False,0.5,15.68923076923077,1.9121396352225926,0.5,True,True
MIX q=1.00 k=60 d1,mix,1.0,60.0,1,CAND3,3.0,18.357831325301206,0.30596385542168675,0.024347462167744638,0.2202959105704678,-0.5726961307325649,-0.09885631617991214,0.4732146738241388,0.06400346209191676,0.3672528796670768,-0.48107231419967533,-0.06701658982405567,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.40967329311825645,0.2353209895093284,0.5621106723229969,-0.17481488878872053,0.47462628870835005,False,False,0.05,16.676923076923078,0.1798892988929889,0.05,False,True
MIX q=1.00 k=60 d1,mix,1.0,60.0,1,CAND5,5.0,18.357831325301206,0.30596385542168675,-0.00914528391888636,0.05626909886209801,-0.5819812601541059,-0.25338960387281495,0.3066195906929717,0.006559217693876462,0.13789412123849443,-0.4804048052227786,-0.10044578222672852,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.40967329311825645,0.2353209895093284,0.5621106723229969,-0.17481488878872053,0.47462628870835005,False,False,0.08333333333333333,16.676923076923078,0.29981549815498154,,True,False
MIX q=1.00 k=60 d1,mix,1.0,60.0,1,CAND6,6.0,18.357831325301206,0.30596385542168675,-0.005603974256774724,0.0670026656910193,-0.6537720053593187,-0.28724129054347675,0.3548888616171945,0.006479983287579483,0.13321769586272303,-0.5607818630590147,-0.05926027841116518,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.40967329311825645,0.2353209895093284,0.5621106723229969,-0.17481488878872053,0.47462628870835005,False,False,0.1,16.676923076923078,0.3597785977859778,0.1,False,True
MIX q=1.00 k=60 d1,mix,1.0,60.0,1,CAND10,10.0,18.357831325301206,0.30596385542168675,0.036610238710788945,0.30241421949238767,-0.46216808917453345,-0.13376093039718318,0.6541497757734213,0.05968608932365793,0.4205359987372979,-0.46216808917453334,0.07376344798504214,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.40967329311825645,0.2353209895093284,0.5621106723229969,-0.17481488878872053,0.47462628870835005,False,False,0.16666666666666666,16.676923076923078,0.5996309963099631,,True,False
MIX q=1.00 k=60 d1,mix,1.0,60.0,1,CAND15,15.0,18.357831325301206,0.30596385542168675,0.03905010161412403,0.34528741135239,-0.35509317823522,0.0008177153388208714,0.6273893914838394,0.05809679577058646,0.45595149167430943,-0.35271136282050464,0.1338775990113396,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.40967329311825645,0.2353209895093284,0.5621106723229969,-0.17481488878872053,0.47462628870835005,False,False,0.25,16.676923076923078,0.8994464944649446,0.25,True,True
MIX q=1.00 k=60 d1,mix,1.0,60.0,1,CAND20,20.0,18.357831325301206,0.30596385542168675,0.04992247199239275,0.46127869813550043,-0.3061961256526188,0.17988873555436552,0.6958831322264463,0.0634066283570962,0.5398169568922137,-0.3061961256526198,0.31380092863686165,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.40967329311825645,0.2353209895093284,0.5621106723229969,-0.17481488878872053,0.47462628870835005,False,False,0.3333333333333333,16.676923076923078,1.1992619926199262,,True,False
MIX q=1.00 k=60 d1,mix,1.0,60.0,1,CAND30,30.0,18.357831325301206,0.30596385542168675,0.02613080469645168,0.33321783794312143,-0.22525957532537177,0.17869203368369774,0.45736674774214425,0.030593818727926214,0.36006873691832936,-0.22525957532537177,0.2843102452058302,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.40967329311825645,0.2353209895093284,0.5621106723229969,-0.17481488878872053,0.47462628870835005,False,False,0.5,16.676923076923078,1.7988929889298892,0.5,True,True
MIX q=1.00 k=60 d2,mix,1.0,60.0,2,CAND3,3.0,20.26987951807229,0.3378313253012048,0.06569132665875,0.38522529401271643,-0.42775544283913125,0.4227293900220661,0.3548952939892707,0.07714859937497565,0.4229874636046119,-0.42775544283912903,0.31848956321822525,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5261019170305158,0.47725763132425375,0.5709798321680948,-0.14862963244101457,0.5622039462773781,False,False,0.05,18.181538461538462,0.16500253850059232,0.05,False,True
MIX q=1.00 k=60 d2,mix,1.0,60.0,2,CAND5,5.0,20.26987951807229,0.3378313253012048,0.050156527437072995,0.3462512874888621,-0.4396922903666718,0.4553118243679321,0.2552234320179247,0.05229691290678096,0.35076196024416084,-0.4396922903666728,0.33927689123958443,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5261019170305158,0.47725763132425375,0.5709798321680948,-0.14862963244101457,0.5622039462773781,False,False,0.08333333333333333,18.181538461538462,0.2750042308343205,,True,False
MIX q=1.00 k=60 d2,mix,1.0,60.0,2,CAND6,6.0,20.26987951807229,0.3378313253012048,0.04943535392586096,0.3527762109386025,-0.3202684841050254,0.4210065469142342,0.2973340578170111,0.04971263236883261,0.34788221091456445,-0.32026848410502484,0.3628841919758945,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5261019170305158,0.47725763132425375,0.5709798321680948,-0.14862963244101457,0.5622039462773781,False,False,0.1,18.181538461538462,0.33000507700118464,0.1,False,True
MIX q=1.00 k=60 d2,mix,1.0,60.0,2,CAND10,10.0,20.26987951807229,0.3378313253012048,0.06414611440849449,0.47506973047732626,-0.28257372320535623,0.5296474458991187,0.4324321114608539,0.05690652884940506,0.42032098656662187,-0.28257372320535645,0.5768453601495345,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5261019170305158,0.47725763132425375,0.5709798321680948,-0.14862963244101457,0.5622039462773781,False,False,0.16666666666666666,18.181538461538462,0.550008461668641,,True,False
MIX q=1.00 k=60 d2,mix,1.0,60.0,2,CAND15,15.0,20.26987951807229,0.3378313253012048,0.04706459639436633,0.4024221105638084,-0.23961367564389413,0.3696076194628874,0.43275945568615104,0.04827620764956353,0.39753607117995415,-0.21752290821404163,0.41415849614823863,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5261019170305158,0.47725763132425375,0.5709798321680948,-0.14862963244101457,0.5622039462773781,False,False,0.25,18.181538461538462,0.8250126925029615,0.25,True,True
MIX q=1.00 k=60 d2,mix,1.0,60.0,2,CAND20,20.0,20.26987951807229,0.3378313253012048,0.04073189715753078,0.38551810757303767,-0.20766486573148146,0.49845886260219413,0.29857404700567236,0.030176040265750048,0.29191296762184105,-0.20766486573148213,0.5730817310919927,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5261019170305158,0.47725763132425375,0.5709798321680948,-0.14862963244101457,0.5622039462773781,False,False,0.3333333333333333,18.181538461538462,1.100016923337282,,True,False
MIX q=1.00 k=60 d2,mix,1.0,60.0,2,CAND30,30.0,20.26987951807229,0.3378313253012048,0.03157688183312546,0.37071801215457134,-0.1773327046710078,0.41486688038816066,0.34779090052774164,0.027970734016986354,0.3127024735018821,-0.17733270467100826,0.5113895743567499,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5261019170305158,0.47725763132425375,0.5709798321680948,-0.14862963244101457,0.5622039462773781,False,False,0.5,18.181538461538462,1.650025385005923,0.5,True,True
MIX q=1.00 k=60 d3,mix,1.0,60.0,3,CAND3,3.0,18.40843373493976,0.30680722891566264,0.09499621724065577,0.4973678006074609,-0.36158132157101897,0.4841023126380175,0.5114288858188168,0.15302793380103608,0.6774150427405381,-0.34965658165171876,0.13683273000162274,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5299848663143575,0.5652732271941097,0.49843172247315687,-0.16015661510389534,0.4631361964216975,False,False,0.05,16.58153846153846,0.18092410465763592,0.05,False,True
MIX q=1.00 k=60 d3,mix,1.0,60.0,3,CAND5,5.0,18.40843373493976,0.30680722891566264,0.03549621213777643,0.27565360902180164,-0.3730480731735385,0.3598729884434379,0.20488946345927742,0.03666855416831183,0.27708929807919946,-0.3730480731735397,0.27536106222557805,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5299848663143575,0.5652732271941097,0.49843172247315687,-0.16015661510389534,0.4631361964216975,False,False,0.08333333333333333,16.58153846153846,0.30154017442939324,,True,False
MIX q=1.00 k=60 d3,mix,1.0,60.0,3,CAND6,6.0,18.40843373493976,0.30680722891566264,0.04048785179512038,0.3064949087465704,-0.3234434225806898,0.4251832298559056,0.2060349623725473,0.03662193390485746,0.28118551938999176,-0.3234434225806895,0.35760643306583234,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5299848663143575,0.5652732271941097,0.49843172247315687,-0.16015661510389534,0.4631361964216975,False,False,0.1,16.58153846153846,0.36184820931527184,0.1,False,True
MIX q=1.00 k=60 d3,mix,1.0,60.0,3,CAND10,10.0,18.40843373493976,0.30680722891566264,0.04682653998315933,0.3695028841900635,-0.3428442265758048,0.48478526557716534,0.27629058067196904,0.038681454110229385,0.31109171999609214,-0.3428442265758054,0.48459158259537743,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5299848663143575,0.5652732271941097,0.49843172247315687,-0.16015661510389534,0.4631361964216975,False,False,0.16666666666666666,16.58153846153846,0.6030803488587865,,True,False
MIX q=1.00 k=60 d3,mix,1.0,60.0,3,CAND15,15.0,18.40843373493976,0.30680722891566264,0.0458233458429147,0.3968059159607463,-0.30348386452073606,0.47223701976648663,0.3371557416797571,0.040225916308428866,0.3458126348639325,-0.3034838645207357,0.4967698221975606,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5299848663143575,0.5652732271941097,0.49843172247315687,-0.16015661510389534,0.4631361964216975,False,False,0.25,16.58153846153846,0.9046205232881797,0.25,True,True
MIX q=1.00 k=60 d3,mix,1.0,60.0,3,CAND20,20.0,18.40843373493976,0.30680722891566264,0.045242418755442326,0.4281241852556359,-0.26644925979160405,0.4756871655821933,0.3946090096588132,0.04137948802376856,0.38033823450349274,-0.26644925979160383,0.5265132742618839,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5299848663143575,0.5652732271941097,0.49843172247315687,-0.16015661510389534,0.4631361964216975,False,False,0.3333333333333333,16.58153846153846,1.206160697717573,,True,False
