n,scope,y,N,p,lam,folds,scheme,R2_sd,t_sd,R2_F,R2_sd_on_F,pR2_sd_given_F,t_sd_given_F,kill_F
20,pooled,premium,150,138,32.0,25,OOF25,0.06204095998221304,-3.128802684419436,0.3511927824412473,0.40378979482334254,0.026012951758301397,-1.98142160544489,0.4192867384024882
20,pooled,premium,150,138,32.0,50,OOF50,0.06204095998221304,-3.128802684419436,0.3408525247094405,0.40630588261806333,0.025115725933563864,-1.9460545176906547,0.4048249082664818
20,pooled,premium,150,138,128.0,1,IS,0.06204095998221304,-3.128802684419436,0.5350103041992244,0.42011921582149436,0.01572211683643776,-1.5323406183967467,0.253415112224976
20,pooled,premium,150,138,128.0,2,OOF2,0.06204095998221304,-3.128802684419436,0.3537167858407896,0.04383462279366368,0.021950078150435096,-1.8163360026587945,0.3537997825425029
20,pooled,premium,150,138,128.0,5,OOF5,0.06204095998221304,-3.128802684419436,0.3746653430374459,0.18215846682744374,0.028777454820478072,-2.087014565916291,0.4638460595827093
20,pooled,premium,150,138,128.0,10,OOF10,0.06204095998221304,-3.128802684419436,0.36737527185286867,0.19004763556842008,0.026419325583589743,-1.997255191045621,0.42583682765650444
20,pooled,premium,150,138,128.0,25,OOF25,0.06204095998221304,-3.128802684419436,0.3703885676128419,0.21603988766016635,0.02600603260829151,-1.981151033105942,0.4191752128875401
20,pooled,premium,150,138,128.0,50,OOF50,0.06204095998221304,-3.128802684419436,0.36440766956355863,0.21971347517026962,0.02554199730572544,-1.9629287296923965,0.41169571381629577
20,pooled,premium,150,138,512.0,1,IS,0.06204095998221304,-3.128802684419436,0.41608504313112094,0.17634880011499032,0.025212344638907182,-1.949890729856216,0.40638224563474656
20,pooled,premium,150,138,512.0,2,OOF2,0.06204095998221304,-3.128802684419436,0.3325165878162186,-0.06765051031271097,0.026423607700465715,-1.9974214374434311,0.4259058484594901
20,pooled,premium,150,138,512.0,5,OOF5,0.06204095998221304,-3.128802684419436,0.3480788414361713,0.056418393681112455,0.03140350937394288,-2.1831134916533204,0.5061738145726012
20,pooled,premium,150,138,512.0,10,OOF10,0.06204095998221304,-3.128802684419436,0.34663890281653653,0.050284497965903174,0.029608854283456675,-2.1178541881257646,0.4772468751603045
20,pooled,premium,150,138,512.0,25,OOF25,0.06204095998221304,-3.128802684419436,0.3444852340181671,0.07007599746770965,0.030270229902685124,-2.142107012327131,0.4879071811810054
20,pooled,premium,150,138,512.0,50,OOF50,0.06204095998221304,-3.128802684419436,0.34073655790234636,0.07340138101797733,0.0298800246003933,-2.1278275087178367,0.481617702385002
20,k=20,CAND Sharpe,50,136,0.0,1,IS,0.35762987981301453,5.169456096619459,1.0,1.0,,0.3043590491838278,
20,k=20,CAND Sharpe,50,136,0.0,2,OOF2,0.35762987981301453,5.169456096619459,0.21241558489259538,0.23069444786943782,0.28231967751097387,4.2998567194969635,0.7894185957241148
20,k=20,CAND Sharpe,50,136,0.0,5,OOF5,0.35762987981301453,5.169456096619459,-305.24760352451864,-210.9976068854404,0.35122992496685673,5.0442810928637245,0.982104529829823
20,k=20,CAND Sharpe,50,136,0.0,10,OOF10,0.35762987981301453,5.169456096619459,-3328.970721621122,-1470.9320986386676,0.35635563008340027,5.101146002940802,0.9964369595452134
20,k=20,CAND Sharpe,50,136,0.0,25,OOF25,0.35762987981301453,5.169456096619459,-12359.036067017658,-1791.1153997795936,0.35726817559819773,5.111297893567915,0.9989886073976652
20,k=20,CAND Sharpe,50,136,0.0,50,OOF50,0.35762987981301453,5.169456096619459,-11123.818009128212,-381.8245335667086,0.36032135029199924,5.145327221341664,1.0075258546080992
20,k=20,CAND Sharpe,50,136,0.5,1,IS,0.35762987981301453,5.169456096619459,0.9983472992214717,0.9981369864338725,0.02764348144266347,1.1559326551394153,0.07729634184122636
20,k=20,CAND Sharpe,50,136,0.5,2,OOF2,0.35762987981301453,5.169456096619459,0.21697894456222688,0.23595446550332633,0.28140738449486885,4.290177875131382,0.7868676539052096
20,k=20,CAND Sharpe,50,136,0.5,5,OOF5,0.35762987981301453,5.169456096619459,0.21614971881115197,0.037043307755148636,0.3632553633576314,5.1781222423965545,1.0157299036298593
20,k=20,CAND Sharpe,50,136,0.5,10,OOF10,0.35762987981301453,5.169456096619459,0.0978908587839663,-0.040012479742395524,0.3692374848659665,5.245282494038886,1.0324570336768868
20,k=20,CAND Sharpe,50,136,0.5,25,OOF25,0.35762987981301453,5.169456096619459,0.10697846529355437,-0.02956876323240243,0.3576198261894075,5.115212245085718,0.9999718881889503
20,k=20,CAND Sharpe,50,136,0.5,50,OOF50,0.35762987981301453,5.169456096619459,0.13319972203499109,0.001259546837193426,0.35955475349920274,5.136773814561707,1.0053823066663072
20,k=20,CAND Sharpe,50,136,2.0,1,IS,0.35762987981301453,5.169456096619459,0.9828759764800528,0.9804446996838337,0.041419362165786136,1.4250703559748925,0.11581627963368749
20,k=20,CAND Sharpe,50,136,2.0,2,OOF2,0.35762987981301453,5.169456096619459,0.22373782317648505,0.24290305292255965,0.2793207336519951,4.268050035385979,0.7810329880658655
20,k=20,CAND Sharpe,50,136,2.0,5,OOF5,0.35762987981301453,5.169456096619459,0.24629538574260024,0.0800449736544403,0.35499226163119924,5.085994772945668,0.9926247264820424
20,k=20,CAND Sharpe,50,136,2.0,10,OOF10,0.35762987981301453,5.169456096619459,0.15989875496271977,0.028489610388415354,0.36171626953325553,5.160907358237783,1.011426309575636
20,k=20,CAND Sharpe,50,136,2.0,25,OOF25,0.35762987981301453,5.169456096619459,0.17483447960332887,0.042747996756536955,0.3500349001552387,5.031061011386278,0.9787630170562179
20,k=20,CAND Sharpe,50,136,2.0,50,OOF50,0.35762987981301453,5.169456096619459,0.19735722848528925,0.0670752733829808,0.352206946542826,5.055099919448138,0.9848364648025946
20,k=20,CAND Sharpe,50,136,8.0,1,IS,0.35762987981301453,5.169456096619459,0.8950448800577756,0.8798926882922388,0.06592588915430714,1.8213200113647765,0.18434111039261106
20,k=20,CAND Sharpe,50,136,8.0,2,OOF2,0.35762987981301453,5.169456096619459,0.21262741915720385,0.2270988538939589,0.2754894998425675,4.227456157405731,0.7703201421162185
20,k=20,CAND Sharpe,50,136,8.0,5,OOF5,0.35762987981301453,5.169456096619459,0.25525626770493715,0.1309714507646096,0.3369581736823713,4.887271479006029,0.94219804524876
20,k=20,CAND Sharpe,50,136,8.0,10,OOF10,0.35762987981301453,5.169456096619459,0.21851854453368424,0.11041222622747182,0.34294937206104303,4.952956544216142,0.958950555922097
20,k=20,CAND Sharpe,50,136,8.0,25,OOF25,0.35762987981301453,5.169456096619459,0.23656522313931572,0.12299977003009954,0.33166329943489176,4.829475666879279,0.9273925870184581
20,k=20,CAND Sharpe,50,136,8.0,50,OOF50,0.35762987981301453,5.169456096619459,0.2512316701405636,0.13522807685414195,0.3335933983331575,4.850516736011795,0.9327895043545454
20,k=20,CAND Sharpe,50,136,32.0,1,IS,0.35762987981301453,5.169456096619459,0.638184763943836,0.6043889600855377,0.08669434380640831,2.1122058309582195,0.24241359209620889
20,k=20,CAND Sharpe,50,136,32.0,2,OOF2,0.35762987981301453,5.169456096619459,0.13520824312242863,0.1458888030514005,0.27926192163111047,4.267426563766368,0.7808685386610357
20,k=20,CAND Sharpe,50,136,32.0,5,OOF5,0.35762987981301453,5.169456096619459,0.16294057821170216,0.10366282710158736,0.32716924693089394,4.780598263334068,0.9148263760901443
20,k=20,CAND Sharpe,50,136,32.0,10,OOF10,0.35762987981301453,5.169456096619459,0.17163503695226234,0.09912238620998215,0.32452212008818276,4.7518805539756475,0.9074245145787537
20,k=20,CAND Sharpe,50,136,32.0,25,OOF25,0.35762987981301453,5.169456096619459,0.18481101704274006,0.10964806643343183,0.3133890050460323,4.6316467612666825,0.8762942436741767
20,k=20,CAND Sharpe,50,136,32.0,50,OOF50,0.35762987981301453,5.169456096619459,0.19272147579573262,0.11579826751639699,0.3126506301690789,4.623701764964533,0.8742296094849433
20,k=20,CAND Sharpe,50,136,128.0,1,IS,0.35762987981301453,5.169456096619459,0.2935785821687802,0.26775266970103706,0.09897640188377278,2.2722006362403553,0.27675652251294613
20,k=20,CAND Sharpe,50,136,128.0,2,OOF2,0.35762987981301453,5.169456096619459,0.03914500346844718,0.05767384688838484,0.3309410821850071,4.821610102940279,0.9253731325750478
20,k=20,CAND Sharpe,50,136,128.0,5,OOF5,0.35762987981301453,5.169456096619459,0.03132994564422775,0.021235395916718414,0.3541523211990452,5.076669882844847,0.9902760960136006
20,k=20,CAND Sharpe,50,136,128.0,10,OOF10,0.35762987981301453,5.169456096619459,0.06112165239873801,0.01728322931966353,0.338683107358764,4.9061507507681394,0.9470212822704949
20,k=20,CAND Sharpe,50,136,128.0,25,OOF25,0.35762987981301453,5.169456096619459,0.06418058081056377,0.02729457355991638,0.3302272403027504,4.813839834195217,0.9233770972252333
20,k=20,CAND Sharpe,50,136,128.0,50,OOF50,0.35762987981301453,5.169456096619459,0.06733352999132647,0.03336156716874472,0.3218501393763892,4.7229455784700045,0.899953157003177
20,k=20,CAND Sharpe,50,136,512.0,1,IS,0.35762987981301453,5.169456096619459,0.09262623438047057,0.08295835654738037,0.10414624688820205,2.337503028339082,0.2912123756064637
20,k=20,CAND Sharpe,50,136,512.0,2,OOF2,0.35762987981301453,5.169456096619459,-0.008200534731339637,0.016778913589470923,0.3591748356119729,5.132537143654634,1.0043199852310052
20,k=20,CAND Sharpe,50,136,512.0,5,OOF5,0.35762987981301453,5.169456096619459,-0.03897054234889197,-0.02652425891107546,0.34616566869480303,4.988351702499026,0.9679439225709957
20,k=20,CAND Sharpe,50,136,512.0,10,OOF10,0.35762987981301453,5.169456096619459,-0.004748244926081169,-0.03326385748109084,0.35725441279996595,5.111144720992372,0.9989501240409641
20,k=20,CAND Sharpe,50,136,512.0,25,OOF25,0.35762987981301453,5.169456096619459,-0.007995711316357346,-0.024167232862443155,0.35224227849385126,5.055491336767648,0.9849352595426866
20,k=20,CAND Sharpe,50,136,512.0,50,OOF50,0.35762987981301453,5.169456096619459,-0.00723608824129407,-0.01784406338425515,0.35238903358002543,5.0571172637090935,0.985345614198318
20,k=20,EWall Sharpe,50,136,0.0,1,IS,0.33511157325141894,4.918593655450004,1.0,1.0,,0.1410512665582942,
20,k=20,EWall Sharpe,50,136,0.0,2,OOF2,0.33511157325141894,4.918593655450004,0.2644148645369673,0.23069444786943782,0.2098799284501011,3.5333595710888366,0.6262986575299139
20,k=20,EWall Sharpe,50,136,0.0,5,OOF5,0.33511157325141894,4.918593655450004,-68.78499813110291,-210.9976068854404,0.32996712324779415,4.811009425457139,0.9846485456956595
20,k=20,EWall Sharpe,50,136,0.0,10,OOF10,0.33511157325141894,4.918593655450004,-1187.5629188381188,-1470.9320986386676,0.3323487864362125,4.836945079206599,0.9917556210058623
20,k=20,EWall Sharpe,50,136,0.0,25,OOF25,0.33511157325141894,4.918593655450004,-2520.219244000517,-1791.1153997795936,0.3331084504974985,4.845227204108254,0.9940225199193058
20,k=20,EWall Sharpe,50,136,0.0,50,OOF50,0.33511157325141894,4.918593655450004,-1788.4835795148272,-381.8245335667086,0.33689847610078805,4.886618549646809,1.0053322624224275
20,k=20,EWall Sharpe,50,136,0.5,1,IS,0.33511157325141894,4.918593655450004,0.9986584755541978,0.9981369864338725,0.013247394776520783,0.7943465751885574,0.03953129594417757
20,k=20,EWall Sharpe,50,136,0.5,2,OOF2,0.33511157325141894,4.918593655450004,0.26606008140708315,0.23595446550332633,0.20921600285222716,3.5262852714345736,0.6243174499236466
20,k=20,EWall Sharpe,50,136,0.5,5,OOF5,0.33511157325141894,4.918593655450004,0.2503968980222824,0.037043307755148636,0.33903908607588457,4.910050108329033,1.0117200154753205
20,k=20,EWall Sharpe,50,136,0.5,10,OOF10,0.33511157325141894,4.918593655450004,0.21437466694159557,-0.040012479742395524,0.321439297216311,4.718501108920701,0.9592008240644967
20,k=20,EWall Sharpe,50,136,0.5,25,OOF25,0.33511157325141894,4.918593655450004,0.29195901811993574,-0.02956876323240243,0.30946063090745524,4.5894158421641125,0.9234555163371843
20,k=20,EWall Sharpe,50,136,0.5,50,OOF50,0.33511157325141894,4.918593655450004,0.30679869589493536,0.001259546837193426,0.2994485367410095,4.4821873372145244,0.8935786187137945
20,k=20,EWall Sharpe,50,136,2.0,1,IS,0.33511157325141894,4.918593655450004,0.9855889652367522,0.9804446996838337,0.01940677774300455,0.9644532956394077,0.057911392181148366
20,k=20,EWall Sharpe,50,136,2.0,2,OOF2,0.33511157325141894,4.918593655450004,0.26594026856875286,0.24290305292255965,0.20807926511099054,3.514167634022699,0.6209253326947266
20,k=20,EWall Sharpe,50,136,2.0,5,OOF5,0.33511157325141894,4.918593655450004,0.27684376645011466,0.0800449736544403,0.32910145436690574,4.801593658734996,0.9820653198390016
20,k=20,EWall Sharpe,50,136,2.0,10,OOF10,0.33511157325141894,4.918593655450004,0.2511624111526125,0.028489610388415354,0.31103619259183213,4.606342097425226,0.9281571196542229
20,k=20,EWall Sharpe,50,136,2.0,25,OOF25,0.33511157325141894,4.918593655450004,0.3201586944072341,0.042747996756536955,0.29707936590402145,4.456891145203781,0.8865088215892095
20,k=20,EWall Sharpe,50,136,2.0,50,OOF50,0.33511157325141894,4.918593655450004,0.33288834971704706,0.0670752733829808,0.2880922094001978,4.361167964900661,0.8596904207305767
20,k=20,EWall Sharpe,50,136,8.0,1,IS,0.33511157325141894,4.918593655450004,0.9059675690590451,0.8798926882922388,0.03156099497057897,1.2376223270585527,0.09418055802835612
20,k=20,EWall Sharpe,50,136,8.0,2,OOF2,0.33511157325141894,4.918593655450004,0.23897293567755962,0.2270988538939589,0.2101048108967304,3.535755234596782,0.6269697249133748
20,k=20,EWall Sharpe,50,136,8.0,5,OOF5,0.33511157325141894,4.918593655450004,0.28445141593439727,0.1309714507646096,0.3075191514138008,4.568578896201866,0.917661984723766
20,k=20,EWall Sharpe,50,136,8.0,10,OOF10,0.33511157325141894,4.918593655450004,0.2778249165593003,0.11041222622747182,0.2903201471543002,4.384865520638116,0.8663387669290855
20,k=20,EWall Sharpe,50,136,8.0,25,OOF25,0.33511157325141894,4.918593655450004,0.32444266576003244,0.12299977003009954,0.27246835912782225,4.195473904943049,0.8130675896514074
20,k=20,EWall Sharpe,50,136,8.0,50,OOF50,0.33511157325141894,4.918593655450004,0.3311534657579698,0.13522807685414195,0.2657695671969381,4.124633481667091,0.7930778534990892
20,k=20,EWall Sharpe,50,136,32.0,1,IS,0.33511157325141894,4.918593655450004,0.6561861460108329,0.6043889600855377,0.045293914308356734,1.493255113267745,0.1351606984769063
20,k=20,EWall Sharpe,50,136,32.0,2,OOF2,0.33511157325141894,4.918593655450004,0.13685868776200127,0.1458888030514005,0.24393753933199067,3.8941207183845745,0.727929319077785
20,k=20,EWall Sharpe,50,136,32.0,5,OOF5,0.33511157325141894,4.918593655450004,0.18996020547138848,0.10366282710158736,0.2937193806979174,4.42106180565938,0.8764823543636708
20,k=20,EWall Sharpe,50,136,32.0,10,OOF10,0.33511157325141894,4.918593655450004,0.20587313911164884,0.09912238620998215,0.2744898953894792,4.216871597404941,0.8191000171263615
20,k=20,EWall Sharpe,50,136,32.0,25,OOF25,0.33511157325141894,4.918593655450004,0.22897971839380593,0.10964806643343183,0.2530644454119565,3.9904596984985496,0.7551647439585555
20,k=20,EWall Sharpe,50,136,32.0,50,OOF50,0.33511157325141894,4.918593655450004,0.23058378481602193,0.11579826751639699,0.2474237103073439,3.9309210447027123,0.7383323348302064
20,k=20,EWall Sharpe,50,136,128.0,1,IS,0.33511157325141894,4.918593655450004,0.3052642774100356,0.26775266970103706,0.05548126716294379,1.6615630542237287,0.16556058218054656
20,k=20,EWall Sharpe,50,136,128.0,2,OOF2,0.33511157325141894,4.918593655450004,0.019819345628362295,0.05767384688838484,0.32229747388998603,4.727786187944434,0.961761692569719
20,k=20,EWall Sharpe,50,136,128.0,5,OOF5,0.33511157325141894,4.918593655450004,0.05056220959985114,0.021235395916718414,0.3269757738502817,4.778497558383906,0.975722117495974
20,k=20,EWall Sharpe,50,136,128.0,10,OOF10,0.33511157325141894,4.918593655450004,0.07434713555544326,0.01728322931966353,0.2970808477003995,4.456906958119037,0.8865132433892794
20,k=20,EWall Sharpe,50,136,128.0,25,OOF25,0.33511157325141894,4.918593655450004,0.08359705150163055,0.02729457355991638,0.2779046595151522,4.253041024516853,0.8292899490721348
20,k=20,EWall Sharpe,50,136,128.0,50,OOF50,0.33511157325141894,4.918593655450004,0.08142374929834928,0.03336156716874472,0.2646646912258835,4.11295750117527,0.7897808143657206
20,k=20,EWall Sharpe,50,136,512.0,1,IS,0.33511157325141894,4.918593655450004,0.09669754368690542,0.08295835654738037,0.060037669273587856,1.732629148165332,0.1791572540783136
20,k=20,EWall Sharpe,50,136,512.0,2,OOF2,0.33511157325141894,4.918593655450004,-0.0365274489704317,0.016778913589470923,0.3423364565340689,4.946222178252655,1.0215596352359622
20,k=20,EWall Sharpe,50,136,512.0,5,OOF5,0.33511157325141894,4.918593655450004,-0.024556266352170564,-0.02652425891107546,0.3278885108841006,4.788410439913615,0.9784457985224545
20,k=20,EWall Sharpe,50,136,512.0,10,OOF10,0.33511157325141894,4.918593655450004,-0.0016743383353725605,-0.03326385748109084,0.3356002816443052,4.872427295286175,1.0014583453150978
20,k=20,EWall Sharpe,50,136,512.0,25,OOF25,0.33511157325141894,4.918593655450004,0.0014505608106910595,-0.024167232862443155,0.33822038872596444,4.9010838163422905,1.009276956460746
20,k=20,EWall Sharpe,50,136,512.0,50,OOF50,0.33511157325141894,4.918593655450004,-0.0031168831257144536,-0.01784406338425515,0.3366441963934943,4.883837759894541,1.0045734712388625
20,k=20,premium,50,136,0.0,1,IS,0.07760678503000573,-2.0096129243424588,1.0,1.0,,0.3799153118786788,
20,k=20,premium,50,136,0.0,2,OOF2,0.07760678503000573,-2.0096129243424588,0.11877203280684712,0.23069444786943782,0.025449004998528455,-1.1078527698717968,0.3279224231320612
20,k=20,premium,50,136,0.0,5,OOF5,0.07760678503000573,-2.0096129243424588,-224.77604623092878,-210.9976068854404,0.07500812102070052,-1.9522440696075383,0.9665149895295821
20,k=20,premium,50,136,0.0,10,OOF10,0.07760678503000573,-2.0096129243424588,-406.61676887642176,-1470.9320986386676,0.06944103125725837,-1.8727726585975664,0.8947804142435462
20,k=20,premium,50,136,0.0,25,OOF25,0.07760678503000573,-2.0096129243424588,-1461.520536402068,-1791.1153997795936,0.07719720998011684,-1.9828747469030499,0.9947224324557378
20,k=20,premium,50,136,0.0,50,OOF50,0.07760678503000573,-2.0096129243424588,-451.96826428408633,-381.8245335667086,0.0780041504088457,-1.9940833232800919,1.005120240178566
20,k=20,premium,50,136,0.5,1,IS,0.07760678503000573,-2.0096129243424588,0.9982802228969316,0.9981369864338725,0.037351866420739836,1.3504275714592098,0.48129640219341885
20,k=20,premium,50,136,0.5,2,OOF2,0.07760678503000573,-2.0096129243424588,0.12510097515969587,0.23595446550332633,0.02508631393732201,-1.0997254402284136,0.3232489778776777
20,k=20,premium,50,136,0.5,5,OOF5,0.07760678503000573,-2.0096129243424588,0.13654867014537064,0.037043307755148636,0.06652414768246759,-1.8301515101846662,0.8571949946998426
20,k=20,premium,50,136,0.5,10,OOF10,0.07760678503000573,-2.0096129243424588,0.1397191360195067,-0.040012479742395524,0.04298672568242884,-1.452971618385965,0.5539042194030913
20,k=20,premium,50,136,0.5,25,OOF25,0.07760678503000573,-2.0096129243424588,0.07293562111514229,-0.02956876323240243,0.04392527246483769,-1.4694683679509495,0.5659978370171437
20,k=20,premium,50,136,0.5,50,OOF50,0.07760678503000573,-2.0096129243424588,0.06700360970765451,0.001259546837193426,0.03896354936356845,-1.3804105024397664,0.5020636964732358
20,k=20,premium,50,136,2.0,1,IS,0.07760678503000573,-2.0096129243424588,0.9807562742430938,0.9804446996838337,0.03567389832917498,1.31859751529963,0.45967499253296085
20,k=20,premium,50,136,2.0,2,OOF2,0.07760678503000573,-2.0096129243424588,0.13606541952645412,0.24290305292255965,0.024425524168476237,-1.0847774797108962,0.31473439028600914
20,k=20,premium,50,136,2.0,5,OOF5,0.07760678503000573,-2.0096129243424588,0.1496925242918996,0.0800449736544403,0.06287461772334756,-1.775774262792983,0.8101690812090443
20,k=20,premium,50,136,2.0,10,OOF10,0.07760678503000573,-2.0096129243424588,0.1384178466306939,0.028489610388415354,0.042204146920742924,-1.4390968278904108,0.5438203232413918
20,k=20,premium,50,136,2.0,25,OOF25,0.07760678503000573,-2.0096129243424588,0.08849631625181886,0.042747996756536955,0.042697285198839086,-1.4478528151480268,0.5501746423631735
20,k=20,premium,50,136,2.0,50,OOF50,0.07760678503000573,-2.0096129243424588,0.080824064857698,0.0670752733829808,0.03867593633368101,-1.3751005015757898,0.498357667035523
20,k=20,premium,50,136,8.0,1,IS,0.07760678503000573,-2.0096129243424588,0.8754721360120071,0.8798926882922388,0.030694218143323276,1.2199634374648631,0.395509466491309
20,k=20,premium,50,136,8.0,2,OOF2,0.07760678503000573,-2.0096129243424588,0.13467561762193303,0.2270988538939589,0.02524749068200166,-1.1033437984674512,0.32532581619300455
20,k=20,premium,50,136,8.0,5,OOF5,0.07760678503000573,-2.0096129243424588,0.15796433137641908,0.1309714507646096,0.05557567885538311,-1.66305930221868,0.716118814017298
20,k=20,premium,50,136,8.0,10,OOF10,0.07760678503000573,-2.0096129243424588,0.13855173558984357,0.11041222622747182,0.041104286111761236,-1.4194065180324276,0.5296480983701201
20,k=20,premium,50,136,8.0,25,OOF25,0.07760678503000573,-2.0096129243424588,0.11363255423796148,0.12299977003009954,0.040129728824849144,-1.4017668038365556,0.5170904684343446
20,k=20,premium,50,136,8.0,50,OOF50,0.07760678503000573,-2.0096129243424588,0.10412811657666543,0.13522807685414195,0.03784325833581495,-1.359628553416409,0.4876282186046402
20,k=20,premium,50,136,32.0,1,IS,0.07760678503000573,-2.0096129243424588,0.5927708511138376,0.6043889600855377,0.02329077643835243,1.058664299201031,0.3001126309941499
20,k=20,premium,50,136,32.0,2,OOF2,0.07760678503000573,-2.0096129243424588,0.07343877783517871,0.1458888030514005,0.041471187799349545,-1.426000179846535,0.5343757995298376
20,k=20,premium,50,136,32.0,5,OOF5,0.07760678503000573,-2.0096129243424588,0.11218959592340849,0.10366282710158736,0.05085173558192342,-1.5868460313873418,0.6552485786167048
20,k=20,premium,50,136,32.0,10,OOF10,0.07760678503000573,-2.0096129243424588,0.10445406347302899,0.09912238620998215,0.042144882037916095,-1.4380415623424523,0.5430566672955371
20,k=20,premium,50,136,32.0,25,OOF25,0.07760678503000573,-2.0096129243424588,0.09306975355936686,0.10964806643343183,0.03939593197154422,-1.388361006718897,0.5076351501523
20,k=20,premium,50,136,32.0,50,OOF50,0.07760678503000573,-2.0096129243424588,0.08471856750042228,0.11579826751639699,0.039127190473340026,-1.3834240113094776,0.5041722892941896
20,k=20,premium,50,136,128.0,1,IS,0.07760678503000573,-2.0096129243424588,0.25961767803256053,0.26775266970103706,0.01832649992243993,0.9367100070070966,0.23614558849917838
20,k=20,premium,50,136,128.0,2,OOF2,0.07760678503000573,-2.0096129243424588,-0.004287158074649522,0.05767384688838484,0.07467134797301685,-1.94750203277835,0.962175510094202
20,k=20,premium,50,136,128.0,5,OOF5,0.07760678503000573,-2.0096129243424588,0.03337274353739739,0.021235395916718414,0.06562911719064864,-1.81692734848724,0.845662104998602
20,k=20,premium,50,136,128.0,10,OOF10,0.07760678503000573,-2.0096129243424588,0.03355989741248455,0.01728322931966353,0.057308692755186345,-1.6903414016730423,0.7384495148591534
20,k=20,premium,50,136,128.0,25,OOF25,0.07760678503000573,-2.0096129243424588,0.025426943826962534,0.02729457355991638,0.0562054303599437,-1.6730130578137257,0.7242334589457938
20,k=20,premium,50,136,128.0,50,OOF50,0.07760678503000573,-2.0096129243424588,0.0193420358332157,0.03336156716874472,0.058981213706306546,-1.7163530839779317,0.7600007355478283
20,k=20,premium,50,136,512.0,1,IS,0.07760678503000573,-2.0096129243424588,0.08004109549182103,0.08295835654738037,0.016503788256107668,0.8880847341222201,0.21265908966241387
20,k=20,premium,50,136,512.0,2,OOF2,0.07760678503000573,-2.0096129243424588,-0.04156911113792372,0.016778913589470923,0.08089114474154377,-2.033836066403261,1.0423205227515633
20,k=20,premium,50,136,512.0,5,OOF5,0.07760678503000573,-2.0096129243424588,-0.010230830540251423,-0.02652425891107546,0.07700154303311595,-1.9801502981963925,0.992201171628798
20,k=20,premium,50,136,512.0,10,OOF10,0.07760678503000573,-2.0096129243424588,-0.008933700431299929,-0.03326385748109084,0.08045565119435823,-2.027873529456009,1.0367089831546432
20,k=20,premium,50,136,512.0,25,OOF25,0.07760678503000573,-2.0096129243424588,-0.016750975039452776,-0.024167232862443155,0.09597990885065148,-2.23382966657143,1.236746359400689
20,k=20,premium,50,136,512.0,50,OOF50,0.07760678503000573,-2.0096129243424588,-0.022135760740680466,-0.01784406338425515,0.14223185912468564,-2.7916593099195435,1.8327245365169218
20,k=40,CAND Sharpe,50,136,0.0,1,IS,0.29351963755394983,4.4656959719940765,1.0,1.0,,0.9974959594601813,
20,k=40,CAND Sharpe,50,136,0.0,2,OOF2,0.29351963755394983,4.4656959719940765,-59.996717904396725,-380.84978790961594,0.28908463365423726,4.371721443164562,0.9848902651397646
20,k=40,CAND Sharpe,50,136,0.0,5,OOF5,0.29351963755394983,4.4656959719940765,-337.46793770095877,-391.53910607874207,0.29093077797561634,4.391364086001707,0.9911799442112024
20,k=40,CAND Sharpe,50,136,0.0,10,OOF10,0.29351963755394983,4.4656959719940765,-4432.590864828918,-1216.3169805726511,0.29363400399906264,4.420152063656793,1.000389638138238
20,k=40,CAND Sharpe,50,136,0.0,25,OOF25,0.29351963755394983,4.4656959719940765,-973.877684128067,-1511.3641856765216,0.2809488251107528,4.285313894254771,0.9571721587422359
20,k=40,CAND Sharpe,50,136,0.0,50,OOF50,0.29351963755394983,4.4656959719940765,-958.732886896598,-1079.8550009752623,0.29984709852042507,4.486445618235942,1.0215571980778022
20,k=40,CAND Sharpe,50,136,0.5,1,IS,0.29351963755394983,4.4656959719940765,0.9993777935799772,0.9996141712371297,0.0050073387021930225,-0.48634278170525314,0.017059637794328696
20,k=40,CAND Sharpe,50,136,0.5,2,OOF2,0.29351963755394983,4.4656959719940765,-0.11764161690874819,-0.19181629133538847,0.3483116973952208,5.012022314914597,1.1866725521259203
20,k=40,CAND Sharpe,50,136,0.5,5,OOF5,0.29351963755394983,4.4656959719940765,0.15018138777557244,0.37160732989893996,0.23560337745259502,3.806100969293737,0.8026835254226913
20,k=40,CAND Sharpe,50,136,0.5,10,OOF10,0.29351963755394983,4.4656959719940765,0.15415645863967742,0.40856463562338563,0.2524637750925363,3.9841193827536996,0.860125670624449
20,k=40,CAND Sharpe,50,136,0.5,25,OOF25,0.29351963755394983,4.4656959719940765,0.06677599104995668,0.3622648255281544,0.25664271394420723,4.028233133019821,0.874363010539748
20,k=40,CAND Sharpe,50,136,0.5,50,OOF50,0.29351963755394983,4.4656959719940765,0.059044714125687014,0.4063963829784699,0.25148440772097463,3.97378197033438,0.8567890374106605
20,k=40,CAND Sharpe,50,136,2.0,1,IS,0.29351963755394983,4.4656959719940765,0.9924644519191859,0.9950466486935089,0.0022467762531307766,-0.32532487504870083,0.007654602846522703
20,k=40,CAND Sharpe,50,136,2.0,2,OOF2,0.29351963755394983,4.4656959719940765,-0.11593880559038783,-0.20302043315427176,0.34561645206387326,4.982300831933239,1.177490047834867
20,k=40,CAND Sharpe,50,136,2.0,5,OOF5,0.29351963755394983,4.4656959719940765,0.1608510654747508,0.3624539910665665,0.23331308462104045,3.7818948607031984,0.7948806647669588
