corpus,cost_bps,dial,group,n_books,full_mode,full_share,distinct,share_mean,share_sd,d_mean,d_median,d_sd,win,dmargin_mean,mode_stable,published,dfix_mean,dfix_sd,switch_rate,n_draws
B,25,BAND,SMALLk40,16,0.08,0.375,5,0.421875,0.08238391454040042,-0.0023713404136901694,-0.005738181983482695,0.06395788689811682,0.4875,0.0037204305184222073,0.125,False,0.05087318385194959,0.014322440465198724,0.5125,80
B,25,BAND,SMALLk80,16,0.08,0.6875,3,0.6875,0.13693063937629152,-0.0013436668233232783,-0.0012824384613795755,0.003392707805439923,0.3625,0.027201550216893328,0.975,False,-0.0012563467845553879,0.0033357932202844813,0.0125,80
B,25,BAND,U56,32,0.08,0.9375,2,0.9375,0.03952847075210474,-0.0034611309750129174,-0.0034611309750129174,0.0022498602640881574,0.0,-0.0014332739283148873,1.0,False,-0.0034611309750129174,0.0022498602640881574,0.0,80
B,25,BAND,U56k20,16,0.08,0.875,2,0.875,0.08615030470056388,-0.006922261950025835,-0.006922261950025835,0.004868907787258539,0.0,-0.0028665478566297746,1.0,False,-0.006922261950025835,0.004868907787258539,0.0,80
B,25,BAND,U56k40,16,0.08,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0.0,80
B,25,BAND,ETF,32,0.08,0.84375,3,0.84375,0.06091746465505602,-0.00544536298397625,-0.00544536298397625,0.004222161631214887,0.1,-0.002358030078017586,1.0,False,-0.00544536298397625,0.004222161631214887,0.0,80
B,25,BAND,ETFk12,16,0.08,0.8125,3,0.8125,0.11180339887498948,-0.0020027471156902413,-0.0020027471156902413,0.004454588063089147,0.3625,2.471593315524212e-05,1.0,False,-0.0020027471156902413,0.004454588063089147,0.0,80
B,25,BAND,ETFk24,16,0.08,0.875,2,0.875,0.08615030470056388,-0.008887978852262257,-0.008887978852262259,0.006890147184941695,0.0,-0.004740776089190414,1.0,False,-0.008887978852262257,0.006890147184941695,0.0,80
B,25,BAND+,ALL,115,0.15,0.30434782608695654,7,0.3115509679370841,0.03473843789175379,0.00667147418383506,0.00669353199094171,0.007256157337955304,0.8,0.017406989998113513,0.575,False,0.006800855645740805,0.00713345003690233,0.2125,80
B,25,BAND+,SMALL,48,0.15,0.3125,7,0.3380208333333333,0.04885572136829694,0.026146878824881325,0.03069974404621075,0.025225636122060805,0.825,0.042825569541524264,0.175,False,0.0423755635110357,0.011524108190334935,0.4125,80
B,25,BAND+,SMALLk20,16,0.05,0.3125,6,0.35,0.08926785535678562,-0.053147429521692637,-0.05217672633374339,0.06646704250728865,0.175,-0.1353784974009989,0.35,False,-0.05091800829293573,0.02404259320321695,0.325,80
B,25,BAND+,SMALLk40,16,0.15,0.4375,6,0.4625,0.1286953767623375,0.02927306338340071,0.03929206479270582,0.04363349750502152,0.6875,0.05366568957298423,0.325,False,0.04944862621086791,0.023126218772254244,0.3375,80
B,25,BAND+,SMALLk80,16,0.12,0.4375,4,0.4796875,0.09969435713093294,0.0004481474576861864,0.0015148581785465742,0.012808319895272969,0.5375,0.010990693048688124,0.425,False,2.28045985010486e-05,0.005874968359544356,0.2875,80
B,25,BAND+,U56,32,0.08,0.3125,4,0.3953125,0.060736849142427524,0.009273634441980143,0.00706946807082497,0.011780391608123487,0.7875,0.005044972480463279,0.125,False,0.0038425490631563697,0.004502647369355715,0.4875,80
B,25,BAND+,U56k20,16,0.1,0.625,4,0.625,0.10458250331675945,0.006228664549679165,0.006228664549679165,0.009876536258977468,0.7125,0.0017746567098084476,1.0,False,0.006228664549679165,0.009876536258977468,0.0,80
B,25,BAND+,U56k40,16,0.08,0.5,3,0.5640625,0.07393448852700611,0.002091345804073798,0.001789879881059095,0.005666887619700579,0.6375,-0.002978055798278453,0.375,False,0.0017188208904179228,0.004731025436796201,0.3125,80
B,25,BAND+,ETF,32,0.15,0.34375,6,0.39453125,0.057276868353965546,-0.014704543232142759,-0.015247379767171314,0.01973098920242918,0.2875,-0.010973567467194856,0.0,False,-0.030214101708015396,0.010504880586752738,0.5,80
B,25,BAND+,ETFk12,16,0.15,0.4375,6,0.446875,0.11985505569228191,-0.02441638320148821,-0.03296691817019996,0.033084358023805334,0.1875,-0.015363266045580814,0.5,False,-0.03809345176993321,0.015492454899095235,0.25,80
B,25,BAND+,ETFk24,16,0.12,0.5625,4,0.56875,0.11336473217010659,0.0050425359521358345,0.0059299576886261,0.010511596140343506,0.8,0.005087711368840489,0.925,False,0.0059299576886261,0.00813470960213851,0.0375,80
B,25,CADENCE,ALL,115,M,0.8695652173913043,3,0.8695931639443437,0.03217352904382572,0.027900561884969553,0.02791194482392889,0.008694271705973432,1.0,0.012803342244124633,1.0,False,0.027900561884969553,0.008694271705973432,0.0,80
B,25,CADENCE,SMALL,48,M,0.875,3,0.875,0.04370036867375631,0.007249716183516243,0.007249716183516244,0.00855837984874386,0.7625,0.008246313849467677,1.0,False,0.007249716183516243,0.00855837984874386,0.0,80
B,25,CADENCE,SMALLk20,16,M,0.75,3,0.75,0.12183492931011204,0.01916404068758946,0.01916404068758946,0.022824543063778943,0.5375,-0.00670988257118265,1.0,False,0.01916404068758946,0.022824543063778943,0.0,80
B,25,CADENCE,SMALLk40,16,M,0.9375,2,0.9375,0.0625,0.0125193395746767,0.0125193395746767,0.012519339574676701,0.5,0.020272930306869403,1.0,False,0.0125193395746767,0.012519339574676701,0.0,80
B,25,CADENCE,SMALLk80,16,M,0.9375,2,0.9375,0.0625,-0.009934231711717433,-0.009934231711717433,0.009934231711717433,0.0,0.011175893812716275,1.0,False,-0.009934231711717433,0.009934231711717433,0.0,80
B,25,CADENCE,U56,32,M,0.75,2,0.75,0.08500919067959652,0.08156251351999728,0.08156251351999728,0.02864872406724069,1.0,0.032454921284597246,1.0,False,0.08156251351999728,0.02864872406724069,0.0,80
B,25,CADENCE,U56k20,16,M,0.5,2,0.60625,0.09499177595981664,0.05831455718762359,0.16312502703999454,0.1849028549532832,0.6625,0.029768298545513328,0.325,False,0.16312502703999457,0.04643397768875512,0.3375,80
B,25,CADENCE,U56k40,16,M,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0.0,80
B,25,CADENCE,ETF,32,M,0.96875,2,0.96875,0.03125,0.007875705229774804,0.007875705229774804,0.007875705229774805,0.5,0.001177825683572397,1.0,False,0.007875705229774804,0.007875705229774805,0.0,80
B,25,CADENCE,ETFk12,16,M,0.9375,2,0.9375,0.0625,0.015751410459549607,0.015751410459549607,0.01575141045954961,0.5,0.002355651367144794,1.0,False,0.015751410459549607,0.01575141045954961,0.0,80
B,25,CADENCE,ETFk24,16,M,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0.0,80
B,25,SLEEVE,ALL,115,0.3,0.9043478260869565,3,0.9043519358741683,0.027748210480036353,0.002233881165872522,0.002234289841837311,0.0008750688540225824,1.0,0.001988299016420275,1.0,False,0.002233881165872522,0.0008750688540225824,0.0,80
B,25,SLEEVE,SMALL,48,0.3,0.9583333333333334,2,0.9583333333333333,0.03359274061791064,0.0027158904460627396,0.00271589044606274,0.0021896213194545415,0.675,0.002769848246898699,1.0,False,0.0027158904460627396,0.0021896213194545415,0.0,80
B,25,SLEEVE,SMALLk20,16,0.3,0.875,2,0.875,0.07905694150420949,0.00814767133818822,0.00814767133818822,0.005153042697089535,0.8,0.008309544740696097,1.0,False,0.00814767133818822,0.005153042697089535,0.0,80
B,25,SLEEVE,SMALLk40,16,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0.0,80
B,25,SLEEVE,SMALLk80,16,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0.0,80
B,25,SLEEVE,U56,32,0.3,0.9375,2,0.9375,0.045285552331842,0.0007711729710644794,0.0007711729710644794,0.0006078567091883699,0.7375,-0.0005799981970870585,1.0,False,0.0007711729710644794,0.0006078567091883699,0.0,80
B,25,SLEEVE,U56k20,16,0.3,0.875,2,0.875,0.07126096406869613,0.0015423459421289587,0.0015423459421289587,0.001048162504480068,0.8375,-0.001159996394174117,1.0,False,0.0015423459421289587,0.001048162504480068,0.0,80
B,25,SLEEVE,U56k40,16,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0.0,80
B,25,SLEEVE,ETF,32,0.3,0.78125,3,0.78125,0.06555055301063448,0.0031846507941104447,0.0031846507941104447,0.0014242451017559823,1.0,0.003573175077571364,1.0,False,0.0031846507941104447,0.0014242451017559823,0.0,80
B,25,SLEEVE,ETFk12,16,0.3,0.5625,3,0.5890625,0.09310979322149739,0.0012243817532079384,0.005451364464837821,0.009214038617908975,0.6875,0.0027984392047230274,0.375,False,0.0063693015882208895,0.0024836160643657416,0.3125,80
B,25,SLEEVE,ETFk24,16,0.3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0.0,80
B,25,SLEEVE+,ALL,115,0.5,0.28695652173913044,7,0.2912318511796733,0.0367516130331143,0.007712554376153207,0.01008072467090731,0.012154138506513406,0.825,0.012481796936454277,0.65,False,0.011679031026810408,0.005586423276091562,0.175,80
B,25,SLEEVE+,SMALL,48,0.5,0.6458333333333334,6,0.6458333333333334,0.06909634979907084,0.04471676000751754,0.044716760007517536,0.01125364014157142,1.0,0.048361104457728885,1.0,False,0.04471676000751754,0.01125364014157142,0.0,80
B,25,SLEEVE+,SMALLk20,16,0.35,0.25,6,0.334375,0.07597028613214511,-0.006601203524337214,-0.026139722136120026,0.09399983480053678,0.3875,-0.00491015058560554,0.125,False,-0.043005918974946857,0.02326103360014601,0.475,80
B,25,SLEEVE+,SMALLk40,16,0.5,0.6875,3,0.6890625,0.11523371292182684,0.023024572566846514,0.02386775624762945,0.01801511596403105,0.9625,0.027464774421922224,0.925,False,0.025209481761172648,0.01269303819258351,0.0375,80
B,25,SLEEVE+,SMALLk80,16,0.5,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.0,0.0,0.0,80
B,25,SLEEVE+,U56,32,0.45,0.375,5,0.3875,0.08580956386091239,-0.007644356220530925,-0.006357565463433294,0.005884881600183722,0.0,-0.005669667809735215,0.4,False,-0.005310783377575519,0.002174726206826214,0.3,80
B,25,SLEEVE+,U56k20,16,0.35,0.4375,4,0.5078125,0.09949825296833105,0.00036678199595275435,0.0007434472664617497,0.0051681212624609995,0.5,-1.5749713680945583e-05,0.0,False,0.004380397089451746,0.0017081990254708419,0.5,80
B,25,SLEEVE+,U56k40,16,0.45,0.6875,2,0.69375,0.11842059575935261,0.0006999786702312161,0.0019503455892273813,0.0036435799670506194,0.85,-0.0048884503477644335,0.7,False,0.0019503455892273813,0.0009695478903675833,0.15,80
B,25,SLEEVE+,ETF,32,0.4,0.28125,7,0.30703125,0.0569348500343814,-0.004686275839421818,0.0016866458715678531,0.015735423253140354,0.5875,0.007750379488272336,0.2,False,0.003943313580231991,0.003758196761703471,0.4125,80
B,25,SLEEVE+,ETFk12,16,0.25,0.375,6,0.4359375,0.10076610835866393,-0.006435884455626753,-0.010548553155192555,0.009931294952129603,0.325,-0.01150116760324027,0.35,False,-0.011543413487624892,0.004086806395630783,0.325,80
B,25,SLEEVE+,ETFk24,16,0.4,0.5625,3,0.5703125,0.11666550408646936,0.0003216220877817843,0.0019164134841207978,0.005485986650557964,0.775,0.0010473774535358442,0.725,False,0.0020722590179766964,0.0019191689529055405,0.1375,80
