leg,window,char,k,n_B,n_S,n_min,rep,n_overlap,reach_lo_B,reach_hi_B,reach_lo_S,reach_hi_S,reach_w_B,reach_w_S,abs_resid,mean_resid,abs_resid_sd_units,worst_rung
ASYM_S,FULL,momac,12,134,84,84,5,4,0.8050756916882458,0.9288847965680526,0.7440550826773188,0.9320789246128213,0.12380910487980679,0.18802384193550248,0.01467726023002175,0.0026006093224202886,0.16146625190105574,0.02415330181520292
ASYM_S,FULL,momac,12,134,110,110,5,4,0.8050756916882458,0.9288847965680526,0.6937322911157762,0.9259575263532209,0.12380910487980679,0.23222523523744476,0.01421718292124205,-0.004714273246583384,0.15640488775889577,0.019005819349317332
ASYM_S,FULL,momac,12,134,134,134,5,4,0.8050756916882458,0.9288847965680526,0.7260749962215706,0.9295417207742677,0.12380910487980679,0.2034667245526971,0.012783460060267982,-0.011787782421458282,0.1406323353207492,0.020360876278004314
ASYM_S,FULL,momac,12,134,200,134,5,4,0.8050756916882458,0.9288847965680526,0.6471936172463248,0.9351376280945192,0.12380910487980679,0.2879440108481943,0.007785653120855995,-0.007785653120855995,0.08565087818331284,0.012350171620502892
ASYM_S,FULL,momac,12,134,330,134,5,4,0.8050756916882458,0.9288847965680526,0.4337361073350528,0.941914209423686,0.12380910487980679,0.5081781020886331,0.005808344421432965,-0.005808344421432965,0.0638982745267982,0.008107272736809334
ASYM_S,FULL,momac,12,134,500,134,5,4,0.8050756916882458,0.9288847965680526,0.31205584901470335,0.9445317352613146,0.12380910487980679,0.6324758862466113,0.009921892587126141,-0.009921892587126141,0.10915189774527512,0.017131041031560712
ASYM_S,FULL,momac,12,134,657,134,5,4,0.8050756916882458,0.9288847965680526,0.2948980402778407,0.9472077133410167,0.12380910487980679,0.652309673063176,0.0069218981477360275,-0.0069218981477360275,0.07614860896652102,0.010973760200268856
ASYM_B,FULL,momac,12,36,657,36,5,2,0.8539954839845209,0.9116196388367189,0.2948980402778407,0.9472077133410167,0.05762415485219807,0.652309673063176,0.004015139824928571,-0.001045403780526033,0.0441710215823377,0.005060543605454604
ASYM_B,FULL,momac,12,48,657,48,5,4,0.8258780687615902,0.9234278317790018,0.2948980402778407,0.9472077133410167,0.09754976301741158,0.652309673063176,0.006094221570164593,0.005369311955387035,0.06704324238772358,0.010683844748065052
ASYM_B,FULL,momac,12,64,657,64,5,4,0.8286445142169588,0.9227071319622561,0.2948980402778407,0.9472077133410167,0.09406261774529723,0.652309673063176,0.011953252539443238,0.00598693846756071,0.13149912553998616,0.023643012874539848
ASYM_B,FULL,momac,12,84,657,84,5,4,0.8254222241110997,0.9218653807809775,0.2948980402778407,0.9472077133410167,0.0964431566698778,0.652309673063176,0.012390933010216126,0.012390933010216126,0.13631409945462958,0.03482633780187183
ASYM_B,FULL,momac,12,110,657,110,5,4,0.8050756916882458,0.926825419654285,0.2948980402778407,0.9472077133410167,0.12174972796603922,0.652309673063176,0.014221698930320936,-0.0006498974416052627,0.1564545689015676,0.02709636673098248
ASYM_B,FULL,momac,12,134,657,134,5,4,0.8050756916882458,0.9288847965680526,0.2948980402778407,0.9472077133410167,0.12380910487980679,0.652309673063176,0.005730404901262198,0.0023743692294595498,0.06304085277371113,0.009328501033171843
ANCHOR,FULL,momac,36,134,657,134,-1,4,0.8345079672371651,0.9181480993400888,0.5619080892396074,0.9355473830692664,0.08364013210292365,0.373639293829659,0.0027111023034786796,-0.0027111023034786796,0.02982515269216374,0.003595132300784787
SYM,FULL,momac,24,36,36,36,0,2,0.8727584140265149,0.9067960674062584,0.8226578707024211,0.8966851829864874,0.034037653379743515,0.07402731228406623,0.005993401468452675,-0.005993401468452675,0.0659341086880697,0.006110947433175973
SYM,FULL,momac,24,48,48,48,0,1,0.8504228841883131,0.9060450831339163,0.7974705204718847,0.8902403075961781,0.05562219894560316,0.0927697871242934,0.009317276115053064,0.009317276115053064,0.10250044140715073,0.009317276115053064
SYM,FULL,momac,24,64,64,64,0,3,0.8464480715230591,0.9099032059456557,0.7792450972872755,0.9129205956610001,0.06345513442259654,0.1336754983737246,0.0026546549408006013,-0.0024657236744867563,0.02920416867072588,0.003970191695283898
SYM,FULL,momac,24,84,84,84,0,3,0.8362016500603823,0.9188332641760204,0.7715438522701564,0.9066357587756123,0.08263161411563813,0.13509190650545588,0.004664217314579555,-0.004664217314579555,0.05131159876123912,0.009730816592827152
SYM,FULL,momac,24,110,110,110,0,3,0.8271370632036801,0.9218492493378058,0.7413005124043694,0.9121695983537297,0.09471218613412569,0.17086908594936023,0.001731561904486904,-0.00013987842461082867,0.01904911449892171,0.002387525219814113
SYM,FULL,momac,24,134,134,134,0,3,0.8221296114848172,0.9230192751970162,0.730977950402604,0.9134243051678034,0.10088966371219898,0.18244635476519933,0.0005859004666792419,0.00022439313678834782,0.006445559379554341,0.0012154404052013845
ASYM_S,FULL,momac,24,134,36,36,0,3,0.8221296114848172,0.9230192751970162,0.8226578707024211,0.8966851829864874,0.10088966371219898,0.07402731228406623,0.0049089519003299165,-0.0049089519003299165,0.05400395248750468,0.009595455940562103
ASYM_S,FULL,momac,24,134,48,48,0,2,0.8221296114848172,0.9230192751970162,0.7974705204718847,0.8902403075961781,0.10088966371219898,0.0927697871242934,0.006491760484829967,0.006491760484829967,0.07141661436109333,0.009082037653842523
ASYM_S,FULL,momac,24,134,64,64,0,3,0.8221296114848172,0.9230192751970162,0.7792450972872755,0.9129205956610001,0.10088966371219898,0.1336754983737246,0.00743480920331004,-0.005941578862279677,0.08179120332025125,0.01494593305975922
ASYM_S,FULL,momac,24,134,84,84,0,3,0.8221296114848172,0.9230192751970162,0.7715438522701564,0.9066357587756123,0.10088966371219898,0.13509190650545588,0.004292490926982584,-0.0011987577809899157,0.04722219340919454,0.00823687306195875
ASYM_S,FULL,momac,24,134,110,110,0,3,0.8221296114848172,0.9230192751970162,0.7413005124043694,0.9121695983537297,0.10088966371219898,0.17086908594936023,0.004474296107279156,-0.0030786507508397953,0.04922225340531274,0.011329420287178427
ASYM_S,FULL,momac,24,134,134,134,0,3,0.8221296114848172,0.9230192751970162,0.730977950402604,0.9134243051678034,0.10088966371219898,0.18244635476519933,0.0030488748599211504,0.0029115651641496987,0.03354102798694433,0.005952695044096679
ASYM_S,FULL,momac,24,134,200,134,0,4,0.8221296114848172,0.9230192751970162,0.678817717103546,0.9236802867197097,0.10088966371219898,0.2448625696161637,0.006269949865583074,-0.006269949865583074,0.0689764498644259,0.014710826323432902
ASYM_S,FULL,momac,24,134,330,134,0,4,0.8221296114848172,0.9230192751970162,0.7314287498963147,0.9346278338631673,0.10088966371219898,0.2031990839668526,0.006235153338189164,-0.003662630467453548,0.06859364920753118,0.008361629558116257
ASYM_S,FULL,momac,24,134,500,134,0,4,0.8221296114848172,0.9230192751970162,0.5276933340950554,0.9345950670178146,0.10088966371219898,0.4069017329227592,0.006386244325341239,-0.0048907370849037846,0.07025581878203901,0.008208346171648895
ASYM_S,FULL,momac,24,134,657,134,0,4,0.8221296114848172,0.9230192751970162,0.48006210062527943,0.9403137421019073,0.10088966371219898,0.4602516414766279,0.006062273632782417,-0.006062273632782417,0.06669177940183756,0.011411868220801757
ASYM_B,FULL,momac,24,36,657,36,0,2,0.8727584140265149,0.9067960674062584,0.48006210062527943,0.9403137421019073,0.034037653379743515,0.4602516414766279,0.01038307452636944,-0.01038307452636944,0.11422541405602092,0.01423812650359535
ASYM_B,FULL,momac,24,48,657,48,0,2,0.8504228841883131,0.9060450831339163,0.48006210062527943,0.9403137421019073,0.05562219894560316,0.4602516414766279,0.007138601618160267,-0.007138601618160267,0.0785325891232387,0.009555569374628092
ASYM_B,FULL,momac,24,64,657,64,0,3,0.8464480715230591,0.9099032059456557,0.48006210062527943,0.9403137421019073,0.06345513442259654,0.4602516414766279,0.006189943109091785,-0.006189943109091785,0.06809628620343249,0.008551817692022845
ASYM_B,FULL,momac,24,84,657,84,0,4,0.8362016500603823,0.9188332641760204,0.48006210062527943,0.9403137421019073,0.08263161411563813,0.4602516414766279,0.00813989586296196,-0.00813989586296196,0.08954794391183386,0.017330168547580738
ASYM_B,FULL,momac,24,110,657,110,0,4,0.8271370632036801,0.9218492493378058,0.48006210062527943,0.9403137421019073,0.09471218613412569,0.4602516414766279,0.008967076604507546,-0.008967076604507546,0.09864785574067139,0.016885440024894116
ASYM_B,FULL,momac,24,134,657,134,0,4,0.8221296114848172,0.9230192751970162,0.48006210062527943,0.9403137421019073,0.10088966371219898,0.4602516414766279,0.006450922560227335,-0.006450922560227335,0.0709673515887731,0.01634904165881934
SYM,FULL,momac,24,36,36,36,1,1,0.860632307013546,0.9061540347530114,0.8322189836947212,0.882683228569042,0.04552172773946539,0.050464244874320774,0.0008266481460776909,-0.0008266481460776909,0.009094052683967666,0.0008266481460776909
SYM,FULL,momac,24,48,48,48,1,2,0.8615649053761142,0.9034580823527106,0.8011710882931262,0.8946005715583126,0.04189317697659645,0.09342948326518641,0.004011387118855236,-0.004011387118855236,0.04412973762506969,0.005786439526029641
SYM,FULL,momac,24,64,64,64,1,3,0.8418779974030702,0.9145272753535009,0.7766339460284805,0.9016770567940545,0.07264927795043064,0.12504311076557406,0.004383187588162585,0.0009582058595220359,0.048219957958651805,0.00596009940475406
SYM,FULL,momac,24,84,84,84,1,3,0.834177361098814,0.9177081913729944,0.7726678466344049,0.9143618079016668,0.0835308302741804,0.14169396126726186,0.012475013694625966,-0.012475013694625966,0.13723908087188091,0.017892561820461506
SYM,FULL,momac,24,110,110,110,1,4,0.8273297466552479,0.9228519655917755,0.7346498238792843,0.9167698637053264,0.09552221893652757,0.18212003982604208,0.009517395038613902,-0.009517395038613902,0.10470197302922749,0.017000744762860176
SYM,FULL,momac,24,134,134,134,1,4,0.8221296114848172,0.9230192751970162,0.7234093311257919,0.9204376363322689,0.10088966371219898,0.19702830520647707,0.0059736051052447225,-0.00476955402875498,0.06571632658716223,0.011388437860872735
ASYM_S,FULL,momac,24,134,36,36,1,2,0.8221296114848172,0.9230192751970162,0.8322189836947212,0.882683228569042,0.10088966371219898,0.050464244874320774,0.012980641666937298,-0.012980641666937298,0.14280155317706267,0.013914537019497741
ASYM_S,FULL,momac,24,134,48,48,1,3,0.8221296114848172,0.9230192751970162,0.8011710882931262,0.8946005715583126,0.10088966371219898,0.09342948326518641,0.003779992277362217,-0.001609397865306413,0.041584135981467756,0.0043567045462094
ASYM_S,FULL,momac,24,134,64,64,1,3,0.8221296114848172,0.9230192751970162,0.7766339460284805,0.9016770567940545,0.10088966371219898,0.12504311076557406,0.0034345406216090835,-0.0034345406216090835,0.037783782019399345,0.0059029777108629
ASYM_S,FULL,momac,24,134,84,84,1,3,0.8221296114848172,0.9230192751970162,0.7726678466344049,0.9143618079016668,0.10088966371219898,0.14169396126726186,0.014877760276158133,-0.014877760276158133,0.16367197629704425,0.0150280514261808
ASYM_S,FULL,momac,24,134,110,110,1,4,0.8221296114848172,0.9230192751970162,0.7346498238792843,0.9167698637053264,0.10088966371219898,0.18212003982604208,0.012145676010361484,-0.012145676010361484,0.13361599858986292,0.01829189475235571
ASYM_S,FULL,momac,24,134,134,134,1,4,0.8221296114848172,0.9230192751970162,0.7234093311257919,0.9204376363322689,0.10088966371219898,0.19702830520647707,0.006073273292139386,-0.006073273292139386,0.06681278793753997,0.012119773444853266
ASYM_S,FULL,momac,24,134,200,134,1,4,0.8221296114848172,0.9230192751970162,0.7415228844209786,0.9233073393923181,0.10088966371219898,0.18178445497133955,0.0081432665836067,-0.006627916508629983,0.0895850256028431,0.012623069136800114
ASYM_S,FULL,momac,24,134,330,134,1,4,0.8221296114848172,0.9230192751970162,0.6514190679937536,0.9332344460997137,0.10088966371219898,0.28181537810596013,0.012611200057872807,-0.012611200057872807,0.1387372829401746,0.016073552421196347
ASYM_S,FULL,momac,24,134,500,134,1,4,0.8221296114848172,0.9230192751970162,0.5655385195810918,0.9327841027602831,0.10088966371219898,0.3672455831791913,0.007382150519152253,-0.007382150519152253,0.08121189899316658,0.01767865958148418
ASYM_S,FULL,momac,24,134,657,134,1,4,0.8221296114848172,0.9230192751970162,0.48006210062527943,0.9403137421019073,0.10088966371219898,0.4602516414766279,0.0062442264867675346,-0.00604306604371313,0.06869346397342967,0.00986704617387657
ASYM_B,FULL,momac,24,36,657,36,1,2,0.860632307013546,0.9061540347530114,0.48006210062527943,0.9403137421019073,0.04552172773946539,0.4602516414766279,0.0011162366691888082,-0.00012205832462486299,0.012279849807375695,0.0012382949938136711
ASYM_B,FULL,momac,24,48,657,48,1,2,0.8615649053761142,0.9034580823527106,0.48006210062527943,0.9403137421019073,0.04189317697659645,0.4602516414766279,0.009305500169344616,-0.009305500169344616,0.10237089285474148,0.009842948555666364
ASYM_B,FULL,momac,24,64,657,64,1,3,0.8418779974030702,0.9145272753535009,0.48006210062527943,0.9403137421019073,0.07264927795043064,0.4602516414766279,0.005121546269838517,-0.001879696421201967,0.0563427279457205,0.005312128040187325
ASYM_B,FULL,momac,24,84,657,84,1,4,0.834177361098814,0.9177081913729944,0.48006210062527943,0.9403137421019073,0.0835308302741804,0.4602516414766279,0.0037795916122548567,-0.0001291989201199495,0.041579728217883874,0.0073007853842698145
ASYM_B,FULL,momac,24,110,657,110,1,4,0.8273297466552479,0.9228519655917755,0.48006210062527943,0.9403137421019073,0.09552221893652757,0.4602516414766279,0.005713049256257485,-0.005520778198821519,0.06284992129846861,0.01038772433582058
ASYM_B,FULL,momac,24,134,657,134,1,4,0.8221296114848172,0.9230192751970162,0.48006210062527943,0.9403137421019073,0.10088966371219898,0.4602516414766279,0.0024277120809108876,-0.0011514649662273946,0.026707543796068045,0.0049916416606834435
SYM,FULL,momac,24,36,36,36,2,2,0.8712665387739257,0.9082527514823852,0.8008889712946133,0.8940834627321249,0.036986212708459476,0.09319449143751157,0.002912759611690685,0.002912759611690685,0.03204360826324141,0.00569241546572008
SYM,FULL,momac,24,48,48,48,2,1,0.861049544898279,0.9092924647087003,0.7655458810182707,0.8875522709188285,0.04824291981042128,0.12200638990055779,0.013663726701115708,0.013663726701115708,0.15031625132030932,0.013663726701115708
SYM,FULL,momac,24,64,64,64,2,3,0.8462994575641615,0.9099846175607889,0.8204457774203237,0.9008189001068482,0.06368515999662738,0.08037312268652452,0.014295248157449092,0.014295248157449092,0.15726369252876277,0.02856811214945143
SYM,FULL,momac,24,84,84,84,2,3,0.8383518286336059,0.9132260534046842,0.8074197154960165,0.9092478054136975,0.0748742247710783,0.101828089917681,0.009939412489600655,-0.009939412489600655,0.10934463623610363,0.014075860854039113
SYM,FULL,momac,24,110,110,110,2,4,0.8281752205738894,0.9193880396648714,0.7566491521854806,0.9168917798384429,0.091212819090982,0.16024262765296238,0.007359922089649307,-0.00662738271894503,0.08096736144724598,0.011981012559755366
SYM,FULL,momac,24,134,134,134,2,4,0.8221296114848172,0.9230192751970162,0.6618692758603192,0.9245235737949166,0.10088966371219898,0.2626542979345974,0.009339916250971025,-0.005507115928298167,0.1027495081833687,0.01298582798306347
ASYM_S,FULL,momac,24,134,36,36,2,3,0.8221296114848172,0.9230192751970162,0.8008889712946133,0.8940834627321249,0.10088966371219898,0.09319449143751157,0.012250528878940034,-0.012250528878940034,0.1347694972282411,0.020322618288288408
ASYM_S,FULL,momac,24,134,48,48,2,2,0.8221296114848172,0.9230192751970162,0.7655458810182707,0.8875522709188285,0.10088966371219898,0.12200638990055779,0.007303716709885277,0.0018817553923917707,0.08034903950807301,0.009185472102277048
ASYM_S,FULL,momac,24,134,64,64,2,3,0.8221296114848172,0.9230192751970162,0.8204457774203237,0.9008189001068482,0.10088966371219898,0.08037312268652452,0.01159247287932049,0.01159247287932049,0.12753014641382734,0.01736560961293432
ASYM_S,FULL,momac,24,134,84,84,2,3,0.8221296114848172,0.9230192751970162,0.8074197154960165,0.9092478054136975,0.10088966371219898,0.101828089917681,0.009076553964173839,-0.007104469517941599,0.09985222894495531,0.016395180280199595
ASYM_S,FULL,momac,24,134,110,110,2,4,0.8221296114848172,0.9230192751970162,0.7566491521854806,0.9168917798384429,0.10088966371219898,0.16024262765296238,0.005568126999415307,-0.004736475004854773,0.061255614645685776,0.008569004594672358
ASYM_S,FULL,momac,24,134,134,134,2,4,0.8221296114848172,0.9230192751970162,0.6618692758603192,0.9245235737949166,0.10088966371219898,0.2626542979345974,0.007639447179374037,-0.004403565102248319,0.08404244956606524,0.011156657801384307
ASYM_S,FULL,momac,24,134,200,134,2,4,0.8221296114848172,0.9230192751970162,0.6140575354386496,0.9255082869527472,0.10088966371219898,0.3114507515140976,0.005894752908871925,-0.002357585183899835,0.06484886437671242,0.011699218657335697
ASYM_S,FULL,momac,24,134,330,134,2,4,0.8221296114848172,0.9230192751970162,0.6308603279109176,0.9296826466213846,0.10088966371219898,0.29882231871046694,0.002470812223883373,-0.002470812223883373,0.027181693496564057,0.004459005218115597
ASYM_S,FULL,momac,24,134,500,134,2,4,0.8221296114848172,0.9230192751970162,0.5321495738629014,0.9380981930174143,0.10088966371219898,0.40594861915451286,0.006615057609159369,-0.006615057609159369,0.07277302040851935,0.012420609199751631
