
========================================================================================================================================================================================================
PANEL u56: 56 tradable names, 2008-01-02 -> 2026-09-04 | eval from 2009-01-13 | IS <= 2016-12-31 | OOS >= 2017-01-01
  SPY CAGR 15.23% Sharpe 0.889 MaxDD -33.72% halves 0.957/0.834 OOS 0.882 | 4b bars: DD cap 20.23%, CAGR floor 10.66%
  regime spy200     armed 0.171 (757 days) | IS 0.177 OOS 0.165
  regime breadth20  armed 0.087 (384 days) | IS 0.031 OOS 0.132
  CHECK(a) run_cond(no instrument) == engine.backtest @0bps: max|diff| = 0.000e+00
  CHECK(a) run_cond(no instrument) == engine.backtest @10bps: max|diff| = 0.000e+00
  CHECK(a) run_cond(no instrument) == engine.backtest @25bps: max|diff| = 0.000e+00

========================================================================================================================================================================================================
PANEL broad: 136 tradable names, 2008-01-02 -> 2026-09-04 | eval from 2009-01-13 | IS <= 2016-12-31 | OOS >= 2017-01-01
  SPY CAGR 15.23% Sharpe 0.889 MaxDD -33.72% halves 0.957/0.834 OOS 0.882 | 4b bars: DD cap 20.23%, CAGR floor 10.66%
  regime spy200     armed 0.171 (757 days) | IS 0.177 OOS 0.165
  regime breadth20  armed 0.081 (359 days) | IS 0.025 OOS 0.127

========================================================================================================================================================================================================
PANEL small: 439 tradable names, 2010-01-04 -> 2026-09-04 | eval from 2011-01-13 | IS <= 2016-12-31 | OOS >= 2017-01-01
  SPY CAGR 14.13% Sharpe 0.862 MaxDD -33.72% halves 0.891/0.858 OOS 0.882 | 4b bars: DD cap 20.23%, CAGR floor 9.89%
  regime spy200     armed 0.153 (603 days) | IS 0.134 OOS 0.165
  regime breadth20  armed 0.123 (484 days) | IS 0.049 OOS 0.169

========================================================================================================================================================================================================
LIVE-BASELINE CONTEXT — idea 246's imported `keep_paths` judges 4a against RULES v1 (the pre-2026-09-06 convention).  RULES v2 has been live since 2026-09-06 and is printed here so no 4a count in this file is read as a claim against the live book:
panel    cost            book   CAGR  Sharpe   MaxDD     H1     H2  OOS_CAGR  OOS_Sharpe
  u56  0.0000        RULES v1 0.0900  0.8954 -0.1359 0.8786 0.9149    0.1044      0.9780
  u56  0.0000 RULES v2 (LIVE) 0.0885  1.2307 -0.1203 1.2511 1.2158    0.0973      1.3096
  u56 10.0000        RULES v1 0.0646  0.6647 -0.1383 0.6421 0.6878    0.0773      0.7471
  u56 10.0000 RULES v2 (LIVE) 0.0866  1.2056 -0.1205 1.2259 1.1909    0.0953      1.2851
  u56 25.0000        RULES v1 0.0276  0.3174 -0.1563 0.2860 0.3460    0.0378      0.3992
  u56 25.0000 RULES v2 (LIVE) 0.0837  1.1681 -0.1209 1.1881 1.1534    0.0924      1.2483
broad  0.0000        RULES v1 0.0956  0.9118 -0.1835 1.0363 0.8070    0.0928      0.8569
broad  0.0000 RULES v2 (LIVE) 0.0825  1.1336 -0.1221 1.2547 1.0144    0.0821      1.1481
broad 10.0000        RULES v1 0.0639  0.6350 -0.2119 0.7562 0.5320    0.0594      0.5763
broad 10.0000 RULES v2 (LIVE) 0.0803  1.1058 -0.1224 1.2291 0.9844    0.0798      1.1185
broad 25.0000        RULES v1 0.0179  0.2195 -0.2672 0.3350 0.1198    0.0111      0.1554
broad 25.0000 RULES v2 (LIVE) 0.0770  1.0640 -0.1228 1.1906 0.9393    0.0764      1.0740
small  0.0000        RULES v1 0.1182  0.8281 -0.2930 0.9329 0.7359    0.1157      0.8010
small  0.0000 RULES v2 (LIVE) 0.0409  0.6113 -0.1433 0.6095 0.6153    0.0414      0.6071
small 10.0000        RULES v1 0.0815  0.6027 -0.3284 0.6894 0.5263    0.0792      0.5807
small 10.0000 RULES v2 (LIVE) 0.0380  0.5710 -0.1470 0.5682 0.5757    0.0384      0.5665
small 25.0000        RULES v1 0.0286  0.2645 -0.4304 0.3240 0.2115    0.0267      0.2501
small 25.0000 RULES v2 (LIVE) 0.0337  0.5106 -0.1527 0.5064 0.5164    0.0339      0.5056

========================================================================================================================================================================================================
GRID: 1107 runs written to 2026-09-08_do-de-grossing-instruments-belong-armed-only-in-crashes-after-all_B.grid.csv (25 arm labels x 3 panels x 3 books x 3 cost rungs)
GROSS MATCH QUALITY: max |achieved - target| mean gross over all 432 matched controls = 8.63e-05 (tolerance 0.0001); mu range 0.8262 - 1.0571

----- FULL GRID (every point) -----
panel  book    cost                        arm            regime  armed_frac  mean_gross  turnover   CAGR  Sharpe   MaxDD     H1      H2  OOS_Sharpe  pass4a  pass4b
broad   V1u 10.0000    MATCHED[gross75/spy200]    matched-spy200      0.1705      0.7585   29.7525 0.0628  0.6266 -0.2370 0.7431  0.5273      0.5727   False   False
broad   V1u 10.0000                    gross75         breadth20      0.0809      0.7353   29.1552 0.0606  0.6191 -0.2060 0.7409  0.5125      0.5599   False   False
broad   V1u 10.0000 MATCHED[gross75/breadth20] matched-breadth20      0.0809      0.7773   30.4926 0.0642  0.6266 -0.2422 0.7432  0.5273      0.5726   False   False
broad   V1u 10.0000                    ddctl04            always      1.0000      0.4592   18.2518 0.0234  0.3670 -0.1434 0.4439  0.2960      0.3417   False   False
broad   V1u 10.0000                    ddctl04            spy200      0.1705      0.7027   28.4787 0.0571  0.5992 -0.1994 0.7045  0.5060      0.5555   False   False
broad   V1u 10.0000    MATCHED[ddctl04/spy200]    matched-spy200      0.1705      0.7429   29.1398 0.0615  0.6266 -0.2326 0.7431  0.5274      0.5727   False   False
broad   V1u 10.0000                    ddctl04         breadth20      0.0809      0.7233   28.9992 0.0583  0.6006 -0.1966 0.7384  0.4786      0.5288   False   False
broad   V1u 10.0000 MATCHED[ddctl04/breadth20] matched-breadth20      0.0809      0.7646   29.9938 0.0632  0.6266 -0.2387 0.7432  0.5273      0.5726   False   False
broad   V1u 10.0000                    ddctl08            always      1.0000      0.5336   20.9480 0.0326  0.4291 -0.1625 0.5560  0.3082      0.3368   False   False
broad   V1u 10.0000                    ddctl08            spy200      0.1705      0.7170   28.7719 0.0620  0.6375 -0.2172 0.7345  0.5529      0.5982   False   False
broad   V1u 10.0000    MATCHED[ddctl08/spy200]    matched-spy200      0.1705      0.7579   29.7312 0.0627  0.6266 -0.2368 0.7431  0.5273      0.5727   False   False
broad   V1u 10.0000                    ddctl08         breadth20      0.0809      0.7315   29.1675 0.0610  0.6214 -0.2145 0.7381  0.5201      0.5668   False   False
broad   V1u 10.0000 MATCHED[ddctl08/breadth20] matched-breadth20      0.0809      0.7733   30.3332 0.0639  0.6266 -0.2411 0.7432  0.5273      0.5726   False   False
broad   V1u 10.0000                    ddctl12            always      1.0000      0.6306   24.5051 0.0508  0.5747 -0.1829 0.7002  0.4537      0.4715   False   False
broad   V1u 10.0000                    ddctl12            spy200      0.1705      0.7400   29.1905 0.0611  0.6212 -0.2363 0.7293  0.5279      0.5738   False   False
broad   V1u 10.0000    MATCHED[ddctl12/spy200]    matched-spy200      0.1705      0.7823   30.6868 0.0646  0.6266 -0.2436 0.7432  0.5273      0.5726   False   False
broad   V1u 10.0000                    ddctl12         breadth20      0.0809      0.7448   29.3962 0.0615  0.6226 -0.2336 0.7319  0.5289      0.5744   False   False
broad   V1u 10.0000 MATCHED[ddctl12/breadth20] matched-breadth20      0.0809      0.7874   30.8863 0.0650  0.6266 -0.2450 0.7432  0.5272      0.5726   False   False
broad   V1u 10.0000                    ddctl16            always      1.0000      0.6888   26.7038 0.0559  0.6004 -0.2043 0.7431  0.4609      0.5173   False   False
broad   V1u 10.0000                    ddctl16            spy200      0.1705      0.7493   29.4166 0.0615  0.6217 -0.2406 0.7431  0.5180      0.5640   False   False
broad   V1u 10.0000    MATCHED[ddctl16/spy200]    matched-spy200      0.1705      0.7921   31.0718 0.0654  0.6266 -0.2463 0.7433  0.5272      0.5726   False   False
broad   V1u 10.0000                    ddctl16         breadth20      0.0809      0.7493   29.4256 0.0620  0.6263 -0.2338 0.7431  0.5267      0.5721   False   False
broad   V1u 10.0000 MATCHED[ddctl16/breadth20] matched-breadth20      0.0809      0.7921   31.0718 0.0654  0.6266 -0.2463 0.7433  0.5272      0.5726   False   False
broad   V1u 25.0000                    CONTROL              none      1.0000      0.7502   29.4265 0.0162  0.2055 -0.2890 0.3170  0.1091      0.1460   False   False
broad   V1u 25.0000                    gross00            always      1.0000      0.0000    0.0000 0.0000     NaN  0.0000    NaN     NaN         NaN   False   False
broad   V1u 25.0000                    gross00            spy200      0.1705      0.6194   27.2869 0.0062  0.1118 -0.2267 0.1407  0.0860      0.1274   False   False
broad   V1u 25.0000    MATCHED[gross00/spy200]    matched-spy200      0.1705      0.6548   25.6876 0.0148  0.2054 -0.2568 0.3165  0.1094      0.1462   False   False
broad   V1u 25.0000                    gross00         breadth20      0.0809      0.6908   28.3782 0.0116  0.1644 -0.2357 0.3065  0.0351      0.0788   False   False
broad   V1u 25.0000 MATCHED[gross00/breadth20] matched-breadth20      0.0809      0.7303   28.6488 0.0159  0.2055 -0.2824 0.3169  0.1092      0.1460   False   False
broad   V1u 25.0000                    gross25            always      1.0000      0.1876    7.3734 0.0050  0.2039 -0.0805 0.3130  0.1096      0.1461   False   False
broad   V1u 25.0000                    gross25            spy200      0.1705      0.6521   27.8165 0.0088  0.1384 -0.2198 0.1878  0.0941      0.1348   False   False
broad   V1u 25.0000    MATCHED[gross25/spy200]    matched-spy200      0.1705      0.6894   27.0429 0.0153  0.2055 -0.2686 0.3167  0.1093      0.1461   False   False
broad   V1u 25.0000                    gross25         breadth20      0.0809      0.7057   28.6370 0.0129  0.1761 -0.2269 0.3093  0.0554      0.0976   False   False
broad   V1u 25.0000 MATCHED[gross25/breadth20] matched-breadth20      0.0809      0.7460   29.2637 0.0162  0.2055 -0.2876 0.3170  0.1091      0.1460   False   False
broad   V1u 25.0000                    gross50            always      1.0000      0.3752   14.7304 0.0094  0.2047 -0.1552 0.3146  0.1097      0.1463   False   False
broad   V1u 25.0000                    gross50            spy200      0.1705      0.6848   28.3459 0.0114  0.1632 -0.2319 0.2333  0.1008      0.1404   False   False
broad   V1u 25.0000    MATCHED[gross50/spy200]    matched-spy200      0.1705      0.7239   28.3979 0.0158  0.2055 -0.2803 0.3169  0.1092      0.1461   False   False
broad   V1u 25.0000                    gross50         breadth20      0.0809      0.7205   28.8959 0.0141  0.1870 -0.2298 0.3121  0.0748      0.1153   False   False
broad   V1u 25.0000 MATCHED[gross50/breadth20] matched-breadth20      0.0809      0.7617   29.8782 0.0164  0.2055 -0.2928 0.3170  0.1091      0.1460   False   False
broad   V1u 25.0000                    gross75            always      1.0000      0.5627   22.0785 0.0132  0.2052 -0.2246 0.3159  0.1095      0.1463   False   False
broad   V1u 25.0000                    gross75            spy200      0.1705      0.7175   28.8760 0.0139  0.1858 -0.2608 0.2767  0.1060      0.1443   False   False
broad   V1u 25.0000    MATCHED[gross75/spy200]    matched-spy200      0.1705      0.7585   29.7525 0.0163  0.2055 -0.2917 0.3170  0.1091      0.1460   False   False
broad   V1u 25.0000                    gross75         breadth20      0.0809      0.7353   29.1552 0.0152  0.1969 -0.2598 0.3146  0.0929      0.1316   False   False
broad   V1u 25.0000 MATCHED[gross75/breadth20] matched-breadth20      0.0809      0.7773   30.4926 0.0166  0.2056 -0.2979 0.3171  0.1091      0.1459   False   False
broad   V1u 25.0000                    ddctl04            always      1.0000      0.4175   16.3831 0.0016  0.0564 -0.1808 0.1583 -0.0498     -0.0052   False   False
broad   V1u 25.0000                    ddctl04            spy200      0.1705      0.6945   28.4554 0.0102  0.1507 -0.2488 0.2334  0.0771      0.1182   False   False
broad   V1u 25.0000    MATCHED[ddctl04/spy200]    matched-spy200      0.1705      0.7342   28.8004 0.0160  0.2055 -0.2837 0.3169  0.1092      0.1460   False   False
broad   V1u 25.0000                    ddctl04         breadth20      0.0809      0.7225   28.9982 0.0126  0.1730 -0.2489 0.3121  0.0487      0.0908   False   False
broad   V1u 25.0000 MATCHED[ddctl04/breadth20] matched-breadth20      0.0809      0.7638   29.9623 0.0164  0.2055 -0.2935 0.3171  0.1091      0.1460   False   False
broad   V1u 25.0000                    ddctl08            always      1.0000      0.4560   17.7934 0.0055  0.1153 -0.2011 0.2709 -0.0649     -0.0211   False   False
broad   V1u 25.0000                    ddctl08            spy200      0.1705      0.7145   28.7192 0.0162  0.2078 -0.2667 0.3101  0.1167      0.1544   False   False
broad   V1u 25.0000    MATCHED[ddctl08/spy200]    matched-spy200      0.1705      0.7553   29.6297 0.0163  0.2055 -0.2907 0.3170  0.1091      0.1460   False   False
broad   V1u 25.0000                    ddctl08         breadth20      0.0809      0.7307   29.1664 0.0149  0.1946 -0.2668 0.3109  0.0921      0.1308   False   False
broad   V1u 25.0000 MATCHED[ddctl08/breadth20] matched-breadth20      0.0809      0.7725   30.3017 0.0165  0.2055 -0.2963 0.3171  0.1091      0.1460   False   False
broad   V1u 25.0000                    ddctl12            always      1.0000      0.5340   20.5952 0.0098  0.1629 -0.2187 0.3086 -0.0451     -0.0026   False   False
broad   V1u 25.0000                    ddctl12            spy200      0.1705      0.7290   29.0152 0.0160  0.2052 -0.2796 0.3101  0.1120      0.1497   False   False
broad   V1u 25.0000    MATCHED[ddctl12/spy200]    matched-spy200      0.1705      0.7707   30.2318 0.0165  0.2055 -0.2957 0.3171  0.1091      0.1460   False   False
broad   V1u 25.0000                    ddctl12         breadth20      0.0809      0.7372   29.3490 0.0149  0.1936 -0.2797 0.3109  0.0909      0.1295   False   False
broad   V1u 25.0000 MATCHED[ddctl12/breadth20] matched-breadth20      0.0809      0.7793   30.5678 0.0166  0.2056 -0.2985 0.3171  0.1091      0.1459   False   False
broad   V1u 25.0000                    ddctl16            always      1.0000      0.5697   21.8983 0.0074  0.1307 -0.2502 0.2788 -0.0670     -0.0273   False   False
broad   V1u 25.0000                    ddctl16            spy200      0.1705      0.7388   29.1563 0.0159  0.2037 -0.2958 0.3170  0.1032      0.1413   False   False
broad   V1u 25.0000    MATCHED[ddctl16/spy200]    matched-spy200      0.1705      0.7810   30.6343 0.0167  0.2056 -0.2991 0.3171  0.1091      0.1459   False   False
broad   V1u 25.0000                    ddctl16         breadth20      0.0809      0.7444   29.3625 0.0148  0.1928 -0.2958 0.3170  0.0842      0.1231   False   False
broad   V1u 25.0000 MATCHED[ddctl16/breadth20] matched-breadth20      0.0809      0.7869   30.8689 0.0167  0.2056 -0.3010 0.3172  0.1090      0.1459   False   False
broad TOP20  0.0000                    CONTROL              none      1.0000      0.7476   13.1785 0.1621  1.0626 -0.2585 1.2342  0.9352      1.0123   False   False
broad TOP20  0.0000                    gross00            always      1.0000      0.0000    0.0000 0.0000     NaN  0.0000    NaN     NaN         NaN   False   False
broad TOP20  0.0000                    gross00            spy200      0.1705      0.6172   12.4374 0.1297  1.0124 -0.1548 1.1734  0.8871      0.9859    True    True
broad TOP20  0.0000    MATCHED[gross00/spy200]    matched-spy200      0.1705      0.6524   11.5121 0.1413  1.0617 -0.2285 1.2332  0.9343      1.0115   False   False
broad TOP20  0.0000                    gross00         breadth20      0.0809      0.6886   13.0287 0.1490  1.0544 -0.2202 1.2247  0.9056      0.9965   False   False
broad TOP20  0.0000 MATCHED[gross00/breadth20] matched-breadth20      0.0809      0.7279   12.8336 0.1578  1.0624 -0.2524 1.2340  0.9350      1.0122   False   False
broad TOP20  0.0000                    gross25            always      1.0000      0.1871    3.3345 0.0403  1.0573 -0.0697 1.2282  0.9300      1.0070    True   False
broad TOP20  0.0000                    gross25            spy200      0.1705      0.6498   12.6114 0.1383  1.0601 -0.1484 1.2256  0.9321      1.0263    True    True
broad TOP20  0.0000    MATCHED[gross25/spy200]    matched-spy200      0.1705      0.6870   12.1174 0.1489  1.0621 -0.2395 1.2336  0.9346      1.0118   False   False
broad TOP20  0.0000                    gross25         breadth20      0.0809      0.7033   13.0595 0.1526  1.0717 -0.2174 1.2308  0.9344      1.0226   False   False
broad TOP20  0.0000 MATCHED[gross25/breadth20] matched-breadth20      0.0809      0.7435   13.1068 0.1612  1.0626 -0.2572 1.2342  0.9352      1.0123   False   False
broad TOP20  0.0000                    gross50            always      1.0000      0.3741    6.6341 0.0808  1.0591 -0.1360 1.2302  0.9317      1.0088    True   False
broad TOP20  0.0000                    gross50            spy200      0.1705      0.6824   12.7817 0.1466  1.0818 -0.1858 1.2506  0.9526      1.0415   False    True
broad TOP20  0.0000    MATCHED[gross50/spy200]    matched-spy200      0.1705      0.7215   12.7203 0.1564  1.0624 -0.2503 1.2339  0.9350      1.0121   False   False
broad TOP20  0.0000                    gross50         breadth20      0.0809      0.7181   13.0883 0.1560  1.0783 -0.2146 1.2344  0.9478      1.0326   False   False
broad TOP20  0.0000 MATCHED[gross50/breadth20] matched-breadth20      0.0809      0.7591   13.3800 0.1646  1.0627 -0.2621 1.2343  0.9353      1.0124   False   False
broad TOP20  0.0000                    gross75            always      1.0000      0.5609    9.9104 0.1214  1.0609 -0.1989 1.2322  0.9335      1.0106   False    True
broad TOP20  0.0000                    gross75            spy200      0.1705      0.7150   12.9505 0.1545  1.0806 -0.2225 1.2515  0.9516      1.0348   False   False
broad TOP20  0.0000    MATCHED[gross75/spy200]    matched-spy200      0.1705      0.7559   13.3232 0.1639  1.0627 -0.2611 1.2343  0.9353      1.0124   False   False
broad TOP20  0.0000                    gross75         breadth20      0.0809      0.7329   13.1161 0.1591  1.0748 -0.2365 1.2355  0.9471      1.0283   False   False
broad TOP20  0.0000 MATCHED[gross75/breadth20] matched-breadth20      0.0809      0.7747   13.6530 0.1680  1.0629 -0.2669 1.2345  0.9354      1.0126   False   False
broad TOP20  0.0000                    ddctl04            always      1.0000      0.5155    9.7667 0.0958  0.8990 -0.1858 1.0592  0.7559      0.8682   False   False
broad TOP20  0.0000                    ddctl04            spy200      0.1705      0.6831   12.8090 0.1459  1.0760 -0.1858 1.2367  0.9526      1.0415   False    True
broad TOP20  0.0000    MATCHED[ddctl04/spy200]    matched-spy200      0.1705      0.7222   12.7328 0.1565  1.0624 -0.2506 1.2339  0.9350      1.0121   False   False
broad TOP20  0.0000                    ddctl04         breadth20      0.0809      0.7181   13.0883 0.1560  1.0783 -0.2146 1.2344  0.9478      1.0326   False   False
broad TOP20  0.0000 MATCHED[ddctl04/breadth20] matched-breadth20      0.0809      0.7591   13.3800 0.1646  1.0627 -0.2621 1.2343  0.9353      1.0124   False   False
broad TOP20  0.0000                    ddctl08            always      1.0000      0.5708   10.3028 0.1095  0.9103 -0.1858 1.0256  0.8169      0.9278   False   False
broad TOP20  0.0000                    ddctl08            spy200      0.1705      0.6899   12.7991 0.1444  1.0516 -0.1858 1.1614  0.9644      1.0522   False    True
broad TOP20  0.0000    MATCHED[ddctl08/spy200]    matched-spy200      0.1705      0.7294   12.8590 0.1581  1.0624 -0.2528 1.2340  0.9350      1.0122   False   False
broad TOP20  0.0000                    ddctl08         breadth20      0.0809      0.7201   13.0844 0.1538  1.0614 -0.2146 1.2095  0.9376      1.0227   False   False
broad TOP20  0.0000 MATCHED[ddctl08/breadth20] matched-breadth20      0.0809      0.7612   13.4167 0.1650  1.0627 -0.2627 1.2343  0.9353      1.0125   False   False
broad TOP20  0.0000                    ddctl12            always      1.0000      0.6721   11.9273 0.1288  0.9304 -0.2089 1.1851  0.7034      0.8087   False   False
broad TOP20  0.0000                    ddctl12            spy200      0.1705      0.7215   12.9531 0.1476  1.0167 -0.2089 1.1996  0.8659      0.9542   False   False
broad TOP20  0.0000    MATCHED[ddctl12/spy200]    matched-spy200      0.1705      0.7627   13.4423 0.1654  1.0628 -0.2632 1.2344  0.9353      1.0125   False   False
broad TOP20  0.0000                    ddctl12         breadth20      0.0809      0.7322   13.0437 0.1558  1.0581 -0.2089 1.2342  0.9133      0.9977   False   False
broad TOP20  0.0000 MATCHED[ddctl12/breadth20] matched-breadth20      0.0809      0.7740   13.6409 0.1678  1.0629 -0.2667 1.2345  0.9354      1.0126   False   False
broad TOP20  0.0000                    ddctl16            always      1.0000      0.7152   12.6190 0.1427  0.9892 -0.2559 1.2342  0.7805      0.8754   False   False
broad TOP20  0.0000                    ddctl16            spy200      0.1705      0.7376   13.0895 0.1521  1.0213 -0.2559 1.2342  0.8525      0.9378   False   False
broad TOP20  0.0000    MATCHED[ddctl16/spy200]    matched-spy200      0.1705      0.7797   13.7397 0.1691  1.0629 -0.2684 1.2345  0.9355      1.0126   False   False
broad TOP20  0.0000                    ddctl16         breadth20      0.0809      0.7418   13.1592 0.1540  1.0295 -0.2559 1.2342  0.8689      0.9527   False   False
broad TOP20  0.0000 MATCHED[ddctl16/breadth20] matched-breadth20      0.0809      0.7842   13.8188 0.1700  1.0630 -0.2698 1.2346  0.9355      1.0127   False   False
broad TOP20 10.0000                    CONTROL              none      1.0000      0.7476   13.1785 0.1469  0.9761 -0.2597 1.1398  0.8540      0.9301   False   False
broad TOP20 10.0000                    gross00            always      1.0000      0.0000    0.0000 0.0000     NaN  0.0000    NaN     NaN         NaN   False   False
broad TOP20 10.0000                    gross00            spy200      0.1705      0.6172   12.4374 0.1157  0.9159 -0.1658 1.0676  0.7977      0.8955    True   False
broad TOP20 10.0000    MATCHED[gross00/spy200]    matched-spy200      0.1705      0.6524   11.5121 0.1283  0.9750 -0.2296 1.1387  0.8530      0.9291   False   False
broad TOP20 10.0000                    gross00         breadth20      0.0809      0.6886   13.0287 0.1342  0.9621 -0.2216 1.1278  0.8172      0.9072   False   False
broad TOP20 10.0000 MATCHED[gross00/breadth20] matched-breadth20      0.0809      0.7279   12.8336 0.1430  0.9759 -0.2535 1.1396  0.8538      0.9299   False   False
broad TOP20 10.0000                    gross25            always      1.0000      0.1871    3.3345 0.0368  0.9696 -0.0701 1.1327  0.8476      0.9236    True   False
broad TOP20 10.0000                    gross25            spy200      0.1705      0.6498   12.6114 0.1240  0.9635 -0.1494 1.1199  0.8420      0.9354    True    True
broad TOP20 10.0000    MATCHED[gross25/spy200]    matched-spy200      0.1705      0.6870   12.1174 0.1350  0.9754 -0.2406 1.1391  0.8534      0.9295   False   False
broad TOP20 10.0000                    gross25         breadth20      0.0809      0.7033   13.0595 0.1376  0.9797 -0.2186 1.1343  0.8460      0.9333   False   False
broad TOP20 10.0000 MATCHED[gross25/breadth20] matched-breadth20      0.0809      0.7435   13.1068 0.1461  0.9760 -0.2584 1.1398  0.8540      0.9301   False   False
broad TOP20 10.0000                    gross50            always      1.0000      0.3741    6.6341 0.0736  0.9719 -0.1367 1.1352  0.8498      0.9259    True   False
broad TOP20 10.0000                    gross50            spy200      0.1705      0.6824   12.7817 0.1320  0.9872 -0.1868 1.1473  0.8641      0.9522    True    True
broad TOP20 10.0000    MATCHED[gross50/spy200]    matched-spy200      0.1705      0.7215   12.7203 0.1418  0.9758 -0.2515 1.1395  0.8537      0.9298   False   False
broad TOP20 10.0000                    gross50         breadth20      0.0809      0.7181   13.0883 0.1409  0.9874 -0.2162 1.1384  0.8609      0.9448   False   False
broad TOP20 10.0000 MATCHED[gross50/breadth20] matched-breadth20      0.0809      0.7591   13.3800 0.1491  0.9762 -0.2633 1.1400  0.8541      0.9302   False   False
broad TOP20 10.0000                    gross75            always      1.0000      0.5609    9.9104 0.1103  0.9740 -0.1998 1.1376  0.8520      0.9281    True    True
