gross,cost,turn_yr,FULL_CAGR,FULL_Sharpe,FULL_MaxDD,FULL_H1,FULL_H2,IS_CAGR,IS_Sharpe,IS_MaxDD,IS_H1,IS_H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_H1,OOS_H2,c804_L1_H1,c804_L2_H2,c804_L3_OOS,c804_L4_DDcap,c804_L5_CAGRfloor,c804_pass4b,c804_pass4a,cwinIS_L1_H1,cwinIS_L2_H2,cwinIS_L3_OOS,cwinIS_L4_DDcap,cwinIS_L5_CAGRfloor,cwinIS_pass4b,cwinIS_pass4a,cwinOOS_L1_H1,cwinOOS_L2_H2,cwinOOS_L3_OOS,cwinOOS_L4_DDcap,cwinOOS_L5_CAGRfloor,cwinOOS_pass4b,cwinOOS_pass4a,panel,arm,freq
0.67,25.0,1.5487775615501977,0.04081366324962854,0.6829677405316718,-0.13150333653376678,0.8781323080714651,0.5291167954705834,0.05085559865158462,0.9113512431716315,-0.06959728738462712,1.0666088459430174,0.7278994401243458,0.03466984425127295,0.5620947368877977,-0.13150333653376534,0.9627616712686324,0.14564320081048499,False,False,False,True,False,False,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,SMALL,BAND08,W
0.68,25.0,1.5714353667080663,0.04140685669357813,0.6829831133195801,-0.1333691633405073,0.878178132869651,0.5291089129741191,0.05161156378602039,0.9113977326303423,-0.07061481603968023,1.0666718471711951,0.7279237746478293,0.035164205458564135,0.5620947325261263,-0.13336916334050541,0.9627236515649586,0.14567300486100443,False,False,False,True,False,False,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,SMALL,BAND08,W
0.69,25.0,1.5940867042030522,0.04199953507368237,0.6829982215914905,-0.13523219621342353,0.8782236749391354,0.5291007856520331,0.05236739795036338,0.9114439315133159,-0.07163172886033609,1.0667344782282058,0.7279479150509454,0.035657841546925306,0.5620944807902465,-0.13523219621342242,0.9626853394128635,0.14570259321998888,False,False,False,True,False,False,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,SMALL,BAND08,W
0.7,25.0,1.616731024210891,0.04259169862396606,0.6830131012275207,-0.13709244316937086,0.8782689776969385,0.5290924424050568,0.05312310341304238,0.9114899065793286,-0.07264802253771108,1.066796848508063,0.7279718747834586,0.03615075163905823,0.5620940003900499,-0.1370924431693712,0.9626467218683737,0.14573202084946316,False,False,False,True,False,False,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,SMALL,BAND08,W
0.71,25.0,1.6393689967176204,0.04318334438076388,0.6830277358674745,-0.1389499006011068,0.8783140243407666,0.529083867874909,0.05387867726951323,0.9115356401008068,-0.0736636983075113,1.0668589169968552,0.727995665301606,0.036642932859455524,0.5620932766243015,-0.13894990060110324,0.9626077951855532,0.14576125909583026,False,False,False,True,False,False,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,SMALL,BAND08,W
0.72,25.0,1.6620017629115333,0.04377446813392982,0.6830420902772097,-0.1408045709299367,0.8783587520096238,0.5290750478466377,0.054634113169085285,0.9115810510238701,-0.0746787593092646,1.06692053640456,0.7280192882351103,0.03713438242012135,0.5620922976332624,-0.1408045709299376,0.9625685569598712,0.1457902857271183,False,False,False,True,False,False,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,SMALL,BAND08,W
0.73,25.0,1.6846291490782688,0.044365069124251866,0.68305618408134,-0.14265645485805178,0.8784032201096084,0.5290659711745732,0.05538941314717816,0.9116262063303594,-0.07569319961107068,1.0669818458274205,0.7280427202610953,0.03762509799094427,0.5620910588513142,-0.14265645485805323,0.9625290298078405,0.14581906966434868,False,False,False,True,False,False,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,SMALL,BAND08,W
0.74,25.0,1.7072515591618802,0.04495514508796172,0.6830700149688405,-0.1445055525163299,0.8784474274721595,0.5290566351821472,0.056144574682134296,0.9116710959949965,-0.07670701588631856,1.0670428904496603,0.7280658807772051,0.03811507758910704,0.5620895621538026,-0.14450555251633057,0.9624892196731091,0.14584761046766598,False,False,False,True,False,False,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,SMALL,BAND08,W
0.75,25.0,1.7298694375964765,0.04554469365312186,0.6830835791942008,-0.14635186407364242,0.8784913557758379,0.5290470465975384,0.056899594579548074,0.9117156978573165,-0.07772021291383757,1.0671036009906096,0.7280888070553696,0.03860431946567977,0.5620878130634211,-0.14635186407364165,0.962449115880793,0.1458759294540744,False,False,False,True,False,False,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,SMALL,BAND08,W
0.76,25.0,1.7524826199466057,0.04613371403845212,0.683096895113124,-0.14819539754793065,0.8785350433001893,0.5290372075683116,0.057654474663374033,0.9117600685499905,-0.07873278541942386,1.0671640254662869,0.7281115679093,0.03909282138555681,0.5620858096010083,-0.14819539754793043,0.9624087237703668,0.1459040203937242,False,False,False,True,False,False,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,SMALL,BAND08,W
0.77,25.0,1.775091512773434,0.04672220395490445,0.6831099578599302,-0.15003615514659518,0.8785784679224178,0.5290271266408103,0.05840921243103736,0.9118041937145378,-0.079744739554935,1.0672241475816364,0.7281341509873692,0.03958058131469433,0.5620835516318137,-0.15003615514659452,0.9623680448497581,0.14593188126762777,False,False,False,True,False,False,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,SMALL,BAND08,W
0.78,25.0,1.7976960793707701,0.047310162259744715,0.6831227768592507,-0.15187413766649005,0.878621636098986,0.5290168163452751,0.059163806778859795,0.9118480788501041,-0.0807560756252168,1.0672839844206108,0.7281565466290668,0.04006759821235395,0.5620810505557851,-0.1518741376664896,0.9623271267280016,0.1459594833925933,False,False,False,True,False,False,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,SMALL,BAND08,W
0.79,25.0,1.82029719206842,0.04789758545293532,0.6831353326337116,-0.15370934901041622,0.8786644982342996,0.5290062814656492,0.059918252562624064,0.9118916744675155,-0.08176678997331466,1.0673435335460524,0.7281786450527404,0.04055386969968522,0.5620783025983205,-0.153709349010418,0.9622859253090745,0.14598686172626896,False,False,False,True,False,False,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,SMALL,BAND08,W
0.8,25.0,1.8428951729969172,0.048484471480622515,0.6831476265559335,-0.15554179427417714,0.878707095224726,0.5289954910012016,0.06067254900060193,0.9119349975476919,-0.08277688054102017,1.067402766238921,0.7282005223826888,0.0410393930782158,0.562075300669189,-0.15554179427417525,0.9622444454199521,0.1460140003887522,False,False,False,True,False,False,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,SMALL,BAND08,W
0.81,25.0,1.8654897694128136,0.049070819778197494,0.6831596772564116,-0.15737147235336157,0.8787494660845003,0.5289844470897783,0.0614266980366045,0.9119781014073282,-0.08378634582338396,1.0674617568713154,0.7282222056746604,0.04152416639150691,0.5620720452365964,-0.15737147235336268,0.9622026705063714,0.14604091687641557,False,False,False,True,False,False,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,SMALL,BAND08,W
0.82,25.0,1.8880814740960408,0.04965662781314362,0.6831714760511763,-0.15919838527636,0.8787915715512082,0.5289731670517663,0.062180694945256576,0.912020944406471,-0.08479518657994511,1.0675204924028483,0.7282436159474622,0.042008188560637816,0.5620685460343344,-0.15919838527636,0.962160635384926,0.14606758955297927,False,False,False,True,False,False,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,SMALL,BAND08,W
0.83,25.0,1.9106707634346392,0.05024189309745597,0.6831830158213945,-0.16102253228571273,0.8788334218402579,0.5289616296819858,0.06293453821330375,0.9120635286232225,-0.08580341051230456,1.0675789603373624,0.7282647740982898,0.04249145663448384,0.5620647909426253,-0.16102253228571262,0.9621182852950166,0.1460940544812695,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,True,True,False,False,False,SMALL,BAND08,W
0.84,25.0,1.9332577111102143,0.050826614210556675,0.6831943042812847,-0.16284391554747468,0.8788750129345513,0.5289498510752333,0.06368822584519007,0.9121058476598974,-0.08681101699654126,1.0676371032750513,0.7282857380765354,0.042973969666907585,0.5620607942677905,-0.16284391554747635,0.9620756705362106,0.14612029258581502,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,True,True,False,False,False,SMALL,BAND08,W
0.85,25.0,1.955842974534687,0.051410788191214696,0.6832053292783514,-0.1646625427898365,0.8789163121050376,0.528937835571471,0.06444175413544095,0.9121478762802413,-0.08781800899958869,1.0676948930283277,0.7283064857392484,0.043455725273320533,0.5620565510368367,-0.16466254278983827,0.9620327773967348,0.146146304681907,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,True,True,False,False,False,SMALL,BAND08,W
0.86,25.0,1.9784276976477106,0.05199441081075573,0.6832160654724975,-0.16647841658130436,0.8789573081819486,0.5289255463162091,0.06519511914005771,0.912189588106816,-0.08882438345234667,1.0677523243032896,0.7283269635402244,0.043936719179723305,0.562052036181578,-0.16647841658130524,0.9619895530734239,0.14617209677394516,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,True,True,False,False,False,SMALL,BAND08,W
0.87,25.0,2.0010119747631805,0.0525774805563024,0.6832265175175267,-0.16829153978842615,0.8789980030954868,0.5289129918586924,0.06594832039824716,0.912231003617623,-0.08983014337500328,1.0678094350319456,0.7283471700459032,0.04441694936439422,0.5620472472170893,-0.16829153978842593,0.9619460100480708,0.14619764673687977,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,True,True,False,False,False,SMALL,BAND08,W
0.88,25.0,2.023596449236649,0.05315999452873443,0.6832366789056394,-0.1701019067684736,0.8790383967455776,0.5289001600535854,0.06670135373452535,0.9122720969759023,-0.09083529305491334,1.067866160330308,0.728367129286248,0.04489641382656928,0.5620421877976751,-0.1701019067684737,0.961902168758312,0.1462229438831698,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,True,True,False,False,False,SMALL,BAND08,W
0.89,25.0,2.046180132699267,0.053741954095218425,0.6832465906209464,-0.1719095241047377,0.8790785535174748,0.5288870731233124,0.06745422359530151,0.9123129491746267,-0.09183982230584853,1.067922614059511,0.7283868815979253,0.04537511220073798,0.5620368775115961,-0.17190952410473836,0.9618580432370779,0.1462480149905965,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,True,True,False,False,False,SMALL,BAND08,W
0.9,25.0,2.068763508662469,0.054323356704431225,0.68325624278335,-0.17371439221640295,0.8791184371986202,0.5288737435240424,0.06820692496084213,0.9123535172636618,-0.09284373407024538,1.0679787380065544,0.7284064030142696,0.045853043554191064,0.5620313249779318,-0.1737143922164014,0.9618136394925395,0.14627286656261473,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,True,True,False,False,False,SMALL,BAND08,W
0.91,25.0,2.0913471025307877,0.05490419976330707,0.6832656315242498,-0.1755165123429152,0.879158065915761,0.528860148359297,0.06895945754024191,0.9123938219870598,-0.09384702737016581,1.068034591176954,0.7284256659108082,0.04633020403194221,0.5620255124995329,-0.17551651234291488,0.9617689577876097,0.14629746407889757,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,True,True,False,False,False,SMALL,BAND08,W
0.92,25.0,2.113930814667497,0.055484482287910586,0.6832747681648815,-0.17731589268327141,0.8791974609417748,0.5288462920350026,0.06971182263379916,0.9124339037592998,-0.09484969790675657,1.0680901754527032,0.7284447603473249,0.046806591400320396,0.5620194367570049,-0.17731589268327042,0.961723967184688,0.14632182906739952,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,True,True,False,False,False,SMALL,BAND08,W
0.93,25.0,2.1365146485982027,0.056064203031356064,0.6832836613177107,-0.179112537996996,0.8792366124907527,0.5288321981029876,0.07046401816604764,0.9124737564820223,-0.09585174673230423,1.068145505275257,0.7284636539108345,0.04728220504197145,0.5620131138222414,-0.17911253799699578,0.9616787236641612,0.1463459369315988,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,True,True,False,False,False,SMALL,BAND08,W
0.94,25.0,2.1590998388708895,0.05664335746941851,0.6832922812083373,-0.18090644922626575,0.8792754880988733,0.5288178384128519,0.07121603906607854,0.9125133356413024,-0.09685317738332788,1.0682004937577017,0.7284823558033321,0.04775704089212418,0.562006521168659,-0.18090644922626575,0.9616331963367922,0.14636977444961563,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,True,True,False,False,False,SMALL,BAND08,W
0.95,25.0,2.1816874523237653,0.05722194155411553,0.6833006076627725,-0.18269763473265543,0.8793140726965649,0.528803187079335,0.07196788214853012,0.9125526257189188,-0.09785399379809079,1.0682551579046182,0.7285008086016491,0.04823109451231544,0.5619996356481487,-0.182697634732654,0.9615873322264696,0.14639335372095993,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,True,True,False,False,False,SMALL,BAND08,W
0.96,25.0,2.20427812644644,0.05779995236584501,0.6833086334090008,-0.1844860868239343,0.8793523670258441,0.5287882295106034,0.07271954485889065,0.9125916193433583,-0.09885419586545152,1.0683094641539848,0.7285190382063512,0.048704362892920905,0.5619924497120982,-0.18448608682393253,0.9615411063278633,0.14641668735803928,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,True,True,False,False,False,SMALL,BAND08,W
0.97,25.0,2.2268711634644123,0.05837739049729329,0.6833163875831104,-0.18627181558622785,0.8793903713237409,0.5287730186710029,0.07347102453974252,0.9126303052705944,-0.0998537850726573,1.068363405603861,0.7285370271035422,0.04917684871524686,0.561985013672137,-0.1862718155862253,0.9614946120062149,0.14643978070894506,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,True,True,False,False,False,SMALL,BAND08,W
0.98,25.0,2.2494656959024635,0.05895425700575174,0.6833239037936202,-0.1880548187964337,0.8794281334834411,0.5287575764731702,0.07422232397449346,0.9126687364407008,-0.10085275914385083,1.0684170308165934,0.7285548346922363,0.049648552125233225,0.5619773504598377,-0.1880548187964325,0.9614478320553129,0.14646269574960188,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,True,True,False,False,False,SMALL,BAND08,W
0.99,25.0,2.2720616178519153,0.05953055090764958,0.6833311909506223,-0.1898350969849415,0.8794656984943022,0.5287418841671652,0.07497344807148698,0.9127069911120338,-0.1018511108015866,1.0684704669991227,0.7285724781641701,0.05011946872013873,0.5619694331429733,-0.18983509698494117,0.9614007883590567,0.1464853513409138,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,True,True,False,False,False,SMALL,BAND08,W
1.0,25.0,2.2946615016288843,0.06010626415638387,0.6833381870921648,-0.19161266373545272,0.8795030130953826,0.5287258725238635,0.07572438883488108,0.9127450008341701,-0.10284884212094347,1.0685236497803372,0.7285898829187445,0.05058959055602852,0.5619612035054306,-0.1916126637354526,0.9613533981292233,0.14650771624286568,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,True,True,False,False,False,SMALL,BAND08,W
0.01,0.0,0.02169180937847537,0.000694811690256314,0.7502104399311028,-0.002339833686670789,0.9503740900261609,0.5942722366696185,0.000861191848868792,1.012862568745032,-0.0009639279107072074,1.1645170409527756,0.833904442321941,0.0005922380373266645,0.6105414616409565,-0.002339833686670123,0.9496179762514954,0.24831360337080768,True,False,False,True,False,False,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,SMALL,BAND03_M,M
0.02,0.0,0.04337333047999023,0.0013893630027375092,0.7502908981745781,-0.004676053106245526,0.9504328652658875,0.594351195013519,0.0017225583553428514,1.0129231493634756,-0.0019271943366291344,1.1646107414490747,0.833920932687538,0.0011839751282225475,0.610618619334719,-0.00467605310624486,0.9497035501640655,0.24842957318302006,True,False,False,True,False,False,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,SMALL,BAND03_M,M
0.03,0.0,0.06504468171309498,0.0020836531333114916,0.750371256981699,-0.007008660623725627,0.9504916714675041,0.5944300115442458,0.002584098975133564,1.012983779647045,-0.002889799533068893,1.1647044706326772,0.833937499733917,0.0017752104553638848,0.6106956394067826,-0.007008660623728069,0.9497886491581827,0.2485456335087034,True,False,False,True,False,False,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,SMALL,BAND03_M,M
0.04,0.0,0.08670595313518022,0.0027776812773558923,0.7504515170079397,-0.009337658607537658,0.9505505086934828,0.5945086872271738,0.00344581316332615,1.0130444596598842,-0.0038517437553413636,1.164798228639377,0.833954143435243,0.002365943201247944,0.6107725227102804,-0.009337658607539101,0.9498732748619919,0.24866178450965626,True,False,False,True,False,False,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,SMALL,BAND03_M,M
0.05,0.0,0.10835726094631624,0.0034714466297647295,0.7505316789060227,-0.01166304942947427,0.9506093770063517,0.594587223023887,0.004307700374376777,1.0131051894661907,-0.004813027258788294,1.1648920156050355,0.8339708637657285,0.002956172548203684,0.6108492700949292,-0.011663049429475825,0.9499574288961639,0.24877802634785676,True,False,False,True,False,False,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,SMALL,BAND03_M,M
0.06,0.0,0.129998724103503,0.004164948384946854,0.7506117433259405,-0.013984835464707857,0.9506682764686951,0.5946656198922076,0.005169760062115669,1.0131659691302177,-0.005773650298767752,1.164985831665579,0.8339876606996348,0.0035458976783864227,0.6109258824070558,-0.013984835464708856,0.9500411128739469,0.24889435918546232,True,False,False,True,False,False,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,SMALL,BAND03_M,M
0.07,0.0,0.15163046268193808,0.004858185736828835,0.7506917109149734,-0.01630301909178833,0.9507272071431533,0.5947438787862244,0.00603199167974533,1.0132267987162735,-0.006733613130659122,1.1650796769570035,0.8340045342112669,0.004135117773781616,0.6110023604896218,-0.01630301909178511,0.950124328401213,0.2490107831848128,True,False,False,True,False,False,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,SMALL,BAND03_M,M
0.08,0.0,0.17325263995532833,0.005551157878851631,0.7507715823177112,-0.018617602692621027,0.9507861690924243,0.5948220006563223,0.006894394679838545,1.0132876782887243,-0.007692916009856332,1.1651735516153727,0.8340214842749817,0.004723832016207075,0.6110787051822499,-0.018617602692620694,0.9502070770765061,0.2491272985084293,True,False,False,True,False,False,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,SMALL,BAND03_M,M
0.09,0.0,0.19486536682418845,0.00624386400397503,0.7508513581760712,-0.020928588652479374,0.9508451623792631,0.5948999864492085,0.007756968514346818,1.0133486079119916,-0.008651559191775293,1.1652674557768212,0.8340385108651821,0.005312039587312523,0.611154917321248,-0.020928588652479485,0.950289360491088,0.24924390531901688,True,False,False,True,False,False,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,SMALL,BAND03_M,M
0.1,0.0,0.21646873595435132,0.006936303304676317,0.7509310391293182,-0.02323597935996724,0.9509041870664828,0.5949778371079438,0.008619712634587273,1.0134095876505542,-0.009609542931849901,1.1653613895775496,0.83405561395632,0.005899739668580706,0.6112309977396351,-0.02323597935996624,0.9503711802289878,0.24936060377946404,True,False,False,True,False,False,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,SMALL,BAND03_M,M
0.11,0.0,0.2380628707558295,0.007628474972951382,0.7510106258140835,-0.025539777207045034,0.9509632432169557,0.595055553571967,0.009482626491251755,1.0134706175689498,-0.010566867485533926,1.1654553531538345,0.834072793522896,0.006486931441330723,0.6113069472671656,-0.025539777207043812,0.9504525378670466,0.24947739405284455,True,False,False,True,False,False,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,SMALL,BAND03_M,M
0.12,0.0,0.2596478424359437,0.008320378200316725,0.7510901188643853,-0.027839984588987288,0.9510223308936102,0.5951331367771259,0.010345709534407721,1.0135316977317739,-0.011523533108299566,1.1655493466420204,0.8340900495394592,0.007073614086714031,0.6113827667303542,-0.027839984588987954,0.9505334349749645,0.2495942763024185,True,False,False,True,False,False,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,SMALL,BAND03_M,M
0.13,0.0,0.2812237557182247,0.009012012177809448,0.7511695189116461,-0.030136603904402537,0.9510814501594382,0.5952105876557023,0.011208961213494462,1.0135928282036808,-0.012479540055634675,1.1656433701785254,0.8341073819806084,0.007659786785725542,0.6114584569525012,-0.030136603904399983,0.9506138731153458,0.24971125069163272,True,False,False,True,False,False,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,SMALL,BAND03_M,M
0.14,0.0,0.30279090518842644,0.009703376095988814,0.7512488265847124,-0.03242963755520445,0.951140601077488,0.595287907136441,0.012072380977321329,1.0136540090493846,-0.013434888583050641,1.1657374238998408,0.8341247908209907,0.008245448719192972,0.6115340187537149,-0.03242963755520445,0.9506938538437465,0.24982831738412195,True,False,False,True,False,False,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,SMALL,BAND03_M,M
0.15,0.0,0.3243493533770149,0.010394469144930474,0.7513280425098737,-0.034719087946625926,0.9511997837108697,0.5953650961445762,0.012935968274069065,1.0137152403336582,-0.014389578946079284,1.165831507942531,0.8341422760353046,0.008830599067787714,0.6116094529509384,-0.03471908794662848,0.9507733787087185,0.2499454765437104,True,False,False,True,False,False,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,SMALL,BAND03_M,M
0.16,0.0,0.3458990872416249,0.011085290514242452,0.7514071673108803,-0.03700495748718957,0.9512589981227534,0.5954421556018592,0.013799722551300908,1.0137765221213362,-0.015343611400258417,1.1659256224432362,0.8341598375982966,0.00941523701202307,0.6116847603579711,-0.03700495748718935,0.950852449251854,0.25006272833441145,True,False,False,True,False,False,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,SMALL,BAND03_M,M
0.17,0.0,0.3674402347843364,0.01177583939304716,0.7514862016089622,-0.03928724858871335,0.9513182443763706,0.5955190864265849,0.014663643255941272,1.0138378544773128,-0.016296986201154495,1.1660197675386708,0.8341774754847643,0.009999361732248913,0.6117599417854945,-0.039287248588712576,0.9509310670078309,0.25018007292043004,True,False,False,True,False,False,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,SMALL,BAND03_M,M
0.18,0.0,0.3889730083180092,0.0124661149699965,0.7515651460228485,-0.04156596366629106,0.9513775225350153,0.5955958895336174,0.015527729834295734,1.0138992374665454,-0.01724970360435296,1.166113943365626,0.8341951896695551,0.010582972408664126,0.611834998041095,-0.041565963666291506,0.9510092335044593,0.25029751046616266,True,False,False,True,False,False,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,SMALL,BAND03_M,M
0.19,0.0,0.41049752032846715,0.01315611643326453,0.751644001168783,-0.04384110513830064,0.9514368326620418,0.5956725658344201,0.016391981732038596,1.0139606711540514,-0.018201763865449583,1.1662081500609693,0.8342129801275676,0.011166068221310832,0.6119099299292876,-0.04384110513830153,0.9510869502627217,0.2504150411361988,True,False,False,True,False,False,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,SMALL,BAND03_M,M
0.2,0.0,0.43201403572421665,0.01384584297055258,0.7517227676605459,-0.04611267542637987,0.9514961748208687,0.5957491162370762,0.017256398394218664,1.0140221556049116,-0.01915316724006777,1.166302387761646,0.8342308468337508,0.011748648350077495,0.61198473825154,-0.04611267542638009,0.9511642187968198,0.2505326650953215,True,False,False,True,False,False,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,SMALL,BAND03_M,M
0.21,0.0,0.45352259028079395,0.014535293769086355,0.7518014461094683,-0.048380676955428914,0.951555549074976,0.5958255416463211,0.018120979265257908,1.0140836908842692,-0.020103913983840815,1.1663966566046802,0.8342487897631042,0.01233071197469604,0.6120594238062946,-0.048380676955430024,0.9512410406142174,0.25065038250850935,True,False,False,True,False,False,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,SMALL,BAND03_M,M
0.22,0.0,0.475023045468692,0.015224468015621495,0.7518800371244528,-0.05064511215359724,0.9516149554879088,0.5959018429635641,0.01898572378895058,1.0141452770573318,-0.021054004352425326,1.1664909567271748,0.83426680889068,0.012912258274752064,0.6121339873889923,-0.05064511215359846,0.9513174172156827,0.25076819354093577,True,False,False,True,False,False,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,SMALL,BAND03_M,M
0.23,0.0,0.49651575809659043,0.015913364896438464,0.7519585413119892,-0.052905983452271155,0.9516743941232748,0.5959780210869163,0.019850631408465214,1.0142069141893695,-0.022003438601490677,1.1665852882663126,0.8342849041915803,0.013493286429677287,0.612208429792096,-0.052905983452273264,0.951393350095333,0.25088609835797143,True,False,False,True,False,False,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,SMALL,BAND03_M,M
0.24,0.0,0.5180008484707255,0.016601983597347436,0.7520369592761731,-0.05516329328608416,0.9517338650447461,0.5960540769112153,0.020715701566340616,1.0142686023457186,-0.022952216986729,1.1666796513593571,0.8343030756409595,0.014073795618755991,0.6122827518051125,-0.05516329328608405,0.951468840740676,0.25100409712518507,True,False,False,True,False,False,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,SMALL,BAND03_M,M
0.25,0.0,0.5394784514530063,0.017290323303688737,0.7521152916187243,-0.05741704409288595,0.9517933683160611,0.5961300113280519,0.02158093370449432,1.0143303415917782,-0.023900339763844647,1.1667740461436538,0.834321323214024,0.014653785021122356,0.6123569542146157,-0.05741704409288795,0.9515438906326529,0.25112219000834396,True,False,False,True,False,False,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,SMALL,BAND03_M,M
0.26,0.0,0.5609487287028431,0.017978383200330628,0.7521935389390019,-0.05966723831374299,0.9518529040010216,0.5962058252257934,0.022446327264209476,1.014392131993014,-0.024847807188566606,1.1668684727566279,0.834339646886033,0.015233253815767345,0.6124310378042691,-0.05966723831374399,0.9516185012456801,0.2512403771734148,True,False,False,True,False,False,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,SMALL,BAND03_M,M
0.27,0.0,0.5824118904056551,0.018666162471673298,0.7522717018340228,-0.06191387839293838,0.951912472163496,0.5962815194896107,0.023311881686150837,1.0144539736149587,-0.025794619516635087,1.1669629313357912,0.8343580466322962,0.01581220118153004,0.6125050033548479,-0.0619138783929426,0.9516926740476915,0.2513586587865653,True,False,False,True,False,False,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,SMALL,BAND03_M,M
0.28,0.0,0.6038679184079618,0.019353660301646647,0.7523497808984799,-0.06415696677795923,0.9519720728674199,0.5963570950015037,0.024177596410348334,1.0145158665232095,-0.026740777003811167,1.167057422018738,0.8343765224281777,0.016390626297111854,0.6125788516442614,-0.06415696677796001,0.9517664105001796,0.25147703501416496,True,False,False,True,False,False,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,SMALL,BAND03_M,M
0.29,0.0,0.62531701390123,0.020040875873715613,0.7524277767247576,-0.06639650591948454,0.9520317061767931,0.5964325526403238,0.025043470876213503,1.0145778107834311,-0.027686279905870914,1.1671519449431436,0.8343950742490935,0.016968528341065436,0.6126525834475752,-0.06639650591948132,0.9518397120582377,0.2515955060227858,True,False,False,True,False,False,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,SMALL,BAND03_M,M
0.3,0.0,0.6467592736649042,0.02072780837087418,0.7525056899029492,-0.06863249827137108,0.9520913721556848,0.5965078932818012,0.025909504522523052,1.0146398064613564,-0.028631128478608603,1.167246500246774,0.834413702070513,0.017545906491802432,0.6127261995370332,-0.06863249827137041,0.9519125801705991,0.25171407197920387,True,False,False,True,False,False,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,SMALL,BAND03_M,M
0.31,0.0,0.6681947703942341,0.02141445697565203,0.7525835210208729,-0.0708649462906632,0.9521510708682307,0.5965831177985677,0.0267756967874333,1.014701853622785,-0.02957532297783627,1.1673410880674777,0.8344324058679583,0.018122759927596377,0.6127997006820796,-0.07086494629066586,0.9519850162796807,0.25183273305039955,True,False,False,True,False,False,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,SMALL,BAND03_M,M
