cut,stratum,n,method,rho_IS,rho_OOS,sign_survives,block,pair,strong,survives
POOLED,family,324,spearman,0.18465701710283758,0.34698993948911616,,2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B.grid.csv,Sharpe~MaxDD,True,True
STRATUM:MA-THRESH,family,162,spearman,0.05268847706831169,0.20574842338621765,,2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B.grid.csv,Sharpe~MaxDD,False,True
STRATUM:QUANTILE,family,162,spearman,0.3183988393377564,0.4894328081844753,,2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B.grid.csv,Sharpe~MaxDD,True,True
POOLED,cad,324,pearson,0.24626883004772246,0.3198672807825959,,2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B.grid.csv,Sharpe~MaxDD,True,True
STRATUM:M,cad,108,pearson,0.23555088220742573,0.39026158243341486,,2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B.grid.csv,Sharpe~MaxDD,True,True
STRATUM:Q,cad,108,pearson,0.1975189475625207,0.21431496396761449,,2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B.grid.csv,Sharpe~MaxDD,True,True
STRATUM:W,cad,108,pearson,0.2912865243870425,0.3237907248252459,,2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B.grid.csv,Sharpe~MaxDD,True,True
POOLED,cad,324,spearman,0.18465701710283758,0.34698993948911616,,2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B.grid.csv,Sharpe~MaxDD,True,True
STRATUM:M,cad,108,spearman,0.16823382586908267,0.45470589496326563,,2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B.grid.csv,Sharpe~MaxDD,True,True
STRATUM:Q,cad,108,spearman,0.14448350433945906,0.24675491704776142,,2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B.grid.csv,Sharpe~MaxDD,True,True
STRATUM:W,cad,108,spearman,0.19677612964074423,0.33329522611868495,,2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B.grid.csv,Sharpe~MaxDD,True,True
POOLED,con,324,pearson,0.24626883004772246,0.3198672807825959,,2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B.grid.csv,Sharpe~MaxDD,True,True
STRATUM:DEGROSS,con,162,pearson,0.15167733279094428,0.1717359854413405,,2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B.grid.csv,Sharpe~MaxDD,True,True
STRATUM:RESPREAD,con,162,pearson,0.49693142244573313,0.7847005425172797,,2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B.grid.csv,Sharpe~MaxDD,True,True
POOLED,con,324,spearman,0.18465701710283758,0.34698993948911616,,2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B.grid.csv,Sharpe~MaxDD,True,True
STRATUM:DEGROSS,con,162,spearman,0.0062789230567304715,0.11776967685209881,,2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B.grid.csv,Sharpe~MaxDD,False,True
STRATUM:RESPREAD,con,162,spearman,0.5066733845074736,0.8582112196409342,,2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B.grid.csv,Sharpe~MaxDD,True,True
POOLED,panel,324,pearson,-0.5286690894130728,-0.5691109583934848,,2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B.grid.csv,CAGR~MaxDD,True,True
STRATUM:B136,panel,108,pearson,-0.9031852089964109,-0.9415139358075568,,2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B.grid.csv,CAGR~MaxDD,True,True
STRATUM:SMALL439,panel,108,pearson,-0.7449596116248814,-0.708616838266337,,2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B.grid.csv,CAGR~MaxDD,True,True
STRATUM:U56,panel,108,pearson,-0.9488224685302333,-0.8512519523128106,,2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B.grid.csv,CAGR~MaxDD,True,True
POOLED,panel,324,spearman,-0.46331772115053854,-0.47831207032859685,,2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B.grid.csv,CAGR~MaxDD,True,True
STRATUM:B136,panel,108,spearman,-0.9333885887945734,-0.8454466641896977,,2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B.grid.csv,CAGR~MaxDD,True,True
STRATUM:SMALL439,panel,108,spearman,-0.7851896310268941,-0.7899244524469594,,2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B.grid.csv,CAGR~MaxDD,True,True
STRATUM:U56,panel,108,spearman,-0.8967770823211104,-0.8272516166121641,,2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B.grid.csv,CAGR~MaxDD,True,True
POOLED,family,324,pearson,-0.5286690894130728,-0.5691109583934848,,2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B.grid.csv,CAGR~MaxDD,True,True
STRATUM:MA-THRESH,family,162,pearson,-0.6055590005320283,-0.6854524667791221,,2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B.grid.csv,CAGR~MaxDD,True,True
STRATUM:QUANTILE,family,162,pearson,-0.3228369310604624,-0.3526562609834614,,2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B.grid.csv,CAGR~MaxDD,True,True
POOLED,family,324,spearman,-0.46331772115053854,-0.47831207032859685,,2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B.grid.csv,CAGR~MaxDD,True,True
STRATUM:MA-THRESH,family,162,spearman,-0.5549740953848716,-0.5952428836264916,,2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B.grid.csv,CAGR~MaxDD,True,True
STRATUM:QUANTILE,family,162,spearman,-0.35249611536621406,-0.35845184818244297,,2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B.grid.csv,CAGR~MaxDD,True,True
POOLED,cad,324,pearson,-0.5286690894130728,-0.5691109583934848,,2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B.grid.csv,CAGR~MaxDD,True,True
STRATUM:M,cad,108,pearson,-0.6061591631419433,-0.5282551225120318,,2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B.grid.csv,CAGR~MaxDD,True,True
STRATUM:Q,cad,108,pearson,-0.5970433078664598,-0.6145217089010637,,2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B.grid.csv,CAGR~MaxDD,True,True
STRATUM:W,cad,108,pearson,-0.4293873728336808,-0.5808279857997715,,2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B.grid.csv,CAGR~MaxDD,True,True
POOLED,cad,324,spearman,-0.46331772115053854,-0.47831207032859685,,2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B.grid.csv,CAGR~MaxDD,True,True
STRATUM:M,cad,108,spearman,-0.4945363780997837,-0.4393581777099015,,2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B.grid.csv,CAGR~MaxDD,True,True
STRATUM:Q,cad,108,spearman,-0.4759305305476959,-0.5276492976390406,,2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B.grid.csv,CAGR~MaxDD,True,True
STRATUM:W,cad,108,spearman,-0.4354130345727705,-0.4974611068240494,,2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B.grid.csv,CAGR~MaxDD,True,True
POOLED,con,324,pearson,-0.5286690894130728,-0.5691109583934848,,2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B.grid.csv,CAGR~MaxDD,True,True
STRATUM:DEGROSS,con,162,pearson,-0.6022397081616553,-0.6248361073788528,,2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B.grid.csv,CAGR~MaxDD,True,True
STRATUM:RESPREAD,con,162,pearson,-0.18119211221776518,0.0778734152770752,,2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B.grid.csv,CAGR~MaxDD,True,False
POOLED,con,324,spearman,-0.46331772115053854,-0.47831207032859685,,2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B.grid.csv,CAGR~MaxDD,True,True
STRATUM:DEGROSS,con,162,spearman,-0.6917188498943633,-0.6781448597932994,,2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B.grid.csv,CAGR~MaxDD,True,True
STRATUM:RESPREAD,con,162,spearman,0.20202777177970563,0.3449399557695103,,2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B.grid.csv,CAGR~MaxDD,True,True
POOLED,panel,288,pearson,0.6108925333889226,0.559825936260954,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~CAGR,True,True
STRATUM:B136,panel,96,pearson,0.6877952141987405,0.40434400054180303,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~CAGR,True,True
STRATUM:SMALL439,panel,96,pearson,0.7804616546077139,0.6934809052105166,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~CAGR,True,True
STRATUM:U56,panel,96,pearson,0.5507247241281031,-0.006856349745496744,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~CAGR,True,False
POOLED,panel,288,spearman,0.6704785213942105,0.5298925165475086,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~CAGR,True,True
STRATUM:B136,panel,96,spearman,0.7364894194248508,0.43351871947911014,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~CAGR,True,True
STRATUM:SMALL439,panel,96,spearman,0.8543271839392295,0.7816196418882257,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~CAGR,True,True
STRATUM:U56,panel,96,spearman,0.6135784047748236,-0.09917254476397179,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~CAGR,True,False
POOLED,cadence,288,pearson,0.6108925333889226,0.559825936260954,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~CAGR,True,True
STRATUM:D,cadence,72,pearson,0.6623564866888403,0.5385195595865679,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~CAGR,True,True
STRATUM:M,cadence,72,pearson,0.5143916131669571,0.526749237222681,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~CAGR,True,True
STRATUM:Q,cadence,72,pearson,0.6278772068061735,0.6793160089196025,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~CAGR,True,True
STRATUM:W,cadence,72,pearson,0.6093311091831256,0.5277489168753509,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~CAGR,True,True
POOLED,cadence,288,spearman,0.6704785213942105,0.5298925165475086,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~CAGR,True,True
STRATUM:D,cadence,72,spearman,0.6899800630265612,0.4499967843591228,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~CAGR,True,True
STRATUM:M,cadence,72,spearman,0.6475979162647116,0.4858833365489743,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~CAGR,True,True
STRATUM:Q,cadence,72,spearman,0.6768924046562481,0.6444787446138016,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~CAGR,True,True
STRATUM:W,cadence,72,spearman,0.6867644221493344,0.4361373721782752,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~CAGR,True,True
POOLED,book,288,pearson,0.6108925333889226,0.559825936260954,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~CAGR,True,True
STRATUM:ALLIN,book,144,pearson,0.4927224923771897,0.5532883251396109,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~CAGR,True,True
STRATUM:BAND,book,144,pearson,0.7722746495071124,0.7901343654043068,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~CAGR,True,True
POOLED,book,288,spearman,0.6704785213942105,0.5298925165475086,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~CAGR,True,True
STRATUM:ALLIN,book,144,spearman,0.5388955871714493,0.45695683626718114,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~CAGR,True,True
STRATUM:BAND,book,144,spearman,0.7201792460413151,0.771151836669078,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~CAGR,True,True
POOLED,gross,288,pearson,0.6108925333889226,0.559825936260954,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~CAGR,True,True
STRATUM:0.5,gross,72,pearson,0.7171928344694132,0.6440118578516738,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~CAGR,True,True
STRATUM:0.75,gross,72,pearson,0.7279699758238447,0.6685213648057294,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~CAGR,True,True
STRATUM:0.9,gross,72,pearson,0.7344118740472355,0.6830158807619827,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~CAGR,True,True
STRATUM:1.0,gross,72,pearson,0.7387012801306911,0.6925758525689854,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~CAGR,True,True
POOLED,gross,288,spearman,0.6704785213942105,0.5298925165475086,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~CAGR,True,True
STRATUM:0.5,gross,72,spearman,0.7907904045276226,0.5716123223358416,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~CAGR,True,True
STRATUM:0.75,gross,72,spearman,0.7907904045276226,0.5902951958325294,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~CAGR,True,True
STRATUM:0.9,gross,72,spearman,0.7918515660171074,0.6105858897678309,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~CAGR,True,True
STRATUM:1.0,gross,72,spearman,0.791208437841662,0.6347675091645767,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~CAGR,True,True
POOLED,panel,288,pearson,0.2471331698103508,0.3307762770635355,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~MaxDD,True,True
STRATUM:B136,panel,96,pearson,-0.6257391991779315,-0.034507830631821015,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~MaxDD,True,True
STRATUM:SMALL439,panel,96,pearson,-0.4847911892099674,-0.5384449855371449,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~MaxDD,True,True
STRATUM:U56,panel,96,pearson,-0.2903759804775196,0.4373281892333352,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~MaxDD,True,False
POOLED,panel,288,spearman,0.0551791522766363,0.28232727386007456,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~MaxDD,False,True
STRATUM:B136,panel,96,spearman,-0.6070459610651613,-0.0804414103925541,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~MaxDD,True,True
STRATUM:SMALL439,panel,96,spearman,-0.5097666847531199,-0.5781199131850244,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~MaxDD,True,True
STRATUM:U56,panel,96,spearman,-0.31060678024011773,0.55404795900818,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~MaxDD,True,False
POOLED,cadence,288,pearson,0.2471331698103508,0.3307762770635355,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~MaxDD,True,True
STRATUM:D,cadence,72,pearson,0.20980055965038882,0.3264513873042074,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~MaxDD,True,True
STRATUM:M,cadence,72,pearson,0.24946413879851306,0.3573406086841307,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~MaxDD,True,True
STRATUM:Q,cadence,72,pearson,0.27088806208022176,0.2886622559656672,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~MaxDD,True,True
STRATUM:W,cadence,72,pearson,0.2655895318246605,0.32279558515099527,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~MaxDD,True,True
POOLED,cadence,288,spearman,0.0551791522766363,0.28232727386007456,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~MaxDD,False,True
STRATUM:D,cadence,72,spearman,0.08142002701138339,0.3559714451090103,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~MaxDD,False,True
STRATUM:M,cadence,72,spearman,-0.11910733809248185,0.28551675348897043,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~MaxDD,True,False
STRATUM:Q,cadence,72,spearman,0.10067222280822934,0.30030068756505846,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~MaxDD,True,True
STRATUM:W,cadence,72,spearman,0.0486204900636697,0.3291208437841663,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~MaxDD,False,True
POOLED,book,288,pearson,0.2471331698103508,0.3307762770635355,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~MaxDD,True,True
STRATUM:ALLIN,book,144,pearson,0.6701572238124526,0.6753965275588953,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~MaxDD,True,True
STRATUM:BAND,book,144,pearson,0.55628372131338,0.38696717904823885,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~MaxDD,True,True
POOLED,book,288,spearman,0.0551791522766363,0.28232727386007456,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~MaxDD,False,True
STRATUM:ALLIN,book,144,spearman,0.41502654620484714,0.6068660489583525,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~MaxDD,True,True
STRATUM:BAND,book,144,spearman,0.44913592154971466,0.4557228346746662,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~MaxDD,True,True
POOLED,gross,288,pearson,0.2471331698103508,0.3307762770635355,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~MaxDD,True,True
STRATUM:0.5,gross,72,pearson,0.30057468855316355,0.38889559428349196,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~MaxDD,True,True
STRATUM:0.75,gross,72,pearson,0.3019425736645562,0.39324870657628413,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~MaxDD,True,True
STRATUM:0.9,gross,72,pearson,0.30265854517047025,0.3960686192882616,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~MaxDD,True,True
STRATUM:1.0,gross,72,pearson,0.30324534406765813,0.3980084043979181,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~MaxDD,True,True
POOLED,gross,288,spearman,0.0551791522766363,0.28232727386007456,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~MaxDD,False,True
STRATUM:0.5,gross,72,spearman,0.06408978361354735,0.31743454109441965,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~MaxDD,False,True
STRATUM:0.75,gross,72,spearman,0.061390532671354914,0.33618458079753466,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~MaxDD,False,True
STRATUM:0.9,gross,72,spearman,0.06717905853874302,0.346102209978143,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~MaxDD,False,True
STRATUM:1.0,gross,72,spearman,0.06512091600811613,0.3524673198833135,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,Sharpe~MaxDD,False,True
POOLED,panel,288,pearson,-0.5404885007647192,-0.5217086574964842,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,CAGR~MaxDD,True,True
STRATUM:B136,panel,96,pearson,-0.9898837145320089,-0.9075669738013014,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,CAGR~MaxDD,True,True
STRATUM:SMALL439,panel,96,pearson,-0.9127856784581764,-0.9601148164630445,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,CAGR~MaxDD,True,True
STRATUM:U56,panel,96,pearson,-0.9454289454277632,-0.8909266641010544,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,CAGR~MaxDD,True,True
POOLED,panel,288,spearman,-0.6061804709613617,-0.5899530776575581,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,CAGR~MaxDD,True,True
STRATUM:B136,panel,96,spearman,-0.9484508126177525,-0.8717244375457524,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,CAGR~MaxDD,True,True
STRATUM:SMALL439,panel,96,spearman,-0.8275094953879544,-0.9357162235485621,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,CAGR~MaxDD,True,True
STRATUM:U56,panel,96,spearman,-0.9209002001738495,-0.8520705243644066,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,CAGR~MaxDD,True,True
POOLED,cadence,288,pearson,-0.5404885007647192,-0.5217086574964842,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,CAGR~MaxDD,True,True
STRATUM:D,cadence,72,pearson,-0.5277016872441962,-0.5432822677774634,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,CAGR~MaxDD,True,True
STRATUM:M,cadence,72,pearson,-0.6185961415030865,-0.5415898024679272,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,CAGR~MaxDD,True,True
STRATUM:Q,cadence,72,pearson,-0.5027633537811631,-0.4505131171647008,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,CAGR~MaxDD,True,True
STRATUM:W,cadence,72,pearson,-0.5304862265843313,-0.5617326187354134,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,CAGR~MaxDD,True,True
POOLED,cadence,288,spearman,-0.6061804709613617,-0.5899530776575581,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,CAGR~MaxDD,True,True
STRATUM:D,cadence,72,spearman,-0.5530902308830151,-0.5896520676570841,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,CAGR~MaxDD,True,True
STRATUM:M,cadence,72,spearman,-0.741719724741141,-0.6299440478487364,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,CAGR~MaxDD,True,True
STRATUM:Q,cadence,72,spearman,-0.5579749908233747,-0.4861153558827826,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,CAGR~MaxDD,True,True
STRATUM:W,cadence,72,spearman,-0.5770145990095827,-0.62319120200656,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,CAGR~MaxDD,True,True
POOLED,book,288,pearson,-0.5404885007647192,-0.5217086574964842,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,CAGR~MaxDD,True,True
STRATUM:ALLIN,book,144,pearson,-0.2702037085078128,-0.18782103161461916,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,CAGR~MaxDD,True,True
STRATUM:BAND,book,144,pearson,-0.0064144526570364836,-0.1509052465299754,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,CAGR~MaxDD,False,True
POOLED,book,288,spearman,-0.6061804709613617,-0.5899530776575581,,2026-09-11_is-the-4b-DD-CAP-the-CADENCE-DIAL-in-disguise_cloud.grid.csv,CAGR~MaxDD,True,True
