date,idea,MaxDD,verdict,script,monthly_strict,monthly_wide,dd_margin_pp
2026-09-04,49 F  f=0.45 (small panel),-0.40700000000000003,"KILL 4a / KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_third-universe-portability_B.py,False,False,-20.469658829961045
2026-09-04,49 F  f=0.55 (small panel),-0.402,"KILL 4a / KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_third-universe-portability_B.py,False,False,-19.969658829961045
2026-09-04,49 F  f=0.70 (small panel),-0.386,"KILL 4a / KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_third-universe-portability_B.py,False,False,-18.369658829961043
2026-09-04,49 F  f=0.85 (small panel),-0.409,"KILL 4a / KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_third-universe-portability_B.py,False,False,-20.66965882996104
2026-09-04,49 F  f=1.00 (small panel),-0.402,"KILL 4a / KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_third-universe-portability_B.py,False,False,-19.969658829961045
2026-09-04,"49 SPY buy & hold, 2011+ sample - reference",-0.337,-,research/backtests/2026-09-04_third-universe-portability_B.py,False,False,-13.469658829961045
2026-09-04,"49 RULES v1 live (universe.json), 2011+ - baseline",-0.138,-,research/backtests/2026-09-04_third-universe-portability_B.py,False,False,6.430341170038956
2026-09-04,"49 RULES v1 on the small panel, 2011+ - reference",-0.32799999999999996,-,research/backtests/2026-09-04_third-universe-portability_B.py,False,False,-12.569658829961039
2026-09-04,"49 EW all 439 small caps @75% gross - CONTROL (no filter, no ranking)",-0.36200000000000004,-,research/backtests/2026-09-04_third-universe-portability_B.py,False,False,-15.969658829961048
2026-09-04,39 F f=0.45 g=0.75,-0.40700000000000003,"KILL 4a / KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_smallcap-eligible-equal-weight_C.py,False,False,-20.469658829961045
2026-09-04,39 F f=0.45 g=1.00,-0.514,"KILL 4a / KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_smallcap-eligible-equal-weight_C.py,False,False,-31.169658829961044
2026-09-04,39 F f=0.85 g=0.75,-0.409,"KILL 4a / KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_smallcap-eligible-equal-weight_C.py,False,False,-20.66965882996104
2026-09-04,39 F f=0.85 g=1.00,-0.512,"KILL 4a / KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_smallcap-eligible-equal-weight_C.py,False,False,-30.969658829961045
2026-09-04,39 F f=1.0 g=0.75,-0.402,"KILL 4a / KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_smallcap-eligible-equal-weight_C.py,False,False,-19.969658829961045
2026-09-04,39 F f=1.0 g=1.00,-0.504,"KILL 4a / KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_smallcap-eligible-equal-weight_C.py,False,False,-30.169658829961044
2026-09-04,39 N n=20 g=0.75,-0.27399999999999997,"KILL 4a / KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_smallcap-eligible-equal-weight_C.py,False,False,-7.1696588299610395
2026-09-04,39 N n=20 g=1.00,-0.364,"KILL 4a / KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_smallcap-eligible-equal-weight_C.py,False,False,-16.169658829961044
2026-09-04,39 N n=40 g=0.75,-0.24100000000000002,"KILL 4a / KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_smallcap-eligible-equal-weight_C.py,False,False,-3.869658829961045
2026-09-04,39 N n=40 g=1.00,-0.319,"KILL 4a / KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_smallcap-eligible-equal-weight_C.py,False,False,-11.669658829961044
2026-09-04,39 SPY buy & hold - reference,-0.337,-,2026-09-04_smallcap-eligible-equal-weight_C.py,False,False,-13.469658829961045
2026-09-04,39 RULES v1 on the small panel - reference,-0.32799999999999996,-,2026-09-04_smallcap-eligible-equal-weight_C.py,False,False,-12.569658829961039
2026-09-04,39 EW all 439 names @75% - CONTROL (no eligibility filter),-0.307,-,2026-09-04_smallcap-eligible-equal-weight_C.py,False,False,-10.469658829961043
2026-09-04,38 mom12-1 filt=200d n=10,-0.35600000000000004,"KILL 4a / KILL 4b (H1,H2,OOS,DD)",research/backtests/2026-09-04_small-cap-momentum-clean_cloud.py,False,False,-15.369658829961047
2026-09-04,38 mom12-1 filt=200d n=20,-0.33,"KILL 4a / KILL 4b (H1,H2,OOS,DD)",research/backtests/2026-09-04_small-cap-momentum-clean_cloud.py,False,False,-12.769658829961045
2026-09-04,38 mom12-1 filt=200d n=40,-0.303,"KILL 4a / KILL 4b (H1,H2,OOS,DD)",research/backtests/2026-09-04_small-cap-momentum-clean_cloud.py,False,False,-10.069658829961043
2026-09-04,38 mom12-1 filt=200d n=60,-0.302,"KILL 4a / KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_small-cap-momentum-clean_cloud.py,False,False,-9.969658829961043
2026-09-04,38 mom12-1 filt=none n=10,-0.389,"KILL 4a / KILL 4b (H1,H2,OOS,DD)",research/backtests/2026-09-04_small-cap-momentum-clean_cloud.py,False,False,-18.669658829961044
2026-09-04,38 mom12-1 filt=none n=20,-0.349,"KILL 4a / KILL 4b (H1,H2,OOS,DD)",research/backtests/2026-09-04_small-cap-momentum-clean_cloud.py,False,False,-14.66965882996104
2026-09-04,38 mom12-1 filt=none n=40,-0.33899999999999997,"KILL 4a / KILL 4b (H1,H2,OOS,DD)",research/backtests/2026-09-04_small-cap-momentum-clean_cloud.py,False,False,-13.66965882996104
2026-09-04,38 mom12-1 filt=none n=60,-0.365,"KILL 4a / KILL 4b (H1,H2,OOS,DD)",research/backtests/2026-09-04_small-cap-momentum-clean_cloud.py,False,False,-16.269658829961042
2026-09-04,"38 CONTROL EW all 439 @75% (no filter, no ranking)",-0.36200000000000004,-,research/backtests/2026-09-04_small-cap-momentum-clean_cloud.py,False,False,-15.969658829961048
2026-09-04,38 RULES v1 on the small panel - reference,-0.32799999999999996,-,research/backtests/2026-09-04_small-cap-momentum-clean_cloud.py,False,False,-12.569658829961039
2026-09-04,38 SPY buy & hold - reference,-0.337,-,research/backtests/2026-09-04_small-cap-momentum-clean_cloud.py,False,False,-13.469658829961045
2026-09-04,38 RULES v1 live (universe.json) - baseline,-0.138,-,research/backtests/2026-09-04_small-cap-momentum-clean_cloud.py,False,False,6.430341170038956
2026-09-04,38 walk-forward plain-Sharpe pick none/n=40 - OOS 2017+,-0.33899999999999997,KILL 4b (OOS Sharpe 0.818 vs SPY 0.884),research/backtests/2026-09-04_small-cap-momentum-clean_cloud.py,False,False,-13.66965882996104
2026-09-04,38 n=40 gate=vol20 only [diag],-0.32799999999999996,-,research/backtests/2026-09-04_small-cap-momentum-clean_cloud.py,False,False,-12.569658829961039
2026-09-04,38 n=40 gate=both [diag],-0.272,-,research/backtests/2026-09-04_small-cap-momentum-clean_cloud.py,False,False,-6.969658829961045
2026-09-04,"38 D1 (best 12-1 decile, EW, 0 bps) [diag]",-0.42200000000000004,-,research/backtests/2026-09-04_small-cap-momentum-clean_cloud.py,False,False,-21.96965882996105
2026-09-04,"38 D10 (worst 12-1 decile, EW, 0 bps) [diag]",-0.603,-,research/backtests/2026-09-04_small-cap-momentum-clean_cloud.py,False,False,-40.06965882996104
2026-09-04,55 universe.json K=200d n=5,-0.21600000000000003,"KILL 4a / KILL 4b (H1,DD)",research/backtests/2026-09-04_trend-gate-lookback-primary_cloud.py,False,False,-1.3696588299610457
2026-09-04,55 universe.json K=200d n=10,-0.175,KILL 4a / KILL 4b (H1),research/backtests/2026-09-04_trend-gate-lookback-primary_cloud.py,False,False,2.730341170038958
2026-09-04,55 universe.json K=200d n=20,-0.183,KILL 4a / KEEP 4b,research/backtests/2026-09-04_trend-gate-lookback-primary_cloud.py,False,False,1.9303411700389572
2026-09-04,55 universe.json K=200d n=30,-0.166,KILL 4a / KEEP 4b,research/backtests/2026-09-04_trend-gate-lookback-primary_cloud.py,False,False,3.630341170038956
2026-09-04,55 universe.json K=100d n=5,-0.226,"KILL 4a / KILL 4b (H1,DD)",research/backtests/2026-09-04_trend-gate-lookback-primary_cloud.py,False,False,-2.3696588299610437
2026-09-04,55 universe.json K=100d n=10,-0.18,KILL 4a / KEEP 4b,research/backtests/2026-09-04_trend-gate-lookback-primary_cloud.py,False,False,2.2303411700389573
2026-09-04,55 universe.json K=100d n=20,-0.151,KILL 4a / KEEP 4b,research/backtests/2026-09-04_trend-gate-lookback-primary_cloud.py,False,False,5.130341170038958
2026-09-04,55 universe.json K=100d n=30,-0.129,"KEEP 4a / KILL 4b (H1,CAGR)",research/backtests/2026-09-04_trend-gate-lookback-primary_cloud.py,False,False,7.330341170038956
2026-09-04,55 universe.json K=50d n=5,-0.255,"KILL 4a / KILL 4b (H1,H2,OOS,DD)",research/backtests/2026-09-04_trend-gate-lookback-primary_cloud.py,False,False,-5.269658829961044
2026-09-04,55 universe.json K=50d n=10,-0.18899999999999997,"KILL 4a / KILL 4b (H1,H2,OOS,CAGR)",research/backtests/2026-09-04_trend-gate-lookback-primary_cloud.py,False,False,1.3303411700389596
2026-09-04,55 universe.json K=50d n=20,-0.161,"KILL 4a / KILL 4b (H1,CAGR)",research/backtests/2026-09-04_trend-gate-lookback-primary_cloud.py,False,False,4.130341170038957
2026-09-04,55 universe.json K=50d n=30,-0.14400000000000002,"KILL 4a / KILL 4b (H1,CAGR)",research/backtests/2026-09-04_trend-gate-lookback-primary_cloud.py,False,False,5.830341170038955
2026-09-04,55 universe.json K=none n=5,-0.214,"KILL 4a / KILL 4b (H1,DD)",research/backtests/2026-09-04_trend-gate-lookback-primary_cloud.py,False,False,-1.1696588299610426
2026-09-04,55 universe.json K=none n=10,-0.175,KILL 4a / KILL 4b (H1),research/backtests/2026-09-04_trend-gate-lookback-primary_cloud.py,False,False,2.730341170038958
2026-09-04,55 universe.json K=none n=20,-0.185,KILL 4a / KEEP 4b,research/backtests/2026-09-04_trend-gate-lookback-primary_cloud.py,False,False,1.730341170038957
2026-09-04,55 universe.json K=none n=30,-0.171,KILL 4a / KEEP 4b,research/backtests/2026-09-04_trend-gate-lookback-primary_cloud.py,False,False,3.1303411700389554
2026-09-04,55 universe.json EW-all-eligible K=200d [diag],-0.159,-,research/backtests/2026-09-04_trend-gate-lookback-primary_cloud.py,False,False,4.330341170038957
2026-09-04,55 universe.json EW-all-eligible K=100d [diag],-0.2,-,research/backtests/2026-09-04_trend-gate-lookback-primary_cloud.py,False,False,0.2303411700389557
2026-09-04,55 universe.json EW-all-eligible K=50d [diag],-0.223,-,research/backtests/2026-09-04_trend-gate-lookback-primary_cloud.py,False,False,-2.0696588299610434
2026-09-04,55 universe.json EW-all-eligible K=none [diag],-0.184,-,research/backtests/2026-09-04_trend-gate-lookback-primary_cloud.py,False,False,1.8303411700389571
2026-09-04,55 universe_broad.json K=200d n=5,-0.23399999999999999,"KILL 4a / KILL 4b (H2,OOS,DD)",research/backtests/2026-09-04_trend-gate-lookback-primary_cloud.py,False,False,-3.1696588299610418
2026-09-04,55 universe_broad.json K=200d n=10,-0.214,"KILL 4a / KILL 4b (H2,OOS,DD)",research/backtests/2026-09-04_trend-gate-lookback-primary_cloud.py,False,False,-1.1696588299610426
2026-09-04,55 universe_broad.json K=200d n=20,-0.201,KEEP 4a / KILL 4b (H2),research/backtests/2026-09-04_trend-gate-lookback-primary_cloud.py,False,False,0.13034117003895562
2026-09-04,55 universe_broad.json K=200d n=30,-0.203,"KEEP 4a / KILL 4b (H2,DD)",research/backtests/2026-09-04_trend-gate-lookback-primary_cloud.py,False,False,-0.06965882996104455
2026-09-04,55 universe_broad.json K=100d n=5,-0.23800000000000002,"KILL 4a / KILL 4b (H2,OOS,DD)",research/backtests/2026-09-04_trend-gate-lookback-primary_cloud.py,False,False,-3.5696588299610448
2026-09-04,55 universe_broad.json K=100d n=10,-0.196,"KEEP 4a / KILL 4b (H2,OOS)",research/backtests/2026-09-04_trend-gate-lookback-primary_cloud.py,False,False,0.6303411700389561
2026-09-04,55 universe_broad.json K=100d n=20,-0.19899999999999998,"KEEP 4a / KILL 4b (H2,OOS)",research/backtests/2026-09-04_trend-gate-lookback-primary_cloud.py,False,False,0.3303411700389586
2026-09-04,55 universe_broad.json K=100d n=30,-0.2,KEEP 4a / KILL 4b (H2),research/backtests/2026-09-04_trend-gate-lookback-primary_cloud.py,False,False,0.2303411700389557
2026-09-04,55 universe_broad.json K=50d n=5,-0.26,"KILL 4a / KILL 4b (H1,H2,OOS,DD)",research/backtests/2026-09-04_trend-gate-lookback-primary_cloud.py,False,False,-5.769658829961044
2026-09-04,55 universe_broad.json K=50d n=10,-0.22699999999999998,"KILL 4a / KILL 4b (H2,OOS,DD)",research/backtests/2026-09-04_trend-gate-lookback-primary_cloud.py,False,False,-2.469658829961041
2026-09-04,55 universe_broad.json K=50d n=20,-0.20800000000000002,"KEEP 4a / KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_trend-gate-lookback-primary_cloud.py,False,False,-0.569658829961045
2026-09-04,55 universe_broad.json K=50d n=30,-0.19699999999999998,"KEEP 4a / KILL 4b (H1,H2,OOS,CAGR)",research/backtests/2026-09-04_trend-gate-lookback-primary_cloud.py,False,False,0.5303411700389588
2026-09-04,55 universe_broad.json K=none n=5,-0.23800000000000002,"KILL 4a / KILL 4b (H2,OOS,DD)",research/backtests/2026-09-04_trend-gate-lookback-primary_cloud.py,False,False,-3.5696588299610448
2026-09-04,55 universe_broad.json K=none n=10,-0.214,"KILL 4a / KILL 4b (H2,OOS,DD)",research/backtests/2026-09-04_trend-gate-lookback-primary_cloud.py,False,False,-1.1696588299610426
2026-09-04,55 universe_broad.json K=none n=20,-0.207,"KEEP 4a / KILL 4b (H2,OOS,DD)",research/backtests/2026-09-04_trend-gate-lookback-primary_cloud.py,False,False,-0.46965882996104213
2026-09-04,55 universe_broad.json K=none n=30,-0.20800000000000002,"KEEP 4a / KILL 4b (H2,DD)",research/backtests/2026-09-04_trend-gate-lookback-primary_cloud.py,False,False,-0.569658829961045
2026-09-04,55 universe_broad.json EW-all-eligible K=200d [diag],-0.177,-,research/backtests/2026-09-04_trend-gate-lookback-primary_cloud.py,False,False,2.530341170038958
2026-09-04,55 universe_broad.json EW-all-eligible K=100d [diag],-0.182,-,research/backtests/2026-09-04_trend-gate-lookback-primary_cloud.py,False,False,2.030341170038957
2026-09-04,55 universe_broad.json EW-all-eligible K=50d [diag],-0.22899999999999998,-,research/backtests/2026-09-04_trend-gate-lookback-primary_cloud.py,False,False,-2.6696588299610413
2026-09-04,55 universe_broad.json EW-all-eligible K=none [diag],-0.20800000000000002,-,research/backtests/2026-09-04_trend-gate-lookback-primary_cloud.py,False,False,-0.569658829961045
2026-09-04,55 SPY buy & hold (universe.json sample) - reference,-0.337,-,research/backtests/2026-09-04_trend-gate-lookback-primary_cloud.py,False,False,-13.469658829961045
2026-09-04,55 RULES v1 live (universe.json) - baseline,-0.138,-,research/backtests/2026-09-04_trend-gate-lookback-primary_cloud.py,False,False,6.430341170038956
2026-09-04,55 universe.json walk-forward plain-Sharpe: K=none n=20 OOS,-0.185,beats SPY OOS,research/backtests/2026-09-04_trend-gate-lookback-primary_cloud.py,False,False,1.730341170038957
2026-09-04,55 universe.json walk-forward 4b-aware: K=none n=20 OOS,-0.185,beats SPY OOS,research/backtests/2026-09-04_trend-gate-lookback-primary_cloud.py,False,False,1.730341170038957
2026-09-04,55 universe_broad.json walk-forward plain-Sharpe: K=200d n=30 OOS,-0.203,beats SPY OOS,research/backtests/2026-09-04_trend-gate-lookback-primary_cloud.py,False,False,-0.06965882996104455
2026-09-04,55 universe_broad.json walk-forward 4b-aware: K=200d n=30 OOS,-0.203,beats SPY OOS,research/backtests/2026-09-04_trend-gate-lookback-primary_cloud.py,False,False,-0.06965882996104455
2026-09-04,57 universe.json top20 gate=none @10bps,-0.185,KILL 4a / KEEP 4b,research/backtests/2026-09-04_trend-gate-as-drawdown-insurance_B.py,False,False,1.730341170038957
2026-09-04,57 universe.json top20 gate=200d @10bps,-0.183,KILL 4a / KEEP 4b,research/backtests/2026-09-04_trend-gate-as-drawdown-insurance_B.py,False,False,1.9303411700389572
2026-09-04,57 universe.json top20 gate=200d-M @10bps,-0.172,KILL 4a / KEEP 4b,research/backtests/2026-09-04_trend-gate-as-drawdown-insurance_B.py,False,False,3.030341170038958
2026-09-04,57 universe.json top20 gate=band3 @10bps,-0.18,KILL 4a / KEEP 4b,research/backtests/2026-09-04_trend-gate-as-drawdown-insurance_B.py,False,False,2.2303411700389573
2026-09-04,57 universe.json top20 gate=band5 @10bps,-0.185,KILL 4a / KEEP 4b,research/backtests/2026-09-04_trend-gate-as-drawdown-insurance_B.py,False,False,1.730341170038957
2026-09-04,57 universe.json ew-all gate=none @10bps,-0.184,KILL 4a / KEEP 4b,research/backtests/2026-09-04_trend-gate-as-drawdown-insurance_B.py,False,False,1.8303411700389571
2026-09-04,57 universe.json ew-all gate=200d @10bps,-0.159,KILL 4a / KILL 4b (CAGR),research/backtests/2026-09-04_trend-gate-as-drawdown-insurance_B.py,False,False,4.330341170038957
2026-09-04,57 universe.json ew-all gate=200d-M @10bps,-0.147,KILL 4a / KEEP 4b,research/backtests/2026-09-04_trend-gate-as-drawdown-insurance_B.py,False,False,5.530341170038958
2026-09-04,57 universe.json ew-all gate=band3 @10bps,-0.151,KILL 4a / KEEP 4b,research/backtests/2026-09-04_trend-gate-as-drawdown-insurance_B.py,False,False,5.130341170038958
2026-09-04,57 universe.json ew-all gate=band5 @10bps,-0.158,KILL 4a / KEEP 4b,research/backtests/2026-09-04_trend-gate-as-drawdown-insurance_B.py,False,False,4.4303411700389566
2026-09-04,57 universe_broad.json top20 gate=none @10bps,-0.207,"KEEP 4a / KILL 4b (H2,OOS,DD)",research/backtests/2026-09-04_trend-gate-as-drawdown-insurance_B.py,False,False,-0.46965882996104213
2026-09-04,57 universe_broad.json top20 gate=200d @10bps,-0.201,KEEP 4a / KILL 4b (H2),research/backtests/2026-09-04_trend-gate-as-drawdown-insurance_B.py,False,False,0.13034117003895562
2026-09-04,57 universe_broad.json top20 gate=200d-M @10bps,-0.205,"KEEP 4a / KILL 4b (H2,OOS,DD)",research/backtests/2026-09-04_trend-gate-as-drawdown-insurance_B.py,False,False,-0.26965882996104196
2026-09-04,57 universe_broad.json top20 gate=band3 @10bps,-0.201,KEEP 4a / KILL 4b (H2),research/backtests/2026-09-04_trend-gate-as-drawdown-insurance_B.py,False,False,0.13034117003895562
2026-09-04,57 universe_broad.json top20 gate=band5 @10bps,-0.201,KEEP 4a / KILL 4b (H2),research/backtests/2026-09-04_trend-gate-as-drawdown-insurance_B.py,False,False,0.13034117003895562
2026-09-04,57 universe_broad.json ew-all gate=none @10bps,-0.20800000000000002,KEEP 4a / KILL 4b (DD),research/backtests/2026-09-04_trend-gate-as-drawdown-insurance_B.py,False,False,-0.569658829961045
2026-09-04,57 universe_broad.json ew-all gate=200d @10bps,-0.177,KEEP 4a / KEEP 4b,research/backtests/2026-09-04_trend-gate-as-drawdown-insurance_B.py,False,False,2.530341170038958
2026-09-04,57 universe_broad.json ew-all gate=200d-M @10bps,-0.172,KEEP 4a / KEEP 4b,research/backtests/2026-09-04_trend-gate-as-drawdown-insurance_B.py,False,False,3.030341170038958
2026-09-04,57 universe_broad.json ew-all gate=band3 @10bps,-0.168,KEEP 4a / KEEP 4b,research/backtests/2026-09-04_trend-gate-as-drawdown-insurance_B.py,False,False,3.4303411700389557
2026-09-04,57 universe_broad.json ew-all gate=band5 @10bps,-0.175,KEEP 4a / KEEP 4b,research/backtests/2026-09-04_trend-gate-as-drawdown-insurance_B.py,False,False,2.730341170038958
2026-09-04,57 SPY buy & hold (universe.json sample) - reference,-0.337,-,research/backtests/2026-09-04_trend-gate-as-drawdown-insurance_B.py,False,False,-13.469658829961045
2026-09-04,57 RULES v1 live (universe.json) - baseline,-0.138,-,research/backtests/2026-09-04_trend-gate-as-drawdown-insurance_B.py,False,False,6.430341170038956
2026-09-04,57 universe.json walk-forward plain-Sharpe: top20 gate=none OOS,-0.185,beats SPY OOS,research/backtests/2026-09-04_trend-gate-as-drawdown-insurance_B.py,False,False,1.730341170038957
2026-09-04,57 universe.json walk-forward 4b-aware: top20 gate=none OOS,-0.185,beats SPY OOS,research/backtests/2026-09-04_trend-gate-as-drawdown-insurance_B.py,False,False,1.730341170038957
2026-09-04,57 universe_broad.json walk-forward plain-Sharpe: ew-all gate=none OOS,-0.20800000000000002,beats SPY OOS,research/backtests/2026-09-04_trend-gate-as-drawdown-insurance_B.py,False,False,-0.569658829961045
2026-09-04,57 universe_broad.json walk-forward 4b-aware: ew-all gate=band3 OOS,-0.168,beats SPY OOS,research/backtests/2026-09-04_trend-gate-as-drawdown-insurance_B.py,False,False,3.4303411700389557
2026-09-04,4 universe.json top20 gate=none,-0.185,KEEP 4b / KILL 4a,research/backtests/2026-09-04_abs-momentum-filter_C.py,False,False,1.730341170038957
2026-09-04,4 universe.json top20 gate=200d (incumbent),-0.183,KEEP 4b / KILL 4a,research/backtests/2026-09-04_abs-momentum-filter_C.py,False,False,1.9303411700389572
2026-09-04,4 universe.json top20 gate=abs12-1,-0.184,KEEP 4b / KILL 4a,research/backtests/2026-09-04_abs-momentum-filter_C.py,False,False,1.8303411700389571
