reading,h,d,panel,mask,inst,book,conv,CAGR,Sharpe,MaxDD,H1,H2,path4a,path4b
B,0.03,1,U56,PXL_2M,PXL,EWALL,rw,0.08535312617270807,0.8815334952437702,-0.21469314515376303,0.8350294718322967,0.9448891110290588,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
B,0.03,1,U56,PXL_2M,PXL,EWALL,dg,0.08535312617270807,0.8815334952437702,-0.21469314515376303,0.8350294718322967,0.9448891110290588,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
B,0.03,1,U56,PXL_2M,PXL,MA200,rw,0.07139782933806749,0.7997692916264117,-0.16213739395424065,0.7539723951233844,0.8557486321720407,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
B,0.03,1,U56,PXL_2M,PXL,MA200,dg,0.05524987494525391,0.9112632355807987,-0.1109568836240592,0.7869611168931018,1.0211112322204208,"KILL(H1,H2)","KILL(H1,CAGR)"
B,0.03,1,U56,PXL_5M,PXL,EWALL,rw,0.06408464742514397,0.6272518933325468,-0.20039563212446798,0.2697903208803699,0.9293907570819507,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
B,0.03,1,U56,PXL_5M,PXL,EWALL,dg,0.06408464742514397,0.6272518933325468,-0.20039563212446798,0.2697903208803699,0.9293907570819507,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
B,0.03,1,U56,PXL_5M,PXL,MA200,rw,0.0712483439677436,0.7438905871944845,-0.15350065324787276,0.6469558978100635,0.8296877736883588,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
B,0.03,1,U56,PXL_5M,PXL,MA200,dg,0.04999282142577055,0.8043903735941057,-0.11101412701161784,0.6155229740383755,0.9598212854655346,"KILL(H1,H2)","KILL(H1,CAGR)"
B,0.03,2,SMALL439,NONE,NONE,EWALL,rw,0.08296037662959366,0.5711915030488925,-0.37955664683263546,0.7165822404632577,0.4852541568669599,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,SMALL439,NONE,NONE,EWALL,dg,0.08296037662959366,0.5711915030488925,-0.37955664683263546,0.7165822404632577,0.4852541568669599,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,SMALL439,NONE,NONE,MA200,rw,0.04733350670359204,0.39255322103503243,-0.39599855300998354,0.4575576813207633,0.35099601868011726,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,SMALL439,NONE,NONE,MA200,dg,0.027279237604712847,0.426321661103053,-0.15573221920999547,0.47757565398900265,0.3818529859586952,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
B,0.03,2,SMALL439,DV_0.5M,DV,EWALL,rw,0.06140936138523845,0.42795114074889684,-0.39886468542393094,0.5475841644028634,0.34405542471309597,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,SMALL439,DV_0.5M,DV,EWALL,dg,0.06140936138523845,0.42795114074889684,-0.39886468542393094,0.5475841644028634,0.34405542471309597,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,SMALL439,DV_0.5M,DV,MA200,rw,0.0339996462976504,0.29247945549798665,-0.4071131080617434,0.3970453873748345,0.2095467711462857,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,SMALL439,DV_0.5M,DV,MA200,dg,0.01768856930541296,0.2703693058048978,-0.18913971172571953,0.3433828801049694,0.19882504103481996,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
B,0.03,2,SMALL439,VOLSH_0.5M,VOLSH,EWALL,rw,0.07318995062508371,0.48843380028956324,-0.4043861111099981,0.611281369224005,0.403307744045795,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,SMALL439,VOLSH_0.5M,VOLSH,EWALL,dg,0.07318995062508371,0.48843380028956324,-0.4043861111099981,0.611281369224005,0.403307744045795,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,SMALL439,VOLSH_0.5M,VOLSH,MA200,rw,0.04049935208383326,0.3310275610166291,-0.42906553681797055,0.43804857321364926,0.24673279106101365,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,SMALL439,VOLSH_0.5M,VOLSH,MA200,dg,0.021661931773616416,0.3225823604503827,-0.17832277548032804,0.39686418787544425,0.2497509712293055,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
B,0.03,2,SMALL439,PXL_0.5M,PXL,EWALL,rw,0.04898710169187592,0.37706374346336596,-0.39364842945852585,0.5373160882412588,0.26825410837202046,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,SMALL439,PXL_0.5M,PXL,EWALL,dg,0.04898710169187592,0.37706374346336596,-0.39364842945852585,0.5373160882412588,0.26825410837202046,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,SMALL439,PXL_0.5M,PXL,MA200,rw,0.027265726574154936,0.2584292085172869,-0.3866383458982712,0.34920936789665974,0.1904680905870851,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,SMALL439,PXL_0.5M,PXL,MA200,dg,0.01659444952781719,0.2665710283251271,-0.18289377650530325,0.3452689950088441,0.19289187402563068,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
B,0.03,2,SMALL439,DV_1M,DV,EWALL,rw,0.05180958675380176,0.37431388735386933,-0.40312761109910267,0.49895874880239205,0.28540533621219016,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,SMALL439,DV_1M,DV,EWALL,dg,0.05180958675380176,0.37431388735386933,-0.40312761109910267,0.49895874880239205,0.28540533621219016,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,SMALL439,DV_1M,DV,MA200,rw,0.0201202799917648,0.20537196376709885,-0.41960246179708904,0.33597047114416523,0.09935035980383373,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,SMALL439,DV_1M,DV,MA200,dg,0.010793585953824625,0.17819698092870392,-0.21872093596253683,0.271875147621731,0.08525986767516455,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,SMALL439,VOLSH_1M,VOLSH,EWALL,rw,0.06977218240432626,0.46595920067988117,-0.4131230305999054,0.5941542556490611,0.3766260825003074,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,SMALL439,VOLSH_1M,VOLSH,EWALL,dg,0.06977218240432626,0.46595920067988117,-0.4131230305999054,0.5941542556490611,0.3766260825003074,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,SMALL439,VOLSH_1M,VOLSH,MA200,rw,0.03151820818574724,0.27410831295387833,-0.44308444288534077,0.42470744340751543,0.1544123332679544,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,SMALL439,VOLSH_1M,VOLSH,MA200,dg,0.017914750144217617,0.27100946873410753,-0.20281653582399073,0.3706963125333829,0.17246788785236694,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,SMALL439,PXL_1M,PXL,EWALL,rw,0.04136813461268085,0.3325958146793552,-0.39412198555637135,0.4824265285599538,0.22844445637922575,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,SMALL439,PXL_1M,PXL,EWALL,dg,0.04136813461268085,0.3325958146793552,-0.39412198555637135,0.4824265285599538,0.22844445637922575,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,SMALL439,PXL_1M,PXL,MA200,rw,0.024026289645608045,0.23654842600108586,-0.3813354297633256,0.32171088053321667,0.17097264335793444,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,SMALL439,PXL_1M,PXL,MA200,dg,0.015357710237840161,0.24655513417042,-0.18309572848538747,0.3246605788647904,0.17183476114617338,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
B,0.03,2,SMALL439,DV_2M,DV,EWALL,rw,0.03745300562537812,0.295965936026617,-0.41469295497773906,0.44479276446483085,0.18734909348550083,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,SMALL439,DV_2M,DV,EWALL,dg,0.03745300562537812,0.295965936026617,-0.41469295497773906,0.44479276446483085,0.18734909348550083,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,SMALL439,DV_2M,DV,MA200,rw,0.0030433517709165248,0.09938930546484957,-0.46031765079704445,0.26943585441116114,-0.03911031945779726,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,SMALL439,DV_2M,DV,MA200,dg,0.00410978489023317,0.09162860832847601,-0.25894200970843595,0.21751461202696523,-0.03502022124088554,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,SMALL439,VOLSH_2M,VOLSH,EWALL,rw,0.0649266005979221,0.4361844894316277,-0.411739042759081,0.5633997640486418,0.3484841505543102,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,SMALL439,VOLSH_2M,VOLSH,EWALL,dg,0.0649266005979221,0.4361844894316277,-0.411739042759081,0.5633997640486418,0.3484841505543102,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,SMALL439,VOLSH_2M,VOLSH,MA200,rw,0.025742868113928008,0.23753707041060623,-0.42848859985410925,0.3785131165196196,0.12770806583496694,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,SMALL439,VOLSH_2M,VOLSH,MA200,dg,0.014571725148414094,0.22660149360507154,-0.2263943229026849,0.30169763728444815,0.1522947094699259,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,SMALL439,PXL_2M,PXL,EWALL,rw,0.03427399313675061,0.29008809482548353,-0.39837591055438415,0.4486701171854637,0.18003540736354084,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,SMALL439,PXL_2M,PXL,EWALL,dg,0.03427399313675061,0.29008809482548353,-0.39837591055438415,0.4486701171854637,0.18003540736354084,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,SMALL439,PXL_2M,PXL,MA200,rw,0.0154928357964903,0.17863512854171484,-0.4129310812930195,0.31302309241164716,0.07329425440901062,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,SMALL439,PXL_2M,PXL,MA200,dg,0.01331157532066296,0.21556693066516117,-0.20361778743019787,0.3261775636780712,0.11119769988707717,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,SMALL439,DV_5M,DV,EWALL,rw,0.012096861861409014,0.15718806321995465,-0.49003653706549544,0.3142075697005101,0.03970895468285654,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,SMALL439,DV_5M,DV,EWALL,dg,0.012096861861409014,0.15718806321995465,-0.49003653706549544,0.3142075697005101,0.03970895468285654,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,SMALL439,DV_5M,DV,MA200,rw,-0.018708506108623735,-0.031975957338896584,-0.5489436097460397,0.125988906297081,-0.16026956415980712,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,SMALL439,DV_5M,DV,MA200,dg,-0.006245085031760245,-0.03746317151926167,-0.3181571724244854,0.08737191530581087,-0.16533343114170074,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,SMALL439,VOLSH_5M,VOLSH,EWALL,rw,0.04730965383336572,0.33861226674331885,-0.4201984245207617,0.4636290456570467,0.2515362444407505,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,SMALL439,VOLSH_5M,VOLSH,EWALL,dg,0.04730965383336572,0.33861226674331885,-0.4201984245207617,0.4636290456570467,0.2515362444407505,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,SMALL439,VOLSH_5M,VOLSH,MA200,rw,0.00947315845966279,0.1410916430454581,-0.5149856499719062,0.2973046427437999,0.01907466438553781,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,SMALL439,VOLSH_5M,VOLSH,MA200,dg,0.008435624315788592,0.14629973063558632,-0.26604711527398717,0.21067671828386747,0.0817791145138241,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,SMALL439,PXL_5M,PXL,EWALL,rw,0.010856552486500526,0.1477080391493557,-0.4210905863548564,0.2638631716200947,0.06305923855979059,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,SMALL439,PXL_5M,PXL,EWALL,dg,0.010856552486500526,0.1477080391493557,-0.4210905863548564,0.2638631716200947,0.06305923855979059,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,SMALL439,PXL_5M,PXL,MA200,rw,-0.006594671952394382,0.030563017878169334,-0.4247451523307575,0.14952252089970344,-0.0654097949618526,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,SMALL439,PXL_5M,PXL,MA200,dg,0.0016327076639790494,0.059823723895602365,-0.25663878879119484,0.16068052125500104,-0.03599696144690992,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,2,U56,NONE,NONE,EWALL,rw,0.1056238472947979,0.9714617938199755,-0.2210864183032526,1.0572320848482706,0.892602368693824,"KILL(H1,H2,DD)","KILL(DD,CAGR)"
B,0.03,2,U56,NONE,NONE,EWALL,dg,0.1056238472947979,0.9714617938199755,-0.2210864183032526,1.0572320848482706,0.892602368693824,"KILL(H1,H2,DD)","KILL(DD,CAGR)"
B,0.03,2,U56,NONE,NONE,MA200,rw,0.08006984739722123,0.8453567351790582,-0.16634736444558718,0.9727911446385692,0.730314009549953,"KILL(H1,H2,DD)","KILL(H2,OOS,CAGR)"
B,0.03,2,U56,NONE,NONE,MA200,dg,0.0584715470261834,0.9231668070513738,-0.10633019010762057,0.9620852854815621,0.8837828925660534,"KILL(H1,H2)",KILL(CAGR)
B,0.03,2,U56,PXL_0.5M,PXL,EWALL,rw,0.08916268324036847,0.8753190412050674,-0.21590924912859843,0.8963049295557287,0.8679853012888866,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
B,0.03,2,U56,PXL_0.5M,PXL,EWALL,dg,0.08916268324036847,0.8753190412050674,-0.21590924912859843,0.8963049295557287,0.8679853012888866,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
B,0.03,2,U56,PXL_0.5M,PXL,MA200,rw,0.07051539353509995,0.7791562091914533,-0.1642633990576643,0.8193350726963452,0.752882158699404,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
B,0.03,2,U56,PXL_0.5M,PXL,MA200,dg,0.05403206829800866,0.8736393090337397,-0.11012285984722137,0.8667754639474312,0.8817536456312374,"KILL(H1,H2)","KILL(H1,CAGR)"
B,0.03,2,U56,PXL_1M,PXL,EWALL,rw,0.08725965719532391,0.8667826507494913,-0.21952056842052015,0.8654338244282711,0.8831551891724448,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
B,0.03,2,U56,PXL_1M,PXL,EWALL,dg,0.08725965719532391,0.8667826507494913,-0.21952056842052015,0.8654338244282711,0.8831551891724448,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
B,0.03,2,U56,PXL_1M,PXL,MA200,rw,0.07121070223789028,0.7746331750754522,-0.16115102704190098,0.7845410213568855,0.7796499537293023,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
B,0.03,2,U56,PXL_1M,PXL,MA200,dg,0.054613776772201916,0.8817929574895033,-0.11008435833192898,0.8220441521532755,0.9376409728307095,"KILL(H1,H2)","KILL(H1,CAGR)"
B,0.03,2,U56,PXL_2M,PXL,EWALL,rw,0.08243166917141997,0.8634669708920293,-0.21406797716431214,0.8328256298390867,0.9140025323525256,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
B,0.03,2,U56,PXL_2M,PXL,EWALL,dg,0.08243166917141997,0.8634669708920293,-0.21406797716431214,0.8328256298390867,0.9140025323525256,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
B,0.03,2,U56,PXL_2M,PXL,MA200,rw,0.06766367729171674,0.7699813163555089,-0.1599057852513388,0.7515166287592644,0.80487880804675,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
B,0.03,2,U56,PXL_2M,PXL,MA200,dg,0.0523716541982977,0.8813487292425448,-0.10806229734400141,0.783672969386055,0.9702319279556233,"KILL(H1,H2)","KILL(H1,CAGR)"
B,0.03,2,U56,PXL_5M,PXL,EWALL,rw,0.062067153177578493,0.6150438467892936,-0.20039563212446798,0.2697903208803699,0.9112442922645836,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
B,0.03,2,U56,PXL_5M,PXL,EWALL,dg,0.062067153177578493,0.6150438467892936,-0.20039563212446798,0.2697903208803699,0.9112442922645836,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
B,0.03,2,U56,PXL_5M,PXL,MA200,rw,0.0688708689077644,0.7277107164415171,-0.14863359075750426,0.6469558978100635,0.8002869596724476,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
B,0.03,2,U56,PXL_5M,PXL,MA200,dg,0.047951417953347564,0.7853046087341725,-0.11101412701161784,0.6155229740383755,0.9271691325690438,"KILL(H1,H2)","KILL(H1,CAGR)"
B,0.03,3,SMALL439,NONE,NONE,EWALL,rw,0.07809950141744237,0.5429566881131798,-0.3819511355451203,0.7012773226066267,0.44830451883538774,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,3,SMALL439,NONE,NONE,EWALL,dg,0.07809950141744237,0.5429566881131798,-0.3819511355451203,0.7012773226066267,0.44830451883538774,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,3,SMALL439,NONE,NONE,MA200,rw,0.04552342017340849,0.3802667911378729,-0.39015792864618093,0.4652710691374084,0.3238310452824011,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,3,SMALL439,NONE,NONE,MA200,dg,0.02553215058397207,0.40327667103608145,-0.15372172446625743,0.47350728842101086,0.3414728107199454,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
B,0.03,3,SMALL439,DV_0.5M,DV,EWALL,rw,0.057305979159187226,0.4059350289634357,-0.39968306807853315,0.5362310368078902,0.31449772074986815,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,3,SMALL439,DV_0.5M,DV,EWALL,dg,0.057305979159187226,0.4059350289634357,-0.39968306807853315,0.5362310368078902,0.31449772074986815,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,3,SMALL439,DV_0.5M,DV,MA200,rw,0.0320765816087647,0.28067238900832975,-0.40637526442814964,0.3975877322026912,0.1878934718150328,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,3,SMALL439,DV_0.5M,DV,MA200,dg,0.01587394896794425,0.24778204993397196,-0.19089708166482988,0.3338508252257206,0.1631696232307884,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
B,0.03,3,SMALL439,VOLSH_0.5M,VOLSH,EWALL,rw,0.06885057228669211,0.4652072435035508,-0.4061490827948573,0.5998463880992017,0.37200174784376666,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,3,SMALL439,VOLSH_0.5M,VOLSH,EWALL,dg,0.06885057228669211,0.4652072435035508,-0.4061490827948573,0.5998463880992017,0.37200174784376666,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,3,SMALL439,VOLSH_0.5M,VOLSH,MA200,rw,0.037864745860075155,0.3149258580765996,-0.42953294646860873,0.44068858300907066,0.2157806637828043,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,3,SMALL439,VOLSH_0.5M,VOLSH,MA200,dg,0.01956699995529987,0.29666600199675036,-0.18211897218514284,0.3898631111822482,0.20510440380710604,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
B,0.03,3,SMALL439,PXL_0.5M,PXL,EWALL,rw,0.04610001960515242,0.35941661485166976,-0.3952404232499639,0.5255707138549226,0.24665496730089131,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,3,SMALL439,PXL_0.5M,PXL,EWALL,dg,0.04610001960515242,0.35941661485166976,-0.3952404232499639,0.5255707138549226,0.24665496730089131,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,3,SMALL439,PXL_0.5M,PXL,MA200,rw,0.02739165923573461,0.259005132393051,-0.3845556879088312,0.35826847369632364,0.18476767607163339,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,3,SMALL439,PXL_0.5M,PXL,MA200,dg,0.01561144458739161,0.2541536237811172,-0.18242388898666073,0.34102700011622233,0.17233163058686504,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
B,0.03,3,SMALL439,DV_1M,DV,EWALL,rw,0.048233780034860896,0.35533851816188183,-0.4024873973622364,0.4887234916662394,0.2602488109013028,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,3,SMALL439,DV_1M,DV,EWALL,dg,0.048233780034860896,0.35533851816188183,-0.4024873973622364,0.4887234916662394,0.2602488109013028,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,3,SMALL439,DV_1M,DV,MA200,rw,0.01827363234191748,0.19399072295674102,-0.4159467836550539,0.33726844289843166,0.07751318623697874,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,3,SMALL439,DV_1M,DV,MA200,dg,0.009080128370184903,0.15664959182892435,-0.22173561714254275,0.26316845740098943,0.05033487519770377,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,3,SMALL439,VOLSH_1M,VOLSH,EWALL,rw,0.0652382274800185,0.4423237815022933,-0.41418585700651356,0.5808872165845418,0.3457954530253843,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,3,SMALL439,VOLSH_1M,VOLSH,EWALL,dg,0.0652382274800185,0.4423237815022933,-0.41418585700651356,0.5808872165845418,0.3457954530253843,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,3,SMALL439,VOLSH_1M,VOLSH,MA200,rw,0.029264111336070542,0.26052288562392567,-0.4416127896407547,0.42324026760294525,0.13135405628667352,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,3,SMALL439,VOLSH_1M,VOLSH,MA200,dg,0.01597875683892469,0.2471933341291456,-0.2029411269934115,0.35802151352343065,0.1371808651371452,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,3,SMALL439,PXL_1M,PXL,EWALL,rw,0.038999768671821755,0.3178606629445675,-0.3975440080215795,0.4804981896893049,0.20483512193258155,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,3,SMALL439,PXL_1M,PXL,EWALL,dg,0.038999768671821755,0.3178606629445675,-0.3975440080215795,0.4804981896893049,0.20483512193258155,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,3,SMALL439,PXL_1M,PXL,MA200,rw,0.02268189886726124,0.22726705741071757,-0.3825679665912892,0.3322450918387677,0.14606139328182843,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,3,SMALL439,PXL_1M,PXL,MA200,dg,0.014135518295613103,0.23100298038621112,-0.18536179797964503,0.3300456295749519,0.13568576419655662,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
B,0.03,3,SMALL439,DV_2M,DV,EWALL,rw,0.03534218653389298,0.28472193311060573,-0.4146002856183022,0.4354246248288657,0.17537448374766865,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,3,SMALL439,DV_2M,DV,EWALL,dg,0.03534218653389298,0.28472193311060573,-0.4146002856183022,0.4354246248288657,0.17537448374766865,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,3,SMALL439,DV_2M,DV,MA200,rw,0.003975842353574732,0.10502787274651641,-0.4474215584564647,0.2658443733245691,-0.025988895694850727,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,3,SMALL439,DV_2M,DV,MA200,dg,0.0033306403027089093,0.08169658242605238,-0.2547325151826141,0.2057435391847051,-0.04386437570752186,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,3,SMALL439,VOLSH_2M,VOLSH,EWALL,rw,0.06106176584929801,0.4164165980807537,-0.4120773571794424,0.5566604341158626,0.3197188970181765,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,3,SMALL439,VOLSH_2M,VOLSH,EWALL,dg,0.06106176584929801,0.4164165980807537,-0.4120773571794424,0.5566604341158626,0.3197188970181765,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,3,SMALL439,VOLSH_2M,VOLSH,MA200,rw,0.024969343097120733,0.23300479400261764,-0.43139029693397224,0.3850127740289197,0.11457261200332271,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,3,SMALL439,VOLSH_2M,VOLSH,MA200,dg,0.013151386590700254,0.20933899803300854,-0.2285988953660354,0.29603017398703774,0.12292253433204597,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,3,SMALL439,PXL_2M,PXL,EWALL,rw,0.03280929511299013,0.2809533810931606,-0.39887683425121445,0.449863372162693,0.16397454176891527,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,3,SMALL439,PXL_2M,PXL,EWALL,dg,0.03280929511299013,0.2809533810931606,-0.39887683425121445,0.449863372162693,0.16397454176891527,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,3,SMALL439,PXL_2M,PXL,MA200,rw,0.013958919283064697,0.16826002899625422,-0.4141290749545429,0.31616461500997234,0.05242445872177182,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,3,SMALL439,PXL_2M,PXL,MA200,dg,0.012107812280288899,0.20038914673890673,-0.20575539683125765,0.3290786528764108,0.07795787365145297,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
B,0.03,3,SMALL439,DV_5M,DV,EWALL,rw,0.009978442526520137,0.14563913896519934,-0.4949210192952115,0.31097883589264785,0.022280152312475807,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
