panel,band,gross,year,days,ret_gated,ret_ungated,ret_spy,drag,mdd_gated,mdd_ungated,mdd_spy,saved,prot,dragup
SMALL,0.08,0.75,2016,252,0.10939271766615,0.22649130458205335,0.11997888578785987,0.11709858691590336,-0.0326518563368241,-0.0932090001559025,-0.09187558352333847,0.060557143819078396,0.35096061416395063,-0.4569034234922476
SMALL,0.08,0.75,2017,251,0.05061164770084803,0.10044365310711645,0.2170543806410543,0.04983200540626842,-0.02419700248235057,-0.04683132054298855,-0.026100845721388266,0.02263431806063798,0.14878317984800457,-0.1968489413207675
SMALL,0.08,0.75,2018,251,-0.005620835513821865,-0.04509764775208103,-0.04569032063713252,-0.03947681223825916,-0.0785805631084967,-0.18269897292961235,-0.19348903043170607,0.10411840982111564,0.318964033308483,-0.28253039073966446
SMALL,0.08,0.75,2019,252,0.027735747038118985,0.1692200356721445,0.3122390642970696,0.1414842886340255,-0.022081945048841867,-0.07418412702485,-0.06618301614875133,0.05210218197600813,0.3737742260275914,-0.507754294226911
SMALL,0.08,0.75,2020,253,0.06886657645049965,0.19475180463053654,0.18331625405896101,0.1258852281800369,-0.10844438367655729,-0.35010487800692613,-0.33717256724185285,0.24166049433036885,1.2262072036479754,-1.3878486792474316
SMALL,0.08,0.75,2021,252,0.21094749318716843,0.2272887837453288,0.28728776191274874,0.01634129055816036,-0.05625957067629128,-0.07974079179556803,-0.05114148312928224,0.02348122111927675,0.21543835022496594,-0.23273964654860957
SMALL,0.08,0.75,2022,251,-0.06278713670002778,-0.13847653873078658,-0.18175382241045157,-0.0756894020307588,-0.0800210276447113,-0.20542091629569492,-0.24496367979338685,0.12539988865098362,0.9380273798191747,-0.869582958750142
SMALL,0.08,0.75,2023,250,0.007275290589204619,0.13025520806872848,0.26175789735711263,0.12297991747952386,-0.0712095823533947,-0.14669368520771453,-0.09974319330420534,0.07548410285431983,0.5451502145957043,-0.670156113757871
SMALL,0.08,0.75,2024,252,0.04931518558517456,0.0979866161344487,0.24886474347330556,0.04867143054927414,-0.04974943914793506,-0.07534887954993696,-0.08405641913245021,0.025599440402001905,0.3647559841663386,-0.4178815963314627
SMALL,0.08,0.75,2025,250,0.006710843307404346,0.06832384356691201,0.1771905467755066,0.061613000259507666,-0.08354752867246484,-0.17880056665700295,-0.18755235013533944,0.0952530379845381,0.5291178506994002,-0.6005885527560137
SMALL,0.08,0.75,2026,179,0.05741515514727147,0.12151101609154469,0.1257029269842691,0.06409586094427322,-0.04529133300766519,-0.07895077598563016,-0.08884974479781771,0.03365944297796497,0.23639150081119625,-0.2991320812742355
SMALL,0.1,0.75,2011,244,-0.02166567280044407,-0.009137391904650571,-0.003476398807388592,0.012528280895793498,-0.07684432029249855,-0.1766533129690705,-0.1860549410823613,0.09980899267657195,0.5918397948147956,-0.6187623142231066
SMALL,0.1,0.75,2012,250,0.037906632934091355,0.17347793519958632,0.15990261325886523,0.13557130226549496,-0.04839080097263204,-0.07565874774045278,-0.09686993917041309,0.02726794676782074,0.1927297729475449,-0.3187245780484904
SMALL,0.1,0.75,2013,252,0.24341557744123588,0.33012155397857046,0.32307752311103055,0.08670597653733458,-0.022883124652727016,-0.027595319546974695,-0.055506230383220334,0.004712194894247679,0.07582853746926728,-0.1446248812061438
SMALL,0.1,0.75,2014,252,0.026706464948301978,0.049454269186320676,0.13463860143720674,0.0227478042380187,-0.04108788581251521,-0.06824294567514433,-0.07273459578593888,0.027155059862629116,0.20642155095256914,-0.2308673750982727
SMALL,0.1,0.75,2015,252,-0.0041052715220515346,-0.028862821341792633,0.012342478840705384,-0.024757549819741098,-0.04551901634513689,-0.10573411164869906,-0.1191019700822602,0.06021509530356217,0.3379907415327463,-0.31670714313393095
SMALL,0.1,0.75,2016,252,0.10741594088380912,0.22649130458205335,0.11997888578785987,0.11907536369824423,-0.03243328024282366,-0.0932090001559025,-0.09187558352333847,0.06077571991307884,0.3587831435864426,-0.4665843508090116
SMALL,0.1,0.75,2017,251,0.055532463962014944,0.10044365310711645,0.2170543806410543,0.044911189145101504,-0.025452506402077302,-0.04683132054298855,-0.026100845721388266,0.02137881414091125,0.1441895399783963,-0.18752048879403957
SMALL,0.1,0.75,2018,251,-0.00944880112189772,-0.04509764775208103,-0.04569032063713252,-0.035648846630183306,-0.08265212216500306,-0.18269897292961235,-0.19348903043170607,0.10004685076460929,0.3075341087380632,-0.27486219850985444
SMALL,0.1,0.75,2019,252,0.026868432854524116,0.1692200356721445,0.3122390642970696,0.14235160281762038,-0.02112130792792999,-0.07418412702485,-0.06618301614875133,0.05306281909692001,0.3823211885130922,-0.5172050869391505
SMALL,0.1,0.75,2020,253,0.06130170985097849,0.19475180463053654,0.18331625405896101,0.13345009477955805,-0.11493524656277243,-0.35010487800692613,-0.33717256724185285,0.2351696314441537,1.2257727291566394,-1.3944218280031904
SMALL,0.1,0.75,2021,252,0.2160895635261213,0.2272887837453288,0.28728776191274874,0.011199220219207495,-0.0566206460552372,-0.07974079179556803,-0.05114148312928224,0.023120145740330833,0.2063285032334243,-0.21923813965769573
SMALL,0.1,0.75,2022,251,-0.0643627007957146,-0.13847653873078658,-0.18175382241045157,-0.07411383793507198,-0.08110543066489584,-0.20542091629569492,-0.24496367979338685,0.12431548563079908,0.9264264833357718,-0.8595774496513753
SMALL,0.1,0.75,2023,250,0.0074705140960302785,0.13025520806872848,0.26175789735711263,0.1227846939726982,-0.07114767552321732,-0.14669368520771453,-0.09974319330420534,0.0755460096844972,0.5449513548488613,-0.6697604694888846
SMALL,0.1,0.75,2024,252,0.053243745573585466,0.0979866161344487,0.24886474347330556,0.044742870560863235,-0.04904506595760372,-0.07534887954993696,-0.08405641913245021,0.026303813592333247,0.3587880794224643,-0.4080815312516365
SMALL,0.1,0.75,2025,250,0.009484609375568942,0.06832384356691201,0.1771905467755066,0.05883923419134307,-0.08629140060301466,-0.17880056665700295,-0.18755235013533944,0.09250916605398829,0.5251510214705116,-0.5937787990123606
SMALL,0.1,0.75,2026,179,0.05834279975494727,0.12151101609154469,0.1257029269842691,0.06316821633659742,-0.04486242335588553,-0.07895077598563016,-0.08884974479781771,0.034088352629744634,0.23885779661046078,-0.30074331462651216
SMALL,0.0,1.0,2011,244,-0.06157638616996852,-0.01819609698622293,-0.003476398807388592,0.04338028918374559,-0.11383118485274091,-0.2307311172247848,-0.1860549410823613,0.11689993237204388,0.8043097671526976,-0.8757051959963887
SMALL,0.0,1.0,2012,250,0.04504272679592569,0.2349729336942341,0.15990261325886523,0.18993020689830842,-0.06181337092208938,-0.10012126391182818,-0.09686993917041309,0.0383078929897388,0.2567532652121193,-0.42960403418956394
SMALL,0.0,1.0,2013,252,0.3140087675056775,0.46035004525569834,0.32307752311103055,0.14634127775002082,-0.03099007684130395,-0.03684648861443818,-0.055506230383220334,0.005856411773134229,0.10809903659926921,-0.21645765538217704
SMALL,0.0,1.0,2014,252,0.008483773296941832,0.06471520067298742,0.13463860143720674,0.056231427376045584,-0.05420663663911118,-0.09033701628606539,-0.07273459578593888,0.0361303796469542,0.3328111313786207,-0.39239181583484456
SMALL,0.0,1.0,2015,252,-0.03657110401326891,-0.04028109428384019,0.012342478840705384,-0.003709990270571284,-0.05769594662296651,-0.13896555296549895,-0.1191019700822602,0.08126960634253244,0.46475429438865473,-0.4681103992528537
SMALL,0.0,1.0,2016,252,0.12841293221885097,0.30731036544697177,0.11997888578785987,0.1788974332281208,-0.04417116275814381,-0.12333849112864415,-0.09187558352333847,0.07916732837050033,0.46206797913419906,-0.6193156908463436
SMALL,0.0,1.0,2017,251,0.03982072237797318,0.13476711886990866,0.2170543806410543,0.09494639649193548,-0.03459493383201995,-0.06207516641236599,-0.026100845721388266,0.027480232580346042,0.21424274205779262,-0.3049930788206105
SMALL,0.0,1.0,2018,251,-0.008811380708332206,-0.06269832423861976,-0.04569032063713252,-0.05388694353028756,-0.08714291940641461,-0.2372178452086522,-0.19348903043170607,0.15007492580223758,0.4677992511634263,-0.4197105935852382
SMALL,0.0,1.0,2019,252,0.009192642501451465,0.2284336663429054,0.3122390642970696,0.21924102384145394,-0.05683872239937293,-0.09825066682333106,-0.06618301614875133,0.041411944423958125,0.4547518472784622,-0.6600109090444696
SMALL,0.0,1.0,2020,253,0.09802737065558853,0.23448084209143105,0.18331625405896101,0.13645347143584252,-0.1180688967439999,-0.4440865376228301,-0.33717256724185285,0.32601764087883023,1.6439371372451361,-1.8523220986232116
SMALL,0.0,1.0,2021,252,0.27603935816931213,0.30828660145447584,0.28728776191274874,0.03224724328516371,-0.07234144583103674,-0.10536096540035478,-0.05114148312928224,0.033019519569318034,0.32081781871728515,-0.3534152042112354
SMALL,0.0,1.0,2022,251,-0.0853089151265558,-0.18532658145168535,-0.18175382241045157,-0.10001766632512954,-0.10061309217856595,-0.26775905068220796,-0.24496367979338685,0.167145958503642,1.2710784490878404,-1.183513958497949
SMALL,0.0,1.0,2023,250,0.026828118000058687,0.17067217597039286,0.26175789735711263,0.14384405797033417,-0.09306694172302843,-0.19326099619580572,-0.09974319330420534,0.1001940544727773,0.733399492539183,-0.8817916848145176
SMALL,0.0,1.0,2024,252,0.03116545263623438,0.127064685812059,0.24886474347330556,0.0958992331758246,-0.0666270202299516,-0.09983726695355999,-0.08405641913245021,0.033210246723608394,0.4932580077046329,-0.5964520222546186
SMALL,0.0,1.0,2025,250,0.001251624756507086,0.08576158022115377,0.1771905467755066,0.08450995546464668,-0.09251182477516784,-0.23239700263106666,-0.18755235013533944,0.13988517785589882,0.7226628310746973,-0.8257066058303422
SMALL,0.0,1.0,2026,179,0.08324862148200451,0.16230944324743746,0.1257029269842691,0.07906082176543294,-0.054400092201469685,-0.10419510413919875,-0.08884974479781771,0.04979501193772906,0.3214034974747565,-0.3988119620873213
SMALL,0.02,1.0,2011,244,-0.05370553782048049,-0.01819609698622293,-0.003476398807388592,0.035509440834257555,-0.11038184891468872,-0.2307311172247848,-0.1860549410823613,0.12034926831009607,0.8089740020834569,-0.8719739083641365
SMALL,0.02,1.0,2012,250,0.05345248005274872,0.2349729336942341,0.15990261325886523,0.1815204536414854,-0.06174688509343562,-0.10012126391182818,-0.09686993917041309,0.03837437881839256,0.25784522433862794,-0.42262639675658653
SMALL,0.02,1.0,2013,252,0.32395233389045064,0.46035004525569834,0.32307752311103055,0.1363977113652477,-0.03168017614215668,-0.03684648861443818,-0.055506230383220334,0.005166312472281498,0.1095629791366339,-0.2103219929613882
SMALL,0.02,1.0,2014,252,0.015872968211848137,0.06471520067298742,0.13463860143720674,0.04884223246113928,-0.05014145443607165,-0.09033701628606539,-0.07273459578593888,0.04019556184999373,0.32951464316316437,-0.381717113793102
SMALL,0.02,1.0,2015,252,-0.022813926026064135,-0.04028109428384019,0.012342478840705384,-0.017467168257776056,-0.050496731357072444,-0.13896555296549895,-0.1191019700822602,0.0884688216084265,0.4683854572518087,-0.45754698342183286
SMALL,0.02,1.0,2016,252,0.13160938186475635,0.30731036544697177,0.11997888578785987,0.17570098358221542,-0.04310338899259325,-0.12333849112864415,-0.09187558352333847,0.0802351021360509,0.46207520956287695,-0.6163956525887115
SMALL,0.02,1.0,2017,251,0.04245752562952321,0.13476711886990866,0.2170543806410543,0.09230959324038546,-0.03327192543148105,-0.06207516641236599,-0.026100845721388266,0.028803240980884937,0.21515862938810387,-0.30336455125252704
SMALL,0.02,1.0,2018,251,-0.006167420608632512,-0.06269832423861976,-0.04569032063713252,-0.05653090362998725,-0.09031699606868715,-0.2372178452086522,-0.19348903043170607,0.14690084913996504,0.46558238570845595,-0.41478408844903436
SMALL,0.02,1.0,2019,252,0.01054893828814829,0.2284336663429054,0.3122390642970696,0.21788472805475712,-0.051515699407341686,-0.09825066682333106,-0.06618301614875133,0.04673496741598937,0.46262348890393634,-0.6665779053905203
SMALL,0.02,1.0,2020,253,0.10761040280317569,0.23448084209143105,0.18331625405896101,0.12687043928825537,-0.12196948004188779,-0.4440865376228301,-0.33717256724185285,0.32211705758094233,1.648317380711661,-1.8479719998073607
SMALL,0.02,1.0,2021,252,0.27434217463595023,0.30828660145447584,0.28728776191274874,0.03394442681852561,-0.07242578016800827,-0.10536096540035478,-0.05114148312928224,0.03293518523234651,0.31645763305162133,-0.35030879316615504
SMALL,0.02,1.0,2022,251,-0.08962971899725869,-0.18532658145168535,-0.18175382241045157,-0.09569686245442666,-0.10496625309999297,-0.26775905068220796,-0.24496367979338685,0.162792797582215,1.2621103417570951,-1.1792334084836515
SMALL,0.02,1.0,2023,250,0.029371198407905474,0.17067217597039286,0.26175789735711263,0.14130097756248738,-0.08839816870529082,-0.19326099619580572,-0.09974319330420534,0.1048628274905149,0.7374247745102749,-0.8834024550451165
SMALL,0.02,1.0,2024,252,0.035785526692401426,0.127064685812059,0.24886474347330556,0.09127915911965756,-0.06717575874842674,-0.09983726695355999,-0.08405641913245021,0.03266150820513325,0.49541252843409006,-0.5941509184364204
SMALL,0.02,1.0,2025,250,0.0037893308461316444,0.08576158022115377,0.1771905467755066,0.08197224937502212,-0.09645944864654343,-0.23239700263106666,-0.18755235013533944,0.13593755398452323,0.7163979312787041,-0.8167558646821986
SMALL,0.02,1.0,2026,179,0.07923900331230893,0.16230944324743746,0.1257029269842691,0.08307043993512853,-0.057345593603869705,-0.10419510413919875,-0.08884974479781771,0.04684951053532904,0.3173864794200434,-0.3984835677016037
SMALL,0.03,1.0,2011,244,-0.052206709752585456,-0.01819609698622293,-0.003476398807388592,0.034010612766362525,-0.11101993984106562,-0.2307311172247848,-0.1860549410823613,0.11971117738371917,0.8093321425445745,-0.8707122979998652
SMALL,0.03,1.0,2012,250,0.0515020290608621,0.2349729336942341,0.15990261325886523,0.183470904633372,-0.0630573997382392,-0.10012126391182818,-0.09686993917041309,0.03706386417358898,0.2532399417213573,-0.41982735524966575
SMALL,0.03,1.0,2013,252,0.32322836055941107,0.46035004525569834,0.32307752311103055,0.13712168469628727,-0.030522974510503675,-0.03684648861443818,-0.055506230383220334,0.006323514103934502,0.10986109260169202,-0.21114452270781559
SMALL,0.03,1.0,2014,252,0.017725767854170904,0.06471520067298742,0.13463860143720674,0.04698943281881651,-0.047909250500664746,-0.09033701628606539,-0.07273459578593888,0.04242776578540064,0.327849833920414,-0.3781826594678538
SMALL,0.03,1.0,2015,252,-0.018969853328913988,-0.04028109428384019,0.012342478840705384,-0.021311240954926203,-0.05159886579280737,-0.13896555296549895,-0.1191019700822602,0.08736668717269158,0.46973438827043973,-0.4549699197017908
SMALL,0.03,1.0,2016,252,0.13900189589368295,0.30731036544697177,0.11997888578785987,0.16830846955328882,-0.04219394676368149,-0.12333849112864415,-0.09187558352333847,0.08114454436496266,0.46408133522261097,-0.6118694561867145
SMALL,0.03,1.0,2017,251,0.041476078495974456,0.13476711886990866,0.2170543806410543,0.09329104037393421,-0.033437679329410774,-0.06207516641236599,-0.026100845721388266,0.028637487082955215,0.21188893211631138,-0.30101436883864174
SMALL,0.03,1.0,2018,251,-0.008284100665053917,-0.06269832423861976,-0.04569032063713252,-0.054414223573565845,-0.09241483306011777,-0.2372178452086522,-0.19348903043170607,0.14480301214853442,0.4600336600112074,-0.4113164142926319
SMALL,0.03,1.0,2019,252,0.012259580151024796,0.2284336663429054,0.3122390642970696,0.2161740861918806,-0.04949314514721048,-0.09825066682333106,-0.06618301614875133,0.048757521676120574,0.46561869942960554,-0.6678925647200195
SMALL,0.03,1.0,2020,253,0.11325661839995171,0.23448084209143105,0.18331625405896101,0.12122422369147934,-0.12258616999393779,-0.4440865376228301,-0.33717256724185285,0.32150036762889234,1.6544058450859758,-1.8490020836802197
SMALL,0.03,1.0,2021,252,0.27794524285167377,0.30828660145447584,0.28728776191274874,0.03034135860280207,-0.07257413630545229,-0.10536096540035478,-0.05114148312928224,0.03278682909490249,0.3152909531544115,-0.3462444850033193
SMALL,0.03,1.0,2022,251,-0.08949106230393322,-0.18532658145168535,-0.18175382241045157,-0.09583551914775212,-0.1056229495382538,-0.26775905068220796,-0.24496367979338685,0.16213610114395416,1.262561077239278,-1.1795287323575647
SMALL,0.03,1.0,2023,250,0.029583867690117893,0.17067217597039286,0.26175789735711263,0.14108830828027497,-0.08542274420489948,-0.19326099619580572,-0.09974319330420534,0.10783825199090624,0.7403929218941432,-0.8862173716454346
SMALL,0.03,1.0,2024,252,0.03970721476278105,0.127064685812059,0.24886474347330556,0.08735747104927793,-0.06737753004749225,-0.09983726695355999,-0.08405641913245021,0.03245973690606774,0.4935752087466175,-0.5884688976072576
SMALL,0.03,1.0,2025,250,0.00198290280700264,0.08576158022115377,0.1771905467755066,0.08377867741415113,-0.09738291338760552,-0.23239700263106666,-0.18755235013533944,0.13501408924346114,0.7134452567171243,-0.8155535828664484
SMALL,0.03,1.0,2026,179,0.07921450417658948,0.16230944324743746,0.1257029269842691,0.08309493907084797,-0.05809656456299328,-0.10419510413919875,-0.08884974479781771,0.046098539576205466,0.31636751365853993,-0.3974725385502268
SMALL,0.05,1.0,2011,244,-0.04129870414318615,-0.01819609698622293,-0.003476398807388592,0.023102607156963217,-0.10751017356598236,-0.2307311172247848,-0.1860549410823613,0.12322094365880243,0.811411367581379,-0.8612211031502139
SMALL,0.05,1.0,2012,250,0.05203545990669922,0.2349729336942341,0.15990261325886523,0.1829374737875349,-0.06341828817955797,-0.10012126391182818,-0.09686993917041309,0.036702975732270215,0.2507698217834437,-0.4167817597657806
SMALL,0.05,1.0,2013,252,0.323456893269753,0.46035004525569834,0.32307752311103055,0.13689315198594532,-0.02999940745862517,-0.03684648861443818,-0.055506230383220334,0.006847081155813006,0.10904225932822172,-0.2101134981513058
SMALL,0.05,1.0,2014,252,0.023663368721373423,0.06471520067298742,0.13463860143720674,0.04105183195161399,-0.048073216618130576,-0.09033701628606539,-0.07273459578593888,0.04226379966793481,0.32125316175990476,-0.3656614887698676
SMALL,0.05,1.0,2015,252,-0.012533942253662333,-0.04028109428384019,0.012342478840705384,-0.027747152030177857,-0.05706913632685806,-0.13896555296549895,-0.1191019700822602,0.08189641663864089,0.46596119733695585,-0.4445957900766885
SMALL,0.05,1.0,2016,252,0.1426408662365437,0.30731036544697177,0.11997888578785987,0.16466949921042806,-0.04213568105819432,-0.12333849112864415,-0.09187558352333847,0.08120281007044983,0.4703358318677278,-0.6149832489352589
SMALL,0.05,1.0,2017,251,0.0544908509254356,0.13476711886990866,0.2170543806410543,0.08027626794447307,-0.03267204167118276,-0.06207516641236599,-0.026100845721388266,0.02940312474118323,0.20568797525169097,-0.2822645088596855
SMALL,0.05,1.0,2018,251,-0.006468622407614477,-0.06269832423861976,-0.04569032063713252,-0.056229701831005285,-0.09656253484668942,-0.2372178452086522,-0.19348903043170607,0.14065531036196277,0.450882542210691,-0.4001992567124782
SMALL,0.05,1.0,2019,252,0.021912038145033508,0.2284336663429054,0.3122390642970696,0.2065216281978719,-0.041750109589395845,-0.09825066682333106,-0.06618301614875133,0.05650055723393521,0.47314764077166044,-0.6659480924036586
SMALL,0.05,1.0,2020,253,0.10987697422216769,0.23448084209143105,0.18331625405896101,0.12460386786926336,-0.12942383892578657,-0.4440865376228301,-0.33717256724185285,0.31466269869704355,1.6479078963088942,-1.84541778771085
SMALL,0.05,1.0,2021,252,0.2831562300339574,0.30828660145447584,0.28728776191274874,0.025130371420518438,-0.07365386112575023,-0.10536096540035478,-0.05114148312928224,0.03170710427460455,0.307465038600016,-0.3341584305020577
SMALL,0.05,1.0,2022,251,-0.08790937832443246,-0.18532658145168535,-0.18175382241045157,-0.09741720312725288,-0.10451359198137977,-0.26775905068220796,-0.24496367979338685,0.16324545870082818,1.2599175675688885,-1.1751235175383759
SMALL,0.05,1.0,2023,250,0.024842637159240955,0.17067217597039286,0.26175789735711263,0.1458295388111519,-0.08724415357166426,-0.19326099619580572,-0.09974319330420534,0.10601684262414146,0.732957737582409,-0.8833712978405479
SMALL,0.05,1.0,2024,252,0.04509610008688192,0.127064685812059,0.24886474347330556,0.08196858572517707,-0.06664356870854038,-0.09983726695355999,-0.08405641913245021,0.03319369824501961,0.4918302995273895,-0.581450315045311
SMALL,0.05,1.0,2025,250,0.0071777577786764635,0.08576158022115377,0.1771905467755066,0.0785838224424773,-0.10061948962740852,-0.23239700263106666,-0.18755235013533944,0.13177751300365814,0.7121656853187729,-0.8089844980984846
SMALL,0.05,1.0,2026,179,0.0805337608500245,0.16230944324743746,0.1257029269842691,0.08177568239741295,-0.05940146730521434,-0.10419510413919875,-0.08884974479781771,0.04479363683398441,0.3149205310791328,-0.3947723604019494
SMALL,0.08,1.0,2011,244,-0.03141419271611645,-0.01819609698622293,-0.003476398807388592,0.01321809572989352,-0.10183902066734629,-0.2307311172247848,-0.1860549410823613,0.1288920965574385,0.8059986862965053,-0.8452859511458066
SMALL,0.08,1.0,2012,250,0.048881629928799075,0.2349729336942341,0.15990261325886523,0.18609130376543503,-0.06455214826822164,-0.10012126391182818,-0.09686993917041309,0.03556911564360654,0.24640421190238915,-0.415340913251047
SMALL,0.08,1.0,2013,252,0.3319108551028893,0.46035004525569834,0.32307752311103055,0.12843919015280902,-0.031084155857278417,-0.03684648861443818,-0.055506230383220334,0.0057623327571597605,0.1077232824875285,-0.20236378608672323
SMALL,0.08,1.0,2014,252,0.0279446346458343,0.06471520067298742,0.13463860143720674,0.03677056602715312,-0.05214710276520251,-0.09033701628606539,-0.07273459578593888,0.03818991352086287,0.29607705982670185,-0.33599008772459604
SMALL,0.08,1.0,2015,252,-0.0114713162850002,-0.04028109428384019,0.012342478840705384,-0.02880977799883999,-0.05961348678717171,-0.13896555296549895,-0.1191019700822602,0.07935206617832724,0.4594471643006108,-0.4369142790838012
SMALL,0.08,1.0,2016,252,0.14718225714079392,0.30731036544697177,0.11997888578785987,0.16012810830617785,-0.04339540075746118,-0.12333849112864415,-0.09187558352333847,0.07994309037118297,0.46834215726638273,-0.6089565882312101
SMALL,0.08,1.0,2017,251,0.0675363372661908,0.13476711886990866,0.2170543806410543,0.06723078160371787,-0.032166301695112476,-0.06207516641236599,-0.026100845721388266,0.029908864717253514,0.19827031753768695,-0.2624088655706185
SMALL,0.08,1.0,2018,251,-0.008298336292516195,-0.06269832423861976,-0.04569032063713252,-0.05439998794610357,-0.10360666388781015,-0.2372178452086522,-0.19348903043170607,0.13361118132084204,0.4260952925603348,-0.3769533928912566
SMALL,0.08,1.0,2019,252,0.03693342757438245,0.2284336663429054,0.3122390642970696,0.19150023876852296,-0.029399296853348078,-0.09825066682333106,-0.06618301614875133,0.06885136996998298,0.49838393894035193,-0.6767438123755057
SMALL,0.08,1.0,2020,253,0.090707187525505,0.23448084209143105,0.18331625405896101,0.14377365456592606,-0.1429373616996048,-0.4440865376228301,-0.33717256724185285,0.3011491759232253,1.6400536388069988,-1.8548270506280264
SMALL,0.08,1.0,2021,252,0.28707209769753494,0.30828660145447584,0.28728776191274874,0.021214503756940895,-0.0746875129822997,-0.10536096540035478,-0.05114148312928224,0.03067345241805508,0.2873436512197637,-0.31062867895220153
SMALL,0.08,1.0,2022,251,-0.08323246623297376,-0.18532658145168535,-0.18175382241045157,-0.10209411521871159,-0.10558207889874005,-0.26775905068220796,-0.24496367979338685,0.1621769717834679,1.2507456016357184,-1.160743914264918
SMALL,0.08,1.0,2023,250,0.008881885010972423,0.17067217597039286,0.26175789735711263,0.16179029095942044,-0.09435151550818854,-0.19326099619580572,-0.09974319330420534,0.09890948068761718,0.7268511067715892,-0.8930061153665781
SMALL,0.08,1.0,2024,252,0.06429785485523465,0.127064685812059,0.24886474347330556,0.06276683095682434,-0.0660706878467372,-0.09983726695355999,-0.08405641913245021,0.03376657910682279,0.4860096408555039,-0.5571125739667716
SMALL,0.08,1.0,2025,250,0.007841650074245088,0.08576158022115377,0.1771905467755066,0.07791993014690868,-0.11012442124409005,-0.23239700263106666,-0.18755235013533944,0.12227258138697661,0.7052802496400857,-0.8012489640537666
SMALL,0.08,1.0,2026,179,0.07652169998947511,0.16230944324743746,0.1257029269842691,0.08578774325796235,-0.06004249582453536,-0.10419510413919875,-0.08884974479781771,0.04415260831466339,0.3149572722533449,-0.3985360537477707
SMALL,0.1,1.0,2011,244,-0.029926284251430957,-0.01819609698622293,-0.003476398807388592,0.011730187265208025,-0.10177577624645451,-0.2307311172247848,-0.1860549410823613,0.12895534097833028,0.78935962301677,-0.82673882131623
SMALL,0.1,1.0,2012,250,0.05007841471361174,0.2349729336942341,0.15990261325886523,0.18489451898062237,-0.06419130018950847,-0.10012126391182818,-0.09686993917041309,0.03592996372231971,0.25687667279211585,-0.42479710930881776
SMALL,0.1,1.0,2013,252,0.3357797483072116,0.46035004525569834,0.32307752311103055,0.12457029694848676,-0.030527281440579146,-0.03684648861443818,-0.055506230383220334,0.006319207173859032,0.10107586355287593,-0.1927013383069382
SMALL,0.1,1.0,2014,252,0.035168806283186305,0.06471520067298742,0.13463860143720674,0.02954639438980111,-0.05443936283803119,-0.09033701628606539,-0.07273459578593888,0.035897653448034195,0.27529819524921945,-0.3079446592531257
SMALL,0.1,1.0,2015,252,-0.0058258708284870675,-0.04028109428384019,0.012342478840705384,-0.03445522345535312,-0.060364138471378226,-0.13896555296549895,-0.1191019700822602,0.07860141449412072,0.45110101438724426,-0.42276403785074235
SMALL,0.1,1.0,2016,252,0.14448292540413088,0.30731036544697177,0.11997888578785987,0.1628274400428409,-0.043106715564654396,-0.12333849112864415,-0.09187558352333847,0.08023177556398975,0.4787593823589267,-0.6218625178433483
SMALL,0.1,1.0,2017,251,0.07417999609539372,0.13476711886990866,0.2170543806410543,0.060587122774514945,-0.03378801890568617,-0.06207516641236599,-0.026100845721388266,0.02828714750667982,0.1921510143174075,-0.2499753306421183
SMALL,0.1,1.0,2018,251,-0.013426918337922977,-0.06269832423861976,-0.04569032063713252,-0.049271405900696785,-0.10890831753200192,-0.2372178452086522,-0.19348903043170607,0.12830952767665027,0.41084220687509165,-0.36671541192038404
SMALL,0.1,1.0,2019,252,0.03579589719710796,0.2284336663429054,0.3122390642970696,0.19263776914579744,-0.028122038154506868,-0.09825066682333106,-0.06618301614875133,0.07012862866882419,0.5097868689885925,-0.6893503841864972
SMALL,0.1,1.0,2020,253,0.08039369336614977,0.23448084209143105,0.18331625405896101,0.1540871487252813,-0.15139318778593025,-0.4440865376228301,-0.33717256724185285,0.2926933498368999,1.6393665952600542,-1.8634619311669094
SMALL,0.1,1.0,2021,252,0.2943214816918802,0.30828660145447584,0.28728776191274874,0.013965119762595624,-0.07516454158893204,-0.10536096540035478,-0.05114148312928224,0.030196423811422735,0.27520266858654274,-0.2925961952566375
SMALL,0.1,1.0,2022,251,-0.08530381734041348,-0.18532658145168535,-0.18175382241045157,-0.10002276411127187,-0.10700703134650813,-0.26775905068220796,-0.24496367979338685,0.16075201933569983,1.2352871429458436,-1.1473923695312838
SMALL,0.1,1.0,2023,250,0.009147505782870713,0.17067217597039286,0.26175789735711263,0.16152467018752215,-0.09426573936541982,-0.19326099619580572,-0.09974319330420534,0.0989952568303859,0.7265922692268527,-0.8924789696245947
SMALL,0.1,1.0,2024,252,0.06955347999775507,0.127064685812059,0.24886474347330556,0.05751120581430391,-0.06514161106467098,-0.09983726695355999,-0.08405641913245021,0.03469565588888901,0.4780541094087207,-0.544063036499197
SMALL,0.1,1.0,2025,250,0.011528157378030812,0.08576158022115377,0.1771905467755066,0.07423342284312295,-0.11370484582933371,-0.23239700263106666,-0.18755235013533944,0.11869215680173295,0.699999845502749,-0.7921542483545123
SMALL,0.1,1.0,2026,179,0.0777845233976675,0.16230944324743746,0.1257029269842691,0.08452491984976995,-0.05947909178429489,-0.10419510413919875,-0.08884974479781771,0.044716012354903856,0.31824949785460854,-0.40069479339540554
