panel,window,book,n,gross,overlay,cost,mean_gross,turnover_yr,CAGR,Sharpe,MaxDD,IS_Sharpe,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,mSPY_H1,mSPY_H2,mSPY_OOS,mSPY_DD,mSPY_CAGR,pass4b_SPY,floor_only_SPY,nf_fail_SPY,fails_SPY,mIWM_H1,mIWM_H2,mIWM_OOS,mIWM_DD,mIWM_CAGR,pass4b_IWM,floor_only_IWM,nf_fail_IWM,fails_IWM,pass4a,v2_Sharpe,IS_pass_nonfloor,IS_pass_floor
B136,own,TOP40,40.0,0.53,VT10,25,0.5107444954912191,8.252834462352295,0.06749918583861958,0.8571778509273332,-0.13718298689093467,0.8503472340032967,0.8626197530084232,0.06809126005208599,-0.13718298689093533,-0.004407169756828644,-0.06713510813487766,-0.01940417058880839,0.06511273295342337,-0.039099150663396684,False,False,3,"H1,H2,OOS,CAGR",0.1790125155344211,0.26936204450651585,0.3421824859451137,0.10961678463755928,-0.020314006272615148,False,True,0,CAGR,False,1.0639817800815083,False,False
B136,own,TOP40,40.0,0.53,DD10,0,0.5252559657149564,7.921468308851812,0.09098401985331606,1.0630128041639808,-0.13647307810032905,1.1063510222375363,1.0274976321898301,0.08816318051488548,-0.13647307810032883,0.24687214510312427,0.09781961029110697,0.14547370859259856,0.06582264174402899,-0.015614316648700208,False,True,0,CAGR,0.430291830394374,0.4343167629325005,0.5070603651265206,0.1103266934281649,0.003170827742081328,True,False,0,-,False,1.1336379339551383,False,False
B136,own,TOP40,40.0,0.53,DD10,10,0.5252559657149564,7.921468308851812,0.08236672155168678,0.970115645474227,-0.13835723100814246,1.0133062825737769,0.9347365484325261,0.07953349585029268,-0.13835723100814268,0.15231048743387465,0.0064124926933505355,0.052712624835294486,0.06393848883621558,-0.02423161495032948,False,True,0,CAGR,0.3357301727251244,0.34290964533474405,0.41429928136921657,0.10844254052035149,-0.005446470559547945,False,True,0,CAGR,False,1.1057909653933387,False,False
B136,own,TOP40,40.0,0.53,DD10,25,0.5252559657149564,7.921468308851812,0.0695653335593196,0.8305049183925152,-0.14367003542505852,0.8734636080731774,0.7953388069286388,0.06671418095371329,-0.14367003542505852,0.010160980704542966,-0.13092518696488087,-0.0866851166685928,0.05862568441929952,-0.037033002942696666,False,False,2,"H2,OOS,CAGR",0.1935806659957927,0.20557196567651265,0.2749015398653293,0.10312973610343543,-0.01824785855191513,False,True,0,CAGR,False,1.0639817800815083,False,False
B136,own,TOP40,40.0,0.75,CTRL,0,0.749214394279777,11.148994454395503,0.13280318597731644,1.0812255333111207,-0.19034529297252856,1.107210346155576,1.0605197531622836,0.13185682591916237,-0.19034529297252856,0.24773491104999412,0.1356436547260027,0.17849582956505206,0.011950426871829484,0.026204849475300176,True,False,0,-,0.43115459634124387,0.4721408073673962,0.5400824860989741,0.05645447855596539,0.04498999386608171,True,False,0,-,False,1.1336379339551383,False,True
B136,own,TOP40,40.0,0.75,CTRL,10,0.749214394279777,11.148994454395503,0.12023001621825036,0.9898449480924226,-0.1911337290266013,1.0145770606894975,0.9701422634156279,0.11925723889604067,-0.1911337290266013,0.15357885039187924,0.04670310964935698,0.08811833981839634,0.011161990817756734,0.013631679716234094,True,False,0,-,0.336998535683129,0.3832002622907505,0.4497049963523184,0.05566604250189264,0.03241682410701563,True,False,0,-,False,1.1057909653933387,False,True
B136,own,TOP40,40.0,0.75,CTRL,25,0.749214394279777,11.148994454395503,0.10162525539490175,0.8525362364352853,-0.1949696593258302,0.8753556173274911,0.8343640514195789,0.10061385448938975,-0.19496965932583055,0.012041848053796045,-0.0868894399567065,-0.04765987217765266,0.007326060518527827,-0.004973081107114516,False,False,2,"H2,OOS,CAGR",0.1954615333450458,0.249607712684687,0.3139267843562694,0.05183011220266373,0.01381206328366702,True,False,0,-,False,1.0639817800815083,False,False
B136,own,TOP40,40.0,0.75,G200,0,0.6431161221767299,12.60663598120869,0.1157181821843789,1.0777221077956731,-0.16743295825524707,0.9924351880700819,1.1460712357365848,0.12556834042686504,-0.16743295825524696,0.15807328842094892,0.21005103435454942,0.2640473121393532,0.034862761589110974,0.00911984568236264,True,False,0,-,0.34149297371219867,0.546548186995943,0.6256339686732753,0.07936681327324688,0.027904990073144176,True,False,0,-,False,1.1336379339551383,False,False
B136,own,TOP40,40.0,0.75,G200,10,0.6431161221767299,12.60663598120869,0.1017312116900293,0.9600145759374071,-0.17947131266674587,0.8663085314785965,1.0350642742859533,0.11210927092903078,-0.17222214656259194,0.03269282617007596,0.0994499966059671,0.15304035068872168,0.022824407177612166,-0.004867124811986964,False,True,0,CAGR,0.2161125114613257,0.4359471492473606,0.5146270072226438,0.06732845886174807,0.013918019578794572,True,False,0,-,False,1.1057909653933387,False,False
B136,own,TOP40,40.0,0.75,G200,25,0.6431161221767299,12.60663598120869,0.08106861724189396,0.7827278260871517,-0.19862100298160246,0.6761846531759806,0.8679870615479245,0.09221254428231274,-0.17936056023037183,-0.15636187205128815,-0.06696941906580312,-0.014036862049307097,0.0036747168627555837,-0.025529719260122305,False,False,3,"H1,H2,OOS,CAGR",0.027057813239961592,0.2695277335755904,0.347549794484615,0.04817876854689149,-0.006744574869340769,False,True,0,CAGR,False,1.0639817800815083,False,False
B136,own,TOP40,40.0,0.75,VT10,0,0.644686898369915,12.448622590401888,0.10937246064134776,1.106606636671873,-0.12754909486680843,1.081273027946317,1.1272489865640285,0.11173010810000794,-0.12754909486680843,0.2467499650091286,0.1787324465914215,0.24522506296679691,0.07474662497754961,0.0027741241393314936,True,False,0,-,0.43016965030037835,0.5152295992328151,0.606811719500719,0.11925067666168551,0.02155926853011303,True,False,0,-,False,1.1336379339551383,False,False
B136,own,TOP40,40.0,0.75,VT10,10,0.644686898369915,12.448622590401888,0.09563248874865615,0.9795249620820283,-0.13854148680081624,0.9523245831973645,1.0017327633236277,0.09811300459313488,-0.13854148680081602,0.11774315390405332,0.05350113740679907,0.11970883972639612,0.0637542330435418,-0.010965847753360111,False,True,0,CAGR,0.30116283919530307,0.3899982900481926,0.4812954962603182,0.1082582847276777,0.007819296637421425,True,False,0,-,False,1.1057909653933387,False,False
B136,own,TOP40,40.0,0.75,VT10,25,0.644686898369915,12.448622590401888,0.0753360040082971,0.7886729007056892,-0.1554260017162683,0.7587120351748082,0.8131963706071491,0.07799444675380718,-0.15542600171626753,-0.075998091130009,-0.13457248853449777,-0.06882755299008247,0.04686971812808974,-0.03126233249371917,False,False,3,"H1,H2,OOS,CAGR",0.10742159416124075,0.20192466410689575,0.2927591035438396,0.09137376981222564,-0.01247718810293763,False,True,0,CAGR,False,1.0639817800815083,False,False
B136,own,TOP40,40.0,0.75,DD10,0,0.7303277245682059,11.457817674265668,0.12485956978792401,1.0612209781040653,-0.15884465764171307,1.05588011532249,1.0656362279780582,0.12414881607344253,-0.1588446576417133,0.20130943192078676,0.1328312109138059,0.18361230438082665,0.04345106220264497,0.018261233285907744,True,False,0,-,0.3847291172120365,0.4693283635551994,0.5451989609147487,0.08795511388678087,0.03704637767668928,True,False,0,-,False,1.1336379339551383,False,True
B136,own,TOP40,40.0,0.75,DD10,10,0.7303277245682059,11.457817674265668,0.1120313591325357,0.9634593089832317,-0.15997443705333914,0.955488557286439,0.9701027098437562,0.11175057379545938,-0.15997443705333936,0.09991874939046286,0.038613843109495116,0.08807878624652465,0.042321282791018905,0.005433022630519438,True,False,0,-,0.2833384346817126,0.37511099575088863,0.44966544278044673,0.08682533447515481,0.024218167021300974,True,False,0,-,False,1.1057909653933387,False,True
B136,own,TOP40,40.0,0.75,DD10,25,0.7303277245682059,11.457817674265668,0.09305683690823208,0.8165623390950454,-0.16868650254285078,0.8046283802544558,0.8265639549273182,0.0934034909046999,-0.16868650254285034,-0.05247437212305095,-0.10291916467227791,-0.05545996866991343,0.03360921730150726,-0.013541499593784187,False,False,3,"H1,H2,OOS,CAGR",0.1309453131681988,0.2335779879691156,0.30612668786400865,0.07811326898564316,0.005243644796997349,True,False,0,-,False,1.0639817800815083,False,False
B136,own,TOP40,40.0,1.0,CTRL,0,0.9986358237481722,14.836577502394224,0.17716785282119196,1.0812534703968655,-0.2495722102619915,1.1081832894425856,1.0598387678989556,0.17568247214029742,-0.2495722102619915,0.24870737028403045,0.1350160435578459,0.177814844301724,-0.04727649041763346,0.0705695163191757,False,False,1,DD,0.4321270555752802,0.4715131961992394,0.5394015008356461,-0.0027724387334975564,0.08935466070995723,False,False,1,DD,False,1.1336379339551383,False,True
B136,own,TOP40,40.0,1.0,CTRL,10,0.9986358237481722,14.836577502394224,0.15981392781540582,0.9901700543086275,-0.2505538933434506,1.0158076354761678,0.9697872221103156,0.15829565154253644,-0.25055389334345046,0.15480206476999847,0.04640706874571432,0.08776329851308406,-0.04825817349909253,0.05321559131338956,False,False,1,DD,0.3382217500612482,0.38290422138710783,0.44934995504700614,-0.003754121814956629,0.07200073570417109,False,False,1,DD,False,1.1057909653933387,False,True
B136,own,TOP40,40.0,1.0,CTRL,25,0.9986358237481722,14.836577502394224,0.13425026148344466,0.8533091373273193,-0.25372249004100333,0.8769753752787043,0.8344993834375647,0.13268447227199576,-0.25372249004100333,0.01364394635945243,-0.08668679061681994,-0.047524540159666895,-0.051426770196645294,0.02765192498142839,False,False,3,"H2,OOS,DD",0.19706363165070218,0.24981036202457357,0.3140621163742552,-0.00692271851250939,0.04643706937220993,False,False,1,DD,False,1.0639817800815083,False,True
B136,own,TOP40,40.0,1.0,G200,0,0.857046601318777,16.79453967761946,0.1543269471921791,1.0782585099843711,-0.21859753625209344,0.9931529508767116,1.1464710561938005,0.16781456732050715,-0.21859753625209277,0.15888452486284266,0.21032281317009227,0.26444713259656893,-0.016301816407735398,0.047728610690162834,False,False,1,DD,0.3423042101540924,0.5468199658114858,0.626033789130491,0.028202235276400506,0.06651375508094437,True,False,0,-,False,1.1336379339551383,False,True
B136,own,TOP40,40.0,1.0,G200,10,0.857046601318777,16.79453967761946,0.13509302819556335,0.960656458073854,-0.23352041241246368,0.8671424842437351,1.0355626907268387,0.14925187695110065,-0.2246120544394865,0.033621082447801154,0.09981777856372065,0.15353876712960712,-0.031224692568105644,0.028494691693547083,False,False,1,DD,0.2170407677390509,0.43631493120511416,0.5151254236635292,0.01327935911603026,0.04727983608432862,True,False,0,-,False,1.1057909653933387,False,True
B136,own,TOP40,40.0,1.0,G200,25,0.857046601318777,16.79453967761946,0.10682278131600231,0.7835280700607039,-0.25729278844195036,0.6771943351839437,0.8686326317531465,0.12194265756869616,-0.23355758933828286,-0.15525690640729406,-0.06645825414420514,-0.013391291844085051,-0.05499706859759232,0.00022444481398604943,False,False,4,"H1,H2,OOS,DD",0.028162778883955686,0.2700388984971884,0.34819536468983703,-0.010493016913456416,0.019009589204767585,False,False,1,DD,False,1.0639817800815083,False,False
B136,own,TOP40,40.0,1.0,VT10,0,0.711575351827512,15.879476014529956,0.11717114497880887,1.0904011169520462,-0.14008369803587972,1.0858453860372812,1.0939407662108398,0.11843263969961604,-0.14008369803588017,0.24240849994662128,0.15079442292593626,0.21191684261360821,0.06221202180847832,0.010572808476792608,True,False,0,-,0.425828185237871,0.48729157556732977,0.5735034991475303,0.10671607349261422,0.029357952867574144,True,False,0,-,False,1.1336379339551383,True,True
B136,own,TOP40,40.0,1.0,VT10,10,0.711575351827512,15.879476014529956,0.09955319970097087,0.9416301853467932,-0.15336091688662068,0.9356938360399341,0.946313421461859,0.10080203073419725,-0.15336091688662035,0.08978700598974643,0.005760785455299566,0.06428949786462745,0.04893480295773736,-0.00704513680104539,False,True,0,CAGR,0.2732066912809962,0.3422579380966931,0.42587615439854953,0.09343885464187326,0.011740007589736146,True,False,0,-,False,1.1057909653933387,False,False
B136,own,TOP40,40.0,1.0,VT10,25,0.711575351827512,15.879476014529956,0.07363884060024861,0.7181796433524608,-0.17289903969990317,0.7102111984673966,0.7245473017280702,0.074868581524969,-0.17289903969990394,-0.13947085948373394,-0.2120515717840541,-0.15747662186916134,0.029396680144454873,-0.03295949590176765,False,False,3,"H1,H2,OOS,CAGR",0.0439488258075158,0.12444558085733942,0.20411003466476074,0.07390073182859078,-0.014174351510986116,False,True,0,CAGR,False,1.0639817800815083,False,False
B136,own,TOP40,40.0,1.0,DD10,0,0.9365532028135256,16.038387014152818,0.14652893308665105,0.9899120158994229,-0.218442143495013,1.009926951307953,0.9730170743229092,0.14283849253193837,-0.218442143495013,0.16527610699659345,0.02792825935696497,0.0909931507256776,-0.016146423650654967,0.039930596584634784,False,False,1,DD,0.3486957922878432,0.3644254119983585,0.4525798072595997,0.028357628033480936,0.05871574097541632,True,False,0,-,False,1.1336379339551383,False,True
B136,own,TOP40,40.0,1.0,DD10,10,0.9365532028135256,16.038387014152818,0.12827166317926264,0.8825429876432505,-0.23342320516980752,0.9016657677246275,0.8664136834354091,0.1248806633131263,-0.23342320516980775,0.05647379669765462,-0.07803556432859826,-0.015610240161822442,-0.031127485325449483,0.021673326677246377,False,False,3,"H2,OOS,DD",0.23989348198890437,0.25846158831279525,0.34597641637209964,0.01337656635868642,0.04045847106802791,True,False,0,-,False,1.1057909653933387,False,True
B136,own,TOP40,40.0,1.0,DD10,25,0.9365532028135256,16.038387014152818,0.1014176258973436,0.7211760786616338,-0.26836493204533163,0.7389061244542666,0.7062407427557176,0.0984601343989302,-0.26836493204533096,-0.10713433431335573,-0.23721057746337693,-0.175783180841514,-0.06606921220097359,-0.005180710604672664,False,False,4,"H1,H2,OOS,DD,CAGR",0.07628535097789402,0.09928657517801659,0.18580347569240807,-0.021565160516837684,0.013604433786108872,False,False,1,DD,False,1.0639817800815083,False,False
B136,own,EWALL,,0.53,CTRL,0,0.5302606702558795,5.8813323307892516,0.0822376119829451,1.1097390894838883,-0.12460991830953028,1.1139252438718585,1.1060458979835113,0.08157162614059876,-0.12460991830952972,0.26771428324644264,0.16853882013255173,0.2240219743862797,0.07768580153482776,-0.02436072451907116,False,True,0,CAGR,0.4511339685376924,0.5050359727739453,0.5856086309202018,0.12218985321896367,-0.005575580128289626,False,True,0,CAGR,False,1.1336379339551383,True,False
B136,own,EWALL,,0.53,CTRL,10,0.5302606702558795,5.8813323307892516,0.07588271907457256,1.0295593540598402,-0.12724470722002157,1.0369190314522443,1.023235422161733,0.0750432422686822,-0.12724470722002235,0.1919687778185729,0.08413566871379996,0.14121149856450144,0.07505101262433647,-0.030715617427443706,False,True,0,CAGR,0.37538846310982266,0.4206328213551935,0.5027981550984235,0.11955506430847238,-0.01193047303666217,False,True,0,CAGR,False,1.1057909653933387,False,False
B136,own,EWALL,,0.53,CTRL,25,0.5302606702558795,5.8813323307892516,0.06641778143716892,0.9090121964436446,-0.13118527870363317,0.9211427239257018,0.8987342659255663,0.06532185211822306,-0.13118527870363272,0.07805241857585943,-0.042719461253378554,0.016710342328334682,0.07111044114072487,-0.04018055506484734,False,False,1,"H2,CAGR",0.2614721038671092,0.29377769138801496,0.37829699886225676,0.11561449282486078,-0.021395410674065807,False,True,0,CAGR,False,1.0639817800815083,False,False
B136,own,EWALL,,0.53,G200,0,0.45527846449866477,6.617422293468286,0.07179657881186374,1.1553465921612143,-0.10381676452922173,1.0196449480631462,1.270535786334653,0.07841262968576479,-0.10381676452922184,0.20571884916924554,0.31453345994875725,0.38851186273742133,0.09847895531513631,-0.03480175769015252,False,True,0,CAGR,0.3891385344604953,0.6510306125901508,0.7500985192713434,0.14298300699927222,-0.016016613299370985,False,True,0,CAGR,False,1.1336379339551383,False,False
B136,own,EWALL,,0.53,G200,10,0.45527846449866477,6.617422293468286,0.06472065758009227,1.048250790842713,-0.11016371583747231,0.9096677368656344,1.1657671751951861,0.07156327574038257,-0.10763043729190447,0.09915550757095215,0.20693887062899274,0.28374325159795455,0.09213200400688573,-0.041877678921924,False,True,0,CAGR,0.2825751928622019,0.5434360232703863,0.6453299081318766,0.13663605569102164,-0.02309253453114246,False,True,0,CAGR,False,1.1057909653933387,False,False
B136,own,EWALL,,0.53,G200,25,0.45527846449866477,6.617422293468286,0.0541900398985129,0.8866085842919897,-0.12520504586753778,0.7435596877691002,1.0077577233801962,0.061366928245832675,-0.11332423700995686,-0.0619215962904438,0.04476868096706288,0.12573379978296462,0.07709067397682026,-0.052408296603503365,False,False,1,"H1,CAGR",0.12149808900080594,0.3812658336084564,0.4873204563168867,0.12159472566095617,-0.03362315221272183,False,True,0,CAGR,False,1.0639817800815083,False,False
B136,own,EWALL,,0.53,VT10,0,0.5196190172502259,6.053850580383194,0.08073736743154547,1.1481704055465292,-0.11152945137433012,1.1171896377767911,1.1753725271303388,0.08095363586605475,-0.11152945137433001,0.2758498278602898,0.23130683580902134,0.2933486035331072,0.09076626847002792,-0.025860969070470793,False,True,0,CAGR,0.4592695131515395,0.5678039884504149,0.6549352600670293,0.13527032015416382,-0.007075824679689258,False,True,0,CAGR,False,1.1336379339551383,True,False
B136,own,EWALL,,0.53,VT10,10,0.5196190172502259,6.053850580383194,0.07420648614113823,1.0611353393079308,-0.11927717197368759,1.0336810462755877,1.0852733832378083,0.07432693653264333,-0.11927717197368792,0.19394384245891227,0.13921274369718672,0.20324945964057672,0.08301854787067045,-0.032391850360878036,False,True,0,CAGR,0.377363527750162,0.47570989633858024,0.5648361161744988,0.12752259955480635,-0.0136067059700965,False,True,0,CAGR,False,1.1057909653933387,False,False
B136,own,EWALL,,0.53,VT10,25,0.5196190172502259,6.053850580383194,0.0644818149984363,0.9302659503679065,-0.13077580793685717,0.9081845505149974,0.9497274824939876,0.06446071845346757,-0.13077580793685895,0.07081660733389172,0.0007039198651573875,0.06770355889675606,0.07151991190750087,-0.04211652150357996,False,True,0,CAGR,0.25423629262514147,0.3372010725065509,0.42929021543067813,0.11602396359163678,-0.023331377112798424,False,True,0,CAGR,False,1.0639817800815083,False,False
B136,own,EWALL,,0.53,DD10,0,0.5273468578412035,5.949600245458295,0.08010740093284952,1.0929397740077598,-0.1317110496306344,1.1139252438718585,1.075101096819595,0.07768901443571363,-0.13171104963063418,0.26771428324644264,0.13310431256937327,0.1930771732223635,0.07058467021372364,-0.02649093556916675,False,True,0,CAGR,0.4511339685376924,0.4696014652107668,0.5546638297562856,0.11508872189785954,-0.007705791178385213,False,True,0,CAGR,False,1.1336379339551383,True,False
B136,own,EWALL,,0.53,DD10,10,0.5273468578412035,5.949600245458295,0.07369123260979027,1.0109753094050353,-0.1345569634849858,1.0369190314522443,0.9889311590496397,0.07104971958291495,-0.13455696348498658,0.1919687778185729,0.045180957295442026,0.1069072354524081,0.06773875635937224,-0.032907103892225995,False,True,0,CAGR,0.37538846310982266,0.38167810993683554,0.4684938919863302,0.11224280804350814,-0.014121959501444459,False,True,0,CAGR,False,1.1057909653933387,False,False
B136,own,EWALL,,0.53,DD10,25,0.5273468578412035,5.949600245458295,0.06413584820052343,0.8877700626210029,-0.13881204797181057,0.9211427239257018,0.8594293190393556,0.061164715527272095,-0.13881204797181046,0.07805241857585943,-0.08691079863299711,-0.022594604557875986,0.06348367187254747,-0.04246248830149284,False,False,2,"H2,OOS,CAGR",0.2614721038671092,0.2495863540083964,0.3389920519760461,0.10798772355668337,-0.0236773439107113,False,True,0,CAGR,False,1.0639817800815083,False,False
B136,own,EWALL,,0.75,CTRL,0,0.7501903705315693,8.247558625134438,0.1165868639755685,1.10896644774548,-0.1733261770569391,1.1142757901987586,1.1043367363971124,0.11558823988492573,-0.1733261770569392,0.26801736151504796,0.166949810830328,0.2223128127998808,0.02896954278741895,0.009988527473552236,True,False,0,-,0.4514370468062977,0.5034469634717216,0.5838994693338029,0.07347359447155485,0.028773671864333772,True,False,0,-,False,1.1336379339551383,True,True
B136,own,EWALL,,0.75,CTRL,10,0.7501903705315693,8.247558625134438,0.10740317564136559,1.0296015313645746,-0.17677544930006228,1.0380549711831786,1.0223694096336824,0.10615108869593382,-0.17677544930006206,0.19303355340064832,0.0834142760555503,0.1403454860364508,0.02552027054429576,0.0008048391393493254,True,False,0,-,0.37645323869189806,0.4199114286969438,0.5019321425703729,0.07002432222843166,0.01958998353013086,True,False,0,-,False,1.1057909653933387,False,True
B136,own,EWALL,,0.75,CTRL,25,0.7501903705315693,8.247558625134438,0.09376400877668378,0.9102816676091354,-0.1820619163481232,0.9234619965142501,0.8991379296619917,0.09213950218479727,-0.1820619163481234,0.08026542208117904,-0.04213495239019205,0.0171140060647601,0.020233803496234853,-0.012834327725332481,False,False,1,"H2,CAGR",0.2636851073724288,0.29436220025120147,0.3787006625986822,0.06473785518037076,0.005950816665449055,True,False,0,-,False,1.0639817800815083,False,False
B136,own,EWALL,,0.75,G200,0,0.6440071922324901,9.302479101034272,0.10185158517099535,1.1553359010131683,-0.14479655070062802,1.0199825224463506,1.2702186661705235,0.11149270485462393,-0.1447965507006277,0.20609838978743078,0.3141474278594574,0.3881947425732919,0.05749916914373002,-0.0047467513310209125,False,True,0,CAGR,0.3895180750786805,0.6506445805008509,0.749781399107214,0.10200322082786592,0.014038393059760623,True,False,0,-,False,1.1336379339551383,False,False
B136,own,EWALL,,0.75,G200,10,0.6440071922324901,9.302479101034272,0.09164108399779036,1.0489446062501295,-0.15300852136726073,0.9107132155978622,1.1661531998040797,0.10158323928178259,-0.14994857454175936,0.1002221522022867,0.20727423319294958,0.28412927620684814,0.04928719847709731,-0.014957252504225901,False,True,0,CAGR,0.28364183749353644,0.5437713858343431,0.6457159327407702,0.09379125016123321,0.0038278918865556344,True,False,0,-,False,1.1057909653933387,False,False
B136,own,EWALL,,0.75,G200,25,0.6440071922324901,9.302479101034272,0.07649386166654781,0.8883647844866743,-0.17317052270746947,0.7456749698531757,1.009202088441415,0.08687670019109572,-0.1576255365591127,-0.059816430702721246,0.046189500096255554,0.12717816484418343,0.029125197136888575,-0.03010447483546845,False,False,1,"H1,CAGR",0.1236032545885285,0.38268665273764907,0.4887648213781055,0.07362924882102448,-0.011319330444686915,False,True,0,CAGR,False,1.0639817800815083,False,False
B136,own,EWALL,,0.75,VT10,0,0.6869392079974098,8.987980738458411,0.10184589467401417,1.137882707791341,-0.13033656022290863,1.0669789170654842,1.199237267278339,0.10570802674147384,-0.13033656022290852,0.2459430214871895,0.24010736504819974,0.3172133436811073,0.07195915962144941,-0.004752441828002094,False,True,0,CAGR,0.42936270677843924,0.5766045176895933,0.6788000002150294,0.11646321130558532,0.014032702562779442,True,False,0,-,False,1.1336379339551383,False,False
B136,own,EWALL,,0.75,VT10,10,0.6869392079974098,8.987980738458411,0.09197466392794773,1.0362188599446063,-0.14108006664116524,0.9669813449054944,1.0961368613674771,0.09584833287383665,-0.1410800666411648,0.14853279227216054,0.13425365559173164,0.21411293777024554,0.061215653203192805,-0.014623672574068533,False,True,0,CAGR,0.3319524775634103,0.47075080823312515,0.5756995943041676,0.10571970488732871,0.004161471816713003,True,False,0,-,False,1.1057909653933387,False,False
B136,own,EWALL,,0.75,VT10,25,0.6869392079974098,8.987980738458411,0.07732961278202621,0.8834753711674187,-0.15695240980560154,0.8168322043536086,0.9411499377030819,0.08121958811899077,-0.15695240980560154,0.0022274670579879308,-0.024831980933809228,0.05912601410585028,0.045343310038756496,-0.02926872371999005,False,False,1,"H2,CAGR",0.18564715234923768,0.3116651717075843,0.42071267063977236,0.0898473617228924,-0.010483579329208514,False,True,0,CAGR,False,1.0639817800815083,False,False
B136,own,EWALL,,0.75,DD10,0,0.7380365508174062,8.611032253406329,0.10868103705534327,1.0808281153638322,-0.15580154180003825,1.0643718099725843,1.096629544918223,0.10663970796190814,-0.15580154180003802,0.22225458790100994,0.14795633155941568,0.21460562132099148,0.046494178044319795,0.002082700553327002,True,False,0,-,0.4056742731922597,0.4844534842008092,0.5761922778549136,0.0909982297284557,0.020867844944108538,True,False,0,-,False,1.1336379339551383,False,True
B136,own,EWALL,,0.75,DD10,10,0.7380365508174062,8.611032253406329,0.09916121522812182,0.9943625970904048,-0.16768043444280556,0.9829170691605725,1.0056041577846482,0.09699104984074647,-0.16768043444280645,0.14235294050870528,0.05493097654078538,0.1235802341874166,0.03461528540155248,-0.00743712127389444,False,True,0,CAGR,0.32577262579995503,0.3914281291821789,0.4851668907213387,0.07911933708568838,0.011348023116887096,True,False,0,-,False,1.1057909653933387,False,False
B136,own,EWALL,,0.75,DD10,25,0.7380365508174062,8.611032253406329,0.08502944980884286,0.8644198671398053,-0.18658332104392672,0.8604709020971616,0.8688442600736622,0.08267047559596241,-0.18658332104392628,0.02220182042295582,-0.08478427314542358,-0.013179663523569363,0.01571239880043132,-0.021568886693173403,False,False,2,"H2,OOS,CAGR",0.20562150571420557,0.25171287949596993,0.3484069930103527,0.060216450484567224,-0.0027837423023918673,False,True,0,CAGR,False,1.0639817800815083,False,False
B136,own,EWALL,,1.0,CTRL,0,1.0,10.88785239315487,0.15565485785205668,1.108047488311603,-0.22794307489764964,1.1146713793621832,1.1023261565945195,0.15423242253623837,-0.22794307489764942,0.2683541246808453,0.1650993905408128,0.2203022329972879,-0.025647355053291604,0.04905652135004042,False,False,1,DD,0.45177380997209504,0.5015965431822063,0.58188888953121,0.0188566966308443,0.06784166574082195,True,False,0,-,False,1.1336379339551383,True,True
B136,own,EWALL,,1.0,CTRL,10,1.0,10.88785239315487,0.1431231574393803,1.029580959963993,-0.23078479769495486,1.0393058833647772,1.0212976896630925,0.14135144332306804,-0.23078479769495475,0.19419795862345068,0.08253210553348167,0.13927376606586095,-0.028489077850596817,0.03652482093736405,False,False,1,DD,0.37761764391470043,0.4190292581748752,0.500860422599783,0.016014973833539087,0.05530996532814558,True,False,0,-,False,1.1057909653933387,False,True
B136,own,EWALL,,1.0,CTRL,25,1.0,10.88785239315487,0.12457080514888474,0.9116143551194535,-0.23741117882839968,0.9260016944452794,0.8994801209898275,0.12228936520367673,-0.2374111788283998,0.08267756857147857,-0.04155965183382515,0.017456197392595962,-0.03511545898404164,0.01797246864686848,False,False,2,"H2,DD",0.2660972538627283,0.29493750080756836,0.37904285392651804,0.009388592700094262,0.036757613037650017,True,False,0,-,False,1.0639817800815083,False,True
B136,own,EWALL,,1.0,G200,0,0.8583014192385673,12.314570022300387,0.1361181395014499,1.1553065654108376,-0.1898944352751557,1.0203719832172269,1.2698198937572172,0.14939548239951383,-0.18989443527515615,0.20653128266874454,0.31367386893104254,0.38779597015998557,0.012401284569202337,0.029519802999433645,True,False,0,-,0.3899509679599943,0.6501710215724361,0.7493826266939076,0.05690533625333824,0.04830494739021518,True,False,0,-,False,1.1336379339551383,False,True
B136,own,EWALL,,1.0,G200,10,0.8583014192385673,12.314570022300387,0.12220466331652213,1.0496771301415133,-0.19972307408117929,0.9118626017125177,1.1665196064997128,0.13585248106015269,-0.1964052329501581,0.10139068086496328,0.20758796985810068,0.2844956829024812,0.0025726457631787547,0.01560632681450587,True,False,0,-,0.284810366156213,0.5440851224994943,0.6460823394364033,0.04707669744731466,0.034391471205287405,True,False,0,-,False,1.1057909653933387,False,False
B136,own,EWALL,,1.0,G200,25,0.8583014192385673,12.314570022300387,0.10163771343262451,0.8902463208725894,-0.2249861721767803,0.7479729190346952,1.010720350886852,0.1158225337422556,-0.2060853369615595,-0.0575358955553853,0.04768801515153964,0.1286964272896205,-0.022690452332422256,-0.004960623069391754,False,False,2,"H1,DD,CAGR",0.12588378973586445,0.38418516779293316,0.4902830838235426,0.021813599351713647,0.013824521321389782,True,False,0,-,False,1.0639817800815083,False,False
B136,own,EWALL,,1.0,VT10,0,0.8083639898652974,12.301113294007383,0.11559488727568534,1.1325928738340678,-0.140436534169315,1.0278668034981149,1.2208173305284669,0.12434623481636597,-0.14043653416931579,0.23812508210562233,0.23791103739082664,0.3387934069312353,0.06185918567504303,0.00899655077366908,True,False,0,-,0.4215447673968721,0.5744081900322202,0.7003800634651574,0.10636323735917894,0.027781695164450615,True,False,0,-,False,1.1336379339551383,False,False
