m_min,split,model,k,n_test,coverage,mean_width,median_width,rho_w_err,oos_logsd_R2
40,corpus B -> corpus A,SHARE+CTRL,60.0,70,1.0,1.3612063194426156,0.7522072329663043,0.5159358407599323,-0.08029383681613567
40,corpus B -> corpus A,SHARE+CTRL,100.0,70,1.0,2.268677199071026,1.2536787216105072,0.5159358407599323,-0.08029383681613567
40,corpus B -> corpus A,CTRL-ONLY,0.25,70,0.37142857142857144,0.0037096145496268336,0.0030536006552770636,0.7329668919141746,0.3555941928684755
40,corpus B -> corpus A,CTRL-ONLY,0.5,70,0.5285714285714286,0.007419229099253667,0.006107201310554127,0.7329668919141746,0.3555941928684755
40,corpus B -> corpus A,CTRL-ONLY,0.75,70,0.6571428571428571,0.011128843648880499,0.00916080196583119,0.7329668919141746,0.3555941928684755
40,corpus B -> corpus A,CTRL-ONLY,1.0,70,0.7,0.014838458198507334,0.012214402621108254,0.7329668919141746,0.3555941928684755
40,corpus B -> corpus A,CTRL-ONLY,1.25,70,0.7285714285714285,0.018548072748134165,0.015268003276385318,0.7329668919141746,0.3555941928684755
40,corpus B -> corpus A,CTRL-ONLY,1.5,70,0.7857142857142857,0.022257687297760998,0.01832160393166238,0.7329668919141746,0.3555941928684755
40,corpus B -> corpus A,CTRL-ONLY,1.75,70,0.8,0.025967301847387842,0.021375204586939443,0.7329668919141746,0.3555941928684755
40,corpus B -> corpus A,CTRL-ONLY,2.0,70,0.8142857142857143,0.02967691639701467,0.02442880524221651,0.7329668919141746,0.3555941928684755
40,corpus B -> corpus A,CTRL-ONLY,2.5,70,0.8428571428571429,0.03709614549626833,0.030536006552770636,0.7329668919141746,0.3555941928684755
40,corpus B -> corpus A,CTRL-ONLY,3.0,70,0.8714285714285714,0.044515374595521996,0.03664320786332476,0.7329668919141746,0.3555941928684755
40,corpus B -> corpus A,CTRL-ONLY,4.0,70,0.9428571428571428,0.05935383279402934,0.04885761048443302,0.7329668919141746,0.3555941928684755
40,corpus B -> corpus A,CTRL-ONLY,6.0,70,0.9714285714285714,0.08903074919104399,0.07328641572664953,0.7329668919141746,0.3555941928684755
40,corpus B -> corpus A,CTRL-ONLY,10.0,70,1.0,0.14838458198507332,0.12214402621108254,0.7329668919141746,0.3555941928684755
40,corpus B -> corpus A,CTRL-ONLY,15.0,70,1.0,0.22257687297761,0.1832160393166238,0.7329668919141746,0.3555941928684755
40,corpus B -> corpus A,CTRL-ONLY,25.0,70,1.0,0.37096145496268335,0.30536006552770634,0.7329668919141746,0.3555941928684755
40,corpus B -> corpus A,CTRL-ONLY,40.0,70,1.0,0.5935383279402933,0.4885761048443302,0.7329668919141746,0.3555941928684755
40,corpus B -> corpus A,CTRL-ONLY,60.0,70,1.0,0.89030749191044,0.7328641572664952,0.7329668919141746,0.3555941928684755
40,corpus B -> corpus A,CTRL-ONLY,100.0,70,1.0,1.4838458198507334,1.2214402621108253,0.7329668919141746,0.3555941928684755
40,10 bps -> 5/15/20/25,SHARE,0.25,112,0.3392857142857143,0.005052968305164075,0.0005700252489058308,0.7383925947606054,0.48998067681348645
40,10 bps -> 5/15/20/25,SHARE,0.5,112,0.49107142857142855,0.01010593661032815,0.0011400504978116616,0.7383925947606054,0.48998067681348645
40,10 bps -> 5/15/20/25,SHARE,0.75,112,0.5714285714285714,0.015158904915492226,0.0017100757467174922,0.7383925947606054,0.48998067681348645
40,10 bps -> 5/15/20/25,SHARE,1.0,112,0.625,0.0202118732206563,0.002280100995623323,0.7383925947606054,0.48998067681348645
40,10 bps -> 5/15/20/25,SHARE,1.25,112,0.6785714285714286,0.02526484152582038,0.002850126244529154,0.7383925947606054,0.48998067681348645
40,10 bps -> 5/15/20/25,SHARE,1.5,112,0.6964285714285714,0.030317809830984453,0.0034201514934349845,0.7383925947606054,0.48998067681348645
40,10 bps -> 5/15/20/25,SHARE,1.75,112,0.6964285714285714,0.03537077813614853,0.003990176742340815,0.7383925947606054,0.48998067681348645
40,10 bps -> 5/15/20/25,SHARE,2.0,112,0.7321428571428571,0.0404237464413126,0.004560201991246646,0.7383925947606054,0.48998067681348645
40,10 bps -> 5/15/20/25,SHARE,2.5,112,0.7589285714285714,0.05052968305164076,0.005700252489058308,0.7383925947606054,0.48998067681348645
40,10 bps -> 5/15/20/25,SHARE,3.0,112,0.7946428571428571,0.060635619661968905,0.006840302986869969,0.7383925947606054,0.48998067681348645
40,10 bps -> 5/15/20/25,SHARE,4.0,112,0.8214285714285714,0.0808474928826252,0.009120403982493292,0.7383925947606054,0.48998067681348645
40,10 bps -> 5/15/20/25,SHARE,6.0,112,0.8660714285714286,0.12127123932393781,0.013680605973739938,0.7383925947606054,0.48998067681348645
40,10 bps -> 5/15/20/25,SHARE,10.0,112,0.8928571428571429,0.20211873220656304,0.022801009956233232,0.7383925947606054,0.48998067681348645
40,10 bps -> 5/15/20/25,SHARE,15.0,112,0.9285714285714286,0.30317809830984455,0.03420151493434985,0.7383925947606054,0.48998067681348645
40,10 bps -> 5/15/20/25,SHARE,25.0,112,0.9642857142857143,0.5052968305164075,0.05700252489058308,0.7383925947606054,0.48998067681348645
40,10 bps -> 5/15/20/25,SHARE,40.0,112,0.9910714285714286,0.8084749288262522,0.09120403982493293,0.7383925947606054,0.48998067681348645
40,10 bps -> 5/15/20/25,SHARE,60.0,112,1.0,1.2127123932393782,0.1368060597373994,0.7383925947606054,0.48998067681348645
40,10 bps -> 5/15/20/25,SHARE,100.0,112,1.0,2.02118732206563,0.2280100995623323,0.7383925947606054,0.48998067681348645
40,10 bps -> 5/15/20/25,CONST,0.25,112,0.2767857142857143,0.0011049572289522362,0.0011049572289522367,,-6.467962235801039e-05
40,10 bps -> 5/15/20/25,CONST,0.5,112,0.3482142857142857,0.0022099144579044725,0.0022099144579044733,,-6.467962235801039e-05
40,10 bps -> 5/15/20/25,CONST,0.75,112,0.39285714285714285,0.0033148716868567096,0.00331487168685671,,-6.467962235801039e-05
40,10 bps -> 5/15/20/25,CONST,1.0,112,0.4375,0.004419828915808945,0.004419828915808947,,-6.467962235801039e-05
40,10 bps -> 5/15/20/25,CONST,1.25,112,0.5,0.005524786144761184,0.005524786144761183,,-6.467962235801039e-05
40,10 bps -> 5/15/20/25,CONST,1.5,112,0.5178571428571429,0.006629743373713419,0.00662974337371342,,-6.467962235801039e-05
40,10 bps -> 5/15/20/25,CONST,1.75,112,0.5446428571428571,0.007734700602665655,0.007734700602665657,,-6.467962235801039e-05
40,10 bps -> 5/15/20/25,CONST,2.0,112,0.5803571428571429,0.00883965783161789,0.008839657831617893,,-6.467962235801039e-05
40,10 bps -> 5/15/20/25,CONST,2.5,112,0.625,0.011049572289522368,0.011049572289522367,,-6.467962235801039e-05
40,10 bps -> 5/15/20/25,CONST,3.0,112,0.6607142857142857,0.013259486747426838,0.01325948674742684,,-6.467962235801039e-05
40,10 bps -> 5/15/20/25,CONST,4.0,112,0.7232142857142857,0.01767931566323578,0.017679315663235787,,-6.467962235801039e-05
40,10 bps -> 5/15/20/25,CONST,6.0,112,0.8125,0.026518973494853677,0.02651897349485368,,-6.467962235801039e-05
40,10 bps -> 5/15/20/25,CONST,10.0,112,0.9196428571428571,0.044198289158089474,0.04419828915808947,,-6.467962235801039e-05
40,10 bps -> 5/15/20/25,CONST,15.0,112,0.9553571428571429,0.06629743373713423,0.0662974337371342,,-6.467962235801039e-05
40,10 bps -> 5/15/20/25,CONST,25.0,112,0.9732142857142857,0.11049572289522368,0.11049572289522366,,-6.467962235801039e-05
40,10 bps -> 5/15/20/25,CONST,40.0,112,0.9910714285714286,0.1767931566323579,0.17679315663235787,,-6.467962235801039e-05
40,10 bps -> 5/15/20/25,CONST,60.0,112,1.0,0.2651897349485369,0.2651897349485368,,-6.467962235801039e-05
40,10 bps -> 5/15/20/25,CONST,100.0,112,1.0,0.4419828915808947,0.44198289158089465,,-6.467962235801039e-05
40,10 bps -> 5/15/20/25,SHARE+CTRL,0.25,112,0.30357142857142855,0.005144127295646686,0.0016514115280552373,0.6711400793804773,0.5477942951250965
40,10 bps -> 5/15/20/25,SHARE+CTRL,0.5,112,0.4642857142857143,0.010288254591293372,0.0033028230561104746,0.6711400793804773,0.5477942951250965
40,10 bps -> 5/15/20/25,SHARE+CTRL,0.75,112,0.5535714285714286,0.01543238188694006,0.0049542345841657115,0.6711400793804773,0.5477942951250965
40,10 bps -> 5/15/20/25,SHARE+CTRL,1.0,112,0.6428571428571429,0.020576509182586744,0.006605646112220949,0.6711400793804773,0.5477942951250965
40,10 bps -> 5/15/20/25,SHARE+CTRL,1.25,112,0.7053571428571429,0.025720636478233434,0.008257057640276186,0.6711400793804773,0.5477942951250965
40,10 bps -> 5/15/20/25,SHARE+CTRL,1.5,112,0.7142857142857143,0.03086476377388012,0.009908469168331423,0.6711400793804773,0.5477942951250965
40,10 bps -> 5/15/20/25,SHARE+CTRL,1.75,112,0.75,0.03600889106952681,0.01155988069638666,0.6711400793804773,0.5477942951250965
40,10 bps -> 5/15/20/25,SHARE+CTRL,2.0,112,0.7946428571428571,0.04115301836517349,0.013211292224441899,0.6711400793804773,0.5477942951250965
40,10 bps -> 5/15/20/25,SHARE+CTRL,2.5,112,0.8125,0.05144127295646687,0.016514115280552372,0.6711400793804773,0.5477942951250965
40,10 bps -> 5/15/20/25,SHARE+CTRL,3.0,112,0.8303571428571429,0.06172952754776024,0.019816938336662846,0.6711400793804773,0.5477942951250965
40,10 bps -> 5/15/20/25,SHARE+CTRL,4.0,112,0.8660714285714286,0.08230603673034698,0.026422584448883797,0.6711400793804773,0.5477942951250965
40,10 bps -> 5/15/20/25,SHARE+CTRL,6.0,112,0.875,0.12345905509552048,0.03963387667332569,0.6711400793804773,0.5477942951250965
40,10 bps -> 5/15/20/25,SHARE+CTRL,10.0,112,0.8839285714285714,0.20576509182586747,0.06605646112220949,0.6711400793804773,0.5477942951250965
40,10 bps -> 5/15/20/25,SHARE+CTRL,15.0,112,0.9196428571428571,0.3086476377388013,0.09908469168331424,0.6711400793804773,0.5477942951250965
40,10 bps -> 5/15/20/25,SHARE+CTRL,25.0,112,0.9375,0.5144127295646687,0.16514115280552372,0.6711400793804773,0.5477942951250965
40,10 bps -> 5/15/20/25,SHARE+CTRL,40.0,112,0.9642857142857143,0.8230603673034699,0.26422584448883796,0.6711400793804773,0.5477942951250965
40,10 bps -> 5/15/20/25,SHARE+CTRL,60.0,112,0.9910714285714286,1.234590550955205,0.39633876673325696,0.6711400793804773,0.5477942951250965
40,10 bps -> 5/15/20/25,SHARE+CTRL,100.0,112,1.0,2.0576509182586746,0.6605646112220949,0.6711400793804773,0.5477942951250965
40,10 bps -> 5/15/20/25,CTRL-ONLY,0.25,112,0.30357142857142855,0.004606043444593968,0.0017239787080980567,0.6115588190499424,0.5236957591563867
40,10 bps -> 5/15/20/25,CTRL-ONLY,0.5,112,0.4375,0.009212086889187936,0.0034479574161961134,0.6115588190499424,0.5236957591563867
40,10 bps -> 5/15/20/25,CTRL-ONLY,0.75,112,0.5625,0.013818130333781906,0.005171936124294171,0.6115588190499424,0.5236957591563867
40,10 bps -> 5/15/20/25,CTRL-ONLY,1.0,112,0.625,0.018424173778375873,0.006895914832392227,0.6115588190499424,0.5236957591563867
40,10 bps -> 5/15/20/25,CTRL-ONLY,1.25,112,0.6875,0.023030217222969836,0.008619893540490284,0.6115588190499424,0.5236957591563867
40,10 bps -> 5/15/20/25,CTRL-ONLY,1.5,112,0.7410714285714286,0.027636260667563813,0.010343872248588341,0.6115588190499424,0.5236957591563867
40,10 bps -> 5/15/20/25,CTRL-ONLY,1.75,112,0.7589285714285714,0.032242304112157776,0.012067850956686397,0.6115588190499424,0.5236957591563867
40,10 bps -> 5/15/20/25,CTRL-ONLY,2.0,112,0.7678571428571429,0.036848347556751745,0.013791829664784453,0.6115588190499424,0.5236957591563867
40,10 bps -> 5/15/20/25,CTRL-ONLY,2.5,112,0.8035714285714286,0.04606043444593967,0.01723978708098057,0.6115588190499424,0.5236957591563867
40,10 bps -> 5/15/20/25,CTRL-ONLY,3.0,112,0.8303571428571429,0.055272521335127625,0.020687744497176683,0.6115588190499424,0.5236957591563867
40,10 bps -> 5/15/20/25,CTRL-ONLY,4.0,112,0.8660714285714286,0.07369669511350349,0.027583659329568907,0.6115588190499424,0.5236957591563867
40,10 bps -> 5/15/20/25,CTRL-ONLY,6.0,112,0.875,0.11054504267025525,0.041375488994353365,0.6115588190499424,0.5236957591563867
40,10 bps -> 5/15/20/25,CTRL-ONLY,10.0,112,0.8839285714285714,0.18424173778375869,0.06895914832392228,0.6115588190499424,0.5236957591563867
40,10 bps -> 5/15/20/25,CTRL-ONLY,15.0,112,0.9196428571428571,0.27636260667563806,0.1034387224858834,0.6115588190499424,0.5236957591563867
40,10 bps -> 5/15/20/25,CTRL-ONLY,25.0,112,0.9285714285714286,0.46060434445939674,0.17239787080980568,0.6115588190499424,0.5236957591563867
40,10 bps -> 5/15/20/25,CTRL-ONLY,40.0,112,0.9642857142857143,0.7369669511350347,0.2758365932956891,0.6115588190499424,0.5236957591563867
40,10 bps -> 5/15/20/25,CTRL-ONLY,60.0,112,0.9821428571428571,1.1054504267025522,0.4137548899435336,0.6115588190499424,0.5236957591563867
40,10 bps -> 5/15/20/25,CTRL-ONLY,100.0,112,1.0,1.842417377837587,0.6895914832392227,0.6115588190499424,0.5236957591563867
40,published views -> BAND+/SLEEVE+,SHARE,0.25,40,0.575,0.013781762534168757,0.012956832095547596,-0.032928373787338885,-2.8307007631416297
40,published views -> BAND+/SLEEVE+,SHARE,0.5,40,0.75,0.027563525068337515,0.02591366419109519,-0.032928373787338885,-2.8307007631416297
40,published views -> BAND+/SLEEVE+,SHARE,0.75,40,0.875,0.041345287602506275,0.03887049628664278,-0.032928373787338885,-2.8307007631416297
40,published views -> BAND+/SLEEVE+,SHARE,1.0,40,0.9,0.05512705013667503,0.05182732838219038,-0.032928373787338885,-2.8307007631416297
40,published views -> BAND+/SLEEVE+,SHARE,1.25,40,0.9,0.06890881267084378,0.06478416047773798,-0.032928373787338885,-2.8307007631416297
40,published views -> BAND+/SLEEVE+,SHARE,1.5,40,0.925,0.08269057520501255,0.07774099257328557,-0.032928373787338885,-2.8307007631416297
40,published views -> BAND+/SLEEVE+,SHARE,1.75,40,0.925,0.09647233773918132,0.09069782466883317,-0.032928373787338885,-2.8307007631416297
40,published views -> BAND+/SLEEVE+,SHARE,2.0,40,0.925,0.11025410027335006,0.10365465676438076,-0.032928373787338885,-2.8307007631416297
40,published views -> BAND+/SLEEVE+,SHARE,2.5,40,0.95,0.13781762534168757,0.12956832095547596,-0.032928373787338885,-2.8307007631416297
40,published views -> BAND+/SLEEVE+,SHARE,3.0,40,0.975,0.1653811504100251,0.15548198514657113,-0.032928373787338885,-2.8307007631416297
40,published views -> BAND+/SLEEVE+,SHARE,4.0,40,0.975,0.22050820054670012,0.20730931352876153,-0.032928373787338885,-2.8307007631416297
40,published views -> BAND+/SLEEVE+,SHARE,6.0,40,1.0,0.3307623008200502,0.31096397029314227,-0.032928373787338885,-2.8307007631416297
40,published views -> BAND+/SLEEVE+,SHARE,10.0,40,1.0,0.5512705013667503,0.5182732838219039,-0.032928373787338885,-2.8307007631416297
40,published views -> BAND+/SLEEVE+,SHARE,15.0,40,1.0,0.8269057520501253,0.7774099257328557,-0.032928373787338885,-2.8307007631416297
40,published views -> BAND+/SLEEVE+,SHARE,25.0,40,1.0,1.3781762534168758,1.2956832095547597,-0.032928373787338885,-2.8307007631416297
40,published views -> BAND+/SLEEVE+,SHARE,40.0,40,1.0,2.205082005467001,2.0730931352876154,-0.032928373787338885,-2.8307007631416297
40,published views -> BAND+/SLEEVE+,SHARE,60.0,40,1.0,3.307623008200501,3.109639702931423,-0.032928373787338885,-2.8307007631416297
40,published views -> BAND+/SLEEVE+,SHARE,100.0,40,1.0,5.512705013667503,5.182732838219039,-0.032928373787338885,-2.8307007631416297
40,published views -> BAND+/SLEEVE+,CONST,0.25,40,0.025,0.0006056314699675352,0.0006056314699675352,,-10.653678335047697
40,published views -> BAND+/SLEEVE+,CONST,0.5,40,0.05,0.0012112629399350704,0.0012112629399350704,,-10.653678335047697
40,published views -> BAND+/SLEEVE+,CONST,0.75,40,0.075,0.0018168944099026057,0.0018168944099026057,,-10.653678335047697
40,published views -> BAND+/SLEEVE+,CONST,1.0,40,0.075,0.0024225258798701407,0.0024225258798701407,,-10.653678335047697
40,published views -> BAND+/SLEEVE+,CONST,1.25,40,0.1,0.003028157349837676,0.003028157349837676,,-10.653678335047697
40,published views -> BAND+/SLEEVE+,CONST,1.5,40,0.125,0.0036337888198052113,0.0036337888198052113,,-10.653678335047697
40,published views -> BAND+/SLEEVE+,CONST,1.75,40,0.125,0.004239420289772746,0.004239420289772746,,-10.653678335047697
40,published views -> BAND+/SLEEVE+,CONST,2.0,40,0.2,0.0048450517597402815,0.0048450517597402815,,-10.653678335047697
40,published views -> BAND+/SLEEVE+,CONST,2.5,40,0.25,0.006056314699675352,0.006056314699675352,,-10.653678335047697
40,published views -> BAND+/SLEEVE+,CONST,3.0,40,0.275,0.007267577639610423,0.007267577639610423,,-10.653678335047697
40,published views -> BAND+/SLEEVE+,CONST,4.0,40,0.35,0.009690103519480563,0.009690103519480563,,-10.653678335047697
40,published views -> BAND+/SLEEVE+,CONST,6.0,40,0.575,0.014535155279220845,0.014535155279220845,,-10.653678335047697
40,published views -> BAND+/SLEEVE+,CONST,10.0,40,0.8,0.024225258798701407,0.024225258798701407,,-10.653678335047697
40,published views -> BAND+/SLEEVE+,CONST,15.0,40,0.95,0.03633788819805211,0.03633788819805211,,-10.653678335047697
40,published views -> BAND+/SLEEVE+,CONST,25.0,40,1.0,0.06056314699675351,0.06056314699675352,,-10.653678335047697
40,published views -> BAND+/SLEEVE+,CONST,40.0,40,1.0,0.09690103519480563,0.09690103519480563,,-10.653678335047697
40,published views -> BAND+/SLEEVE+,CONST,60.0,40,1.0,0.14535155279220843,0.14535155279220843,,-10.653678335047697
40,published views -> BAND+/SLEEVE+,CONST,100.0,40,1.0,0.24225258798701405,0.24225258798701407,,-10.653678335047697
40,published views -> BAND+/SLEEVE+,SHARE+CTRL,0.25,40,0.275,0.00781475825932816,0.007167202144944214,0.11398283234078845,-0.19515131803820318
40,published views -> BAND+/SLEEVE+,SHARE+CTRL,0.5,40,0.55,0.01562951651865632,0.014334404289888428,0.11398283234078845,-0.19515131803820318
40,published views -> BAND+/SLEEVE+,SHARE+CTRL,0.75,40,0.75,0.02344427477798448,0.02150160643483264,0.11398283234078845,-0.19515131803820318
40,published views -> BAND+/SLEEVE+,SHARE+CTRL,1.0,40,0.8,0.03125903303731264,0.028668808579776855,0.11398283234078845,-0.19515131803820318
40,published views -> BAND+/SLEEVE+,SHARE+CTRL,1.25,40,0.925,0.039073791296640806,0.03583601072472106,0.11398283234078845,-0.19515131803820318
40,published views -> BAND+/SLEEVE+,SHARE+CTRL,1.5,40,0.925,0.04688854955596896,0.04300321286966528,0.11398283234078845,-0.19515131803820318
40,published views -> BAND+/SLEEVE+,SHARE+CTRL,1.75,40,0.95,0.05470330781529713,0.0501704150146095,0.11398283234078845,-0.19515131803820318
40,published views -> BAND+/SLEEVE+,SHARE+CTRL,2.0,40,0.975,0.06251806607462528,0.05733761715955371,0.11398283234078845,-0.19515131803820318
40,published views -> BAND+/SLEEVE+,SHARE+CTRL,2.5,40,1.0,0.07814758259328161,0.07167202144944212,0.11398283234078845,-0.19515131803820318
40,published views -> BAND+/SLEEVE+,SHARE+CTRL,3.0,40,1.0,0.09377709911193792,0.08600642573933057,0.11398283234078845,-0.19515131803820318
40,published views -> BAND+/SLEEVE+,SHARE+CTRL,4.0,40,1.0,0.12503613214925055,0.11467523431910742,0.11398283234078845,-0.19515131803820318
40,published views -> BAND+/SLEEVE+,SHARE+CTRL,6.0,40,1.0,0.18755419822387584,0.17201285147866113,0.11398283234078845,-0.19515131803820318
40,published views -> BAND+/SLEEVE+,SHARE+CTRL,10.0,40,1.0,0.31259033037312645,0.2866880857977685,0.11398283234078845,-0.19515131803820318
40,published views -> BAND+/SLEEVE+,SHARE+CTRL,15.0,40,1.0,0.4688854955596896,0.4300321286966528,0.11398283234078845,-0.19515131803820318
40,published views -> BAND+/SLEEVE+,SHARE+CTRL,25.0,40,1.0,0.7814758259328161,0.7167202144944214,0.11398283234078845,-0.19515131803820318
40,published views -> BAND+/SLEEVE+,SHARE+CTRL,40.0,40,1.0,1.2503613214925058,1.146752343191074,0.11398283234078845,-0.19515131803820318
40,published views -> BAND+/SLEEVE+,SHARE+CTRL,60.0,40,1.0,1.8755419822387585,1.7201285147866112,0.11398283234078845,-0.19515131803820318
40,published views -> BAND+/SLEEVE+,SHARE+CTRL,100.0,40,1.0,3.1259033037312642,2.8668808579776854,0.11398283234078845,-0.19515131803820318
40,published views -> BAND+/SLEEVE+,CTRL-ONLY,0.25,40,0.125,0.0040165843308960685,0.0034312608520407923,0.2890557468405579,0.07345006912450724
40,published views -> BAND+/SLEEVE+,CTRL-ONLY,0.5,40,0.25,0.008033168661792137,0.006862521704081585,0.2890557468405579,0.07345006912450724
40,published views -> BAND+/SLEEVE+,CTRL-ONLY,0.75,40,0.475,0.012049752992688206,0.010293782556122377,0.2890557468405579,0.07345006912450724
40,published views -> BAND+/SLEEVE+,CTRL-ONLY,1.0,40,0.6,0.016066337323584274,0.01372504340816317,0.2890557468405579,0.07345006912450724
40,published views -> BAND+/SLEEVE+,CTRL-ONLY,1.25,40,0.675,0.020082921654480345,0.01715630426020396,0.2890557468405579,0.07345006912450724
40,published views -> BAND+/SLEEVE+,CTRL-ONLY,1.5,40,0.75,0.024099505985376413,0.020587565112244754,0.2890557468405579,0.07345006912450724
40,published views -> BAND+/SLEEVE+,CTRL-ONLY,1.75,40,0.8,0.02811609031627248,0.024018825964285548,0.2890557468405579,0.07345006912450724
40,published views -> BAND+/SLEEVE+,CTRL-ONLY,2.0,40,0.8,0.03213267464716855,0.02745008681632634,0.2890557468405579,0.07345006912450724
40,published views -> BAND+/SLEEVE+,CTRL-ONLY,2.5,40,0.925,0.04016584330896069,0.03431260852040792,0.2890557468405579,0.07345006912450724
40,published views -> BAND+/SLEEVE+,CTRL-ONLY,3.0,40,0.95,0.048199011970752825,0.04117513022448951,0.2890557468405579,0.07345006912450724
40,published views -> BAND+/SLEEVE+,CTRL-ONLY,4.0,40,0.975,0.0642653492943371,0.05490017363265268,0.2890557468405579,0.07345006912450724
40,published views -> BAND+/SLEEVE+,CTRL-ONLY,6.0,40,1.0,0.09639802394150565,0.08235026044897902,0.2890557468405579,0.07345006912450724
40,published views -> BAND+/SLEEVE+,CTRL-ONLY,10.0,40,1.0,0.16066337323584276,0.13725043408163168,0.2890557468405579,0.07345006912450724
40,published views -> BAND+/SLEEVE+,CTRL-ONLY,15.0,40,1.0,0.2409950598537641,0.20587565112244754,0.2890557468405579,0.07345006912450724
40,published views -> BAND+/SLEEVE+,CTRL-ONLY,25.0,40,1.0,0.40165843308960686,0.3431260852040792,0.2890557468405579,0.07345006912450724
40,published views -> BAND+/SLEEVE+,CTRL-ONLY,40.0,40,1.0,0.642653492943371,0.5490017363265267,0.2890557468405579,0.07345006912450724
40,published views -> BAND+/SLEEVE+,CTRL-ONLY,60.0,40,1.0,0.9639802394150564,0.8235026044897902,0.2890557468405579,0.07345006912450724
40,published views -> BAND+/SLEEVE+,CTRL-ONLY,100.0,40,1.0,1.6066337323584274,1.372504340816317,0.2890557468405579,0.07345006912450724
