it,scheme,family,resid,cells,claims,survive,defined
139,FAM3,RATIO,loglog,36,12,0,0
139,FAM5,CAGR,partial,36,13,10,36
139,FAM5,CAGR,logx,36,13,9,36
139,FAM5,CAGR,loglog,36,13,0,0
139,FAM5,CAGRnorm,partial,36,12,10,36
139,FAM5,CAGRnorm,logx,36,12,9,36
139,FAM5,CAGRnorm,loglog,36,12,0,0
139,FAM5,DDnorm,partial,36,9,8,36
139,FAM5,DDnorm,logx,36,9,6,36
139,FAM5,DDnorm,loglog,36,9,0,36
139,FAM5,MaxDD,partial,36,10,5,36
139,FAM5,MaxDD,logx,36,10,5,36
139,FAM5,MaxDD,loglog,36,10,0,36
139,FAM5,Sharpe,partial,36,12,10,36
139,FAM5,Sharpe,logx,36,12,9,36
139,FAM5,Sharpe,loglog,36,12,0,0
140,FAM2,DD,partial,72,19,12,72
140,FAM2,DD,logx,72,19,10,72
140,FAM2,DD,loglog,72,19,1,72
140,FAM2,RET,partial,108,33,28,108
140,FAM2,RET,logx,108,33,27,108
140,FAM2,RET,loglog,108,33,0,0
140,FAM3,DD,partial,72,19,12,72
140,FAM3,DD,logx,72,19,10,72
140,FAM3,DD,loglog,72,19,1,72
140,FAM3,LEVEL,partial,72,22,18,72
140,FAM3,LEVEL,logx,72,22,18,72
140,FAM3,LEVEL,loglog,72,22,0,0
140,FAM3,RATIO,partial,36,11,10,36
140,FAM3,RATIO,logx,36,11,9,36
140,FAM3,RATIO,loglog,36,11,0,0
140,FAM5,CAGR,partial,36,11,8,36
140,FAM5,CAGR,logx,36,11,9,36
140,FAM5,CAGR,loglog,36,11,0,0
140,FAM5,CAGRnorm,partial,36,11,10,36
140,FAM5,CAGRnorm,logx,36,11,9,36
140,FAM5,CAGRnorm,loglog,36,11,0,0
140,FAM5,DDnorm,partial,36,7,5,36
140,FAM5,DDnorm,logx,36,7,5,36
140,FAM5,DDnorm,loglog,36,7,0,36
140,FAM5,MaxDD,partial,36,12,7,36
140,FAM5,MaxDD,logx,36,12,5,36
140,FAM5,MaxDD,loglog,36,12,1,36
140,FAM5,Sharpe,partial,36,11,10,36
140,FAM5,Sharpe,logx,36,11,9,36
140,FAM5,Sharpe,loglog,36,11,0,0
141,FAM2,DD,partial,72,28,24,72
141,FAM2,DD,logx,72,28,24,72
141,FAM2,DD,loglog,72,28,2,72
141,FAM2,RET,partial,108,45,39,108
141,FAM2,RET,logx,108,45,39,108
141,FAM2,RET,loglog,108,45,0,0
141,FAM3,DD,partial,72,28,24,72
141,FAM3,DD,logx,72,28,24,72
141,FAM3,DD,loglog,72,28,2,72
141,FAM3,LEVEL,partial,72,30,26,72
141,FAM3,LEVEL,logx,72,30,26,72
141,FAM3,LEVEL,loglog,72,30,0,0
141,FAM3,RATIO,partial,36,15,13,36
141,FAM3,RATIO,logx,36,15,13,36
141,FAM3,RATIO,loglog,36,15,0,0
141,FAM5,CAGR,partial,36,15,13,36
141,FAM5,CAGR,logx,36,15,12,36
141,FAM5,CAGR,loglog,36,15,0,0
141,FAM5,CAGRnorm,partial,36,15,13,36
141,FAM5,CAGRnorm,logx,36,15,14,36
141,FAM5,CAGRnorm,loglog,36,15,0,0
141,FAM5,DDnorm,partial,36,13,12,36
141,FAM5,DDnorm,logx,36,13,12,36
141,FAM5,DDnorm,loglog,36,13,0,36
141,FAM5,MaxDD,partial,36,15,12,36
141,FAM5,MaxDD,logx,36,15,12,36
141,FAM5,MaxDD,loglog,36,15,2,36
141,FAM5,Sharpe,partial,36,15,13,36
141,FAM5,Sharpe,logx,36,15,13,36
141,FAM5,Sharpe,loglog,36,15,0,0
142,FAM2,DD,partial,72,12,7,72
142,FAM2,DD,logx,72,12,3,72
142,FAM2,DD,loglog,72,12,0,72
142,FAM2,RET,partial,108,34,23,108
142,FAM2,RET,logx,108,34,22,108
142,FAM2,RET,loglog,108,34,0,0
142,FAM3,DD,partial,72,12,7,72
142,FAM3,DD,logx,72,12,3,72
142,FAM3,DD,loglog,72,12,0,72
142,FAM3,LEVEL,partial,72,23,15,72
142,FAM3,LEVEL,logx,72,23,15,72
142,FAM3,LEVEL,loglog,72,23,0,0
142,FAM3,RATIO,partial,36,11,8,36
142,FAM3,RATIO,logx,36,11,7,36
142,FAM3,RATIO,loglog,36,11,0,0
142,FAM5,CAGR,partial,36,12,7,36
142,FAM5,CAGR,logx,36,12,8,36
142,FAM5,CAGR,loglog,36,12,0,0
142,FAM5,CAGRnorm,partial,36,11,8,36
142,FAM5,CAGRnorm,logx,36,11,7,36
142,FAM5,CAGRnorm,loglog,36,11,0,0
142,FAM5,DDnorm,partial,36,6,5,36
142,FAM5,DDnorm,logx,36,6,2,36
142,FAM5,DDnorm,loglog,36,6,0,36
142,FAM5,MaxDD,partial,36,6,2,36
142,FAM5,MaxDD,logx,36,6,1,36
142,FAM5,MaxDD,loglog,36,6,0,36
142,FAM5,Sharpe,partial,36,11,8,36
142,FAM5,Sharpe,logx,36,11,7,36
142,FAM5,Sharpe,loglog,36,11,0,0
143,FAM2,DD,partial,72,21,15,72
143,FAM2,DD,logx,72,21,11,72
143,FAM2,DD,loglog,72,21,0,72
143,FAM2,RET,partial,108,48,46,108
143,FAM2,RET,logx,108,48,42,108
143,FAM2,RET,loglog,108,48,0,0
143,FAM3,DD,partial,72,21,15,72
143,FAM3,DD,logx,72,21,11,72
143,FAM3,DD,loglog,72,21,0,72
143,FAM3,LEVEL,partial,72,32,30,72
143,FAM3,LEVEL,logx,72,32,27,72
143,FAM3,LEVEL,loglog,72,32,0,0
143,FAM3,RATIO,partial,36,16,16,36
143,FAM3,RATIO,logx,36,16,15,36
143,FAM3,RATIO,loglog,36,16,0,0
143,FAM5,CAGR,partial,36,16,14,36
143,FAM5,CAGR,logx,36,16,12,36
143,FAM5,CAGR,loglog,36,16,0,0
143,FAM5,CAGRnorm,partial,36,16,16,36
143,FAM5,CAGRnorm,logx,36,16,15,36
143,FAM5,CAGRnorm,loglog,36,16,0,0
143,FAM5,DDnorm,partial,36,9,8,36
143,FAM5,DDnorm,logx,36,9,6,36
143,FAM5,DDnorm,loglog,36,9,0,36
143,FAM5,MaxDD,partial,36,12,7,36
143,FAM5,MaxDD,logx,36,12,5,36
143,FAM5,MaxDD,loglog,36,12,0,36
143,FAM5,Sharpe,partial,36,16,16,36
143,FAM5,Sharpe,logx,36,16,15,36
143,FAM5,Sharpe,loglog,36,16,0,0
144,FAM2,DD,partial,72,24,13,72
144,FAM2,DD,logx,72,24,8,72
144,FAM2,DD,loglog,72,24,0,72
144,FAM2,RET,partial,108,41,35,108
144,FAM2,RET,logx,108,41,33,108
144,FAM2,RET,loglog,108,41,0,0
144,FAM3,DD,partial,72,24,13,72
144,FAM3,DD,logx,72,24,8,72
144,FAM3,DD,loglog,72,24,0,72
144,FAM3,LEVEL,partial,72,27,23,72
144,FAM3,LEVEL,logx,72,27,22,72
144,FAM3,LEVEL,loglog,72,27,0,0
144,FAM3,RATIO,partial,36,14,12,36
144,FAM3,RATIO,logx,36,14,11,36
144,FAM3,RATIO,loglog,36,14,0,0
144,FAM5,CAGR,partial,36,13,11,36
144,FAM5,CAGR,logx,36,13,11,36
144,FAM5,CAGR,loglog,36,13,0,0
144,FAM5,CAGRnorm,partial,36,14,12,36
144,FAM5,CAGRnorm,logx,36,14,11,36
144,FAM5,CAGRnorm,loglog,36,14,0,0
144,FAM5,DDnorm,partial,36,11,7,36
144,FAM5,DDnorm,logx,36,11,4,36
144,FAM5,DDnorm,loglog,36,11,0,36
144,FAM5,MaxDD,partial,36,13,6,36
144,FAM5,MaxDD,logx,36,13,4,36
144,FAM5,MaxDD,loglog,36,13,0,36
144,FAM5,Sharpe,partial,36,14,12,36
144,FAM5,Sharpe,logx,36,14,11,36
144,FAM5,Sharpe,loglog,36,14,0,0
145,FAM2,DD,partial,72,24,11,72
145,FAM2,DD,logx,72,24,8,72
145,FAM2,DD,loglog,72,24,0,72
145,FAM2,RET,partial,108,41,35,108
145,FAM2,RET,logx,108,41,31,108
145,FAM2,RET,loglog,108,41,0,0
145,FAM3,DD,partial,72,24,11,72
145,FAM3,DD,logx,72,24,8,72
145,FAM3,DD,loglog,72,24,0,72
145,FAM3,LEVEL,partial,72,27,23,72
145,FAM3,LEVEL,logx,72,27,21,72
145,FAM3,LEVEL,loglog,72,27,0,0
145,FAM3,RATIO,partial,36,14,12,36
145,FAM3,RATIO,logx,36,14,10,36
145,FAM3,RATIO,loglog,36,14,0,0
145,FAM5,CAGR,partial,36,13,11,36
145,FAM5,CAGR,logx,36,13,11,36
145,FAM5,CAGR,loglog,36,13,0,0
145,FAM5,CAGRnorm,partial,36,14,12,36
145,FAM5,CAGRnorm,logx,36,14,10,36
145,FAM5,CAGRnorm,loglog,36,14,0,0
145,FAM5,DDnorm,partial,36,12,6,36
145,FAM5,DDnorm,logx,36,12,4,36
145,FAM5,DDnorm,loglog,36,12,0,36
145,FAM5,MaxDD,partial,36,12,5,36
145,FAM5,MaxDD,logx,36,12,4,36
145,FAM5,MaxDD,loglog,36,12,0,36
145,FAM5,Sharpe,partial,36,14,12,36
145,FAM5,Sharpe,logx,36,14,10,36
145,FAM5,Sharpe,loglog,36,14,0,0
146,FAM2,DD,partial,72,41,34,72
146,FAM2,DD,logx,72,41,26,72
146,FAM2,DD,loglog,72,41,0,72
146,FAM2,RET,partial,108,45,43,108
146,FAM2,RET,logx,108,45,45,108
146,FAM2,RET,loglog,108,45,0,0
146,FAM3,DD,partial,72,41,34,72
146,FAM3,DD,logx,72,41,26,72
146,FAM3,DD,loglog,72,41,0,72
146,FAM3,LEVEL,partial,72,30,29,72
146,FAM3,LEVEL,logx,72,30,30,72
146,FAM3,LEVEL,loglog,72,30,0,0
146,FAM3,RATIO,partial,36,15,14,36
146,FAM3,RATIO,logx,36,15,15,36
146,FAM3,RATIO,loglog,36,15,0,0
146,FAM5,CAGR,partial,36,15,15,36
146,FAM5,CAGR,logx,36,15,15,36
146,FAM5,CAGR,loglog,36,15,0,0
146,FAM5,CAGRnorm,partial,36,15,14,36
146,FAM5,CAGRnorm,logx,36,15,15,36
146,FAM5,CAGRnorm,loglog,36,15,0,0
146,FAM5,DDnorm,partial,36,19,17,36
146,FAM5,DDnorm,logx,36,19,13,36
146,FAM5,DDnorm,loglog,36,19,0,36
146,FAM5,MaxDD,partial,36,22,17,36
146,FAM5,MaxDD,logx,36,22,13,36
146,FAM5,MaxDD,loglog,36,22,0,36
146,FAM5,Sharpe,partial,36,15,14,36
146,FAM5,Sharpe,logx,36,15,15,36
146,FAM5,Sharpe,loglog,36,15,0,0
147,FAM2,DD,partial,72,33,25,72
147,FAM2,DD,logx,72,33,19,72
147,FAM2,DD,loglog,72,33,1,72
147,FAM2,RET,partial,108,44,32,108
147,FAM2,RET,logx,108,44,27,108
147,FAM2,RET,loglog,108,44,0,0
147,FAM3,DD,partial,72,33,25,72
147,FAM3,DD,logx,72,33,19,72
147,FAM3,DD,loglog,72,33,1,72
147,FAM3,LEVEL,partial,72,29,21,72
147,FAM3,LEVEL,logx,72,29,18,72
147,FAM3,LEVEL,loglog,72,29,0,0
147,FAM3,RATIO,partial,36,15,11,36
147,FAM3,RATIO,logx,36,15,9,36
147,FAM3,RATIO,loglog,36,15,0,0
147,FAM5,CAGR,partial,36,14,10,36
147,FAM5,CAGR,logx,36,14,9,36
147,FAM5,CAGR,loglog,36,14,0,0
147,FAM5,CAGRnorm,partial,36,15,11,36
147,FAM5,CAGRnorm,logx,36,15,9,36
147,FAM5,CAGRnorm,loglog,36,15,0,0
147,FAM5,DDnorm,partial,36,14,13,36
147,FAM5,DDnorm,logx,36,14,10,36
147,FAM5,DDnorm,loglog,36,14,0,36
147,FAM5,MaxDD,partial,36,19,12,36
147,FAM5,MaxDD,logx,36,19,9,36
147,FAM5,MaxDD,loglog,36,19,1,36
147,FAM5,Sharpe,partial,36,15,11,36
147,FAM5,Sharpe,logx,36,15,9,36
147,FAM5,Sharpe,loglog,36,15,0,0
148,FAM2,DD,partial,72,20,8,72
148,FAM2,DD,logx,72,20,8,72
148,FAM2,DD,loglog,72,20,0,72
148,FAM2,RET,partial,108,39,31,108
148,FAM2,RET,logx,108,39,31,108
148,FAM2,RET,loglog,108,39,0,0
148,FAM3,DD,partial,72,20,8,72
148,FAM3,DD,logx,72,20,8,72
148,FAM3,DD,loglog,72,20,0,72
148,FAM3,LEVEL,partial,72,26,21,72
148,FAM3,LEVEL,logx,72,26,21,72
148,FAM3,LEVEL,loglog,72,26,0,0
148,FAM3,RATIO,partial,36,13,10,36
148,FAM3,RATIO,logx,36,13,10,36
148,FAM3,RATIO,loglog,36,13,0,0
148,FAM5,CAGR,partial,36,13,11,36
148,FAM5,CAGR,logx,36,13,11,36
148,FAM5,CAGR,loglog,36,13,0,0
148,FAM5,CAGRnorm,partial,36,13,10,36
148,FAM5,CAGRnorm,logx,36,13,10,36
148,FAM5,CAGRnorm,loglog,36,13,0,0
148,FAM5,DDnorm,partial,36,8,4,36
148,FAM5,DDnorm,logx,36,8,4,36
148,FAM5,DDnorm,loglog,36,8,0,36
148,FAM5,MaxDD,partial,36,12,4,36
148,FAM5,MaxDD,logx,36,12,4,36
148,FAM5,MaxDD,loglog,36,12,0,36
148,FAM5,Sharpe,partial,36,13,10,36
148,FAM5,Sharpe,logx,36,13,10,36
148,FAM5,Sharpe,loglog,36,13,0,0
149,FAM2,DD,partial,72,20,12,72
149,FAM2,DD,logx,72,20,12,72
149,FAM2,DD,loglog,72,20,0,72
149,FAM2,RET,partial,108,46,31,108
149,FAM2,RET,logx,108,46,27,108
149,FAM2,RET,loglog,108,46,0,0
149,FAM3,DD,partial,72,20,12,72
149,FAM3,DD,logx,72,20,12,72
149,FAM3,DD,loglog,72,20,0,72
149,FAM3,LEVEL,partial,72,30,20,72
149,FAM3,LEVEL,logx,72,30,18,72
149,FAM3,LEVEL,loglog,72,30,0,0
149,FAM3,RATIO,partial,36,16,11,36
149,FAM3,RATIO,logx,36,16,9,36
149,FAM3,RATIO,loglog,36,16,0,0
149,FAM5,CAGR,partial,36,14,9,36
149,FAM5,CAGR,logx,36,14,8,36
149,FAM5,CAGR,loglog,36,14,0,0
149,FAM5,CAGRnorm,partial,36,16,11,36
149,FAM5,CAGRnorm,logx,36,16,10,36
149,FAM5,CAGRnorm,loglog,36,16,0,0
149,FAM5,DDnorm,partial,36,9,6,36
149,FAM5,DDnorm,logx,36,9,6,36
149,FAM5,DDnorm,loglog,36,9,0,36
149,FAM5,MaxDD,partial,36,11,6,36
149,FAM5,MaxDD,logx,36,11,6,36
149,FAM5,MaxDD,loglog,36,11,0,36
149,FAM5,Sharpe,partial,36,16,11,36
149,FAM5,Sharpe,logx,36,16,9,36
149,FAM5,Sharpe,loglog,36,16,0,0
150,FAM2,DD,partial,72,19,15,72
150,FAM2,DD,logx,72,19,11,72
150,FAM2,DD,loglog,72,19,0,72
150,FAM2,RET,partial,108,34,32,108
150,FAM2,RET,logx,108,34,33,108
150,FAM2,RET,loglog,108,34,0,0
150,FAM3,DD,partial,72,19,15,72
150,FAM3,DD,logx,72,19,11,72
150,FAM3,DD,loglog,72,19,0,72
150,FAM3,LEVEL,partial,72,22,21,72
150,FAM3,LEVEL,logx,72,22,21,72
150,FAM3,LEVEL,loglog,72,22,0,0
150,FAM3,RATIO,partial,36,12,11,36
150,FAM3,RATIO,logx,36,12,12,36
150,FAM3,RATIO,loglog,36,12,0,0
150,FAM5,CAGR,partial,36,10,9,36
150,FAM5,CAGR,logx,36,10,10,36
150,FAM5,CAGR,loglog,36,10,0,0
150,FAM5,CAGRnorm,partial,36,12,12,36
150,FAM5,CAGRnorm,logx,36,12,11,36
150,FAM5,CAGRnorm,loglog,36,12,0,0
150,FAM5,DDnorm,partial,36,9,9,36
150,FAM5,DDnorm,logx,36,9,6,36
150,FAM5,DDnorm,loglog,36,9,0,36
150,FAM5,MaxDD,partial,36,10,6,36
150,FAM5,MaxDD,logx,36,10,5,36
150,FAM5,MaxDD,loglog,36,10,0,36
150,FAM5,Sharpe,partial,36,12,11,36
150,FAM5,Sharpe,logx,36,12,12,36
150,FAM5,Sharpe,loglog,36,12,0,0
151,FAM2,DD,partial,72,25,16,72
151,FAM2,DD,logx,72,25,16,72
151,FAM2,DD,loglog,72,25,0,72
151,FAM2,RET,partial,108,40,29,108
151,FAM2,RET,logx,108,40,26,108
151,FAM2,RET,loglog,108,40,0,0
151,FAM3,DD,partial,72,25,16,72
151,FAM3,DD,logx,72,25,16,72
151,FAM3,DD,loglog,72,25,0,72
151,FAM3,LEVEL,partial,72,26,19,72
151,FAM3,LEVEL,logx,72,26,17,72
151,FAM3,LEVEL,loglog,72,26,0,0
151,FAM3,RATIO,partial,36,14,10,36
151,FAM3,RATIO,logx,36,14,9,36
151,FAM3,RATIO,loglog,36,14,0,0
151,FAM5,CAGR,partial,36,12,9,36
151,FAM5,CAGR,logx,36,12,8,36
151,FAM5,CAGR,loglog,36,12,0,0
151,FAM5,CAGRnorm,partial,36,14,10,36
151,FAM5,CAGRnorm,logx,36,14,9,36
151,FAM5,CAGRnorm,loglog,36,14,0,0
151,FAM5,DDnorm,partial,36,11,8,36
151,FAM5,DDnorm,logx,36,11,8,36
151,FAM5,DDnorm,loglog,36,11,0,36
151,FAM5,MaxDD,partial,36,14,8,36
151,FAM5,MaxDD,logx,36,14,8,36
151,FAM5,MaxDD,loglog,36,14,0,36
151,FAM5,Sharpe,partial,36,14,10,36
151,FAM5,Sharpe,logx,36,14,9,36
151,FAM5,Sharpe,loglog,36,14,0,0
152,FAM2,DD,partial,72,25,20,72
152,FAM2,DD,logx,72,25,15,72
152,FAM2,DD,loglog,72,25,0,72
152,FAM2,RET,partial,108,44,35,108
152,FAM2,RET,logx,108,44,33,108
152,FAM2,RET,loglog,108,44,0,0
152,FAM3,DD,partial,72,25,20,72
152,FAM3,DD,logx,72,25,15,72
152,FAM3,DD,loglog,72,25,0,72
152,FAM3,LEVEL,partial,72,29,23,72
152,FAM3,LEVEL,logx,72,29,22,72
152,FAM3,LEVEL,loglog,72,29,0,0
152,FAM3,RATIO,partial,36,15,12,36
152,FAM3,RATIO,logx,36,15,11,36
152,FAM3,RATIO,loglog,36,15,0,0
152,FAM5,CAGR,partial,36,14,11,36
152,FAM5,CAGR,logx,36,14,11,36
152,FAM5,CAGR,loglog,36,14,0,0
152,FAM5,CAGRnorm,partial,36,15,12,36
152,FAM5,CAGRnorm,logx,36,15,11,36
152,FAM5,CAGRnorm,loglog,36,15,0,0
152,FAM5,DDnorm,partial,36,12,11,36
152,FAM5,DDnorm,logx,36,12,8,36
152,FAM5,DDnorm,loglog,36,12,0,36
152,FAM5,MaxDD,partial,36,13,9,36
152,FAM5,MaxDD,logx,36,13,7,36
152,FAM5,MaxDD,loglog,36,13,0,36
152,FAM5,Sharpe,partial,36,15,12,36
152,FAM5,Sharpe,logx,36,15,11,36
152,FAM5,Sharpe,loglog,36,15,0,0
153,FAM2,DD,partial,72,18,15,72
153,FAM2,DD,logx,72,18,13,72
153,FAM2,DD,loglog,72,18,0,72
153,FAM2,RET,partial,108,39,38,108
153,FAM2,RET,logx,108,39,33,108
153,FAM2,RET,loglog,108,39,0,0
153,FAM3,DD,partial,72,18,15,72
153,FAM3,DD,logx,72,18,13,72
153,FAM3,DD,loglog,72,18,0,72
153,FAM3,LEVEL,partial,72,26,25,72
153,FAM3,LEVEL,logx,72,26,22,72
153,FAM3,LEVEL,loglog,72,26,0,0
153,FAM3,RATIO,partial,36,13,13,36
153,FAM3,RATIO,logx,36,13,11,36
153,FAM3,RATIO,loglog,36,13,0,0
153,FAM5,CAGR,partial,36,13,12,36
153,FAM5,CAGR,logx,36,13,11,36
153,FAM5,CAGR,loglog,36,13,0,0
153,FAM5,CAGRnorm,partial,36,13,13,36
153,FAM5,CAGRnorm,logx,36,13,11,36
153,FAM5,CAGRnorm,loglog,36,13,0,0
153,FAM5,DDnorm,partial,36,9,9,36
153,FAM5,DDnorm,logx,36,9,7,36
153,FAM5,DDnorm,loglog,36,9,0,36
153,FAM5,MaxDD,partial,36,9,6,36
153,FAM5,MaxDD,logx,36,9,6,36
153,FAM5,MaxDD,loglog,36,9,0,36
153,FAM5,Sharpe,partial,36,13,13,36
153,FAM5,Sharpe,logx,36,13,11,36
153,FAM5,Sharpe,loglog,36,13,0,0
154,FAM2,DD,partial,72,29,23,72
154,FAM2,DD,logx,72,29,22,72
154,FAM2,DD,loglog,72,29,0,72
154,FAM2,RET,partial,108,41,34,108
154,FAM2,RET,logx,108,41,32,108
154,FAM2,RET,loglog,108,41,0,0
154,FAM3,DD,partial,72,29,23,72
154,FAM3,DD,logx,72,29,22,72
154,FAM3,DD,loglog,72,29,0,72
154,FAM3,LEVEL,partial,72,28,23,72
154,FAM3,LEVEL,logx,72,28,21,72
154,FAM3,LEVEL,loglog,72,28,0,0
154,FAM3,RATIO,partial,36,13,11,36
154,FAM3,RATIO,logx,36,13,11,36
154,FAM3,RATIO,loglog,36,13,0,0
154,FAM5,CAGR,partial,36,15,12,36
154,FAM5,CAGR,logx,36,15,10,36
154,FAM5,CAGR,loglog,36,15,0,0
154,FAM5,CAGRnorm,partial,36,13,11,36
154,FAM5,CAGRnorm,logx,36,13,11,36
154,FAM5,CAGRnorm,loglog,36,13,0,0
154,FAM5,DDnorm,partial,36,13,12,36
154,FAM5,DDnorm,logx,36,13,11,36
154,FAM5,DDnorm,loglog,36,13,0,36
154,FAM5,MaxDD,partial,36,16,11,36
154,FAM5,MaxDD,logx,36,16,11,36
154,FAM5,MaxDD,loglog,36,16,0,36
154,FAM5,Sharpe,partial,36,13,11,36
154,FAM5,Sharpe,logx,36,13,11,36
154,FAM5,Sharpe,loglog,36,13,0,0
155,FAM2,DD,partial,72,17,13,72
155,FAM2,DD,logx,72,17,9,72
155,FAM2,DD,loglog,72,17,0,72
155,FAM2,RET,partial,108,49,43,108
155,FAM2,RET,logx,108,49,36,108
155,FAM2,RET,loglog,108,49,0,0
155,FAM3,DD,partial,72,17,13,72
155,FAM3,DD,logx,72,17,9,72
155,FAM3,DD,loglog,72,17,0,72
155,FAM3,LEVEL,partial,72,33,29,72
155,FAM3,LEVEL,logx,72,33,24,72
155,FAM3,LEVEL,loglog,72,33,0,0
155,FAM3,RATIO,partial,36,16,14,36
155,FAM3,RATIO,logx,36,16,12,36
155,FAM3,RATIO,loglog,36,16,0,0
155,FAM5,CAGR,partial,36,17,15,36
155,FAM5,CAGR,logx,36,17,13,36
155,FAM5,CAGR,loglog,36,17,0,0
155,FAM5,CAGRnorm,partial,36,16,14,36
155,FAM5,CAGRnorm,logx,36,16,11,36
155,FAM5,CAGRnorm,loglog,36,16,0,0
155,FAM5,DDnorm,partial,36,8,7,36
155,FAM5,DDnorm,logx,36,8,5,36
155,FAM5,DDnorm,loglog,36,8,0,36
155,FAM5,MaxDD,partial,36,9,6,36
155,FAM5,MaxDD,logx,36,9,4,36
155,FAM5,MaxDD,loglog,36,9,0,36
155,FAM5,Sharpe,partial,36,16,14,36
155,FAM5,Sharpe,logx,36,16,12,36
155,FAM5,Sharpe,loglog,36,16,0,0
156,FAM2,DD,partial,72,18,11,72
156,FAM2,DD,logx,72,18,10,72
156,FAM2,DD,loglog,72,18,0,72
156,FAM2,RET,partial,108,44,36,108
156,FAM2,RET,logx,108,44,36,108
156,FAM2,RET,loglog,108,44,0,0
156,FAM3,DD,partial,72,18,11,72
156,FAM3,DD,logx,72,18,10,72
156,FAM3,DD,loglog,72,18,0,72
156,FAM3,LEVEL,partial,72,29,24,72
156,FAM3,LEVEL,logx,72,29,24,72
156,FAM3,LEVEL,loglog,72,29,0,0
156,FAM3,RATIO,partial,36,15,12,36
156,FAM3,RATIO,logx,36,15,12,36
156,FAM3,RATIO,loglog,36,15,0,0
156,FAM5,CAGR,partial,36,14,12,36
156,FAM5,CAGR,logx,36,14,12,36
156,FAM5,CAGR,loglog,36,14,0,0
156,FAM5,CAGRnorm,partial,36,15,12,36
156,FAM5,CAGRnorm,logx,36,15,12,36
156,FAM5,CAGRnorm,loglog,36,15,0,0
156,FAM5,DDnorm,partial,36,7,5,36
156,FAM5,DDnorm,logx,36,7,5,36
156,FAM5,DDnorm,loglog,36,7,0,36
156,FAM5,MaxDD,partial,36,11,6,36
156,FAM5,MaxDD,logx,36,11,5,36
156,FAM5,MaxDD,loglog,36,11,0,36
156,FAM5,Sharpe,partial,36,15,12,36
156,FAM5,Sharpe,logx,36,15,12,36
156,FAM5,Sharpe,loglog,36,15,0,0
157,FAM2,DD,partial,72,25,15,72
157,FAM2,DD,logx,72,25,10,72
157,FAM2,DD,loglog,72,25,0,72
157,FAM2,RET,partial,108,40,32,108
157,FAM2,RET,logx,108,40,27,108
157,FAM2,RET,loglog,108,40,0,0
157,FAM3,DD,partial,72,25,15,72
157,FAM3,DD,logx,72,25,10,72
157,FAM3,DD,loglog,72,25,0,72
157,FAM3,LEVEL,partial,72,26,21,72
157,FAM3,LEVEL,logx,72,26,18,72
157,FAM3,LEVEL,loglog,72,26,0,0
157,FAM3,RATIO,partial,36,14,11,36
157,FAM3,RATIO,logx,36,14,9,36
157,FAM3,RATIO,loglog,36,14,0,0
157,FAM5,CAGR,partial,36,12,10,36
157,FAM5,CAGR,logx,36,12,9,36
157,FAM5,CAGR,loglog,36,12,0,0
157,FAM5,CAGRnorm,partial,36,14,11,36
157,FAM5,CAGRnorm,logx,36,14,9,36
157,FAM5,CAGRnorm,loglog,36,14,0,0
157,FAM5,DDnorm,partial,36,10,8,36
157,FAM5,DDnorm,logx,36,10,5,36
157,FAM5,DDnorm,loglog,36,10,0,36
157,FAM5,MaxDD,partial,36,15,7,36
157,FAM5,MaxDD,logx,36,15,5,36
157,FAM5,MaxDD,loglog,36,15,0,36
157,FAM5,Sharpe,partial,36,14,11,36
157,FAM5,Sharpe,logx,36,14,9,36
157,FAM5,Sharpe,loglog,36,14,0,0
158,FAM2,DD,partial,72,27,14,72
158,FAM2,DD,logx,72,27,14,72
158,FAM2,DD,loglog,72,27,0,72
158,FAM2,RET,partial,108,44,42,108
158,FAM2,RET,logx,108,44,42,108
158,FAM2,RET,loglog,108,44,0,0
158,FAM3,DD,partial,72,27,14,72
158,FAM3,DD,logx,72,27,14,72
158,FAM3,DD,loglog,72,27,0,72
158,FAM3,LEVEL,partial,72,29,28,72
158,FAM3,LEVEL,logx,72,29,28,72
158,FAM3,LEVEL,loglog,72,29,0,0
158,FAM3,RATIO,partial,36,15,14,36
158,FAM3,RATIO,logx,36,15,14,36
158,FAM3,RATIO,loglog,36,15,0,0
158,FAM5,CAGR,partial,36,14,14,36
158,FAM5,CAGR,logx,36,14,14,36
158,FAM5,CAGR,loglog,36,14,0,0
158,FAM5,CAGRnorm,partial,36,15,14,36
158,FAM5,CAGRnorm,logx,36,15,14,36
158,FAM5,CAGRnorm,loglog,36,15,0,0
158,FAM5,DDnorm,partial,36,14,8,36
158,FAM5,DDnorm,logx,36,14,7,36
158,FAM5,DDnorm,loglog,36,14,0,36
158,FAM5,MaxDD,partial,36,13,6,36
158,FAM5,MaxDD,logx,36,13,7,36
158,FAM5,MaxDD,loglog,36,13,0,36
158,FAM5,Sharpe,partial,36,15,14,36
158,FAM5,Sharpe,logx,36,15,14,36
158,FAM5,Sharpe,loglog,36,15,0,0
159,FAM2,DD,partial,72,18,10,72
159,FAM2,DD,logx,72,18,7,72
159,FAM2,DD,loglog,72,18,0,72
159,FAM2,RET,partial,108,44,33,108
159,FAM2,RET,logx,108,44,32,108
159,FAM2,RET,loglog,108,44,0,0
159,FAM3,DD,partial,72,18,10,72
159,FAM3,DD,logx,72,18,7,72
159,FAM3,DD,loglog,72,18,0,72
159,FAM3,LEVEL,partial,72,29,22,72
