ticker,year,day,action,kind,scheme,d,seed
LQD,2012,2012-11-16,READMIT,LOSERCUT,ROTATE,0.2,2
XLRE,2012,2012-06-26,READMIT,LOSERCUT,ROTATE,0.2,2
GDX,2012,2012-09-04,READMIT,LOSERCUT,ROTATE,0.2,2
EFA,2012,2012-06-18,READMIT,LOSERCUT,ROTATE,0.2,2
XLC,2012,2012-08-01,READMIT,LOSERCUT,ROTATE,0.2,2
HYG,2012,2012-08-27,READMIT,LOSERCUT,ROTATE,0.2,2
ZTS,2012,2012-09-25,READMIT,LOSERCUT,ROTATE,0.2,2
GE,2012,2012-03-16,READMIT,LOSERCUT,ROTATE,0.2,2
XLE,2012,2012-03-22,READMIT,LOSERCUT,ROTATE,0.2,2
PFE,2012,2012-06-05,READMIT,LOSERCUT,ROTATE,0.2,2
MDT,2012,2012-11-20,READMIT,LOSERCUT,ROTATE,0.2,2
PEP,2012,2012-01-24,READMIT,LOSERCUT,ROTATE,0.2,2
KRE,2012,2012-11-08,READMIT,LOSERCUT,ROTATE,0.2,2
T,2012,2012-01-23,READMIT,LOSERCUT,ROTATE,0.2,2
BA,2012,2012-02-07,READMIT,LOSERCUT,ROTATE,0.2,2
UNG,2012,2012-09-07,DROP,LOSERCUT,ROTATE,0.2,2
USO,2012,2012-07-24,DROP,LOSERCUT,ROTATE,0.2,2
C,2012,2012-01-04,DROP,LOSERCUT,ROTATE,0.2,2
DBC,2012,2012-01-27,DROP,LOSERCUT,ROTATE,0.2,2
SHY,2012,2012-03-09,DROP,LOSERCUT,ROTATE,0.2,2
UUP,2012,2012-04-05,DROP,LOSERCUT,ROTATE,0.2,2
TLT,2012,2012-11-13,DROP,LOSERCUT,ROTATE,0.2,2
IEF,2012,2012-10-19,DROP,LOSERCUT,ROTATE,0.2,2
UBER,2012,2012-07-12,DROP,LOSERCUT,ROTATE,0.2,2
TIP,2012,2012-09-24,DROP,LOSERCUT,ROTATE,0.2,2
EEM,2012,2012-07-16,DROP,LOSERCUT,ROTATE,0.2,2
BAC,2012,2012-09-04,DROP,LOSERCUT,ROTATE,0.2,2
LQD,2012,2012-09-11,DROP,LOSERCUT,ROTATE,0.2,2
XLRE,2012,2012-08-08,DROP,LOSERCUT,ROTATE,0.2,2
GDX,2012,2012-06-19,DROP,LOSERCUT,ROTATE,0.2,2
EFA,2012,2012-12-12,DROP,LOSERCUT,ROTATE,0.2,2
XLC,2012,2012-09-06,DROP,LOSERCUT,ROTATE,0.2,2
HYG,2012,2012-06-28,DROP,LOSERCUT,ROTATE,0.2,2
ZTS,2012,2012-04-19,DROP,LOSERCUT,ROTATE,0.2,2
GE,2012,2012-07-19,DROP,LOSERCUT,ROTATE,0.2,2
XLE,2012,2012-11-27,DROP,LOSERCUT,ROTATE,0.2,2
PFE,2012,2012-05-04,DROP,LOSERCUT,ROTATE,0.2,2
MDT,2012,2012-10-09,DROP,LOSERCUT,ROTATE,0.2,2
PEP,2012,2012-08-08,DROP,LOSERCUT,ROTATE,0.2,2
KRE,2012,2012-10-25,DROP,LOSERCUT,ROTATE,0.2,2
T,2012,2012-08-15,DROP,LOSERCUT,ROTATE,0.2,2
BA,2012,2012-04-09,DROP,LOSERCUT,ROTATE,0.2,2
UNG,2013,2013-12-12,READMIT,LOSERCUT,ROTATE,0.2,2
USO,2013,2013-10-30,READMIT,LOSERCUT,ROTATE,0.2,2
C,2013,2013-04-23,READMIT,LOSERCUT,ROTATE,0.2,2
DBC,2013,2013-03-07,READMIT,LOSERCUT,ROTATE,0.2,2
SHY,2013,2013-05-10,READMIT,LOSERCUT,ROTATE,0.2,2
UUP,2013,2013-05-24,READMIT,LOSERCUT,ROTATE,0.2,2
TLT,2013,2013-01-09,READMIT,LOSERCUT,ROTATE,0.2,2
IEF,2013,2013-06-06,READMIT,LOSERCUT,ROTATE,0.2,2
UBER,2013,2013-05-01,READMIT,LOSERCUT,ROTATE,0.2,2
TIP,2013,2013-10-24,READMIT,LOSERCUT,ROTATE,0.2,2
EEM,2013,2013-12-11,READMIT,LOSERCUT,ROTATE,0.2,2
BAC,2013,2013-05-16,READMIT,LOSERCUT,ROTATE,0.2,2
LQD,2013,2013-08-20,READMIT,LOSERCUT,ROTATE,0.2,2
XLRE,2013,2013-08-26,READMIT,LOSERCUT,ROTATE,0.2,2
GDX,2013,2013-05-10,READMIT,LOSERCUT,ROTATE,0.2,2
EFA,2013,2013-04-23,READMIT,LOSERCUT,ROTATE,0.2,2
XLC,2013,2013-04-26,READMIT,LOSERCUT,ROTATE,0.2,2
HYG,2013,2013-07-11,READMIT,LOSERCUT,ROTATE,0.2,2
ZTS,2013,2013-11-18,READMIT,LOSERCUT,ROTATE,0.2,2
GE,2013,2013-07-26,READMIT,LOSERCUT,ROTATE,0.2,2
XLE,2013,2013-12-13,READMIT,LOSERCUT,ROTATE,0.2,2
PFE,2013,2013-10-01,READMIT,LOSERCUT,ROTATE,0.2,2
MDT,2013,2013-02-27,READMIT,LOSERCUT,ROTATE,0.2,2
PEP,2013,2013-01-15,READMIT,LOSERCUT,ROTATE,0.2,2
KRE,2013,2013-02-26,READMIT,LOSERCUT,ROTATE,0.2,2
T,2013,2013-02-12,READMIT,LOSERCUT,ROTATE,0.2,2
BA,2013,2013-04-11,READMIT,LOSERCUT,ROTATE,0.2,2
UNG,2013,2013-07-25,DROP,LOSERCUT,ROTATE,0.2,2
USO,2013,2013-11-29,DROP,LOSERCUT,ROTATE,0.2,2
C,2013,2013-05-07,DROP,LOSERCUT,ROTATE,0.2,2
DBC,2013,2013-05-28,DROP,LOSERCUT,ROTATE,0.2,2
SHY,2013,2013-07-03,DROP,LOSERCUT,ROTATE,0.2,2
UUP,2013,2013-03-19,DROP,LOSERCUT,ROTATE,0.2,2
TLT,2013,2013-08-26,DROP,LOSERCUT,ROTATE,0.2,2
IEF,2013,2013-10-18,DROP,LOSERCUT,ROTATE,0.2,2
UBER,2013,2013-04-29,DROP,LOSERCUT,ROTATE,0.2,2
TIP,2013,2013-12-17,DROP,LOSERCUT,ROTATE,0.2,2
EEM,2013,2013-06-25,DROP,LOSERCUT,ROTATE,0.2,2
BAC,2013,2013-05-09,DROP,LOSERCUT,ROTATE,0.2,2
LQD,2013,2013-02-08,DROP,LOSERCUT,ROTATE,0.2,2
XLRE,2013,2013-11-25,DROP,LOSERCUT,ROTATE,0.2,2
GDX,2013,2013-03-07,DROP,LOSERCUT,ROTATE,0.2,2
EFA,2013,2013-08-22,DROP,LOSERCUT,ROTATE,0.2,2
XLC,2013,2013-10-02,DROP,LOSERCUT,ROTATE,0.2,2
HYG,2013,2013-04-19,DROP,LOSERCUT,ROTATE,0.2,2
ZTS,2013,2013-04-10,DROP,LOSERCUT,ROTATE,0.2,2
GE,2013,2013-12-18,DROP,LOSERCUT,ROTATE,0.2,2
XLE,2013,2013-07-31,DROP,LOSERCUT,ROTATE,0.2,2
PFE,2013,2013-01-08,DROP,LOSERCUT,ROTATE,0.2,2
MDT,2013,2013-06-14,DROP,LOSERCUT,ROTATE,0.2,2
PEP,2013,2013-03-07,DROP,LOSERCUT,ROTATE,0.2,2
KRE,2013,2013-02-13,DROP,LOSERCUT,ROTATE,0.2,2
T,2013,2013-04-11,DROP,LOSERCUT,ROTATE,0.2,2
BA,2013,2013-03-08,DROP,LOSERCUT,ROTATE,0.2,2
UNG,2014,2014-12-18,READMIT,LOSERCUT,ROTATE,0.2,2
USO,2014,2014-08-06,READMIT,LOSERCUT,ROTATE,0.2,2
C,2014,2014-06-19,READMIT,LOSERCUT,ROTATE,0.2,2
DBC,2014,2014-04-16,READMIT,LOSERCUT,ROTATE,0.2,2
SHY,2014,2014-03-07,READMIT,LOSERCUT,ROTATE,0.2,2
UUP,2014,2014-06-25,READMIT,LOSERCUT,ROTATE,0.2,2
TLT,2014,2014-10-23,READMIT,LOSERCUT,ROTATE,0.2,2
IEF,2014,2014-04-02,READMIT,LOSERCUT,ROTATE,0.2,2
UBER,2014,2014-03-21,READMIT,LOSERCUT,ROTATE,0.2,2
TIP,2014,2014-06-20,READMIT,LOSERCUT,ROTATE,0.2,2
EEM,2014,2014-06-11,READMIT,LOSERCUT,ROTATE,0.2,2
BAC,2014,2014-05-09,READMIT,LOSERCUT,ROTATE,0.2,2
LQD,2014,2014-08-05,READMIT,LOSERCUT,ROTATE,0.2,2
XLRE,2014,2014-07-14,READMIT,LOSERCUT,ROTATE,0.2,2
GDX,2014,2014-12-08,READMIT,LOSERCUT,ROTATE,0.2,2
EFA,2014,2014-05-09,READMIT,LOSERCUT,ROTATE,0.2,2
XLC,2014,2014-05-13,READMIT,LOSERCUT,ROTATE,0.2,2
HYG,2014,2014-09-08,READMIT,LOSERCUT,ROTATE,0.2,2
ZTS,2014,2014-06-26,READMIT,LOSERCUT,ROTATE,0.2,2
GE,2014,2014-06-17,READMIT,LOSERCUT,ROTATE,0.2,2
XLE,2014,2014-01-07,READMIT,LOSERCUT,ROTATE,0.2,2
PFE,2014,2014-10-14,READMIT,LOSERCUT,ROTATE,0.2,2
MDT,2014,2014-03-21,READMIT,LOSERCUT,ROTATE,0.2,2
PEP,2014,2014-01-09,READMIT,LOSERCUT,ROTATE,0.2,2
KRE,2014,2014-08-25,READMIT,LOSERCUT,ROTATE,0.2,2
T,2014,2014-05-29,READMIT,LOSERCUT,ROTATE,0.2,2
BA,2014,2014-11-14,READMIT,LOSERCUT,ROTATE,0.2,2
UNG,2014,2014-03-04,DROP,LOSERCUT,ROTATE,0.2,2
USO,2014,2014-02-07,DROP,LOSERCUT,ROTATE,0.2,2
C,2014,2014-07-17,DROP,LOSERCUT,ROTATE,0.2,2
DBC,2014,2014-04-17,DROP,LOSERCUT,ROTATE,0.2,2
SHY,2014,2014-10-24,DROP,LOSERCUT,ROTATE,0.2,2
UUP,2014,2014-05-28,DROP,LOSERCUT,ROTATE,0.2,2
TLT,2014,2014-11-20,DROP,LOSERCUT,ROTATE,0.2,2
IEF,2014,2014-05-27,DROP,LOSERCUT,ROTATE,0.2,2
UBER,2014,2014-08-14,DROP,LOSERCUT,ROTATE,0.2,2
TIP,2014,2014-07-09,DROP,LOSERCUT,ROTATE,0.2,2
EEM,2014,2014-09-05,DROP,LOSERCUT,ROTATE,0.2,2
BAC,2014,2014-08-06,DROP,LOSERCUT,ROTATE,0.2,2
LQD,2014,2014-03-20,DROP,LOSERCUT,ROTATE,0.2,2
XLRE,2014,2014-05-14,DROP,LOSERCUT,ROTATE,0.2,2
GDX,2014,2014-09-18,DROP,LOSERCUT,ROTATE,0.2,2
EFA,2014,2014-10-14,DROP,LOSERCUT,ROTATE,0.2,2
XLC,2014,2014-11-20,DROP,LOSERCUT,ROTATE,0.2,2
HYG,2014,2014-03-12,DROP,LOSERCUT,ROTATE,0.2,2
ZTS,2014,2014-11-19,DROP,LOSERCUT,ROTATE,0.2,2
GE,2014,2014-03-18,DROP,LOSERCUT,ROTATE,0.2,2
XLE,2014,2014-10-21,DROP,LOSERCUT,ROTATE,0.2,2
PFE,2014,2014-08-26,DROP,LOSERCUT,ROTATE,0.2,2
MDT,2014,2014-08-06,DROP,LOSERCUT,ROTATE,0.2,2
PEP,2014,2014-07-29,DROP,LOSERCUT,ROTATE,0.2,2
KRE,2014,2014-12-17,DROP,LOSERCUT,ROTATE,0.2,2
T,2014,2014-09-15,DROP,LOSERCUT,ROTATE,0.2,2
BA,2014,2014-11-12,DROP,LOSERCUT,ROTATE,0.2,2
UNG,2015,2015-09-14,READMIT,LOSERCUT,ROTATE,0.2,2
USO,2015,2015-05-08,READMIT,LOSERCUT,ROTATE,0.2,2
C,2015,2015-12-15,READMIT,LOSERCUT,ROTATE,0.2,2
DBC,2015,2015-09-29,READMIT,LOSERCUT,ROTATE,0.2,2
SHY,2015,2015-10-01,READMIT,LOSERCUT,ROTATE,0.2,2
UUP,2015,2015-03-31,READMIT,LOSERCUT,ROTATE,0.2,2
TLT,2015,2015-08-21,READMIT,LOSERCUT,ROTATE,0.2,2
IEF,2015,2015-09-02,READMIT,LOSERCUT,ROTATE,0.2,2
UBER,2015,2015-06-24,READMIT,LOSERCUT,ROTATE,0.2,2
TIP,2015,2015-04-08,READMIT,LOSERCUT,ROTATE,0.2,2
EEM,2015,2015-09-21,READMIT,LOSERCUT,ROTATE,0.2,2
BAC,2015,2015-09-11,READMIT,LOSERCUT,ROTATE,0.2,2
LQD,2015,2015-11-13,READMIT,LOSERCUT,ROTATE,0.2,2
XLRE,2015,2015-08-06,READMIT,LOSERCUT,ROTATE,0.2,2
GDX,2015,2015-02-12,READMIT,LOSERCUT,ROTATE,0.2,2
EFA,2015,2015-05-20,READMIT,LOSERCUT,ROTATE,0.2,2
XLC,2015,2015-04-01,READMIT,LOSERCUT,ROTATE,0.2,2
HYG,2015,2015-03-24,READMIT,LOSERCUT,ROTATE,0.2,2
ZTS,2015,2015-02-10,READMIT,LOSERCUT,ROTATE,0.2,2
GE,2015,2015-12-16,READMIT,LOSERCUT,ROTATE,0.2,2
XLE,2015,2015-10-22,READMIT,LOSERCUT,ROTATE,0.2,2
PFE,2015,2015-06-12,READMIT,LOSERCUT,ROTATE,0.2,2
MDT,2015,2015-07-08,READMIT,LOSERCUT,ROTATE,0.2,2
PEP,2015,2015-01-15,READMIT,LOSERCUT,ROTATE,0.2,2
KRE,2015,2015-06-12,READMIT,LOSERCUT,ROTATE,0.2,2
T,2015,2015-12-22,READMIT,LOSERCUT,ROTATE,0.2,2
BA,2015,2015-02-18,READMIT,LOSERCUT,ROTATE,0.2,2
UNG,2015,2015-07-30,DROP,LOSERCUT,ROTATE,0.2,2
USO,2015,2015-05-05,DROP,LOSERCUT,ROTATE,0.2,2
C,2015,2015-08-27,DROP,LOSERCUT,ROTATE,0.2,2
DBC,2015,2015-03-02,DROP,LOSERCUT,ROTATE,0.2,2
SHY,2015,2015-02-06,DROP,LOSERCUT,ROTATE,0.2,2
UUP,2015,2015-08-12,DROP,LOSERCUT,ROTATE,0.2,2
TLT,2015,2015-03-16,DROP,LOSERCUT,ROTATE,0.2,2
IEF,2015,2015-10-05,DROP,LOSERCUT,ROTATE,0.2,2
UBER,2015,2015-12-24,DROP,LOSERCUT,ROTATE,0.2,2
TIP,2015,2015-09-04,DROP,LOSERCUT,ROTATE,0.2,2
EEM,2015,2015-12-23,DROP,LOSERCUT,ROTATE,0.2,2
BAC,2015,2015-07-02,DROP,LOSERCUT,ROTATE,0.2,2
LQD,2015,2015-08-26,DROP,LOSERCUT,ROTATE,0.2,2
XLRE,2015,2015-11-13,DROP,LOSERCUT,ROTATE,0.2,2
GDX,2015,2015-10-20,DROP,LOSERCUT,ROTATE,0.2,2
EFA,2015,2015-09-28,DROP,LOSERCUT,ROTATE,0.2,2
XLC,2015,2015-01-16,DROP,LOSERCUT,ROTATE,0.2,2
HYG,2015,2015-04-15,DROP,LOSERCUT,ROTATE,0.2,2
ZTS,2015,2015-05-07,DROP,LOSERCUT,ROTATE,0.2,2
GE,2015,2015-09-14,DROP,LOSERCUT,ROTATE,0.2,2
XLE,2015,2015-08-14,DROP,LOSERCUT,ROTATE,0.2,2
PFE,2015,2015-06-02,DROP,LOSERCUT,ROTATE,0.2,2
MDT,2015,2015-01-28,DROP,LOSERCUT,ROTATE,0.2,2
PEP,2015,2015-10-26,DROP,LOSERCUT,ROTATE,0.2,2
KRE,2015,2015-11-25,DROP,LOSERCUT,ROTATE,0.2,2
T,2015,2015-04-15,DROP,LOSERCUT,ROTATE,0.2,2
BA,2015,2015-07-13,DROP,LOSERCUT,ROTATE,0.2,2
UNG,2016,2016-04-19,READMIT,LOSERCUT,ROTATE,0.2,2
USO,2016,2016-11-10,READMIT,LOSERCUT,ROTATE,0.2,2
C,2016,2016-01-28,READMIT,LOSERCUT,ROTATE,0.2,2
DBC,2016,2016-01-25,READMIT,LOSERCUT,ROTATE,0.2,2
SHY,2016,2016-03-29,READMIT,LOSERCUT,ROTATE,0.2,2
UUP,2016,2016-10-26,READMIT,LOSERCUT,ROTATE,0.2,2
TLT,2016,2016-03-17,READMIT,LOSERCUT,ROTATE,0.2,2
IEF,2016,2016-04-08,READMIT,LOSERCUT,ROTATE,0.2,2
UBER,2016,2016-02-25,READMIT,LOSERCUT,ROTATE,0.2,2
TIP,2016,2016-12-02,READMIT,LOSERCUT,ROTATE,0.2,2
EEM,2016,2016-10-05,READMIT,LOSERCUT,ROTATE,0.2,2
BAC,2016,2016-07-11,READMIT,LOSERCUT,ROTATE,0.2,2
LQD,2016,2016-03-15,READMIT,LOSERCUT,ROTATE,0.2,2
XLRE,2016,2016-08-09,READMIT,LOSERCUT,ROTATE,0.2,2
GDX,2016,2016-12-08,READMIT,LOSERCUT,ROTATE,0.2,2
EFA,2016,2016-03-23,READMIT,LOSERCUT,ROTATE,0.2,2
XLC,2016,2016-01-29,READMIT,LOSERCUT,ROTATE,0.2,2
HYG,2016,2016-12-19,READMIT,LOSERCUT,ROTATE,0.2,2
ZTS,2016,2016-12-12,READMIT,LOSERCUT,ROTATE,0.2,2
GE,2016,2016-05-10,READMIT,LOSERCUT,ROTATE,0.2,2
XLE,2016,2016-04-27,READMIT,LOSERCUT,ROTATE,0.2,2
PFE,2016,2016-04-18,READMIT,LOSERCUT,ROTATE,0.2,2
MDT,2016,2016-12-30,READMIT,LOSERCUT,ROTATE,0.2,2
PEP,2016,2016-10-31,READMIT,LOSERCUT,ROTATE,0.2,2
KRE,2016,2016-12-16,READMIT,LOSERCUT,ROTATE,0.2,2
T,2016,2016-02-25,READMIT,LOSERCUT,ROTATE,0.2,2
BA,2016,2016-05-17,READMIT,LOSERCUT,ROTATE,0.2,2
UNG,2016,2016-11-23,DROP,LOSERCUT,ROTATE,0.2,2
USO,2016,2016-01-29,DROP,LOSERCUT,ROTATE,0.2,2
C,2016,2016-09-26,DROP,LOSERCUT,ROTATE,0.2,2
DBC,2016,2016-06-13,DROP,LOSERCUT,ROTATE,0.2,2
SHY,2016,2016-06-16,DROP,LOSERCUT,ROTATE,0.2,2
UUP,2016,2016-07-22,DROP,LOSERCUT,ROTATE,0.2,2
TLT,2016,2016-12-19,DROP,LOSERCUT,ROTATE,0.2,2
IEF,2016,2016-05-31,DROP,LOSERCUT,ROTATE,0.2,2
UBER,2016,2016-04-08,DROP,LOSERCUT,ROTATE,0.2,2
TIP,2016,2016-10-10,DROP,LOSERCUT,ROTATE,0.2,2
EEM,2016,2016-03-11,DROP,LOSERCUT,ROTATE,0.2,2
BAC,2016,2016-01-15,DROP,LOSERCUT,ROTATE,0.2,2
LQD,2016,2016-08-25,DROP,LOSERCUT,ROTATE,0.2,2
XLRE,2016,2016-02-01,DROP,LOSERCUT,ROTATE,0.2,2
GDX,2016,2016-10-31,DROP,LOSERCUT,ROTATE,0.2,2
EFA,2016,2016-11-28,DROP,LOSERCUT,ROTATE,0.2,2
XLC,2016,2016-02-05,DROP,LOSERCUT,ROTATE,0.2,2
HYG,2016,2016-11-02,DROP,LOSERCUT,ROTATE,0.2,2
ZTS,2016,2016-05-20,DROP,LOSERCUT,ROTATE,0.2,2
GE,2016,2016-07-25,DROP,LOSERCUT,ROTATE,0.2,2
XLE,2016,2016-01-14,DROP,LOSERCUT,ROTATE,0.2,2
PFE,2016,2016-04-19,DROP,LOSERCUT,ROTATE,0.2,2
MDT,2016,2016-09-23,DROP,LOSERCUT,ROTATE,0.2,2
PEP,2016,2016-05-17,DROP,LOSERCUT,ROTATE,0.2,2
KRE,2016,2016-07-07,DROP,LOSERCUT,ROTATE,0.2,2
T,2016,2016-06-14,DROP,LOSERCUT,ROTATE,0.2,2
BA,2016,2016-07-28,DROP,LOSERCUT,ROTATE,0.2,2
UNG,2017,2017-07-03,READMIT,LOSERCUT,ROTATE,0.2,2
USO,2017,2017-10-26,READMIT,LOSERCUT,ROTATE,0.2,2
C,2017,2017-11-06,READMIT,LOSERCUT,ROTATE,0.2,2
DBC,2017,2017-10-06,READMIT,LOSERCUT,ROTATE,0.2,2
SHY,2017,2017-04-27,READMIT,LOSERCUT,ROTATE,0.2,2
UUP,2017,2017-02-28,READMIT,LOSERCUT,ROTATE,0.2,2
TLT,2017,2017-12-11,READMIT,LOSERCUT,ROTATE,0.2,2
IEF,2017,2017-07-05,READMIT,LOSERCUT,ROTATE,0.2,2
UBER,2017,2017-12-15,READMIT,LOSERCUT,ROTATE,0.2,2
TIP,2017,2017-04-28,READMIT,LOSERCUT,ROTATE,0.2,2
EEM,2017,2017-03-02,READMIT,LOSERCUT,ROTATE,0.2,2
BAC,2017,2017-09-07,READMIT,LOSERCUT,ROTATE,0.2,2
LQD,2017,2017-11-10,READMIT,LOSERCUT,ROTATE,0.2,2
XLRE,2017,2017-11-16,READMIT,LOSERCUT,ROTATE,0.2,2
GDX,2017,2017-06-16,READMIT,LOSERCUT,ROTATE,0.2,2
EFA,2017,2017-04-04,READMIT,LOSERCUT,ROTATE,0.2,2
XLC,2017,2017-11-22,READMIT,LOSERCUT,ROTATE,0.2,2
HYG,2017,2017-01-31,READMIT,LOSERCUT,ROTATE,0.2,2
ZTS,2017,2017-09-29,READMIT,LOSERCUT,ROTATE,0.2,2
GE,2017,2017-08-16,READMIT,LOSERCUT,ROTATE,0.2,2
XLE,2017,2017-04-18,READMIT,LOSERCUT,ROTATE,0.2,2
PFE,2017,2017-09-20,READMIT,LOSERCUT,ROTATE,0.2,2
MDT,2017,2017-10-11,READMIT,LOSERCUT,ROTATE,0.2,2
PEP,2017,2017-06-02,READMIT,LOSERCUT,ROTATE,0.2,2
KRE,2017,2017-11-21,READMIT,LOSERCUT,ROTATE,0.2,2
T,2017,2017-03-21,READMIT,LOSERCUT,ROTATE,0.2,2
BA,2017,2017-06-02,READMIT,LOSERCUT,ROTATE,0.2,2
UNG,2017,2017-08-22,DROP,LOSERCUT,ROTATE,0.2,2
USO,2017,2017-11-07,DROP,LOSERCUT,ROTATE,0.2,2
C,2017,2017-09-12,DROP,LOSERCUT,ROTATE,0.2,2
DBC,2017,2017-10-17,DROP,LOSERCUT,ROTATE,0.2,2
SHY,2017,2017-04-07,DROP,LOSERCUT,ROTATE,0.2,2
UUP,2017,2017-03-14,DROP,LOSERCUT,ROTATE,0.2,2
TLT,2017,2017-02-02,DROP,LOSERCUT,ROTATE,0.2,2
IEF,2017,2017-09-18,DROP,LOSERCUT,ROTATE,0.2,2
UBER,2017,2017-03-28,DROP,LOSERCUT,ROTATE,0.2,2
TIP,2017,2017-09-05,DROP,LOSERCUT,ROTATE,0.2,2
EEM,2017,2017-08-08,DROP,LOSERCUT,ROTATE,0.2,2
BAC,2017,2017-01-18,DROP,LOSERCUT,ROTATE,0.2,2
LQD,2017,2017-02-27,DROP,LOSERCUT,ROTATE,0.2,2
XLRE,2017,2017-05-04,DROP,LOSERCUT,ROTATE,0.2,2
GDX,2017,2017-06-13,DROP,LOSERCUT,ROTATE,0.2,2
EFA,2017,2017-06-05,DROP,LOSERCUT,ROTATE,0.2,2
XLC,2017,2017-01-09,DROP,LOSERCUT,ROTATE,0.2,2
HYG,2017,2017-07-07,DROP,LOSERCUT,ROTATE,0.2,2
ZTS,2017,2017-05-04,DROP,LOSERCUT,ROTATE,0.2,2
GE,2017,2017-02-21,DROP,LOSERCUT,ROTATE,0.2,2
XLE,2017,2017-12-07,DROP,LOSERCUT,ROTATE,0.2,2
PFE,2017,2017-10-24,DROP,LOSERCUT,ROTATE,0.2,2
MDT,2017,2017-10-12,DROP,LOSERCUT,ROTATE,0.2,2
PEP,2017,2017-07-11,DROP,LOSERCUT,ROTATE,0.2,2
KRE,2017,2017-06-02,DROP,LOSERCUT,ROTATE,0.2,2
T,2017,2017-04-04,DROP,LOSERCUT,ROTATE,0.2,2
BA,2017,2017-10-18,DROP,LOSERCUT,ROTATE,0.2,2
UNG,2018,2018-12-26,READMIT,LOSERCUT,ROTATE,0.2,2
USO,2018,2018-04-27,READMIT,LOSERCUT,ROTATE,0.2,2
C,2018,2018-10-12,READMIT,LOSERCUT,ROTATE,0.2,2
DBC,2018,2018-04-23,READMIT,LOSERCUT,ROTATE,0.2,2
SHY,2018,2018-10-23,READMIT,LOSERCUT,ROTATE,0.2,2
UUP,2018,2018-03-14,READMIT,LOSERCUT,ROTATE,0.2,2
TLT,2018,2018-11-01,READMIT,LOSERCUT,ROTATE,0.2,2
IEF,2018,2018-06-08,READMIT,LOSERCUT,ROTATE,0.2,2
UBER,2018,2018-10-25,READMIT,LOSERCUT,ROTATE,0.2,2
TIP,2018,2018-06-06,READMIT,LOSERCUT,ROTATE,0.2,2
EEM,2018,2018-09-24,READMIT,LOSERCUT,ROTATE,0.2,2
BAC,2018,2018-02-27,READMIT,LOSERCUT,ROTATE,0.2,2
LQD,2018,2018-12-07,READMIT,LOSERCUT,ROTATE,0.2,2
XLRE,2018,2018-11-05,READMIT,LOSERCUT,ROTATE,0.2,2
GDX,2018,2018-05-16,READMIT,LOSERCUT,ROTATE,0.2,2
EFA,2018,2018-03-29,READMIT,LOSERCUT,ROTATE,0.2,2
XLC,2018,2018-07-17,READMIT,LOSERCUT,ROTATE,0.2,2
HYG,2018,2018-01-08,READMIT,LOSERCUT,ROTATE,0.2,2
ZTS,2018,2018-08-27,READMIT,LOSERCUT,ROTATE,0.2,2
GE,2018,2018-02-14,READMIT,LOSERCUT,ROTATE,0.2,2
XLE,2018,2018-04-23,READMIT,LOSERCUT,ROTATE,0.2,2
PFE,2018,2018-07-02,READMIT,LOSERCUT,ROTATE,0.2,2
MDT,2018,2018-06-06,READMIT,LOSERCUT,ROTATE,0.2,2
PEP,2018,2018-09-13,READMIT,LOSERCUT,ROTATE,0.2,2
KRE,2018,2018-08-24,READMIT,LOSERCUT,ROTATE,0.2,2
T,2018,2018-12-10,READMIT,LOSERCUT,ROTATE,0.2,2
BA,2018,2018-12-06,READMIT,LOSERCUT,ROTATE,0.2,2
UNG,2018,2018-11-09,DROP,LOSERCUT,ROTATE,0.2,2
USO,2018,2018-05-24,DROP,LOSERCUT,ROTATE,0.2,2
C,2018,2018-06-25,DROP,LOSERCUT,ROTATE,0.2,2
DBC,2018,2018-07-13,DROP,LOSERCUT,ROTATE,0.2,2
SHY,2018,2018-01-09,DROP,LOSERCUT,ROTATE,0.2,2
UUP,2018,2018-07-09,DROP,LOSERCUT,ROTATE,0.2,2
TLT,2018,2018-02-21,DROP,LOSERCUT,ROTATE,0.2,2
IEF,2018,2018-02-14,DROP,LOSERCUT,ROTATE,0.2,2
UBER,2018,2018-08-07,DROP,LOSERCUT,ROTATE,0.2,2
TIP,2018,2018-06-15,DROP,LOSERCUT,ROTATE,0.2,2
EEM,2018,2018-10-31,DROP,LOSERCUT,ROTATE,0.2,2
BAC,2018,2018-04-18,DROP,LOSERCUT,ROTATE,0.2,2
LQD,2018,2018-03-27,DROP,LOSERCUT,ROTATE,0.2,2
XLRE,2018,2018-08-10,DROP,LOSERCUT,ROTATE,0.2,2
GDX,2018,2018-09-06,DROP,LOSERCUT,ROTATE,0.2,2
EFA,2018,2018-04-09,DROP,LOSERCUT,ROTATE,0.2,2
XLC,2018,2018-10-02,DROP,LOSERCUT,ROTATE,0.2,2
HYG,2018,2018-07-26,DROP,LOSERCUT,ROTATE,0.2,2
ZTS,2018,2018-04-10,DROP,LOSERCUT,ROTATE,0.2,2
GE,2018,2018-08-03,DROP,LOSERCUT,ROTATE,0.2,2
XLE,2018,2018-06-28,DROP,LOSERCUT,ROTATE,0.2,2
PFE,2018,2018-03-07,DROP,LOSERCUT,ROTATE,0.2,2
MDT,2018,2018-05-01,DROP,LOSERCUT,ROTATE,0.2,2
PEP,2018,2018-04-03,DROP,LOSERCUT,ROTATE,0.2,2
KRE,2018,2018-04-27,DROP,LOSERCUT,ROTATE,0.2,2
