date,idea,CAGR,Sharpe,MaxDD,H1,H2,bS,bH1,bH2,verdict,script,n_match,treats,identified
2026-09-04,"10 BSTK100/CAND-n10 (names 100, turn 17.0x, OOS 0.77)",0.14400000000000002,0.91,-0.22399999999999998,1.14,0.71,0.67,0.64,0.69,"KILL 4b (H2,OOS,DD)",research/backtests/2026-09-04_sector-only-universe_C.py,0,[],none
2026-09-04,"10 BSTK100/CAND-n20 (names 100, turn 12.6x, OOS 0.94)",0.139,1.0,-0.204,1.18,0.84,0.67,0.64,0.69,KILL 4b (DD),research/backtests/2026-09-04_sector-only-universe_C.py,0,[],none
2026-09-04,"9 u.json/v1/none (turn 23.6x, OOS 0.75)",0.065,0.67,-0.138,0.64,0.69,0.67,0.64,0.69,"KILL 4b (H1,H2,OOS,CAGR)",research/backtests/2026-09-04_trailing-stop_cloud.py,0,[],none
2026-09-04,"9 u.json/v1/S10/C21 (turn 23.5x, OOS 0.70)",0.06,0.63,-0.13699999999999998,0.64,0.63,0.67,0.64,0.69,"KILL 4b (H1,H2,OOS,CAGR)",research/backtests/2026-09-04_trailing-stop_cloud.py,0,[],none
2026-09-04,"9 u.json/v1/S15/C0 (turn 23.6x, OOS 0.73)",0.063,0.65,-0.141,0.64,0.67,0.67,0.64,0.69,"KILL 4b (H1,H2,OOS,CAGR)",research/backtests/2026-09-04_trailing-stop_cloud.py,0,[],none
2026-09-04,"9 u.json/top20/none (turn 9.6x, OOS 1.17)",0.127,1.09,-0.183,1.09,1.1,0.67,0.64,0.69,KEEP 4b,research/backtests/2026-09-04_trailing-stop_cloud.py,0,[],none
2026-09-04,"9 u.json/top20/S10/C21 (turn 10.3x, OOS 1.05)",0.095,1.0,-0.122,1.0,0.99,0.67,0.64,0.69,"4a-pass, KILL 4b (CAGR)",research/backtests/2026-09-04_trailing-stop_cloud.py,0,[],none
2026-09-04,"9 u.json/top20/S15/C0 (turn 10.3x, OOS 1.13)",0.121,1.07,-0.162,1.09,1.06,0.67,0.64,0.69,KEEP 4b,research/backtests/2026-09-04_trailing-stop_cloud.py,0,[],none
2026-09-04,"9 u.json/top20/S20/C0 (turn 9.8x, OOS 1.16)",0.124,1.09,-0.17,1.09,1.09,0.67,0.64,0.69,KEEP 4b,research/backtests/2026-09-04_trailing-stop_cloud.py,0,[],none
2026-09-04,"9 u.json/ew-band3/none (turn 4.9x, OOS 1.23)",0.113,1.14,-0.151,1.11,1.16,0.67,0.64,0.69,KEEP 4b,research/backtests/2026-09-04_trailing-stop_cloud.py,0,[],none
2026-09-04,"9 u.json/ew-band3/S10/C21 (turn 5.6x, OOS 1.13)",0.08199999999999999,1.04,-0.115,1.04,1.04,0.67,0.64,0.69,"4a-pass, KILL 4b (CAGR)",research/backtests/2026-09-04_trailing-stop_cloud.py,0,[],none
2026-09-04,"9 u.json/ew-band3/S15/C0 (turn 5.5x, OOS 1.20)",0.107,1.12,-0.153,1.12,1.11,0.67,0.64,0.69,KEEP 4b,research/backtests/2026-09-04_trailing-stop_cloud.py,0,[],none
2026-09-04,"9 u.json/ew-band3/S15/C21 (turn 5.0x, OOS 1.18)",0.10099999999999999,1.12,-0.128,1.17,1.09,0.67,0.64,0.69,"4a-pass, KILL 4b (CAGR)",research/backtests/2026-09-04_trailing-stop_cloud.py,0,[],none
2026-09-04,"9 u.json/ew-band3/S20/C0 (turn 5.0x, OOS 1.21)",0.11,1.13,-0.14800000000000002,1.12,1.14,0.67,0.64,0.69,KEEP 4b,research/backtests/2026-09-04_trailing-stop_cloud.py,0,[],none
2026-09-04,"9 broad/v1/none (turn 29.4x, OOS 0.58)",0.064,0.64,-0.212,0.76,0.54,0.64,0.76,0.54,"KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_trailing-stop_cloud.py,1,['ZERO'],ZERO
2026-09-04,"9 broad/v1/S10/C21 (turn 29.4x, OOS 0.60)",0.065,0.65,-0.20600000000000002,0.77,0.55,0.64,0.76,0.54,"4a-pass, KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_trailing-stop_cloud.py,1,['ZERO'],ZERO
2026-09-04,"9 broad/v1/S15/C0 (turn 29.4x, OOS 0.56)",0.063,0.63,-0.217,0.76,0.52,0.64,0.76,0.54,"KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_trailing-stop_cloud.py,1,['ZERO'],ZERO
2026-09-04,"9 broad/top20/none (turn 13.8x, OOS 0.89)",0.131,0.96,-0.201,1.12,0.81,0.64,0.76,0.54,"4a-pass, KILL 4b (H2)",research/backtests/2026-09-04_trailing-stop_cloud.py,1,['ZERO'],ZERO
2026-09-04,"9 broad/top20/S10/C21 (turn 14.2x, OOS 0.78)",0.091,0.82,-0.147,0.94,0.71,0.64,0.76,0.54,"4a-pass, KILL 4b (H1,H2,OOS,CAGR)",research/backtests/2026-09-04_trailing-stop_cloud.py,1,['ZERO'],ZERO
2026-09-04,"9 broad/top20/S15/C0 (turn 14.4x, OOS 0.85)",0.122,0.92,-0.201,1.1,0.76,0.64,0.76,0.54,"4a-pass, KILL 4b (H2,OOS)",research/backtests/2026-09-04_trailing-stop_cloud.py,1,['ZERO'],ZERO
2026-09-04,"9 broad/top20/S20/C0 (turn 13.9x, OOS 0.88)",0.128,0.95,-0.19,1.12,0.8,0.64,0.76,0.54,"4a-pass, KILL 4b (H2,OOS)",research/backtests/2026-09-04_trailing-stop_cloud.py,1,['ZERO'],ZERO
2026-09-04,"9 broad/ew-band3/none (turn 5.2x, OOS 1.07)",0.111,1.06,-0.168,1.16,0.97,0.64,0.76,0.54,"4a-pass, KEEP 4b",research/backtests/2026-09-04_trailing-stop_cloud.py,1,['ZERO'],ZERO
2026-09-04,"9 broad/ew-band3/S10/C21 (turn 5.9x, OOS 1.01)",0.08,0.98,-0.131,1.08,0.88,0.64,0.76,0.54,"4a-pass, KILL 4b (CAGR)",research/backtests/2026-09-04_trailing-stop_cloud.py,1,['ZERO'],ZERO
2026-09-04,"9 broad/ew-band3/S15/C0 (turn 5.8x, OOS 1.04)",0.105,1.04,-0.17,1.15,0.93,0.64,0.76,0.54,"4a-pass, KILL 4b (CAGR)",research/backtests/2026-09-04_trailing-stop_cloud.py,1,['ZERO'],ZERO
2026-09-04,"9 broad/ew-band3/S15/C21 (turn 5.3x, OOS 1.07)",0.10099999999999999,1.06,-0.15,1.17,0.95,0.64,0.76,0.54,"4a-pass, KILL 4b (CAGR)",research/backtests/2026-09-04_trailing-stop_cloud.py,1,['ZERO'],ZERO
2026-09-04,"9 broad/ew-band3/S20/C0 (turn 5.3x, OOS 1.07)",0.109,1.06,-0.16699999999999998,1.17,0.96,0.64,0.76,0.54,"4a-pass, KEEP 4b",research/backtests/2026-09-04_trailing-stop_cloud.py,1,['ZERO'],ZERO
2026-09-04,"73 U56/EWall (sd 0.281, dS_EW +0.000)",0.1,1.02,-0.159,0.92,1.11,0.65,0.66,0.65,KEEP 4b,research/backtests/2026-09-04_asset-class-dispersion_B.py,0,[],none
2026-09-04,"73 U56/CAND5 (sd 0.281, dS_EW -0.043)",0.171,0.98,-0.21600000000000003,0.96,1.01,0.65,0.66,0.65,KILL 4b (DD),research/backtests/2026-09-04_asset-class-dispersion_B.py,0,[],none
2026-09-04,"73 U56/CAND10 (sd 0.281, dS_EW -0.067)",0.132,0.96,-0.175,0.95,0.97,0.65,0.66,0.65,KEEP 4b,research/backtests/2026-09-04_asset-class-dispersion_B.py,0,[],none
2026-09-04,"73 U56/CAND20 (sd 0.281, dS_EW +0.070)",0.125,1.09,-0.183,1.05,1.14,0.65,0.66,0.65,KEEP 4b,research/backtests/2026-09-04_asset-class-dispersion_B.py,0,[],none
2026-09-04,"73 ETF36/EWall (sd 0.145, dS_EW +0.000)",0.046,0.59,-0.218,0.48,0.68,0.42,0.46,0.39,"KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_asset-class-dispersion_B.py,0,[],none
2026-09-04,"73 ETF36/CAND5 (sd 0.145, dS_EW -0.073)",0.057999999999999996,0.51,-0.23399999999999999,0.37,0.63,0.42,0.46,0.39,"KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_asset-class-dispersion_B.py,0,[],none
2026-09-04,"73 ETF36/CAND10 (sd 0.145, dS_EW +0.102)",0.067,0.69,-0.185,0.59,0.77,0.42,0.46,0.39,"KILL 4b (H1,H2,OOS,CAGR)",research/backtests/2026-09-04_asset-class-dispersion_B.py,0,[],none
2026-09-04,"73 ETF36/CAND20 (sd 0.145, dS_EW +0.228)",0.066,0.81,-0.152,0.64,0.96,0.42,0.46,0.39,"4a-pass, KILL 4b (H1,CAGR)",research/backtests/2026-09-04_asset-class-dispersion_B.py,0,[],none
2026-09-04,"73 ETF24/EWall (sd 0.129, dS_EW +0.000)",0.075,0.69,-0.294,0.66,0.71,0.5,0.48,0.52,"KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_asset-class-dispersion_B.py,0,[],none
2026-09-04,"73 ETF24/CAND5 (sd 0.129, dS_EW -0.109)",0.066,0.58,-0.23399999999999999,0.49,0.65,0.5,0.48,0.52,"KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_asset-class-dispersion_B.py,0,[],none
2026-09-04,"73 ETF24/CAND10 (sd 0.129, dS_EW -0.001)",0.069,0.68,-0.215,0.62,0.75,0.5,0.48,0.52,"4a-pass, KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_asset-class-dispersion_B.py,0,[],none
2026-09-04,"73 ETF24/CAND20 (sd 0.129, dS_EW +0.073)",0.063,0.76,-0.152,0.65,0.86,0.5,0.48,0.52,"4a-pass, KILL 4b (H1,H2,CAGR)",research/backtests/2026-09-04_asset-class-dispersion_B.py,0,[],none
2026-09-04,"73 STK20/EWall (sd 0.378, dS_EW +0.000)",0.196,1.34,-0.195,1.24,1.43,1.15,1.17,1.14,KEEP 4b,research/backtests/2026-09-04_asset-class-dispersion_B.py,0,[],none
2026-09-04,"73 STK20/CAND5 (sd 0.378, dS_EW -0.270)",0.187,1.07,-0.184,1.0,1.13,1.15,1.17,1.14,KEEP 4b,research/backtests/2026-09-04_asset-class-dispersion_B.py,0,[],none
2026-09-04,"73 STK20/CAND10 (sd 0.378, dS_EW -0.037)",0.19,1.3,-0.17300000000000001,1.23,1.36,1.15,1.17,1.14,"4a-pass, KEEP 4b",research/backtests/2026-09-04_asset-class-dispersion_B.py,0,[],none
2026-09-04,"73 STK20/CAND20 (sd 0.378, dS_EW -0.035)",0.11900000000000001,1.3,-0.121,1.18,1.41,1.15,1.17,1.14,"4a-pass, KEEP 4b",research/backtests/2026-09-04_asset-class-dispersion_B.py,0,[],none
2026-09-04,"73 B136/EWall (sd 0.257, dS_EW +0.000)",0.102,1.01,-0.177,1.07,0.95,0.66,0.85,0.48,"4a-pass, KEEP 4b",research/backtests/2026-09-04_asset-class-dispersion_B.py,0,[],none
2026-09-04,"73 B136/CAND5 (sd 0.257, dS_EW -0.164)",0.157,0.84,-0.23399999999999999,0.87,0.83,0.66,0.85,0.48,"KILL 4b (H1,H2,OOS,DD)",research/backtests/2026-09-04_asset-class-dispersion_B.py,0,[],none
2026-09-04,"73 B136/CAND10 (sd 0.257, dS_EW -0.138)",0.136,0.87,-0.214,1.04,0.74,0.66,0.85,0.48,"KILL 4b (H2,OOS,DD)",research/backtests/2026-09-04_asset-class-dispersion_B.py,0,[],none
2026-09-04,"73 B136/CAND20 (sd 0.257, dS_EW -0.071)",0.126,0.94,-0.201,1.06,0.84,0.66,0.85,0.48,"4a-pass, KILL 4b (H2)",research/backtests/2026-09-04_asset-class-dispersion_B.py,0,[],none
2026-09-04,"73 BSTK100/EWall (sd 0.278, dS_EW +0.000)",0.121,1.03,-0.261,1.18,0.92,0.68,0.96,0.45,KILL 4b (DD),research/backtests/2026-09-04_asset-class-dispersion_B.py,0,[],none
2026-09-04,"73 BSTK100/CAND5 (sd 0.278, dS_EW -0.203)",0.153,0.83,-0.221,0.84,0.83,0.68,0.96,0.45,"KILL 4b (H1,H2,OOS,DD)",research/backtests/2026-09-04_asset-class-dispersion_B.py,0,[],none
2026-09-04,"73 BSTK100/CAND10 (sd 0.278, dS_EW -0.157)",0.13699999999999998,0.88,-0.22399999999999998,1.08,0.72,0.68,0.96,0.45,"KILL 4b (H2,OOS,DD)",research/backtests/2026-09-04_asset-class-dispersion_B.py,0,[],none
2026-09-04,"73 BSTK100/CAND20 (sd 0.278, dS_EW -0.057)",0.132,0.98,-0.204,1.13,0.85,0.68,0.96,0.45,"4a-pass, KILL 4b (H2,DD)",research/backtests/2026-09-04_asset-class-dispersion_B.py,0,[],none
2026-09-04,"73 SMALL484/EWall (sd 0.682, dS_EW +0.000)",0.048,0.41,-0.34299999999999997,0.43,0.4,0.52,0.53,0.6,"KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_asset-class-dispersion_B.py,0,[],none
2026-09-04,"73 SMALL484/CAND5 (sd 0.682, dS_EW -0.084)",0.052000000000000005,0.33,-0.528,0.68,0.02,0.52,0.53,0.6,"KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_asset-class-dispersion_B.py,0,[],none
2026-09-04,"73 SMALL484/CAND10 (sd 0.682, dS_EW +0.061)",0.077,0.47,-0.359,0.69,0.29,0.52,0.53,0.6,"KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_asset-class-dispersion_B.py,0,[],none
2026-09-04,"73 SMALL484/CAND20 (sd 0.682, dS_EW +0.082)",0.07200000000000001,0.49,-0.263,0.67,0.35,0.52,0.53,0.6,"KILL 4b (H1,H2,OOS,DD,CAGR)",research/backtests/2026-09-04_asset-class-dispersion_B.py,0,[],none
2026-09-04,13 u56/v1,0.065,0.67,-0.138,0.64,0.69,0.67,0.64,0.69,"KILL 4b (H1,H2,OOS,CAGR)",2026-09-04_52w-high-proximity_C.py,0,[],none
2026-09-04,13 u56/EWall,0.10400000000000001,1.05,-0.159,1.07,1.04,0.67,0.64,0.69,KILL 4b (CAGR),2026-09-04_52w-high-proximity_C.py,0,[],none
2026-09-04,13 u56/COMP-n5,0.165,0.95,-0.21600000000000003,0.9,1.0,0.67,0.64,0.69,"KILL 4b (H1,DD)",2026-09-04_52w-high-proximity_C.py,0,[],none
2026-09-04,13 u56/COMP-n10,0.129,0.93,-0.175,0.92,0.95,0.67,0.64,0.69,KILL 4b (H1),2026-09-04_52w-high-proximity_C.py,0,[],none
2026-09-04,13 u56/COMP-n20,0.127,1.09,-0.183,1.09,1.1,0.67,0.64,0.69,KEEP 4b,2026-09-04_52w-high-proximity_C.py,0,[],none
2026-09-04,13 u56/COMP-n30,0.11,1.1,-0.166,1.03,1.17,0.67,0.64,0.69,KEEP 4b,2026-09-04_52w-high-proximity_C.py,0,[],none
2026-09-04,13 u56/PROX-n5,0.015,0.21,-0.21,0.13,0.28,0.67,0.64,0.69,"KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_52w-high-proximity_C.py,0,[],none
2026-09-04,13 u56/PROX-n10,0.055999999999999994,0.67,-0.154,0.66,0.68,0.67,0.64,0.69,"KILL 4b (H1,H2,OOS,CAGR)",2026-09-04_52w-high-proximity_C.py,0,[],none
2026-09-04,13 u56/PROX-n20,0.079,0.94,-0.146,1.0,0.88,0.67,0.64,0.69,KILL 4b (CAGR),2026-09-04_52w-high-proximity_C.py,0,[],none
2026-09-04,13 u56/PROX-n30,0.08900000000000001,1.05,-0.145,1.03,1.07,0.67,0.64,0.69,KILL 4b (CAGR),2026-09-04_52w-high-proximity_C.py,0,[],none
2026-09-04,13 u56/BLEND-n5,0.073,0.61,-0.24,0.43,0.77,0.67,0.64,0.69,"KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_52w-high-proximity_C.py,0,[],none
2026-09-04,13 u56/BLEND-n10,0.081,0.76,-0.171,0.73,0.79,0.67,0.64,0.69,"KILL 4b (H1,H2,OOS,CAGR)",2026-09-04_52w-high-proximity_C.py,0,[],none
2026-09-04,13 u56/BLEND-n20,0.098,1.0,-0.168,0.98,1.03,0.67,0.64,0.69,KILL 4b (CAGR),2026-09-04_52w-high-proximity_C.py,0,[],none
2026-09-04,13 u56/BLEND-n30,0.10099999999999999,1.1,-0.152,1.09,1.12,0.67,0.64,0.69,KILL 4b (CAGR),2026-09-04_52w-high-proximity_C.py,0,[],none
2026-09-04,13 broad/v1,0.064,0.64,-0.212,0.76,0.54,0.64,0.76,0.54,"KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_52w-high-proximity_C.py,1,['ZERO'],ZERO
2026-09-04,13 broad/EWall,0.107,1.03,-0.177,1.15,0.92,0.64,0.76,0.54,KEEP 4b,2026-09-04_52w-high-proximity_C.py,1,['ZERO'],ZERO
2026-09-04,13 broad/COMP-n5,0.16699999999999998,0.88,-0.23399999999999999,1.02,0.78,0.64,0.76,0.54,"KILL 4b (H2,OOS,DD)",2026-09-04_52w-high-proximity_C.py,1,['ZERO'],ZERO
2026-09-04,13 broad/COMP-n10,0.142,0.89,-0.214,1.11,0.71,0.64,0.76,0.54,"KILL 4b (H2,OOS,DD)",2026-09-04_52w-high-proximity_C.py,1,['ZERO'],ZERO
2026-09-04,13 broad/COMP-n20,0.131,0.96,-0.201,1.12,0.81,0.64,0.76,0.54,"4a-pass, KILL 4b (H2)",2026-09-04_52w-high-proximity_C.py,1,['ZERO'],ZERO
2026-09-04,13 broad/COMP-n30,0.122,0.97,-0.203,1.15,0.82,0.64,0.76,0.54,"4a-pass, KILL 4b (H2,DD)",2026-09-04_52w-high-proximity_C.py,1,['ZERO'],ZERO
2026-09-04,13 broad/PROX-n5,0.006999999999999999,0.13,-0.223,-0.03,0.27,0.64,0.76,0.54,"KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_52w-high-proximity_C.py,1,['ZERO'],ZERO
2026-09-04,13 broad/PROX-n10,0.034,0.4,-0.221,0.45,0.36,0.64,0.76,0.54,"KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_52w-high-proximity_C.py,1,['ZERO'],ZERO
2026-09-04,13 broad/PROX-n20,0.052000000000000005,0.58,-0.15,0.73,0.46,0.64,0.76,0.54,"KILL 4b (H1,H2,OOS,CAGR)",2026-09-04_52w-high-proximity_C.py,1,['ZERO'],ZERO
2026-09-04,13 broad/PROX-n30,0.07200000000000001,0.8,-0.154,0.94,0.67,0.64,0.76,0.54,"4a-pass, KILL 4b (H1,H2,OOS,CAGR)",2026-09-04_52w-high-proximity_C.py,1,['ZERO'],ZERO
2026-09-04,13 broad/BLEND-n5,0.075,0.58,-0.272,0.65,0.52,0.64,0.76,0.54,"KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_52w-high-proximity_C.py,1,['ZERO'],ZERO
2026-09-04,13 broad/BLEND-n10,0.069,0.6,-0.201,0.66,0.56,0.64,0.76,0.54,"KILL 4b (H1,H2,OOS,CAGR)",2026-09-04_52w-high-proximity_C.py,1,['ZERO'],ZERO
2026-09-04,13 broad/BLEND-n20,0.07400000000000001,0.69,-0.18,0.79,0.61,0.64,0.76,0.54,"4a-pass, KILL 4b (H1,H2,OOS,CAGR)",2026-09-04_52w-high-proximity_C.py,1,['ZERO'],ZERO
2026-09-04,13 broad/BLEND-n30,0.08800000000000001,0.84,-0.18,0.96,0.73,0.64,0.76,0.54,"4a-pass, KILL 4b (H2,OOS,CAGR)",2026-09-04_52w-high-proximity_C.py,1,['ZERO'],ZERO
2026-09-04,11 u56/v1@0bps,0.09,0.9,-0.136,0.88,0.92,0.67,0.64,0.69,"KILL 4b (H1,CAGR)",2026-09-04_cost-sensitivity_cloud.py,0,[],none
2026-09-04,11 u56/v1@5bps,0.077,0.78,-0.13699999999999998,0.76,0.81,0.67,0.64,0.69,"KILL 4b (H1,H2,OOS,CAGR)",2026-09-04_cost-sensitivity_cloud.py,0,[],none
2026-09-04,11 u56/v1@10bps,0.065,0.67,-0.138,0.64,0.69,0.67,0.64,0.69,"KILL 4b (H1,H2,OOS,CAGR)",2026-09-04_cost-sensitivity_cloud.py,0,[],none
2026-09-04,11 u56/v1@15bps,0.052000000000000005,0.55,-0.14,0.52,0.58,0.67,0.64,0.69,"KILL 4b (H1,H2,OOS,CAGR)",2026-09-04_cost-sensitivity_cloud.py,0,[],none
2026-09-04,11 u56/v1@25bps,0.027999999999999997,0.32,-0.156,0.28,0.35,0.67,0.64,0.69,"KILL 4b (H1,H2,OOS,CAGR)",2026-09-04_cost-sensitivity_cloud.py,0,[],none
2026-09-04,11 u56/v1@50bps,-0.031,-0.26,-0.46799999999999997,-0.3,-0.22,0.67,0.64,0.69,"KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_cost-sensitivity_cloud.py,0,[],none
2026-09-04,11 u56/v1@100bps,-0.139,-1.35,-0.93,-1.42,-1.3,0.67,0.64,0.69,"KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_cost-sensitivity_cloud.py,0,[],none
2026-09-04,11 u56/CAND20@0bps,0.138,1.18,-0.182,1.18,1.18,0.67,0.64,0.69,KEEP 4b,2026-09-04_cost-sensitivity_cloud.py,0,[],none
2026-09-04,11 u56/CAND20@5bps,0.132,1.13,-0.183,1.13,1.14,0.67,0.64,0.69,KEEP 4b,2026-09-04_cost-sensitivity_cloud.py,0,[],none
2026-09-04,11 u56/CAND20@10bps,0.127,1.09,-0.183,1.09,1.1,0.67,0.64,0.69,KEEP 4b,2026-09-04_cost-sensitivity_cloud.py,0,[],none
2026-09-04,11 u56/CAND20@15bps,0.121,1.05,-0.184,1.04,1.06,0.67,0.64,0.69,KEEP 4b,2026-09-04_cost-sensitivity_cloud.py,0,[],none
2026-09-04,11 u56/CAND20@25bps,0.111,0.97,-0.184,0.95,0.99,0.67,0.64,0.69,KILL 4b (H1),2026-09-04_cost-sensitivity_cloud.py,0,[],none
2026-09-04,11 u56/CAND20@50bps,0.084,0.76,-0.187,0.73,0.79,0.67,0.64,0.69,"4a-pass, KILL 4b (H1,H2,OOS,CAGR)",2026-09-04_cost-sensitivity_cloud.py,0,[],none
2026-09-04,11 u56/CAND20@100bps,0.033,0.34,-0.203,0.28,0.39,0.67,0.64,0.69,"4a-pass, KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_cost-sensitivity_cloud.py,0,[],none
2026-09-04,11 u56/EWall@0bps,0.113,1.13,-0.158,1.15,1.12,0.67,0.64,0.69,KEEP 4b,2026-09-04_cost-sensitivity_cloud.py,0,[],none
2026-09-04,11 u56/EWall@5bps,0.109,1.09,-0.158,1.11,1.08,0.67,0.64,0.69,KEEP 4b,2026-09-04_cost-sensitivity_cloud.py,0,[],none
2026-09-04,11 u56/EWall@10bps,0.10400000000000001,1.05,-0.159,1.07,1.04,0.67,0.64,0.69,KILL 4b (CAGR),2026-09-04_cost-sensitivity_cloud.py,0,[],none
2026-09-04,11 u56/EWall@15bps,0.1,1.01,-0.159,1.03,0.99,0.67,0.64,0.69,KILL 4b (CAGR),2026-09-04_cost-sensitivity_cloud.py,0,[],none
2026-09-04,11 u56/EWall@25bps,0.091,0.93,-0.161,0.95,0.91,0.67,0.64,0.69,"KILL 4b (H1,CAGR)",2026-09-04_cost-sensitivity_cloud.py,0,[],none
2026-09-04,11 u56/EWall@50bps,0.068,0.72,-0.185,0.74,0.7,0.67,0.64,0.69,"4a-pass, KILL 4b (H1,H2,OOS,CAGR)",2026-09-04_cost-sensitivity_cloud.py,0,[],none
2026-09-04,11 u56/EWall@100bps,0.025,0.3,-0.25,0.33,0.27,0.67,0.64,0.69,"4a-pass, KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_cost-sensitivity_cloud.py,0,[],none
2026-09-04,11 broad/v1@0bps,0.096,0.92,-0.184,1.04,0.81,0.64,0.76,0.54,"KILL 4b (H2,OOS,CAGR)",2026-09-04_cost-sensitivity_cloud.py,1,['ZERO'],ZERO
2026-09-04,11 broad/v1@5bps,0.08,0.78,-0.19399999999999998,0.9,0.67,0.64,0.76,0.54,"KILL 4b (H1,H2,OOS,CAGR)",2026-09-04_cost-sensitivity_cloud.py,1,['ZERO'],ZERO
2026-09-04,11 broad/v1@10bps,0.064,0.64,-0.212,0.76,0.54,0.64,0.76,0.54,"KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_cost-sensitivity_cloud.py,1,['ZERO'],ZERO
2026-09-04,11 broad/v1@15bps,0.049,0.5,-0.231,0.62,0.4,0.64,0.76,0.54,"KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_cost-sensitivity_cloud.py,1,['ZERO'],ZERO
2026-09-04,11 broad/v1@25bps,0.018000000000000002,0.22,-0.267,0.34,0.12,0.64,0.76,0.54,"KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_cost-sensitivity_cloud.py,1,['ZERO'],ZERO
2026-09-04,11 broad/v1@50bps,-0.054000000000000006,-0.46,-0.629,-0.35,-0.55,0.64,0.76,0.54,"KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_cost-sensitivity_cloud.py,1,['ZERO'],ZERO
2026-09-04,11 broad/v1@100bps,-0.184,-1.73,-0.973,-1.64,-1.81,0.64,0.76,0.54,"KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_cost-sensitivity_cloud.py,1,['ZERO'],ZERO
2026-09-04,11 broad/CAND20@0bps,0.147,1.06,-0.2,1.23,0.91,0.64,0.76,0.54,KEEP 4b,2026-09-04_cost-sensitivity_cloud.py,1,['ZERO'],ZERO
2026-09-04,11 broad/CAND20@5bps,0.139,1.01,-0.2,1.18,0.86,0.64,0.76,0.54,KEEP 4b,2026-09-04_cost-sensitivity_cloud.py,1,['ZERO'],ZERO
2026-09-04,11 broad/CAND20@10bps,0.131,0.96,-0.201,1.12,0.81,0.64,0.76,0.54,"4a-pass, KILL 4b (H2)",2026-09-04_cost-sensitivity_cloud.py,1,['ZERO'],ZERO
2026-09-04,11 broad/CAND20@15bps,0.12300000000000001,0.91,-0.201,1.07,0.76,0.64,0.76,0.54,"4a-pass, KILL 4b (H2,OOS)",2026-09-04_cost-sensitivity_cloud.py,1,['ZERO'],ZERO
2026-09-04,11 broad/CAND20@25bps,0.10800000000000001,0.81,-0.20199999999999999,0.97,0.67,0.64,0.76,0.54,"4a-pass, KILL 4b (H2,OOS)",2026-09-04_cost-sensitivity_cloud.py,1,['ZERO'],ZERO
2026-09-04,11 broad/CAND20@50bps,0.07,0.56,-0.21899999999999997,0.72,0.42,0.64,0.76,0.54,"4a-pass, KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_cost-sensitivity_cloud.py,1,['ZERO'],ZERO
2026-09-04,11 broad/CAND20@100bps,-0.001,0.06,-0.406,0.21,-0.07,0.64,0.76,0.54,"4a-pass, KILL 4b (H1,H2,OOS,DD,CAGR)",2026-09-04_cost-sensitivity_cloud.py,1,['ZERO'],ZERO
2026-09-04,11 broad/EWall@0bps,0.11699999999999999,1.11,-0.17300000000000001,1.22,1.0,0.64,0.76,0.54,"4a-pass, KEEP 4b",2026-09-04_cost-sensitivity_cloud.py,1,['ZERO'],ZERO
2026-09-04,11 broad/EWall@5bps,0.11199999999999999,1.07,-0.175,1.18,0.96,0.64,0.76,0.54,"4a-pass, KEEP 4b",2026-09-04_cost-sensitivity_cloud.py,1,['ZERO'],ZERO
2026-09-04,11 broad/EWall@10bps,0.107,1.03,-0.177,1.15,0.92,0.64,0.76,0.54,"4a-pass, KEEP 4b",2026-09-04_cost-sensitivity_cloud.py,1,['ZERO'],ZERO
