block,k,q,seed,book,keep4a,keep4b,fails,ewall_keep4b,D
B,40,0.75,114,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.16674983899482565
B,40,0.75,114,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.013290130170887926
B,40,0.75,114,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,40,0.75,115,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.1245609501894902
B,40,0.75,115,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.0512021981435139
B,40,0.75,115,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,40,0.75,116,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.1518192648236094
B,40,0.75,116,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.006328838719582175
B,40,0.75,116,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,40,0.75,117,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.0808312067293886
B,40,0.75,117,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.001990225958428904
B,40,0.75,117,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,40,0.75,118,CAND10,False,False,"H2,OOS,DD",False,-0.2591992415438674
B,40,0.75,118,CAND20,False,False,"H2,OOS,DD",False,-0.03554641295349881
B,40,0.75,118,EWall,False,False,"H2,OOS,DD",False,0.0
B,40,0.75,119,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.023068575332509222
B,40,0.75,119,CAND20,False,False,"H2,OOS,DD,CAGR",False,-0.007019707009826404
B,40,0.75,119,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
B,40,0.75,120,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.03663706292700897
B,40,0.75,120,CAND20,False,False,"H1,OOS,DD,CAGR",False,-0.02885343842288135
B,40,0.75,120,EWall,False,False,"H1,DD,CAGR",False,0.0
B,40,0.75,121,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.2137937783144901
B,40,0.75,121,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.03696064811257893
B,40,0.75,121,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,40,0.75,122,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.019745127247417393
B,40,0.75,122,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.0006918793598162942
B,40,0.75,122,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,40,0.75,123,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.0482277699430691
B,40,0.75,123,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.018270335935868354
B,40,0.75,123,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,40,0.75,124,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.06935585920933374
B,40,0.75,124,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.02758453221538404
B,40,0.75,124,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,40,0.75,125,CAND10,False,False,"H1,H2,OOS,DD",False,0.055759960464785485
B,40,0.75,125,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.013639684420812648
B,40,0.75,125,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,40,0.75,126,CAND10,False,False,"H2,OOS,DD",False,0.185584789028451
B,40,0.75,126,CAND20,False,False,"H2,OOS,DD,CAGR",False,0.046115172157260076
B,40,0.75,126,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
B,40,0.75,127,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.05917660956244419
B,40,0.75,127,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.009090652068280025
B,40,0.75,127,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,40,0.75,128,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.010292667617834483
B,40,0.75,128,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.008857394389403417
B,40,0.75,128,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,40,0.75,129,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.05150519530500253
B,40,0.75,129,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.06959150320356733
B,40,0.75,129,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,40,0.75,130,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.12678120014432437
B,40,0.75,130,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.02708194191203167
B,40,0.75,130,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,40,0.75,131,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.05744723581170086
B,40,0.75,131,CAND20,False,False,"H2,OOS,DD,CAGR",False,0.0015007576951057144
B,40,0.75,131,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
B,40,0.75,132,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.14276876157197768
B,40,0.75,132,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.031585267099943914
B,40,0.75,132,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,40,0.75,133,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.23231347430819738
B,40,0.75,133,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.005853450455909015
B,40,0.75,133,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,40,0.75,134,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.03513224713744023
B,40,0.75,134,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.019828690630333545
B,40,0.75,134,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,40,0.75,135,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.007041080267454425
B,40,0.75,135,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.015805910113972588
B,40,0.75,135,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,40,0.75,136,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.09400185012328659
B,40,0.75,136,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.00029820864420999904
B,40,0.75,136,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,40,0.75,137,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.09489577502213575
B,40,0.75,137,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.0011109648350675072
B,40,0.75,137,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,40,0.75,138,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.1495833618710546
B,40,0.75,138,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.0032688978127709822
B,40,0.75,138,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,40,0.75,139,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.1699512918991854
B,40,0.75,139,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.06152310019467844
B,40,0.75,139,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,40,0.75,140,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.008187977395791579
B,40,0.75,140,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.0314266863820547
B,40,0.75,140,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,40,0.75,141,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.01246846320926942
B,40,0.75,141,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.0061282277317796785
B,40,0.75,141,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,40,0.75,142,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.06764262284283551
B,40,0.75,142,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.008897384263206798
B,40,0.75,142,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,40,0.75,143,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.01704175004548325
B,40,0.75,143,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.00841597467025934
B,40,0.75,143,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,40,0.75,144,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.034662804672194736
B,40,0.75,144,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.010414359879984625
B,40,0.75,144,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,40,0.75,145,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.09229907492011619
B,40,0.75,145,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.018758166269327192
B,40,0.75,145,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,40,0.75,146,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.016104456209610762
B,40,0.75,146,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.01843648230606104
B,40,0.75,146,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,40,0.75,147,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.10724124999696794
B,40,0.75,147,CAND20,False,False,"H2,OOS,DD,CAGR",False,-0.02865101500767464
B,40,0.75,147,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
B,40,0.75,148,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.024432194941762575
B,40,0.75,148,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.033283021773719834
B,40,0.75,148,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,40,0.75,149,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.053428055328456625
B,40,0.75,149,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.0414670805285815
B,40,0.75,149,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,40,0.75,150,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.1583069452843002
B,40,0.75,150,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.0076305016318926056
B,40,0.75,150,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,40,0.75,151,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.0038628809839045264
B,40,0.75,151,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.021732136941139957
B,40,0.75,151,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,40,0.75,152,CAND10,False,False,"H1,H2,OOS,DD",False,0.16072761093658228
B,40,0.75,152,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.008753760461970073
B,40,0.75,152,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,40,0.75,153,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.038420892375249316
B,40,0.75,153,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.043762694021280024
B,40,0.75,153,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,40,0.75,154,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.014348450767937782
B,40,0.75,154,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.008700332481874296
B,40,0.75,154,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,40,0.75,155,CAND10,False,False,"H2,DD",False,-0.1254670778599306
B,40,0.75,155,CAND20,False,False,DD,False,-0.024426620337278937
B,40,0.75,155,EWall,False,False,DD,False,0.0
B,40,0.75,156,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.07053019440835417
B,40,0.75,156,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.018061591107634167
B,40,0.75,156,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,40,0.75,157,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.18946737431069294
B,40,0.75,157,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.017064796496960688
B,40,0.75,157,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,40,0.75,158,CAND10,False,False,"H2,OOS,DD,CAGR",False,-0.07914068524185891
B,40,0.75,158,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.013603277280396675
B,40,0.75,158,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,40,0.75,159,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.027009373105466306
B,40,0.75,159,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.022785567674899587
B,40,0.75,159,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,80,0.25,100,CAND10,False,False,"H1,H2,OOS,DD",False,-0.18584054201874334
B,80,0.25,100,CAND20,False,False,"H2,OOS,DD",False,-0.1359026251778841
B,80,0.25,100,EWall,False,False,"H2,DD",False,0.0
B,80,0.25,101,CAND10,False,False,"H2,OOS,DD",False,-0.18733837119143415
B,80,0.25,101,CAND20,False,False,"H2,OOS,DD",False,-0.0587566175924521
B,80,0.25,101,EWall,False,False,"H2,DD",False,0.0
B,80,0.25,102,CAND10,False,False,"H2,OOS,DD",False,0.027654600186424516
B,80,0.25,102,CAND20,False,False,DD,False,0.10643221521071511
B,80,0.25,102,EWall,False,False,"H2,OOS,DD",False,0.0
B,80,0.25,103,CAND10,False,False,"H2,OOS,DD",True,-0.22406631345759065
B,80,0.25,103,CAND20,False,False,"H2,OOS,DD",True,-0.12438173812324649
B,80,0.25,103,EWall,False,True,-,True,0.0
B,80,0.25,104,CAND10,False,False,"H2,OOS,DD",False,-0.11138390984495417
B,80,0.25,104,CAND20,False,False,"H2,OOS,DD",False,-0.001106091641308038
B,80,0.25,104,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
B,80,0.25,105,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.15010147121443784
B,80,0.25,105,CAND20,False,False,"H2,OOS,DD,CAGR",False,-0.08758567567077069
B,80,0.25,105,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
B,80,0.25,106,CAND10,False,False,"H2,OOS,DD",False,-0.07323119649511423
B,80,0.25,106,CAND20,False,False,"H2,OOS,DD",False,-0.1024766837666149
B,80,0.25,106,EWall,False,False,"H2,OOS,DD",False,0.0
B,80,0.25,107,CAND10,False,False,"H2,OOS,DD",False,-0.3155462782543943
B,80,0.25,107,CAND20,False,False,"H2,OOS,DD",False,-0.06003480890377311
B,80,0.25,107,EWall,False,False,"H2,DD",False,0.0
B,80,0.25,108,CAND10,False,False,"H2,OOS,DD",False,-0.013808716998133574
B,80,0.25,108,CAND20,False,False,"H2,OOS,DD",False,-0.01921459883865062
B,80,0.25,108,EWall,False,False,"H2,DD",False,0.0
B,80,0.25,109,CAND10,False,False,"H2,OOS,DD",False,-0.13402282206863259
B,80,0.25,109,CAND20,False,False,"H2,OOS,DD",False,-0.0635013856540585
B,80,0.25,109,EWall,False,False,"H2,OOS,DD",False,0.0
B,80,0.25,110,CAND10,False,False,"H1,H2,OOS,DD",True,-0.28690812918836894
B,80,0.25,110,CAND20,False,False,DD,True,-0.07861075709419119
B,80,0.25,110,EWall,False,True,-,True,0.0
B,80,0.25,111,CAND10,False,False,"H2,OOS,DD",False,-0.048799662266560295
B,80,0.25,111,CAND20,False,False,"H2,OOS,DD",False,-0.0369504474866823
B,80,0.25,111,EWall,False,False,"H2,DD",False,0.0
B,80,0.25,112,CAND10,False,False,"H2,OOS,DD",False,-0.15138552697467467
B,80,0.25,112,CAND20,False,False,"H2,OOS,DD",False,-0.006348421015411998
B,80,0.25,112,EWall,False,False,"H2,OOS,DD",False,0.0
B,80,0.25,113,CAND10,False,False,"H1,H2,OOS,DD",False,0.0026078992943963097
B,80,0.25,113,CAND20,False,False,"H2,DD",False,0.06530796123831695
B,80,0.25,113,EWall,False,False,"H2,OOS,DD",False,0.0
B,80,0.25,114,CAND10,False,False,"H1,H2,OOS,DD",False,-0.2173085661818297
B,80,0.25,114,CAND20,False,False,"H2,OOS,DD",False,-0.1041271643440983
B,80,0.25,114,EWall,False,False,"H2,OOS,DD",False,0.0
B,80,0.25,115,CAND10,False,False,"H2,OOS,DD",False,-0.12484236709551422
B,80,0.25,115,CAND20,False,False,"H2,OOS,DD",False,-0.1301543869517252
B,80,0.25,115,EWall,False,False,"H2,OOS,DD",False,0.0
B,80,0.25,116,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.29172274063033
B,80,0.25,116,CAND20,False,False,"H2,OOS,DD,CAGR",False,-0.16144969698902945
B,80,0.25,116,EWall,False,False,"H2,OOS,DD",False,0.0
B,80,0.25,117,CAND10,False,False,"H1,H2,OOS,DD",False,-0.17891633551894104
B,80,0.25,117,CAND20,False,False,"H2,OOS,DD",False,-0.04661554086290287
B,80,0.25,117,EWall,False,False,"H2,OOS,DD",False,0.0
B,80,0.25,118,CAND10,False,False,DD,False,0.054979093270313806
B,80,0.25,118,CAND20,False,False,DD,False,0.03548831802566477
B,80,0.25,118,EWall,False,False,DD,False,0.0
B,80,0.25,119,CAND10,False,False,"H2,OOS,DD",False,-0.05306565390840079
B,80,0.25,119,CAND20,False,False,"H2,DD",False,0.009538644241480876
B,80,0.25,119,EWall,False,False,"H2,DD",False,0.0
B,80,0.25,120,CAND10,False,False,"H2,OOS,DD",False,-0.2169989402365985
B,80,0.25,120,CAND20,False,False,"H2,DD",False,-0.023321848924334865
B,80,0.25,120,EWall,False,False,"H2,DD",False,0.0
B,80,0.25,121,CAND10,False,False,"H1,H2,OOS,DD",False,-0.23350096938911769
B,80,0.25,121,CAND20,False,False,"H2,OOS,DD",False,-0.08594185340080807
B,80,0.25,121,EWall,False,False,"H2,OOS,DD",False,0.0
B,80,0.25,122,CAND10,False,False,"H1,H2,OOS,DD",False,-0.1430772237933038
B,80,0.25,122,CAND20,False,False,"H1,H2,OOS,DD",False,-0.06504001304759888
B,80,0.25,122,EWall,False,False,"H2,DD",False,0.0
B,80,0.25,123,CAND10,False,False,"H2,OOS,DD",False,-0.03543151078229623
B,80,0.25,123,CAND20,False,False,"H2,OOS,DD",False,0.017737047361303993
B,80,0.25,123,EWall,False,False,"H2,OOS,DD",False,0.0
B,80,0.25,124,CAND10,False,False,"H2,OOS,DD",False,-0.07446857310018296
B,80,0.25,124,CAND20,False,False,"H2,OOS,DD",False,0.018772872476853886
B,80,0.25,124,EWall,False,False,"H2,OOS,DD",False,0.0
B,80,0.25,125,CAND10,False,False,"H2,OOS,DD,CAGR",False,-0.21466490611956024
B,80,0.25,125,CAND20,False,False,"H2,OOS,DD,CAGR",False,-0.08770214545619737
B,80,0.25,125,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
B,80,0.25,126,CAND10,False,False,"H2,OOS,DD",False,-0.12946260948374544
B,80,0.25,126,CAND20,False,False,"H2,OOS,DD",False,-0.04705604733563662
B,80,0.25,126,EWall,False,False,"H2,OOS,DD",False,0.0
B,80,0.25,127,CAND10,False,False,"H2,OOS,DD",False,-0.09364340199612775
B,80,0.25,127,CAND20,False,False,"H2,OOS,DD",False,-0.048872572648097856
B,80,0.25,127,EWall,False,False,"H2,OOS,DD",False,0.0
B,80,0.25,128,CAND10,False,False,"H2,OOS,DD",False,-0.053777404505029325
B,80,0.25,128,CAND20,False,False,"H2,OOS,DD,CAGR",False,-0.0006953965177272092
B,80,0.25,128,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
B,80,0.25,129,CAND10,False,False,"H2,OOS,DD",False,-0.1704514003251476
B,80,0.25,129,CAND20,False,False,"H2,OOS,DD",False,-0.12244504484520513
B,80,0.25,129,EWall,False,False,"H2,DD",False,0.0
B,80,0.25,130,CAND10,False,False,DD,False,-0.10499742475348484
B,80,0.25,130,CAND20,False,False,DD,False,-0.022009623649296373
B,80,0.25,130,EWall,False,False,DD,False,0.0
B,80,0.25,131,CAND10,False,False,"H2,OOS,DD",False,-0.15737113920682955
B,80,0.25,131,CAND20,False,False,"H2,OOS,DD",False,-0.06231354029107239
B,80,0.25,131,EWall,False,False,"H2,OOS,DD",False,0.0
B,80,0.25,132,CAND10,False,False,"H2,OOS,DD",False,-0.15260952138189243
B,80,0.25,132,CAND20,False,False,"H2,OOS,DD",False,-0.030524982617310514
B,80,0.25,132,EWall,False,False,"H2,OOS,DD",False,0.0
B,80,0.25,133,CAND10,False,False,"H2,OOS,DD",False,-0.09850937606402399
B,80,0.25,133,CAND20,False,False,"H2,DD",False,0.04342561212769369
B,80,0.25,133,EWall,False,False,"H2,OOS,DD",False,0.0
B,80,0.25,134,CAND10,False,False,"H2,OOS,DD",False,-0.20499348149531116
B,80,0.25,134,CAND20,False,False,"H2,DD",False,-0.05186499998322436
B,80,0.25,134,EWall,False,False,DD,False,0.0
B,80,0.25,135,CAND10,False,False,"H2,OOS,DD",False,-0.16732261040845475
B,80,0.25,135,CAND20,False,False,"H2,OOS,DD",False,-0.1056358682042493
B,80,0.25,135,EWall,False,False,"H2,OOS,DD",False,0.0
B,80,0.25,136,CAND10,False,False,"H2,OOS,DD",False,-0.08149199252976691
B,80,0.25,136,CAND20,False,False,"H2,OOS,DD",False,-0.038509701657681306
B,80,0.25,136,EWall,False,False,"H2,OOS,DD",False,0.0
B,80,0.25,137,CAND10,False,False,"H2,OOS,DD",False,-0.1430455245710721
B,80,0.25,137,CAND20,False,False,"H2,OOS,DD",False,-0.09804187103420658
B,80,0.25,137,EWall,False,False,"H2,DD",False,0.0
B,80,0.25,138,CAND10,False,False,"H2,OOS,DD",False,-0.34364480346548676
B,80,0.25,138,CAND20,False,False,"H2,DD",False,-0.07558241614510719
B,80,0.25,138,EWall,False,False,DD,False,0.0
B,80,0.25,139,CAND10,False,False,"H2,OOS,DD",False,-0.05063996479058697
B,80,0.25,139,CAND20,False,False,"H2,OOS,DD",False,-0.0568273332120095
B,80,0.25,139,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
B,80,0.25,140,CAND10,False,False,"H2,OOS,DD",False,-0.3465702290125837
B,80,0.25,140,CAND20,False,False,"H2,OOS,DD",False,-0.09219445362532397
B,80,0.25,140,EWall,False,False,"H2,DD",False,0.0
B,80,0.25,141,CAND10,False,False,"H1,H2,OOS,DD",False,-0.11732134034013075
B,80,0.25,141,CAND20,False,False,"H2,OOS,DD",False,-0.0004121335795190806
B,80,0.25,141,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
B,80,0.25,142,CAND10,False,False,DD,False,-0.07056098384931497
B,80,0.25,142,CAND20,False,False,DD,False,-0.0694210895908488
B,80,0.25,142,EWall,False,False,DD,False,0.0
B,80,0.25,143,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.27608796956856063
B,80,0.25,143,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.17224033273286365
B,80,0.25,143,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
B,80,0.25,144,CAND10,False,False,"H1,H2,OOS,DD,CAGR",True,-0.3609807188434062
B,80,0.25,144,CAND20,False,True,-,True,-0.04094596346900636
B,80,0.25,144,EWall,False,True,-,True,0.0
B,80,0.25,145,CAND10,False,False,"H1,H2,OOS,DD",False,-0.16753852369012578
B,80,0.25,145,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.12065287692588855
B,80,0.25,145,EWall,False,False,"H2,OOS,DD",False,0.0
B,80,0.25,146,CAND10,False,False,"H2,OOS,DD",False,-0.20197085235382384
B,80,0.25,146,CAND20,False,False,"H2,OOS,DD",False,-0.1392414906070798
B,80,0.25,146,EWall,False,False,"H2,DD",False,0.0
B,80,0.25,147,CAND10,False,False,"H1,H2,OOS,DD",True,-0.3170024844724567
B,80,0.25,147,CAND20,False,False,"H1,H2,DD",True,-0.10849386458772559
B,80,0.25,147,EWall,False,True,-,True,0.0
B,80,0.25,148,CAND10,False,False,"H2,OOS,DD",False,-0.023210473410666177
B,80,0.25,148,CAND20,False,False,"H2,OOS,DD",False,0.06863209282487781
B,80,0.25,148,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
B,80,0.25,149,CAND10,False,False,"H2,OOS,DD",False,-0.06011749020775148
B,80,0.25,149,CAND20,False,False,"H2,OOS,DD",False,-0.006562653955407671
B,80,0.25,149,EWall,False,False,"H2,OOS,DD",False,0.0
B,80,0.25,150,CAND10,False,False,"H2,OOS,DD",True,-0.40005114344787107
B,80,0.25,150,CAND20,False,False,H2,True,-0.08056784419715768
B,80,0.25,150,EWall,False,True,-,True,0.0
B,80,0.25,151,CAND10,False,False,"H2,OOS,DD",False,-0.24113205771955126
B,80,0.25,151,CAND20,False,False,"H2,OOS,DD",False,-0.05424387310033918
B,80,0.25,151,EWall,False,False,"H2,OOS,DD",False,0.0
B,80,0.25,152,CAND10,False,False,"H2,OOS,DD",False,-0.08210164350930271
B,80,0.25,152,CAND20,False,False,"H2,OOS,DD",False,-0.10589205773645916
B,80,0.25,152,EWall,False,False,"H2,OOS,DD",False,0.0
B,80,0.25,153,CAND10,False,False,"H2,OOS,DD",False,-0.1257517730112847
B,80,0.25,153,CAND20,False,False,"H2,OOS,DD",False,-0.009248296465494965
B,80,0.25,153,EWall,False,False,"H2,OOS,DD",False,0.0
B,80,0.25,154,CAND10,False,False,"H2,OOS,DD",False,-0.11933896705441704
B,80,0.25,154,CAND20,False,False,"H2,OOS,DD",False,-0.014184002987700062
B,80,0.25,154,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
B,80,0.25,155,CAND10,False,False,"H2,OOS,DD",False,-0.07911959018008496
B,80,0.25,155,CAND20,False,False,"H2,OOS,DD,CAGR",False,-0.06422076879176053
B,80,0.25,155,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
B,80,0.25,156,CAND10,False,False,"H2,OOS,DD",True,-0.29289547333068366
B,80,0.25,156,CAND20,False,False,"H2,OOS,DD",True,-0.14053023243056084
B,80,0.25,156,EWall,False,True,-,True,0.0
B,80,0.25,157,CAND10,False,False,"H2,OOS,DD",True,-0.20620628566347043
B,80,0.25,157,CAND20,False,False,"H2,OOS,DD",True,-0.14632391914780973
B,80,0.25,157,EWall,False,True,-,True,0.0
B,80,0.25,158,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.11078735809624674
B,80,0.25,158,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.02372042743300473
B,80,0.25,158,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
B,80,0.25,159,CAND10,False,False,"H2,OOS,DD",False,-0.015378992879513276
B,80,0.25,159,CAND20,False,False,"H2,OOS,DD",False,-0.009069347804073202
B,80,0.25,159,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
B,80,0.5,100,CAND10,False,False,"H2,OOS,DD",False,0.13768589556744715
B,80,0.5,100,CAND20,False,False,"H2,OOS,DD,CAGR",False,-0.034125052566743364
B,80,0.5,100,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
B,80,0.5,101,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.16705521795978973
B,80,0.5,101,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.028366944609317435
B,80,0.5,101,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,80,0.5,102,CAND10,False,False,"H2,OOS,DD",False,0.09438456668750106
B,80,0.5,102,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.0172478092202758
B,80,0.5,102,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
B,80,0.5,103,CAND10,False,False,"H2,OOS,DD",False,-0.03445324663395888
B,80,0.5,103,CAND20,False,False,"H2,OOS,DD",False,-0.004765086414188824
